date,baseline,vwap,htf,rsi50,cpr,bb,confluence,fast_pair
2024-12-16,-5725.72,-5725.72,-4058.08,-4864.43,-4433.50,-5294.79,-4058.08,-1232.59
2024-12-17,-3413.55,-3413.55,-546.80,-3413.55,-3413.55,-3501.77,156.89,3596.78
2024-12-18,-1309.34,-1309.34,921.32,921.32,-1309.34,921.32,921.32,-5103.13
2024-12-19,-1529.12,-1529.12,885.77,-578.46,-2153.31,-1529.12,858.52,-4096.87
2024-12-23,-2167.17,-2167.17,-4490.81,-2167.17,-2167.17,-2167.17,-4490.81,-5312.42
2024-12-24,-3637.25,-3637.25,4494.64,-1124.39,-4075.13,-3637.25,4494.64,-21628.47
2024-12-26,5787.95,5787.95,2596.17,6372.01,5787.95,5787.95,2596.17,-10364.96
2024-12-27,2366.56,2366.56,4634.85,2366.56,2366.56,2366.56,4634.85,-5809.76
2024-12-30,-281.40,-281.40,-3805.62,-3500.50,-1624.03,-1624.03,-3805.62,557.99
2024-12-31,-6686.60,-6151.00,-4422.94,-6822.03,-4112.83,-8696.42,-1877.52,-6461.81
2025-01-01,-11953.36,-11953.36,-11438.26,-10827.50,-11029.60,-11953.36,-11438.26,-8815.35
2025-01-02,1450.82,1450.82,-537.44,-537.44,1450.82,1450.82,-537.44,5093.86
2025-01-03,4284.12,4284.12,3399.82,4284.12,4284.12,4284.12,3399.82,-3929.72
2025-01-06,1690.55,1690.55,-2473.64,-3447.26,1690.55,1690.55,-2473.64,-4206.27
2025-01-07,-7235.67,-10334.59,-2627.98,-5374.56,-7235.67,-10514.95,-5907.26,-5686.81
2025-01-08,1598.27,1598.27,-2060.10,1598.27,723.19,1598.27,-2060.10,2350.25
2025-01-09,-9509.11,-9509.11,-5811.48,-9509.11,-6978.11,-9509.11,-5811.48,-10191.81
2025-01-10,-5808.23,-5808.23,-4064.01,-4313.75,-4313.75,-5808.23,-4064.01,-9056.01
2025-01-14,-2229.01,-2229.01,-2360.40,-5239.59,-2229.01,-2229.01,-2360.40,-8323.96
2025-01-15,-16071.18,-16071.18,-9220.15,-13219.46,-11544.35,-16071.18,-9220.15,-12755.87
2025-01-16,189.46,189.46,189.46,189.46,189.46,189.46,189.46,4158.38
2025-01-17,-4180.86,-4562.30,-2568.53,-4562.30,-4180.86,-4562.30,-2568.53,-10504.24
2025-01-20,-3417.51,-3493.05,-3178.18,-3178.18,-1672.44,-3417.51,-4522.56,-69.37
2025-01-22,-832.30,-738.80,0.00,-738.80,-100.55,-832.30,0.00,-210.42
2025-01-23,-593.24,-593.24,0.82,1245.63,746.47,-593.24,-19.46,5890.53
2025-01-24,-19424.86,-19424.86,-19424.86,-19424.86,-19424.86,-19424.86,-19424.86,-22323.89
2025-01-27,-4145.23,-4145.23,-3386.18,-4145.23,-4145.23,-4145.23,-3386.18,-7658.29
2025-01-28,-12224.39,-12224.39,4870.01,-7260.94,-10111.12,-12224.39,4870.01,-13670.33
2025-01-30,-8984.35,-8984.35,-2931.17,-10266.00,-4389.32,-8984.35,-2931.17,2127.70
2025-01-31,-2981.70,-2981.70,-4622.10,-2981.70,-2084.90,-2981.70,-4622.10,-5824.00
2025-02-01,-11959.00,-14450.23,-6028.20,-8141.04,-11959.00,-11959.00,-6028.20,-7352.40
2025-02-03,4499.12,5913.97,768.06,2787.27,5913.97,4499.12,768.06,1479.06
2025-02-04,3691.68,3691.68,270.91,2718.06,4578.12,4578.12,0.00,1588.68
2025-02-05,-5796.03,-5796.03,-1716.24,-4233.07,-6102.56,-5796.03,-1266.48,-7726.72
2025-02-07,-6621.33,-5977.45,-3148.75,-5977.45,-7032.55,-6621.33,-3148.75,-3654.11
2025-02-10,-7857.43,-2619.07,-7170.18,-7170.18,-7857.43,-7857.43,-1931.83,267.82
2025-02-11,1890.76,3037.05,-3210.00,1890.76,1890.76,1890.76,-2063.70,2669.49
2025-02-12,-21530.23,-21530.23,-10956.72,-14599.90,-11751.17,-17942.38,-10533.92,-4566.42
2025-02-13,2723.04,2723.04,3191.06,3191.06,-2469.67,2723.04,3191.06,1886.48
2025-02-17,3562.58,3562.58,3116.71,3562.58,3562.58,3562.58,3116.71,6088.14
2025-02-18,-5471.14,-5471.14,-4189.74,-5435.10,-3634.87,-5471.14,-4189.74,-11711.88
2025-02-19,-3978.01,-3978.01,-3623.42,-3978.01,-3978.01,-3978.01,-3623.42,-5212.40
2025-02-20,-842.63,-2657.34,-1969.31,-2657.34,-2657.34,-842.63,-1969.31,-3873.43
2025-02-21,-5399.55,-5399.55,-6995.94,-5795.88,-3928.87,-5399.55,-6995.94,-4000.70
2025-02-24,4574.54,3027.22,461.58,694.16,3850.85,4574.54,461.58,1795.03
2025-02-25,-1329.50,-1329.50,-4073.28,-1942.35,-1942.35,-1329.50,-4073.28,-408.78
2025-02-27,-3786.75,-4671.43,-4673.07,-4671.43,-3786.75,-3786.75,-4673.07,-10731.04
2025-02-28,-3313.59,-5666.11,816.34,-3313.59,816.34,-3313.59,-1536.17,-8045.83
2025-03-03,-3268.07,-7129.84,-7264.62,-5375.16,-4717.38,-1953.54,-7264.62,-6143.90
2025-03-04,-5807.43,-5807.43,-5825.74,-5794.59,-5807.43,-5807.43,-5825.74,-12171.22
2025-03-05,1455.62,1455.62,-82.85,-503.84,1455.62,1455.62,-82.85,3722.80
2025-03-06,1580.29,1580.29,0.00,1580.29,1881.11,-300.82,0.00,2418.20
2025-03-07,-3398.04,-3398.04,-3258.18,-3457.92,-2339.27,-2549.93,-3258.18,-4823.06
2025-03-11,-1483.37,-1483.37,-1483.37,-1483.37,-1483.37,-1483.37,-1483.37,-3761.38
2025-03-12,3751.98,8493.38,2782.36,2987.81,3751.98,3751.98,4711.07,5170.35
2025-03-13,-10835.21,-9039.89,-6913.34,-10835.21,-11245.11,-12275.94,-5118.02,-6064.28
2025-03-17,-9388.92,-6284.31,-6730.31,-7735.68,-9480.64,-9388.92,-3625.70,-3327.91
2025-03-19,-375.67,-375.67,-2107.62,-2896.53,-375.67,-375.67,-2107.62,-4007.71
2025-03-20,-4389.66,-4389.66,-543.30,-543.30,-4389.66,-4389.66,-543.30,-8374.50
2025-03-21,1474.45,1474.45,2547.62,156.96,1119.45,1474.45,2547.62,-4616.93
2025-03-24,7012.36,7012.36,7012.36,7012.36,7958.90,7958.90,7012.36,4893.08
2025-03-25,-3292.37,-3292.37,-6741.75,-3903.55,-2722.47,-3292.37,-6741.75,-6102.48
2025-03-27,-4259.49,-7619.05,-3923.06,-6817.69,-4744.08,-4259.49,-3923.06,-6946.25
2025-03-28,-10236.45,-10236.45,-6759.62,-7463.90,-6759.62,-10236.45,-5145.44,-2730.51
2025-04-01,-7132.29,-7132.29,-2676.05,-7132.29,-7132.29,-7132.29,-1669.31,1046.16
2025-04-02,-8373.76,-8373.76,-10609.59,-8394.98,-8373.76,-8373.76,-10609.59,-9193.23
2025-04-04,-4705.71,-4705.71,-3859.19,-3603.60,-3603.60,-4705.71,-3859.19,-3881.79
2025-04-07,-1852.79,-1852.79,0.00,-1852.79,-1852.79,-1852.79,0.00,467.02
2025-04-08,3900.28,484.56,-2033.32,-2033.32,3900.28,3900.28,-2033.32,-9282.69
2025-04-09,-10162.04,-10162.04,-6599.64,-9067.29,-9067.29,-11849.25,-5028.87,-1619.37
2025-04-15,54.46,257.64,54.46,54.46,54.46,54.46,257.64,357.82
2025-04-16,-5888.00,-5888.00,-753.48,-440.88,-6002.84,-5888.00,-753.48,-10615.97
2025-04-17,-1902.59,-1902.59,-1902.59,-1902.59,-4603.67,-1902.59,-1902.59,7836.46
2025-04-21,-3438.85,-1751.33,-1743.70,-3536.71,-3438.85,-3438.85,-1743.70,2397.27
2025-04-22,-6193.02,-6193.02,-2944.20,-3708.51,-5553.80,-6193.02,-2944.20,-252.84
2025-04-23,-10175.55,-12335.91,-5585.19,-10246.25,-7770.20,-9508.30,-7745.55,-5634.86
2025-04-24,-2096.12,-2096.12,730.68,-1072.21,1205.86,-2096.12,730.68,-3337.96
2025-04-25,-7550.57,-7550.57,-12693.85,-7247.63,-5080.92,-7550.57,-10170.70,-13308.93
2025-04-28,2183.33,2183.33,3229.49,-296.32,2476.19,2183.33,3229.49,478.02
2025-04-29,-2632.74,-2632.74,-2742.36,-4447.65,-2398.56,-2632.74,-2963.08,-3499.98
2025-04-30,-2312.53,-3381.94,119.13,-2312.53,-720.58,-2312.53,-950.28,-7234.38
2025-05-02,-14326.56,-14326.56,-12288.39,-14326.56,-11724.92,-14326.56,-12288.39,-17365.73
2025-05-06,-2040.05,-5242.80,-6486.00,-5242.80,-1459.51,-2040.05,-4391.67,-2304.49
2025-05-07,-1840.73,-1840.73,544.57,-3397.22,-389.93,-1840.73,544.57,-2598.37
2025-05-08,4279.47,4279.47,4279.47,4279.47,3523.79,4279.47,4279.47,5059.78
2025-05-09,-619.57,-619.57,-3944.39,-965.34,-624.15,-619.57,-2552.68,-4819.45
2025-05-12,3323.71,3323.71,3323.71,3323.71,0.00,3323.71,3323.71,3323.71
2025-05-14,-2169.15,-1472.83,-696.32,-1146.14,-2169.15,-2169.15,0.00,-3455.74
2025-05-15,384.84,384.84,4394.75,3297.72,-1645.60,384.84,4394.75,-9169.39
2025-05-16,-3179.89,-3179.89,0.00,0.00,-3179.89,-3179.89,0.00,1315.47
2025-05-19,486.57,167.64,-3061.11,-3782.11,486.57,486.57,-3061.11,-5204.46
2025-05-20,134.81,2485.69,-1965.40,-1438.31,-1438.31,134.81,1738.48,-967.39
2025-05-22,-7577.06,771.14,-7577.06,-7577.06,-7577.06,-7577.06,-2779.93,-3671.54
2025-05-23,1175.20,1175.20,839.38,2771.05,1318.34,1175.20,839.38,-1114.21
2025-05-26,-165.86,-165.86,26.99,-165.86,72.51,-165.86,26.99,-1971.00
2025-05-27,-16258.88,-16388.22,-16258.88,-16258.88,-15449.39,-16258.88,-16388.22,-10264.07
2025-05-28,-2414.78,-2414.78,-2695.75,-2421.90,-1263.66,-2414.78,-2695.75,-632.23
2025-05-30,-7565.00,-3349.95,-1839.98,-5295.83,-8108.41,-7565.00,-437.51,-1962.60
2025-06-02,-2080.35,-973.65,-511.83,-555.84,-555.84,-2080.35,-511.83,-6284.81
2025-06-03,-6654.83,-9782.08,-1867.41,-5820.54,-8070.36,-9782.08,-1867.41,-5340.64
2025-06-04,-4013.54,-4013.54,-1079.64,-4013.54,-2442.00,-4013.54,-1079.64,-6249.47
2025-06-05,-5184.70,-5184.70,-6511.90,-5184.70,-5184.70,-5184.70,-6511.90,-10238.69
2025-06-09,-993.77,-993.77,0.00,-993.77,-993.77,-993.77,0.00,-1126.40
2025-06-10,-2975.88,-2975.88,-2029.19,-3111.95,-1914.67,-2975.88,-2029.19,-1246.63
2025-06-11,901.96,901.96,2218.71,3283.80,1187.44,901.96,2218.71,-2239.52
2025-06-12,-1057.03,-1057.03,-1057.03,-1057.03,767.79,-1057.03,-1057.03,-4146.53
2025-06-13,-3266.87,-3266.87,-3689.96,-3660.74,-2083.43,-3266.87,-3689.96,-1821.80
2025-06-16,-773.07,-773.07,-988.92,-2438.47,-773.07,-773.07,-988.92,8.21
2025-06-17,3809.92,3809.92,3451.48,3451.48,-412.80,1939.39,3451.48,4868.11
2025-06-18,-2661.49,-2661.49,-613.63,-3739.03,-3739.03,-2661.49,-613.63,-3807.47
2025-06-19,-2633.42,-4499.41,-2861.25,-2916.05,-2916.05,-2633.42,-4727.24,-3137.15
2025-06-20,-4844.45,-4844.45,-4517.20,-4855.88,-4844.45,-4844.45,-4517.20,-13072.02
2025-06-23,-6957.65,-6957.65,-4979.11,-4979.11,-4686.36,-4686.36,-4979.11,-5463.51
