window,signal,policy,fill,n_names,beat_rate20,beat_rate10,beat_rate40,med_cagr20,med_bh_cagr,med_excess,med_maxdd,med_calmar,med_bh_calmar,calmar_beat,med_switch_yr,med_trades,med_wr,med_exp,med_tim,pos_cagr_share
h2,MST_7_5.0_7_2.0,long_flat,signal_close,146.0,0.2945205479452055,0.3013698630136986,0.2945205479452055,0.08430599999999999,0.1209345,-0.0328215,-0.44758050000000005,0.21295,0.2092,0.5068493150684932,2.9,16.0,0.4706,0.062702,0.58585,0.9246575342465754
h2,MST_7_5.0_7_2.0,long_short,next_open,146.0,0.06164383561643835,0.06164383561643835,0.0547945205479452,-0.0463895,0.122444,-0.170478,-0.7605895,-0.0619,0.20725,0.0821917808219178,2.9,31.0,0.3732,0.0039924999999999995,0.9996,0.2671232876712329
h2,MST_7_5.0_7_2.0,long_short,signal_close,146.0,0.0821917808219178,0.08904109589041095,0.07534246575342465,-0.0355535,0.1209345,-0.1541835,-0.7410460000000001,-0.0504,0.2092,0.10273972602739725,2.9,31.0,0.375,0.0047565,1.0,0.3150684931506849
h2,MST_7_5.0_7_2.0,short_flat,next_open,146.0,0.03424657534246575,0.03424657534246575,0.0273972602739726,-0.0783325,0.122444,-0.197847,-0.7050784999999999,-0.1149,0.20725,0.0410958904109589,2.9,15.5,0.2667,-0.0563965,0.41200000000000003,0.0547945205479452
h2,MST_7_5.0_7_2.0,short_flat,signal_close,146.0,0.0410958904109589,0.0410958904109589,0.03424657534246575,-0.071556,0.1209345,-0.184529,-0.6868745,-0.10775000000000001,0.2092,0.04794520547945205,2.9,16.0,0.2667,-0.050824,0.4122,0.06164383561643835
h2,MST_7_5.0_7_2.5,long_flat,next_open,146.0,0.273972602739726,0.273972602739726,0.2602739726027397,0.0808685,0.122444,-0.0364175,-0.461429,0.20285,0.20725,0.4520547945205479,2.9,16.0,0.47215,0.0635305,0.58585,0.9315068493150684
h2,MST_7_5.0_7_2.5,long_flat,signal_close,146.0,0.2945205479452055,0.3013698630136986,0.2945205479452055,0.08430599999999999,0.1209345,-0.0328215,-0.44758050000000005,0.21295,0.2092,0.5068493150684932,2.9,16.0,0.4706,0.063532,0.58585,0.9246575342465754
h2,MST_7_5.0_7_2.5,long_short,next_open,146.0,0.06164383561643835,0.06164383561643835,0.0547945205479452,-0.0463895,0.122444,-0.170478,-0.7605895,-0.0619,0.20725,0.07534246575342465,2.9,31.0,0.3732,0.0037815,0.9996,0.273972602739726
h2,MST_7_5.0_7_2.5,long_short,signal_close,146.0,0.0821917808219178,0.08904109589041095,0.07534246575342465,-0.0355535,0.1209345,-0.1541835,-0.7410460000000001,-0.0504,0.2092,0.0958904109589041,2.9,31.0,0.375,0.0047565,1.0,0.3150684931506849
h2,MST_7_5.0_7_2.5,short_flat,next_open,146.0,0.03424657534246575,0.03424657534246575,0.0273972602739726,-0.0783325,0.122444,-0.197847,-0.7050784999999999,-0.1149,0.20725,0.0410958904109589,2.855,15.0,0.2667,-0.0563965,0.41375,0.0547945205479452
h2,MST_7_5.0_7_2.5,short_flat,signal_close,146.0,0.0410958904109589,0.0410958904109589,0.03424657534246575,-0.071556,0.1209345,-0.184529,-0.6868745,-0.10775000000000001,0.2092,0.04794520547945205,2.9,16.0,0.2667,-0.050824,0.41415,0.06164383561643835
h2,MST_7_6.0_7_1.5,long_flat,next_open,146.0,0.3150684931506849,0.3287671232876712,0.3013698630136986,0.084622,0.122444,-0.0339405,-0.449246,0.1909,0.20725,0.5068493150684932,2.15,11.5,0.4853,0.091351,0.60315,0.9246575342465754
h2,MST_7_6.0_7_1.5,long_flat,signal_close,146.0,0.3424657534246575,0.363013698630137,0.3287671232876712,0.088182,0.1209345,-0.027354,-0.441456,0.2015,0.2092,0.5547945205479452,2.15,11.5,0.4853,0.091973,0.60335,0.9315068493150684
h2,MST_7_6.0_7_1.5,long_short,next_open,146.0,0.04794520547945205,0.04794520547945205,0.04794520547945205,-0.036837999999999996,0.122444,-0.15871400000000002,-0.747062,-0.0518,0.20725,0.0547945205479452,2.15,23.0,0.3704,0.013827,0.9996,0.3219178082191781
h2,MST_7_6.0_7_1.5,long_short,signal_close,146.0,0.08904109589041095,0.08904109589041095,0.08904109589041095,-0.026627,0.1209345,-0.14239249999999998,-0.721862,-0.03745,0.2092,0.10273972602739725,2.15,23.0,0.3846,0.0164435,1.0,0.3698630136986301
h2,MST_7_6.0_7_1.5,short_flat,next_open,146.0,0.02054794520547945,0.02054794520547945,0.02054794520547945,-0.070583,0.122444,-0.18515150000000002,-0.691125,-0.107,0.20725,0.0273972602739726,2.15,12.0,0.2265,-0.0702035,0.39625,0.0547945205479452
h2,MST_7_6.0_7_1.5,short_flat,signal_close,146.0,0.03424657534246575,0.03424657534246575,0.03424657534246575,-0.062608,0.1209345,-0.1713975,-0.665388,-0.09409999999999999,0.2092,0.0410958904109589,2.15,12.0,0.2727,-0.06446299999999999,0.39644999999999997,0.08904109589041095
h2,MST_7_6.0_7_2.0,long_flat,next_open,146.0,0.3150684931506849,0.3287671232876712,0.3082191780821918,0.084622,0.122444,-0.0339405,-0.449246,0.1909,0.20725,0.5136986301369864,2.15,11.5,0.4853,0.091351,0.60335,0.9315068493150684
h2,MST_7_6.0_7_2.0,long_flat,signal_close,146.0,0.3424657534246575,0.363013698630137,0.3356164383561644,0.088182,0.1209345,-0.027354,-0.441456,0.20024999999999998,0.2092,0.5616438356164384,2.15,11.5,0.4853,0.091973,0.60355,0.9383561643835616
h2,MST_7_6.0_7_2.0,long_short,next_open,146.0,0.04794520547945205,0.04794520547945205,0.04794520547945205,-0.036837999999999996,0.122444,-0.15871400000000002,-0.747062,-0.0518,0.20725,0.0547945205479452,2.15,23.0,0.3704,0.013827,0.9996,0.3219178082191781
h2,MST_7_6.0_7_2.0,long_short,signal_close,146.0,0.08904109589041095,0.08904109589041095,0.08904109589041095,-0.027844,0.1209345,-0.14239249999999998,-0.7245064999999999,-0.039400000000000004,0.2092,0.10273972602739725,2.15,23.0,0.3846,0.0164435,1.0,0.3698630136986301
h2,MST_7_6.0_7_2.0,short_flat,next_open,146.0,0.02054794520547945,0.02054794520547945,0.02054794520547945,-0.070583,0.122444,-0.18515150000000002,-0.691125,-0.107,0.20725,0.0273972602739726,2.15,12.0,0.2265,-0.0702035,0.39625,0.0547945205479452
h2,MST_7_6.0_7_2.0,short_flat,signal_close,146.0,0.03424657534246575,0.03424657534246575,0.03424657534246575,-0.062608,0.1209345,-0.1713975,-0.665388,-0.09409999999999999,0.2092,0.0410958904109589,2.15,12.0,0.2727,-0.06446299999999999,0.39644999999999997,0.08904109589041095
h2,MST_7_6.0_7_2.5,long_flat,next_open,146.0,0.3150684931506849,0.3287671232876712,0.3013698630136986,0.083506,0.122444,-0.0339405,-0.449246,0.1909,0.20725,0.5068493150684932,2.15,11.5,0.4853,0.091351,0.60335,0.9246575342465754
h2,MST_7_6.0_7_2.5,long_flat,signal_close,146.0,0.3424657534246575,0.363013698630137,0.3287671232876712,0.087447,0.1209345,-0.027354,-0.441456,0.2015,0.2092,0.5547945205479452,2.15,11.5,0.4853,0.091973,0.60355,0.9315068493150684
h2,MST_7_6.0_7_2.5,long_short,next_open,146.0,0.04794520547945205,0.04794520547945205,0.04794520547945205,-0.036837999999999996,0.122444,-0.15871400000000002,-0.747062,-0.0518,0.20725,0.0547945205479452,2.15,23.0,0.3704,0.013827,0.9996,0.3219178082191781
h2,MST_7_6.0_7_2.5,long_short,signal_close,146.0,0.08904109589041095,0.08904109589041095,0.08904109589041095,-0.026627,0.1209345,-0.14239249999999998,-0.721862,-0.03745,0.2092,0.10273972602739725,2.15,23.0,0.3846,0.0164435,1.0,0.3698630136986301
h2,MST_7_6.0_7_2.5,short_flat,next_open,146.0,0.02054794520547945,0.02054794520547945,0.02054794520547945,-0.070583,0.122444,-0.18515150000000002,-0.691125,-0.107,0.20725,0.0273972602739726,2.15,12.0,0.2265,-0.0702035,0.39625,0.0547945205479452
h2,MST_7_6.0_7_2.5,short_flat,signal_close,146.0,0.03424657534246575,0.03424657534246575,0.03424657534246575,-0.062608,0.1209345,-0.1713975,-0.665388,-0.09409999999999999,0.2092,0.0410958904109589,2.15,12.0,0.2727,-0.06446299999999999,0.39644999999999997,0.08904109589041095
h2,ST_10_1.5,long_flat,next_open,146.0,0.2054794520547945,0.2534246575342466,0.1643835616438356,0.0574135,0.122444,-0.067187,-0.470854,0.125,0.20725,0.3013698630136986,16.68,89.0,0.4096,0.007412500000000001,0.5184,0.815068493150685
h2,ST_10_1.5,long_flat,signal_close,146.0,0.2602739726027397,0.2808219178082192,0.2191780821917808,0.066827,0.1209345,-0.0537465,-0.4487315,0.15455,0.2092,0.3767123287671233,16.689999999999998,89.0,0.4176,0.0084585,0.5184,0.8698630136986302
h2,ST_10_1.5,long_short,next_open,146.0,0.0410958904109589,0.0547945205479452,0.0273972602739726,-0.1120505,0.122444,-0.22945100000000002,-0.8436095,-0.13605,0.20725,0.04794520547945205,16.68,177.5,0.35375,-0.0036925,0.9996,0.1506849315068493
h2,ST_10_1.5,long_short,signal_close,146.0,0.0684931506849315,0.10273972602739725,0.0410958904109589,-0.091542,0.1209345,-0.1964745,-0.8001335,-0.11574999999999999,0.2092,0.07534246575342465,16.689999999999998,178.0,0.36315,-0.0022935,1.0,0.19863013698630136
h2,ST_10_1.5,short_flat,next_open,146.0,0.02054794520547945,0.02054794520547945,0.02054794520547945,-0.1157575,0.122444,-0.234786,-0.816908,-0.14550000000000002,0.20725,0.02054794520547945,16.59,89.0,0.30385,-0.013528499999999999,0.4812,0.0136986301369863
h2,ST_10_1.5,short_flat,signal_close,146.0,0.0273972602739726,0.03424657534246575,0.0273972602739726,-0.090803,0.1209345,-0.2120105,-0.7993895,-0.12195,0.2092,0.0273972602739726,16.59,89.0,0.3048,-0.011871,0.48160000000000003,0.0547945205479452
h2,ST_10_2.0,long_flat,next_open,146.0,0.18493150684931506,0.19863013698630136,0.1643835616438356,0.069775,0.122444,-0.049722999999999996,-0.44135599999999997,0.16115000000000002,0.20725,0.3698630136986301,11.58,62.0,0.41745,0.013743,0.52905,0.8493150684931506
h2,ST_10_2.0,long_flat,signal_close,146.0,0.23972602739726026,0.2534246575342466,0.19863013698630136,0.07507849999999999,0.1209345,-0.036749000000000004,-0.423146,0.19624999999999998,0.2092,0.4589041095890411,11.58,62.0,0.41855,0.013705499999999999,0.52905,0.8561643835616438
h2,ST_10_2.0,long_short,next_open,146.0,0.04794520547945205,0.0547945205479452,0.03424657534246575,-0.09110499999999999,0.122444,-0.213307,-0.803959,-0.1128,0.20725,0.0547945205479452,11.58,123.0,0.36395,-0.002229,0.9996,0.17123287671232876
h2,ST_10_2.0,long_short,signal_close,146.0,0.07534246575342465,0.07534246575342465,0.07534246575342465,-0.07488349999999999,0.1209345,-0.1814625,-0.7788815,-0.0965,0.2092,0.07534246575342465,11.58,123.5,0.3672,-0.0011015,1.0,0.23972602739726026
h2,ST_10_2.0,short_flat,next_open,146.0,0.02054794520547945,0.02054794520547945,0.02054794520547945,-0.105766,0.122444,-0.222894,-0.7948695,-0.13795000000000002,0.20725,0.02054794520547945,11.49,61.5,0.3109,-0.018259499999999998,0.47055,0.03424657534246575
h2,ST_10_2.0,short_flat,signal_close,146.0,0.04794520547945205,0.0547945205479452,0.0410958904109589,-0.08935399999999999,0.1209345,-0.2043315,-0.7643575,-0.11925,0.2092,0.04794520547945205,11.49,62.0,0.30935,-0.015112500000000001,0.47095,0.06164383561643835
h2,ST_10_2.5,long_flat,next_open,146.0,0.2054794520547945,0.23972602739726026,0.18493150684931506,0.0680125,0.122444,-0.048317000000000006,-0.45067650000000004,0.17655,0.20725,0.4315068493150685,8.36,44.0,0.41105,0.0175325,0.5356000000000001,0.8561643835616438
h2,ST_10_2.5,long_flat,signal_close,146.0,0.2602739726027397,0.2808219178082192,0.2191780821917808,0.0746555,0.1209345,-0.0366035,-0.4307885,0.18614999999999998,0.2092,0.4931506849315068,8.36,44.0,0.41765,0.018263500000000002,0.5359499999999999,0.9178082191780822
h2,ST_10_2.5,long_short,next_open,146.0,0.0547945205479452,0.0547945205479452,0.0547945205479452,-0.073983,0.122444,-0.208793,-0.8050215000000001,-0.10525,0.20725,0.0547945205479452,8.36,89.0,0.35225,-0.001915,0.9996,0.2054794520547945
h2,ST_10_2.5,long_short,signal_close,146.0,0.0821917808219178,0.0958904109589041,0.07534246575342465,-0.057982,0.1209345,-0.1784055,-0.7739750000000001,-0.0865,0.2092,0.10273972602739725,8.36,89.0,0.3564,-0.0010485,1.0,0.273972602739726
h2,ST_10_2.5,short_flat,next_open,146.0,0.0273972602739726,0.0273972602739726,0.0273972602739726,-0.10502349999999999,0.122444,-0.2312735,-0.776642,-0.13240000000000002,0.20725,0.0273972602739726,8.31,44.5,0.30115000000000003,-0.024701,0.4635,0.04794520547945205
