window,signal,policy,fill,n_names,beat_rate20,beat_rate10,beat_rate40,med_cagr20,med_bh_cagr,med_excess,med_maxdd,med_calmar,med_bh_calmar,calmar_beat,med_switch_yr,med_trades,med_wr,med_exp,med_tim,pos_cagr_share
full,EMA_50_200,short_flat,signal_close,146.0,0.0547945205479452,0.0547945205479452,0.04794520547945205,-0.0782795,0.1122295,-0.205473,-0.743634,-0.1115,0.18519999999999998,0.0547945205479452,16.59,94.0,0.23670000000000002,-0.0094485,0.45630000000000004,0.0821917808219178
full,EMA_5_20,long_flat,next_open,146.0,0.1780821917808219,0.3219178082191781,0.03424657534246575,-0.022494,0.1142875,-0.1418345,-0.6759705,-0.036500000000000005,0.1871,0.22602739726027396,158.91,911.5,0.28025,-0.00016350000000000002,0.51025,0.4246575342465753
full,EMA_5_20,long_flat,signal_close,146.0,0.14383561643835616,0.2876712328767123,0.02054794520547945,-0.0483895,0.1122295,-0.155937,-0.7126265,-0.06855,0.18519999999999998,0.18493150684931506,158.91,911.5,0.2661,-0.000459,0.51025,0.3493150684931507
full,EMA_5_20,long_short,next_open,146.0,0.0821917808219178,0.1917808219178082,0.0136986301369863,-0.223557,0.1142875,-0.360282,-0.9617895000000001,-0.2335,0.1871,0.0821917808219178,158.95499999999998,1823.0,0.2679,-0.0012404999999999998,0.9993,0.136986301369863
full,EMA_5_20,long_short,signal_close,146.0,0.0547945205479452,0.15753424657534246,0.00684931506849315,-0.2600595,0.1122295,-0.3903015,-0.9775095,-0.26480000000000004,0.18519999999999998,0.06164383561643835,158.95499999999998,1823.0,0.25655,-0.001496,0.9994,0.10273972602739725
full,EMA_5_20,short_flat,next_open,146.0,0.06164383561643835,0.0958904109589041,0.02054794520547945,-0.177805,0.1142875,-0.2900955,-0.9293155,-0.19305,0.1871,0.0547945205479452,158.89,911.5,0.25475000000000003,-0.0024525,0.489,0.0547945205479452
full,EMA_5_20,short_flat,signal_close,146.0,0.03424657534246575,0.0821917808219178,0.0136986301369863,-0.198102,0.1122295,-0.3080895,-0.9398804999999999,-0.21084999999999998,0.18519999999999998,0.04794520547945205,158.89,911.5,0.24545,-0.0026775,0.489,0.0410958904109589
full,EMA_9_21,long_flat,next_open,146.0,0.23972602739726026,0.3767123287671233,0.08904109589041095,0.026381,0.1142875,-0.09769299999999999,-0.5705775,0.049100000000000005,0.1871,0.3082191780821918,117.425,673.0,0.29910000000000003,0.0006169999999999999,0.513,0.5684931506849316
full,EMA_9_21,long_flat,signal_close,146.0,0.18493150684931506,0.3219178082191781,0.06164383561643835,0.007741,0.1122295,-0.11775849999999999,-0.620337,0.0131,0.18519999999999998,0.2671232876712329,117.425,673.0,0.29105000000000003,0.000225,0.51305,0.5273972602739726
full,EMA_9_21,long_short,next_open,146.0,0.136986301369863,0.22602739726027396,0.0136986301369863,-0.15904849999999998,0.1142875,-0.28197550000000005,-0.920697,-0.1751,0.1871,0.13013698630136986,117.515,1346.0,0.2841,-0.000978,0.9993,0.1780821917808219
full,EMA_9_21,long_short,signal_close,146.0,0.1095890410958904,0.1643835616438356,0.0,-0.179454,0.1122295,-0.3196615,-0.9431959999999999,-0.1911,0.18519999999999998,0.1095890410958904,117.515,1346.0,0.2771,-0.0012360000000000001,0.9993,0.1506849315068493
full,EMA_9_21,short_flat,next_open,146.0,0.06164383561643835,0.10273972602739725,0.02054794520547945,-0.1372715,0.1142875,-0.2491875,-0.891121,-0.1597,0.1871,0.0684931506849315,117.515,673.0,0.26995,-0.0024565000000000003,0.48629999999999995,0.07534246575342465
full,EMA_9_21,short_flat,signal_close,146.0,0.04794520547945205,0.0684931506849315,0.0,-0.160777,0.1122295,-0.2689775,-0.9035709999999999,-0.1743,0.18519999999999998,0.0547945205479452,117.515,673.0,0.264,-0.0027735,0.48634999999999995,0.0410958904109589
full,MST_7_4.0_7_1.5,long_flat,next_open,146.0,0.2465753424657534,0.3082191780821918,0.11643835616438356,0.039888,0.1142875,-0.0700475,-0.5346805,0.0731,0.1871,0.3219178082191781,51.925,297.0,0.3797,0.0017815,0.5373,0.7602739726027398
full,MST_7_4.0_7_1.5,long_flat,signal_close,146.0,0.2328767123287671,0.3082191780821918,0.11643835616438356,0.0338995,0.1122295,-0.075576,-0.5479145000000001,0.05885,0.18519999999999998,0.3013698630136986,51.925,297.0,0.37855,0.0014975000000000001,0.5373,0.7191780821917808
full,MST_7_4.0_7_1.5,long_short,next_open,146.0,0.0958904109589041,0.136986301369863,0.0410958904109589,-0.120197,0.1142875,-0.2410135,-0.87324,-0.13835,0.1871,0.0958904109589041,52.095,594.5,0.35405,-0.001327,0.9997,0.2054794520547945
full,MST_7_4.0_7_1.5,long_short,signal_close,146.0,0.07534246575342465,0.13013698630136986,0.03424657534246575,-0.130255,0.1122295,-0.25598350000000003,-0.8813555,-0.14984999999999998,0.18519999999999998,0.0821917808219178,52.095,594.5,0.35185,-0.0015955000000000001,0.9997,0.17123287671232876
full,MST_7_4.0_7_1.5,short_flat,next_open,146.0,0.0547945205479452,0.0684931506849315,0.0273972602739726,-0.1197175,0.1142875,-0.2276905,-0.840469,-0.14305,0.1871,0.0547945205479452,51.925,297.0,0.32095,-0.004569500000000001,0.4622,0.07534246575342465
full,MST_7_4.0_7_1.5,short_flat,signal_close,146.0,0.0547945205479452,0.06164383561643835,0.0273972602739726,-0.12326200000000001,0.1122295,-0.235586,-0.851623,-0.14584999999999998,0.18519999999999998,0.06164383561643835,51.925,297.0,0.32405,-0.004836999999999999,0.46225,0.0547945205479452
full,MST_7_4.0_7_2.0,long_flat,next_open,146.0,0.2465753424657534,0.3082191780821918,0.11643835616438356,0.040148500000000004,0.1142875,-0.069426,-0.5358345,0.07264999999999999,0.1871,0.3219178082191781,51.97,297.5,0.37975000000000003,0.00185,0.5366500000000001,0.7602739726027398
full,MST_7_4.0_7_2.0,long_flat,signal_close,146.0,0.2328767123287671,0.3150684931506849,0.11643835616438356,0.0338235,0.1122295,-0.07618849999999999,-0.5513275,0.0634,0.18519999999999998,0.3082191780821918,52.01,297.5,0.3785,0.0014995,0.5367,0.7191780821917808
full,MST_7_4.0_7_2.0,long_short,next_open,146.0,0.0958904109589041,0.136986301369863,0.0410958904109589,-0.120049,0.1142875,-0.2424815,-0.874795,-0.13735,0.1871,0.0958904109589041,52.05,594.5,0.354,-0.0013425,0.9997,0.2054794520547945
full,MST_7_4.0_7_2.0,long_short,signal_close,146.0,0.07534246575342465,0.13013698630136986,0.03424657534246575,-0.129333,0.1122295,-0.25592,-0.881551,-0.15015,0.18519999999999998,0.0821917808219178,52.05,594.5,0.3519,-0.0015945,0.9997,0.1780821917808219
full,MST_7_4.0_7_2.0,short_flat,next_open,146.0,0.0547945205479452,0.0684931506849315,0.0273972602739726,-0.1205225,0.1142875,-0.22778549999999997,-0.8407789999999999,-0.14365,0.1871,0.0547945205479452,51.925,297.0,0.3214,-0.004531,0.46235,0.07534246575342465
full,MST_7_4.0_7_2.0,short_flat,signal_close,146.0,0.0547945205479452,0.06164383561643835,0.0273972602739726,-0.12528299999999998,0.1122295,-0.23705,-0.8531535,-0.1467,0.18519999999999998,0.06164383561643835,51.925,297.0,0.3247,-0.0048415,0.46235,0.06164383561643835
full,MST_7_4.0_7_2.5,long_flat,next_open,146.0,0.2465753424657534,0.3082191780821918,0.11643835616438356,0.040403999999999995,0.1142875,-0.07079350000000001,-0.535736,0.07405,0.1871,0.3150684931506849,51.925,297.0,0.37975000000000003,0.0018219999999999998,0.5365,0.7602739726027398
full,MST_7_4.0_7_2.5,long_flat,signal_close,146.0,0.2328767123287671,0.3082191780821918,0.11643835616438356,0.0338995,0.1122295,-0.07655799999999999,-0.5479145000000001,0.061950000000000005,0.18519999999999998,0.3082191780821918,51.925,297.0,0.37855,0.001529,0.5365,0.7191780821917808
full,MST_7_4.0_7_2.5,long_short,next_open,146.0,0.10273972602739725,0.14383561643835616,0.04794520547945205,-0.119787,0.1142875,-0.23688700000000001,-0.8716710000000001,-0.13690000000000002,0.1871,0.10273972602739725,52.055,594.5,0.354,-0.0012965,0.9996,0.21232876712328766
full,MST_7_4.0_7_2.5,long_short,signal_close,146.0,0.07534246575342465,0.13013698630136986,0.03424657534246575,-0.12955899999999998,0.1122295,-0.2562405,-0.879996,-0.1501,0.18519999999999998,0.0821917808219178,52.055,594.5,0.352,-0.001572,0.9997,0.1780821917808219
full,MST_7_4.0_7_2.5,short_flat,next_open,146.0,0.06164383561643835,0.07534246575342465,0.03424657534246575,-0.116979,0.1142875,-0.2243255,-0.8376155,-0.14255,0.1871,0.06164383561643835,51.925,297.0,0.3214,-0.0045495,0.46225,0.0821917808219178
full,MST_7_4.0_7_2.5,short_flat,signal_close,146.0,0.0547945205479452,0.0547945205479452,0.0273972602739726,-0.12344749999999999,0.1122295,-0.23647949999999998,-0.8526975,-0.1461,0.18519999999999998,0.06164383561643835,51.925,297.0,0.32405,-0.0048185,0.46225,0.06164383561643835
full,MST_7_5.0_7_1.5,long_flat,next_open,146.0,0.2534246575342466,0.3493150684931507,0.136986301369863,0.0540195,0.1142875,-0.0595845,-0.5156915,0.1051,0.1871,0.363013698630137,38.385000000000005,220.0,0.3877,0.003163,0.5372,0.821917808219178
full,MST_7_5.0_7_1.5,long_flat,signal_close,146.0,0.23972602739726026,0.3287671232876712,0.13013698630136986,0.0458365,0.1122295,-0.06525600000000001,-0.5195974999999999,0.09054999999999999,0.18519999999999998,0.3424657534246575,38.385000000000005,220.0,0.3846,0.0028505,0.5372,0.7808219178082192
full,MST_7_5.0_7_1.5,long_short,next_open,146.0,0.08904109589041095,0.136986301369863,0.0410958904109589,-0.09386749999999999,0.1142875,-0.2195715,-0.8290885,-0.1169,0.1871,0.08904109589041095,38.43,439.5,0.3547,-0.001115,0.9997,0.21232876712328766
full,MST_7_5.0_7_1.5,long_short,signal_close,146.0,0.07534246575342465,0.13013698630136986,0.03424657534246575,-0.0968775,0.1122295,-0.22826,-0.841146,-0.1254,0.18519999999999998,0.0821917808219178,38.43,439.5,0.355,-0.0014325,0.9998,0.1780821917808219
full,MST_7_5.0_7_1.5,short_flat,next_open,146.0,0.04794520547945205,0.04794520547945205,0.03424657534246575,-0.101851,0.1142875,-0.216058,-0.811281,-0.1281,0.1871,0.04794520547945205,38.295,219.5,0.3201,-0.005568,0.46245,0.03424657534246575
full,MST_7_5.0_7_1.5,short_flat,signal_close,146.0,0.0410958904109589,0.04794520547945205,0.0273972602739726,-0.1111655,0.1122295,-0.225297,-0.820252,-0.13140000000000002,0.18519999999999998,0.04794520547945205,38.295,219.5,0.31975,-0.0057280000000000005,0.46245,0.0273972602739726
full,MST_7_5.0_7_2.0,long_flat,next_open,146.0,0.2534246575342466,0.3493150684931507,0.136986301369863,0.053867,0.1142875,-0.058739000000000006,-0.5156915,0.10475000000000001,0.1871,0.363013698630137,38.385000000000005,220.0,0.38780000000000003,0.003143,0.53725,0.821917808219178
full,MST_7_5.0_7_2.0,long_flat,signal_close,146.0,0.23972602739726026,0.3219178082191781,0.13013698630136986,0.046601000000000004,0.1122295,-0.0654685,-0.5195974999999999,0.09054999999999999,0.18519999999999998,0.3356164383561644,38.385000000000005,220.0,0.3846,0.002842,0.53725,0.7808219178082192
full,MST_7_5.0_7_2.0,long_short,next_open,146.0,0.08904109589041095,0.136986301369863,0.0410958904109589,-0.09386749999999999,0.1142875,-0.2192325,-0.8324425,-0.1162,0.1871,0.08904109589041095,38.43,439.5,0.35475,-0.0011025000000000002,0.9997,0.21232876712328766
full,MST_7_5.0_7_2.0,long_short,signal_close,146.0,0.07534246575342465,0.13013698630136986,0.03424657534246575,-0.096925,0.1122295,-0.2292945,-0.8397645,-0.12545,0.18519999999999998,0.0821917808219178,38.43,439.5,0.3549,-0.0014115,0.9997,0.18493150684931506
full,MST_7_5.0_7_2.0,short_flat,next_open,146.0,0.04794520547945205,0.0547945205479452,0.03424657534246575,-0.1022005,0.1142875,-0.21636,-0.811758,-0.1276,0.1871,0.04794520547945205,38.295,219.5,0.3201,-0.0055325,0.46235000000000004,0.03424657534246575
full,MST_7_5.0_7_2.0,short_flat,signal_close,146.0,0.0410958904109589,0.04794520547945205,0.0273972602739726,-0.110151,0.1122295,-0.2249335,-0.8188584999999999,-0.1313,0.18519999999999998,0.04794520547945205,38.295,219.5,0.31975,-0.005684,0.46235000000000004,0.0273972602739726
full,MST_7_5.0_7_2.5,long_flat,next_open,146.0,0.2534246575342466,0.3493150684931507,0.136986301369863,0.0541945,0.1142875,-0.0595845,-0.5156915,0.10475000000000001,0.1871,0.363013698630137,38.385000000000005,220.0,0.38780000000000003,0.0031450000000000002,0.53725,0.821917808219178
full,MST_7_5.0_7_2.5,long_flat,signal_close,146.0,0.23972602739726026,0.3150684931506849,0.13013698630136986,0.0473405,0.1122295,-0.063092,-0.5195974999999999,0.09259999999999999,0.18519999999999998,0.3356164383561644,38.385000000000005,220.0,0.38480000000000003,0.002809,0.53725,0.7808219178082192
full,MST_7_5.0_7_2.5,long_short,next_open,146.0,0.0958904109589041,0.14383561643835616,0.04794520547945205,-0.09270500000000001,0.1142875,-0.21796300000000002,-0.833213,-0.1164,0.1871,0.0958904109589041,38.475,438.5,0.3547,-0.0011389999999999998,0.9997,0.2191780821917808
full,MST_7_5.0_7_2.5,long_short,signal_close,146.0,0.07534246575342465,0.13013698630136986,0.03424657534246575,-0.0969785,0.1122295,-0.229455,-0.8397645,-0.12409999999999999,0.18519999999999998,0.08904109589041095,38.475,438.5,0.35525,-0.0014125000000000001,0.9998,0.18493150684931506
full,MST_7_5.0_7_2.5,short_flat,next_open,146.0,0.0547945205479452,0.06164383561643835,0.0410958904109589,-0.100677,0.1142875,-0.214416,-0.8099615,-0.1281,0.1871,0.0547945205479452,38.17,219.0,0.3201,-0.005579000000000001,0.46235000000000004,0.0410958904109589
full,MST_7_5.0_7_2.5,short_flat,signal_close,146.0,0.0410958904109589,0.04794520547945205,0.0273972602739726,-0.11116000000000001,0.1122295,-0.22409199999999999,-0.820334,-0.13145,0.18519999999999998,0.04794520547945205,38.17,219.0,0.32045,-0.0057475,0.46240000000000003,0.0273972602739726
full,MST_7_6.0_7_1.5,long_flat,next_open,146.0,0.2671232876712329,0.3424657534246575,0.1506849315068493,0.053846500000000005,0.1142875,-0.053046,-0.4994415,0.10725,0.1871,0.3561643835616438,30.04,172.0,0.39435,0.00411,0.5377,0.8356164383561644
full,MST_7_6.0_7_1.5,long_flat,signal_close,146.0,0.2534246575342466,0.3219178082191781,0.14383561643835616,0.048121,0.1122295,-0.056521,-0.5055685,0.09895000000000001,0.18519999999999998,0.3219178082191781,30.04,172.0,0.39139999999999997,0.003691,0.5377,0.8013698630136986
full,MST_7_6.0_7_1.5,long_short,next_open,146.0,0.0821917808219178,0.1095890410958904,0.0547945205479452,-0.10459850000000001,0.1142875,-0.2073395,-0.839607,-0.1268,0.1871,0.0958904109589041,30.04,344.0,0.35355000000000003,-0.0014475,0.9997,0.19863013698630136
full,MST_7_6.0_7_1.5,long_short,signal_close,146.0,0.07534246575342465,0.0821917808219178,0.04794520547945205,-0.1104955,0.1122295,-0.216108,-0.849644,-0.13045,0.18519999999999998,0.0821917808219178,30.04,344.0,0.35265,-0.0018005,0.9998,0.17123287671232876
full,MST_7_6.0_7_1.5,short_flat,next_open,146.0,0.0547945205479452,0.06164383561643835,0.0410958904109589,-0.0978125,0.1142875,-0.21825050000000001,-0.8158974999999999,-0.1266,0.1871,0.06164383561643835,29.96,172.0,0.31265,-0.0068375,0.4621,0.06164383561643835
full,MST_7_6.0_7_1.5,short_flat,signal_close,146.0,0.04794520547945205,0.0547945205479452,0.03424657534246575,-0.101961,0.1122295,-0.2250165,-0.8244465000000001,-0.1272,0.18519999999999998,0.06164383561643835,29.96,172.0,0.314,-0.0070625,0.4621,0.0547945205479452
full,MST_7_6.0_7_2.0,long_flat,next_open,146.0,0.2671232876712329,0.3424657534246575,0.1506849315068493,0.053846500000000005,0.1142875,-0.053712,-0.4994415,0.10715,0.1871,0.363013698630137,30.04,172.0,0.39435,0.004123,0.5377,0.8356164383561644
full,MST_7_6.0_7_2.0,long_flat,signal_close,146.0,0.2534246575342466,0.3219178082191781,0.14383561643835616,0.048121,0.1122295,-0.059599,-0.5055685,0.09870000000000001,0.18519999999999998,0.3219178082191781,30.04,172.0,0.39139999999999997,0.003722,0.5377,0.8013698630136986
full,MST_7_6.0_7_2.0,long_short,next_open,146.0,0.0821917808219178,0.1095890410958904,0.0547945205479452,-0.1050995,0.1142875,-0.207822,-0.8428235,-0.1268,0.1871,0.0958904109589041,30.04,344.0,0.35355000000000003,-0.0015065,0.9998,0.1917808219178082
full,MST_7_6.0_7_2.0,long_short,signal_close,146.0,0.07534246575342465,0.0821917808219178,0.04794520547945205,-0.1108625,0.1122295,-0.2199565,-0.849644,-0.13225,0.18519999999999998,0.0821917808219178,30.04,344.0,0.35235,-0.0018625,0.9998,0.17123287671232876
full,MST_7_6.0_7_2.0,short_flat,next_open,146.0,0.0547945205479452,0.06164383561643835,0.0410958904109589,-0.0987285,0.1142875,-0.21825050000000001,-0.8164035000000001,-0.1266,0.1871,0.0547945205479452,29.96,172.0,0.31265,-0.0070555,0.4621,0.06164383561643835
full,MST_7_6.0_7_2.0,short_flat,signal_close,146.0,0.04794520547945205,0.0547945205479452,0.03424657534246575,-0.10201099999999999,0.1122295,-0.2250165,-0.8247905,-0.12840000000000001,0.18519999999999998,0.0547945205479452,29.96,172.0,0.314,-0.0071065,0.4621,0.0547945205479452
full,MST_7_6.0_7_2.5,long_flat,next_open,146.0,0.2671232876712329,0.3424657534246575,0.1506849315068493,0.055329,0.1142875,-0.053712,-0.4994415,0.11299999999999999,0.1871,0.363013698630137,30.04,172.0,0.3936,0.004149,0.5377,0.8356164383561644
full,MST_7_6.0_7_2.5,long_flat,signal_close,146.0,0.2534246575342466,0.3219178082191781,0.14383561643835616,0.0488015,0.1122295,-0.059599,-0.5055685,0.10635,0.18519999999999998,0.3219178082191781,30.04,172.0,0.39139999999999997,0.003759,0.5377,0.8013698630136986
full,MST_7_6.0_7_2.5,long_short,next_open,146.0,0.0821917808219178,0.1095890410958904,0.0547945205479452,-0.1050995,0.1142875,-0.20801999999999998,-0.841132,-0.1268,0.1871,0.0958904109589041,30.04,344.0,0.35355000000000003,-0.0015079999999999998,0.9998,0.19863013698630136
full,MST_7_6.0_7_2.5,long_short,signal_close,146.0,0.07534246575342465,0.0821917808219178,0.04794520547945205,-0.1098235,0.1122295,-0.2194195,-0.849644,-0.13225,0.18519999999999998,0.0821917808219178,30.04,344.0,0.3529,-0.0018715,0.9998,0.17123287671232876
full,MST_7_6.0_7_2.5,short_flat,next_open,146.0,0.0547945205479452,0.06164383561643835,0.0410958904109589,-0.0980385,0.1142875,-0.21832400000000002,-0.8158974999999999,-0.12685,0.1871,0.0547945205479452,29.96,172.0,0.31265,-0.0070335,0.4621,0.06164383561643835
full,MST_7_6.0_7_2.5,short_flat,signal_close,146.0,0.04794520547945205,0.0547945205479452,0.03424657534246575,-0.101961,0.1122295,-0.2250165,-0.8244465000000001,-0.12835000000000002,0.18519999999999998,0.0547945205479452,29.96,172.0,0.314,-0.0071115,0.4621,0.0547945205479452
full,ST_10_1.5,long_flat,next_open,146.0,0.1506849315068493,0.2808219178082192,0.03424657534246575,-0.0642005,0.1142875,-0.1633365,-0.712265,-0.08324999999999999,0.1871,0.18493150684931506,179.44,1026.5,0.35105,-0.0004775,0.50785,0.3424657534246575
