label,symbol,trades,win_rate,profit_factor,total_pnl,avg_win,avg_loss,max_dd,sharpe,target_exits,sl_exits,eod_exits,long_wr,short_wr
OR30_MT1_SLoro_TGTorm1.0,VEDL,368,50.54,1.0,3.05,4.31,-4.39,143.65,0.02,82,67,219,50.56,50.53
OR30_MT1_SLoro_TGTorm1.0,BANKBARODA,367,50.68,0.99,-3.21,2.03,-2.1,43.3,-0.05,99,80,188,45.76,55.26
OR30_MT1_SLoro_TGTorm1.0,BPCL,360,52.22,1.06,29.1,2.62,-2.7,57.55,0.35,81,60,219,51.18,53.16
OR30_MT1_SLoro_TGTorm1.0,M&M,359,51.25,0.98,-70.3,21.99,-23.52,627.05,-0.1,80,52,227,51.89,50.57
OR30_MT1_SLoro_TGTorm1.0,BAJFINANCE,354,47.46,0.91,-101.2,5.94,-5.91,233.3,-0.57,80,72,202,48.52,46.49
OR30_MT1_SLoro_TGTorm1.5,ADANIENT,381,53.28,1.37,1404.05,25.77,-21.51,323.8,1.67,70,78,233,43.27,61.43
OR30_MT1_SLoro_TGTorm1.5,TATASTEEL,356,51.4,1.4,77.1,1.48,-1.13,17.85,1.8,41,64,251,49.08,53.37
OR30_MT1_SLoro_TGTorm1.5,BEL,363,51.52,1.23,108.93,3.1,-2.68,44.01,1.09,46,54,263,53.16,50.24
OR30_MT1_SLoro_TGTorm1.5,VEDL,368,49.73,1.01,4.35,4.41,-4.34,130.96,0.03,38,67,263,50.0,49.47
OR30_MT1_SLoro_TGTorm1.5,BANKBARODA,367,47.96,1.02,8.69,2.31,-2.08,54.66,0.12,53,86,228,44.63,51.05
OR30_MT1_SLoro_TGTorm1.5,BPCL,360,49.44,1.01,6.24,2.74,-2.64,62.55,0.07,32,63,265,48.82,50.0
OR30_MT1_SLoro_TGTorm1.5,M&M,359,49.86,1.04,179.49,24.54,-23.41,466.1,0.24,43,55,261,50.81,48.85
OR30_MT1_SLoro_TGTorm1.5,BAJFINANCE,354,45.48,0.98,-26.86,6.88,-5.88,202.84,-0.14,48,75,231,47.93,43.24
OR30_MT1_SLoro_TGTorm2.0,ADANIENT,381,51.97,1.44,1711.4,28.13,-21.08,323.8,1.78,45,79,257,42.11,60.0
OR30_MT1_SLoro_TGTorm2.0,TATASTEEL,356,51.12,1.36,69.39,1.45,-1.12,18.38,1.7,18,64,274,49.08,52.85
OR30_MT1_SLoro_TGTorm2.0,BEL,363,51.24,1.3,144.27,3.33,-2.68,43.3,1.29,22,55,286,53.16,49.76
OR30_MT1_SLoro_TGTorm2.0,VEDL,368,49.73,1.05,40.75,4.61,-4.34,111.45,0.29,22,67,279,50.0,49.47
OR30_MT1_SLoro_TGTorm2.0,BANKBARODA,367,47.41,1.0,1.4,2.31,-2.08,57.39,0.02,26,87,254,44.07,50.53
OR30_MT1_SLoro_TGTorm2.0,BPCL,360,48.61,1.0,2.35,2.81,-2.64,54.2,0.03,19,65,276,47.65,49.47
OR30_MT1_SLoro_TGTorm2.0,M&M,359,49.58,1.09,374.25,25.78,-23.28,414.6,0.48,25,55,279,50.81,48.28
OR30_MT1_SLoro_TGTorm2.0,BAJFINANCE,354,45.2,1.01,12.35,7.2,-5.87,213.05,0.06,28,76,250,47.93,42.7
OR30_MT2_SLoro_TGTr1.5,ADANIENT,436,53.44,1.39,1678.7,25.61,-21.13,271.6,1.89,74,90,272,44.39,61.47
OR30_MT2_SLoro_TGTr1.5,TATASTEEL,400,51.0,1.37,77.06,1.41,-1.07,15.34,1.75,36,72,292,50.27,51.64
OR30_MT2_SLoro_TGTr1.5,BEL,394,52.28,1.3,146.79,3.11,-2.63,45.65,1.45,43,58,293,53.67,51.15
OR30_MT2_SLoro_TGTr1.5,VEDL,409,47.68,0.98,-19.33,4.5,-4.19,149.31,-0.13,35,78,296,48.51,46.86
OR30_MT2_SLoro_TGTr1.5,BANKBARODA,426,49.06,1.03,13.68,2.18,-2.03,54.34,0.18,46,96,284,44.33,53.36
OR30_MT2_SLoro_TGTr1.5,BPCL,400,49.5,1.02,12.39,2.66,-2.55,64.64,0.14,30,67,303,48.95,50.0
OR30_MT2_SLoro_TGTr1.5,M&M,391,50.13,1.05,211.29,24.33,-23.37,444.75,0.27,34,63,294,48.74,51.56
OR30_MT2_SLoro_TGTr1.5,BAJFINANCE,404,45.3,0.99,-13.55,6.73,-5.64,202.38,-0.07,40,82,282,47.21,43.48
OR30_MT2_SLoro_TGTr2.0,ADANIENT,435,52.64,1.47,2021.7,27.66,-20.94,221.0,1.99,45,91,299,43.9,60.43
OR30_MT2_SLoro_TGTr2.0,TATASTEEL,399,50.63,1.36,75.12,1.41,-1.07,14.43,1.79,19,72,308,50.0,51.17
OR30_MT2_SLoro_TGTr2.0,BEL,394,52.03,1.33,164.97,3.23,-2.63,46.15,1.47,15,59,320,53.67,50.69
OR30_MT2_SLoro_TGTr2.0,VEDL,409,47.68,0.99,-11.3,4.54,-4.19,145.15,-0.08,15,78,316,48.51,46.86
OR30_MT2_SLoro_TGTr2.0,BANKBARODA,426,49.06,1.04,16.14,2.19,-2.03,56.8,0.22,23,96,307,44.33,53.36
OR30_MT2_SLoro_TGTr2.0,BPCL,400,49.25,1.04,21.9,2.74,-2.55,57.5,0.24,19,68,313,48.42,50.0
OR30_MT2_SLoro_TGTr2.0,M&M,391,49.87,1.07,313.8,24.98,-23.25,378.65,0.39,20,63,308,48.74,51.04
OR30_MT2_SLoro_TGTr2.0,BAJFINANCE,404,45.05,1.01,15.2,6.93,-5.61,187.5,0.07,19,82,303,46.97,43.2
OR30_MT2_SLoro_TGTr1.0,ADANIENT,442,56.11,1.33,1386.1,22.42,-21.52,335.1,1.8,133,87,222,46.12,64.83
OR30_MT2_SLoro_TGTr1.0,TATASTEEL,401,52.12,1.32,67.94,1.33,-1.09,13.87,1.7,85,71,245,50.8,53.27
OR30_MT2_SLoro_TGTr1.0,BEL,394,53.05,1.23,113.9,2.87,-2.63,48.05,1.25,81,55,258,53.41,52.75
OR30_MT2_SLoro_TGTr1.0,VEDL,409,48.66,0.99,-5.55,4.43,-4.23,162.15,-0.04,78,77,254,48.51,48.79
OR30_MT2_SLoro_TGTr1.0,BANKBARODA,432,50.69,1.02,8.5,2.0,-2.02,45.39,0.13,104,92,236,45.1,55.7
OR30_MT2_SLoro_TGTr1.0,BPCL,405,51.6,1.07,37.95,2.62,-2.6,58.05,0.44,76,66,263,50.79,52.34
OR30_MT2_SLoro_TGTr1.0,M&M,394,51.27,0.98,-77.3,22.02,-23.57,551.8,-0.11,72,62,260,50.0,52.58
OR30_MT2_SLoro_TGTr1.0,BAJFINANCE,404,46.53,0.93,-83.8,6.15,-5.74,227.05,-0.44,78,81,245,47.72,45.41
OR30_MT2_SLfp0.5_TGTr1.5,ADANIENT,535,46.92,1.22,787.72,17.18,-12.41,169.46,1.73,212,275,48,40.62,52.69
OR30_MT2_SLfp0.5_TGTr1.5,TATASTEEL,476,45.59,1.13,24.65,0.98,-0.73,23.81,0.97,167,232,77,41.59,49.2
OR30_MT2_SLfp0.5_TGTr1.5,BEL,504,44.64,1.15,62.87,2.19,-1.54,25.43,1.12,189,253,62,44.35,44.89
OR30_MT2_SLfp0.5_TGTr1.5,VEDL,511,41.29,1.01,9.07,3.11,-2.16,85.89,0.11,182,279,50,40.08,42.38
OR30_MT2_SLfp0.5_TGTr1.5,BANKBARODA,514,40.66,0.97,-11.59,1.65,-1.17,53.23,-0.28,169,282,63,36.44,44.57
OR30_MT2_SLfp0.5_TGTr1.5,BPCL,497,45.88,1.16,62.13,2.0,-1.46,35.08,1.19,187,250,60,43.04,48.46
OR30_MT2_SLfp0.5_TGTr1.5,M&M,467,44.11,1.07,247.38,19.14,-14.16,396.53,0.52,160,236,71,43.46,44.78
OR30_MT2_SLfp0.5_TGTr1.5,BAJFINANCE,475,38.95,0.91,-98.43,5.29,-3.72,133.0,-0.74,142,244,89,38.56,39.33
OR30_MT2_SLfp1.0_TGTr1.5,ADANIENT,434,52.3,1.34,1342.45,23.49,-19.27,174.11,2.05,102,128,204,43.96,59.91
OR30_MT2_SLfp1.0_TGTr1.5,TATASTEEL,393,50.64,1.31,61.0,1.3,-1.02,13.67,1.7,64,90,239,48.11,52.88
OR30_MT2_SLfp1.0_TGTr1.5,BEL,405,50.37,1.28,126.87,2.86,-2.27,34.54,1.63,78,112,215,51.96,49.12
OR30_MT2_SLfp1.0_TGTr1.5,VEDL,424,46.46,1.01,7.68,4.2,-3.61,130.97,0.06,85,162,177,47.32,45.66
OR30_MT2_SLfp1.0_TGTr1.5,BANKBARODA,430,47.67,1.0,-1.69,2.11,-1.93,59.67,-0.03,71,151,208,44.55,50.44
OR30_MT2_SLfp1.0_TGTr1.5,BPCL,411,49.15,1.13,63.57,2.73,-2.34,38.73,0.85,86,135,190,46.35,51.6
OR30_MT2_SLfp1.0_TGTr1.5,M&M,395,48.1,1.03,125.23,23.8,-21.44,484.84,0.18,65,115,215,47.0,49.23
OR30_MT2_SLfp1.0_TGTr1.5,BAJFINANCE,409,44.25,0.95,-56.92,6.51,-5.42,171.48,-0.31,57,114,238,46.97,41.71
OR30_MT2_SLfp1.5_TGTr2.0,ADANIENT,405,53.83,1.45,1827.04,26.91,-21.6,267.63,2.21,27,65,313,44.09,62.1
OR30_MT2_SLfp1.5_TGTr2.0,TATASTEEL,367,52.32,1.35,68.74,1.37,-1.11,16.6,1.74,7,44,316,49.71,54.59
OR30_MT2_SLfp1.5_TGTr2.0,BEL,376,51.33,1.25,118.72,3.12,-2.65,42.15,1.33,14,65,297,53.29,49.76
OR30_MT2_SLfp1.5_TGTr2.0,VEDL,401,48.38,0.99,-8.57,4.56,-4.32,155.63,-0.06,17,98,286,48.22,48.53
OR30_MT2_SLfp1.5_TGTr2.0,BANKBARODA,388,50.0,0.99,-3.41,2.17,-2.18,59.72,-0.05,9,62,317,45.7,53.96
OR30_MT2_SLfp1.5_TGTr2.0,BPCL,376,48.94,1.01,5.21,2.72,-2.58,54.82,0.06,10,67,299,48.0,49.75
OR30_MT2_SLfp1.5_TGTr2.0,M&M,376,49.73,1.05,238.64,25.62,-24.09,577.27,0.29,10,56,310,49.48,50.0
OR30_MT2_SLfp1.5_TGTr2.0,BAJFINANCE,370,44.86,0.98,-24.86,7.24,-6.01,209.72,-0.11,11,55,304,46.63,43.23
OR30_MT2_SLatr1.0_TGTr1.5,ADANIENT,383,53.52,1.27,1180.38,27.3,-24.81,482.32,1.26,5,14,364,43.93,61.43
OR30_MT2_SLatr1.0_TGTr1.5,TATASTEEL,356,51.97,1.25,51.84,1.4,-1.21,28.7,1.22,4,13,339,49.69,53.89
OR30_MT2_SLatr1.0_TGTr1.5,BEL,363,51.52,1.13,66.09,3.06,-2.88,54.67,0.67,5,8,350,53.8,49.76
OR30_MT2_SLatr1.0_TGTr1.5,VEDL,370,51.35,1.13,97.5,4.58,-4.29,91.1,0.67,6,19,345,51.1,51.6
OR30_MT2_SLatr1.0_TGTr1.5,BANKBARODA,370,50.81,0.97,-13.07,2.13,-2.27,55.36,-0.18,3,14,353,46.37,54.97
OR30_MT2_SLatr1.0_TGTr1.5,BPCL,362,48.62,0.98,-10.58,2.8,-2.71,61.92,-0.11,3,11,348,47.37,49.74
OR30_MT2_SLatr1.0_TGTr1.5,M&M,363,50.69,1.01,55.06,25.59,-26.0,587.47,0.06,3,11,349,50.54,50.85
OR30_MT2_SLatr1.0_TGTr1.5,BAJFINANCE,354,45.2,0.96,-54.26,7.38,-6.37,263.02,-0.24,6,18,330,47.93,42.7
OR30_MT2_SLatr1.5_TGTr2.0,ADANIENT,381,53.81,1.37,1611.37,29.0,-24.63,499.21,1.5,2,3,376,44.44,61.43
OR30_MT2_SLatr1.5_TGTr2.0,TATASTEEL,356,51.97,1.31,62.87,1.44,-1.19,25.98,1.39,1,1,354,49.69,53.89
OR30_MT2_SLatr1.5_TGTr2.0,BEL,363,51.52,1.11,58.54,3.12,-2.99,60.59,0.53,2,4,357,53.8,49.76
OR30_MT2_SLatr1.5_TGTr2.0,VEDL,368,51.09,1.07,57.37,4.41,-4.29,96.66,0.4,0,5,363,51.11,51.06
OR30_MT2_SLatr1.5_TGTr2.0,BANKBARODA,367,50.68,1.01,3.89,2.25,-2.29,50.49,0.05,2,2,363,46.33,54.74
OR30_MT2_SLatr1.5_TGTr2.0,BPCL,360,48.89,0.98,-9.96,2.82,-2.75,63.61,-0.11,0,3,357,47.65,50.0
OR30_MT2_SLatr1.5_TGTr2.0,M&M,359,50.14,1.01,23.88,25.44,-25.45,570.82,0.03,0,1,358,50.81,49.43
OR30_MT2_SLatr1.5_TGTr2.0,BAJFINANCE,354,45.48,1.0,-1.85,7.35,-6.14,251.25,-0.01,0,1,353,47.93,43.24
OR30_MT2_SLatr2.0_TGTr2.5,ADANIENT,381,53.81,1.36,1540.7,28.58,-24.53,461.5,1.5,0,0,381,44.44,61.43
OR30_MT2_SLatr2.0_TGTr2.5,TATASTEEL,356,51.97,1.26,53.17,1.39,-1.2,25.98,1.26,0,0,356,49.69,53.89
OR30_MT2_SLatr2.0_TGTr2.5,BEL,363,51.52,1.09,46.03,3.12,-3.05,65.42,0.41,0,3,360,53.8,49.76
OR30_MT2_SLatr2.0_TGTr2.5,VEDL,368,51.09,1.07,56.57,4.41,-4.29,99.13,0.39,0,1,367,51.11,51.06
OR30_MT2_SLatr2.0_TGTr2.5,BANKBARODA,367,50.68,1.01,5.48,2.25,-2.28,49.1,0.07,0,0,367,46.33,54.74
OR30_MT2_SLatr2.0_TGTr2.5,BPCL,360,48.89,0.99,-5.4,2.82,-2.73,59.05,-0.06,0,0,360,47.65,50.0
OR30_MT2_SLatr2.0_TGTr2.5,M&M,359,50.14,1.0,21.95,25.44,-25.46,572.75,0.03,0,0,359,50.81,49.43
OR30_MT2_SLatr2.0_TGTr2.5,BAJFINANCE,354,45.48,1.0,-2.9,7.35,-6.15,252.3,-0.01,0,0,354,47.93,43.24
OR30_MT2_SLoro_TGTorm1.0,ADANIENT,446,56.95,1.32,1314.0,21.56,-21.67,361.2,1.76,157,87,202,47.6,65.13
OR30_MT2_SLoro_TGTorm1.0,TATASTEEL,405,53.09,1.34,70.57,1.29,-1.09,12.9,1.82,100,71,234,51.32,54.63
OR30_MT2_SLoro_TGTorm1.0,BEL,396,55.05,1.23,112.18,2.72,-2.7,48.5,1.27,101,54,241,54.55,55.45
OR30_MT2_SLoro_TGTorm1.0,VEDL,409,48.9,0.97,-30.65,4.28,-4.24,166.55,-0.21,90,77,242,49.01,48.79
OR30_MT2_SLoro_TGTorm1.0,BANKBARODA,434,51.38,1.0,1.42,1.92,-2.03,44.03,0.02,118,91,225,46.12,56.14
OR30_MT2_SLoro_TGTorm1.0,BPCL,405,52.35,1.09,43.85,2.58,-2.6,54.35,0.52,93,65,247,51.83,52.8
OR30_MT2_SLoro_TGTorm1.0,M&M,394,51.78,0.97,-156.65,21.25,-23.64,659.9,-0.22,84,62,248,51.0,52.58
OR30_MT2_SLoro_TGTorm1.0,BAJFINANCE,407,47.42,0.92,-94.45,5.84,-5.71,222.25,-0.52,96,80,231,48.74,46.15
OR30_MT2_SLoro_TGTorm1.5,ADANIENT,437,54.23,1.38,1607.4,24.83,-21.38,280.0,1.86,87,90,260,44.88,62.5
OR30_MT2_SLoro_TGTorm1.5,TATASTEEL,400,51.25,1.37,78.67,1.41,-1.08,15.16,1.81,47,72,281,50.27,52.11
OR30_MT2_SLoro_TGTorm1.5,BEL,394,52.54,1.29,141.35,3.06,-2.63,46.03,1.41,52,57,285,53.67,51.61
OR30_MT2_SLoro_TGTorm1.5,VEDL,409,47.92,0.96,-32.4,4.39,-4.19,158.86,-0.23,41,78,290,48.51,47.34
OR30_MT2_SLoro_TGTorm1.5,BANKBARODA,427,49.41,1.05,22.18,2.19,-2.04,51.18,0.29,63,95,269,44.83,53.57
OR30_MT2_SLoro_TGTorm1.5,BPCL,401,49.88,1.05,23.77,2.68,-2.55,63.45,0.26,37,66,298,49.47,50.24
OR30_MT2_SLoro_TGTorm1.5,M&M,391,50.38,1.03,153.84,23.9,-23.47,449.7,0.2,46,63,282,49.25,51.56
OR30_MT2_SLoro_TGTorm1.5,BAJFINANCE,404,45.54,0.99,-11.48,6.71,-5.66,178.71,-0.06,56,82,266,47.72,43.48
OR30_MT2_SLoro_TGTorm2.0,ADANIENT,435,52.87,1.45,1954.5,27.22,-21.01,245.0,1.99,57,91,287,43.9,60.87
OR30_MT2_SLoro_TGTorm2.0,TATASTEEL,399,50.63,1.34,72.03,1.4,-1.07,14.89,1.74,23,72,304,50.0,51.17
OR30_MT2_SLoro_TGTorm2.0,BEL,394,52.28,1.37,180.87,3.28,-2.63,46.15,1.61,26,58,310,53.67,51.15
OR30_MT2_SLoro_TGTorm2.0,VEDL,409,47.68,0.99,-12.2,4.54,-4.19,145.45,-0.08,22,78,309,48.51,46.86
OR30_MT2_SLoro_TGTorm2.0,BANKBARODA,426,49.06,1.04,15.89,2.19,-2.03,55.5,0.22,30,96,300,44.33,53.36
OR30_MT2_SLoro_TGTorm2.0,BPCL,400,49.25,1.04,19.9,2.73,-2.55,58.35,0.22,22,68,310,48.42,50.0
OR30_MT2_SLoro_TGTorm2.0,M&M,391,50.13,1.06,272.85,24.63,-23.36,416.55,0.34,25,63,303,49.25,51.04
OR30_MT2_SLoro_TGTorm2.0,BAJFINANCE,404,45.3,1.01,15.3,6.89,-5.64,197.6,0.07,30,82,292,47.47,43.2
