id,entry_date,exit_date,entry_price,call_strike,put_strike,zone_width_pct,premium,exit_price,max_price,min_price,max_breach_pct,gross_pnl,net_pnl,pnl_rs,outcome,zone_held,signals,iv,atr,dte,expiry,config,leg
3,2023-06-09 00:00:00,2023-06-16 00:00:00,18563.4,18800,18300,2.69,118.26,18826.0,18864.7,18559.75,0.35,-19.98,-23.98,-1519.0,loss,False,"BB_SQ,ATR_C,ADX_L",0.108,126.33,13,2023-06-22,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
4,2023-06-26 00:00:00,2023-07-04 00:00:00,18691.2,18950,18450,2.68,85.82,19389.0,19434.15,18714.25,2.59,-371.36,-240.0,-12000.0,stopped_out,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1065,125.36,10,2023-07-06,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
5,2023-07-12 00:00:00,2023-07-19 00:00:00,19384.3,19700,19100,3.1,71.45,19833.150390625,19851.7,19385.8,0.78,-97.4,-101.4,-5390.0,loss,False,BB_SQ,0.1189,145.24,8,2023-07-20,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
6,2023-07-27 00:00:00,2023-08-03 00:00:00,19659.9,20000,19300,3.56,160.32,19381.650390625,19795.6,19296.45,0.02,51.67,47.67,2063.5,partial,False,BB_SQ,0.1361,168.57,14,2023-08-10,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
7,2023-08-14 00:00:00,2023-08-22 00:00:00,19434.55,19800,19100,3.6,112.02,19396.44921875,19482.75,19253.6,0.0,81.02,77.02,3531.0,max_profit,True,BB_SQ,0.1394,170.66,10,2023-08-24,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
8,2023-08-30 00:00:00,2023-09-06 00:00:00,19347.45,19600,19100,2.58,78.65,19611.05078125,19636.45,19223.65,0.19,-3.39,-7.39,-689.5,loss,False,"BB_SQ,ATR_C",0.1108,135.1,8,2023-09-07,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
9,2023-09-20 00:00:00,2023-09-27 00:00:00,19901.4,20200,19600,3.01,80.93,19716.44921875,19848.75,19554.0,0.23,50.29,46.29,1994.5,partial,False,BB_SQ,0.1213,152.09,8,2023-09-28,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
10,2023-10-06 00:00:00,2023-10-13 00:00:00,19653.5,20000,19350,3.31,145.3,19751.05078125,19843.3,19480.5,0.0,74.1,70.1,3185.0,max_profit,True,BB_SQ,0.1303,161.37,13,2023-10-19,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
11,2023-11-02 00:00:00,2023-11-09 00:00:00,19133.25,19500,18750,3.92,183.44,19395.30078125,19464.4,19210.9,0.0,38.68,34.68,1414.0,max_profit,True,BB_SQ,0.1549,186.68,14,2023-11-16,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
12,2023-11-20 00:00:00,2023-11-28 00:00:00,19694.0,20000,19400,3.05,89.96,19889.69921875,19916.85,19703.85,0.0,31.91,27.91,1075.5,max_profit,True,"BB_SQ,ATR_C",0.1145,141.99,10,2023-11-30,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
13,2023-12-13 00:00:00,2023-12-20 00:00:00,20926.35,21250,20600,3.11,77.78,21150.150390625,21593.0,21074.45,1.64,32.16,28.16,1088.0,partial,False,BB_SQ,0.1192,157.15,8,2023-12-21,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
14,2023-12-29 00:00:00,2024-01-05 00:00:00,21731.4,22150,21300,3.91,188.89,21710.80078125,21834.35,21500.35,0.0,108.59,104.59,4909.5,max_profit,True,BB_SQ,0.1533,209.89,13,2024-01-11,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
15,2024-01-31 00:00:00,2024-02-07 00:00:00,21725.7,22300,21150,5.29,154.97,21930.5,22126.8,21658.75,0.0,115.97,111.97,5278.5,max_profit,True,"BB_SQ,RSI_M",0.2134,292.01,8,2024-02-08,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
16,2024-02-15 00:00:00,2024-02-22 00:00:00,21910.75,22450,21350,5.02,257.91,22217.44921875,22252.5,21875.25,0.0,81.48,77.48,3554.0,max_profit,True,"BB_SQ,CHOP,ADX_L",0.1947,268.76,14,2024-02-29,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
17,2024-03-01 00:00:00,2024-03-11 00:00:00,22338.75,22800,21900,4.03,199.15,22332.650390625,22526.6,22224.35,0.0,114.03,110.03,5181.5,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1579,222.17,13,2024-03-14,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
18,2024-03-22 00:00:00,2024-04-02 00:00:00,22096.75,22550,21600,4.3,214.77,22453.30078125,22529.95,21947.55,0.0,35.07,31.07,1233.5,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.1697,236.22,13,2024-04-04,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
19,2024-04-10 00:00:00,2024-04-19 00:00:00,22753.8,23150,22350,3.52,111.24,22147.0,22726.45,21777.65,2.52,-114.85,-118.85,-6262.5,loss,False,"BB_SQ,ATR_C",0.1433,205.39,8,2024-04-18,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
20,2024-04-29 00:00:00,2024-05-07 00:00:00,22643.4,23100,22200,3.97,156.44,22302.5,22794.7,22232.05,0.0,57.87,53.87,2373.5,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1593,227.29,10,2024-05-09,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
21,2024-05-16 00:00:00,2024-05-24 00:00:00,22403.85,22900,21900,4.46,243.55,22957.099609375,23026.4,22345.65,0.56,-39.44,-43.44,-2492.0,loss,False,"BB_SQ,ADX_L,RSI_M",0.1763,248.86,14,2024-05-30,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
22,2024-06-03 00:00:00,2024-06-10 00:00:00,23263.9,23800,22750,4.51,170.35,23259.19921875,23411.9,21281.45,6.31,123.83,119.83,5671.5,partial,False,BB_SQ,0.1757,257.43,10,2024-06-13,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
23,2024-06-19 00:00:00,2024-06-26 00:00:00,23516.0,24400,22650,7.44,232.41,23868.80078125,23889.9,23350.0,0.0,168.42,164.42,7901.0,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.2985,442.19,8,2024-06-27,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
24,2024-07-08 00:00:00,2024-07-15 00:00:00,24320.55,24700,23900,3.29,134.46,24586.69921875,24635.05,24141.8,0.0,39.58,35.58,1459.0,max_profit,True,"BB_SQ,ATR_C",0.1292,197.88,10,2024-07-18,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
25,2024-07-25 00:00:00,2024-08-01 00:00:00,24406.1,24850,23950,3.69,239.03,25010.900390625,25078.3,24410.9,0.94,-92.81,-96.81,-5160.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1518,233.33,14,2024-08-08,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
26,2024-08-14 00:00:00,2024-08-22 00:00:00,24143.75,24750,23550,4.97,154.28,24811.5,24867.35,24204.5,0.49,-44.55,-48.55,-2747.5,loss,False,"BB_SQ,RSI_M",0.1967,299.18,8,2024-08-22,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
27,2024-08-30 00:00:00,2024-09-06 00:00:00,25235.9,25600,24900,2.77,154.56,24852.150390625,25333.65,24801.3,0.39,1.55,-2.45,-442.5,loss,False,"BB_SQ,ATR_C",0.1084,172.27,13,2024-09-12,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
28,2024-10-01 00:00:00,2024-10-09 00:00:00,25796.9,26250,25350,3.49,130.23,24981.94921875,25639.45,24694.35,2.54,-242.68,-240.0,-12000.0,stopped_out,False,BB_SQ,0.1363,221.48,9,2024-10-10,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
29,2024-10-17 00:00:00,2024-10-24 00:00:00,24749.85,25300,24200,4.44,282.68,24399.400390625,24978.3,24341.2,0.0,111.55,107.55,5057.5,max_profit,True,BB_SQ,0.1803,281.03,14,2024-10-31,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
30,2024-11-01 00:00:00,2024-11-08 00:00:00,24304.35,24850,23750,4.53,234.0,24148.19921875,24537.6,23816.15,0.0,131.2,127.2,6040.0,max_profit,True,BB_SQ,0.174,266.42,13,2024-11-14,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
31,2024-12-03 00:00:00,2024-12-10 00:00:00,24457.15,25100,23800,5.32,192.89,24610.05078125,24857.75,24295.55,0.0,140.57,136.57,6508.5,max_profit,True,"BB_SQ,RSI_M",0.21,323.53,9,2024-12-12,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
32,2024-12-18 00:00:00,2024-12-26 00:00:00,24198.85,24700,23700,4.13,141.0,23750.19921875,24065.8,23537.35,0.67,38.83,34.83,1421.5,partial,False,"BB_SQ,ATR_C,RSI_M",0.1696,258.57,8,2024-12-26,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
33,2025-01-03 00:00:00,2025-01-10 00:00:00,24004.75,24600,23450,4.79,258.7,23431.5,24089.95,23344.35,0.44,23.05,19.05,632.5,partial,False,"BB_SQ,ATR_C",0.1894,286.41,13,2025-01-16,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
34,2025-01-20 00:00:00,2025-01-27 00:00:00,23344.75,23850,22800,4.5,181.81,22829.150390625,23426.3,22786.9,0.06,31.5,27.5,1055.0,partial,False,"BB_SQ,ATR_C,RSI_M",0.1796,264.05,10,2025-01-30,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
35,2025-02-10 00:00:00,2025-02-17 00:00:00,23381.6,23900,22850,4.49,172.69,22959.5,23390.05,22725.45,0.53,58.15,54.15,2387.5,partial,False,"BB_SQ,ATR_C,RSI_M",0.1756,258.68,10,2025-02-20,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
36,2025-02-25 00:00:00,2025-03-05 00:00:00,22547.55,23050,22050,4.44,145.46,22337.30078125,22613.3,21964.6,0.38,99.97,95.97,4478.5,partial,False,"BB_SQ,ATR_C",0.1738,246.93,9,2025-03-06,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
37,2025-03-13 00:00:00,2025-03-21 00:00:00,22397.2,22850,21950,4.02,233.69,23350.400390625,23402.7,22353.15,2.47,-347.88,-240.0,-12000.0,stopped_out,False,"BB_SQ,ATR_C",0.1638,231.16,14,2025-03-27,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
38,2025-04-01 00:00:00,2025-04-08 00:00:00,23165.7,23700,22650,4.53,159.21,22535.849609375,23350.0,21743.65,3.91,-48.44,-52.44,-2942.0,loss,False,BB_SQ,0.1808,263.85,9,2025-04-10,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
39,2025-04-28 00:00:00,2025-05-06 00:00:00,24328.5,25150,23500,6.78,282.81,24379.599609375,24589.15,24198.75,0.0,200.95,196.95,9527.5,max_profit,True,"BB_SQ,ADX_L",0.2704,414.43,10,2025-05-08,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
40,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25550,24150,5.63,301.05,24750.69921875,25079.2,24677.3,0.0,173.52,169.52,8156.0,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,13,2025-06-05,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
41,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25350,24400,3.82,144.89,25044.349609375,25317.7,24733.4,0.0,96.33,92.33,4296.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,9,2025-06-26,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
42,2025-07-04 00:00:00,2025-07-11 00:00:00,25461.0,25900,25050,3.34,198.66,25149.849609375,25548.7,25129.0,0.0,67.86,63.86,2873.0,max_profit,True,"BB_SQ,ATR_C",0.1342,215.25,13,2025-07-17,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
43,2025-07-23 00:00:00,2025-07-30 00:00:00,25219.9,25550,24900,2.58,81.21,24855.05078125,25246.25,24598.6,1.2,-17.06,-21.06,-1373.0,loss,False,"BB_SQ,ATR_C,RSI_M",0.1006,159.79,8,2025-07-31,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
44,2025-08-07 00:00:00,2025-08-14 00:00:00,24596.15,25000,24150,3.46,210.57,24631.30078125,24702.6,24337.5,0.0,107.93,103.93,4876.5,max_profit,True,BB_SQ,0.137,212.2,14,2025-08-21,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
45,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25150,24350,3.23,202.55,25005.5,25037.3,24621.6,0.0,53.65,49.65,2162.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,14,2025-09-18,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
46,2025-09-22 00:00:00,2025-09-29 00:00:00,25202.35,25500,24900,2.38,112.32,24634.900390625,25261.9,24606.2,1.17,-154.09,-158.09,-8224.5,loss,False,"BB_SQ,ATR_C",0.0981,155.72,10,2025-10-02,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
47,2025-10-08 00:00:00,2025-10-15 00:00:00,25046.15,25400,24700,2.79,98.59,25323.55078125,25365.15,25024.3,0.0,31.99,27.99,1079.5,max_profit,True,"BB_SQ,RSI_M",0.1145,180.62,8,2025-10-16,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
48,2025-10-29 00:00:00,2025-11-06 00:00:00,26053.9,26450,25650,3.07,115.95,25509.69921875,26032.05,25491.55,0.61,-65.08,-69.08,-3774.0,loss,False,BB_SQ,0.1272,208.77,8,2025-11-06,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
49,2025-11-14 00:00:00,2025-11-21 00:00:00,25910.05,26350,25500,3.28,184.76,26068.150390625,26246.65,25856.2,0.0,86.76,82.76,3818.0,max_profit,True,"BB_SQ,RSI_M",0.1274,207.95,13,2025-11-27,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
50,2025-12-01 00:00:00,2025-12-08 00:00:00,26175.75,26550,25800,2.87,139.23,25960.55078125,26202.6,25891.0,0.0,77.01,73.01,3330.5,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1179,194.38,10,2025-12-11,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
51,2025-12-16 00:00:00,2025-12-23 00:00:00,25860.1,26250,25500,2.9,117.5,26177.150390625,26233.55,25726.3,0.0,26.44,22.44,802.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1172,190.87,9,2025-12-25,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
52,2026-01-01 00:00:00,2026-01-08 00:00:00,26146.55,26450,25850,2.29,164.46,25876.849609375,26373.2,25858.45,0.0,46.36,42.36,1798.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.0956,157.38,14,2026-01-15,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
53,2026-01-28 00:00:00,2026-02-04 00:00:00,25342.75,25900,24800,4.34,143.62,25776.0,26341.2,24679.4,1.74,46.52,42.52,1806.0,partial,False,BB_SQ,0.1728,275.81,8,2026-02-05,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
54,2026-02-16 00:00:00,2026-02-23 00:00:00,25682.75,26350,25000,5.26,216.32,25713.0,25885.3,25379.75,0.0,156.1,152.1,7285.0,max_profit,True,"BB_SQ,ADX_L",0.2034,329.03,10,2026-02-26,COMBINED_6L_4L_BB_only_SD2.0_noTF,NIFTY
0,2023-05-25 00:00:00,2023-06-08 00:00:00,43681.4,44400,43000,3.21,1153.79,43995.25,44498.6,43588.8,0.23,345.99,341.99,14909.55,partial,False,"BB_SQ,ATR_C,ADX_L",0.1627,447.65,35,2023-06-29,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
1,2023-06-26 00:00:00,2023-07-11 00:00:00,43641.05,44200,43100,2.52,922.49,44745.05078125,45655.5,43693.15,3.34,-80.73,-84.73,-4292.85,loss,False,"BB_SQ,ATR_C",0.1373,377.59,31,2023-07-27,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
2,2023-08-22 00:00:00,2023-09-05 00:00:00,43993.25,44700,43300,3.18,1189.67,44532.1484375,44949.9,43830.75,0.57,276.2,272.2,11769.0,partial,False,"BB_SQ,ATR_C",0.1603,444.22,37,2023-09-28,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
3,2023-10-06 00:00:00,2023-10-20 00:00:00,44360.6,45000,43700,2.93,813.76,43723.05078125,44710.55,43558.1,0.32,362.31,358.31,15643.95,partial,False,"BB_SQ,ATR_C",0.1642,458.74,20,2023-10-26,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
4,2023-11-13 00:00:00,2023-11-29 00:00:00,43891.25,44600,43200,3.19,703.68,44566.44921875,44630.35,43230.95,0.07,292.19,288.19,12488.55,partial,False,"BB_SQ,ATR_C",0.1694,468.29,17,2023-11-30,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
5,2024-01-12 00:00:00,2024-01-30 00:00:00,47709.8,48500,47000,3.14,1664.41,45367.75,48305.4,44429.0,5.39,-160.74,-164.74,-7893.3,loss,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1683,505.82,48,2024-02-29,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
6,2024-02-26 00:00:00,2024-03-12 00:00:00,46576.5,47700,45500,4.72,1752.76,47282.3984375,48161.25,45661.75,0.99,537.28,533.28,23517.6,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.25,733.58,31,2024-03-28,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
7,2024-03-28 00:00:00,2024-04-15 00:00:00,47124.6,48000,46300,3.61,1269.15,47773.25,49057.4,47279.8,2.24,392.26,388.26,16991.7,partial,False,"BB_SQ,ATR_C,ADX_L",0.192,569.98,28,2024-04-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
8,2024-05-21 00:00:00,2024-06-04 00:00:00,48048.2,48900,47200,3.54,1632.37,46928.6015625,51133.2,46077.85,4.65,424.81,420.81,18456.45,partial,False,"BB_SQ,ATR_C,ADX_L",0.1947,589.29,37,2024-06-27,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
9,2024-07-02 00:00:00,2024-07-16 00:00:00,52168.1,53200,51100,4.03,1323.8,52396.80078125,53357.7,51749.45,0.3,620.88,616.88,27279.6,partial,False,"BB_SQ,ATR_C",0.2116,695.29,23,2024-07-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
10,2024-08-19 00:00:00,2024-09-02 00:00:00,50368.35,51400,49400,3.97,1876.75,51439.55078125,51579.5,50333.35,0.36,351.1,347.1,15139.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.2124,673.84,38,2024-09-26,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
11,2024-11-11 00:00:00,2024-11-27 00:00:00,51876.75,53000,50800,4.24,1077.72,52301.80078125,52555.5,49787.1,1.95,660.53,656.53,29063.85,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2221,725.92,17,2024-11-28,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
12,2024-12-12 00:00:00,2024-12-27 00:00:00,53216.45,54100,52300,3.38,2081.32,51311.30078125,53738.9,50609.35,3.18,305.37,301.37,13081.65,partial,False,"BB_SQ,ATR_C",0.1847,619.07,49,2025-01-30,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
13,2025-01-30 00:00:00,2025-02-13 00:00:00,49311.95,50400,48200,4.46,1675.9,49359.8515625,50641.75,48734.35,0.49,673.88,669.88,29664.6,partial,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.2409,748.24,28,2025-02-27,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
14,2025-03-06 00:00:00,2025-03-21 00:00:00,48627.7,49500,47700,3.7,1037.29,50593.55078125,50672.15,47702.9,2.41,-347.51,-351.51,-16297.95,loss,False,"BB_SQ,ATR_C",0.1922,588.67,21,2025-03-27,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
15,2025-05-09 00:00:00,2025-05-23 00:00:00,53595.25,54800,52400,4.48,1425.65,55398.25,55695.55,54442.3,1.67,186.48,182.48,7731.6,partial,False,"BB_SQ,ATR_C,RSI_M",0.2434,821.66,20,2025-05-29,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
16,2025-06-20 00:00:00,2025-07-04 00:00:00,56252.85,57100,55400,3.02,1760.19,57031.8984375,57628.4,55779.25,0.94,344.03,340.03,14821.35,partial,False,"BB_SQ,ATR_C,RSI_M",0.1663,589.41,41,2025-07-31,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
17,2025-08-21 00:00:00,2025-09-05 00:00:00,55755.45,56500,55000,2.69,1240.45,54114.55078125,55745.0,53561.75,2.58,77.98,73.98,2849.1,partial,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1363,478.72,35,2025-09-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
18,2025-09-24 00:00:00,2025-10-09 00:00:00,55121.5,55700,54500,2.18,1082.32,56192.05078125,56502.45,54226.6,1.46,-50.57,-54.57,-2935.65,loss,False,"BB_SQ,ATR_C",0.1148,398.66,36,2025-10-30,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
19,2025-11-25 00:00:00,2025-12-09 00:00:00,58820.3,59500,58100,2.38,1167.9,59222.3515625,60114.3,58783.05,1.04,361.32,357.32,15599.4,partial,False,"BB_SQ,ATR_C,ADX_L",0.131,485.28,30,2025-12-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
20,2025-12-24 00:00:00,2026-01-08 00:00:00,59183.6,59900,58500,2.37,1213.91,59686.5,60437.35,58737.6,0.91,293.1,289.1,12529.5,partial,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1219,454.54,36,2026-01-29,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
21,2026-02-23 00:00:00,2026-03-10 00:00:00,61264.25,62200,60400,2.94,1451.25,56950.80078125,61435.65,55270.6,8.37,-1818.89,-400.0,-18000.0,stopped_out,False,"BB_SQ,ATR_C,ADX_L",0.1562,602.9,31,2026-03-26,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,BNF
0,2023-06-05 00:00:00,2023-06-12 00:00:00,18593.85,18800,18400,2.15,135.91,18601.5,18777.9,18531.6,0.0,84.68,80.68,3714.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1192,139.58,10,2023-06-15,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
1,2023-06-23 00:00:00,2023-07-03 00:00:00,18665.5,18850,18500,1.88,160.24,19322.55078125,19345.1,18646.7,2.65,-342.86,-240.0,-12000.0,stopped_out,False,"BB_SQ,ATR_C,RSI_M",0.1076,126.49,13,2023-07-06,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
2,2023-08-17 00:00:00,2023-08-24 00:00:00,19365.25,19600,19100,2.58,205.79,19386.69921875,19584.45,19253.6,0.0,93.87,89.87,4173.5,max_profit,True,"BB_SQ,ATR_C",0.1338,163.18,14,2023-08-31,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
3,2023-09-01 00:00:00,2023-09-08 00:00:00,19435.3,19650,19200,2.32,161.84,19819.94921875,19867.15,19432.85,1.12,-84.63,-88.63,-4751.5,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1154,141.32,13,2023-09-14,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
4,2023-10-19 00:00:00,2023-10-27 00:00:00,19624.7,19850,19400,2.29,199.74,19047.25,19593.8,18837.85,2.86,-154.12,-158.12,-8226.0,loss,False,"BB_SQ,ATR_C,RSI_M",0.1244,153.84,14,2023-11-02,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
5,2023-11-13 00:00:00,2023-11-21 00:00:00,19443.55,19700,19200,2.57,146.31,19783.400390625,19875.25,19579.65,0.9,-22.03,-26.03,-1621.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1318,161.45,10,2023-11-23,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
6,2024-01-10 00:00:00,2024-01-17 00:00:00,21618.7,21900,21350,2.54,140.16,21571.94921875,22124.15,21550.45,1.04,108.79,104.79,4919.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.1361,185.34,8,2024-01-18,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
7,2024-02-16 00:00:00,2024-02-23 00:00:00,22040.7,22400,21650,3.4,299.54,22212.69921875,22297.5,21875.25,0.0,119.95,115.95,5477.5,max_profit,True,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1806,250.71,13,2024-02-29,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
8,2024-03-04 00:00:00,2024-03-12 00:00:00,22405.6,22750,22100,2.9,196.22,22335.69921875,22526.6,22224.35,0.0,122.7,118.7,5615.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1513,213.5,10,2024-03-14,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
9,2024-04-12 00:00:00,2024-04-22 00:00:00,22519.4,22850,22200,2.89,238.69,22336.400390625,22427.45,21777.65,1.88,106.22,102.22,4791.0,partial,False,"BB_SQ,ATR_C",0.1463,207.48,13,2024-04-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
10,2024-05-30 00:00:00,2024-06-06 00:00:00,22488.65,22800,22150,2.89,286.78,22821.400390625,23338.7,21281.45,3.86,38.41,34.41,1400.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.1563,221.35,14,2024-06-13,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
11,2024-07-11 00:00:00,2024-07-19 00:00:00,24315.95,24600,24000,2.47,243.43,24530.900390625,24854.8,24331.15,1.05,63.06,59.06,2633.0,partial,False,"BB_SQ,ATR_C",0.1268,194.29,14,2024-07-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
12,2024-09-06 00:00:00,2024-09-13 00:00:00,24852.15,25100,24600,2.01,175.62,25356.5,25433.35,24753.15,1.34,-152.21,-156.21,-8130.5,loss,False,"BB_SQ,ATR_C",0.099,155.01,13,2024-09-19,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
13,2024-12-10 00:00:00,2024-12-17 00:00:00,24610.05,25050,24150,3.66,249.08,24336.0,24792.3,24180.8,0.0,145.8,141.8,6770.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1921,297.82,9,2024-12-19,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
14,2025-01-01 00:00:00,2025-01-08 00:00:00,23742.9,24200,23300,3.79,209.17,23688.94921875,24226.7,23496.15,0.11,165.82,161.82,7771.0,partial,False,"BB_SQ,ATR_C",0.1941,290.3,8,2025-01-09,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
