symbol,side,entry_time,exit_time,entry,exit,bars_held,gross_pct,net_pct,reason
ADANIENT,LONG,2019-11-13 10:15:00,2019-11-13 13:15:00,195.25,199.61,3,0.022319216323219315,0.020319216323219313,MID
ADANIENT,LONG,2020-09-21 13:15:00,2020-09-21 14:15:00,277.6,272.05,1,-0.02000000000000013,-0.02200000000000013,SL
ADANIENT,SHORT,2022-05-30 09:15:00,2022-05-30 15:15:00,2165.8,2169.0,6,-0.0014753342554171267,-0.0034753342554171267,EOD
ADANIENT,SHORT,2023-03-01 10:15:00,2023-03-01 12:15:00,1558.55,1496.21,2,0.04166666666666674,0.03966666666666674,TP
ADANIENT,SHORT,2024-05-14 10:15:00,2024-05-14 11:15:00,2953.85,3012.93,1,-0.019607843137254943,-0.021607843137254945,SL
ADANIENT,SHORT,2024-05-14 11:15:00,2024-05-14 15:15:00,3018.35,3035.0,4,-0.005485996705107077,-0.007485996705107077,EOD
ADANIENT,LONG,2024-06-04 10:15:00,2024-06-04 11:15:00,3115.05,3052.75,1,-0.020000000000000018,-0.02200000000000002,SL
ADANIENT,SHORT,2025-08-11 11:15:00,2025-08-11 15:15:00,2280.9,2270.2,4,0.004713241124130185,0.002713241124130185,EOD
ADANIPORTS,SHORT,2018-02-26 09:15:00,2018-02-26 14:15:00,416.0,413.61,5,0.0057881634307199725,0.0037881634307199725,MID
ADANIPORTS,SHORT,2018-05-31 14:15:00,2018-05-31 15:15:00,394.35,393.5,1,0.0021601016518424387,0.0001601016518424387,EOD
ADANIPORTS,LONG,2018-08-07 09:15:00,2018-08-07 12:15:00,378.4,370.83,3,-0.019999999999999907,-0.02199999999999991,SL
ADANIPORTS,SHORT,2019-02-13 10:15:00,2019-02-13 14:15:00,346.0,341.17,4,0.014166260438317924,0.012166260438317924,MID
ADANIPORTS,LONG,2019-10-23 09:15:00,2019-10-23 15:15:00,399.2,395.1,6,-0.010270541082164297,-0.012270541082164297,EOD
ADANIPORTS,SHORT,2020-04-15 09:15:00,2020-04-15 13:15:00,274.4,271.13,4,0.012071218451762844,0.010071218451762844,MID
ADANIPORTS,LONG,2020-05-04 09:15:00,2020-05-04 15:15:00,264.3,266.9,6,0.009837306091562414,0.007837306091562414,EOD
ADANIPORTS,LONG,2020-05-18 09:15:00,2020-05-18 15:15:00,296.75,294.05,6,-0.009098567818028647,-0.011098567818028647,EOD
ADANIPORTS,LONG,2021-04-12 11:15:00,2021-04-12 15:15:00,745.4,750.0,4,0.0061711832573114744,0.004171183257311474,EOD
ADANIPORTS,SHORT,2022-05-30 09:15:00,2022-05-30 14:15:00,730.05,726.16,5,0.005356853404698603,0.0033568534046986027,MID
ADANIPORTS,SHORT,2023-02-07 09:15:00,2023-02-07 12:15:00,591.0,567.36,3,0.04166666666666674,0.03966666666666674,TP
ADANIPORTS,LONG,2023-08-14 09:15:00,2023-08-14 13:15:00,774.2,787.7,4,0.017443361508266753,0.015443361508266753,MID
ADANIPORTS,LONG,2023-08-23 14:15:00,2023-08-23 15:15:00,823.95,830.4,1,0.007828144911705692,0.005828144911705692,EOD
