date,or_min,direction,entry_time,entry_price,or_high,or_low,or_width_pct,gap_pct,rsi5m,rsi15m,above_sma50,above_sma200,macd_bullish,sl_hit,sl_time,eod_price,pnl_pct_underlying
2024-03-15,10,SHORT,2024-03-15 09:35:00,22030.55,22120.4,22045.0,0.3422520091418574,-0.39813930813138443,30.384067806212386,37.404220652384545,False,False,False,False,,21996.35,0.1554803410565908
2024-03-15,15,SHORT,2024-03-15 09:35:00,22030.55,22120.9,22045.0,0.3445215847992967,-0.39813930813138443,30.384067806212386,37.404220652384545,False,False,False,False,,21996.35,0.1554803410565908
2024-03-15,30,SHORT,2024-03-15 09:50:00,21998.3,22120.9,22010.45,0.5020842519649279,-0.39813930813138443,26.740837942869348,32.78116770749605,False,False,False,False,,21996.35,0.008865107165512143
2024-03-18,5,LONG,2024-03-18 09:25:00,22031.0,22026.05,21953.7,0.32840088965547887,-0.028413805017646343,55.27935376561596,52.71212500365202,True,False,False,True,2024-03-18 11:10:00,22051.5,0.09305070128455828
2024-03-18,10,SHORT,2024-03-18 11:10:00,21949.7,22044.0,21953.7,0.41139514435276686,-0.028413805017646343,37.023703491697795,42.420740276052385,False,False,False,True,2024-03-18 12:15:00,22051.5,-0.4616466000045283
2024-03-18,15,SHORT,2024-03-18 11:10:00,21949.7,22045.3,21953.7,0.4173177765527481,-0.028413805017646343,37.023703491697795,42.420740276052385,False,False,False,True,2024-03-18 12:15:00,22051.5,-0.4616466000045283
2024-03-18,30,LONG,2024-03-18 12:15:00,22057.2,22045.3,21935.95,0.4957564876774865,-0.028413805017646343,66.47276242678402,60.127585329001654,True,True,True,False,,22051.5,-0.025841901963985503
2024-03-19,5,SHORT,2024-03-19 09:55:00,21901.85,21978.3,21925.6,0.24061894314864146,-0.4763848264290327,23.579031587956408,34.84163573248374,False,False,False,False,,21810.35,0.4195255922073704
2024-03-19,10,SHORT,2024-03-19 09:55:00,21901.85,21978.3,21925.1,0.24290185532272723,-0.4763848264290327,23.579031587956408,34.84163573248374,False,False,False,False,,21810.35,0.4195255922073704
2024-03-19,15,SHORT,2024-03-19 09:55:00,21901.85,21978.3,21922.05,0.25682761958464695,-0.4763848264290327,23.579031587956408,34.84163573248374,False,False,False,False,,21810.35,0.4195255922073704
2024-03-19,30,SHORT,2024-03-19 09:55:00,21901.85,21978.3,21922.05,0.25682761958464695,-0.4763848264290327,23.579031587956408,34.84163573248374,False,False,False,False,,21810.35,0.4195255922073704
2024-03-20,5,SHORT,2024-03-20 09:50:00,21840.15,21891.7,21843.45,0.22092339109392564,0.15382605047604692,47.914987562597375,40.986822204823625,False,False,True,True,2024-03-20 13:10:00,21855.1,-0.06840508622699693
2024-03-20,10,SHORT,2024-03-20 09:55:00,21822.9,21891.7,21838.1,0.2456135527358975,0.15382605047604692,43.76803565023312,40.986822204823625,False,False,False,True,2024-03-20 13:10:00,21855.1,-0.1473340318735583
2024-03-20,15,SHORT,2024-03-20 09:55:00,21822.9,21891.7,21831.35,0.2765443639479729,0.15382605047604692,43.76803565023312,40.986822204823625,False,False,False,True,2024-03-20 13:10:00,21855.1,-0.1473340318735583
2024-03-20,30,SHORT,2024-03-20 09:55:00,21822.9,21891.7,21831.35,0.2765443639479729,0.15382605047604692,43.76803565023312,40.986822204823625,False,False,False,True,2024-03-20 13:10:00,21855.1,-0.1473340318735583
2024-03-21,5,SHORT,2024-03-21 09:30:00,21981.55,22020.95,21986.65,0.15603995168675217,0.6167896738061174,70.21700675749443,71.22929158710713,True,True,True,True,2024-03-21 10:00:00,22014.6,-0.1501276425644793
2024-03-21,10,SHORT,2024-03-21 09:30:00,21981.55,22020.95,21986.65,0.15603995168675217,0.6167896738061174,70.21700675749443,71.22929158710713,True,True,True,True,2024-03-21 10:00:00,22014.6,-0.1501276425644793
2024-03-21,15,LONG,2024-03-21 10:00:00,22029.75,22020.95,21977.0,0.19950294488135695,0.6167896738061174,73.70730703850349,75.56228050694264,True,True,True,True,2024-03-21 12:05:00,22014.6,-0.06877063970313069
2024-03-21,30,LONG,2024-03-21 10:00:00,22029.75,22025.5,21977.0,0.22015683337305234,0.6167896738061174,73.70730703850349,75.56228050694264,True,True,True,True,2024-03-21 12:05:00,22014.6,-0.06877063970313069
2024-03-22,5,SHORT,2024-03-22 09:25:00,21898.75,21977.8,21925.15,0.24042468177406393,-0.37429705740734676,25.915661193389454,37.43464078621401,False,False,False,True,2024-03-22 09:55:00,22080.8,-0.8244719394224775
2024-03-22,10,LONG,2024-03-22 09:55:00,21990.8,21977.8,21888.6,0.40562417010750285,-0.37429705740734676,51.8973348410085,51.35097298170821,False,True,False,False,,22080.8,0.40926205504119295
2024-03-22,15,LONG,2024-03-22 09:55:00,21990.8,21977.8,21883.3,0.429725157793259,-0.37429705740734676,51.8973348410085,51.35097298170821,False,True,False,False,,22080.8,0.40926205504119295
2024-03-22,30,LONG,2024-03-22 09:55:00,21990.8,21977.8,21883.3,0.429725157793259,-0.37429705740734676,51.8973348410085,51.35097298170821,False,True,False,False,,22080.8,0.40926205504119295
2024-03-27,5,LONG,2024-03-27 09:25:00,22101.8,22092.05,22052.85,0.177361119908789,0.1621382262441351,71.24774517099439,62.442365310208174,True,True,True,False,,22147.2,0.2054131337719145
2024-03-27,10,LONG,2024-03-27 09:30:00,22117.45,22104.7,22052.85,0.23443028016341022,0.1621382262441351,73.87279291027832,64.24281816256007,True,True,True,False,,22147.2,0.13450917714292743
2024-03-27,15,LONG,2024-03-27 09:55:00,22133.25,22118.25,22052.85,0.2954830402222966,0.1621382262441351,74.01831698564355,67.23809864999843,True,True,True,False,,22147.2,0.06302734573548907
2024-03-27,30,LONG,2024-03-27 09:55:00,22133.25,22124.95,22052.85,0.32575423853253443,0.1621382262441351,74.01831698564355,67.23809864999843,True,True,True,False,,22147.2,0.06302734573548907
2024-03-28,5,LONG,2024-03-28 09:30:00,22224.75,22219.9,22163.6,0.2533211847152517,0.07404999277560442,68.74519526241303,70.22343707617215,True,True,True,False,,22343.1,0.5325144264839876
2024-03-28,10,LONG,2024-03-28 09:30:00,22224.75,22224.6,22163.6,0.2744687791763687,0.07404999277560442,68.74519526241303,70.22343707617215,True,True,True,False,,22343.1,0.5325144264839876
2024-03-28,15,LONG,2024-03-28 09:35:00,22230.3,22224.75,22163.6,0.27507501023378655,0.07404999277560442,69.87070842394269,70.22343707617215,True,True,True,False,,22343.1,0.5074155544459558
2024-03-28,30,LONG,2024-03-28 09:50:00,22305.65,22298.45,22163.6,0.6045553480844637,0.07404999277560442,80.64100857870784,74.37223368494705,True,True,True,False,,22343.1,0.16789468139237762
2024-04-02,5,LONG,2024-04-02 09:30:00,22491.1,22468.1,22414.35,0.23898342010839846,0.5178332460580748,62.531137095907965,61.22256151773489,True,True,True,True,2024-04-02 10:55:00,22464.3,-0.11915824481683046
2024-04-02,10,LONG,2024-04-02 09:30:00,22491.1,22468.1,22414.35,0.23898342010839846,0.5178332460580748,62.531137095907965,61.22256151773489,True,True,True,True,2024-04-02 10:55:00,22464.3,-0.11915824481683046
2024-04-02,15,SHORT,2024-04-02 10:55:00,22400.75,22497.6,22414.35,0.37163934243273106,0.5178332460580748,43.562265707679494,52.211809864393686,False,True,False,False,,22464.3,-0.28289330181665573
2024-04-02,30,SHORT,2024-04-02 10:55:00,22400.75,22497.6,22414.35,0.37163934243273106,0.5178332460580748,43.562265707679494,52.211809864393686,False,True,False,False,,22464.3,-0.28289330181665573
2024-04-03,5,LONG,2024-04-03 10:00:00,22424.15,22408.05,22351.35,0.25285239351324673,-0.349888489737038,56.1957587550625,56.286561783986116,True,True,False,False,,22445.55,0.09543282577042511
2024-04-03,10,LONG,2024-04-03 10:00:00,22424.15,22408.05,22346.5,0.274480861035978,-0.349888489737038,56.1957587550625,56.286561783986116,True,True,False,False,,22445.55,0.09543282577042511
2024-04-03,15,LONG,2024-04-03 10:00:00,22424.15,22408.05,22346.5,0.274480861035978,-0.349888489737038,56.1957587550625,56.286561783986116,True,True,False,False,,22445.55,0.09543282577042511
2024-04-03,30,LONG,2024-04-03 10:00:00,22424.15,22408.05,22346.5,0.274480861035978,-0.349888489737038,56.1957587550625,56.286561783986116,True,True,False,False,,22445.55,0.09543282577042511
2024-04-04,5,SHORT,2024-04-04 09:25:00,22524.2,22619.0,22530.75,0.39180081867502503,0.6529133837219314,60.75390154877107,62.6270368210868,True,True,True,False,,22541.2,-0.07541745781058928
2024-04-04,10,SHORT,2024-04-04 09:30:00,22486.05,22619.0,22521.75,0.4324903662492968,0.6529133837219314,51.95223149835095,49.21508915859326,True,True,True,False,,22541.2,-0.24466310577964112
2024-04-04,15,SHORT,2024-04-04 09:40:00,22454.65,22619.0,22465.9,0.6818186878886936,0.6529133837219314,45.644950110745945,49.21508915859326,False,True,True,False,,22541.2,-0.3839635866768387
2024-04-04,30,SHORT,2024-04-04 09:50:00,22406.2,22619.0,22446.1,0.7716614151440291,0.6529133837219314,38.61458594570336,41.81721318557017,False,False,False,False,,22541.2,-0.5989033414370182
2024-04-05,5,LONG,2024-04-05 10:00:00,22488.95,22488.05,22427.6,0.2687986766834411,-0.2431103934129486,47.37283124321744,49.00146370420383,False,True,False,False,,22523.4,0.1531863426260438
2024-04-05,10,LONG,2024-04-05 10:35:00,22496.95,22496.35,22427.6,0.3055969809240808,-0.2431103934129486,51.70228427054888,51.601003029405156,False,True,True,False,,22523.4,0.11757149302460412
2024-04-05,15,LONG,2024-04-05 10:35:00,22496.95,22496.35,22427.6,0.3055969809240808,-0.2431103934129486,51.70228427054888,51.601003029405156,False,True,True,False,,22523.4,0.11757149302460412
2024-04-05,30,LONG,2024-04-05 10:35:00,22496.95,22496.35,22427.6,0.3055969809240808,-0.2431103934129486,51.70228427054888,51.601003029405156,False,True,True,False,,22523.4,0.11757149302460412
2024-04-08,5,LONG,2024-04-08 09:30:00,22605.35,22593.3,22550.35,0.18999927008429746,0.24396849498742323,74.21273495408352,73.11989700327008,True,True,True,False,,22661.0,0.246180660772799
2024-04-08,10,LONG,2024-04-08 09:30:00,22605.35,22594.95,22550.35,0.19729842714225698,0.24396849498742323,74.21273495408352,73.11989700327008,True,True,True,False,,22661.0,0.246180660772799
2024-04-08,15,LONG,2024-04-08 09:35:00,22619.9,22612.1,22550.35,0.2729897125981989,0.24396849498742323,76.3438485464429,73.11989700327008,True,True,True,False,,22661.0,0.18169841599653402
2024-04-08,30,LONG,2024-04-08 10:10:00,22626.25,22623.9,22550.35,0.3250649135407012,0.24396849498742323,70.2492662585923,72.65447206084083,True,True,True,False,,22661.0,0.15358267499032685
2024-04-10,5,SHORT,2024-04-10 11:20:00,22677.1,22726.6,22678.7,0.21122630318690583,0.2614624244296371,40.21688315683212,54.146362839841636,False,True,False,True,2024-04-10 13:20:00,22735.05,-0.2548927756921615
2024-04-10,10,SHORT,2024-04-10 11:20:00,22677.1,22726.6,22678.7,0.21122630318690583,0.2614624244296371,40.21688315683212,54.146362839841636,False,True,False,True,2024-04-10 13:20:00,22735.05,-0.2548927756921615
2024-04-10,15,SHORT,2024-04-10 11:20:00,22677.1,22727.25,22678.7,0.21409263089195388,0.2614624244296371,40.21688315683212,54.146362839841636,False,True,False,True,2024-04-10 13:20:00,22735.05,-0.2548927756921615
2024-04-10,30,SHORT,2024-04-10 11:20:00,22677.1,22727.25,22678.7,0.21409263089195388,0.2614624244296371,40.21688315683212,54.146362839841636,False,True,False,True,2024-04-10 13:20:00,22735.05,-0.2548927756921615
2024-04-12,5,LONG,2024-04-12 09:25:00,22718.25,22710.45,22657.2,0.23439305404245486,-0.25357322724163245,44.78001477631825,52.904369233594984,False,True,False,True,2024-04-12 09:40:00,22519.4,-0.8752874891331808
2024-04-12,10,LONG,2024-04-12 09:30:00,22719.7,22718.25,22657.2,0.26870953401673114,-0.25357322724163245,45.416953550259244,34.61554168904554,False,True,False,True,2024-04-12 09:40:00,22519.4,-0.8816137537027258
2024-04-12,15,SHORT,2024-04-12 09:40:00,22640.55,22726.45,22657.2,0.3058671277862066,-0.25357322724163245,26.319909160241593,34.61554168904554,False,False,False,False,,22519.4,0.5379805856283726
2024-04-12,30,SHORT,2024-04-12 12:15:00,22623.9,22726.45,22624.85,0.44908260733119476,-0.25357322724163245,30.961441720728686,36.43599334370784,False,False,False,False,,22519.4,0.4640443351066281
2024-04-15,5,SHORT,2024-04-15 09:30:00,22296.0,22373.55,22302.5,0.31866702547541836,-0.800865031928033,13.61283289644851,14.619098372890647,False,False,False,True,2024-04-15 10:40:00,22277.45,0.0832680580587164
2024-04-15,10,SHORT,2024-04-15 09:30:00,22296.0,22373.55,22302.5,0.31866702547541836,-0.800865031928033,13.61283289644851,14.619098372890647,False,False,False,True,2024-04-15 10:40:00,22277.45,0.0832680580587164
2024-04-15,15,SHORT,2024-04-15 09:35:00,22268.75,22373.55,22283.0,0.4066236317709762,-0.800865031928033,12.359107080656841,14.619098372890647,False,False,False,True,2024-04-15 10:40:00,22277.45,-0.03905294367174683
2024-04-15,30,LONG,2024-04-15 10:40:00,22378.05,22373.55,22263.55,0.49155310672735114,-0.800865031928033,43.28614902043308,32.056541705513695,False,False,True,False,,22277.45,-0.4495476594251868
2024-04-16,5,LONG,2024-04-16 09:30:00,22202.3,22190.4,22103.85,0.3898244776442212,-0.6829776298454382,33.595526226940095,24.805039789216508,False,False,False,True,2024-04-16 13:10:00,22177.45,-0.11192534106826413
2024-04-16,10,LONG,2024-04-16 09:30:00,22202.3,22190.7,22103.85,0.391175689005203,-0.6829776298454382,33.595526226940095,24.805039789216508,False,False,False,True,2024-04-16 13:10:00,22177.45,-0.11192534106826413
2024-04-16,15,LONG,2024-04-16 10:05:00,22209.6,22207.95,22103.85,0.4687162308191151,-0.6829776298454382,40.63352614593006,24.289261604833058,False,False,True,True,2024-04-16 13:10:00,22177.45,-0.14475722210214315
2024-04-16,30,SHORT,2024-04-16 13:10:00,22099.2,22209.75,22103.85,0.4792028670721178,-0.6829776298454382,28.064789566544277,20.60374809989264,False,False,False,False,,22177.45,-0.3528358760813366
2024-04-18,5,SHORT,2024-04-18 09:40:00,22200.45,22270.0,22209.2,0.27386832248895526,0.15736705527460426,56.55978282158198,51.33373201626867,True,False,True,True,2024-04-18 11:05:00,22045.75,0.701722554233819
2024-04-18,10,SHORT,2024-04-18 09:40:00,22200.45,22270.65,22209.2,0.27679619106820236,0.15736705527460426,56.55978282158198,51.33373201626867,True,False,True,True,2024-04-18 11:05:00,22045.75,0.701722554233819
2024-04-18,15,SHORT,2024-04-18 09:40:00,22200.45,22270.65,22209.2,0.27679619106820236,0.15736705527460426,56.55978282158198,51.33373201626867,True,False,True,True,2024-04-18 11:05:00,22045.75,0.701722554233819
2024-04-18,30,LONG,2024-04-18 11:05:00,22274.95,22270.65,22172.2,0.4419763007324403,0.15736705527460426,69.94380058133152,63.07192313153619,True,False,True,True,2024-04-18 13:25:00,22045.75,-1.028958538627478
2024-04-19,5,LONG,2024-04-19 09:35:00,21863.55,21862.6,21777.65,0.3885462333426964,-0.8357619949423412,30.653739625021814,26.493943353171204,False,False,False,False,,22149.7,1.3087993486876615
2024-04-19,10,LONG,2024-04-19 09:45:00,21873.2,21866.45,21777.65,0.4059762631896534,-0.8357619949423412,33.925903591426675,29.36650073151951,False,False,False,False,,22149.7,1.264104017702028
2024-04-19,15,LONG,2024-04-19 09:45:00,21873.2,21869.5,21777.65,0.4199202677248804,-0.8357619949423412,33.925903591426675,29.36650073151951,False,False,False,False,,22149.7,1.264104017702028
2024-04-19,30,LONG,2024-04-19 10:00:00,21894.2,21882.65,21777.65,0.4795790666021138,-0.8357619949423412,39.22276290783736,31.2219768183607,False,False,True,False,,22149.7,1.1669757287318117
2024-04-22,5,SHORT,2024-04-22 09:40:00,22218.3,22337.1,22245.3,0.413172925021263,0.8451581736998781,61.14925296678104,65.69239553914792,True,True,True,True,2024-04-22 15:10:00,22370.5,-0.6803602959254418
2024-04-22,10,SHORT,2024-04-22 09:40:00,22218.3,22337.1,22239.6,0.43882745304546256,0.8451581736998781,61.14925296678104,65.69239553914792,True,True,True,True,2024-04-22 15:10:00,22370.5,-0.6803602959254418
2024-04-22,15,SHORT,2024-04-22 09:40:00,22218.3,22337.1,22234.7,0.4608813455574811,0.8451581736998781,61.14925296678104,65.69239553914792,True,True,True,True,2024-04-22 15:10:00,22370.5,-0.6803602959254418
2024-04-23,5,SHORT,2024-04-23 09:30:00,22390.1,22447.55,22391.25,0.25145041781858624,0.34219172571019474,69.17483473326467,77.30030066757521,True,True,True,False,,22361.0,0.13013729260766826
2024-04-23,10,SHORT,2024-04-23 09:45:00,22382.45,22447.55,22388.75,0.26270582532296183,0.34219172571019474,63.23156620427648,75.11027191666243,True,True,True,False,,22361.0,0.0959259424891501
2024-04-23,15,SHORT,2024-04-23 09:45:00,22382.45,22447.55,22387.95,0.2662800542389173,0.34219172571019474,63.23156620427648,75.11027191666243,True,True,True,False,,22361.0,0.0959259424891501
2024-04-23,30,SHORT,2024-04-23 10:45:00,22356.95,22447.55,22368.45,0.3538049689246456,0.34219172571019474,43.134918550941165,65.84106611133191,True,True,False,False,,22361.0,-0.018111891239203093
2024-04-24,5,LONG,2024-04-24 09:50:00,22440.5,22431.0,22399.85,0.1388115238074083,0.27078395420598866,66.28990712829764,63.82795371547951,True,True,True,True,2024-04-24 14:35:00,22412.2,-0.12611127203048245
2024-04-24,10,LONG,2024-04-24 09:50:00,22440.5,22431.0,22399.85,0.1388115238074083,0.27078395420598866,66.28990712829764,63.82795371547951,True,True,True,True,2024-04-24 14:35:00,22412.2,-0.12611127203048245
2024-04-24,15,LONG,2024-04-24 09:50:00,22440.5,22431.0,22399.85,0.1388115238074083,0.27078395420598866,66.28990712829764,63.82795371547951,True,True,True,True,2024-04-24 14:35:00,22412.2,-0.12611127203048245
2024-04-24,30,LONG,2024-04-24 09:50:00,22440.5,22431.0,22399.85,0.1388115238074083,0.27078395420598866,66.28990712829764,63.82795371547951,True,True,True,True,2024-04-24 14:35:00,22412.2,-0.12611127203048245
2024-04-26,5,SHORT,2024-04-26 10:00:00,22549.3,22620.4,22580.05,0.1789412531652964,0.9289583351924424,60.142224979826786,62.26365836588755,True,True,True,False,,22450.2,0.4414214572698638
2024-04-26,10,SHORT,2024-04-26 10:00:00,22549.3,22620.4,22575.35,0.19978447224527107,0.9289583351924424,60.142224979826786,62.26365836588755,True,True,True,False,,22450.2,0.4414214572698638
2024-04-26,15,SHORT,2024-04-26 10:00:00,22549.3,22620.4,22575.35,0.19978447224527107,0.9289583351924424,60.142224979826786,62.26365836588755,True,True,True,False,,22450.2,0.4414214572698638
2024-04-26,30,SHORT,2024-04-26 10:00:00,22549.3,22620.4,22575.35,0.19978447224527107,0.9289583351924424,60.142224979826786,62.26365836588755,True,True,True,False,,22450.2,0.4414214572698638
2024-04-29,5,LONG,2024-04-29 09:25:00,22511.4,22510.7,22468.8,0.18612791741074058,0.11291658871634969,66.52912401853305,56.71021602328485,True,True,True,True,2024-04-29 09:45:00,22633.15,0.5408370869870449
2024-04-29,10,SHORT,2024-04-29 09:45:00,22459.65,22518.2,22468.8,0.21994999922083136,0.11291658871634969,48.42993806375007,47.09321607766583,False,True,True,True,2024-04-29 10:25:00,22633.15,-0.7665746924312322
2024-04-29,15,SHORT,2024-04-29 09:45:00,22459.65,22532.5,22468.8,0.2836197358373827,0.11291658871634969,48.42993806375007,47.09321607766583,False,True,True,True,2024-04-29 10:30:00,22633.15,-0.7665746924312322
2024-04-29,30,SHORT,2024-04-29 09:50:00,22453.75,22532.5,22459.65,0.32444469186660824,0.11291658871634969,46.838256624204305,47.09321607766583,False,False,True,True,2024-04-29 10:30:00,22633.15,-0.7926426502718464
2024-04-30,5,LONG,2024-04-30 09:35:00,22711.4,22696.3,22661.8,0.15190609121410392,0.2054508541674549,73.98691785819636,76.64992618042653,True,True,True,True,2024-04-30 15:00:00,22587.75,-0.544440237061572
2024-04-30,10,LONG,2024-04-30 09:35:00,22711.4,22696.3,22661.8,0.15190609121410392,0.2054508541674549,73.98691785819636,76.64992618042653,True,True,True,True,2024-04-30 15:00:00,22587.75,-0.544440237061572
2024-04-30,15,LONG,2024-04-30 09:35:00,22711.4,22704.9,22661.8,0.18977253713994813,0.2054508541674549,73.98691785819636,76.64992618042653,True,True,True,True,2024-04-30 15:00:00,22587.75,-0.544440237061572
