symbol,side,entry_time,exit_time,entry,exit,gross_pct,net_pct,reason
AMBER,LONG,2021-09-21 09:15:00,2021-09-21 13:15:00,3062.85,3095.08,0.010522745427533398,0.008522745427533398,MID
AMBER,SHORT,2021-12-03 09:15:00,2021-12-03 13:15:00,3215.0,3172.89,0.013271382216187178,0.011271382216187177,MID
AMBER,SHORT,2022-05-20 14:15:00,2022-05-20 15:15:00,2722.55,2711.0,0.004260420509037299,0.0022604205090372993,EOD
AMBER,SHORT,2022-05-31 09:15:00,2022-05-31 12:15:00,2783.0,2671.68,0.04166666666666674,0.03966666666666674,TP
AMBER,SHORT,2022-12-02 10:15:00,2022-12-02 11:15:00,2027.0,2055.95,-0.01407995126607886,-0.016079951266078862,SL
AMBER,LONG,2023-11-09 14:15:00,2023-11-09 15:15:00,3122.3,3136.0,0.00438779105146847,0.0023877910514684703,EOD
AMBER,LONG,2024-11-28 10:15:00,2024-11-28 12:15:00,6167.45,6052.93,-0.018568069344799487,-0.02056806934479949,SL
AMBER,SHORT,2024-12-16 09:15:00,2024-12-16 15:15:00,6050.0,5980.0,0.0117056856187292,0.0097056856187292,EOD
AMBER,SHORT,2025-03-06 09:15:00,2025-03-06 13:15:00,6084.4,6215.81,-0.021142014611267523,-0.023142014611267525,SL
AMBER,SHORT,2025-08-18 09:15:00,2025-08-18 15:15:00,7420.0,7450.0,-0.004026845637583931,-0.006026845637583931,EOD
APOLLOHOSP,LONG,2021-02-19 09:15:00,2021-02-19 13:15:00,3007.05,2951.77,-0.01838334813762288,-0.02038334813762288,SL
APOLLOHOSP,LONG,2021-03-05 09:15:00,2021-03-05 13:15:00,2926.05,2873.07,-0.01810707214850682,-0.02010707214850682,SL
APOLLOHOSP,LONG,2022-03-04 10:15:00,2022-03-04 15:15:00,4745.3,4745.0,-6.322044970819007e-05,-0.00206322044970819,EOD
APOLLOHOSP,LONG,2022-03-15 13:15:00,2022-03-15 15:15:00,4759.25,4840.0,0.016966959079686816,0.014966959079686816,EOD
APOLLOHOSP,LONG,2022-08-12 09:15:00,2022-08-12 14:15:00,4305.3,4318.94,0.003169085833083285,0.001169085833083285,MID
APOLLOHOSP,SHORT,2023-09-05 09:15:00,2023-09-05 15:15:00,4950.0,4980.0,-0.0060240963855421326,-0.008024096385542133,EOD
APOLLOHOSP,LONG,2025-07-11 10:15:00,2025-07-11 15:15:00,7203.0,7200.0,-0.0004164931278634043,-0.0024164931278634044,EOD
ASIANPAINT,LONG,2018-12-06 13:15:00,2018-12-06 15:15:00,1290.0,1293.5,0.002713178294573737,0.000713178294573737,EOD
ASIANPAINT,SHORT,2021-02-09 10:15:00,2021-02-09 14:15:00,2511.6,2499.15,0.004979732909427215,0.0029797329094272147,MID
ASIANPAINT,LONG,2022-01-14 09:15:00,2022-01-14 15:15:00,3377.1,3364.0,-0.0038790678392703892,-0.005879067839270389,EOD
ASIANPAINT,LONG,2022-04-13 10:15:00,2022-04-13 15:15:00,3075.5,3084.0,0.0027637782474394523,0.0007637782474394523,EOD
ASIANPAINT,SHORT,2022-06-23 09:15:00,2022-06-23 13:15:00,2744.7,2723.85,0.007655371191292559,0.005655371191292559,MID
ASIANPAINT,LONG,2022-08-22 10:15:00,2022-08-22 13:15:00,3394.8,3362.94,-0.00938582792468634,-0.01138582792468634,SL
ASIANPAINT,SHORT,2022-11-01 09:15:00,2022-11-01 13:15:00,3149.5,3131.6,0.005715905663901788,0.003715905663901788,MID
ASIANPAINT,SHORT,2023-04-12 12:15:00,2023-04-12 14:15:00,2801.65,2783.68,0.006456969119383649,0.004456969119383649,MID
ASIANPAINT,SHORT,2023-11-06 09:15:00,2023-11-06 12:15:00,3005.0,3017.62,-0.004181935071580267,-0.006181935071580267,SL
ASTERDM,SHORT,2019-02-06 14:15:00,2019-02-06 15:15:00,159.25,157.15,0.013363028953229383,0.011363028953229383,EOD
ASTERDM,SHORT,2020-05-22 12:15:00,2020-05-22 15:15:00,91.45,91.45,0.0,-0.002,EOD
ASTERDM,LONG,2020-07-14 10:15:00,2020-07-14 13:15:00,119.7,121.36,0.013904264163203672,0.011904264163203672,MID
ASTERDM,SHORT,2022-01-03 09:15:00,2022-01-03 13:15:00,179.65,177.58,0.011632844585290458,0.009632844585290458,MID
ASTERDM,SHORT,2022-03-04 09:15:00,2022-03-04 10:15:00,180.5,173.28,0.04166666666666674,0.03966666666666674,TP
ASTERDM,LONG,2024-08-12 14:15:00,2024-08-12 15:15:00,386.3,385.0,-0.0033652601604970966,-0.005365260160497097,EOD
AXISBANK,LONG,2020-05-04 09:15:00,2020-05-04 15:15:00,412.75,407.0,-0.013930950938824904,-0.015930950938824906,EOD
AXISBANK,LONG,2020-07-24 09:15:00,2020-07-24 15:15:00,445.0,445.95,0.002134831460674169,0.00013483146067416914,EOD
AXISBANK,SHORT,2020-12-24 09:15:00,2020-12-24 15:15:00,607.3,609.25,-0.003200656544932401,-0.005200656544932401,EOD
AXISBANK,LONG,2021-01-22 12:15:00,2021-01-22 15:15:00,643.65,645.0,0.002097413190398578,9.741319039857817e-05,EOD
AXISBANK,LONG,2021-02-19 13:15:00,2021-02-19 15:15:00,742.75,750.6,0.010568832043083232,0.008568832043083232,EOD
AXISBANK,SHORT,2021-08-04 09:15:00,2021-08-04 10:15:00,748.1,754.67,-0.008709744681319909,-0.010709744681319909,SL
AXISBANK,SHORT,2022-03-10 09:15:00,2022-03-10 13:15:00,714.5,697.39,0.024529861178551604,0.022529861178551602,MID
AXISBANK,LONG,2022-09-22 11:15:00,2022-09-22 14:15:00,787.5,792.99,0.0069708318496768396,0.0049708318496768395,MID
AXISBANK,LONG,2022-09-23 09:15:00,2022-09-23 15:15:00,771.3,768.5,-0.003630234668741017,-0.005630234668741017,EOD
AXISBANK,LONG,2022-11-01 09:15:00,2022-11-01 12:15:00,884.5,874.85,-0.010907185119911955,-0.012907185119911955,SL
AXISBANK,LONG,2023-10-04 09:15:00,2023-10-04 10:15:00,1015.95,1006.2,-0.009597811934978218,-0.011597811934978218,SL
AXISBANK,LONG,2023-10-04 10:15:00,2023-10-04 12:15:00,1008.15,998.06,-0.010011900890132042,-0.012011900890132042,SL
AXISBANK,SHORT,2024-10-18 09:15:00,2024-10-18 15:15:00,1185.4,1196.95,-0.009649525878273946,-0.011649525878273946,EOD
AXISBANK,SHORT,2025-01-28 09:15:00,2025-01-28 11:15:00,971.35,982.07,-0.010913246565521506,-0.012913246565521506,SL
AXISBANK,SHORT,2025-01-28 11:15:00,2025-01-28 15:15:00,991.25,983.25,0.008136282735825118,0.006136282735825118,EOD
AXISBANK,SHORT,2025-02-05 09:15:00,2025-02-05 15:15:00,1020.15,1011.55,0.008502297651933555,0.006502297651933555,MID
AXISBANK,LONG,2025-04-25 10:15:00,2025-04-25 14:15:00,1150.5,1168.79,0.015901657816632886,0.013901657816632886,MID
BAJAJ-AUTO,SHORT,2018-06-01 09:15:00,2018-06-01 10:15:00,2758.0,2787.55,-0.010601860943888264,-0.012601860943888264,SL
BAJAJ-AUTO,SHORT,2019-07-26 12:15:00,2019-07-26 14:15:00,2611.0,2547.2,0.025045481799158775,0.023045481799158773,MID
BAJAJ-AUTO,LONG,2020-05-18 11:15:00,2020-05-18 15:15:00,2443.0,2416.5,-0.010847318870241485,-0.012847318870241485,EOD
BAJAJ-AUTO,LONG,2021-02-19 10:15:00,2021-02-19 13:15:00,3920.5,3882.73,-0.009634943653093031,-0.011634943653093031,SL
BAJAJ-AUTO,SHORT,2021-12-29 13:15:00,2021-12-29 15:15:00,3160.0,3188.0,-0.008782936010037656,-0.010782936010037656,EOD
BAJAJ-AUTO,SHORT,2023-08-24 09:15:00,2023-08-24 11:15:00,4604.0,4568.16,0.007846139252421835,0.005846139252421835,MID
BAJAJ-AUTO,LONG,2024-01-17 09:15:00,2024-01-17 12:15:00,6930.0,7023.01,0.013421479529558189,0.011421479529558189,MID
BAJAJ-AUTO,LONG,2024-02-28 11:15:00,2024-02-28 14:15:00,7969.0,8033.58,0.008104013660147125,0.006104013660147125,MID
BAJAJ-AUTO,LONG,2024-06-26 10:15:00,2024-06-26 15:15:00,9229.5,9255.5,0.0028170540115932674,0.0008170540115932674,EOD
BAJAJ-AUTO,SHORT,2025-03-20 12:15:00,2025-03-20 15:15:00,7746.5,7715.5,0.004017886073488519,0.002017886073488519,EOD
BAJAJ-AUTO,SHORT,2025-03-21 09:15:00,2025-03-21 13:15:00,7852.0,7921.46,-0.008769119156277427,-0.010769119156277427,SL
BAJAJ-AUTO,LONG,2025-06-02 09:15:00,2025-06-02 13:15:00,8235.5,8300.07,0.007840567302823676,0.0058405673028236755,MID
BAJAJFINSV,SHORT,2018-09-14 14:15:00,2018-09-14 15:15:00,669.0,676.0,-0.010359609158863026,-0.012359609158863026,SL
BAJAJFINSV,LONG,2018-12-06 14:15:00,2018-12-06 15:15:00,565.5,564.1,-0.0024756852343058577,-0.004475685234305858,EOD
BAJAJFINSV,SHORT,2019-02-06 13:15:00,2019-02-06 15:15:00,621.5,621.0,0.0008051529790660261,-0.001194847020933974,EOD
BAJAJFINSV,LONG,2019-05-08 09:15:00,2019-05-08 14:15:00,743.1,736.28,-0.00917194010560518,-0.01117194010560518,SL
BAJAJFINSV,LONG,2019-12-02 09:15:00,2019-12-02 14:15:00,893.4,896.05,0.00296541989767074,0.0009654198976707402,MID
BAJAJFINSV,SHORT,2021-01-19 12:15:00,2021-01-19 15:15:00,886.0,891.9,-0.006615091377957127,-0.008615091377957127,EOD
BAJAJFINSV,SHORT,2022-03-10 09:15:00,2022-03-10 13:15:00,1573.95,1549.61,0.015703952879025262,0.013703952879025262,MID
BAJAJFINSV,SHORT,2022-07-05 09:15:00,2022-07-05 13:15:00,1168.55,1157.57,0.009484119026861304,0.007484119026861304,MID
BAJAJFINSV,SHORT,2022-12-30 10:15:00,2022-12-30 14:15:00,1570.0,1549.4,0.013295123331189318,0.011295123331189318,MID
BAJAJFINSV,SHORT,2024-08-20 10:15:00,2024-08-20 11:15:00,1581.0,1591.66,-0.006696346853774959,-0.00869634685377496,SL
BAJAJFINSV,SHORT,2024-08-20 11:15:00,2024-08-20 13:15:00,1589.95,1601.72,-0.0073484815642554935,-0.009348481564255494,SL
BAJAJFINSV,LONG,2024-10-03 11:15:00,2024-10-03 12:15:00,1921.75,1904.77,-0.008835042266268522,-0.010835042266268522,SL
BAJAJFINSV,LONG,2024-10-03 12:15:00,2024-10-03 15:15:00,1903.95,1920.0,0.008429843220672861,0.006429843220672861,EOD
BAJAJFINSV,LONG,2025-04-01 10:15:00,2025-04-01 15:15:00,1942.65,1941.9,-0.0003860705737008807,-0.0023860705737008808,EOD
BAJFINANCE,LONG,2018-04-20 09:15:00,2018-04-20 14:15:00,186.5,187.59,0.005834255476852901,0.003834255476852901,MID
BAJFINANCE,SHORT,2020-04-28 14:15:00,2020-04-28 15:15:00,224.0,223.5,0.0022371364653244186,0.00023713646532441852,EOD
BAJFINANCE,SHORT,2021-04-28 09:15:00,2021-04-28 10:15:00,502.0,509.65,-0.01501155410513677,-0.017011554105136772,SL
BAJFINANCE,LONG,2021-09-28 12:15:00,2021-09-28 15:15:00,744.5,753.5,0.012088650100738674,0.010088650100738674,EOD
BAJFINANCE,SHORT,2022-03-10 09:15:00,2022-03-10 13:15:00,673.0,659.51,0.020453132250126016,0.018453132250126014,MID
BAJFINANCE,LONG,2022-09-26 09:15:00,2022-09-26 10:15:00,733.0,723.69,-0.012707852522204743,-0.014707852522204743,SL
BAJFINANCE,SHORT,2022-11-01 09:15:00,2022-11-01 11:15:00,723.0,717.27,0.007993218602914576,0.005993218602914576,MID
BAJFINANCE,SHORT,2023-01-30 10:15:00,2023-01-30 13:15:00,603.0,595.76,0.012157672510884288,0.010157672510884288,MID
BAJFINANCE,LONG,2023-02-22 09:15:00,2023-02-22 15:15:00,620.5,619.0,-0.00241740531829171,-0.00441740531829171,EOD
BAJFINANCE,SHORT,2023-03-22 09:15:00,2023-03-22 14:15:00,583.5,581.79,0.0029439765824499364,0.0009439765824499364,MID
BAJFINANCE,LONG,2023-07-10 09:15:00,2023-07-10 13:15:00,747.0,752.48,0.007341024833896537,0.005341024833896537,MID
BAJFINANCE,LONG,2024-04-16 09:15:00,2024-04-16 13:15:00,696.0,700.41,0.006329582117603705,0.004329582117603705,MID
BAJFINANCE,SHORT,2024-08-20 11:15:00,2024-08-20 13:15:00,672.5,675.85,-0.004951056497009554,-0.006951056497009554,SL
BAJFINANCE,LONG,2024-10-03 12:15:00,2024-10-03 13:15:00,746.0,739.04,-0.009332633109928712,-0.011332633109928712,SL
BAJFINANCE,LONG,2024-12-19 09:15:00,2024-12-19 15:15:00,692.0,691.5,-0.0007225433526011349,-0.002722543352601135,EOD
BDL,SHORT,2019-02-15 09:15:00,2019-02-15 14:15:00,128.5,123.36,0.04166666666666674,0.03966666666666674,TP
BDL,SHORT,2020-02-19 11:15:00,2020-02-19 12:15:00,145.25,149.33,-0.027321854199364948,-0.02932185419936495,SL
BDL,LONG,2022-08-22 09:15:00,2022-08-22 15:15:00,401.9,398.5,-0.008459815874595655,-0.010459815874595655,EOD
BDL,SHORT,2023-02-16 09:15:00,2023-02-16 10:15:00,425.15,434.35,-0.021182892858829017,-0.02318289285882902,SL
BDL,SHORT,2024-11-25 09:15:00,2024-11-25 15:15:00,1008.0,1000.0,0.008000000000000007,0.006000000000000007,EOD
BDL,SHORT,2025-09-10 11:15:00,2025-09-10 14:15:00,1481.1,1498.69,-0.011733727177950848,-0.013733727177950848,SL
BERGEPAINT,SHORT,2019-05-20 09:15:00,2019-05-20 13:15:00,256.85,259.88,-0.011663732693418694,-0.013663732693418694,SL
BERGEPAINT,SHORT,2024-04-30 09:15:00,2024-04-30 12:15:00,514.0,517.7,-0.00714989866109339,-0.00914989866109339,SL
BERGEPAINT,LONG,2025-04-25 09:15:00,2025-04-25 15:15:00,557.25,550.25,-0.012561686855091958,-0.014561686855091958,EOD
BHARTIARTL,LONG,2023-06-14 09:15:00,2023-06-14 13:15:00,821.35,827.89,0.007960030036292753,0.005960030036292753,MID
BHARTIARTL,SHORT,2024-11-25 09:15:00,2024-11-25 11:15:00,1602.0,1574.32,0.017581919913312483,0.015581919913312483,MID
BHARTIARTL,LONG,2024-12-17 10:15:00,2024-12-17 11:15:00,1630.4,1619.59,-0.006630508698670323,-0.008630508698670323,SL
BHARTIARTL,LONG,2024-12-17 11:15:00,2024-12-17 15:15:00,1611.75,1615.95,0.002605863192182367,0.0006058631921823671,EOD
BHARTIARTL,LONG,2025-07-11 09:15:00,2025-07-11 10:15:00,1939.9,1925.68,-0.007330276038996497,-0.009330276038996497,SL
BHARTIARTL,LONG,2025-11-07 09:15:00,2025-11-07 15:15:00,2011.5,2002.0,-0.004722843649018094,-0.006722843649018094,EOD
BHARTIHEXA,LONG,2025-06-06 10:15:00,2025-06-06 14:15:00,1804.3,1824.61,0.011257273057331707,0.009257273057331707,MID
BHARTIHEXA,LONG,2025-07-07 09:15:00,2025-07-07 13:15:00,1862.0,1841.84,-0.01082698680154448,-0.01282698680154448,SL
BPCL,SHORT,2018-03-01 10:15:00,2018-03-01 15:15:00,200.4,200.2,0.0009990009990010762,-0.0010009990009989238,EOD
BPCL,SHORT,2018-09-14 12:15:00,2018-09-14 15:15:00,156.55,158.38,-0.0115279964605558,-0.0135279964605558,SL
BPCL,SHORT,2018-10-24 09:15:00,2018-10-24 14:15:00,124.5,122.77,0.014050710181536807,0.012050710181536807,MID
BPCL,SHORT,2018-11-02 09:15:00,2018-11-02 11:15:00,130.75,133.6,-0.0213667107013632,-0.023366710701363202,SL
BPCL,SHORT,2021-04-01 14:15:00,2021-04-01 15:15:00,198.7,197.95,0.0037888355645365746,0.0017888355645365745,EOD
BPCL,SHORT,2021-09-28 09:15:00,2021-09-28 14:15:00,193.3,192.86,0.002276291607049563,0.0002762916070495631,MID
BPCL,SHORT,2021-11-08 09:15:00,2021-11-08 10:15:00,192.1,193.9,-0.009269723940689256,-0.011269723940689256,SL
BPCL,LONG,2022-04-25 10:15:00,2022-04-25 15:15:00,166.9,165.5,-0.008388256440982622,-0.010388256440982622,EOD
BPCL,LONG,2023-05-12 09:15:00,2023-05-12 15:15:00,162.2,161.95,-0.0015413070283600838,-0.003541307028360084,EOD
BPCL,SHORT,2023-06-07 09:15:00,2023-06-07 10:15:00,162.05,163.34,-0.007917322690197626,-0.009917322690197626,SL
BPCL,SHORT,2024-03-21 09:15:00,2024-03-21 15:15:00,277.5,278.6,-0.00394831299353926,-0.00594831299353926,EOD
BPCL,SHORT,2024-03-22 09:15:00,2024-03-22 13:15:00,286.0,282.67,0.011781279861015737,0.009781279861015737,MID
BPCL,SHORT,2024-11-25 09:15:00,2024-11-25 14:15:00,294.45,289.55,0.01691293230452917,0.014912932304529171,MID
BPCL,SHORT,2025-02-05 09:15:00,2025-02-05 15:15:00,258.35,256.2,0.00839188134270108,0.00639188134270108,EOD
BRITANNIA,SHORT,2019-02-21 10:15:00,2019-02-21 15:15:00,2990.0,3011.05,-0.00699091678982422,-0.00899091678982422,EOD
BRITANNIA,SHORT,2021-01-06 09:15:00,2021-01-06 11:15:00,3599.2,3564.21,0.009817300118549532,0.007817300118549532,MID
BRITANNIA,SHORT,2023-01-05 09:15:00,2023-01-05 12:15:00,4358.6,4302.71,0.012989724935624336,0.010989724935624336,MID
BRITANNIA,LONG,2023-02-15 09:15:00,2023-02-15 13:15:00,4537.5,4558.59,0.004647933871829046,0.0026479338718290463,MID
BRITANNIA,SHORT,2025-03-05 12:15:00,2025-03-05 15:15:00,4702.6,4718.0,-0.003264094955489516,-0.005264094955489516,EOD
BRITANNIA,LONG,2025-07-11 12:15:00,2025-07-11 15:15:00,5734.0,5752.0,0.0031391698639693377,0.0011391698639693377,EOD
BRITANNIA,LONG,2025-09-17 09:15:00,2025-09-17 14:15:00,6064.0,6095.48,0.00519103421060696,0.0031910342106069595,MID
BSE,SHORT,2018-04-02 10:15:00,2018-04-02 13:15:00,87.0,85.81,0.013820705801309341,0.01182070580130934,MID
BSE,LONG,2018-04-18 09:15:00,2018-04-18 10:15:00,91.5,91.9,0.004355464630764638,0.0023554646307646383,MID
BSE,LONG,2018-06-21 14:15:00,2018-06-21 15:15:00,95.0,95.0,0.0,-0.002,EOD
BSE,SHORT,2018-09-06 10:15:00,2018-09-06 15:15:00,82.5,82.0,0.0060975609756097615,0.0040975609756097615,EOD
BSE,SHORT,2018-10-16 09:15:00,2018-10-16 12:15:00,72.5,71.32,0.016486977415464565,0.014486977415464565,MID
BSE,LONG,2019-04-15 13:15:00,2019-04-15 14:15:00,69.0,69.25,0.0036915645101809336,0.0016915645101809335,MID
BSE,LONG,2019-06-24 09:15:00,2019-06-24 10:15:00,68.0,68.25,0.0036377437618548836,0.0016377437618548835,MID
BSE,LONG,2019-09-13 09:15:00,2019-09-13 10:15:00,59.0,59.69,0.011702160516167126,0.009702160516167126,MID
BSE,LONG,2020-07-14 10:15:00,2020-07-14 15:15:00,54.5,54.72,0.00405877810226718,0.00205877810226718,MID
BSE,LONG,2020-09-21 13:15:00,2020-09-21 15:15:00,59.5,59.5,0.0,-0.002,EOD
BSE,SHORT,2021-03-31 14:15:00,2021-03-31 15:15:00,64.0,63.15,0.013422672864466634,0.011422672864466634,MID
BSE,SHORT,2022-05-31 09:15:00,2022-05-31 15:15:00,247.5,252.5,-0.01980198019801982,-0.02180198019801982,EOD
BSE,SHORT,2023-03-06 09:15:00,2023-03-06 15:15:00,159.5,161.5,-0.012383900928792602,-0.014383900928792602,EOD
BSE,SHORT,2024-03-21 09:15:00,2024-03-21 12:15:00,719.0,738.28,-0.02611684895763211,-0.028116848957632112,SL
BSE,LONG,2024-04-29 09:15:00,2024-04-29 10:15:00,899.0,934.96,0.040000000000000036,0.038000000000000034,TP
BSE,LONG,2025-01-27 09:15:00,2025-01-27 14:15:00,1865.0,1826.07,-0.020876564237921613,-0.022876564237921615,SL
BSE,SHORT,2025-03-18 14:15:00,2025-03-18 15:15:00,1387.0,1383.5,0.0025298156848572173,0.0005298156848572173,EOD
BSE,SHORT,2025-03-19 09:15:00,2025-03-19 14:15:00,1438.5,1467.53,-0.019781486708142282,-0.021781486708142284,SL
BSE,LONG,2025-04-07 09:15:00,2025-04-07 14:15:00,1671.5,1726.15,0.03269494709852605,0.03069494709852605,MID
BSE,LONG,2025-05-22 10:15:00,2025-05-22 15:15:00,2304.5,2338.5,0.014753742677370285,0.012753742677370285,EOD
BSE,SHORT,2025-10-06 09:15:00,2025-10-06 14:15:00,2186.0,2220.98,-0.015750585511589255,-0.017750585511589256,SL
BSE,LONG,2025-11-06 09:15:00,2025-11-06 14:15:00,2445.1,2454.0,0.0036393995527950196,0.0016393995527950195,MID
CEATLTD,SHORT,2018-05-28 09:15:00,2018-05-28 14:15:00,1409.8,1395.07,0.010560534932636534,0.008560534932636534,MID
CEATLTD,LONG,2020-09-21 13:15:00,2020-09-21 15:15:00,908.85,913.2,0.004786268361115731,0.002786268361115731,EOD
CEATLTD,LONG,2023-12-20 13:15:00,2023-12-20 15:15:00,2337.0,2316.0,-0.00898587933247752,-0.01098587933247752,EOD
CEATLTD,SHORT,2025-08-18 10:15:00,2025-08-18 14:15:00,3315.5,3226.56,0.027564820946425872,0.02556482094642587,MID
CHOLAFIN,SHORT,2018-05-28 10:15:00,2018-05-28 14:15:00,312.0,308.81,0.010345515646594139,0.008345515646594139,MID
CHOLAFIN,SHORT,2018-10-10 11:15:00,2018-10-10 15:15:00,237.25,231.13,0.026458224910002937,0.024458224910002935,MID
CHOLAFIN,LONG,2020-07-14 10:15:00,2020-07-14 13:15:00,197.05,199.41,0.01198824450082503,0.00998824450082503,MID
CHOLAFIN,SHORT,2021-07-06 09:15:00,2021-07-06 11:15:00,531.2,522.42,0.016803624427149666,0.014803624427149666,MID
CHOLAFIN,SHORT,2022-01-03 10:15:00,2022-01-03 12:15:00,533.8,539.35,-0.010282579374346623,-0.012282579374346623,SL
CHOLAFIN,SHORT,2023-01-13 09:15:00,2023-01-13 15:15:00,705.65,711.0,-0.007524613220815768,-0.009524613220815768,EOD
CHOLAFIN,LONG,2024-10-03 09:15:00,2024-10-03 10:15:00,1542.75,1522.5,-0.01312879762832142,-0.01512879762832142,SL
CHOLAFIN,LONG,2024-12-13 09:15:00,2024-12-13 14:15:00,1297.55,1308.11,0.008138137701430459,0.006138137701430459,MID
CHOLAFIN,SHORT,2025-01-02 09:15:00,2025-01-02 11:15:00,1229.75,1249.57,-0.0158579550247534,-0.017857955024753402,SL
CIPLA,SHORT,2018-04-02 10:15:00,2018-04-02 11:15:00,561.6,568.97,-0.012960667361094802,-0.014960667361094802,SL
CIPLA,SHORT,2018-04-02 11:15:00,2018-04-02 12:15:00,568.7,576.3,-0.013180587704368585,-0.015180587704368585,SL
CIPLA,SHORT,2018-04-02 12:15:00,2018-04-02 15:15:00,573.0,578.0,-0.00865051903114189,-0.01065051903114189,EOD
CIPLA,SHORT,2022-11-29 09:15:00,2022-11-29 12:15:00,1123.05,1112.37,0.009604272627579347,0.007604272627579347,MID
CIPLA,SHORT,2024-10-31 10:15:00,2024-10-31 15:15:00,1554.6,1553.0,0.0010302640051511602,-0.0009697359948488398,EOD
COALINDIA,LONG,2018-06-14 11:15:00,2018-06-14 13:15:00,259.7,261.58,0.007230099222805597,0.005230099222805597,MID
COALINDIA,SHORT,2019-09-05 09:15:00,2019-09-05 15:15:00,180.3,181.65,-0.007431874483897594,-0.009431874483897594,EOD
COALINDIA,SHORT,2020-10-30 09:15:00,2020-10-30 12:15:00,107.05,105.18,0.01780010708386559,0.01580010708386559,MID
COALINDIA,LONG,2020-12-21 13:15:00,2020-12-21 14:15:00,127.1,125.36,-0.013700327880171947,-0.01570032788017195,SL
COALINDIA,LONG,2022-03-10 09:15:00,2022-03-10 13:15:00,167.25,167.82,0.0033985222211163624,0.0013985222211163623,MID
COALINDIA,LONG,2022-04-25 13:15:00,2022-04-25 14:15:00,177.25,174.85,-0.013540577180048752,-0.015540577180048752,SL
