symbol,side,entry_time,exit_time,entry,exit,bars_held,gross_pct,net_pct,reason
ADANIENT,SHORT,2018-02-22 13:15:00,2018-02-22 15:15:00,201.7,203.25,2,-0.007626076260762615,-0.009626076260762615,EOD
ADANIENT,SHORT,2018-03-26 14:15:00,2018-03-26 15:15:00,163.95,165.0,1,-0.00636363636363646,-0.00836363636363646,EOD
ADANIENT,SHORT,2018-04-26 14:15:00,2018-04-26 15:15:00,141.1,141.5,1,-0.002826855123674976,-0.004826855123674976,EOD
ADANIENT,SHORT,2018-04-27 09:15:00,2018-04-27 13:15:00,146.35,143.3,4,0.021303941672820903,0.0193039416728209,MID
ADANIENT,SHORT,2018-05-22 12:15:00,2018-05-22 14:15:00,122.2,120.94,2,0.010418644466096305,0.008418644466096305,MID
ADANIENT,SHORT,2018-05-25 14:15:00,2018-05-25 15:15:00,124.95,123.8,1,0.009289176090468532,0.007289176090468532,EOD
ADANIENT,SHORT,2018-05-28 09:15:00,2018-05-28 12:15:00,126.85,129.39,3,-0.019607843137254943,-0.021607843137254945,SL
ADANIENT,SHORT,2018-05-28 12:15:00,2018-05-28 15:15:00,129.5,128.32,3,0.009156852349287092,0.007156852349287092,MID
ADANIENT,SHORT,2018-06-06 14:15:00,2018-06-06 15:15:00,118.55,117.4,1,0.009795570698466705,0.0077955706984667045,EOD
ADANIENT,SHORT,2018-06-07 09:15:00,2018-06-07 11:15:00,120.9,123.32,2,-0.019607843137254943,-0.021607843137254945,SL
ADANIENT,SHORT,2018-06-07 11:15:00,2018-06-07 13:15:00,123.95,126.43,2,-0.019607843137254943,-0.021607843137254945,SL
ADANIENT,LONG,2018-06-19 12:15:00,2018-06-19 15:15:00,130.35,128.95,3,-0.010740314537782902,-0.012740314537782902,EOD
ADANIENT,LONG,2018-06-25 14:15:00,2018-06-25 15:15:00,126.9,126.75,1,-0.0011820330969267712,-0.003182033096926771,EOD
ADANIENT,SHORT,2018-07-06 10:15:00,2018-07-06 15:15:00,111.55,110.52,5,0.009309110710390867,0.0073091107103908665,MID
ADANIENT,SHORT,2018-07-10 09:15:00,2018-07-10 13:15:00,113.9,113.63,4,0.002394130662961347,0.00039413066296134676,MID
ADANIENT,LONG,2018-08-07 09:15:00,2018-08-07 10:15:00,193.6,189.73,1,-0.02000000000000013,-0.02200000000000013,SL
ADANIENT,LONG,2018-08-07 10:15:00,2018-08-07 13:15:00,188.2,192.58,3,0.023270126882956488,0.021270126882956486,MID
ADANIENT,LONG,2018-09-03 13:15:00,2018-09-03 14:15:00,216.2,211.88,1,-0.020000000000000018,-0.02200000000000002,SL
ADANIENT,LONG,2018-09-03 14:15:00,2018-09-03 15:15:00,209.9,210.45,1,0.002620295378751747,0.0006202953787517469,EOD
ADANIENT,SHORT,2018-09-17 13:15:00,2018-09-17 14:15:00,155.0,151.12,1,0.025643156389240307,0.023643156389240305,MID
ADANIENT,SHORT,2018-09-27 14:15:00,2018-09-27 15:15:00,142.45,142.45,1,0.0,-0.002,EOD
ADANIENT,SHORT,2018-10-10 11:15:00,2018-10-10 13:15:00,141.35,138.85,2,0.01802328206224546,0.01602328206224546,MID
ADANIENT,LONG,2018-10-25 09:15:00,2018-10-25 13:15:00,162.8,164.13,4,0.008180138857196484,0.006180138857196484,MID
ADANIENT,LONG,2018-11-05 09:15:00,2018-11-05 12:15:00,163.0,169.52,3,0.040000000000000036,0.038000000000000034,TP
ADANIENT,SHORT,2018-12-11 14:15:00,2018-12-11 15:15:00,151.15,154.17,1,-0.019607843137254832,-0.021607843137254834,SL
ADANIENT,SHORT,2019-01-17 09:15:00,2019-01-17 10:15:00,150.65,149.5,1,0.007722734954852539,0.005722734954852539,MID
ADANIENT,SHORT,2019-02-01 13:15:00,2019-02-01 15:15:00,143.5,142.65,2,0.005958640028040696,0.003958640028040696,EOD
ADANIENT,SHORT,2019-02-13 11:15:00,2019-02-13 12:15:00,122.9,125.36,1,-0.019607843137254943,-0.021607843137254945,SL
ADANIENT,SHORT,2019-02-22 09:15:00,2019-02-22 13:15:00,122.75,122.62,4,0.0010651822798761756,-0.0009348177201238244,MID
ADANIENT,SHORT,2019-02-22 14:15:00,2019-02-22 15:15:00,129.4,124.22,1,0.04166666666666674,0.03966666666666674,TP
ADANIENT,LONG,2019-03-25 14:15:00,2019-03-25 15:15:00,134.35,133.8,1,-0.00409378489021206,-0.00609378489021206,EOD
ADANIENT,LONG,2019-04-08 14:15:00,2019-04-08 15:15:00,141.75,141.5,1,-0.0017636684303351524,-0.0037636684303351525,EOD
ADANIENT,SHORT,2019-05-14 13:15:00,2019-05-14 15:15:00,123.65,123.25,2,0.0032454361054767844,0.0012454361054767844,EOD
ADANIENT,LONG,2019-05-29 09:15:00,2019-05-29 10:15:00,153.1,155.64,1,0.016608857132305532,0.014608857132305532,MID
ADANIENT,LONG,2019-06-18 09:15:00,2019-06-18 11:15:00,145.5,147.17,2,0.01150725688250498,0.00950725688250498,MID
ADANIENT,SHORT,2019-07-23 09:15:00,2019-07-23 10:15:00,135.6,132.87,1,0.020575900403015712,0.01857590040301571,MID
ADANIENT,SHORT,2019-07-26 11:15:00,2019-07-26 13:15:00,133.8,132.0,2,0.01366319415289552,0.01166319415289552,MID
ADANIENT,SHORT,2019-08-08 14:15:00,2019-08-08 15:15:00,130.35,132.96,1,-0.019607843137254943,-0.021607843137254945,SL
ADANIENT,LONG,2019-10-01 13:15:00,2019-10-01 14:15:00,141.4,143.8,1,0.017004049726975667,0.015004049726975667,MID
ADANIENT,LONG,2019-11-13 09:15:00,2019-11-13 13:15:00,198.3,199.61,4,0.006595194085267542,0.004595194085267542,MID
ADANIENT,LONG,2019-11-19 09:15:00,2019-11-19 10:15:00,197.25,200.79,1,0.01792934970239335,0.015929349702393347,MID
ADANIENT,LONG,2019-11-22 12:15:00,2019-11-22 14:15:00,200.65,202.9,2,0.011212095071480466,0.009212095071480466,MID
ADANIENT,LONG,2019-12-02 09:15:00,2019-12-02 13:15:00,209.85,209.88,4,0.00012717472470535895,-0.001872825275294641,MID
ADANIENT,LONG,2019-12-03 11:15:00,2019-12-03 13:15:00,204.75,205.92,2,0.005708894078137794,0.003708894078137794,MID
ADANIENT,LONG,2019-12-24 14:15:00,2019-12-24 15:15:00,210.35,208.85,1,-0.00713097218920844,-0.00913097218920844,EOD
ADANIENT,LONG,2020-02-18 09:15:00,2020-02-18 14:15:00,248.65,248.84,5,0.0007716962043939901,-0.00122830379560601,MID
ADANIENT,LONG,2020-02-24 14:15:00,2020-02-24 15:15:00,247.75,244.95,1,-0.011301715438950644,-0.013301715438950644,EOD
ADANIENT,SHORT,2020-03-26 11:15:00,2020-03-26 12:15:00,145.0,147.9,1,-0.019607843137254943,-0.021607843137254945,SL
ADANIENT,SHORT,2020-03-26 12:15:00,2020-03-26 13:15:00,147.95,142.03,1,0.04166666666666674,0.03966666666666674,TP
ADANIENT,SHORT,2020-03-31 14:15:00,2020-03-31 15:15:00,137.85,136.0,1,0.013602941176470651,0.011602941176470651,EOD
