variant,symbol,direction,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
gc_sma_50_200_adx,M&M,LONG,2020-07-27,2020-09-25,598.15,592.30,158,60,MAX_HOLD,-924.30,-1112.39
gc_sma_50_200_adx,HDFCBANK,LONG,2020-10-12,2020-10-15,615.80,586.47,166,3,INITIAL_STOP,-4869.03,-5068.60
gc_sma_50_200_adx,PIDILITIND,LONG,2020-10-20,2020-10-22,771.00,736.36,132,2,INITIAL_STOP,-4571.91,-4770.88
gc_sma_50_200_adx,ASIANPAINT,LONG,2020-08-25,2020-10-26,1964.25,2080.45,53,62,MAX_HOLD,6158.60,5944.23
gc_sma_50_200_adx,VOLTAS,LONG,2020-09-08,2020-11-09,639.85,799.81,167,62,TARGET,26713.74,26473.31
gc_sma_50_200_adx,TECHM,LONG,2020-09-09,2020-11-09,711.00,829.60,149,61,MAX_HOLD,17671.40,17441.85
gc_sma_50_200_adx,GRASIM,LONG,2020-09-17,2020-11-17,717.55,839.55,148,61,MAX_HOLD,18056.00,17825.55
gc_sma_50_200_adx,TATAMOTORS,LONG,2020-09-25,2020-11-17,123.70,154.62,829,53,TARGET,25636.82,25406.09
gc_sma_50_200_adx,INDUSINDBK,LONG,2020-11-13,2020-12-07,760.05,950.06,140,24,TARGET,26601.75,26362.33
gc_sma_50_200_adx,IRCTC,LONG,2020-12-08,2020-12-09,341.35,321.95,332,1,INITIAL_STOP,-6440.41,-6660.63
gc_sma_50_200_adx,PIDILITIND,LONG,2020-10-23,2020-12-22,741.50,859.40,136,60,MAX_HOLD,16034.40,15816.68
gc_sma_50_200_adx,AXISBANK,LONG,2020-11-17,2020-12-22,613.15,570.73,173,35,INITIAL_STOP,-7338.48,-7543.29
gc_sma_50_200_adx,DLF,LONG,2020-11-18,2021-01-04,192.50,240.62,575,47,TARGET,27671.88,27422.83
gc_sma_50_200_adx,KOTAKBANK,LONG,2020-11-06,2021-01-05,1660.00,1959.75,61,60,MAX_HOLD,18284.75,18063.95
gc_sma_50_200_adx,ICICIBANK,LONG,2020-11-10,2021-01-11,485.80,544.70,219,62,MAX_HOLD,12899.10,12673.42
gc_sma_50_200_adx,SBIN,LONG,2020-11-26,2021-01-13,244.00,305.00,454,48,TARGET,27694.00,27444.75
gc_sma_50_200_adx,SHREECEM,LONG,2020-11-23,2021-01-22,24000.00,23694.30,4,60,MAX_HOLD,-1222.80,-1413.58
gc_sma_50_200_adx,BAJAJFINSV,LONG,2020-11-24,2021-01-25,882.00,919.90,125,62,MAX_HOLD,4737.50,4512.26
gc_sma_50_200_adx,POWERGRID,LONG,2020-11-25,2021-01-25,105.85,103.45,1046,61,MAX_HOLD,-2510.40,-2729.33
gc_sma_50_200_adx,PNB,LONG,2021-01-05,2021-01-28,34.01,31.29,3421,23,INITIAL_STOP,-9307.86,-9531.25
gc_sma_50_200_adx,IOC,LONG,2020-12-23,2021-02-05,42.87,53.59,2650,44,TARGET,28401.38,28145.76
gc_sma_50_200_adx,IRCTC,LONG,2020-12-10,2021-02-08,281.00,323.75,401,60,MAX_HOLD,17142.75,16900.25
gc_sma_50_200_adx,ITC,LONG,2020-12-23,2021-02-22,175.55,179.10,647,61,MAX_HOLD,2296.85,2067.39
gc_sma_50_200_adx,BHARTIARTL,LONG,2021-01-27,2021-03-01,569.30,535.39,214,33,INITIAL_STOP,-7256.18,-7492.59
gc_sma_50_200_adx,DRREDDY,LONG,2021-05-26,2021-07-26,1064.00,1082.25,117,61,MAX_HOLD,2135.25,1884.14
gc_sma_50_200_adx,RELIANCE,LONG,2021-06-28,2021-07-28,1011.35,962.15,123,30,INITIAL_STOP,-6051.18,-6293.92
gc_sma_50_200_adx,NESTLEIND,LONG,2021-05-31,2021-07-30,875.40,885.10,143,60,MAX_HOLD,1387.10,1135.35
gc_sma_50_200_adx,BRITANNIA,LONG,2021-08-11,2021-10-11,3637.20,3840.60,34,61,MAX_HOLD,6915.60,6661.35
gc_sma_50_200_adx,MCX,LONG,2021-09-17,2021-10-11,1652.90,2066.12,75,24,TARGET,30991.87,30712.95
gc_sma_50_200_adx,HDFCLIFE,LONG,2021-09-09,2021-10-12,742.55,711.27,168,33,INITIAL_STOP,-5254.90,-5499.14
gc_sma_50_200_adx,ITC,LONG,2021-09-21,2021-10-28,203.20,194.87,614,37,INITIAL_STOP,-5115.86,-5360.27
gc_sma_50_200_adx,M&M,LONG,2021-10-22,2021-11-03,904.00,849.45,141,12,INITIAL_STOP,-7691.23,-7938.46
gc_sma_50_200_adx,PNB,LONG,2021-10-20,2021-11-17,42.66,39.42,3002,28,INITIAL_STOP,-9727.42,-9973.83
gc_sma_50_200_adx,MARUTI,LONG,2021-11-04,2021-11-26,7774.70,7365.92,16,22,INITIAL_STOP,-6540.50,-6782.75
gc_sma_50_200_adx,KOTAKBANK,LONG,2021-10-07,2021-12-06,1968.00,1881.83,63,60,INITIAL_STOP,-5428.99,-5671.53
gc_sma_50_200_adx,CIPLA,LONG,2022-03-17,2022-04-19,1056.00,999.95,117,33,INITIAL_STOP,-6557.67,-6798.21
gc_sma_50_200_adx,JSWSTEEL,LONG,2022-04-21,2022-05-06,744.00,693.53,166,15,INITIAL_STOP,-8378.61,-8617.24
gc_sma_50_200_adx,AXISBANK,LONG,2022-03-15,2022-05-09,713.00,657.67,174,55,INITIAL_STOP,-9627.96,-9866.46
gc_sma_50_200_adx,ADANIPORTS,LONG,2022-04-11,2022-05-09,840.00,789.52,148,28,INITIAL_STOP,-7470.44,-7711.61
gc_sma_50_200_adx,BRITANNIA,LONG,2022-07-21,2022-08-08,3844.00,3668.39,31,18,INITIAL_STOP,-5443.76,-5676.65
gc_sma_50_200_adx,HINDUNILVR,LONG,2022-07-19,2022-09-19,2549.95,2579.25,47,62,MAX_HOLD,1377.10,1136.03
gc_sma_50_200_adx,DABUR,LONG,2022-08-29,2022-09-19,564.95,541.46,213,21,INITIAL_STOP,-5003.75,-5239.42
gc_sma_50_200_adx,HDFCBANK,LONG,2022-09-20,2022-09-23,757.00,730.77,158,3,INITIAL_STOP,-4145.13,-4380.20
gc_sma_50_200_adx,IDFCFIRSTB,LONG,2022-09-20,2022-09-23,51.80,48.33,2320,3,INITIAL_STOP,-8047.25,-8279.56
gc_sma_50_200_adx,TRENT,LONG,2022-07-28,2022-09-26,1256.00,1408.95,96,60,MAX_HOLD,14683.20,14427.36
gc_sma_50_200_adx,SBILIFE,LONG,2022-08-05,2022-09-28,1285.20,1221.63,94,54,INITIAL_STOP,-5975.95,-6211.59
gc_sma_50_200_adx,FEDERALBNK,LONG,2022-08-03,2022-10-03,110.65,116.30,1095,61,MAX_HOLD,6186.75,5938.24
gc_sma_50_200_adx,TATACONSUM,LONG,2022-08-05,2022-10-04,775.40,775.50,156,60,MAX_HOLD,15.60,-226.34
gc_sma_50_200_adx,ICICIBANK,LONG,2022-08-11,2022-10-10,860.05,881.75,140,60,MAX_HOLD,3038.00,2794.15
gc_sma_50_200_adx,SBIN,LONG,2022-08-23,2022-10-24,508.25,570.50,237,62,MAX_HOLD,14753.25,14497.59
gc_sma_50_200_adx,ADANIPORTS,LONG,2022-08-29,2022-10-28,815.10,820.30,148,60,MAX_HOLD,769.60,527.56
gc_sma_50_200_adx,INDUSINDBK,LONG,2022-08-29,2022-10-28,1050.00,1147.00,114,60,MAX_HOLD,11058.00,10807.54
gc_sma_50_200_adx,PNB,LONG,2022-09-29,2022-10-28,34.26,42.82,3496,29,TARGET,29943.24,29673.75
gc_sma_50_200_adx,GRASIM,LONG,2022-09-26,2022-11-25,1670.40,1728.30,71,60,MAX_HOLD,4110.90,3869.59
gc_sma_50_200_adx,BAJAJFINSV,LONG,2022-09-26,2022-11-25,1700.00,1633.70,69,60,MAX_HOLD,-4574.70,-4804.73
gc_sma_50_200_adx,ULTRACEMCO,LONG,2022-10-04,2022-12-05,6348.90,7198.60,18,62,MAX_HOLD,15294.60,15050.75
gc_sma_50_200_adx,HCLTECH,LONG,2022-12-07,2022-12-09,1114.00,1075.14,114,2,INITIAL_STOP,-4429.55,-4679.11
gc_sma_50_200_adx,IRCTC,LONG,2022-11-02,2022-12-15,742.00,710.33,170,43,INITIAL_STOP,-5384.14,-5631.04
gc_sma_50_200_adx,SHREECEM,LONG,2022-12-12,2022-12-20,24370.05,23399.30,5,8,INITIAL_STOP,-4853.74,-5092.59
gc_sma_50_200_adx,PERSISTENT,LONG,2022-12-14,2022-12-23,2055.55,1927.17,61,9,INITIAL_STOP,-7831.10,-8074.05
gc_sma_50_200_adx,MCX,LONG,2022-11-16,2023-01-02,1540.75,1457.08,81,47,INITIAL_STOP,-6777.04,-7019.86
gc_sma_50_200_adx,INFY,LONG,2022-12-27,2023-01-06,1509.95,1451.24,82,10,INITIAL_STOP,-4814.26,-5057.08
gc_sma_50_200_adx,IOC,LONG,2023-01-12,2023-01-27,67.29,63.99,1843,15,INITIAL_STOP,-6081.04,-6322.99
gc_sma_50_200_adx,BPCL,LONG,2023-01-18,2023-01-27,158.80,151.53,781,9,INITIAL_STOP,-5675.47,-5917.84
gc_sma_50_200_adx,HDFCLIFE,LONG,2022-12-23,2023-02-01,574.95,554.02,219,40,INITIAL_STOP,-4583.31,-4830.55
gc_sma_50_200_adx,HCLTECH,LONG,2022-12-12,2023-02-10,1025.00,1115.65,124,60,MAX_HOLD,11240.60,10975.16
gc_sma_50_200_adx,TITAN,LONG,2023-05-16,2023-05-19,2785.00,2703.74,44,3,INITIAL_STOP,-3575.50,-3817.00
gc_sma_50_200_adx,KOTAKBANK,LONG,2023-05-29,2023-06-08,1963.10,1898.64,62,10,INITIAL_STOP,-3996.63,-4236.06
gc_sma_50_200_adx,ICICIBANK,LONG,2023-05-16,2023-06-19,950.00,921.92,129,34,INITIAL_STOP,-3622.63,-3864.10
gc_sma_50_200_adx,HAVELLS,LONG,2023-06-09,2023-06-23,1356.00,1303.93,90,14,INITIAL_STOP,-4686.51,-4925.90
gc_sma_50_200_adx,DLF,LONG,2023-05-05,2023-07-04,424.80,489.80,290,60,MAX_HOLD,18850.00,18584.77
gc_sma_50_200_adx,NESTLEIND,LONG,2023-05-08,2023-07-07,1102.50,1145.30,111,60,MAX_HOLD,4750.80,4501.29
gc_sma_50_200_adx,PIDILITIND,LONG,2023-06-26,2023-07-12,1325.00,1278.36,91,16,INITIAL_STOP,-4244.02,-4480.93
gc_sma_50_200_adx,TATAPOWER,LONG,2023-07-10,2023-07-14,229.25,220.85,541,4,INITIAL_STOP,-4543.76,-4787.27
gc_sma_50_200_adx,TRENT,LONG,2023-05-19,2023-07-18,1490.65,1690.30,82,60,MAX_HOLD,16371.30,16110.46
gc_sma_50_200_adx,TITAN,LONG,2023-05-22,2023-07-21,2701.60,2976.30,45,60,MAX_HOLD,12361.50,12105.99
gc_sma_50_200_adx,COLPAL,LONG,2023-05-29,2023-07-27,1604.00,2005.00,76,59,TARGET,30476.00,30201.72
gc_sma_50_200_adx,GODREJPROP,LONG,2023-06-01,2023-07-28,1395.00,1743.75,88,57,TARGET,30690.00,30413.79
gc_sma_50_200_adx,TCS,LONG,2023-07-20,2023-07-28,3453.10,3332.89,36,8,INITIAL_STOP,-4327.46,-4571.76
gc_sma_50_200_adx,BEL,LONG,2023-05-31,2023-07-31,110.55,130.70,1113,61,MAX_HOLD,22426.95,22158.44
gc_sma_50_200_adx,APOLLOHOSP,LONG,2023-06-01,2023-07-31,4689.00,5173.45,26,60,MAX_HOLD,12595.70,12339.28
gc_sma_50_200_adx,BAJAJFINSV,LONG,2023-07-17,2023-08-02,1620.00,1560.41,76,16,INITIAL_STOP,-4528.59,-4770.30
gc_sma_50_200_adx,HEROMOTOCO,LONG,2023-06-20,2023-08-21,2609.50,2762.20,46,62,MAX_HOLD,7024.20,6777.10
gc_sma_50_200_adx,MCX,LONG,2023-07-05,2023-09-04,1504.85,1815.45,82,61,MAX_HOLD,25469.20,25196.94
gc_sma_50_200_adx,SUNPHARMA,LONG,2023-07-19,2023-09-18,1067.15,1147.65,116,61,MAX_HOLD,9338.00,9081.08
gc_sma_50_200_adx,IRCTC,LONG,2023-09-05,2023-09-20,707.85,677.69,194,15,INITIAL_STOP,-5850.92,-6119.72
gc_sma_50_200_adx,INFY,LONG,2023-09-25,2023-09-28,1489.85,1449.98,92,3,INITIAL_STOP,-3668.43,-3938.90
gc_sma_50_200_adx,CIPLA,LONG,2023-08-03,2023-10-03,1166.05,1182.80,115,61,MAX_HOLD,1926.25,1656.13
gc_sma_50_200_adx,SHREECEM,LONG,2023-10-03,2023-12-04,25499.90,27717.00,5,62,MAX_HOLD,11085.50,10819.42
gc_sma_50_200_adx,BPCL,LONG,2023-11-16,2023-12-28,180.70,225.88,762,42,TARGET,34423.35,34113.54
gc_sma_50_200_adx,ASIANPAINT,LONG,2023-12-29,2024-01-08,3410.00,3304.23,41,10,INITIAL_STOP,-4336.72,-4612.01
gc_sma_50_200_adx,PIDILITIND,LONG,2024-01-03,2024-01-23,1374.50,1323.06,103,20,INITIAL_STOP,-5298.65,-5576.49
gc_sma_50_200_adx,BRITANNIA,LONG,2023-12-11,2024-02-09,4959.90,4971.50,27,60,MAX_HOLD,313.20,45.05
gc_sma_50_200_adx,SIEMENS,LONG,2023-12-22,2024-02-20,3111.95,3379.15,44,60,MAX_HOLD,11756.80,11471.19
gc_sma_50_200_adx,RELIANCE,LONG,2023-12-27,2024-02-26,1291.00,1487.30,107,61,MAX_HOLD,21004.10,20706.82
gc_sma_50_200_adx,VEDL,LONG,2024-01-25,2024-03-26,233.75,237.60,604,61,MAX_HOLD,2325.40,2040.70
gc_sma_50_200_adx,CHOLAFIN,LONG,2024-05-21,2024-06-04,1285.30,1199.07,112,14,INITIAL_STOP,-9658.24,-9936.49
gc_sma_50_200_adx,HDFCBANK,LONG,2024-07-01,2024-07-11,840.00,808.75,171,10,INITIAL_STOP,-5344.04,-5625.98
gc_sma_50_200_adx,MARICO,LONG,2024-06-03,2024-08-02,609.00,662.40,237,60,MAX_HOLD,12655.80,12354.48
gc_sma_50_200_adx,INFY,LONG,2024-07-19,2024-08-05,1844.00,1778.86,77,17,INITIAL_STOP,-5015.66,-5294.62
gc_sma_50_200_adx,HCLTECH,LONG,2024-07-31,2024-08-05,1621.00,1555.25,88,5,INITIAL_STOP,-5785.71,-6065.22
gc_sma_50_200_adx,DABUR,LONG,2024-06-14,2024-08-13,610.95,605.85,235,60,MAX_HOLD,-1198.50,-1484.45
gc_sma_50_200_adx,HINDUNILVR,LONG,2024-07-16,2024-09-16,2625.95,2867.10,54,62,MAX_HOLD,13022.10,12725.48
gc_sma_50_200_adx,ITC,LONG,2024-07-24,2024-09-23,429.00,447.10,333,61,MAX_HOLD,6027.30,5735.56
gc_sma_50_200_adx,ASIANPAINT,LONG,2024-09-05,2024-10-04,3240.00,3124.44,44,29,INITIAL_STOP,-5084.75,-5364.79
gc_sma_50_200_adx,BAJFINANCE,LONG,2024-09-26,2024-10-04,764.00,729.87,189,8,INITIAL_STOP,-6451.49,-6733.83
gc_sma_50_200_adx,TITAN,LONG,2024-09-30,2024-10-04,3786.00,3637.42,38,4,INITIAL_STOP,-5646.09,-5928.18
gc_sma_50_200_adx,HCLTECH,LONG,2024-08-06,2024-10-07,1563.00,1776.95,91,62,MAX_HOLD,19469.45,19165.51
gc_sma_50_200_adx,HDFCLIFE,LONG,2024-08-08,2024-10-07,691.10,705.85,207,60,MAX_HOLD,3053.25,2764.08
gc_sma_50_200_adx,TITAN,LONG,2024-10-07,2024-10-08,3739.95,3574.74,38,1,INITIAL_STOP,-6277.99,-6555.94
gc_sma_50_200_adx,BAJAJFINSV,LONG,2024-09-05,2024-10-21,1868.00,1782.76,76,46,INITIAL_STOP,-6478.50,-6755.96
gc_sma_50_200_adx,LT,LONG,2024-12-17,2024-12-20,3863.05,3697.54,37,3,INITIAL_STOP,-6123.88,-6403.62
gc_sma_50_200_adx,BAJFINANCE,LONG,2025-01-29,2025-04-01,766.00,870.00,187,62,MAX_HOLD,19448.00,19142.07
gc_sma_50_200_adx,CHOLAFIN,LONG,2025-04-01,2025-04-03,1523.00,1431.95,94,2,INITIAL_STOP,-8558.84,-8836.61
gc_sma_50_200_adx,MARUTI,LONG,2025-03-06,2025-04-07,11701.00,11196.85,12,32,INITIAL_STOP,-6049.78,-6324.56
gc_sma_50_200_adx,JSWSTEEL,LONG,2025-03-13,2025-04-07,1014.90,968.19,141,25,INITIAL_STOP,-6586.17,-6865.79
gc_sma_50_200_adx,ICICIBANK,LONG,2025-03-21,2025-04-07,1316.00,1274.86,108,17,INITIAL_STOP,-4442.61,-4722.43
