label,phase,uni,entry_L,entry_ref,buffer,ath_within,new_ath,exit,slots,gate,cost_bps,seed,window,tax,cagr,maxdd,calmar,sharpe,final,years,trades,win_rate,avg_win,avg_loss,expectancy,med_hold_d,worst_mae,med_mae,max_loss_streak,trades_per_yr,tax_paid,cost_paid,avg_invested
G_L189_high_ST_14_4,grid,n100,189,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,13.95,-25.45,0.548,0.968,148905464.0,20.69,914,45.1,26.01,-8.01,7.323,80,-33.7,-5.1,20,44.2,28657612,8700849,0.681
G_L189_high_ATR25,grid,n100,189,high,0.0,,False,ATR25,20,none,15.0,,full,True,9.19,-21.4,0.429,0.773,61660897.0,20.69,1687,39.2,14.61,-5.74,2.231,35,-29.3,-3.7,20,81.5,10189375,7493037,0.542
G_L189_high_ATR40,grid,n100,189,high,0.0,,False,ATR40,20,none,15.0,,full,True,13.51,-29.77,0.454,0.912,137475145.0,20.69,921,44.0,27.39,-8.68,7.183,76,-33.7,-5.5,14,44.5,24610352,8069699,0.696
G_L189_high_ATR60,grid,n100,189,high,0.0,,False,ATR60,20,none,15.0,,full,True,15.1,-32.92,0.459,0.915,183417216.0,20.69,518,44.2,50.06,-11.81,15.542,152,-45.9,-8.3,20,25.0,24930164,5349638,0.812
G_L189_high_SMA15,grid,n100,189,high,0.0,,False,SMA15,20,none,15.0,,full,True,5.41,-24.03,0.225,0.536,29703964.0,20.69,2858,38.0,8.01,-4.13,0.485,16,-23.9,-2.5,21,138.1,3842871,8465671,0.376
G_L189_high_SMA15_S8,grid,n100,189,high,0.0,,False,SMA15_S8,20,none,15.0,,full,True,5.37,-26.08,0.206,0.535,29478520.0,20.69,2866,37.9,8.02,-4.13,0.474,16,-23.9,-2.5,20,138.5,3806103,8340190,0.374
G_L189_high_EMA50,grid,n100,189,high,0.0,,False,EMA50,20,none,15.0,,full,True,11.62,-24.73,0.47,0.866,97138444.0,20.69,1307,39.9,19.51,-6.33,3.99,50,-34.6,-4.3,31,63.2,18162258,8520293,0.599
G_L252_close_CC21,grid,n100,252,close,0.0,,False,CC21,20,none,15.0,,full,True,11.91,-26.76,0.445,0.884,102266315.0,20.69,1510,42.9,16.64,-6.27,3.559,45,-33.7,-4.0,21,73.0,19873424,10191265,0.635
G_L252_close_CC42,grid,n100,252,close,0.0,,False,CC42,20,none,15.0,,full,True,15.03,-30.3,0.496,0.958,180567850.0,20.69,842,47.6,27.98,-8.79,8.721,95,-41.8,-5.6,17,40.7,30073630,8935880,0.744
G_L252_close_CC63,grid,n100,252,close,0.0,,False,CC63,20,none,15.0,,full,True,15.94,-33.68,0.473,0.951,212577241.0,20.69,593,49.4,38.41,-10.34,13.75,141,-47.4,-7.0,19,28.7,29636136,7084239,0.804
G_L252_close_CC126,grid,n100,252,close,0.0,,False,CC126,20,none,15.0,,full,True,16.21,-40.09,0.404,0.951,223083709.0,20.69,304,49.7,68.85,-12.95,27.68,283,-49.0,-9.2,11,14.7,29375608,3862628,0.886
G_L252_close_CC189,grid,n100,252,close,0.0,,False,CC189,20,none,15.0,,full,True,14.61,-41.37,0.353,0.868,167575652.0,20.69,187,58.3,82.85,-15.53,41.81,545,-46.7,-11.5,8,9.0,21837040,1620461,0.92
G_L252_close_CC252,grid,n100,252,close,0.0,,False,CC252,20,none,15.0,,full,True,14.25,-46.73,0.305,0.835,157087547.0,20.69,144,68.1,87.63,-15.52,54.679,737,-59.2,-10.3,6,7.0,20488332,981652,0.934
G_L252_close_CL21,grid,n100,252,close,0.0,,False,CL21,20,none,15.0,,full,True,13.21,-30.64,0.431,0.919,129940062.0,20.69,1125,44.0,21.83,-7.36,5.485,64,-34.2,-4.6,14,54.4,24404166,9253406,0.696
G_L252_close_CL42,grid,n100,252,close,0.0,,False,CL42,20,none,15.0,,full,True,14.53,-34.42,0.422,0.9,165010709.0,20.69,663,48.0,33.78,-9.91,11.045,133,-46.3,-6.6,10,32.0,23999248,6170314,0.798
G_L252_close_CL63,grid,n100,252,close,0.0,,False,CL63,20,none,15.0,,full,True,14.36,-39.75,0.361,0.886,160149532.0,20.69,476,48.3,43.86,-11.79,15.101,172,-47.4,-7.9,13,23.0,20888244,4686405,0.849
G_L252_close_CL126,grid,n100,252,close,0.0,,False,CL126,20,none,15.0,,full,True,15.42,-42.71,0.361,0.886,193676990.0,20.69,242,54.5,72.55,-14.42,33.016,389,-47.4,-10.1,9,11.7,25316028,2825198,0.907
G_L252_close_CL189,grid,n100,252,close,0.0,,False,CL189,20,none,15.0,,full,True,14.32,-46.92,0.305,0.847,158960414.0,20.69,150,66.0,88.52,-15.93,53.005,681,-51.9,-10.1,6,7.2,20663526,1277274,0.938
G_L252_close_CL252,grid,n100,252,close,0.0,,False,CL252,20,none,15.0,,full,True,13.16,-48.03,0.274,0.776,128650401.0,20.69,123,65.9,103.58,-19.06,61.706,854,-58.9,-12.7,5,5.9,16498059,739856,0.948
G_L252_close_ST_7_3,grid,n100,252,close,0.0,,False,ST_7_3,20,none,15.0,,full,True,13.2,-24.31,0.543,0.977,129790972.0,20.69,1392,41.8,19.27,-6.3,4.394,50,-33.7,-4.0,27,67.3,26155972,11700139,0.644
G_L252_close_ST_10_3,grid,n100,252,close,0.0,,False,ST_10_3,20,none,15.0,,full,True,13.21,-23.92,0.552,0.977,129821956.0,20.69,1396,42.7,18.63,-6.29,4.347,50,-33.7,-4.0,21,67.5,26146984,11568282,0.644
G_L252_close_ST_14_4,grid,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.95,-26.01,0.575,0.991,178102447.0,20.69,949,46.0,25.67,-7.86,7.582,84,-33.7,-5.2,12,45.9,35493860,9970329,0.712
G_L252_close_ATR25,grid,n100,252,close,0.0,,False,ATR25,20,none,15.0,,full,True,10.34,-24.97,0.414,0.83,76444688.0,20.69,1788,41.6,14.34,-5.9,2.523,36,-24.9,-3.7,24,86.4,14015470,9159341,0.592
G_L252_close_ATR40,grid,n100,252,close,0.0,,False,ATR40,20,none,15.0,,full,True,14.14,-30.73,0.46,0.941,153865220.0,20.69,934,43.9,27.83,-8.4,7.502,83,-33.7,-5.5,13,45.1,29187616,8645884,0.724
G_L252_close_ATR60,grid,n100,252,close,0.0,,False,ATR60,20,none,15.0,,full,True,15.59,-34.98,0.446,0.94,199849044.0,20.69,518,49.6,44.04,-12.1,15.752,160,-39.2,-7.8,17,25.0,28549478,5585330,0.832
G_L252_close_SMA15,grid,n100,252,close,0.0,,False,SMA15,20,none,15.0,,full,True,5.5,-29.03,0.19,0.516,30208004.0,20.69,3520,37.4,7.81,-3.93,0.462,15,-26.5,-2.3,20,170.1,4624766,10660780,0.436
G_L252_close_SMA15_S8,grid,n100,252,close,0.0,,False,SMA15_S8,20,none,15.0,,full,True,5.55,-27.96,0.199,0.522,30511368.0,20.69,3532,37.4,7.78,-3.92,0.463,15,-23.9,-2.3,21,170.7,4605719,10619817,0.435
G_L252_close_EMA50,grid,n100,252,close,0.0,,False,EMA50,20,none,15.0,,full,True,12.59,-23.97,0.525,0.924,115936251.0,20.69,1409,40.6,18.94,-6.02,4.114,49,-38.7,-4.0,41,68.1,22842572,10218488,0.633
G_L252_high_CC21,grid,n100,252,high,0.0,,False,CC21,20,none,15.0,,full,True,10.12,-28.23,0.359,0.799,73491240.0,20.69,1354,41.0,16.99,-6.37,3.205,45,-34.6,-4.2,17,65.4,13575922,7571276,0.57
G_L252_high_CC42,grid,n100,252,high,0.0,,False,CC42,20,none,15.0,,full,True,13.48,-31.23,0.432,0.88,136751984.0,20.69,782,48.1,26.4,-8.73,8.159,98,-33.7,-5.5,29,37.8,21817860,7060278,0.694
G_L252_high_CC63,grid,n100,252,high,0.0,,False,CC63,20,none,15.0,,full,True,14.72,-33.22,0.443,0.913,171307088.0,20.69,569,48.2,38.31,-10.42,13.046,139,-34.3,-6.6,14,27.5,23223090,6007282,0.761
G_L252_high_CC126,grid,n100,252,high,0.0,,False,CC126,20,none,15.0,,full,True,14.46,-36.82,0.393,0.873,163297628.0,20.69,301,48.8,63.78,-13.7,24.142,286,-49.0,-9.8,10,14.5,20856622,2848567,0.856
G_L252_high_CC189,grid,n100,252,high,0.0,,False,CC189,20,none,15.0,,full,True,12.69,-41.5,0.306,0.781,118446748.0,20.69,198,56.6,71.07,-16.04,33.235,535,-47.7,-10.5,11,9.6,14756913,1338788,0.901
G_L252_high_CC252,grid,n100,252,high,0.0,,False,CC252,20,none,15.0,,full,True,12.9,-46.19,0.279,0.793,123062489.0,20.69,139,63.3,91.4,-14.55,52.524,751,-59.2,-12.0,6,6.7,15608898,881474,0.921
G_L252_high_CL21,grid,n100,252,high,0.0,,False,CL21,20,none,15.0,,full,True,11.29,-31.05,0.364,0.831,91460632.0,20.69,1038,44.3,20.68,-7.61,4.929,63,-33.7,-4.8,11,50.2,16113929,6465100,0.637
G_L252_high_CL42,grid,n100,252,high,0.0,,False,CL42,20,none,15.0,,full,True,13.53,-34.16,0.396,0.869,137952331.0,20.69,633,45.8,34.53,-9.76,10.533,127,-30.1,-6.4,11,30.6,18865246,5234158,0.75
G_L252_high_CL63,grid,n100,252,high,0.0,,False,CL63,20,none,15.0,,full,True,12.9,-39.69,0.325,0.825,123087579.0,20.69,459,47.7,42.19,-12.16,13.772,172,-38.2,-7.4,14,22.2,15155467,3936496,0.813
G_L252_high_CL126,grid,n100,252,high,0.0,,False,CL126,20,none,15.0,,full,True,12.8,-40.36,0.317,0.788,120779276.0,20.69,239,51.9,67.05,-14.83,27.654,380,-42.6,-10.1,8,11.6,14975315,1875617,0.89
G_L252_high_CL189,grid,n100,252,high,0.0,,False,CL189,20,none,15.0,,full,True,13.02,-43.53,0.299,0.797,125751097.0,20.69,155,65.8,77.4,-16.6,45.258,686,-63.1,-11.4,6,7.5,15890768,1136503,0.923
G_L252_high_CL252,grid,n100,252,high,0.0,,False,CL252,20,none,15.0,,full,True,13.04,-47.02,0.277,0.794,126327772.0,20.69,119,68.9,98.64,-16.29,62.907,856,-56.7,-12.7,6,5.8,16324076,670100,0.937
G_L252_high_ST_7_3,grid,n100,252,high,0.0,,False,ST_7_3,20,none,15.0,,full,True,11.28,-27.39,0.412,0.877,91267552.0,20.69,1245,42.2,18.65,-6.68,4.025,52,-33.7,-4.4,30,60.2,17557634,8629720,0.586
G_L252_high_ST_10_3,grid,n100,252,high,0.0,,False,ST_10_3,20,none,15.0,,full,True,10.73,-26.63,0.403,0.837,82282056.0,20.69,1268,41.4,18.35,-6.64,3.705,50,-33.7,-4.4,29,61.3,15162893,8312328,0.583
G_L252_high_ST_14_4,grid,n100,252,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,13.03,-26.06,0.5,0.933,126076032.0,20.69,888,46.2,24.17,-7.96,6.873,84,-33.7,-5.2,17,42.9,23095064,7471230,0.661
G_L252_high_ATR25,grid,n100,252,high,0.0,,False,ATR25,20,none,15.0,,full,True,8.91,-22.98,0.388,0.773,58433068.0,20.69,1598,39.4,14.54,-5.74,2.242,35,-29.3,-3.8,23,77.2,9841490,7046108,0.518
G_L252_high_ATR40,grid,n100,252,high,0.0,,False,ATR40,20,none,15.0,,full,True,12.89,-32.08,0.402,0.896,122912429.0,20.69,876,44.3,26.57,-8.43,7.076,82,-33.7,-5.4,15,42.3,21725888,6927282,0.674
G_L252_high_ATR60,grid,n100,252,high,0.0,,False,ATR60,20,none,15.0,,full,True,13.56,-33.61,0.403,0.859,138673733.0,20.69,506,45.5,44.27,-11.62,13.788,154,-33.3,-8.1,16,24.5,18200496,4315298,0.796
G_L252_high_SMA15,grid,n100,252,high,0.0,,False,SMA15,20,none,15.0,,full,True,4.94,-27.49,0.18,0.512,27099592.0,20.69,2674,38.0,7.9,-4.18,0.409,16,-23.9,-2.5,20,129.2,3207686,7370840,0.352
G_L252_high_SMA15_S8,grid,n100,252,high,0.0,,False,SMA15_S8,20,none,15.0,,full,True,4.89,-28.99,0.169,0.511,26853010.0,20.69,2681,37.9,7.89,-4.17,0.396,16,-23.9,-2.5,19,129.6,3139667,7284156,0.35
G_L252_high_EMA50,grid,n100,252,high,0.0,,False,EMA50,20,none,15.0,,full,True,10.93,-26.0,0.42,0.85,85475888.0,20.69,1245,40.1,19.28,-6.39,3.901,50,-33.7,-4.3,31,60.2,16109501,7573121,0.576
G_L378_close_CC21,grid,n100,378,close,0.0,,False,CC21,20,none,15.0,,full,True,11.98,-24.88,0.482,0.931,103727318.0,20.69,1402,44.3,16.43,-6.33,3.75,45,-33.7,-3.9,17,67.8,19666464,9673996,0.595
G_L378_close_CC42,grid,n100,378,close,0.0,,False,CC42,20,none,15.0,,full,True,15.24,-29.91,0.51,1.005,187796607.0,20.69,795,47.8,28.49,-8.5,9.183,97,-33.7,-5.5,17,38.4,30852514,8552420,0.71
G_L378_close_CC63,grid,n100,378,close,0.0,,False,CC63,20,none,15.0,,full,True,15.28,-32.31,0.473,0.946,189151657.0,20.69,574,49.1,38.07,-10.39,13.423,141,-39.4,-6.7,15,27.7,26122716,6349388,0.775
G_L378_close_CC126,grid,n100,378,close,0.0,,False,CC126,20,none,15.0,,full,True,14.82,-35.61,0.416,0.904,174002393.0,20.69,299,52.5,60.28,-13.14,25.413,287,-49.0,-8.4,9,14.5,22496354,3042928,0.866
G_L378_close_CC189,grid,n100,378,close,0.0,,False,CC189,20,none,15.0,,full,True,15.17,-38.3,0.396,0.909,185400198.0,20.69,181,61.9,81.32,-14.75,44.7,525,-47.7,-7.9,7,8.7,24317134,1674615,0.902
G_L378_close_CC252,grid,n100,378,close,0.0,,False,CC252,20,none,15.0,,full,True,13.9,-44.98,0.309,0.838,147316605.0,20.69,139,66.2,93.83,-16.36,56.57,701,-59.2,-9.7,6,6.7,19039904,903406,0.918
G_L378_close_CL21,grid,n100,378,close,0.0,,False,CL21,20,none,15.0,,full,True,13.25,-29.31,0.452,0.958,130912153.0,20.69,1062,45.8,21.44,-7.49,5.749,65,-33.7,-4.6,15,51.3,24295520,8783674,0.66
G_L378_close_CL42,grid,n100,378,close,0.0,,False,CL42,20,none,15.0,,full,True,14.31,-32.77,0.437,0.922,158809919.0,20.69,645,47.8,33.95,-10.02,10.976,132,-31.0,-6.3,14,31.2,23263260,5786502,0.766
G_L378_close_CL63,grid,n100,378,close,0.0,,False,CL63,20,none,15.0,,full,True,14.13,-37.54,0.377,0.901,153751561.0,20.69,461,48.2,44.12,-11.65,15.207,172,-45.7,-7.5,15,22.3,20027188,4283772,0.823
G_L378_close_CL126,grid,n100,378,close,0.0,,False,CL126,20,none,15.0,,full,True,16.74,-38.32,0.437,0.949,245146456.0,20.69,231,54.5,86.33,-15.02,40.262,402,-45.7,-8.5,10,11.2,33129774,2914271,0.891
G_L378_close_CL189,grid,n100,378,close,0.0,,False,CL189,20,none,15.0,,full,True,14.65,-42.98,0.341,0.872,168725174.0,20.69,149,65.1,92.92,-16.24,54.821,684,-63.1,-9.5,6,7.2,22003416,1281301,0.92
G_L378_close_CL252,grid,n100,378,close,0.0,,False,CL252,20,none,15.0,,full,True,14.02,-44.52,0.315,0.827,150678032.0,20.69,118,66.9,112.16,-18.04,69.126,811,-63.1,-9.8,4,5.7,19573860,830919,0.932
G_L378_close_ST_7_3,grid,n100,378,close,0.0,,False,ST_7_3,20,none,15.0,,full,True,12.6,-22.56,0.558,0.988,116140307.0,20.69,1315,42.4,18.51,-6.16,4.308,51,-33.7,-3.9,23,63.6,22467262,10275806,0.606
G_L378_close_ST_10_3,grid,n100,378,close,0.0,,False,ST_10_3,20,none,15.0,,full,True,12.19,-22.94,0.531,0.961,107664373.0,20.69,1329,42.5,18.09,-6.25,4.102,50,-33.7,-4.0,22,64.2,20493308,9743387,0.606
G_L378_close_ST_14_4,grid,n100,378,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.32,-25.63,0.559,0.998,158958971.0,20.69,920,46.0,25.0,-7.7,7.336,81,-33.7,-5.1,12,44.5,31432584,8889969,0.681
G_L378_close_ATR25,grid,n100,378,close,0.0,,False,ATR25,20,none,15.0,,full,True,10.34,-23.09,0.448,0.869,76440375.0,20.69,1659,41.7,14.42,-5.78,2.634,36,-29.3,-3.6,26,80.2,13417035,8564633,0.549
G_L378_close_ATR40,grid,n100,378,close,0.0,,False,ATR40,20,none,15.0,,full,True,14.29,-29.95,0.477,0.975,158002482.0,20.69,878,44.8,28.11,-8.31,7.992,83,-33.7,-5.5,13,42.4,30409002,8208262,0.691
G_L378_close_ATR60,grid,n100,378,close,0.0,,False,ATR60,20,none,15.0,,full,True,15.09,-32.69,0.462,0.939,182574606.0,20.69,493,50.9,43.09,-12.35,15.874,159,-39.2,-7.8,11,23.8,26240166,5010232,0.814
G_L378_close_SMA15,grid,n100,378,close,0.0,,False,SMA15,20,none,15.0,,full,True,5.56,-25.53,0.218,0.579,30526358.0,20.69,3194,37.2,7.85,-3.9,0.473,15,-23.9,-2.3,18,154.4,4083520,9638871,0.397
G_L378_close_SMA15_S8,grid,n100,378,close,0.0,,False,SMA15_S8,20,none,15.0,,full,True,5.61,-24.43,0.23,0.585,30860868.0,20.69,3200,37.3,7.84,-3.9,0.476,15,-23.9,-2.3,18,154.7,4067452,9566026,0.396
G_L378_close_EMA50,grid,n100,378,close,0.0,,False,EMA50,20,none,15.0,,full,True,12.43,-24.15,0.515,0.953,112620565.0,20.69,1321,41.0,19.06,-6.01,4.258,49,-33.7,-4.0,39,63.8,21627844,9426778,0.596
G_L378_high_CC21,grid,n100,378,high,0.0,,False,CC21,20,none,15.0,,full,True,10.05,-27.18,0.37,0.837,72451376.0,20.69,1250,42.8,16.45,-6.52,3.311,46,-34.6,-4.1,17,60.4,12681270,6848562,0.528
G_L378_high_CC42,grid,n100,378,high,0.0,,False,CC42,20,none,15.0,,full,True,13.55,-29.02,0.467,0.939,138598530.0,20.69,743,47.5,27.92,-8.94,8.572,97,-40.2,-5.6,26,35.9,22407210,6104949,0.659
G_L378_high_CC63,grid,n100,378,high,0.0,,False,CC63,20,none,15.0,,full,True,13.68,-34.1,0.401,0.884,141919609.0,20.69,547,48.1,36.84,-10.4,12.317,141,-37.1,-6.5,11,26.4,18280032,4919762,0.734
G_L378_high_CC126,grid,n100,378,high,0.0,,False,CC126,20,none,15.0,,full,True,13.37,-37.03,0.361,0.845,134172356.0,20.69,289,50.9,60.13,-13.8,23.803,295,-42.6,-8.4,9,14.0,16993728,2188600,0.835
G_L378_high_CC189,grid,n100,378,high,0.0,,False,CC189,20,none,15.0,,full,True,13.24,-43.24,0.306,0.81,130827740.0,20.69,188,58.5,72.14,-14.49,36.2,537,-47.7,-9.7,13,9.1,16425418,1409998,0.884
G_L378_high_CC252,grid,n100,378,high,0.0,,False,CC252,20,none,15.0,,full,True,13.78,-43.05,0.32,0.854,144450622.0,20.69,136,64.7,96.54,-15.03,57.16,701,-56.7,-10.3,7,6.6,18638614,889504,0.906
G_L378_high_CL21,grid,n100,378,high,0.0,,False,CL21,20,none,15.0,,full,True,11.5,-28.72,0.401,0.883,95066531.0,20.69,962,45.3,20.87,-7.68,5.256,65,-33.7,-4.9,10,46.5,16708417,6137081,0.6
G_L378_high_CL42,grid,n100,378,high,0.0,,False,CL42,20,none,15.0,,full,True,13.01,-32.96,0.395,0.867,125608423.0,20.69,605,46.6,33.77,-10.05,10.376,129,-40.2,-6.4,12,29.2,17271454,4450488,0.721
G_L378_high_CL63,grid,n100,378,high,0.0,,False,CL63,20,none,15.0,,full,True,13.21,-38.65,0.342,0.868,130203198.0,20.69,435,50.6,40.91,-12.32,14.6,174,-40.2,-7.3,12,21.0,16158737,3727935,0.793
G_L378_high_CL126,grid,n100,378,high,0.0,,False,CL126,20,none,15.0,,full,True,13.42,-40.8,0.329,0.813,135196086.0,20.69,239,54.4,65.38,-14.99,28.728,391,-42.6,-9.1,6,11.6,17113750,1990948,0.868
G_L378_high_CL189,grid,n100,378,high,0.0,,False,CL189,20,none,15.0,,full,True,12.94,-43.73,0.296,0.807,124018290.0,20.69,159,60.4,85.22,-16.66,44.848,635,-63.1,-9.1,5,7.7,15619798,1057338,0.9
G_L378_high_CL252,grid,n100,378,high,0.0,,False,CL252,20,none,15.0,,full,True,12.57,-46.15,0.272,0.779,115724668.0,20.69,120,62.5,106.64,-17.16,60.214,784,-63.1,-10.1,7,5.8,14626892,625714,0.92
G_L378_high_ST_7_3,grid,n100,378,high,0.0,,False,ST_7_3,20,none,15.0,,full,True,11.01,-28.77,0.383,0.887,86833800.0,20.69,1168,42.2,18.73,-6.7,4.034,52,-33.7,-4.3,29,56.5,15801821,7416810,0.545
G_L378_high_ST_10_3,grid,n100,378,high,0.0,,False,ST_10_3,20,none,15.0,,full,True,10.45,-27.19,0.384,0.866,78121848.0,20.69,1184,42.1,18.15,-6.76,3.716,50,-33.7,-4.4,28,57.2,13502689,6922654,0.543
G_L378_high_ST_14_4,grid,n100,378,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,12.55,-30.59,0.41,0.898,115474984.0,20.69,848,46.7,23.91,-8.17,6.814,84,-33.7,-5.1,16,41.0,20957968,6192858,0.624
G_L378_high_ATR25,grid,n100,378,high,0.0,,False,ATR25,20,none,15.0,,full,True,8.41,-22.98,0.366,0.785,53123360.0,20.69,1468,40.2,14.24,-5.94,2.173,35,-29.3,-3.8,24,71.0,8105512,5871844,0.475
G_L378_high_ATR40,grid,n100,378,high,0.0,,False,ATR40,20,none,15.0,,full,True,12.41,-32.31,0.384,0.888,112371312.0,20.69,827,45.0,26.13,-8.51,7.071,85,-33.7,-5.4,19,40.0,20522992,5874142,0.638
G_L378_high_ATR60,grid,n100,378,high,0.0,,False,ATR60,20,none,15.0,,full,True,14.64,-33.09,0.442,0.93,168870348.0,20.69,472,50.0,43.67,-11.98,15.846,159,-30.1,-7.7,11,22.8,23131322,4407710,0.776
G_L378_high_SMA15,grid,n100,378,high,0.0,,False,SMA15,20,none,15.0,,full,True,5.0,-22.87,0.219,0.571,27413764.0,20.69,2414,38.0,7.85,-4.15,0.416,16,-23.9,-2.5,21,116.7,2887037,6842446,0.318
G_L378_high_SMA15_S8,grid,n100,378,high,0.0,,False,SMA15_S8,20,none,15.0,,full,True,4.96,-22.8,0.217,0.569,27186392.0,20.69,2419,37.9,7.85,-4.14,0.405,16,-23.9,-2.5,21,116.9,2834262,6792098,0.317
G_L378_high_EMA50,grid,n100,378,high,0.0,,False,EMA50,20,none,15.0,,full,True,11.09,-27.4,0.405,0.897,88123016.0,20.69,1146,42.1,18.94,-6.51,4.215,52,-33.7,-4.2,29,55.4,15929095,6955094,0.537
G_L504_close_CC21,grid,n100,504,close,0.0,,False,CC21,20,none,15.0,,full,True,11.43,-24.16,0.473,0.919,93717064.0,20.69,1329,44.2,16.59,-6.46,3.721,46,-33.7,-4.0,17,64.2,17313690,8598079,0.567
G_L504_close_CC42,grid,n100,504,close,0.0,,False,CC42,20,none,15.0,,full,True,14.71,-29.79,0.494,1.001,170665000.0,20.69,765,48.2,27.8,-8.39,9.067,98,-33.7,-5.3,14,37.0,26858804,7809864,0.687
G_L504_close_CC63,grid,n100,504,close,0.0,,False,CC63,20,none,15.0,,full,True,14.97,-31.73,0.472,0.945,178868149.0,20.69,553,49.0,38.49,-10.32,13.6,145,-34.3,-6.7,13,26.7,24173050,6010505,0.761
G_L504_close_CC126,grid,n100,504,close,0.0,,False,CC126,20,none,15.0,,full,True,14.47,-35.11,0.412,0.899,163599979.0,20.69,291,54.3,57.9,-13.05,25.473,308,-40.7,-7.9,10,14.1,21078752,2914081,0.849
G_L504_close_CC189,grid,n100,504,close,0.0,,False,CC189,20,none,15.0,,full,True,14.44,-39.42,0.366,0.895,162677998.0,20.69,182,61.5,79.98,-15.81,43.14,546,-50.0,-8.5,7,8.8,21086706,1601561,0.893
G_L504_close_CC252,grid,n100,504,close,0.0,,False,CC252,20,none,15.0,,full,True,14.27,-41.15,0.347,0.884,157875466.0,20.69,131,64.9,117.37,-16.17,70.477,701,-59.2,-9.1,5,6.3,20500316,923824,0.91
G_L504_close_CL21,grid,n100,504,close,0.0,,False,CL21,20,none,15.0,,full,True,12.66,-30.27,0.418,0.924,117519544.0,20.69,1016,45.7,21.42,-7.56,5.674,65,-33.7,-4.6,15,49.1,21171240,7879326,0.633
G_L504_close_CL42,grid,n100,504,close,0.0,,False,CL42,20,none,15.0,,full,True,13.9,-34.06,0.408,0.892,147451271.0,20.69,614,47.6,33.92,-9.73,11.028,132,-31.0,-6.3,14,29.7,20535452,5320354,0.746
G_L504_close_CL63,grid,n100,504,close,0.0,,False,CL63,20,none,15.0,,full,True,13.29,-38.26,0.347,0.87,131886075.0,20.69,444,48.9,42.66,-11.64,14.898,175,-45.7,-7.4,14,21.5,16742642,3842956,0.811
G_L504_close_CL126,grid,n100,504,close,0.0,,False,CL126,20,none,15.0,,full,True,14.64,-35.29,0.415,0.902,168680264.0,20.69,234,56.0,69.69,-14.29,32.724,423,-45.7,-8.2,9,11.3,22063652,2232402,0.877
G_L504_close_CL189,grid,n100,504,close,0.0,,False,CL189,20,none,15.0,,full,True,14.63,-43.34,0.338,0.898,168375653.0,20.69,147,64.6,95.83,-14.89,56.663,678,-63.1,-8.0,7,7.1,21808600,1421893,0.91
G_L504_close_CL252,grid,n100,504,close,0.0,,False,CL252,20,none,15.0,,full,True,13.99,-45.63,0.307,0.856,150048379.0,20.69,108,69.4,124.51,-18.38,80.848,906,-63.1,-9.0,4,5.2,19426476,710376,0.922
G_L504_close_ST_7_3,grid,n100,504,close,0.0,,False,ST_7_3,20,none,15.0,,full,True,11.6,-25.94,0.447,0.913,96715474.0,20.69,1261,42.0,18.5,-6.35,4.095,50,-33.7,-4.0,22,60.9,17911786,8662425,0.579
G_L504_close_ST_10_3,grid,n100,504,close,0.0,,False,ST_10_3,20,none,15.0,,full,True,11.68,-24.84,0.47,0.922,98241757.0,20.69,1261,42.7,17.96,-6.29,4.073,50,-33.7,-4.0,21,60.9,18162986,8744823,0.578
G_L504_close_ST_14_4,grid,n100,504,close,0.0,,False,ST_14_4,20,none,15.0,,full,True,13.84,-26.3,0.526,0.985,145856042.0,20.69,895,46.8,24.39,-7.81,7.263,80,-33.7,-4.9,16,43.3,27631998,8213359,0.658
G_L504_close_ATR25,grid,n100,504,close,0.0,,False,ATR25,20,none,15.0,,full,True,9.55,-22.74,0.42,0.852,65905204.0,20.69,1574,41.3,14.3,-5.83,2.484,35,-29.3,-3.6,24,76.1,10862691,7674912,0.517
G_L504_close_ATR40,grid,n100,504,close,0.0,,False,ATR40,20,none,15.0,,full,True,13.74,-30.76,0.447,0.955,143409359.0,20.69,845,45.4,27.44,-8.38,7.899,82,-33.7,-5.4,13,40.8,26256216,7433282,0.665
G_L504_close_ATR60,grid,n100,504,close,0.0,,False,ATR60,20,none,15.0,,full,True,16.02,-32.55,0.492,0.998,216185180.0,20.69,472,52.5,44.12,-12.05,17.465,165,-39.2,-7.3,12,22.8,31305962,5465684,0.793
G_L504_close_SMA15,grid,n100,504,close,0.0,,False,SMA15,20,none,15.0,,full,True,5.62,-24.75,0.227,0.622,30969980.0,20.69,2971,37.3,7.78,-3.84,0.491,15,-29.2,-2.3,17,143.6,3963182,9440316,0.37
G_L504_close_SMA15_S8,grid,n100,504,close,0.0,,False,SMA15_S8,20,none,15.0,,full,True,5.7,-23.48,0.243,0.631,31420184.0,20.69,2977,37.3,7.75,-3.82,0.496,15,-23.9,-2.3,17,143.9,3957348,9457554,0.369
G_L504_close_EMA50,grid,n100,504,close,0.0,,False,EMA50,20,none,15.0,,full,True,12.12,-24.04,0.504,0.962,106396773.0,20.69,1250,41.6,18.91,-6.06,4.329,50,-33.7,-3.9,33,60.4,20053888,8712313,0.566
