label,phase,uni,entry_L,entry_ref,buffer,ath_within,new_ath,exit,slots,gate,cost_bps,seed,window,tax,cagr,maxdd,calmar,sharpe,final,years,trades,win_rate,avg_win,avg_loss,expectancy,med_hold_d,worst_mae,med_mae,max_loss_streak,trades_per_yr,tax_paid,cost_paid,avg_invested
AX_cost45_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,45.0,,full,True,13.71,-26.45,0.519,0.922,142393029.0,20.69,947,44.4,25.95,-8.11,6.997,84,-33.7,-5.2,13,45.8,27519698,25396046,0.712
AX_w1_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,,w1,True,13.74,-26.01,0.528,0.891,36092279.0,9.99,377,45.6,27.72,-8.63,7.955,81,-26.9,-5.5,11,37.7,4703350,1320765,0.615
AX_w2_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,,w2,True,16.1,-20.97,0.768,1.096,49385105.0,10.69,574,46.3,24.25,-7.33,7.305,85,-33.7,-5.0,12,53.7,8468060,2396534,0.802
AX_seed01_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,1,full,True,14.87,-26.01,0.572,0.991,175613865.0,20.69,951,46.3,25.41,-7.89,7.517,84,-33.7,-5.2,12,46.0,35557140,9928639,0.713
AX_seed02_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,2,full,True,14.73,-26.01,0.566,0.982,171321154.0,20.69,956,45.8,25.49,-7.86,7.416,82,-33.7,-5.2,15,46.2,33708656,10092294,0.712
AX_seed03_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,3,full,True,14.6,-25.05,0.583,0.976,167238311.0,20.69,958,45.8,25.46,-7.97,7.349,81,-33.7,-5.3,15,46.3,33527202,9741361,0.713
AX_seed04_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,4,full,True,15.11,-25.05,0.603,1.002,183459191.0,20.69,951,46.1,25.73,-7.8,7.643,82,-33.7,-5.2,15,46.0,35283864,10239977,0.712
AX_seed05_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,5,full,True,14.79,-25.05,0.59,0.982,173125626.0,20.69,956,45.9,25.43,-7.83,7.444,82,-33.7,-5.2,11,46.2,33425344,10136794,0.712
AX_seed06_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,6,full,True,14.69,-25.05,0.586,0.982,169952393.0,20.69,956,45.6,25.61,-7.86,7.405,82,-33.7,-5.2,15,46.2,33561656,9901011,0.713
AX_seed07_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,7,full,True,14.8,-26.01,0.569,0.983,173372408.0,20.69,956,45.6,25.8,-7.88,7.482,82,-33.7,-5.2,12,46.2,33566876,10215388,0.712
AX_seed08_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,8,full,True,14.77,-26.01,0.568,0.981,172422928.0,20.69,957,45.5,25.82,-7.84,7.457,81,-33.7,-5.2,15,46.3,33942716,10111028,0.712
AX_seed09_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,9,full,True,14.87,-25.05,0.594,0.984,175589229.0,20.69,957,45.9,25.53,-7.81,7.485,82,-33.7,-5.3,12,46.3,34872472,10225614,0.714
AX_seed10_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,10,full,True,15.09,-25.05,0.602,1.0,182596939.0,20.69,952,46.4,25.5,-7.83,7.643,82,-33.7,-5.2,15,46.0,36420856,10361665,0.713
AX_seed11_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,11,full,True,14.98,-25.05,0.598,0.997,179016956.0,20.69,951,45.4,26.01,-7.72,7.603,82,-33.7,-5.2,12,46.0,35628100,10258278,0.713
AX_seed12_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,12,full,True,14.71,-25.05,0.587,0.984,170468850.0,20.69,955,46.0,25.48,-7.94,7.426,81,-33.7,-5.2,11,46.2,33558800,9878630,0.713
AX_seed13_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,13,full,True,14.9,-25.05,0.595,0.994,176455381.0,20.69,951,46.4,25.36,-7.87,7.54,81,-33.7,-5.2,15,46.0,35675344,10000712,0.713
AX_seed14_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,14,full,True,14.77,-25.05,0.589,0.985,172386616.0,20.69,949,45.8,25.57,-7.82,7.487,84,-33.7,-5.3,11,45.9,34163400,9798694,0.713
AX_seed15_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,15,full,True,14.65,-25.05,0.585,0.979,168750022.0,20.69,953,46.1,25.31,-7.89,7.404,83,-33.7,-5.2,15,46.1,33981232,9661999,0.713
AX_seed16_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,16,full,True,14.91,-25.05,0.595,0.993,177014631.0,20.69,956,46.0,25.56,-7.88,7.513,81,-33.7,-5.3,11,46.2,35287552,10063761,0.713
AX_seed17_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,17,full,True,14.99,-25.05,0.598,0.996,179405146.0,20.69,953,46.1,25.72,-7.9,7.591,82,-33.7,-5.3,15,46.1,35136780,10149421,0.713
AX_seed18_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,18,full,True,14.79,-26.01,0.569,0.986,173010183.0,20.69,952,46.1,25.43,-7.92,7.459,84,-33.7,-5.2,15,46.0,33375696,10025793,0.712
AX_seed19_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,19,full,True,14.4,-25.05,0.575,0.965,161404644.0,20.69,959,45.5,25.58,-7.98,7.275,81,-33.7,-5.3,15,46.4,31645916,9511972,0.713
AX_seed20_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,20,full,True,14.94,-26.01,0.575,0.993,177967399.0,20.69,948,46.7,25.36,-7.98,7.601,83,-33.7,-5.2,12,45.8,36188192,9828340,0.713
AX_seed21_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,21,full,True,14.78,-25.05,0.59,0.989,172767852.0,20.69,959,45.8,25.5,-7.84,7.422,80,-33.7,-5.2,15,46.4,34177632,9892796,0.712
AX_seed22_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,22,full,True,14.77,-26.01,0.568,0.984,172402745.0,20.69,952,46.5,25.16,-7.96,7.449,84,-33.7,-5.2,15,46.0,34789144,9989760,0.713
AX_seed23_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,23,full,True,14.59,-26.01,0.561,0.974,166862236.0,20.69,958,45.6,25.46,-7.85,7.346,82,-33.7,-5.3,15,46.3,32226012,9746380,0.713
AX_seed24_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,24,full,True,14.83,-25.05,0.592,0.992,174201268.0,20.69,953,46.1,25.61,-7.92,7.524,82,-33.7,-5.2,15,46.1,33970240,9868810,0.712
AX_seed25_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,25,full,True,14.77,-26.01,0.568,0.984,172593132.0,20.69,955,45.9,25.64,-7.94,7.461,81,-33.7,-5.3,12,46.2,34136320,10005476,0.713
AX_seed26_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,26,full,True,15.03,-25.05,0.6,0.998,180559586.0,20.69,951,46.7,25.16,-7.83,7.573,83,-33.7,-5.1,12,46.0,36556460,10270141,0.713
AX_seed27_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,27,full,True,15.01,-25.05,0.599,0.998,180210960.0,20.69,953,46.4,25.38,-7.81,7.583,82,-33.7,-5.2,11,46.1,36551772,10261760,0.713
AX_seed28_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,28,full,True,14.79,-25.05,0.59,0.99,173074187.0,20.69,950,45.9,25.57,-7.84,7.49,83,-33.7,-5.2,12,45.9,34885032,9861077,0.713
AX_seed29_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,29,full,True,14.43,-25.05,0.576,0.97,162082951.0,20.69,960,45.4,25.37,-7.88,7.22,80,-33.7,-5.2,12,46.4,32202666,9667515,0.711
AX_seed30_L252_close_ST_14_4,axes,n100,252,close,0.0,,False,ST_14_4,20,none,15.0,30,full,True,14.79,-25.05,0.59,0.987,173122460.0,20.69,950,45.8,25.58,-7.79,7.487,84,-33.7,-5.3,15,45.9,34843936,9890543,0.713
AX_slots10_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,10,none,15.0,,full,True,14.4,-34.7,0.415,0.812,161674836.0,20.69,526,45.1,26.35,-8.47,7.221,83,-24.9,-5.5,17,25.4,32126930,10636758,0.789
AX_slots15_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,15,none,15.0,,full,True,14.13,-30.22,0.468,0.876,153841873.0,20.69,775,43.4,27.06,-8.26,7.051,80,-33.7,-5.4,17,37.5,30534388,10088805,0.759
AX_slots20_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.98,-26.53,0.565,0.982,179538444.0,20.69,954,45.0,27.47,-8.18,7.852,84,-33.7,-5.4,18,46.1,35141968,10155648,0.718
AX_slots30_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,30,none,15.0,,full,True,12.85,-24.3,0.529,0.919,121918703.0,20.69,1300,44.8,26.13,-8.53,7.011,79,-33.8,-5.4,24,62.8,22300154,6973770,0.638
AX_slots100_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,100,none,15.0,,full,True,8.33,-10.64,0.783,1.331,52349410.0,20.69,1664,43.9,26.78,-8.53,6.961,78,-37.8,-5.5,20,80.4,5178607,1438454,0.254
AX_unin50_L126_high_ST_14_4,axes,n50,126,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,10.9,-24.35,0.448,0.84,85015000.0,20.69,827,43.4,23.68,-7.49,6.045,81,-30.6,-5.1,16,40.0,13356584,5368216,0.61
AX_uninn50_L126_high_ST_14_4,axes,nn50,126,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,11.85,-27.15,0.436,0.908,101392640.0,20.69,620,44.2,31.01,-10.04,8.099,76,-37.8,-6.2,19,30.0,17846950,4115816,0.462
AX_unin100_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.98,-26.53,0.565,0.982,179538444.0,20.69,954,45.0,27.47,-8.18,7.852,84,-33.7,-5.4,18,46.1,35141968,10155648,0.718
AX_unin500_L126_high_ST_14_4,axes,n500,126,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,16.78,-36.32,0.462,0.9,248462547.0,20.69,1097,44.3,31.16,-10.24,8.103,83,-33.0,-6.9,20,53.0,51338912,13889509,0.835
AX_unipit100_L126_high_ST_14_4,axes,pit100,126,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,8.55,-35.36,0.242,0.587,54776816.0,20.69,1095,41.2,23.06,-9.24,4.064,73,-33.7,-6.0,23,52.9,8718573,5083650,0.739
AX_unipit50_L126_high_ST_14_4,axes,pit50,126,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,7.79,-26.1,0.298,0.576,47171448.0,20.69,904,41.8,21.09,-8.72,3.747,74,-37.2,-5.7,16,43.7,6384636,4078777,0.598
AX_gatenone_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.98,-26.53,0.565,0.982,179538444.0,20.69,954,45.0,27.47,-8.18,7.852,84,-33.7,-5.4,18,46.1,35141968,10155648,0.718
AX_gatenb200_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,nb200,15.0,,full,True,14.19,-25.08,0.566,0.93,155517088.0,20.69,890,45.6,26.66,-8.21,7.697,80,-28.1,-5.3,20,43.0,28719302,8818457,0.657
AX_gatenb100_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,nb100,15.0,,full,True,14.31,-25.79,0.555,0.964,159063845.0,20.69,897,44.5,27.71,-8.16,7.798,78,-28.1,-5.4,17,43.4,30529720,8692746,0.659
AX_buf0_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.98,-26.53,0.565,0.982,179538444.0,20.69,954,45.0,27.47,-8.18,7.852,84,-33.7,-5.4,18,46.1,35141968,10155648,0.718
AX_buf1_L126_high_ST_14_4,axes,n100,126,high,0.01,,False,ST_14_4,20,none,15.0,,full,True,13.92,-24.95,0.558,0.937,148073072.0,20.69,882,45.7,26.66,-8.4,7.617,83,-33.7,-5.3,19,42.6,28723194,8562852,0.66
AX_buf3_L126_high_ST_14_4,axes,n100,126,high,0.03,,False,ST_14_4,20,none,15.0,,full,True,13.0,-22.86,0.569,0.975,125412800.0,20.69,585,49.6,29.38,-9.82,9.614,81,-29.9,-6.1,11,28.3,21574742,4369536,0.441
AX_ath5_L126_high_ST_14_4,axes,n100,126,high,0.0,0.05,False,ST_14_4,20,none,15.0,,full,True,13.75,-25.09,0.548,0.972,143792640.0,20.69,813,46.7,25.64,-8.04,7.698,84,-33.7,-5.1,15,39.3,26002660,7698678,0.625
AX_athnew_L126_high_ST_14_4,axes,n100,126,high,0.0,,True,ST_14_4,20,none,15.0,,full,True,13.59,-25.38,0.535,0.967,139448800.0,20.69,783,46.9,25.81,-8.1,7.792,87,-33.7,-5.1,13,37.8,24951744,7426228,0.593
AX_cost0_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,0.0,,full,True,15.59,-25.85,0.603,1.015,200127177.0,20.69,956,45.4,27.47,-7.96,8.126,84,-33.7,-5.4,18,46.2,39685412,0,0.717
AX_cost15_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,,full,True,14.98,-26.53,0.565,0.982,179538444.0,20.69,954,45.0,27.47,-8.18,7.852,84,-33.7,-5.4,18,46.1,35141968,10155648,0.718
AX_cost30_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,30.0,,full,True,14.4,-27.19,0.529,0.949,161588413.0,20.69,953,44.8,27.26,-8.4,7.577,84,-33.7,-5.3,18,46.1,31198240,18716566,0.718
AX_cost45_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,45.0,,full,True,13.8,-27.85,0.496,0.915,145043698.0,20.69,951,44.7,27.07,-8.65,7.308,85,-33.7,-5.4,18,46.0,27502922,26068334,0.719
AX_w1_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,,w1,True,14.99,-26.53,0.565,0.931,40347789.0,9.99,384,43.8,31.5,-8.22,9.156,83,-28.1,-5.5,14,38.4,5794993,1536129,0.619
AX_w2_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,,w2,True,15.03,-24.4,0.616,1.038,44718557.0,10.69,572,46.2,24.68,-8.23,6.956,84,-33.7,-5.3,16,53.5,7224542,2155666,0.81
AX_seed01_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,1,full,True,14.71,-26.53,0.554,0.941,170850966.0,20.69,958,44.7,27.4,-8.3,7.648,84,-33.7,-5.5,18,46.3,34486808,10067601,0.719
AX_seed02_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,2,full,True,15.05,-26.53,0.567,0.962,181602181.0,20.69,954,45.3,27.24,-8.23,7.832,85,-33.7,-5.4,18,46.1,35929196,10270847,0.717
AX_seed03_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,3,full,True,14.67,-26.53,0.553,0.941,169858462.0,20.69,960,44.9,27.04,-8.22,7.611,84,-33.7,-5.4,18,46.4,34372832,9982626,0.718
AX_seed04_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,4,full,True,14.85,-26.53,0.56,0.949,175427722.0,20.69,961,45.1,27.06,-8.21,7.682,84,-33.7,-5.4,18,46.4,35862804,10111022,0.718
AX_seed05_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,5,full,True,14.89,-26.53,0.561,0.952,176646833.0,20.69,958,45.0,27.2,-8.21,7.718,84,-33.7,-5.4,19,46.3,35817112,10306676,0.717
AX_seed06_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,6,full,True,14.77,-26.52,0.557,0.97,172979247.0,20.69,958,44.9,27.19,-8.24,7.66,84,-33.7,-5.4,18,46.3,35055980,10033668,0.717
AX_seed07_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,7,full,True,14.57,-26.53,0.549,0.935,166706292.0,20.69,961,44.8,26.98,-8.26,7.549,84,-33.7,-5.4,19,46.4,33727880,10046118,0.718
AX_seed08_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,8,full,True,14.85,-26.53,0.56,0.949,175271982.0,20.69,957,45.0,27.24,-8.27,7.723,84,-33.7,-5.4,19,46.3,35569104,10157054,0.718
AX_seed09_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,9,full,True,14.9,-26.53,0.562,0.95,177019911.0,20.69,955,45.1,27.22,-8.25,7.757,84,-33.7,-5.4,18,46.2,36141036,10267406,0.718
AX_seed10_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,10,full,True,14.49,-26.53,0.546,0.93,164427560.0,20.69,965,44.5,27.15,-8.24,7.495,84,-33.7,-5.4,18,46.6,33094272,9864852,0.719
AX_seed11_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,11,full,True,14.95,-26.53,0.563,0.954,178409983.0,20.69,956,45.0,27.29,-8.2,7.76,84,-33.7,-5.4,19,46.2,36281084,10275748,0.717
AX_seed12_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,12,full,True,14.71,-26.53,0.555,0.942,171042434.0,20.69,962,44.4,27.41,-8.19,7.61,84,-33.7,-5.4,18,46.5,33481494,10067720,0.717
AX_seed13_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,13,full,True,14.8,-26.53,0.558,0.948,173907270.0,20.69,959,44.7,27.34,-8.24,7.678,84,-33.7,-5.4,18,46.4,35456500,10195387,0.718
AX_seed14_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,14,full,True,14.82,-26.53,0.559,0.947,174474455.0,20.69,961,44.4,27.53,-8.21,7.67,84,-33.7,-5.4,19,46.4,35379788,10189485,0.717
AX_seed15_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,15,full,True,14.83,-26.53,0.559,0.948,174765485.0,20.69,961,45.1,27.08,-8.24,7.675,84,-33.7,-5.4,19,46.4,35681876,10130086,0.717
AX_seed16_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,16,full,True,14.83,-26.53,0.559,0.947,174569867.0,20.69,958,45.0,27.14,-8.22,7.688,84,-33.7,-5.4,18,46.3,35581280,10273880,0.718
AX_seed17_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,17,full,True,14.77,-26.53,0.557,0.945,172957521.0,20.69,960,45.2,26.96,-8.28,7.654,84,-33.7,-5.4,18,46.4,35037040,10083898,0.717
AX_seed18_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,18,full,True,14.93,-26.52,0.563,0.979,177784170.0,20.69,954,44.9,27.43,-8.2,7.788,84,-33.7,-5.4,19,46.1,36198664,10185594,0.718
AX_seed19_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,19,full,True,14.77,-26.53,0.557,0.944,172749284.0,20.69,954,45.3,26.94,-8.24,7.692,85,-33.7,-5.4,18,46.1,35065796,9904372,0.719
AX_seed20_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,20,full,True,14.64,-26.52,0.552,0.961,168894006.0,20.69,961,45.0,26.99,-8.29,7.573,84,-33.7,-5.4,18,46.4,34094184,10045089,0.719
AX_seed21_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,21,full,True,15.07,-26.53,0.568,0.96,182281512.0,20.69,952,45.3,27.2,-8.14,7.863,85,-33.7,-5.4,18,46.0,37297152,10287209,0.719
AX_seed22_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,22,full,True,15.08,-26.53,0.569,0.962,182907766.0,20.69,953,45.3,27.21,-8.2,7.852,84,-33.7,-5.3,18,46.1,36242768,10266506,0.718
AX_seed23_L126_high_ST_14_4,axes,n100,126,high,0.0,,False,ST_14_4,20,none,15.0,23,full,True,14.85,-26.53,0.56,0.948,175244271.0,20.69,954,45.2,27.15,-8.25,7.741,86,-33.7,-5.4,18,46.1,35858928,10005183,0.719
