label,total_trades,winners,losers,win_rate,total_pnl,avg_pnl_pct,profit_factor
CPR0.1_BUF0.5_T12:30_VN_SL0.5_TP1.5,81,26,55,32.098765432098766,-1999.4587153098255,0.03063064900469567,0.873399753075626
CPR0.1_BUF0.5_T12:30_VN_SL0.5_TP2.0,81,26,55,32.098765432098766,-262.25976366150235,0.07352445027996292,0.9833944304107681
CPR0.1_BUF0.5_T12:30_VN_SL0.75_TP1.0,81,32,49,39.50617283950617,-5925.5981440032565,-0.06631106528403101,0.685689729836916
CPR0.1_BUF0.5_T12:30_VN_SL0.75_TP1.5,81,29,52,35.80246913580247,-3711.9528450331804,-0.011653156667485957,0.807720931905794
CPR0.1_BUF0.5_T12:30_VN_SL0.75_TP2.0,81,28,53,34.5679012345679,-2570.6486667017293,0.016527193414772087,0.8677712647105716
CPR0.1_BUF0.5_T12:30_VN_SL1.0_TP1.5,81,32,49,39.50617283950617,-3352.194931460012,-0.0027702452212348483,0.8319651277812959
CPR0.1_BUF0.5_T12:30_VN_SL1.0_TP2.0,81,31,50,38.2716049382716,-1960.8907531285568,0.031582944367196095,0.9023718225065697
CPR0.1_BUF0.5_T12:30_VN_SL1.0_TP3.0,81,31,50,38.2716049382716,-1662.0169569540415,0.03896254427273969,0.9172520517975217
CPR0.1_BUF0.5_T12:30_VN_TRAIL0.3,81,9,72,11.11111111111111,-16905.024242927448,-0.3374080059982086,0.03542701028834806
CPR0.1_BUF0.5_T12:30_VN_TRAIL0.5,81,19,62,23.456790123456788,-15558.692408793766,-0.3041652446615744,0.21446814219492083
CPR0.1_BUF0.5_T12:30_VN_TRAIL0.75,81,27,54,33.33333333333333,-10450.581977265218,-0.1780390611670425,0.49959594242028676
CPR0.1_BUF0.5_T12:30_VN_TRAIL1.0,81,30,51,37.03703703703704,-6027.286718336776,-0.06882189427992041,0.729688336063958
CPR0.1_BUF0.5_T11:15_VY_EOD_ONLY,45,19,26,42.22222222222222,253.54538895295693,0.09126868395346475,1.0218314855252673
CPR0.1_BUF0.5_T11:15_VY_SL0.3,45,12,33,26.666666666666668,1232.7526269604364,0.1347890056426861,1.1737770438526842
CPR0.1_BUF0.5_T11:15_VY_SL0.5,45,13,32,28.888888888888886,286.82754191203657,0.0927478907516461,1.0304366630746489
CPR0.1_BUF0.5_T11:15_VY_SL0.75,45,15,30,33.33333333333333,-611.8604351651745,0.05280620288154782,0.9467407193253095
CPR0.1_BUF0.5_T11:15_VY_SL1.0,45,17,28,37.77777777777778,-128.28965584109002,0.07429823751817376,0.9885016795059919
CPR0.1_BUF0.5_T11:15_VY_SL0.3_TP0.5,45,12,33,26.666666666666668,-4573.874999999875,-0.1232833333333278,0.35523603108315666
CPR0.1_BUF0.5_T11:15_VY_SL0.3_TP0.75,45,12,33,26.666666666666668,-3319.8812334873614,-0.06755027704388274,0.5320073678366997
CPR0.1_BUF0.5_T11:15_VY_SL0.3_TP1.0,45,12,33,26.666666666666668,-1944.8812334873578,-0.006439165932771443,0.7258365514634246
CPR0.1_BUF0.5_T11:15_VY_SL0.5_TP0.75,45,15,30,33.33333333333333,-4409.76404989562,-0.11598951332869416,0.5200913836230152
CPR0.1_BUF0.5_T11:15_VY_SL0.5_TP1.0,45,14,31,31.11111111111111,-3233.736191857296,-0.06372160852699094,0.6523884702309497
CPR0.1_BUF0.5_T11:15_VY_SL0.5_TP1.5,45,13,32,28.888888888888886,-1223.6632436417513,0.02561496694925551,0.8701511520989926
CPR0.1_BUF0.5_T11:15_VY_SL0.5_TP2.0,45,13,32,28.888888888888886,-66.81060835783259,0.07703063962854079,0.9929104019689181
CPR0.1_BUF0.5_T11:15_VY_SL0.75_TP1.0,45,17,28,37.77777777777778,-3863.372544124231,-0.09170544640552133,0.6560209606635169
CPR0.1_BUF0.5_T11:15_VY_SL0.75_TP1.5,45,16,29,35.55555555555556,-1353.299595908698,0.019853351292946762,0.8807921803105128
CPR0.1_BUF0.5_T11:15_VY_SL0.75_TP2.0,45,15,30,33.33333333333333,-792.3417339416503,0.04478481182481552,0.931030757386891
CPR0.1_BUF0.5_T11:15_VY_SL1.0_TP1.5,45,18,27,40.0,-174.55891129092535,0.07224182616484777,0.9841617586197199
CPR0.1_BUF0.5_T11:15_VY_SL1.0_TP2.0,45,17,28,37.77777777777778,636.3989506761231,0.10828439780782775,1.0570390422279141
CPR0.1_BUF0.5_T11:15_VY_SL1.0_TP3.0,45,17,28,37.77777777777778,1259.9521349184604,0.1359978726630427,1.1129267465831174
CPR0.1_BUF0.5_T11:15_VY_TRAIL0.3,45,7,38,15.555555555555555,-9292.199016779721,-0.3329866229679876,0.052811877271147674
CPR0.1_BUF0.5_T11:15_VY_TRAIL0.5,45,9,36,20.0,-10155.407826615663,-0.3713514589606962,0.16181099558435857
CPR0.1_BUF0.5_T11:15_VY_TRAIL0.75,45,15,30,33.33333333333333,-6210.864752245527,-0.19603843343313454,0.4889410752587556
CPR0.1_BUF0.5_T11:15_VY_TRAIL1.0,45,16,29,35.55555555555556,-3687.090638773045,-0.08387069505657976,0.7303519353260396
CPR0.1_BUF0.5_T12:30_VY_EOD_ONLY,46,19,27,41.30434782608695,82.05622164414675,0.08356766181061512,1.0069626274691927
CPR0.1_BUF0.5_T12:30_VY_SL0.3,46,12,34,26.08695652173913,1017.67762696044,0.12424685334610612,1.1392371855000323
CPR0.1_BUF0.5_T12:30_VY_SL0.5,46,13,33,28.26086956521739,115.3383746032271,0.08501471193927078,1.012020373591648
CPR0.1_BUF0.5_T12:30_VY_SL0.75,46,15,31,32.608695652173914,-783.3496024739836,0.04594132163156594,0.9328163426520295
CPR0.1_BUF0.5_T12:30_VY_SL1.0,46,17,29,36.95652173913043,-299.7788231498996,0.06696613812391741,0.9735382045764663
CPR0.1_BUF0.5_T12:30_VY_SL0.3_TP0.5,46,12,34,26.08695652173913,-4788.949999999872,-0.12821521739129876,0.34478276633442945
CPR0.1_BUF0.5_T12:30_VY_SL0.3_TP0.75,46,12,34,26.08695652173913,-3534.9562334873576,-0.073693749282059,0.5163523852964609
CPR0.1_BUF0.5_T12:30_VY_SL0.3_TP1.0,46,12,34,26.08695652173913,-2159.9562334873535,-0.013911140586406667,0.7044779026416382
CPR0.1_BUF0.5_T12:30_VY_SL0.5_TP0.75,46,15,31,32.608695652173914,-4581.25321720443,-0.11918492248714906,0.5105627848096344
CPR0.1_BUF0.5_T12:30_VY_SL0.5_TP1.0,46,14,32,30.434782608695656,-3405.2253591661056,-0.06805327648548284,0.6405798394575128
CPR0.1_BUF0.5_T12:30_VY_SL0.5_TP1.5,46,13,33,28.26086956521739,-1395.1524109505604,0.019341199523888658,0.8545995358907668
CPR0.1_BUF0.5_T12:30_VY_SL0.5_TP2.0,46,13,33,28.26086956521739,-238.2997756666425,0.0696391401884069,0.9751647936762348
CPR0.1_BUF0.5_T12:30_VY_SL0.75_TP1.0,46,17,29,36.95652173913043,-4034.8617114330405,-0.0954287700623061,0.6461550131685546
CPR0.1_BUF0.5_T12:30_VY_SL0.75_TP1.5,46,16,30,34.78260869565217,-1524.7887632175084,0.013704836381847501,0.867684991079252
CPR0.1_BUF0.5_T12:30_VY_SL0.75_TP2.0,46,15,31,32.608695652173914,-963.8309012504599,0.03809430864128434,0.917337438090872
CPR0.1_BUF0.5_T12:30_VY_SL1.0_TP1.5,46,18,28,39.130434782608695,-346.04807859973494,0.06495443136522891,0.969083102206936
CPR0.1_BUF0.5_T12:30_VY_SL1.0_TP2.0,46,17,29,36.95652173913043,464.9097833673145,0.10021346884205717,1.0410380808377304
CPR0.1_BUF0.5_T12:30_VY_SL1.0_TP3.0,46,17,29,36.95652173913043,1088.4629676096508,0.12732447685259352,1.0960797833293803
CPR0.1_BUF0.5_T12:30_VY_TRAIL0.3,46,7,39,15.217391304347828,-9398.138633813462,-0.328614723209281,0.05224766435975285
CPR0.1_BUF0.5_T12:30_VY_TRAIL0.5,46,9,37,19.565217391304348,-10361.179825737216,-0.37048607937987893,0.15910874929364702
CPR0.1_BUF0.5_T12:30_VY_TRAIL0.75,46,15,31,32.608695652173914,-6382.353919554336,-0.19749364867627553,0.48213766506170225
CPR0.1_BUF0.5_T12:30_VY_TRAIL1.0,46,16,30,34.78260869565217,-3858.5798060818547,-0.0877643393948632,0.7213056656806758
CPR0.1_BUF0.5_T14:45_VN_EOD_ONLY,83,35,48,42.168674698795186,-171.49341061807988,0.0758676286598053,0.9910302726814482
CPR0.1_BUF0.5_T14:45_VN_SL0.3,83,19,64,22.89156626506024,-1095.551042502091,0.05360117969874477,0.919312194464264
CPR0.1_BUF0.5_T14:45_VN_SL0.5,83,26,57,31.32530120481928,-667.9084182128599,0.06390582124788287,0.9593321063073399
CPR0.1_BUF0.5_T14:45_VN_SL0.75,83,28,55,33.734939759036145,-3106.142487481904,0.005153193072725243,0.8449069920443358
CPR0.1_BUF0.5_T14:45_VN_SL1.0,83,31,52,37.34939759036144,-3566.491979202421,-0.005939565763913805,0.8285086529315632
CPR0.1_BUF0.5_T14:45_VN_SL0.3_TP0.5,83,20,63,24.096385542168676,-9540.15744640458,-0.14988331196155616,0.2956499388942232
CPR0.1_BUF0.5_T14:45_VN_SL0.3_TP0.75,83,20,63,24.096385542168676,-7411.1636798920645,-0.09858225734679675,0.45283360152885294
CPR0.1_BUF0.5_T14:45_VN_SL0.3_TP1.0,83,20,63,24.096385542168676,-5161.163679892052,-0.04436538987691695,0.6189511573858864
CPR0.1_BUF0.5_T14:45_VN_SL0.5_TP0.75,83,29,54,34.93975903614458,-7247.787941967021,-0.09464549257751856,0.5513722413912902
CPR0.1_BUF0.5_T14:45_VN_SL0.5_TP1.0,83,28,55,33.734939759036145,-5101.379859008932,-0.04292481587973331,0.6864438954213592
CPR0.1_BUF0.5_T14:45_VN_SL0.5_TP1.5,83,26,57,31.32530120481928,-2629.45871530982,0.016639549028679056,0.8398963920988045
CPR0.1_BUF0.5_T14:45_VN_SL0.5_TP2.0,83,26,57,31.32530120481928,-892.2597636614953,0.058499764731048294,0.9456717055432298
CPR0.1_BUF0.5_T14:45_VN_SL0.75_TP1.0,83,32,51,38.55421686746988,-6512.286458738673,-0.07692256527081139,0.6649953496765117
CPR0.1_BUF0.5_T14:45_VN_SL0.75_TP1.5,83,29,54,34.93975903614458,-4298.641159768597,-0.023581714693219222,0.7838979284797579
CPR0.1_BUF0.5_T14:45_VN_SL0.75_TP2.0,83,28,55,33.734939759036145,-3157.336981437146,0.003919590808743476,0.8423507963481353
CPR0.1_BUF0.5_T14:45_VN_SL1.0_TP1.5,83,32,51,38.55421686746988,-4063.8207461954285,-0.017923391474588664,0.8033098297145522
CPR0.1_BUF0.5_T14:45_VN_SL1.0_TP2.0,83,31,52,37.34939759036144,-2672.516567863977,0.01560201041291625,0.8714946033922663
CPR0.1_BUF0.5_T14:45_VN_SL1.0_TP3.0,83,31,52,37.34939759036144,-2373.642771689459,0.022803788633988926,0.8858656633044454
CPR0.1_BUF0.5_T14:45_VN_TRAIL0.3,83,9,74,10.843373493975903,-17535.02424292744,-0.342530704648854,0.03419771303376813
CPR0.1_BUF0.5_T14:45_VN_TRAIL0.5,83,19,64,22.89156626506024,-16053.104765160944,-0.3068218015701432,0.2092449617021847
CPR0.1_BUF0.5_T14:45_VN_TRAIL0.75,83,27,56,32.53012048192771,-11194.34626113581,-0.18974328340086302,0.4824154016180285
CPR0.1_BUF0.5_T14:45_VN_TRAIL1.0,83,30,53,36.144578313253014,-7145.340429710775,-0.09217687782435605,0.6948470008929032
CPR0.1_BUF0.0_T11:15_VY_EOD_ONLY,154,67,87,43.506493506493506,-1500.9777109109377,0.0605067829751826,0.9566908719175385
CPR0.1_BUF0.0_T11:15_VY_SL0.3,154,44,110,28.57142857142857,1719.8099016843712,0.10233519352836846,1.075592882218678
CPR0.1_BUF0.0_T11:15_VY_SL0.5,154,53,101,34.41558441558442,875.155087764595,0.09136565049044927,1.0317682129305783
CPR0.1_BUF0.0_T11:15_VY_SL0.75,154,61,93,39.61038961038961,142.39042468861453,0.08184922629465732,1.0044797963897243
CPR0.1_BUF0.0_T11:15_VY_SL1.0,154,63,91,40.909090909090914,-2648.663165815868,0.045601777067326356,0.9237324284428635
CPR0.1_BUF0.0_T11:15_VY_SL0.3_TP0.5,154,45,109,29.22077922077922,-13678.226686894519,-0.09763930762200672,0.39557542541745133
CPR0.1_BUF0.0_T11:15_VY_SL0.3_TP0.75,154,44,110,28.57142857142857,-9274.623710311285,-0.04044965857547122,0.5923412598860692
CPR0.1_BUF0.0_T11:15_VY_SL0.3_TP1.0,154,44,110,28.57142857142857,-5419.435773178141,0.009617717231452726,0.7617929925323066
CPR0.1_BUF0.0_T11:15_VY_SL0.5_TP0.75,154,57,97,37.01298701298701,-9399.314026043596,-0.042069013325241524,0.6524957911633823
CPR0.1_BUF0.0_T11:15_VY_SL0.5_TP1.0,154,55,99,35.714285714285715,-5802.111240071058,0.004647905973103183,0.787072465784913
CPR0.1_BUF0.0_T11:15_VY_SL0.5_TP1.5,154,53,101,34.41558441558442,-2263.8824639660716,0.05059892903940169,0.9178208512176077
CPR0.1_BUF0.0_T11:15_VY_SL0.5_TP2.0,154,53,101,34.41558441558442,-208.9071731694039,0.07728691982896878,0.9924166497427077
CPR0.1_BUF0.0_T11:15_VY_SL0.75_TP1.0,154,64,90,41.55844155844156,-6627.969951951102,-0.006077531843520791,0.7885829779159661
CPR0.1_BUF0.0_T11:15_VY_SL0.75_TP1.5,154,62,92,40.25974025974026,-2407.525406494946,0.048733436279286405,0.9239307477532303
CPR0.1_BUF0.0_T11:15_VY_SL0.75_TP2.0,154,61,93,39.61038961038961,-698.4448890151443,0.07092928715564747,0.9780259740142375
CPR0.1_BUF0.0_T11:15_VY_SL1.0_TP1.5,154,64,90,41.55844155844156,-4503.409091705739,0.021514167640185204,0.8698160818775877
CPR0.1_BUF0.0_T11:15_VY_SL1.0_TP2.0,154,63,91,40.909090909090914,-2544.328574225936,0.04695677176329952,0.92673671605205
CPR0.1_BUF0.0_T11:15_VY_SL1.0_TP3.0,154,63,91,40.909090909090914,-286.249892360457,0.07628246893038365,0.9917575083043448
CPR0.1_BUF0.0_T11:15_VY_TRAIL0.3,154,18,136,11.688311688311687,-29963.351474060437,-0.30913443472805785,0.05313651724943778
CPR0.1_BUF0.0_T11:15_VY_TRAIL0.5,154,42,112,27.27272727272727,-24227.346050792963,-0.23464085780250601,0.3017259647046325
CPR0.1_BUF0.0_T11:15_VY_TRAIL0.75,154,57,97,37.01298701298701,-13834.995735675417,-0.09967526929448595,0.6242149468166318
CPR0.1_BUF0.0_T11:15_VY_TRAIL1.0,154,61,93,39.61038961038961,-8215.343946005192,-0.02669277851954802,0.7896736611107079
CPR0.1_BUF0.5_T14:45_VY_EOD_ONLY,48,19,29,39.58333333333333,-673.6932163146912,0.0519294493202212,0.9462806879378787
CPR0.1_BUF0.5_T14:45_VY_SL0.3,48,12,36,25.0,587.6776269604584,0.10448656779001912,1.0759376436028751
CPR0.1_BUF0.5_T14:45_VY_SL0.5,48,13,35,27.083333333333332,-514.661625396767,0.058555765608468056,0.9496675281915552
CPR0.1_BUF0.5_T14:45_VY_SL0.75,48,15,33,31.25,-1370.037917209399,0.0229150867829417,0.888128316718103
CPR0.1_BUF0.5_T14:45_VY_SL1.0,48,17,31,35.41666666666667,-1011.404637885317,0.03785814008811178,0.91599885079331
CPR0.1_BUF0.5_T14:45_VY_SL0.3_TP0.5,48,12,36,25.0,-5218.949999999853,-0.13745624999999387,0.32562556936018855
CPR0.1_BUF0.5_T14:45_VY_SL0.3_TP0.75,48,12,36,25.0,-3964.9562334873394,-0.08520650972863912,0.4876622495962078
CPR0.1_BUF0.5_T14:45_VY_SL0.3_TP1.0,48,12,36,25.0,-2589.9562334873353,-0.027914843061972294,0.6653349312907575
CPR0.1_BUF0.5_T14:45_VY_SL0.5_TP0.75,48,15,33,31.25,-5211.253217204424,-0.13713555071685093,0.4783659277194813
CPR0.1_BUF0.5_T14:45_VY_SL0.5_TP1.0,48,14,34,29.166666666666668,-4035.2253591660997,-0.08813438996525415,0.6006395636342561
CPR0.1_BUF0.5_T14:45_VY_SL0.5_TP1.5,48,13,35,27.083333333333332,-2025.1524109505544,-0.004381350456273099,0.8019457414308054
CPR0.1_BUF0.5_T14:45_VY_SL0.5_TP2.0,48,13,35,27.083333333333332,-868.2997756666362,0.04382084268055686,0.9150827032298597
CPR0.1_BUF0.5_T14:45_VY_SL0.75_TP1.0,48,17,31,35.41666666666667,-4621.550026168456,-0.11256458442368567,0.6145366336605779
CPR0.1_BUF0.5_T14:45_VY_SL0.75_TP1.5,48,16,32,33.33333333333333,-2111.477077952924,-0.007978211581371806,0.8256507467822025
CPR0.1_BUF0.5_T14:45_VY_SL0.75_TP2.0,48,15,33,31.25,-1550.519215985877,0.01539503266725518,0.8733909532908531
CPR0.1_BUF0.5_T14:45_VY_SL1.0_TP1.5,48,18,30,37.5,-1057.6738933351523,0.03593025444436864,0.9111532286575403
CPR0.1_BUF0.5_T14:45_VY_SL1.0_TP2.0,48,17,31,35.41666666666667,-246.71603136810288,0.06972016535966237,0.9795092593148814
CPR0.1_BUF0.5_T14:45_VY_SL1.0_TP3.0,48,17,31,35.41666666666667,376.83715287423286,0.09570154803642637,1.0312978136736626
CPR0.1_BUF0.5_T14:45_VY_TRAIL0.3,48,7,41,14.583333333333334,-10028.138633813456,-0.33783910974222736,0.049126548986229854
CPR0.1_BUF0.5_T14:45_VY_TRAIL0.5,48,9,39,18.75,-10855.592182104396,-0.3723163409210164,0.15297072961121225
CPR0.1_BUF0.5_T14:45_VY_TRAIL0.75,48,15,33,31.25,-7126.1182034249305,-0.21692159180937218,0.4546972254168555
CPR0.1_BUF0.5_T14:45_VY_TRAIL1.0,48,16,32,33.33333333333333,-4976.633517455852,-0.12735972989399388,0.6674097485852514
CPR0.75_BUF0.5_T11:15_VY_EOD_ONLY,215,99,116,46.04651162790698,-5628.086825010433,0.027645703953391276,0.904710889042905
CPR0.75_BUF0.5_T11:15_VY_SL0.3,215,45,170,20.930232558139537,-1821.9500419002097,0.06305162751720732,0.9492483137727502
CPR0.75_BUF0.5_T11:15_VY_SL0.5,215,65,150,30.23255813953488,-1079.327305171212,0.0699597459984073,0.9756446224421952
CPR0.75_BUF0.5_T11:15_VY_SL0.75,215,81,134,37.67441860465116,-3650.7604827575683,0.04603943736969702,0.9303740116204994
CPR0.75_BUF0.5_T11:15_VY_SL1.0,215,89,126,41.3953488372093,-4365.115284014168,0.03939427642777515,0.9203703427713351
CPR0.75_BUF0.5_T11:15_VY_SL0.3_TP0.5,215,48,167,22.325581395348838,-25614.420044094622,-0.1582736748287871,0.28239708020322796
CPR0.75_BUF0.5_T11:15_VY_SL0.3_TP0.75,215,47,168,21.86046511627907,-20215.24997861825,-0.10804883701040241,0.4339723354390112
CPR0.75_BUF0.5_T11:15_VY_SL0.3_TP1.0,215,46,169,21.3953488372093,-16370.420687863303,-0.07228298314291452,0.5427043713756489
CPR0.75_BUF0.5_T11:15_VY_SL0.5_TP0.75,215,72,143,33.48837209302326,-20275.308113212654,-0.1086075173322107,0.5350078488903176
CPR0.75_BUF0.5_T11:15_VY_SL0.5_TP1.0,215,68,147,31.627906976744185,-15336.302390778108,-0.0626632780537498,0.6521470223695919
CPR0.75_BUF0.5_T11:15_VY_SL0.5_TP1.5,215,65,150,30.23255813953488,-7897.626724682306,0.006533704886676179,0.8217874413362184
CPR0.75_BUF0.5_T11:15_VY_SL0.5_TP2.0,215,65,150,30.23255813953488,-4656.471182688464,0.036683988998246805,0.8949251879406263
CPR0.75_BUF0.5_T11:15_VY_SL0.75_TP1.0,215,85,130,39.53488372093023,-16891.10714374571,-0.07712657808135533,0.6756118904291006
CPR0.75_BUF0.5_T11:15_VY_SL0.75_TP1.5,215,82,133,38.139534883720934,-8998.051701041015,-0.0037028065213117775,0.8279464830770378
CPR0.75_BUF0.5_T11:15_VY_SL0.75_TP2.0,215,81,134,37.67441860465116,-6287.632350802529,0.02151039673672064,0.8800845415471152
CPR0.75_BUF0.5_T11:15_VY_SL1.0_TP1.5,215,90,125,41.86046511627907,-8630.563477236887,-0.0002843114161571195,0.8421675691444204
CPR0.75_BUF0.5_T11:15_VY_SL1.0_TP2.0,215,89,126,41.3953488372093,-5420.144126998401,0.029580054632572995,0.9011242107296786
CPR0.75_BUF0.5_T11:15_VY_SL1.0_TP3.0,215,89,126,41.3953488372093,-4768.2509514664,0.03564417719566132,0.9130162288643249
CPR0.75_BUF0.5_T11:15_VY_TRAIL0.3,215,24,191,11.162790697674419,-46641.97336309347,-0.3538788219822649,0.047844661031210364
CPR0.75_BUF0.5_T11:15_VY_TRAIL0.5,215,38,177,17.674418604651162,-50535.468271215395,-0.39009737926711985,0.14730779556070261
CPR0.75_BUF0.5_T11:15_VY_TRAIL0.75,215,68,147,31.627906976744185,-36197.74977730823,-0.256723253742402,0.4074297271378941
CPR0.75_BUF0.5_T11:15_VY_TRAIL1.0,215,79,136,36.74418604651163,-27130.462542281795,-0.17237639574215627,0.5760912440320768
CPR0.1_BUF0.2_T11:15_VY_EOD_ONLY,87,36,51,41.37931034482759,-2105.1360180648326,0.031606068550233755,0.9040564156422202
CPR0.1_BUF0.2_T11:15_VY_SL0.3,87,22,65,25.287356321839084,912.0134086749109,0.10096582548677958,1.067711015475645
CPR0.1_BUF0.2_T11:15_VY_SL0.5,87,25,62,28.735632183908045,-564.2390587223663,0.06702898715580768,0.966661931163603
CPR0.1_BUF0.2_T11:15_VY_SL0.75,87,30,57,34.48275862068966,-1522.494829559667,0.04500011886069732,0.9243662601329119
CPR0.1_BUF0.2_T11:15_VY_SL1.0,87,32,55,36.7816091954023,-2955.7837588182856,0.012050948073142788,0.8638867025838196
CPR0.1_BUF0.2_T11:15_VY_SL0.3_TP0.5,87,22,65,25.287356321839084,-8849.202939408917,-0.12342995263009002,0.34300470642420194
CPR0.1_BUF0.2_T11:15_VY_SL0.3_TP0.75,87,22,65,25.287356321839084,-6345.209172896328,-0.06586687753784666,0.5289098247728371
CPR0.1_BUF0.2_T11:15_VY_SL0.3_TP1.0,87,22,65,25.287356321839084,-3720.2091728963405,-0.0055220499516400135,0.7237988625138634
CPR0.1_BUF0.2_T11:15_VY_SL0.5_TP0.75,87,28,59,32.18390804597701,-7377.893723782551,-0.08960675227086329,0.553176841344217
CPR0.1_BUF0.2_T11:15_VY_SL0.5_TP1.0,87,27,60,31.03448275862069,-4826.033758110896,-0.030943304784158535,0.7097272643426122
CPR0.1_BUF0.2_T11:15_VY_SL0.5_TP1.5,87,25,62,28.735632183908045,-2710.1388107330577,0.017697958373952695,0.8398714289064011
CPR0.1_BUF0.2_T11:15_VY_SL0.5_TP2.0,87,25,62,28.735632183908045,-1636.2268397723622,0.04238558989029055,0.9033235254223478
CPR0.1_BUF0.2_T11:15_VY_SL0.75_TP1.0,87,33,54,37.93103448275862,-5641.434762858978,-0.049688155468022466,0.7135605497159935
CPR0.1_BUF0.2_T11:15_VY_SL0.75_TP1.5,87,31,56,35.63218390804598,-2899.3429567600942,0.013348437775629994,0.8549889274913398
