,nav
2005-08-18,1115128.5
2005-08-19,1127906.0
2005-08-22,1115847.25
2005-08-23,1091676.75
2005-08-24,1082799.25
2005-08-25,1089277.625
2005-08-26,1111234.25
2005-08-29,1110066.0
2005-08-30,1115378.25
2005-08-31,1122042.125
2005-09-01,1121228.0
2005-09-02,1130453.75
2005-09-05,1130152.875
2005-09-06,1134805.625
2005-09-08,1143844.625
2005-09-09,1136743.375
2005-09-12,1149031.625
2005-09-13,1156797.625
2005-09-14,1146323.75
2005-09-15,1164740.0
2005-09-16,1163846.125
2005-09-19,1166430.125
2005-09-20,1153846.875
2005-09-21,1128306.0
2005-09-22,1068859.375
2005-09-23,1070785.0
2005-09-26,1104252.0
2005-09-27,1110759.5
2005-09-28,1114259.5
2005-09-29,1110413.875
2005-09-30,1116571.5
2005-10-03,1134273.0
2005-10-04,1145999.375
2005-10-05,1141095.625
2005-10-06,1121617.125
2005-10-07,1119233.25
2005-10-10,1107263.5
2005-10-11,1108589.75
2005-10-13,1095974.625
2005-10-14,1075426.25
2005-10-17,1069282.75
2005-10-18,1065676.75
2005-10-19,1050212.5
2005-10-20,1045374.0
2005-10-21,1057202.375
2005-10-24,1038180.9375
2005-10-25,1039137.0625
2005-10-26,1037640.125
2005-10-27,1025993.375
2005-10-28,1022733.25
2005-10-31,1029056.25
2005-11-01,1031943.25
2005-11-02,1032104.6875
2005-11-07,1040751.375
2005-11-08,1044722.75
2005-11-09,1044764.8125
2005-11-10,1047550.0
2005-11-11,1059465.0
2005-11-14,1062124.25
2005-11-16,1068390.125
2005-11-17,1073670.75
2005-11-18,1064759.75
2005-11-21,1065449.75
2005-11-22,1063567.25
2005-11-23,1071699.875
2005-11-24,1078482.75
2005-11-25,1087041.625
2005-11-26,1087457.125
2005-11-28,1097975.0
2005-11-29,1097639.875
2005-11-30,1081597.125
2005-12-01,1101675.875
2005-12-02,1099147.875
2005-12-05,1090755.375
2005-12-06,1087992.5
2005-12-07,1093446.0
2005-12-08,1119307.25
2005-12-09,1119133.75
2005-12-12,1124056.75
2005-12-13,1126012.25
2005-12-14,1129115.875
2005-12-15,1111452.375
2005-12-16,1124007.0
2005-12-19,1136233.125
2005-12-20,1129912.5
2005-12-21,1130509.375
2005-12-22,1132900.625
2005-12-23,1123428.875
2005-12-26,1093688.875
2005-12-27,1117162.875
2005-12-28,1122495.25
2005-12-29,1127582.125
2005-12-30,1140257.25
2006-01-02,1143602.5
2006-01-03,1160155.5
2006-01-04,1174618.75
2006-01-05,1167102.625
2006-01-06,1166043.875
2006-01-09,1168209.375
2006-01-10,1155531.75
2006-01-12,1159642.875
2006-01-13,1166080.5
2006-01-16,1156256.125
2006-01-17,1155033.125
2006-01-18,1143452.25
2006-01-19,1162592.375
2006-01-20,1166095.875
2006-01-23,1152821.375
2006-01-24,1154331.0
2006-01-25,1148597.625
2006-01-27,1174664.875
2006-01-30,1169759.25
2006-01-31,1178657.875
2006-02-01,1173935.375
2006-02-02,1188698.25
2006-02-03,1183216.0
2006-02-06,1201410.125
2006-02-07,1212692.0
2006-02-08,1229151.875
2006-02-10,1238016.875
2006-02-13,1261843.375
2006-02-14,1255494.625
2006-02-15,1268474.25
2006-02-16,1283527.875
2006-02-17,1256155.0
2006-02-20,1272701.0
2006-02-21,1276483.5
2006-02-22,1281964.75
2006-02-23,1280825.125
2006-02-24,1271993.125
2006-02-27,1271777.375
2006-02-28,1272836.125
2006-03-01,1302598.375
2006-03-02,1309204.75
2006-03-03,1312089.75
2006-03-06,1352146.125
2006-03-07,1360074.875
2006-03-08,1323113.75
2006-03-09,1335036.0
2006-03-10,1354124.0
2006-03-13,1350839.625
2006-03-14,1343199.75
2006-03-16,1362131.125
2006-03-17,1373498.875
2006-03-20,1385488.0
2006-03-21,1369193.125
2006-03-22,1366780.5
2006-03-23,1384462.5
2006-03-24,1409903.875
2006-03-27,1420771.375
2006-03-28,1419518.625
2006-03-29,1427740.125
2006-03-30,1422482.5
2006-03-31,1440838.5
2006-04-03,1489381.25
2006-04-04,1498098.5
2006-04-05,1537037.5
2006-04-07,1517304.75
2006-04-10,1532574.0
2006-04-12,1490310.625
2006-04-13,1448425.875
2006-04-17,1495586.625
2006-04-18,1524147.0
2006-04-19,1545304.5
2006-04-20,1565443.0
2006-04-21,1561955.75
2006-04-24,1557587.25
2006-04-25,1523333.0
2006-04-26,1558762.75
2006-04-27,1547859.875
2006-04-28,1553086.0
2006-04-29,1554944.5
2006-05-02,1605187.875
2006-05-03,1610468.875
2006-05-04,1618836.0
2006-05-05,1631776.75
2006-05-08,1652073.625
2006-05-09,1679948.125
2006-05-10,1700876.75
2006-05-11,1665256.125
2006-05-12,1636325.0
2006-05-15,1568896.625
2006-05-16,1570161.875
2006-05-17,1629048.0
2006-05-18,1501346.625
2006-05-19,1462044.5
2006-05-22,1430737.375
2006-05-23,1427280.75
2006-05-24,1417494.75
2006-05-25,1413537.875
2006-05-26,1418682.375
2006-05-29,1419314.5
2006-05-30,1419961.125
2006-05-31,1409139.75
2006-06-01,1405915.875
2006-06-02,1404110.75
2006-06-05,1399953.0
2006-06-06,1394593.75
2006-06-07,1381988.75
2006-06-08,1377652.75
2006-06-09,1377919.5
2006-06-12,1378186.25
2006-06-13,1378453.0
2006-06-14,1378719.875
2006-06-15,1378986.75
2006-06-16,1379253.75
2006-06-19,1379520.75
2006-06-20,1379787.875
2006-06-21,1380055.0
2006-06-22,1380322.125
2006-06-23,1380589.375
2006-06-25,1380856.625
2006-06-26,1381124.0
2006-06-27,1381391.375
2006-06-28,1381658.75
2006-06-29,1381926.25
2006-06-30,1382193.75
2006-07-03,1382461.375
2006-07-04,1382729.0
2006-07-05,1382996.75
2006-07-06,1383264.5
2006-07-07,1383532.25
2006-07-10,1383800.125
2006-07-11,1384068.0
2006-07-12,1384336.0
2006-07-13,1381121.5
2006-07-14,1379737.75
2006-07-17,1377845.75
2006-07-18,1379295.0
2006-07-19,1378313.375
2006-07-20,1380696.375
2006-07-21,1378694.25
2006-07-24,1379399.0
2006-07-25,1379623.125
2006-07-26,1381632.125
2006-07-27,1382474.875
2006-07-28,1381339.875
2006-07-31,1382840.625
2006-08-01,1383210.75
2006-08-02,1383888.25
2006-08-03,1384451.5
2006-08-04,1385081.875
2006-08-07,1384987.25
2006-08-08,1385763.5
2006-08-09,1386894.25
2006-08-10,1387469.625
2006-08-11,1389376.875
2006-08-14,1390283.25
2006-08-16,1390378.0
2006-08-17,1385503.25
2006-08-18,1386459.875
2006-08-21,1389358.5
2006-08-22,1386557.5
2006-08-23,1383426.75
2006-08-24,1384278.625
2006-08-25,1384929.5
2006-08-28,1383347.0
2006-08-29,1384657.75
2006-08-30,1384175.125
2006-08-31,1370913.875
2006-09-01,1377807.5
2006-09-04,1385367.25
2006-09-05,1388421.875
2006-09-06,1386425.75
2006-09-07,1377951.125
2006-09-08,1374187.5
2006-09-11,1350383.0
2006-09-12,1364660.875
2006-09-13,1381749.25
2006-09-14,1381776.875
2006-09-15,1386910.75
2006-09-18,1384991.25
2006-09-19,1364761.0
2006-09-20,1375988.0
2006-09-21,1371919.375
2006-09-22,1375473.375
2006-09-25,1368761.625
2006-09-26,1383453.0
2006-09-27,1383403.75
2006-09-28,1381362.25
2006-09-29,1398527.375
2006-10-03,1390317.25
2006-10-04,1375992.875
2006-10-05,1396261.375
2006-10-06,1396992.875
2006-10-09,1403611.75
2006-10-10,1401608.25
2006-10-11,1394156.875
2006-10-12,1419071.625
2006-10-13,1425785.375
2006-10-16,1434857.0
2006-10-17,1434976.125
2006-10-18,1439136.5
2006-10-19,1427106.625
2006-10-20,1427591.125
2006-10-21,1357360.75
2006-10-23,1429231.25
2006-10-26,1450207.375
2006-10-27,1473271.5
2006-10-30,1477988.0
2006-10-31,1486037.5
2006-11-01,1498222.5
2006-11-02,1504687.0
2006-11-03,1506106.125
2006-11-06,1509617.375
2006-11-07,1505952.125
2006-11-08,1497559.375
2006-11-09,1500483.25
2006-11-10,1518004.0
2006-11-13,1537595.0
2006-11-14,1540305.5
2006-11-15,1551731.75
2006-11-16,1552152.0
2006-11-17,1542151.375
2006-11-20,1542138.625
2006-11-21,1571933.5
2006-11-22,1584292.5
2006-11-23,1585904.0
2006-11-24,1592291.375
2006-11-27,1583031.125
2006-11-28,1572336.75
2006-11-29,1586660.25
2006-11-30,1596711.625
2006-12-01,1635832.0
2006-12-04,1636339.125
2006-12-05,1632358.125
2006-12-06,1613173.0
2006-12-07,1611746.875
2006-12-08,1621062.25
2006-12-11,1563869.875
2006-12-12,1496226.875
2006-12-13,1509601.5
2006-12-14,1529346.75
2006-12-15,1545050.625
2006-12-18,1546021.875
2006-12-19,1530696.5
2006-12-20,1525937.5
2006-12-21,1523436.125
2006-12-22,1532292.25
2006-12-26,1544650.25
2006-12-27,1551941.5
2006-12-28,1566378.625
2006-12-29,1570654.375
2007-01-02,1592192.875
2007-01-03,1608999.0
2007-01-04,1603954.0
2007-01-05,1606923.0
2007-01-08,1620859.375
2007-01-09,1629149.125
2007-01-10,1627866.25
2007-01-11,1666932.75
2007-01-12,1721103.125
2007-01-15,1742655.25
2007-01-16,1750362.625
2007-01-17,1750708.75
2007-01-18,1739008.75
2007-01-19,1727590.375
2007-01-22,1749024.25
2007-01-23,1750034.25
2007-01-24,1758249.625
2007-01-25,1792179.875
2007-01-29,1798895.375
2007-01-31,1789335.625
2007-02-01,1812810.875
2007-02-02,1830892.625
2007-02-05,1872352.5
2007-02-06,1878587.5
2007-02-07,1875851.75
2007-02-08,1885153.625
2007-02-09,1850732.75
2007-02-12,1798600.375
2007-02-13,1806020.625
2007-02-14,1823825.25
2007-02-15,1876663.75
2007-02-19,1889241.25
2007-02-20,1873432.125
2007-02-21,1889219.125
2007-02-22,1877143.0
2007-02-23,1832571.75
2007-02-26,1825436.625
2007-02-27,1820088.5
2007-02-28,1771753.25
2007-03-01,1790562.0
2007-03-02,1789322.25
2007-03-05,1715304.75
2007-03-06,1738307.25
2007-03-07,1724512.0
2007-03-08,1768780.25
2007-03-09,1761274.5
2007-03-12,1773855.25
2007-03-13,1807614.125
2007-03-14,1781683.375
2007-03-15,1786402.0
2007-03-16,1781873.25
2007-03-19,1788714.375
2007-03-20,1788802.5
2007-03-21,1790543.25
2007-03-22,1805720.25
2007-03-23,1807482.125
2007-03-26,1805168.75
2007-03-28,1795268.875
2007-03-29,1808523.25
2007-03-30,1834870.0
2007-04-02,1706081.625
2007-04-03,1720341.75
2007-04-04,1746644.25
2007-04-05,1756486.0
2007-04-09,1781580.0
2007-04-10,1824891.625
2007-04-11,1819158.75
2007-04-12,1820275.75
2007-04-13,1833955.375
2007-04-16,1852352.75
2007-04-17,1837489.0
2007-04-18,1850141.5
2007-04-19,1848588.25
2007-04-20,1858758.0
2007-04-23,1861276.375
2007-04-24,1861769.0
2007-04-25,1890140.375
2007-04-26,1899210.75
2007-04-27,1885777.25
2007-04-30,1895581.25
2007-05-03,1894550.5
2007-05-04,1858790.25
2007-05-07,1853050.75
2007-05-08,1843441.0
2007-05-09,1857237.875
2007-05-10,1847875.75
2007-05-11,1850277.25
2007-05-14,1893760.75
2007-05-15,1883663.125
2007-05-16,1900952.625
2007-05-17,1917094.75
2007-05-18,1939430.875
2007-05-21,1965866.25
2007-05-22,1972897.0
2007-05-23,1952042.0
2007-05-24,1940163.25
2007-05-25,1929869.875
2007-05-28,1946317.125
2007-05-29,1972213.625
2007-05-30,1931866.875
2007-05-31,1932218.625
2007-06-01,1962842.25
2007-06-04,1937557.0
2007-06-05,1955673.875
2007-06-06,1916791.125
2007-06-07,1925493.375
2007-06-08,1915079.5
2007-06-11,1904107.125
2007-06-12,1885052.625
2007-06-13,1883286.0
2007-06-14,1921363.25
2007-06-15,1934375.25
2007-06-18,1922189.875
2007-06-19,1961352.125
2007-06-20,1986829.0
2007-06-21,1988891.75
2007-06-22,1977113.375
2007-06-25,1960600.125
2007-06-26,1981902.875
2007-06-27,1980008.5
2007-06-28,1972531.625
2007-06-29,2005344.625
2007-07-02,2021275.375
2007-07-03,2031902.125
2007-07-04,2020432.75
2007-07-05,2009482.75
2007-07-06,2006535.125
2007-07-09,2040326.5
2007-07-10,2031964.375
2007-07-11,2053441.25
2007-07-12,2087851.375
2007-07-13,2088530.75
2007-07-16,2073910.5
2007-07-17,2067323.0
2007-07-18,2059433.5
2007-07-19,2072008.625
2007-07-20,2061138.0
2007-07-23,2071233.75
2007-07-24,2073966.375
2007-07-25,2053236.75
2007-07-26,2055547.625
2007-07-27,2017634.75
2007-07-30,2034579.125
2007-07-31,2052311.25
2007-08-01,1988115.0
2007-08-02,2017995.25
2007-08-03,2032641.0
2007-08-06,2008550.75
2007-08-07,2009280.75
2007-08-08,2030844.375
2007-08-09,2006310.25
2007-08-10,1982056.125
2007-08-13,1994307.625
2007-08-14,1988509.75
2007-08-16,1927631.5
2007-08-17,1935697.25
2007-08-20,1942609.0
2007-08-21,1913526.0
2007-08-22,1912525.25
2007-08-23,1883744.0
2007-08-24,1904691.0
2007-08-27,1912769.75
2007-08-28,1917885.5
2007-08-29,1916986.25
2007-08-30,1921961.75
2007-08-31,1948686.5
2007-09-03,1961584.625
2007-09-04,1969011.0
2007-09-05,1964636.625
2007-09-06,1974276.5
2007-09-07,1957087.0
2007-09-10,1969918.25
2007-09-11,1960841.5
2007-09-12,1973233.25
2007-09-13,1978556.875
2007-09-14,1937248.5
2007-09-17,1946974.625
2007-09-18,1959567.25
2007-09-19,1980576.375
2007-09-20,1988426.625
2007-09-21,2016016.5
2007-09-24,2030606.5
2007-09-25,2027899.5
2007-09-26,2041721.625
2007-09-27,2039576.75
2007-09-28,2119939.75
2007-10-01,2142013.75
2007-10-03,2139953.75
2007-10-04,2147348.0
2007-10-05,2100910.25
2007-10-08,2001073.0
2007-10-09,2058781.375
2007-10-10,2071951.25
2007-10-11,2099803.25
2007-10-12,2093805.5
2007-10-15,2193127.75
2007-10-16,2224988.75
2007-10-17,2165651.5
2007-10-18,2075494.625
2007-10-19,1994225.375
2007-10-22,2019573.75
2007-10-23,2113912.0
2007-10-24,2139384.75
2007-10-25,2174815.75
2007-10-26,2249809.5
2007-10-29,2325112.5
2007-10-30,2336749.0
2007-10-31,2363843.5
2007-11-01,2284813.0
2007-11-02,2315135.25
2007-11-05,2319356.75
2007-11-06,2310623.25
2007-11-07,2326050.5
2007-11-08,2294851.5
2007-11-09,2304160.75
2007-11-12,2323630.0
2007-11-13,2362683.75
2007-11-14,2424516.25
2007-11-15,2499100.0
2007-11-16,2549180.0
2007-11-19,2644456.5
2007-11-20,2590052.5
2007-11-21,2414602.5
2007-11-22,2400308.0
2007-11-23,2479493.0
2007-11-26,2556594.0
2007-11-27,2529578.0
2007-11-28,2540449.0
2007-11-29,2532721.0
2007-11-30,2611075.75
2007-12-03,2647860.5
2007-12-04,2695863.0
2007-12-05,2788728.25
2007-12-06,2800429.25
2007-12-07,2764945.25
2007-12-10,2794705.0
2007-12-11,2781140.25
2007-12-12,2808749.0
2007-12-13,2807600.5
2007-12-14,2826543.0
2007-12-17,2694202.5
2007-12-18,2695453.25
2007-12-19,2721222.0
2007-12-20,2714954.5
2007-12-24,2771808.75
2007-12-26,2849974.75
2007-12-27,2847969.0
2007-12-28,2873217.0
2007-12-31,2931635.0
2008-01-01,2961422.25
2008-01-02,3011800.25
2008-01-03,2990989.75
2008-01-04,2980578.25
2008-01-07,2950730.75
2008-01-08,2864763.0
2008-01-09,2874632.5
2008-01-10,2777860.25
2008-01-11,2786288.5
2008-01-14,2833459.0
2008-01-15,2769634.5
2008-01-16,2748208.5
2008-01-17,2790855.75
2008-01-18,2650987.0
2008-01-21,2431672.0
2008-01-22,2312364.5
2008-01-23,2299472.0
2008-01-24,2296534.5
2008-01-25,2306353.0
2008-01-28,2298941.0
2008-01-29,2287957.5
2008-01-30,2276817.0
2008-01-31,2268925.25
2008-02-01,2269364.5
2008-02-04,2269803.75
2008-02-05,2270243.25
2008-02-06,2270682.75
2008-02-07,2271122.25
2008-02-08,2271562.0
2008-02-11,2272001.75
2008-02-12,2272441.5
2008-02-13,2272881.5
2008-02-14,2273321.5
2008-02-15,2273761.5
2008-02-18,2274201.75
2008-02-19,2274642.0
2008-02-20,2275082.25
2008-02-21,2275522.75
2008-02-22,2275963.25
2008-02-25,2276403.75
2008-02-26,2276844.5
2008-02-27,2277285.25
2008-02-28,2277726.0
2008-02-29,2278167.0
2008-03-03,2278608.0
2008-03-04,2279049.25
2008-03-05,2279490.5
2008-03-07,2279931.75
2008-03-10,2280373.25
2008-03-11,2280814.75
2008-03-12,2281256.25
2008-03-13,2281698.0
2008-03-14,2282139.75
2008-03-17,2282581.5
2008-03-18,2283023.5
2008-03-19,2283465.5
2008-03-24,2283907.5
2008-03-25,2284349.75
2008-03-26,2284792.0
2008-03-27,2285234.25
2008-03-28,2285676.75
2008-03-31,2286119.25
2008-04-01,2138571.25
2008-04-02,2138985.25
2008-04-03,2139399.25
2008-04-04,2139813.5
2008-04-07,2140227.75
2008-04-08,2140642.0
2008-04-09,2141056.5
2008-04-10,2141471.0
2008-04-11,2141885.5
2008-04-15,2142300.25
2008-04-16,2142715.0
2008-04-17,2143129.75
2008-04-21,2143544.75
2008-04-22,2143959.75
2008-04-23,2144374.75
2008-04-24,2144790.0
2008-04-25,2145205.25
2008-04-28,2145620.5
2008-04-29,2152065.5
2008-04-30,2159247.25
2008-05-02,2165850.5
2008-05-05,2163841.5
2008-05-06,2147114.25
2008-05-07,2146782.0
2008-05-08,2143574.0
2008-05-09,2133023.5
2008-05-12,2133339.5
2008-05-13,2135901.5
2008-05-14,2143091.75
2008-05-15,2150163.0
2008-05-16,2158206.5
2008-05-20,2152955.5
2008-05-21,2150169.0
2008-05-22,2142550.5
2008-05-23,2143347.25
2008-05-26,2135188.75
2008-05-27,2130953.25
2008-05-28,2146592.0
2008-05-29,2147994.75
2008-05-30,2148448.75
2008-06-02,2116722.75
2008-06-03,2112099.25
2008-06-04,2089479.25
2008-06-05,2091808.125
2008-06-06,2094914.625
2008-06-09,2099850.75
2008-06-10,2098458.25
2008-06-11,2097047.25
2008-06-12,2094187.5
2008-06-13,2104663.75
2008-06-16,2103152.5
2008-06-17,2100369.75
2008-06-18,2095947.125
2008-06-19,2092853.75
2008-06-20,2080002.5
2008-06-23,2074581.75
2008-06-24,2070526.5
2008-06-25,2070805.875
2008-06-26,2071511.25
2008-06-27,2072057.125
2008-06-30,2075318.75
2008-07-01,2070049.75
2008-07-02,2074717.25
2008-07-03,2069821.125
2008-07-04,2071634.625
2008-07-07,2069848.5
2008-07-08,2069819.625
2008-07-09,2074370.5
2008-07-10,2074831.625
2008-07-11,2076773.375
2008-07-14,2080099.5
2008-07-15,2073106.0
2008-07-16,2071820.875
2008-07-17,2075978.0
2008-07-18,2080987.25
2008-07-21,2085517.25
2008-07-22,2085872.625
2008-07-23,2088997.0
2008-07-24,2086519.5
2008-07-25,2091497.125
2008-07-28,2090564.125
2008-07-29,2086755.625
2008-07-30,2089113.5
2008-07-31,2086125.25
2008-08-01,2082913.5
2008-08-04,2088872.25
2008-08-05,2092220.875
2008-08-06,2092751.25
2008-08-07,2089163.375
2008-08-08,2083567.375
2008-08-11,2083684.25
2008-08-12,2082617.25
2008-08-13,2089026.875
2008-08-14,2094286.75
2008-08-18,2087451.75
2008-08-19,2093063.25
2008-08-20,2093852.0
2008-08-21,2089092.875
2008-08-22,2094324.375
2008-08-25,2090710.875
2008-08-26,2092677.75
2008-08-27,2090180.75
2008-08-28,2088852.25
2008-08-29,2088268.25
2008-09-01,2092661.0
2008-09-02,2097239.75
2008-09-04,2100643.25
2008-09-05,2100175.5
2008-09-08,2100725.25
2008-09-09,2097401.75
2008-09-10,2104360.75
2008-09-11,2096627.75
2008-09-12,2100838.0
2008-09-15,2084905.5
2008-09-16,2082993.75
2008-09-17,2076599.875
2008-09-18,2071723.25
2008-09-19,2070384.0
2008-09-22,2070278.0
2008-09-23,2070391.5
2008-09-24,2064839.25
2008-09-25,2068895.375
2008-09-26,2067820.875
2008-09-29,2062630.75
2008-09-30,2069640.125
2008-10-01,2077202.5
2008-10-03,2075453.5
2008-10-06,2070641.0
2008-10-07,2072726.375
2008-10-08,2062102.25
2008-10-10,2026108.75
2008-10-13,2029700.5
2008-10-14,2030093.5
2008-10-15,2030486.5
2008-10-16,2030879.625
2008-10-17,2031272.75
2008-10-20,2031666.0
2008-10-21,2032059.375
2008-10-22,2032452.75
2008-10-23,2032846.25
2008-10-24,2033239.75
2008-10-27,2033633.375
2008-10-28,2034027.125
2008-10-29,2034420.875
2008-10-31,2034814.75
2008-11-03,2035208.625
2008-11-04,2035602.625
2008-11-05,2035996.75
2008-11-06,2036390.875
2008-11-07,2036785.125
2008-11-10,2037179.5
2008-11-11,2037573.875
2008-11-12,2037968.375
2008-11-14,2038362.875
2008-11-17,2038757.5
2008-11-18,2039152.25
2008-11-19,2039547.0
2008-11-20,2039941.875
2008-11-21,2040336.75
2008-11-24,2040731.75
2008-11-25,2041126.875
2008-11-26,2041522.0
2008-11-28,2041917.25
2008-12-01,2042312.5
2008-12-02,2042707.875
2008-12-03,2043103.375
2008-12-04,2043498.875
2008-12-05,2043894.5
2008-12-08,2044290.25
2008-12-10,2044686.0
2008-12-11,2045081.875
2008-12-12,2045477.75
2008-12-15,2045873.75
2008-12-16,2046269.875
2008-12-17,2046666.0
2008-12-18,2047062.25
2008-12-19,2047458.5
2008-12-22,2047854.875
2008-12-23,2048251.375
2008-12-24,2048647.875
2008-12-26,2049044.5
2008-12-29,2049441.125
2008-12-30,2049837.875
2008-12-31,2050234.75
2009-01-01,2050631.625
2009-01-02,2051028.625
2009-01-05,2051425.75
2009-01-06,2051822.875
2009-01-07,2052220.125
2009-01-09,2052617.375
2009-01-12,2053014.75
2009-01-13,2053412.25
2009-01-14,2053809.75
2009-01-15,2054207.375
2009-01-16,2054605.0
2009-01-19,2055002.75
2009-01-20,2055400.625
2009-01-21,2055798.5
2009-01-22,2056196.5
2009-01-23,2056594.625
2009-01-27,2056992.75
2009-01-28,2057391.0
2009-01-29,2057789.25
2009-01-30,2058187.625
2009-02-02,2058586.125
2009-02-03,2058984.625
2009-02-04,2059383.25
2009-02-05,2059782.0
2009-02-06,2060180.75
2009-02-09,2060579.625
2009-02-10,2060978.5
2009-02-11,2061377.5
2009-02-12,2061776.625
2009-02-13,2062175.75
2009-02-16,2062917.5
2009-02-17,2064935.25
2009-02-18,2063350.5
2009-02-19,2063488.125
2009-02-20,2061761.5
2009-02-24,2059331.75
2009-02-25,2059224.75
2009-02-26,2064402.75
2009-02-27,2065180.75
2009-03-02,2061360.75
2009-03-03,2061459.375
2009-03-04,2066084.875
2009-03-05,2067708.375
2009-03-06,2066867.125
2009-03-09,2068316.875
2009-03-12,2074080.125
2009-03-13,2073081.125
2009-03-16,2073938.625
2009-03-17,2075712.625
2009-03-18,2079817.25
2009-03-19,2079118.625
2009-03-20,2080537.375
2009-03-23,2081419.0
2009-03-24,2082893.125
2009-03-25,2083751.25
2009-03-26,2087279.5
2009-03-27,2096772.375
2009-03-30,2090465.375
2009-03-31,2094499.5
2009-04-01,2090033.25
2009-04-02,2089755.375
2009-04-06,2098339.75
2009-04-08,2096905.375
2009-04-09,2089559.875
2009-04-13,2088524.375
2009-04-15,2096475.125
2009-04-16,2103039.25
2009-04-17,2109667.75
2009-04-20,2108780.0
2009-04-21,2102237.5
2009-04-22,2099960.0
2009-04-23,2107471.0
2009-04-24,2109175.25
2009-04-27,2104539.5
2009-04-28,2105628.25
2009-04-29,2118833.25
2009-05-04,2126593.0
2009-05-05,2130497.75
2009-05-06,2132764.0
2009-05-07,2140469.25
2009-05-08,2133064.0
2009-05-11,2123039.0
2009-05-12,2140405.5
2009-05-13,2132949.5
2009-05-14,2135742.5
2009-05-15,2141784.75
2009-05-18,2270021.0
2009-05-19,2250628.5
2009-05-20,2261381.5
2009-05-21,2251385.25
2009-05-22,2257464.0
2009-05-25,2273775.0
2009-05-26,2262102.25
2009-05-27,2286674.5
2009-05-28,2296636.5
2009-05-29,2325597.5
2009-06-01,2362503.25
2009-06-02,2364742.25
2009-06-03,2413351.0
2009-06-04,2436762.25
2009-06-05,2445483.25
2009-06-08,2398835.5
2009-06-09,2434642.5
2009-06-10,2475259.75
2009-06-11,2471701.25
2009-06-12,2439211.75
2009-06-15,2419310.25
2009-06-16,2448375.0
2009-06-17,2404216.0
2009-06-18,2378925.5
2009-06-19,2421831.5
2009-06-22,2404891.75
2009-06-23,2414252.5
2009-06-24,2477813.25
2009-06-25,2483614.75
2009-06-26,2491093.0
2009-06-29,2474833.5
2009-06-30,2432036.0
2009-07-01,2444870.75
2009-07-02,2449903.0
2009-07-03,2465374.75
2009-07-06,2375143.5
2009-07-07,2420774.75
2009-07-08,2370985.75
2009-07-09,2390286.75
2009-07-10,2383493.0
2009-07-13,2344369.0
2009-07-14,2397769.5
2009-07-15,2449928.25
2009-07-16,2463933.0
2009-07-17,2513328.0
2009-07-20,2572406.5
2009-07-21,2566112.75
2009-07-22,2535205.5
2009-07-23,2570422.25
2009-07-24,2580062.75
2009-07-27,2586435.5
2009-07-28,2620247.0
2009-07-29,2611385.5
2009-07-30,2636136.5
2009-07-31,2658410.75
2009-08-03,2711277.75
2009-08-04,2693686.25
2009-08-05,2697748.0
2009-08-06,2609434.75
2009-08-07,2561017.25
2009-08-10,2506086.5
2009-08-11,2512732.5
2009-08-12,2483430.75
2009-08-13,2559446.25
2009-08-14,2555955.0
2009-08-17,2468978.5
2009-08-18,2528845.5
2009-08-19,2496093.75
2009-08-20,2492267.25
2009-08-21,2529748.25
2009-08-24,2618115.25
2009-08-25,2641795.25
2009-08-26,2662440.0
2009-08-27,2652881.75
2009-08-28,2641860.75
2009-08-31,2651252.0
2009-09-01,2652722.5
2009-09-02,2625675.0
2009-09-03,2640737.0
2009-09-04,2658652.75
2009-09-07,2691659.0
2009-09-08,2669103.25
2009-09-09,2687060.75
2009-09-10,2717303.75
2009-09-11,2721515.25
2009-09-14,2711788.25
2009-09-15,2787998.0
2009-09-16,2827207.25
2009-09-17,2818973.5
2009-09-18,2855843.0
2009-09-22,2926419.0
2009-09-23,2914344.75
2009-09-24,2934980.5
2009-09-25,2915315.75
2009-09-29,2925753.75
2009-09-30,2944656.0
2009-10-01,2928104.0
2009-10-05,2939235.25
2009-10-06,2973162.5
2009-10-07,3002330.25
2009-10-08,3029702.75
2009-10-09,3003299.0
2009-10-12,3049950.5
2009-10-14,3094145.75
2009-10-15,3107826.75
2009-10-16,3089790.75
2009-10-17,3089797.25
2009-10-20,3105261.5
2009-10-21,3058873.0
2009-10-22,3030482.0
2009-10-23,3098217.5
2009-10-26,3092538.75
2009-10-27,3006095.25
2009-10-28,2995661.0
2009-10-29,2962643.0
2009-10-30,2963498.25
2009-11-03,2903503.75
2009-11-04,2956926.75
2009-11-05,2979221.75
2009-11-06,3026980.0
2009-11-09,3098054.5
2009-11-10,3068162.0
2009-11-11,3114659.5
2009-11-12,3096699.0
2009-11-13,3123203.0
2009-11-16,3175805.5
2009-11-17,3174658.25
2009-11-18,3162086.25
2009-11-19,3122500.5
2009-11-20,3149206.0
2009-11-23,3162295.5
2009-11-24,3197809.25
2009-11-25,3213163.25
2009-11-26,3179858.75
2009-11-27,3164066.5
2009-11-30,3216023.5
2009-12-01,3282187.75
2009-12-02,3270938.75
2009-12-03,3296664.0
2009-12-04,3305647.5
2009-12-07,3263282.25
2009-12-08,3273538.75
2009-12-09,3281478.75
2009-12-10,3253905.75
2009-12-11,3270153.25
2009-12-14,3270311.5
2009-12-15,3236444.0
2009-12-16,3233436.75
2009-12-17,3244295.75
2009-12-18,3249348.0
2009-12-21,3221681.25
2009-12-22,3240796.5
