date,invested_pct
2009-03-13,6.4051
2009-03-16,6.4257
2009-03-17,6.4876
2009-03-18,6.6541
2009-03-19,6.6046
2009-03-20,6.6502
2009-03-23,6.6717
2009-03-24,6.7197
2009-03-25,6.7401
2009-03-26,6.8797
2009-03-27,7.2833
2009-03-30,6.9856
2009-03-31,7.1468
2009-04-01,6.9303
2009-04-02,13.1371
2009-04-06,13.4757
2009-04-08,13.3997
2009-04-09,13.0785
2009-04-13,13.0185
2009-04-15,13.3316
2009-04-16,13.5854
2009-04-17,13.8402
2009-04-20,13.7873
2009-04-21,13.5022
2009-04-22,13.3917
2009-04-23,13.6836
2009-04-24,13.7367
2009-04-27,13.5299
2009-04-28,13.5579
2009-04-29,14.08
2009-05-04,14.3769
2009-05-05,14.5173
2009-05-06,20.8378
2009-05-07,21.1075
2009-05-08,27.0877
2009-05-11,32.9801
2009-05-12,33.511
2009-05-13,39.5289
2009-05-14,39.5963
2009-05-15,39.755
2009-05-18,43.1473
2009-05-19,48.9075
2009-05-20,49.1406
2009-05-21,48.9049
2009-05-22,49.0326
2009-05-25,49.3884
2009-05-26,49.1174
2009-05-27,49.6544
2009-05-28,49.8631
2009-05-29,56.7262
2009-06-01,57.394
2009-06-02,57.4261
2009-06-03,58.2755
2009-06-04,58.6684
2009-06-05,65.0497
2009-06-08,64.3632
2009-06-09,64.8805
2009-06-10,65.4501
2009-06-11,65.3936
2009-06-12,64.9259
2009-06-15,70.8748
2009-06-16,71.215
2009-06-17,70.6806
2009-06-18,70.3632
2009-06-19,70.8826
2009-06-22,70.6718
2009-06-23,70.7799
2009-06-24,71.5239
2009-06-25,71.5849
2009-06-26,71.6647
2009-06-29,73.1989
2009-06-30,72.722
2009-07-01,79.1226
2009-07-02,79.1615
2009-07-03,79.2882
2009-07-06,78.4972
2009-07-07,78.8985
2009-07-08,78.4512
2009-07-09,71.9434
2009-07-10,71.858
2009-07-13,71.3828
2009-07-14,72.0147
2009-07-15,72.6052
2009-07-16,72.7556
2009-07-17,73.2859
2009-07-20,80.119
2009-07-21,92.5283
2009-07-22,92.4357
2009-07-23,92.5379
2009-07-24,92.5644
2009-07-27,98.8243
2009-07-28,98.8393
2009-07-29,98.8351
2009-07-30,98.8458
2009-07-31,98.8553
2009-08-03,98.8774
2009-08-04,98.8698
2009-08-05,98.8713
2009-08-06,98.8329
2009-08-07,98.8106
2009-08-10,98.7843
2009-08-11,92.2478
2009-08-12,92.1548
2009-08-13,98.633
2009-08-14,98.6309
2009-08-17,98.5824
2009-08-18,79.2106
2009-08-19,78.9337
2009-08-20,78.8973
2009-08-21,79.2059
2009-08-24,86.0717
2009-08-25,86.1938
2009-08-26,86.2983
2009-08-27,86.2462
2009-08-28,92.4471
2009-08-31,92.4724
2009-09-01,92.4751
2009-09-02,92.3961
2009-09-03,92.438
2009-09-04,98.7483
2009-09-07,98.7634
2009-09-08,98.7527
2009-09-09,98.7608
2009-09-10,98.7744
2009-09-11,98.776
2009-09-14,98.7714
2009-09-15,98.8048
2009-09-16,98.8211
2009-09-17,98.8174
2009-09-18,98.8325
2009-09-22,98.8604
2009-09-23,98.8555
2009-09-24,98.8633
2009-09-25,98.8554
2009-09-29,98.8593
2009-09-30,98.8664
2009-10-01,98.8597
2009-10-05,98.8638
2009-10-06,98.8766
2009-10-07,98.8873
2009-10-08,98.8971
2009-10-09,98.8872
2009-10-12,98.904
2009-10-14,98.9195
2009-10-15,98.924
2009-10-16,98.9175
2009-10-17,98.9173
2009-10-20,98.9225
2009-10-21,98.906
