,Open Alpha - Base Age,True North,IPO Base - First Base,NIFTYBEES (index)
2017-03-29,5.231528193335319,4.967124537241071,6.130209024180735,2.668097281831187
2017-03-30,5.263753656090406,4.975017201528862,6.181220193235598,2.682403433476394
2017-03-31,5.308248307812389,4.974314982884545,6.325731671818676,2.683834048640916
2017-04-03,5.2613644088778475,4.8881590043672425,5.919349194533503,2.7010014306151646
2017-04-05,5.268220947457207,4.847824293862354,5.94767956854062,2.7052932761087263
2017-04-06,5.268056113906362,4.80490187976713,5.9410812317194654,2.7052932761087263
2017-04-07,5.226202156096702,4.7834215145912315,6.041503374372565,2.688125894134478
2017-04-10,5.27198459091653,4.807257165752964,6.196057561108438,2.686695278969957
2017-04-11,5.304808960096684,4.776526906520798,6.2376310341816055,2.6995708154506435
2017-04-12,5.332057188177977,4.801312500384,6.21735497730618,2.690987124463519
2017-04-13,5.327423384710933,4.787095152676867,6.265357877680081,2.6752503576537907
2017-04-17,5.334420585729812,4.768446552210317,6.236832418115752,2.6738197424892705
2017-04-18,5.285906479620312,4.738102780904007,6.238649430179003,2.659513590844063
2017-04-19,5.340476791956391,4.783390475815186,6.177127347634033,2.662374821173104
2017-04-20,5.419957113062891,4.841591664584187,6.304370050247673,2.6709585121602286
2017-04-21,5.428783261505407,4.8563020102385455,6.338618184119391,2.6638054363376247
2017-04-24,5.4345279289637896,4.851110691683447,6.493970493033632,2.6938483547925607
2017-04-25,5.503407874914499,4.877908071456648,6.5175916498558895,2.715307582260372
2017-04-26,5.467417425860571,4.822638397552382,6.458929175858412,2.7296137339055795
2017-04-27,5.478361903642872,4.812991600203234,6.3844464978897335,2.7281831187410583
2017-04-28,5.558949731641915,4.815624101926471,6.425112699649993,2.718168812589413
2017-05-02,5.654139932270532,4.900905269527474,6.3649404116059385,2.7195994277539337
2017-05-03,5.62232537840798,4.907363562867382,6.392905308872961,2.7195994277539337
2017-05-04,5.690804822472419,4.947890518562512,6.403728359254607,2.733905579399141
2017-05-05,5.648094468760098,4.864704873308558,6.303830725112291,2.715307582260372
2017-05-08,5.654834180301384,4.938139219788687,6.210436107506213,2.718168812589413
2017-05-09,5.673084040771965,4.942050528683303,6.17150147527402,2.7210300429184544
2017-05-10,5.7259348471051315,5.015795014767402,6.187930148628728,2.7467811158798283
2017-05-11,5.694261962811738,5.037650601822739,6.147441252476162,2.7496423462088693
2017-05-12,5.6424337287715955,5.034946005244475,6.131477330738926,2.745350500715308
2017-05-15,5.7135035102664276,5.052221613964353,6.132693893701374,2.7553648068669525
2017-05-16,5.749198198916496,5.087825732501435,6.133910698045363,2.7768240343347634
2017-05-17,5.735705347438744,5.0511774233051385,6.129732422756153,2.781115879828326
2017-05-18,5.576969966554903,4.937058954568701,6.106131515320846,2.753934191702432
