,OA v3 (gated),TN incumbent,NIFTYBEES,OA v2,IPO (honest)
2022-04-22,3.5460103303007173,4.370071075577051,2.311677,4.429950307704184,2.82660363802041
2022-04-25,3.442472296378232,4.370917254653048,2.2839751,4.312918902563644,2.7832234329212224
2022-04-26,3.487746449142743,4.3717635975751294,2.3119254,4.357643447647402,2.7754149532479278
2022-04-27,3.4399185057249326,4.372610104375018,2.2954037,4.276196411305863,2.7712038095098124
2022-04-28,3.487061871229219,4.373456775084447,2.3156521,4.292498063446778,2.7796025814933745
2022-04-29,3.4833639503596,4.374303609735155,2.3034782,4.282181314620171,2.77531260741052
2022-05-02,3.46122368052014,4.375150608358885,2.2996273,4.289705995876377,2.7639888288048757
2022-05-04,3.371384205664908,4.375997770987388,2.2490683,4.17375385499054,2.741800111087942
2022-05-05,3.3916630136467405,4.376845097652419,2.2485714,4.162006467303972,2.7423441190464914
2022-05-06,3.35624398251826,4.377692588385742,2.210435,4.012481488503277,2.7428882349431274
2022-05-09,3.305276181745435,4.378540243219125,2.1981366,3.895902611263449,2.7434324587992664
2022-05-10,3.230789454224759,4.379388062184343,2.188323,3.8176421994985517,2.7439767906363297
2022-05-11,3.238584841437266,4.380236045313176,2.1781366,3.7200520436662803,2.744521230475742
2022-05-12,3.1864361562650347,4.381084192637412,2.1331677,3.6811201514814966,2.7450657783389314
2022-05-13,3.166559894097947,4.381932504188845,2.1291924,3.7076722999981957,2.7456104342473315
2022-05-16,3.171240926857988,4.382780979999273,2.1382608,3.757143951491375,2.746155198222381
2022-05-17,3.1766385411739675,4.383629620100501,2.1918013,3.7758993104717025,2.746700070285521
2022-05-18,3.211416499340331,4.384478424524342,2.1869566,3.8422138729674327,2.747245050458196
2022-05-19,3.2056563437626244,4.385327393302614,2.1329193,3.766970018104074,2.747790138761859
2022-05-20,3.2250570518057087,4.38617652646714,2.1853416,3.838167149609569,2.748335335217963
2022-05-23,3.2231655865333173,4.387025824049751,2.180497,3.8172177697354663,2.748880639847967
2022-05-24,3.221551152790577,4.387875286082283,2.175031,3.8202896356026472,2.7425290711948245
2022-05-25,3.214160811677379,4.388724912596579,2.1631057,3.7242170749720422,2.724104949910999
2022-05-26,3.217315670739776,4.389574703624487,2.1809938,3.7528694853338074,2.691447608945724
2022-05-27,3.224796272125721,4.390424659197863,2.2,3.782364839824348,2.691981626328451
2022-05-30,3.2449750687250094,4.391274779348566,2.2413664,3.8110666437543608,2.6925157496670087
2022-05-31,3.2389416320444973,4.392125064108466,2.2344098,3.8236708767535825,2.6930499789824185
2022-06-01,3.247536360231999,4.392975513509434,2.2309315,3.8669461494755852,2.693584314295708
2022-06-02,3.247027052266386,4.39382612758335,2.244472,3.8980995898559216,2.69411875562791
2022-06-03,3.2387623616412844,4.3946769063621005,2.2386336,3.819613505680408,2.694653303000059
2022-06-06,3.2347236519856417,4.395527849877576,2.237888,3.810585721946154,2.6951879564331938
2022-06-07,3.226709989930729,4.396378958161676,2.2181365,3.79907820362395,2.6957227159483583
2022-06-08,3.225546107466356,4.397230231246304,2.212174,3.8184546793307437,2.696257581566602
2022-06-09,3.245666897463768,4.398081669163371,2.2285714,3.83548865766915,2.6967925533089767
2022-06-10,3.246331223072326,4.398933271944793,2.1920497,3.8121822877030422,2.6973276311965377
2022-06-13,3.2225427656485155,4.399785039622493,2.135031,3.6935120217142408,2.697862815250346
2022-06-14,3.2471180626245024,4.4006369722284,2.1279504,3.7095622694658723,2.698398105491468
2022-06-15,3.258407347486236,4.401489069794448,2.1254659,3.732109398176342,2.698933501940969
2022-06-16,3.2529067214462346,4.402341332352581,2.0814908,3.606829267138459,2.699469004619927
2022-06-17,3.244353998039402,4.403193759934743,2.0729191,3.580427073945721,2.700004613549415
2022-06-20,3.2388466212310787,4.40404635257289,2.078385,3.4756426118017503,2.700540328750516
2022-06-21,3.2261574270421653,4.404899110298983,2.115031,3.53323906161685,2.7010761502443152
2022-06-22,3.214565857776688,4.405752033144984,2.0879502,3.496103971390772,2.701612078051904
2022-06-23,3.216324307910294,4.40660512114287,2.108199,3.527132005346336,2.7021481121943745
2022-06-24,3.222322490578459,4.407458374324616,2.1262112,3.617948143851817,2.7093674165458883
2022-06-27,3.2444702612716108,4.408311792722208,2.1443477,3.6655434312913284,2.7043968292832017
2022-06-28,3.237330198643233,4.409165376367636,2.1447203,3.712382730943769,2.717075688153837
2022-06-29,3.236281579297244,4.410019125292899,2.1349068,3.7390780320774253,2.7379130868727097
2022-06-30,3.2345578831190727,4.4108730395299975,2.1316772,3.737034262277481,2.7464850183931904
2022-07-01,3.23495067782402,4.411727119110943,2.132174,3.7548399042060545,2.741749586057183
2022-07-04,3.2351366989955546,4.41258136406775,2.1444721,3.78805486057852,2.803234849960134
2022-07-05,3.252735201925169,4.4134357744324415,2.1371427,3.760531403809575,2.8334036237240587
2022-07-06,3.2623482960154404,4.414290350237044,2.1629813,3.8018921581647125,2.8816833351649143
2022-07-07,3.259378958067665,4.415145091513593,2.1806211,3.833786797838632,2.816600735326784
2022-07-08,3.26070085851646,4.415999998294128,2.1898136,3.847103244684202,2.7730137007807207
2022-07-11,3.2597670022319414,4.416855070610695,2.1891925,3.874393930565657,2.8799025710383326
2022-07-12,3.22424420929407,4.41771030849535,2.1751554,3.875910342687844,2.906656788378269
2022-07-13,3.1921545570905288,4.418565711980149,2.162236,3.8245392570911565,2.869464898951857
2022-07-14,3.1935912206007946,4.419421281097157,2.160621,3.786391155061199,2.9113817990754804
2022-07-15,3.230313900100755,4.420277015878447,2.1741614,3.8542218339092464,2.935906854599099
2022-07-18,3.318661455156865,4.421132916356096,2.2036026,3.8980646890112918,2.9353491633127584
2022-07-19,3.3208177005645454,4.421988982562189,2.2096896,3.9432950005723146,2.9017904175035425
2022-07-20,3.264869082912499,4.422845214528814,2.2301862,3.9101693667005124,2.9589434863254405
2022-07-21,3.345183723722556,4.423701612288069,2.2427328,3.9178780168157004,3.0664242522223644
2022-07-22,3.3656920578273315,4.424558175872055,2.2595031,3.916373139718433,3.023744167473063
2022-07-25,3.3656598041564605,4.425414905312882,2.2541616,3.9095106872005885,3.0397657001821456
2022-07-26,3.2987586899734027,4.426271800642665,2.234907,3.8428054127069244,3.0171849483477526
2022-07-27,3.3179508742838792,4.427128861893525,2.2559006,3.874264679132578,3.0325974832410365
2022-07-28,3.3472544593981604,4.427986089097589,2.2879503,3.8995479749080673,3.067112347604409
2022-07-29,3.3907579106347043,4.422210167036438,2.317267,3.937812314496835,3.004731624429525
2022-08-01,3.4271505525722645,4.615012406727462,2.3432298,3.9920582832274527,3.0221555356104397
2022-08-02,3.4511600351515006,4.685565135870422,2.3431056,4.0270375068729525,3.0677427231408148
2022-08-03,3.4397984920658784,4.688639322591752,2.3491926,4.041277938791609,3.033054699240523
2022-08-04,3.437453475173643,4.702439654030913,2.349938,4.022243077284371,3.04230564061179
2022-08-05,3.4677969286379406,4.604178091094407,2.3509316,4.0473734600372016,2.972270090130474
2022-08-08,3.4677776764468007,4.670419821666803,2.370062,4.072507687798339,3.0469381926673758
2022-08-10,3.445806675872298,4.680370051916574,2.3731675,4.092883569895005,2.91354201774284
2022-08-11,3.450914007150439,4.683802049377637,2.3893168,4.087928833037021,2.9268031522785143
2022-08-12,3.4658649587556183,4.745009953868846,2.3957765,4.062230276364408,2.92822637402794
2022-08-16,3.5110901059426824,4.839190002368142,2.4110558,4.110876729920997,2.9942215353144914
2022-08-17,3.500516402523062,4.887732671133573,2.4291925,4.096316275003276,2.9768665672825345
2022-08-18,3.5073659320851456,4.969322152225306,2.4311802,4.078893063516284,3.0325229284404185
2022-08-19,3.459167696523461,5.011346361454736,2.4050932,4.061714749481442,3.046369545299223
2022-08-22,3.4138795421653927,4.959102050492585,2.3720496,4.064001346344447,3.0590876857314737
2022-08-23,3.436525869600534,4.928168081584687,2.3874536,4.151421455205505,3.0877605534959085
2022-08-24,3.445344123228025,4.9273382323306425,2.3929193,4.249672065156919,3.07822475399755
2022-08-25,3.456211860112329,4.888915154959919,2.3823602,4.220017290706585,3.0891883180109634
2022-08-26,3.506162545124667,4.911280021008708,2.3840992,4.193496789565949,3.078250140040772
2022-08-29,3.5211189973558867,4.9492737329452705,2.353292,4.1766748782241505,3.092949995173312
2022-08-30,3.629366817310895,5.090390539828688,2.4089441,4.25357060781004,3.123520402863145
2022-09-01,3.612904693715453,5.045514083134968,2.3828573,4.258107126072202,3.119901689207358
2022-09-02,3.574707596408316,5.044846435600538,2.3802485,4.2847571744157875,3.1472071845174527
2022-09-05,3.5925636286479854,5.001267256109814,2.397267,4.289226257147648,3.126609750712396
2022-09-06,3.6111427431834575,5.08924550211861,2.3910558,4.28038924497938,3.1313606818958437
2022-09-07,3.638049055458125,5.071721684813957,2.3896894,4.283915709136361,3.220581400514602
2022-09-08,3.660579619717969,5.071415810439069,2.4099379,4.337537899211685,3.2472394181118065
2022-09-09,3.650285948169476,5.051006584615005,2.4173913,4.356651435504275,3.2547908306947995
2022-09-12,3.6545714359115498,5.119312924049847,2.4303105,4.399144101150929,3.3255660503091247
2022-09-13,3.753640711233447,5.132653990604164,2.4465837,4.392821724415241,3.35522469821506
2022-09-14,3.7604934911654633,5.097610802597961,2.4381368,4.393110100038243,3.3449430834890177
2022-09-15,3.7968903835867818,5.187703803720359,2.4309318,4.3487490561244035,3.3535556326786518
2022-09-16,3.704783400660788,5.130271738508019,2.3838508,4.257363264849792,3.327591054893644
2022-09-19,3.7115899253283766,5.130905319507181,2.39441,4.274947670915795,3.3178019294060905
2022-09-20,3.767922836717854,5.1673561959693615,2.4154038,4.380167506308032,3.320220818492797
2022-09-21,3.769297493170941,5.0538709788832366,2.4037268,4.33975469438543,3.2868611527067366
2022-09-22,3.780656285943544,5.095984368342491,2.3965218,4.348219923827428,3.3211250960744825
2022-09-23,3.693505367079591,5.044506984723958,2.3557763,4.256057440874864,3.2650844703886843
2022-09-26,3.5628482466660736,4.927040559951572,2.3131678,4.133502237646949,3.151220317118444
2022-09-27,3.556544279195776,4.918890304340361,2.31118,4.149602766276438,3.144048626297736
2022-09-28,3.564707208239138,4.906568429430837,2.2915528,4.151235415957435,3.1216340862410648
2022-09-29,3.567563033267724,4.914500980646545,2.286584,4.1761989845037295,3.125068684278123
2022-09-30,3.6479301800536175,4.909488964849568,2.3208697,4.23331658289971,3.1466246416309067
2022-10-03,3.590014588535358,4.744585825320983,2.2888198,4.1775219631311025,3.1471812640312167
2022-10-04,3.6888763402384734,4.7804909009810075,2.3390062,4.261199695830266,3.1740135100513704
2022-10-06,3.719331056365853,4.867794080807579,2.3470807,4.352637542601952,3.157643253274883
2022-10-07,3.719996382088236,4.897449314851587,2.3501863,4.366034734621963,3.1489425209877444
2022-10-10,3.695215311692662,4.901555431670988,2.3447206,4.331005525868476,3.144553674947082
2022-10-11,3.651973140193018,4.846296713270841,2.308944,4.314528482194802,3.09213737456873
2022-10-12,3.6778570861096127,4.945098075957905,2.3255901,4.308759490885408,3.0590916940540875
2022-10-13,3.6921639644112,4.917472883336493,2.313416,4.315174739360197,3.058456241309038
2022-10-14,3.687971487254893,4.851570040240219,2.335652,4.303031611587908,3.0677873491325824
2022-10-17,3.7412488008791502,4.835372588735983,2.3457143,4.288046726907102,3.069017636953528
2022-10-18,3.7288371382768,4.878231662437983,2.3681986,4.342614197486133,3.0742450240850085
2022-10-19,3.744725446564887,4.88287992590504,2.370559,4.32093249141454,3.114009187743485
2022-10-20,3.747832050135206,4.884767022736693,2.3781366,4.310299564597175,3.071592048957653
2022-10-21,3.729532717442404,4.862064031219766,2.3791306,4.294220331398308,2.982176525859861
2022-10-24,3.7473277427387206,4.86754822652298,2.3996272,4.30999107662303,3.0040181430042576
2022-10-25,3.720142898763665,4.85603263632727,2.3911803,4.317776922674221,2.9684691314065104
2022-10-27,3.714125963961273,4.882506971610067,2.4031055,4.333417233386385,3.062078428844424
2022-10-28,3.694427221998204,4.865384312254904,2.409441,4.298293378274579,2.9471317612469354
2022-10-31,3.7025433957202254,4.871181003619112,2.4381368,4.326779565969547,2.9533569534877584
2022-11-01,3.71621920219795,4.958790796893622,2.4593787,4.305974226022011,2.93791395534261
2022-11-02,3.726797906186698,4.884131760746133,2.4522982,4.279851831126052,2.9324602315942
2022-11-03,3.777920474574013,4.953545167534983,2.4520497,4.276868991989665,2.952504249657038
2022-11-04,3.7701810937357294,5.0328232011760745,2.4567702,4.244314785506211,3.2243724720427847
2022-11-07,3.788701951640871,5.041319008367868,2.467329,4.239026420235155,3.2678948389840103
2022-11-09,3.863298941710804,5.051330942719005,2.4636025,4.222482828340787,3.218148081466485
2022-11-10,3.813199489766929,5.0122673080222935,2.4454658,4.16901591744708,3.1253604901644114
2022-11-11,3.778418031202176,5.020225714294784,2.487205,4.160061484640523,3.1055358609593053
2022-11-14,3.751394705609932,5.059729918824534,2.4865837,4.1444193993091405,3.101450311329758
2022-11-15,3.7611598170016727,5.048233909063792,2.4957764,4.185768027099619,3.1739250597323574
2022-11-16,3.775368684148365,4.990449986466668,2.4952796,4.151003532379554,3.1761339127140986
2022-11-17,3.7899135895404097,5.0134263873589395,2.4869566,4.141368828872581,3.122916215034484
2022-11-18,3.7957992594032106,4.998751062223916,2.4834783,4.101418305256392,3.081660153699131
2022-11-21,3.7648949921112895,4.944935864888501,2.4664598,4.063115515584558,3.0494920286154152
2022-11-22,3.779801688679693,4.958876888100203,2.4749067,4.051264904213449,2.929449714089688
2022-11-23,3.773949522630044,4.98744326433529,2.478385,4.079646980914266,2.917515447951151
2022-11-24,3.782168208019175,4.996493567297776,2.5058386,4.063045713895298,2.91809432006384
2022-11-25,3.7943270918521415,4.982404059020028,2.5136647,4.102615581689124,2.918673307032107
