id,system_id,instrument,trade_date,direction,qty,entry_price,entry_time,sl_price,target_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_inr,kite_entry_order_id,kite_exit_order_id,kite_sl_order_id,status,paper_mode,signal_meta,notes,created_at,notional,ret
1,C,AARTIIND,2026-08-18,SHORT,570,525.85,2026-08-18T12:00:21.088405,531.11,517.96,530.1,2026-08-18T15:25:00.333678,EOD_SQUAREOFF,-4.25,-2422.5,PAPER-606de8a47012,PAPER-0a2f00dd8247,,CLOSED,1,"{""signal"": ""multi_bar_bounce_c"", ""instrument"": ""AARTIIND"", ""rsi"": 39.83, ""vwap"": 527.46, ""close_at_signal"": 525.85, ""bar_idx"": 32, ""n_bars_bearish"": 4, ""nifty_close"": 24207.45, ""nifty_vwap"": 24207.833333333332}",,2026-08-18 06:30:21,299734.5,-0.8082152705144053
2,C,AARTIIND,2026-08-19,SHORT,575,520.6,2026-08-19T13:25:18.986613,525.81,512.79,527.25,2026-08-19T15:15:00.341951,SL_HIT,-6.65,-3823.75,PAPER-f0e60a847787,PAPER-084ee2ee8a84,,CLOSED,1,"{""signal"": ""multi_bar_bounce_c"", ""instrument"": ""AARTIIND"", ""rsi"": 28.7, ""vwap"": 526.84, ""close_at_signal"": 520.6, ""bar_idx"": 49, ""n_bars_bearish"": 4, ""nifty_close"": 24040.0, ""nifty_vwap"": 24041.183333333334}",,2026-08-19 07:55:18,299345.0,-1.2773722627737227
3,C,AARTIIND,2026-08-20,SHORT,566,529.95,2026-08-20T10:05:19.790317,535.25,522.0,521.05,2026-08-20T15:15:00.264770,TARGET_HIT,8.9,5037.4,PAPER-da4c8cb960dd,PAPER-0695cde6d026,,CLOSED,1,"{""signal"": ""multi_bar_bounce_c"", ""instrument"": ""AARTIIND"", ""rsi"": 52.38, ""vwap"": 533.07, ""close_at_signal"": 529.95, ""bar_idx"": 9, ""n_bars_bearish"": 4, ""nifty_close"": 24205.0, ""nifty_vwap"": 24205.25}",,2026-08-20 04:35:19,299951.7,1.6794037173318237
4,C,AARTIIND,2026-08-21,SHORT,578,518.3,2026-08-21T10:25:15.375575,523.48,510.53,526.95,2026-08-21T15:15:00.151641,SL_HIT,-8.65,-4999.7,PAPER-a646acc99050,PAPER-97d17dd57bb5,,CLOSED,1,"{""signal"": ""multi_bar_bounce_c"", ""instrument"": ""AARTIIND"", ""rsi"": 34.78, ""vwap"": 520.55, ""close_at_signal"": 518.3, ""bar_idx"": 13, ""n_bars_bearish"": 4, ""nifty_close"": 24243.8, ""nifty_vwap"": 24244.600000000002}",,2026-08-21 04:55:15,299577.39999999997,-1.6689176152807257
5,C,AARTIIND,2026-08-25,SHORT,555,540.0,2026-08-25T14:50:16.443425,545.4,531.9,538.4,2026-08-25T15:25:00.231557,EOD_SQUAREOFF,1.6,888.0,PAPER-7544a4fb1a28,PAPER-3e8b7570b5e8,,CLOSED,1,"{""signal"": ""multi_bar_bounce_c"", ""instrument"": ""AARTIIND"", ""rsi"": 50.59, ""vwap"": 542.46, ""close_at_signal"": 540.0, ""bar_idx"": 66, ""n_bars_bearish"": 4, ""nifty_close"": 24222.0, ""nifty_vwap"": 24223.316666666666}",,2026-08-25 09:20:16,299700.0,0.2962962962962963
6,C,AARTIIND,2026-08-28,SHORT,559,536.15,2026-08-28T10:00:20.688698,541.51,528.11,540.1,2026-08-28T15:25:00.201594,EOD_SQUAREOFF,-3.95,-2208.05,PAPER-cfc5c60b4eda,PAPER-ab2849311bcf,,CLOSED,1,"{""signal"": ""multi_bar_bounce_c"", ""instrument"": ""AARTIIND"", ""rsi"": 38.59, ""vwap"": 537.68, ""close_at_signal"": 536.15, ""bar_idx"": 8, ""n_bars_bearish"": 4, ""nifty_close"": 24157.6, ""nifty_vwap"": 24157.68333333333}",,2026-08-28 04:30:20,299707.85,-0.7367341229133639
7,C,AARTIIND,2026-08-31,SHORT,560,534.65,2026-08-31T13:10:16.669806,540.0,526.63,524.1,2026-08-31T15:15:00.213163,TARGET_HIT,10.55,5908.0,PAPER-3f71ceeb3f81,PAPER-9972f5f7abf0,,CLOSED,1,"{""signal"": ""multi_bar_bounce_c"", ""instrument"": ""AARTIIND"", ""rsi"": 43.22, ""vwap"": 535.61, ""close_at_signal"": 534.65, ""bar_idx"": 46, ""n_bars_bearish"": 4, ""nifty_close"": 24060.1, ""nifty_vwap"": 24060.7}",,2026-08-31 07:40:16,299404.0,1.973253530346956
8,C,AARTIIND,2026-09-02,SHORT,587,510.6,2026-09-02T11:30:17.622095,515.71,502.94,504.45,2026-09-02T15:25:00.259114,EOD_SQUAREOFF,6.15,3610.05,PAPER-8813ce7330ef,PAPER-e12522393bb0,,CLOSED,1,"{""signal"": ""multi_bar_bounce_c"", ""instrument"": ""AARTIIND"", ""rsi"": 25.71, ""vwap"": 515.22, ""close_at_signal"": 510.6, ""bar_idx"": 26, ""n_bars_bearish"": 4, ""nifty_close"": 23820.05, ""nifty_vwap"": 23820.11666666667}",,2026-09-02 06:00:17,299722.2,1.2044653349001175
