variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,vol_spike,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
rr_2.0_spike_3x,JINDALSTEL,2026-02-02,LONG,2026-02-02T13:45:00,1106.80,1099.60,1121.20,271,3.36,5.66,2026-02-02T15:00:00,1121.20,TARGET,3902.40,3449.56
rr_2.0_spike_3x,JINDALSTEL,2026-03-04,SHORT,2026-03-04T11:00:00,1174.00,1175.30,1171.40,255,5.65,3.34,2026-03-04T11:00:00,1175.30,STOP,-331.50,-780.80
rr_2.0_spike_3x,JINDALSTEL,2026-03-12,LONG,2026-03-12T12:30:00,1220.00,1215.40,1229.20,245,3.94,3.49,2026-03-12T12:30:00,1215.40,STOP,-1127.00,-1574.50
rr_2.5_spike_3x,ASIANPAINT,2024-05-09,SHORT,2024-05-09T13:55:00,2749.00,2772.00,2691.50,108,18.01,5.30,2024-05-09T15:15:00,2707.30,EOD,4503.60,4061.64
rr_2.5_spike_3x,ASIANPAINT,2024-05-13,LONG,2024-05-13T11:05:00,2834.00,2811.00,2891.50,105,11.99,3.89,2024-05-13T12:30:00,2865.10,TIME_STOP,3265.50,2816.70
rr_2.5_spike_3x,ASIANPAINT,2024-10-04,SHORT,2024-10-04T12:45:00,3104.90,3124.20,3056.65,96,12.32,3.07,2024-10-04T14:10:00,3076.40,TIME_STOP,2736.00,2290.95
rr_2.5_spike_3x,ASIANPAINT,2025-02-01,LONG,2025-02-01T12:35:00,2324.65,2307.20,2368.28,129,10.34,10.24,2025-02-01T12:50:00,2368.28,TARGET,5627.63,5173.58
rr_2.5_spike_3x,ASIANPAINT,2025-02-04,LONG,2025-02-04T12:20:00,2365.65,2292.95,2547.40,34,12.52,11.69,2025-02-04T13:45:00,2339.20,TIME_STOP,-899.30,-1019.27
rr_2.5_spike_3x,ASIANPAINT,2026-01-27,SHORT,2026-01-27T14:00:00,2640.40,2670.80,2564.40,82,8.84,8.94,2026-01-27T14:05:00,2564.40,TARGET,6232.00,5911.90
rr_2.5_spike_3x,LT,2024-05-08,LONG,2024-05-08T11:50:00,3469.30,3445.00,3530.05,86,13.21,3.03,2024-05-08T12:30:00,3445.00,STOP,-2089.80,-2535.77
rr_2.5_spike_3x,LT,2024-07-23,SHORT,2024-07-23T11:55:00,3591.40,3652.85,3437.78,40,20.73,4.83,2024-07-23T13:20:00,3522.20,TIME_STOP,2768.00,2554.59
rr_2.5_spike_3x,LT,2025-01-30,SHORT,2025-01-30T12:00:00,3455.00,3480.35,3391.62,86,11.63,6.25,2025-01-30T13:25:00,3427.50,TIME_STOP,2365.00,1921.08
rr_2.5_spike_3x,LT,2025-02-01,SHORT,2025-02-01T11:55:00,3500.00,3599.95,3250.13,25,20.09,13.26,2025-02-01T13:20:00,3419.00,TIME_STOP,2025.00,1895.27
rr_2.5_spike_3x,LT,2025-04-08,LONG,2025-04-08T12:40:00,3182.10,3173.30,3204.10,94,12.34,4.96,2025-04-08T13:05:00,3173.30,STOP,-827.20,-1275.26
rr_2.5_spike_3x,LT,2025-06-24,SHORT,2025-06-24T13:40:00,3612.30,3632.20,3562.55,83,11.49,3.04,2025-06-24T15:05:00,3605.50,TIME_STOP,564.40,115.09
rr_2.5_spike_3x,JSWSTEEL,2024-05-07,SHORT,2024-05-07T11:05:00,859.00,864.50,845.25,349,2.88,4.98,2024-05-07T12:30:00,853.90,TIME_STOP,1779.90,1331.55
rr_2.5_spike_3x,JSWSTEEL,2024-05-17,LONG,2024-05-17T11:45:00,908.40,899.35,931.02,276,3.17,3.46,2024-05-17T12:25:00,911.35,EOD_FORCED,814.20,437.51
rr_2.5_spike_3x,JSWSTEEL,2024-06-05,LONG,2024-06-05T13:40:00,861.65,857.15,872.90,348,3.69,3.31,2024-06-05T14:00:00,872.90,TARGET,3915.00,3462.28
rr_2.5_spike_3x,JSWSTEEL,2024-07-23,SHORT,2024-07-23T12:20:00,876.15,883.50,857.77,340,2.74,3.75,2024-07-23T12:35:00,883.50,STOP,-2499.00,-2947.71
rr_2.5_spike_3x,JSWSTEEL,2024-08-05,SHORT,2024-08-05T11:55:00,856.55,862.30,842.17,350,3.70,5.44,2024-08-05T12:15:00,862.30,STOP,-2012.50,-2463.70
rr_2.5_spike_3x,JSWSTEEL,2024-12-13,LONG,2024-12-13T12:05:00,988.50,986.75,992.88,303,2.97,7.90,2024-12-13T12:05:00,986.75,STOP,-530.25,-979.13
rr_2.5_spike_3x,JSWSTEEL,2025-05-02,SHORT,2025-05-02T11:20:00,995.60,1005.00,972.10,265,4.78,3.85,2025-05-02T11:25:00,972.10,TARGET,6227.50,5836.42
rr_2.5_spike_3x,JSWSTEEL,2025-05-12,LONG,2025-05-12T13:35:00,1006.00,1001.30,1017.75,298,3.64,6.42,2025-05-12T14:45:00,1001.30,STOP,-1400.60,-1849.23
rr_2.5_spike_3x,JSWSTEEL,2025-05-26,LONG,2025-05-26T13:15:00,1034.40,998.20,1124.90,69,7.22,13.69,2025-05-26T14:40:00,1030.60,TIME_STOP,-262.20,-369.06
rr_2.5_spike_3x,JSWSTEEL,2025-06-04,SHORT,2025-06-04T11:15:00,967.75,970.20,961.62,309,3.04,4.43,2025-06-04T12:40:00,966.40,TIME_STOP,417.15,-31.09
rr_2.5_spike_3x,JSWSTEEL,2025-07-02,LONG,2025-07-02T11:30:00,1047.10,1041.30,1061.60,286,3.24,7.20,2025-07-02T11:55:00,1061.60,TARGET,4147.00,3694.68
rr_2.5_spike_3x,JSWSTEEL,2025-12-09,LONG,2025-12-09T11:30:00,1117.50,1105.80,1146.75,213,4.29,9.75,2025-12-09T12:55:00,1109.10,TIME_STOP,-1789.20,-2144.90
rr_2.5_spike_3x,HEROMOTOCO,2024-06-18,SHORT,2024-06-18T12:15:00,5632.05,5656.05,5572.05,53,17.15,4.82,2024-06-18T12:30:00,5656.05,STOP,-1272.00,-1720.70
rr_2.5_spike_3x,HEROMOTOCO,2024-06-28,LONG,2024-06-28T11:05:00,5429.65,5418.60,5457.27,55,16.88,3.29,2024-06-28T11:10:00,5418.60,STOP,-607.75,-1055.24
rr_2.5_spike_3x,HEROMOTOCO,2024-07-23,LONG,2024-07-23T11:15:00,5374.60,5337.20,5468.10,55,16.75,5.11,2024-07-23T11:30:00,5468.10,TARGET,5142.50,4695.24
rr_2.5_spike_3x,HEROMOTOCO,2024-08-13,SHORT,2024-08-13T12:00:00,5177.80,5215.85,5082.67,57,15.76,3.08,2024-08-13T13:25:00,5134.50,TIME_STOP,2468.10,2027.25
rr_2.5_spike_3x,HEROMOTOCO,2024-09-17,LONG,2024-09-17T11:00:00,5751.95,5741.90,5777.08,52,22.37,3.12,2024-09-17T11:00:00,5741.90,STOP,-522.60,-970.86
rr_2.5_spike_3x,HEROMOTOCO,2024-10-24,SHORT,2024-10-24T12:20:00,4991.80,5029.10,4898.55,60,15.69,3.28,2024-10-24T13:45:00,4990.00,TIME_STOP,108.00,-341.18
rr_2.5_spike_3x,HEROMOTOCO,2024-11-13,SHORT,2024-11-13T11:30:00,4461.10,4477.65,4419.73,67,14.18,3.26,2024-11-13T12:15:00,4477.65,STOP,-1108.85,-1558.02
rr_2.5_spike_3x,HEROMOTOCO,2024-12-23,SHORT,2024-12-23T13:55:00,4160.45,4172.55,4130.20,72,12.75,4.87,2024-12-23T14:15:00,4172.55,STOP,-871.20,-1321.18
rr_2.5_spike_3x,HEROMOTOCO,2025-02-01,LONG,2025-02-01T12:20:00,4265.65,4177.80,4485.27,28,24.04,8.88,2025-02-01T13:45:00,4326.45,TIME_STOP,1702.40,1521.97
rr_2.5_spike_3x,HEROMOTOCO,2025-05-02,SHORT,2025-05-02T12:50:00,3743.00,3762.50,3694.25,80,13.48,4.93,2025-05-02T13:30:00,3762.50,STOP,-1560.00,-2010.33
rr_2.5_spike_3x,HEROMOTOCO,2025-08-07,LONG,2025-08-07T13:00:00,4607.60,4581.30,4673.35,65,13.91,3.35,2025-08-07T14:25:00,4634.50,TIME_STOP,1748.50,1297.95
rr_2.5_spike_3x,HEROMOTOCO,2026-01-28,LONG,2026-01-28T14:05:00,5432.50,5377.50,5570.00,45,22.96,7.39,2026-01-28T15:15:00,5518.50,EOD,3870.00,3500.40
rr_2.5_spike_3x,EICHERMOT,2024-03-20,LONG,2024-03-20T12:55:00,3896.00,3866.00,3971.00,77,12.44,3.31,2024-03-20T13:10:00,3866.00,STOP,-2310.00,-2758.26
rr_2.5_spike_3x,EICHERMOT,2024-06-04,SHORT,2024-06-04T12:30:00,4310.95,4341.85,4233.70,69,52.34,4.54,2024-06-04T12:30:00,4341.85,STOP,-2132.10,-2579.88
rr_2.5_spike_3x,EICHERMOT,2024-09-20,LONG,2024-09-20T11:30:00,5002.00,4991.50,5028.25,59,15.65,3.38,2024-09-20T11:30:00,4991.50,STOP,-619.50,-1061.71
rr_2.5_spike_3x,EICHERMOT,2024-10-29,LONG,2024-10-29T12:20:00,4840.00,4821.65,4885.88,61,15.79,3.53,2024-10-29T12:55:00,4821.65,STOP,-1119.35,-1561.37
rr_2.5_spike_3x,EICHERMOT,2025-01-02,LONG,2025-01-02T11:30:00,5011.95,4959.10,5144.07,47,15.90,18.29,2025-01-02T11:35:00,5144.07,TARGET,6209.87,5851.88
rr_2.5_spike_3x,EICHERMOT,2025-02-01,LONG,2025-02-01T12:20:00,5205.05,5150.00,5342.68,45,22.49,9.41,2025-02-01T12:20:00,5342.68,TARGET,6193.13,5837.14
rr_2.5_spike_3x,EICHERMOT,2025-02-10,SHORT,2025-02-10T14:05:00,5333.85,5344.90,5306.23,56,16.56,4.39,2025-02-10T14:40:00,5344.90,STOP,-618.80,-1067.31
rr_2.5_spike_3x,EICHERMOT,2026-02-03,LONG,2026-02-03T11:05:00,7162.00,7125.00,7254.50,41,22.11,3.13,2026-02-03T12:30:00,7170.50,TIME_STOP,348.50,-92.22
rr_2.5_spike_3x,MARUTI,2024-03-22,LONG,2024-03-22T13:20:00,12420.10,12348.80,12598.35,24,41.74,3.03,2024-03-22T13:30:00,12348.80,STOP,-1711.20,-2157.04
rr_2.5_spike_3x,MARUTI,2024-04-19,LONG,2024-04-19T11:50:00,12515.95,12414.80,12768.83,23,47.58,4.87,2024-04-19T13:15:00,12517.85,TIME_STOP,43.70,-388.13
rr_2.5_spike_3x,MARUTI,2024-05-23,LONG,2024-05-23T13:05:00,12856.85,12815.00,12961.48,23,40.39,6.77,2024-05-23T14:30:00,12930.45,TIME_STOP,1692.80,1247.97
rr_2.5_spike_3x,MARUTI,2024-07-23,SHORT,2024-07-23T12:30:00,12425.00,12504.80,12225.50,24,47.20,3.37,2024-07-23T12:35:00,12504.80,STOP,-1915.20,-2363.94
rr_2.5_spike_3x,MARUTI,2024-10-29,SHORT,2024-10-29T13:25:00,11182.40,11338.40,10792.40,16,61.38,8.13,2024-10-29T13:45:00,10792.40,TARGET,6240.00,5976.30
rr_2.5_spike_3x,MARUTI,2024-10-30,LONG,2024-10-30T12:20:00,11433.05,11370.45,11589.55,26,36.95,3.75,2024-10-30T13:45:00,11413.75,TIME_STOP,-501.80,-947.31
rr_2.5_spike_3x,MARUTI,2025-01-02,LONG,2025-01-02T12:40:00,11766.00,11686.20,11965.50,25,36.36,3.51,2025-01-02T14:05:00,11834.00,TIME_STOP,1700.00,1257.50
rr_2.5_spike_3x,MARUTI,2025-02-01,LONG,2025-02-01T12:10:00,12493.00,12411.55,12696.63,24,59.28,5.43,2025-02-01T12:10:00,12696.63,TARGET,4887.00,4433.59
rr_2.5_spike_3x,MARUTI,2025-04-30,LONG,2025-04-30T12:30:00,12256.00,12195.00,12408.50,24,40.71,3.10,2025-04-30T12:45:00,12195.00,STOP,-1464.00,-1904.12
rr_2.5_spike_3x,TITAN,2024-05-03,SHORT,2024-05-03T13:35:00,3500.15,3509.85,3475.90,85,11.89,5.39,2024-05-03T13:55:00,3509.85,STOP,-824.50,-1271.39
rr_2.5_spike_3x,TITAN,2024-07-23,LONG,2024-07-23T12:15:00,3378.05,3259.95,3673.30,21,15.58,60.87,2024-07-23T13:40:00,3416.55,TIME_STOP,808.50,701.49
rr_2.5_spike_3x,TITAN,2024-08-21,LONG,2024-08-21T12:00:00,3555.00,3540.80,3590.50,84,11.29,4.14,2024-08-21T13:25:00,3565.00,TIME_STOP,840.00,391.44
rr_2.5_spike_3x,TITAN,2024-10-04,SHORT,2024-10-04T12:45:00,3707.50,3723.95,3666.38,80,12.60,3.47,2024-10-04T14:10:00,3691.40,TIME_STOP,1288.00,844.07
rr_2.5_spike_3x,TITAN,2024-11-04,SHORT,2024-11-04T13:25:00,3195.90,3221.60,3131.65,93,9.63,5.23,2024-11-04T14:50:00,3210.00,TIME_STOP,-1311.30,-1758.11
rr_2.5_spike_3x,TITAN,2024-12-13,LONG,2024-12-13T12:00:00,3439.30,3418.40,3491.55,87,11.18,4.13,2024-12-13T13:25:00,3475.00,TIME_STOP,3105.90,2654.74
rr_2.5_spike_3x,TITAN,2024-12-23,LONG,2024-12-23T11:00:00,3400.00,3379.50,3451.25,88,11.52,3.49,2024-12-23T12:25:00,3400.55,TIME_STOP,48.40,-400.44
rr_2.5_spike_3x,TITAN,2025-01-06,SHORT,2025-01-06T11:50:00,3464.95,3487.35,3408.95,86,12.23,5.40,2025-01-06T12:10:00,3487.35,STOP,-1926.40,-2374.82
rr_2.5_spike_3x,TITAN,2025-01-28,LONG,2025-01-28T11:05:00,3337.60,3318.30,3385.85,89,10.72,3.16,2025-01-28T12:30:00,3345.00,TIME_STOP,658.60,212.54
rr_2.5_spike_3x,TITAN,2025-02-01,LONG,2025-02-01T12:05:00,3463.50,3427.95,3552.38,70,15.02,3.08,2025-02-01T12:20:00,3552.38,TARGET,6221.25,5852.92
rr_2.5_spike_3x,TITAN,2025-02-04,LONG,2025-02-04T13:15:00,3558.95,3542.65,3599.70,84,11.07,3.44,2025-02-04T14:40:00,3582.35,TIME_STOP,1965.60,1515.70
rr_2.5_spike_3x,TITAN,2025-05-07,LONG,2025-05-07T11:40:00,3374.80,3354.10,3426.55,88,12.66,3.07,2025-05-07T11:45:00,3354.10,STOP,-1821.60,-2265.71
rr_2.5_spike_3x,TITAN,2025-05-08,LONG,2025-05-08T11:10:00,3396.70,3386.40,3422.45,88,11.14,4.34,2025-05-08T11:10:00,3386.40,STOP,-906.40,-1354.08
rr_2.5_spike_3x,TITAN,2025-05-26,LONG,2025-05-26T11:20:00,3620.70,3603.30,3664.20,82,11.24,5.48,2025-05-26T12:35:00,3603.30,STOP,-1426.80,-1871.08
rr_2.5_spike_3x,TITAN,2025-06-24,SHORT,2025-06-24T13:40:00,3518.30,3525.10,3501.30,85,11.66,3.56,2025-06-24T13:40:00,3525.10,STOP,-578.00,-1027.02
rr_2.5_spike_3x,HINDALCO,2024-05-07,SHORT,2024-05-07T11:20:00,623.25,625.70,617.12,481,2.17,4.02,2024-05-07T11:30:00,617.12,TARGET,2946.13,2498.66
rr_2.5_spike_3x,HINDALCO,2024-05-29,LONG,2024-05-29T12:05:00,700.30,696.55,709.67,428,2.24,4.29,2024-05-29T12:35:00,709.67,TARGET,4012.50,3559.90
rr_2.5_spike_3x,HINDALCO,2024-07-23,SHORT,2024-07-23T12:20:00,646.35,655.00,624.73,289,2.19,4.24,2024-07-23T12:40:00,655.00,STOP,-2499.85,-2781.92
rr_2.5_spike_3x,HINDALCO,2024-09-12,LONG,2024-09-12T14:05:00,668.90,664.95,678.77,448,2.07,6.55,2024-09-12T15:15:00,675.70,EOD,3046.40,2594.61
rr_2.5_spike_3x,HINDALCO,2024-09-26,LONG,2024-09-26T11:45:00,730.45,727.20,738.58,410,2.23,6.90,2024-09-26T13:10:00,733.25,TIME_STOP,1148.00,697.91
rr_2.5_spike_3x,HINDALCO,2024-10-18,LONG,2024-10-18T11:40:00,748.00,742.10,762.75,401,2.31,4.54,2024-10-18T13:05:00,751.25,TIME_STOP,1303.25,852.35
rr_2.5_spike_3x,HINDALCO,2024-10-22,SHORT,2024-10-22T13:10:00,727.00,730.20,719.00,412,2.20,3.60,2024-10-22T14:35:00,720.95,TIME_STOP,2492.60,2045.18
rr_2.5_spike_3x,HINDALCO,2024-11-21,LONG,2024-11-21T12:00:00,652.55,649.00,661.42,459,2.09,20.20,2024-11-21T12:00:00,649.00,STOP,-1629.45,-2077.51
rr_2.5_spike_3x,HINDALCO,2025-02-03,LONG,2025-02-03T13:25:00,574.85,570.80,584.98,521,1.91,5.21,2025-02-03T14:50:00,574.70,TIME_STOP,-78.15,-527.34
rr_2.5_spike_3x,HINDALCO,2025-04-08,LONG,2025-04-08T12:55:00,565.95,562.70,574.08,530,1.86,7.41,2025-04-08T14:20:00,566.75,TIME_STOP,424.00,-26.25
rr_2.5_spike_3x,HINDALCO,2025-05-12,LONG,2025-05-12T12:35:00,651.65,640.00,680.77,214,2.34,5.65,2025-05-12T14:00:00,648.15,TIME_STOP,-749.00,-957.62
rr_2.5_spike_3x,HINDALCO,2025-06-23,LONG,2025-06-23T12:00:00,654.70,652.15,661.08,458,2.00,5.56,2025-06-23T12:25:00,661.08,TARGET,2919.75,2467.78
rr_2.5_spike_3x,HINDALCO,2026-01-30,SHORT,2026-01-30T13:15:00,957.00,962.10,944.25,313,2.96,3.24,2026-01-30T13:25:00,962.10,STOP,-1596.30,-2046.81
rr_2.5_spike_3x,HINDALCO,2026-02-02,SHORT,2026-02-02T12:20:00,901.55,906.45,889.30,332,3.47,4.77,2026-02-02T12:40:00,906.45,STOP,-1626.80,-2076.99
rr_2.5_spike_3x,JINDALSTEL,2024-04-10,LONG,2024-04-10T12:50:00,905.50,901.85,914.62,331,2.73,3.29,2024-04-10T14:00:00,901.85,STOP,-1208.15,-1656.82
rr_2.5_spike_3x,JINDALSTEL,2024-04-19,LONG,2024-04-19T13:35:00,930.95,925.15,945.45,322,3.84,3.71,2024-04-19T13:40:00,925.15,STOP,-1867.60,-2315.85
rr_2.5_spike_3x,JINDALSTEL,2024-05-08,LONG,2024-05-08T12:20:00,943.15,939.00,953.52,318,3.12,6.76,2024-05-08T12:25:00,939.00,STOP,-1319.70,-1768.59
rr_2.5_spike_3x,JINDALSTEL,2024-05-13,LONG,2024-05-13T13:00:00,937.20,932.55,948.83,320,3.66,3.27,2024-05-13T13:15:00,932.55,STOP,-1488.00,-1936.74
rr_2.5_spike_3x,JINDALSTEL,2024-05-15,LONG,2024-05-15T12:35:00,992.75,988.35,1003.75,302,3.00,3.69,2024-05-15T14:00:00,993.05,TIME_STOP,90.60,-359.18
rr_2.5_spike_3x,JINDALSTEL,2024-06-05,LONG,2024-06-05T14:05:00,1001.30,998.35,1008.67,299,6.62,3.04,2024-06-05T14:10:00,998.35,STOP,-882.05,-1330.47
rr_2.5_spike_3x,JINDALSTEL,2024-06-20,SHORT,2024-06-20T13:55:00,1060.05,1067.00,1042.67,283,3.36,6.49,2024-06-20T15:15:00,1058.15,EOD,537.70,88.11
rr_2.5_spike_3x,JINDALSTEL,2024-06-21,LONG,2024-06-21T13:30:00,1073.55,1063.00,1099.92,236,3.70,18.80,2024-06-21T14:55:00,1081.75,TIME_STOP,1935.20,1553.71
rr_2.5_spike_3x,JINDALSTEL,2024-07-23,SHORT,2024-07-23T12:20:00,932.65,940.20,913.77,321,3.57,6.07,2024-07-23T12:35:00,940.20,STOP,-2423.55,-2874.44
rr_2.5_spike_3x,JINDALSTEL,2024-07-24,LONG,2024-07-24T11:40:00,963.80,955.10,985.55,287,4.21,4.91,2024-07-24T13:05:00,970.30,TIME_STOP,1865.50,1449.18
rr_2.5_spike_3x,JINDALSTEL,2024-09-06,LONG,2024-09-06T12:35:00,966.25,962.10,976.62,310,2.91,3.40,2024-09-06T12:40:00,962.10,STOP,-1286.50,-1734.84
rr_2.5_spike_3x,JINDALSTEL,2024-09-18,SHORT,2024-09-18T11:00:00,1035.45,1040.00,1024.08,289,3.56,6.17,2024-09-18T12:25:00,1034.10,TIME_STOP,390.15,-58.42
rr_2.5_spike_3x,JINDALSTEL,2024-09-19,SHORT,2024-09-19T13:30:00,1006.70,1014.05,988.33,298,4.79,3.44,2024-09-19T14:55:00,1000.35,TIME_STOP,1892.30,1443.72
rr_2.5_spike_3x,JINDALSTEL,2024-09-30,LONG,2024-09-30T11:20:00,1048.85,1045.60,1056.97,286,3.33,9.25,2024-09-30T11:20:00,1045.60,STOP,-929.50,-1378.76
rr_2.5_spike_3x,JINDALSTEL,2024-10-16,SHORT,2024-10-16T11:45:00,955.00,960.00,942.50,314,2.91,35.28,2024-10-16T13:10:00,954.25,TIME_STOP,235.50,-214.13
rr_2.5_spike_3x,JINDALSTEL,2024-10-22,SHORT,2024-10-22T14:05:00,917.00,921.55,905.63,327,2.88,4.29,2024-10-22T15:15:00,907.90,EOD,2975.70,2528.14
rr_2.5_spike_3x,JINDALSTEL,2024-10-29,SHORT,2024-10-29T11:25:00,902.10,906.15,891.98,332,2.83,7.07,2024-10-29T11:40:00,906.15,STOP,-1344.60,-1794.85
rr_2.5_spike_3x,JINDALSTEL,2024-11-07,SHORT,2024-11-07T12:00:00,949.60,953.25,940.48,315,3.10,3.08,2024-11-07T13:05:00,940.48,TARGET,2874.37,2427.84
rr_2.5_spike_3x,JINDALSTEL,2024-12-18,SHORT,2024-12-18T11:55:00,944.25,948.50,933.62,317,2.98,4.32,2024-12-18T12:35:00,933.62,TARGET,3368.12,2921.66
rr_2.5_spike_3x,JINDALSTEL,2025-01-10,LONG,2025-01-10T12:20:00,923.65,918.85,935.65,324,2.90,3.73,2025-01-10T13:45:00,924.55,TIME_STOP,291.60,-157.51
rr_2.5_spike_3x,JINDALSTEL,2025-01-14,LONG,2025-01-14T11:15:00,919.95,915.00,932.33,326,3.15,3.75,2025-01-14T12:10:00,915.00,STOP,-1613.70,-2062.35
rr_2.5_spike_3x,JINDALSTEL,2025-01-22,SHORT,2025-01-22T11:25:00,890.55,895.25,878.80,336,2.95,4.24,2025-01-22T12:20:00,878.80,TARGET,3948.00,3502.12
rr_2.5_spike_3x,JINDALSTEL,2025-01-31,LONG,2025-01-31T12:30:00,776.40,771.30,789.15,386,3.21,3.86,2025-01-31T13:25:00,789.15,TARGET,4921.50,4468.27
rr_2.5_spike_3x,JINDALSTEL,2025-02-01,SHORT,2025-02-01T12:35:00,767.20,782.35,729.33,165,7.71,12.71,2025-02-01T13:05:00,782.35,STOP,-2499.75,-2691.51
rr_2.5_spike_3x,JINDALSTEL,2025-02-03,LONG,2025-02-03T13:50:00,800.55,796.00,811.92,374,4.11,5.67,2025-02-03T13:55:00,796.00,STOP,-1701.70,-2149.53
rr_2.5_spike_3x,JINDALSTEL,2025-02-13,SHORT,2025-02-13T14:05:00,842.40,846.45,832.27,356,2.90,12.04,2025-02-13T15:15:00,840.85,EOD,551.80,102.37
rr_2.5_spike_3x,JINDALSTEL,2025-02-21,LONG,2025-02-21T12:40:00,876.45,873.35,884.20,342,2.89,78.47,2025-02-21T12:50:00,884.20,TARGET,2650.50,2198.89
rr_2.5_spike_3x,JINDALSTEL,2025-04-17,LONG,2025-04-17T11:25:00,893.45,887.50,908.33,335,6.70,3.40,2025-04-17T11:45:00,887.50,STOP,-1993.25,-2440.71
rr_2.5_spike_3x,JINDALSTEL,2025-04-21,LONG,2025-04-21T11:10:00,895.70,890.85,907.83,334,2.90,8.58,2025-04-21T11:45:00,907.83,TARGET,4049.75,3597.97
rr_2.5_spike_3x,JINDALSTEL,2025-06-02,LONG,2025-06-02T12:00:00,942.40,939.90,948.65,318,2.88,5.02,2025-06-02T12:45:00,948.65,TARGET,1987.50,1536.48
rr_2.5_spike_3x,JINDALSTEL,2025-07-02,LONG,2025-07-02T11:50:00,971.40,964.30,989.15,308,3.59,5.99,2025-07-02T13:15:00,970.10,TIME_STOP,-400.40,-848.89
rr_2.5_spike_3x,JINDALSTEL,2025-08-12,LONG,2025-08-12T11:20:00,999.50,994.30,1012.50,300,3.35,5.06,2025-08-12T12:45:00,994.85,TIME_STOP,-1395.00,-1843.73
rr_2.5_spike_3x,JINDALSTEL,2025-09-30,LONG,2025-09-30T11:00:00,1063.00,1061.50,1066.75,282,3.37,6.47,2025-09-30T11:05:00,1061.50,STOP,-423.00,-872.33
rr_2.5_spike_3x,JINDALSTEL,2025-10-30,SHORT,2025-10-30T11:00:00,1058.60,1062.30,1049.35,283,3.48,5.88,2025-10-30T11:00:00,1062.30,STOP,-1047.10,-1497.26
rr_2.5_spike_3x,JINDALSTEL,2025-11-07,LONG,2025-11-07T13:35:00,1072.80,1065.60,1090.80,279,3.82,3.09,2025-11-07T14:00:00,1065.60,STOP,-2008.80,-2456.26
rr_2.5_spike_3x,JINDALSTEL,2026-01-28,LONG,2026-01-28T12:10:00,1118.30,1113.60,1130.05,268,3.46,3.81,2026-01-28T12:35:00,1113.60,STOP,-1259.60,-1708.21
rr_2.5_spike_3x,JINDALSTEL,2026-02-02,LONG,2026-02-02T13:45:00,1106.80,1099.60,1124.80,271,3.36,5.66,2026-02-02T15:05:00,1124.80,TARGET,4878.00,4424.43
rr_2.5_spike_3x,JINDALSTEL,2026-03-04,SHORT,2026-03-04T11:00:00,1174.00,1175.30,1170.75,255,5.65,3.34,2026-03-04T11:00:00,1175.30,STOP,-331.50,-780.80
rr_2.5_spike_3x,JINDALSTEL,2026-03-12,LONG,2026-03-12T12:30:00,1220.00,1215.40,1231.50,245,3.94,3.49,2026-03-12T12:30:00,1215.40,STOP,-1127.00,-1574.50
rr_2.0_spike_2x,ASIANPAINT,2024-05-09,SHORT,2024-05-09T13:55:00,2749.00,2772.00,2703.00,108,18.01,5.30,2024-05-09T15:15:00,2707.30,EOD,4503.60,4061.64
rr_2.0_spike_2x,ASIANPAINT,2024-05-13,LONG,2024-05-13T11:05:00,2834.00,2811.00,2880.00,105,11.99,3.89,2024-05-13T11:50:00,2880.00,TARGET,4830.00,4380.02
rr_2.0_spike_2x,ASIANPAINT,2024-10-04,SHORT,2024-10-04T12:45:00,3104.90,3124.20,3066.30,96,12.32,3.07,2024-10-04T14:10:00,3076.40,TIME_STOP,2736.00,2290.95
rr_2.0_spike_2x,ASIANPAINT,2024-11-08,SHORT,2024-11-08T12:15:00,2765.00,2773.75,2747.50,108,9.50,2.60,2024-11-08T12:15:00,2773.75,STOP,-945.00,-1393.64
rr_2.0_spike_2x,ASIANPAINT,2025-02-01,LONG,2025-02-01T12:35:00,2324.65,2307.20,2359.55,129,10.34,10.24,2025-02-01T12:50:00,2359.55,TARGET,4502.10,4048.90
rr_2.0_spike_2x,ASIANPAINT,2025-02-04,LONG,2025-02-04T12:20:00,2365.65,2292.95,2511.05,34,12.52,11.69,2025-02-04T13:45:00,2339.20,TIME_STOP,-899.30,-1019.27
rr_2.0_spike_2x,ASIANPAINT,2025-04-08,LONG,2025-04-08T11:15:00,2399.70,2395.00,2409.10,125,7.53,2.98,2025-04-08T11:15:00,2395.00,STOP,-587.50,-1037.00
rr_2.0_spike_2x,ASIANPAINT,2026-01-27,SHORT,2026-01-27T14:00:00,2640.40,2670.80,2579.60,82,8.84,8.94,2026-01-27T14:00:00,2579.60,TARGET,4985.60,4664.57
rr_2.0_spike_2x,LT,2024-04-12,SHORT,2024-04-12T13:10:00,3714.00,3724.90,3692.20,80,11.21,2.91,2024-04-12T13:30:00,3724.90,STOP,-872.00,-1318.33
rr_2.0_spike_2x,LT,2024-05-08,LONG,2024-05-08T11:50:00,3469.30,3445.00,3517.90,86,13.21,3.03,2024-05-08T12:30:00,3445.00,STOP,-2089.80,-2535.77
rr_2.0_spike_2x,LT,2024-06-05,LONG,2024-06-05T13:55:00,3381.85,3352.65,3440.25,85,17.18,2.51,2024-06-05T15:15:00,3416.00,EOD,2902.75,2469.39
