date,off0,off1,off2,off3,off4,off5,off6,off7,off8,off9,off10,off11
2006-05-12,1.011654901097335,1.0303495350661125,1.0256422845805013,1.015373722651084,1.0495161052367852,1.048552837398914,1.0840045004214232,1.1372697569990173,1.1699333874286477,1.1827423808081101,1.199078332906887,1.1400447541430105
2006-05-15,1.006312734514799,1.0051968418417556,1.011726029491303,1.0113747680126113,1.039663574418038,1.043972447844304,1.0799949055071614,1.1417426092594796,1.1762710082545151,1.1879266716613168,1.2047620794007736,1.122443542713507
2006-05-16,1.0092625549340017,1.0096916931363171,1.0106205229276122,1.0116203975830929,1.0399371578306598,1.0378442896669804,1.073732879279849,1.1471172422493887,1.178621819603987,1.1904879414069314,1.2080731418506718,1.126571609254917
2006-05-17,1.0146845591734952,1.0482109791503769,1.0445924147354437,1.0455317486159732,1.0776952866934844,1.0866175033039218,1.1254441576266725,1.2053712295758772,1.2470651805401731,1.2574660383867817,1.2751491783357203,1.1831639583772482
2006-05-18,1.0049133269288657,0.9883361912895504,0.9916477027583366,0.992064595356353,1.0189807313123918,1.0280022496346044,1.0633094676659445,1.1370953090960962,1.1661516230103235,1.1774351886845968,1.1604615897751775,1.072526700924502
2006-05-19,1.0017089221013247,0.9542392287089903,0.9644359630503724,0.9626601493163296,0.9862720665558441,0.9917627512245497,1.0246084016474342,1.0868228647450615,1.1111480454338947,1.1026544252554131,1.0898709805053506,1.0312541814579057
2006-05-22,1.0019592804385953,0.9260210731553608,0.9362204285945008,0.9376169138299453,0.9584115739417773,0.9532476696978094,0.9839692763184047,1.043157052725876,1.0153378736350689,1.0223044407372757,1.0228467147807716,0.9866419213351105
2006-05-23,1.0022097013482316,0.9171299968702522,0.9269156214992735,0.9378512535731222,0.9586511109198145,0.9510262042845629,0.981747182272423,1.0511254961382117,1.0014941994414395,1.0174791034641408,1.018795079553371,0.9878611727072217
2006-05-24,1.0024601848458725,0.9173592162931917,0.927147286655357,0.938085651885118,0.9588907077656218,0.9571582050580187,0.9879067673990202,1.0432507853700612,0.988246473616718,1.0042070676711412,1.004981610091537,0.9789587690788089
2006-05-25,1.0027107309471606,0.9175884930052223,0.9273790097117964,0.938320108780571,0.9591303644941621,0.9544018950829529,0.9851480259542098,1.035544035595656,0.9665957716907465,0.9825723823662247,0.9828505663771784,0.961415330319915
2006-05-26,1.0029613396677426,0.9178178270206622,0.9276107906830631,0.9371489009227386,0.959370081120402,0.9564601663143181,0.9872201272048144,1.0358028503842658,0.9693788351853942,0.9854085158347996,0.9860179406064865,0.9586806276149492
2006-05-29,1.003212011023269,0.9180472183538333,0.9278426295836316,0.9449840043028486,0.9596098576593117,0.9581892905585337,0.98896197159459,1.0360617298587727,0.9761668429400614,0.9921413666740961,0.9928513552969611,0.9604482455212613
2006-05-30,1.003462745029394,0.9182766670190612,0.9280745264279804,0.9359399250692494,0.9598496941258654,0.9575317765459095,0.9883091193090644,1.0363206740353434,0.9804549809047328,0.9963871570054843,0.9972069549390766,0.9597684577512483
2006-05-31,1.0037135417017762,0.9185061730306748,0.9283064812305915,0.9056783412899366,0.9600895905350408,0.9512150403799983,0.981977934304638,1.0365796829301492,0.9797264270315125,0.995637276254899,0.9966082115935907,0.9532853573684513
2006-06-01,1.0039644010560778,0.918735736403007,0.9285384940059502,0.873516883471496,0.9603295469018195,0.9514527787195918,0.9822233612519724,1.0368387565593653,0.9858632862052781,1.0017176353515427,1.0028143175954807,0.9535236131449044
2006-06-02,1.004215323107965,0.9189653571503938,0.928770564768546,0.8679616954931069,0.9605695632411867,0.9516905764774195,0.9824688495391642,1.0370978949391707,0.9827083059605707,0.998601530077021,0.999626034319411,0.9537619284689154
2006-06-05,1.0044663078731075,0.9191950352871752,0.9290026935328717,0.8681786262222876,0.9608096395681314,0.951928433668332,0.9827143991815442,1.0373570980857487,0.9829539154505872,0.9988511117799986,0.9998758720779882,0.954000303355367
2006-06-06,1.00471735536718,0.9194247708276944,0.9292348803134236,0.868395611169231,0.9610497758976464,0.9521663503071834,0.9829600101944469,1.0376163660152864,0.9831995863260843,0.9991007558612369,1.0001257722788224,0.9542387378191458
2006-06-07,1.00496846560586,0.9196545637862985,0.9294671251247019,0.8686126503474879,0.9612899722447282,0.9524043264088317,0.9832056825932107,1.037875698743975,0.983445318602404,0.9993504623363261,1.0003757349375197,0.9544772318751421
2006-06-08,1.0052196386048293,0.9198844141773381,0.9296994279812101,0.8688297437706123,0.9615302286243772,0.9526423619881383,0.983451416393178,1.03813509628801,0.9836911122948925,0.9996002312208602,1.0006257600696904,0.9547157855382498
2006-06-09,1.0054708743797738,0.9201143220151674,0.9299317888974556,0.8690468914521617,0.9617705450515972,0.9528804570599688,0.9836972116096947,1.038394558663591,0.9839369674188994,0.9998500625304374,1.0008758476909483,0.9549543988233665
2006-06-12,1.005722172946383,0.9203442873141441,0.9301642078879495,0.8692640934056971,0.9620109215413961,0.9531186116391921,0.9839430682581108,1.038654085886921,0.9841828839897784,1.0000999562806596,1.0011259978169116,0.9551930717453938
2006-06-13,1.0059735343203506,0.9205743100886294,0.9303966849672062,0.8694813496447825,0.9622513581087854,0.9533568257406809,0.98418898635378,1.0389136779742079,0.984428862022887,1.000349912487133,1.001376210463202,0.9554318043192367
2006-06-14,1.0062249585173741,0.9208043903529884,0.9306292201497439,0.8696986601829858,0.9624918547687803,0.9535950993793118,0.98443496591206,1.0391733349416628,0.9846749015335866,1.0005999311654667,1.0016264856454455,0.955670596559804
2006-06-15,1.0064764455531552,0.9210345281215896,0.9308618134500845,0.869916025033878,0.9627324115363999,0.9538334325699648,0.9846810069483122,1.0394330568055015,0.9849210025372424,1.0008500123312751,1.0018768233792719,0.9559094484820083
2006-06-16,1.006727995443399,0.9212647234088049,0.9310944648827534,0.8701334442110334,0.9629730284266669,0.9540718253275239,0.9849271094779017,1.0396928435819435,0.9851671650492232,1.0011001560001753,1.0021272236803145,0.956148360100766
2006-06-19,1.0069796082038147,0.9214949762290103,0.9313271744622796,0.87035091772803,0.9632137054546079,0.9543102776668768,0.9851732735161978,1.0399526952872127,0.9854133890849021,1.001350362187789,1.002377686564211,0.956387331430997
2006-06-20,1.0072312838501156,0.9217252865965849,0.931559942203196,0.8705684455984489,0.9634544426352531,0.9545487896029148,0.9854194990785733,1.0402126119375366,0.9856596746596556,1.0016006309097416,1.0026282120466026,0.9566263624876251
2006-06-21,1.0074830223980191,0.9219556545259117,0.9317927681200389,0.8707860278358748,0.9636952399836367,0.954787361150533,0.985665786180405,1.0404725935491472,0.9859060217888644,1.001850962181662,1.0028788001431346,0.9568654532855779
2006-06-22,1.007734823863246,0.922186080031377,0.9320256522273481,0.8710036644538957,0.9639360975147964,0.9550259923246301,0.9859121348370736,1.0407326401382804,0.9861524304879128,1.0021013560191838,1.0031294508694564,0.9571046038397866
2006-06-23,1.0079866882615214,0.9224165631273711,0.9322585945396674,0.8712213554661029,0.9641770152437736,0.9552646831401088,0.9861585450639636,1.040992751721176,0.986398900772189,1.002351812437944,1.0033801642412212,0.957343814165186
2006-06-25,1.008238615608574,0.9226471038282875,0.9324915950715441,0.8714391008860913,0.9644179931856138,0.9555034336118752,0.9864050168764633,1.0412529283140777,0.986645432657085,1.0026023314535835,1.003630940274086,0.9575830842767149
2006-06-26,1.008490605920137,0.9228777021485235,0.9327246538375289,0.8716569007274592,0.9646590313553661,0.9557422437548393,0.9866515502899649,1.0415131699332338,0.986892026157997,1.0028529130817472,1.0038817789837116,0.9578224141893157
2006-06-27,1.0087426592119473,0.92310835810248,0.9329577708521765,0.8718747550038081,0.9649001297680833,0.9559811135839148,0.9868981453198643,1.0417734765948965,0.9871386812903244,1.003103557338084,1.0041326803857629,0.9580618039179346
2006-06-28,1.0089947754997453,0.9233390717045615,0.9331909461300448,0.872092663728743,0.9651412884388219,0.9562200431140191,0.9871448019815614,1.0420338483153218,0.9873853980694711,1.0033542642382467,1.004383644495909,0.9583012534775215
2006-06-29,1.0092469547992757,0.923569842969176,0.9334241796856959,0.8723106269158722,0.9653825073826423,0.9564590323600733,0.98739152029046,1.04229428511077,0.9876321765108445,1.003605033797892,1.0046346713298222,0.9585407628830299
2006-06-30,1.0094991971262872,0.9238006719107352,0.933657471533695,0.8725286445788077,0.9656237866146087,0.9566980813370025,0.9876383002619675,1.0425547869975051,0.9878790166298558,1.0038558660326802,1.0048857609031794,0.9587803321494173
2006-07-03,1.0097515024965322,0.9240315585436544,0.9338908216886114,0.8727467167311647,0.9658651261497889,0.9569371900597351,0.9878851419114955,1.042815353991796,0.9881259184419202,1.0041067609582761,1.005136913231661,0.9590199612916447
2006-07-04,1.0100038709257673,0.9242625028823523,0.9341242301650177,0.8729648433865616,0.9661065260032546,0.9571763585432035,0.9881320452544591,1.0430759861099146,0.9883728819624569,1.0043577185903478,1.0053881283309516,0.959259650324677
2006-07-05,1.0102563024297528,0.9244935049412516,0.9343576969774902,0.8731830245586205,0.9663479861900812,0.9574155868023438,0.9883790103062775,1.0433366833681377,0.9886199072068885,1.0046087389445677,1.0056394062167395,0.9594993992634827
2006-07-06,1.0105087970242532,0.9247245647347783,0.934591222140609,0.8734012602609669,0.9665895067253479,0.9576548748520959,0.9886260370823736,1.0435974457827457,0.988866994190642,1.004859822036612,1.0058907469047171,0.9597392081230343
2006-07-07,1.010761354725037,0.924955682277362,0.9348248056689576,0.8736195505072295,0.9668310876241377,0.9578942227074031,0.9888731255981744,1.0438582733700232,0.9891141429291478,1.005110967882161,1.0061421504105805,0.9599790769183077
2006-07-10,1.011013975547876,0.9251868575834361,0.9350584475771236,0.8738378953110406,0.9670727289015373,0.9581336303832129,0.9891202758691104,1.044119166146259,0.9893613534378404,1.0053621764968987,1.00639361675003,0.9602190056642829
2006-07-11,1.0112666595085464,0.9254180906674375,0.9352921478796977,0.8740562946860359,0.9673144305726371,0.9583730978944761,0.9893674879106162,1.0443801241277457,0.989608625732158,1.005613447896513,1.0066451459387695,0.9604589943759432
2006-07-12,1.0115194066228286,0.9256493815438067,0.9355259065912745,0.8742747486458543,0.9675561926525316,0.9586126252561477,0.9896147617381302,1.0446411473307802,0.9898559598275429,1.005864782096696,1.0068967379925071,0.960699043068276
2006-07-13,1.0117722169065064,0.9258807302269878,0.9357597237264523,0.8744932572041384,0.9677980151563186,0.958852212483186,0.9898620973670946,1.0449022357716633,0.9901033557394412,1.0061161791131432,1.0071483929269547,0.9609391517562724
2006-07-14,1.012025090375368,0.9261121367314284,0.935993599299833,0.874711820374534,0.9680398980991001,0.9590918595905532,0.9901094948129556,1.0451633894667,0.9903508134833026,1.0063676389615546,1.007400110757828,0.9611793204549272
2006-07-17,1.0122780270452052,0.9263436010715801,0.9362275333260219,0.8749304381706903,0.9682818414959816,0.9593315665932154,0.9903569540911631,1.0454246084321996,0.9905983330745808,1.0066191616576337,1.0076518915008472,0.9614195491792388
2006-07-18,1.012531026931814,0.9265751232618976,0.9364615258196285,0.87514911060626,0.9685238453620725,0.9595713335061422,0.990604475217171,1.045685892684475,0.9908459145287335,1.0068707472170881,1.0079037351717357,0.9616598379442096
2006-07-19,1.0127840900509941,0.9268067033168397,0.9366955767952655,0.8753678376948993,0.9687659097124859,0.9598111603443071,0.990852058206437,1.0459472422398435,0.9910935578612221,1.0071223956556294,1.0081556417862212,0.9619001867648457
2006-07-20,1.0130372164185495,0.9270383412508684,0.9369296862675494,0.8755866194502677,0.9690080345623387,0.9600510471226873,0.9910997030744225,1.0462086571146263,0.991341263087512,1.007374106988973,1.0084076113600353,0.9621405956561567
2006-07-21,1.0132904060502879,0.9272700370784495,0.9371638542511003,0.8758054558860281,0.9692502199267518,0.9602909938562637,0.9913474098365931,1.0464701373251488,0.9915890302230724,1.0076258812328382,1.0086596439089135,0.9623810646331563
2006-07-24,1.0135436589620208,0.9275017908140525,0.937398080760542,0.8760243470158467,0.9694924658208494,0.9605310005600209,0.991595178508418,1.0467316828877404,0.9918368592833764,1.0078777184029486,1.0089117394485951,0.9626215937108616
2006-07-25,1.0137969751695641,0.9277336024721503,0.937632365810502,0.8762432928533934,0.9697347722597599,0.9607710672489476,0.9918430091053705,1.0469932938187347,0.9920847502839008,1.0081296185150312,1.0091638979948236,0.9628621829042939
2006-07-26,1.0140503546887372,0.9279654720672197,0.9378667094156113,0.8764622934123414,0.9699771392586154,0.9610111939380356,0.9920909016429275,1.0472549701344693,0.9923327032401263,1.0083815815848172,1.0094161195633462,0.9631028322284778
2006-07-27,1.0143037975353637,0.9281973996137408,0.9381011115905048,0.8766813487063672,0.9702195668325516,0.961251380642281,0.9923388561365698,1.0475167118512858,0.9925807181675379,1.0086336076280418,1.0096684041699142,0.9633435416984419
2006-07-28,1.014557303725271,0.9284293851261975,0.9383355723498208,0.8769004587491507,0.9704620549967082,0.9614916273766835,0.9925868726017822,1.04777851898553,0.9928287950816239,1.0088856966604438,1.0099207518302828,0.9635843113292186
2006-07-31,1.0148108732742909,0.9286614286190775,0.9385700917082014,0.8771196235543754,0.9707046037662286,0.9617319341562465,0.9928349510540535,1.0480403915535519,0.9930769339978768,1.0091378486977662,1.0101731625602113,0.9638251411358438
2006-08-01,1.0150645061982586,0.9288935301068717,0.9388046696802924,0.8773388431357283,0.9709472131562598,0.9619723009959771,0.9930830915088761,1.0483023295717053,0.9933251349317928,1.0093900637557562,1.0104256363754625,0.9640660311333574
2006-08-02,1.0153182025130134,0.9291256896040749,0.9390393062807432,0.8775581175068995,0.9711898831819529,0.9622127279108862,0.9933312939817464,1.0485643330563483,0.993573397898872,1.0096423418501643,1.0106781732918033,0.964306981336803
2006-08-03,1.0155719622343988,0.9293579071251855,0.9392740015242067,0.8777774466815828,0.9714326138584626,0.9624532149159885,0.9935795584881645,1.048826402023843,0.9938217229146186,1.0098946829967455,1.0109307733250048,0.964547991761228
2006-08-04,1.0158257853782622,0.9295901826847054,0.9395087554253398,0.8779968306734752,0.9716754052009474,0.9626937620263023,0.9938278850436346,1.0490885364905553,0.9940701099945404,1.0101470872112583,1.0111834364908419,0.9647890624216834
2006-08-07,1.0160796719604546,0.9298225162971403,0.9397435679988029,0.8782162694962773,0.9719182572245697,0.9629343692568499,0.9940762736636648,1.049350736472856,0.9943185591541491,1.0103995545094655,1.0114361628050932,0.9650301933332242
2006-08-08,1.0163336219968313,0.9300549079769993,0.9399784392592598,0.878435763163693,0.9721611699444956,0.9631750366226574,0.994324724363767,1.0496130019871193,0.9945670704089605,1.0106520849071337,1.0116889522835417,0.9652713845109088
2006-08-09,1.0165876355032515,0.9302873577387955,0.9402133692213784,0.8786553116894298,0.9724041433758951,0.9634157641387541,0.9945732371594567,1.0498753330497237,0.994815643774494,1.0109046784200333,1.0119418049419742,0.9655126359697997
2006-08-10,1.0168417124955784,0.9305198655970451,0.9404483578998302,0.8788749150871984,0.9726471775339417,0.9636565518201736,0.9948218120662538,1.0501377296770518,0.9950642792662732,1.011157335063939,1.012194720796181,0.9657539477249633
2006-08-11,1.017095852989679,0.9307524315662684,0.94068340530929,0.8790945733707131,0.972890272433813,0.9638973996819532,0.9950704490996816,1.0504001918854902,0.9953129768998251,1.0114100548546288,1.012447699861957,0.9659953197914691
2006-08-14,1.0173500570014244,0.9309850556609891,0.9409185114644366,0.8793142865536915,0.9731334280906901,0.9641383077391338,0.9953191482752676,1.0506627196914295,0.9955617366906812,1.0116628378078854,1.0127007421551004,0.9662367521843911
2006-08-16,1.0176043245466897,0.9312177378957346,0.9411536763799524,0.8795340546498547,0.9733766445197584,0.96437927600676,0.995567909608543,1.0509253131112648,0.9958105586543762,1.011915683939495,1.0129538476914142,0.9650306988705009
2006-08-17,1.0178586556413538,0.9314504782850359,0.9413889000705234,0.8797538776729272,0.9736199217362065,0.9646203044998803,0.995816733115043,1.051187972161395,0.9960594428064493,1.0121685932652478,1.0116894822633096,0.9639555420534619
2006-08-18,1.0181130503012998,0.9316832768434277,0.9416241825508395,0.879973755636637,0.9738632597552271,0.964861393233547,0.9960656188103066,1.0514506968582233,0.9963083891624432,1.0109052079889547,1.016034549333954,0.9716807085312121
2006-08-21,1.0183675085424146,0.9319161335854481,0.9418595238355938,0.8801936885547155,0.9741066585920167,0.9651025422228161,0.9963145667098767,1.0517134872181566,0.9950648005370992,1.0000780845766482,1.002905213770437,0.9594736579871735
2006-08-22,1.0186220303805893,0.9321490485256392,0.9420949239394836,0.8804136764408974,0.9743501182617756,0.9653437514827473,0.9965635768293002,1.0504007421443902,0.9937085293586442,0.9986590283599046,1.0050870243546186,0.9553356971666107
2006-08-23,1.0188766158317184,0.9323820216785464,0.9423303828772095,0.8806337193089211,0.9745936387797078,0.9655850210284042,0.9953196696796079,1.0205831049320218,0.9724277353929427,0.9772543956497195,0.9814343828324309,0.9351307029254384
2006-08-24,1.019131264911701,0.9326150530587191,0.942565900663476,0.8808538171725281,0.9748372201610213,0.9643797812030495,0.9953610556871654,1.0216507450282202,0.973396417813966,0.9783093723300795,0.9731169717902004,0.9348245949251646
2006-08-25,1.01938597763644,0.9328481426807098,0.9428014773129911,0.8810739700454636,0.9736204317732675,0.9769975902903589,1.0038159356182812,1.0299489131384327,0.9780727279801333,0.9829847673125143,0.9794905630971865,0.9390827703773951
2006-08-28,1.0196407540218422,0.9330812905590751,0.9430371128404668,0.8799742166165513,0.984199480055288,0.9877496015794348,1.0069570171473488,1.0334073062632443,0.9823007475646321,0.9870994822332602,0.983540030512677,0.9430473253989156
2006-08-29,1.0198955940838181,0.9333144967083751,0.9418600172347661,0.8780542196211311,0.9822894519158178,0.9859386590253048,1.0016328273236474,1.0278865134935784,0.9779042274404668,0.9826526096861965,0.9798560212671603,0.9401530669614182
2006-08-30,1.020150497838283,0.932149536837917,0.9247728346125388,0.867557186633935,0.9705118605822471,0.9740524000681193,0.9909379612851908,1.017008081017691,0.967958078915617,0.9726459700440879,0.9712272055932478,0.9323404610934911
2006-08-31,1.0188771495767899,0.9128650284759317,0.9113371972869594,0.8548495051842013,0.9560721876581753,0.9593958994745881,0.9786251949418332,1.0044902780561973,0.959693765241449,0.964407736165066,0.9639755335852872,0.9243365495171117
2006-09-01,1.0248799649138656,0.9195148346634194,0.9180595034918051,0.8612032373820007,0.9631470465486947,0.9664406132703337,0.98884744209189,1.014842706975294,0.968158346724589,0.9728858171409429,0.9718621415845841,0.9328165207260319
2006-09-04,1.033785959853389,0.9275905961528668,0.9261736401612071,0.8687721764552021,0.9715472021247884,0.9747396244047728,1.0007538448227935,1.0271103072469816,0.9784724769342041,0.983249022334884,0.9824536533814328,0.9377683079287306
2006-09-05,1.029559109916319,0.9237366996377747,0.9223599755477487,0.8652631323922442,0.9677660816056859,0.9708924947185503,0.9961199748204816,1.0225942867032551,0.9759396975539985,0.9805934790869513,0.9815082213976423,0.9382248229427336
2006-09-06,1.0339684738061892,0.9277513942735149,0.9264232469154865,0.8690471709049976,0.9719490821617582,0.9748998299135933,1.008738156839577,1.035689528678972,0.98277935379664,0.9874537578376358,0.9857866875225425,0.9443823107380688
2006-09-07,1.0302828014786634,0.9244008518963927,0.9230657581663968,0.8659077292384475,0.9683275758536145,0.9714003417486228,1.0035919027740476,1.0299738834249543,0.9803322721167732,0.9850325480673237,0.985175508774387,0.9439027431689729
2006-09-08,1.0366975161084167,0.9301538151608988,0.9288853136660118,0.8713861619838345,0.9744266367049379,0.9774008954263912,1.0105861386538257,1.0371632002703013,0.9875031894436306,0.9921788583099276,0.9913536564085006,0.950979466840982
2006-09-11,1.0141325166789417,0.9099911786384027,0.908692076789721,0.85238766189846,0.9532179214348256,0.9560123269337769,0.9868687639768847,1.0133344226762566,0.9691405692815759,0.9736860332595315,0.9756776471778685,0.9356415249885432
2006-09-12,1.0152889907109128,0.9109904401197562,0.9097025284222698,0.853364863263806,0.9543159868755691,0.9571712614235939,0.9858218474635362,1.0121155824262131,0.9684646940776435,0.9729654181027989,0.9766193874670239,0.9350735126119105
2006-09-13,1.021902412882458,0.916867507207772,0.9156065684461774,0.8589423904159537,0.9605185624874821,0.963456571092653,0.9919655159537137,1.018117794619995,0.9742808255435705,0.9788016564339048,0.9826396791380818,0.9410071309347487
2006-09-14,1.0264066184697334,0.9208815344313743,0.9196567088133445,0.8627765812945468,0.964853947577004,0.9677629799584306,0.9963886469385272,1.022705927361979,0.9794220208050013,0.9839241822752782,0.9877640648770349,0.9448505710287416
2006-09-15,1.0326609531756594,0.9264679729049048,0.9253172145200758,0.8681467780080061,0.9710160347420888,0.9737772523725964,1.0028284391572693,1.029700640523636,0.9857482490434917,0.9901439100086131,0.9925575452539874,0.9561691787032895
2006-09-18,1.0456680316485985,0.9380485511397696,0.9369932662614116,0.8791978860672882,0.9834646633171096,0.9862003425685009,1.0154320262428445,1.0425948145991972,0.9980070310926887,1.0010614871298267,0.9976859693169393,0.9612530036603757
2006-09-19,1.041731953725703,0.9345273000479694,0.9334073004746429,0.8757859587113119,0.9794912817253238,0.9823892081538859,1.0111929295073563,1.0378033142559562,0.989685624562989,0.9892156848320947,0.9850943237459358,0.9487964677115149
2006-09-20,1.04525386077347,0.9376575611689044,0.9365502808086363,0.8787539259967085,0.9827886611591432,0.9857340161465364,1.0144571471060626,1.039858895449166,1.0008589933829337,1.0024479916550117,0.9951422353941327,0.9584445416624479
2006-09-21,1.0469223795838947,0.9391466450655296,0.938053070583855,0.8801761668153365,0.9844024098802298,0.9873297561465664,1.0150266527155225,1.0497965675483965,1.0120684268134073,1.0135962945625414,1.0092580045834223,0.9720858355219765
2006-09-22,1.048024722318197,0.9401388163079357,0.939066859189631,0.8811411679841212,0.9855481978143216,0.9873503923164814,1.0189666216888416,1.0548459747818184,1.0169625584444708,1.0183263338911785,1.0118143843301097,0.9747480104095293
2006-09-25,1.046718221229888,0.9389737999685238,0.9378833093415967,0.8800157910174957,0.9832053529757281,0.9822681858729574,1.0164389980877595,1.0522018495509686,1.0145511134038712,1.016137207503256,1.013186767147115,0.9758609010116241
