date,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
2008-05-08,2982873.75,2798985.0,2972437.0,2803356.0,2798187.0,3050932.0,2785278.0,2940119.75,2751149.0,2753675.75,2805037.75,2883550.0,2931276.0,3029249.0,2979282.75,2938520.0,2970327.5,2977332.0,3039324.0,3087774.0,2756045.75,2855149.0,2963776.5,3083300.75,3081848.25,3035359.5,2976972.25,3011412.0,2856979.5,2915432.0
2008-05-09,2957780.5,2775437.5,2947444.0,2779777.75,2774656.5,3025278.0,2761854.5,2915395.5,2728013.5,2730517.5,2781452.5,2859299.75,2906628.75,3003776.0,2954216.75,2913799.0,2945341.5,2952289.0,3013753.75,3061803.5,2732864.75,2831140.75,2938844.0,3057361.0,3055928.0,3009835.5,2951932.5,2986076.5,2832947.25,2890915.75
2008-05-12,2955198.5,2773014.75,2944871.5,2777352.75,2772231.0,3022636.5,2759442.25,2912851.5,2725633.75,2728133.75,2779023.25,2856801.5,2904090.5,3001153.0,2951635.5,2911257.0,2942770.75,2949711.75,3011121.25,3059131.25,2730477.25,2828670.0,2936280.0,3054691.5,3053260.0,3007208.5,2949355.5,2983469.75,2830475.5,2888391.5
2008-05-13,2966696.0,2783806.5,2956329.5,2788163.0,2783006.5,3034389.5,2770176.5,2924191.0,2736247.5,2738749.5,2789835.5,2867908.75,2915392.0,3012827.0,2963114.5,2922595.0,2954227.5,2961189.5,3022835.0,3071038.75,2741094.5,2839677.0,2947716.0,3066580.0,3065147.75,3018919.5,2960832.75,2995083.5,2841500.25,2899633.75
2008-05-14,2973348.75,2790048.25,2962958.0,2794412.75,2789253.75,3041195.5,2776390.5,2930746.25,2742380.0,2744891.0,2796093.75,2874345.0,2921931.75,3019584.75,2969764.0,2929146.25,2960851.5,2967830.0,3029616.75,3077924.5,2747244.75,2846044.0,2954323.5,3073458.0,3072021.25,3025688.0,2967473.0,3001800.0,2847870.0,2906137.25
2008-05-15,2985638.0,2801582.0,2975204.25,2805964.5,2800779.0,3053762.0,2787866.0,2942863.25,2753719.75,2756237.25,2807652.0,2886223.5,2934012.0,3032064.75,2982038.25,2941259.75,2973094.25,2980097.75,3042139.5,3090649.5,2758597.75,2857807.75,2966541.5,3086165.0,3084725.0,3038201.0,2979741.0,3014212.0,2859649.0,2918153.0
2008-05-16,2987591.5,2803415.0,2977150.5,2807800.25,2802612.0,3055760.0,2789690.5,2944788.75,2755521.25,2758040.75,2809489.5,2888112.25,2935932.25,3034048.5,2983990.0,2943184.25,2975039.75,2982047.5,3044130.5,3092671.75,2760403.0,2859677.5,2968482.25,3088184.25,3086743.25,3040189.0,2981691.0,3016184.5,2861520.0,2920062.5
2008-05-20,2971671.75,2788473.25,2961286.25,2792833.25,2787687.5,3039484.25,2774826.25,2929089.25,2740827.75,2743341.75,2794517.5,2872729.0,2920283.0,3017883.0,2968092.5,2927487.5,2959177.25,2966155.25,3027909.5,3076185.0,2745699.0,2844437.25,2952650.25,3071722.75,3070284.25,3023975.5,2965798.5,3000104.0,2846257.0,2904496.25
2008-05-21,2974191.5,2790836.5,2963797.25,2795200.25,2790050.75,3042062.0,2777179.75,2931571.75,2743150.75,2745666.5,2796885.5,2875163.75,2922758.0,3020440.5,2970607.5,2929970.5,2961686.0,2968669.0,3030475.5,3078794.25,2748028.25,2846848.0,2955154.0,3074328.0,3072887.5,3026537.75,2968312.25,3002647.75,2848669.0,2906959.75
2008-05-22,2971995.25,2788776.25,2961608.75,2793137.25,2787990.25,3039815.25,2775128.25,2929407.75,2741125.75,2743640.0,2794820.75,2873041.0,2920600.0,3018211.0,2968414.5,2927806.25,2959499.0,2966477.5,3028238.25,3076520.25,2745998.25,2844746.5,2952971.5,3072057.0,3070618.0,3024303.75,2966120.5,3000430.25,2846566.0,2904812.25
2008-05-23,2973037.0,2789753.5,2962647.0,2794116.0,2788967.5,3040881.0,2776101.0,2930434.5,2742086.5,2744601.5,2795800.25,2874048.0,2921623.5,3019268.75,2969454.75,2928832.5,2960536.25,2967517.25,3029299.5,3077598.75,2746960.75,2845743.5,2954006.5,3073134.0,3071694.25,3025363.5,2967160.25,3001481.75,2847563.5,2905830.5
2008-05-26,2975388.25,2791959.5,2964990.0,2796325.5,2791173.5,3043286.0,2778297.0,2932751.5,2744255.0,2746771.5,2798011.0,2876320.5,2923934.0,3021656.0,2971803.0,2931149.25,2962877.75,2969863.75,3031695.0,3080033.0,2749133.75,2847993.75,2956343.0,3075565.25,3074123.75,3027755.75,2969506.75,3003856.0,2849815.25,2908129.5
2008-05-27,2976185.5,2792707.75,2965784.5,2797074.5,2791921.25,3044101.5,2779041.5,2933537.25,2744990.25,2747507.5,2798760.75,2877091.25,2924717.5,3022465.75,2972599.5,2931934.75,2963671.75,2970659.75,3032507.25,3080858.5,2749870.5,2848756.75,2957135.25,3076389.5,3074947.75,3028567.0,2970302.5,3004660.75,2850578.75,2908908.75
2008-05-28,2985544.25,2801488.25,2975110.75,2805868.5,2800701.75,3053674.5,2787782.0,2942761.5,2753619.5,2756146.0,2807561.25,2886137.75,2933912.75,3031969.25,2981946.0,2941155.5,2972991.5,2979999.5,3042041.75,3090547.0,2758518.75,2857712.0,2966435.0,3086064.5,3084616.5,3038090.5,2979642.0,3014109.5,2859540.5,2918057.0
2008-05-29,2965655.75,2782825.5,2955288.0,2787176.5,2782039.0,3033327.0,2769207.5,2923155.5,2735280.25,2737788.25,2788854.5,2866913.75,2914369.0,3011772.5,2962079.0,2921560.5,2953183.5,2960147.5,3021774.75,3069953.5,2740142.5,2838678.75,2946671.0,3065500.25,3064067.0,3017849.5,2959790.0,2994026.0,2840492.5,2898616.5
2008-05-30,2969729.25,2786648.5,2959348.25,2791005.25,2785861.75,3037494.75,2773011.75,2927171.5,2739036.5,2741548.5,2792686.25,2870851.25,2918372.5,3015909.0,2966148.5,2925574.0,2957240.75,2964214.0,3025926.5,3074171.5,2743906.25,2842577.5,2950719.25,3069712.5,3068276.25,3021995.5,2963856.5,2998139.75,2844394.5,2902598.0
2008-06-02,2950292.25,2768415.75,2939981.75,2772746.25,2767629.0,3017616.5,2754858.25,2908016.75,2721117.25,2723606.75,2774413.75,2852062.5,2899279.5,2996172.0,2946742.25,2906423.5,2937887.25,2944821.0,3006132.0,3054055.25,2725942.5,2823983.0,2931405.5,3049622.25,3048199.5,3002218.5,2944463.5,2978521.5,2825786.75,2883597.75
2008-06-03,2950146.25,2768278.5,2939836.0,2772608.75,2767491.5,3017466.75,2754721.75,2907872.5,2720982.75,2723472.0,2774276.25,2851921.5,2899136.0,2996023.75,2946596.25,2906279.5,2937741.75,2944675.0,3005983.0,3053903.5,2725807.75,2823843.25,2931260.25,3049471.0,3048048.25,3002069.75,2944317.5,2978374.0,2825647.0,2883455.0
2008-06-04,2941021.1440158263,2759713.940933389,2930739.136475084,2764029.9485988906,2758926.7189411544,3008128.5823699865,2746199.807392663,2898875.1024198867,2712567.2567390245,2715049.6933582015,2765690.1817488316,2843101.812902765,2890166.868742633,2986756.8995543234,2937478.0237874296,2897289.282194885,2928652.0489255367,2935564.0172406146,2996680.142096414,3044451.7961761053,2717378.0330259926,2815108.558789369,2922191.855208705,3040033.3194084316,3038618.094905787,2992781.358805284,2935206.4030833896,2969156.324706058,2816904.7663523145,2874535.553382759
2008-06-05,2941604.6799570993,2760261.5032232567,2931320.6323354957,2764578.3672394855,2759474.1250361823,3008725.433279187,2746744.688306828,2899450.276051319,2713105.46452806,2715588.393694185,2766238.929800766,2843665.920405325,2890740.3145499234,2987349.5100502665,2938060.856728657,2897864.1411794475,2929233.130681276,2936146.4704186385,2997274.7214896875,3045055.8540721717,2717917.1953341328,2815667.112074843,2922771.655179977,3040636.5006226,3039220.995321443,2993375.164630444,2935788.7853062237,2969745.443024452,2817463.676028178,2875105.897738589
2008-06-06,2942188.331679313,2760809.1741564358,2931902.2435720703,2765126.894693303,2760021.6397435307,3009322.4026111867,2747289.677332286,2900025.563804504,2713643.7791043553,2716127.2009151564,2766787.7867312822,2844230.139833977,2891313.874136144,2987942.238127657,2938643.8053113413,2898439.114223332,2929814.327731014,2936729.0391627694,2997869.418855062,3045660.0318209957,2718456.4646189213,2816225.776184382,2923351.570190925,3041239.8015155806,3039824.015360197,2993969.0882742195,2936371.283081086,2970334.6782314014,2818022.6965988185,2875676.3552579815
2008-06-09,2942772.09920544,2761356.953754483,2932483.9702076996,2765675.5309819328,2760569.2630847497,3009919.4903894826,2747834.774490487,2900600.9657020844,2714182.200489098,2716666.1150423223,2767336.7525619827,2844794.471210928,2891887.547523869,2988535.0838098256,2939226.869558427,2899014.20134917,2930395.6400976274,2937311.7234959365,2998464.234215946,3046264.329446357,2718995.840901584,2816784.551139974,2923931.6002643756,3041843.2221111194,3040427.1550457845,2994563.1297599883,2936953.8964309036,2970924.030350098,2818581.828086239,2876246.9259633897
2008-06-10,2943902.75,2762418.25,2933611.0,2766738.5,2761630.25,3011076.0,2748890.75,2901715.5,2715225.5,2717710.25,2768400.0,2845888.0,2892999.0,2989683.5,2940356.5,2900128.5,2931521.75,2938440.5,2999616.5,3047435.25,2720041.0,2817867.25,2925055.25,3043012.5,3041595.5,2995714.25,2938082.5,2972066.0,2819664.75,2877352.25
2008-06-11,2941255.0,2759932.25,2930971.25,2764248.25,2759144.25,3008367.0,2746417.5,2899105.5,2712781.5,2715264.0,2765910.0,2843326.0,2890395.0,2986993.5,2937710.5,2897518.25,2928884.25,2935796.75,2996918.0,3044692.25,2717592.75,2815330.75,2922424.0,3040273.75,3038859.25,2993017.5,2935438.75,2969390.25,2817128.5,2874763.25
2008-06-12,2946245.0,2764616.0,2935945.0,2768940.0,2763828.0,3013471.75,2751078.0,2904024.25,2717386.0,2719872.75,2770602.5,2848152.5,2895301.0,2992062.5,2942696.0,2902436.25,2933854.0,2940778.5,3002002.75,3049860.25,2722205.25,2820109.75,2927382.5,3045434.0,3044015.5,2998098.0,2940420.5,2974431.5,2821908.25,2879641.75
2008-06-13,2951111.25,2769171.5,2940793.0,2773514.75,2768383.25,3018447.5,2755615.5,2908817.0,2721869.0,2724355.5,2775177.0,2852854.5,2900075.25,2997001.0,2947562.5,2907229.0,2938702.5,2945625.5,3006960.5,3054889.5,2726707.5,2824756.0,2932211.5,3050463.75,3049046.0,3003055.5,2945267.5,2979352.5,2826574.5,2884398.75
2008-06-16,2957639.25,2775298.5,2947297.75,2779650.0,2774510.0,3025124.0,2761713.0,2915252.25,2727890.75,2730383.25,2781315.25,2859167.0,2906493.0,3003631.25,2954081.75,2913661.0,2945201.25,2952142.25,3013610.75,3061650.25,2732737.75,2831007.5,2938699.0,3057212.5,3055789.0,3009699.5,2951784.0,2985944.0,2832826.0,2890778.25
2008-06-17,2957077.75,2774773.5,2946738.75,2779122.25,2773985.0,3024550.0,2761189.75,2914699.5,2727374.0,2729866.5,2780787.75,2858624.75,2905942.5,3003061.5,2953520.25,2913108.25,2944642.0,2951583.75,3013039.0,3061070.25,2732218.25,2830472.0,2938142.0,3056632.5,3055209.0,3009127.25,2951225.5,2985375.75,2832287.5,2890229.5
2008-06-18,2948530.0,2766759.0,2938221.5,2771087.0,2765970.25,3015807.75,2753211.5,2906275.25,2719493.0,2721981.5,2772751.5,2850361.5,2897545.75,2994381.5,2944978.25,2904687.0,2936129.0,2943058.0,3004330.25,3052224.75,2724316.75,2822296.25,2929652.5,3047795.5,3046376.75,3000424.0,2942699.75,2976739.25,2824097.0,2881875.0
2008-06-19,2950063.5,2768201.75,2939750.0,2772528.25,2767412.75,3017377.0,2754645.75,2907788.5,2720909.25,2723400.25,2774193.75,2851845.0,2899056.0,2995940.5,2946508.0,2906198.0,2937655.0,2944591.75,3005893.0,3053815.5,2725731.5,2823768.25,2931178.25,3049381.0,3047959.5,3001983.0,2944233.5,2978285.0,2825564.0,2883373.25
2008-06-20,2931452.5,2750753.75,2921205.5,2755033.25,2749964.5,2998342.75,2737275.75,2889447.0,2703750.75,2706233.25,2756696.0,2833854.5,2880775.5,2977042.5,2927908.0,2887862.5,2919119.5,2926030.5,2986931.0,3034558.25,2708526.5,2805969.5,2912694.75,3030140.75,3028728.0,2983032.5,2925672.0,2959479.0,2807729.75,2865182.75
2008-06-23,2915373.93620821,2735665.8208065266,2905182.870236139,2739919.587552978,2734876.5658623152,2981895.272021119,2722260.758815508,2873595.64849714,2688920.31357804,2691390.0456534,2741578.23124263,2818307.743571225,2864971.411645052,2960710.748054514,2911846.658283429,2872019.716264721,2903109.508194864,2909981.980392156,2970547.9994490175,3017909.0815918883,2693670.1266552424,2790577.050533276,2896719.25654257,3013517.424946851,3012117.6609971332,2966666.369439785,2909623.442718546,2943241.7903321073,2792328.75723958,2849468.692536016
2008-06-24,2915952.383417775,2736208.611643988,2905759.295408805,2740463.2223917786,2735419.2001015735,2982486.917908425,2722800.8899184475,2874165.8063639053,2689453.8295132737,2691924.051614839,2742122.1951774005,2818866.9316155845,2865539.8583537117,2961298.1906632553,2912424.405636263,2872589.5614465196,2903685.521986172,2910559.3577692183,2971137.3938933527,3018507.8730763313,2694204.585013706,2791130.7364560007,2897294.0024268045,3014115.3450708487,3012715.303390188,2967254.9937194358,2910200.7489571804,2943825.766877808,2792882.7907231594,2850034.0633083447
2008-06-25,2916530.945398612,2736751.5101780444,2906335.8349515446,2741006.9650946343,2735961.9420063556,2983078.6811857875,2723341.1281902567,2874736.0773572316,2689987.4513048436,2692458.163529842,2742666.267041523,2819426.2306099525,2866108.417849417,2961885.7498280695,2913002.2676215083,2873159.519692838,2904261.650065931,2911136.8497052835,2971726.90528103,3019106.7833686084,2694739.1494154944,2791684.5322370436,2897868.862347921,3014713.3838297916,3013313.064363083,2967843.7347896183,2910778.169740704,2944409.859291871,2793436.934134017,2850599.546257414
2008-06-26,2917109.622173493,2737294.516430064,2906912.488887051,2741550.8156829467,2736504.7915980234,2983670.561876499,2723881.4736521994,2875306.4614995643,2690521.1789737535,2692992.3814194314,2743210.446856412,2819985.6405763435,2866677.090154546,2962473.425572083,2913580.2442619093,2873729.5910261106,2904837.892456817,2911714.4562230823,2972316.5336352526,3019705.812492293,2695273.8198816483,2792238.437898202,2898443.8363285456,3015311.541247218,3013910.9439393454,2968432.592673505,2911355.705091843,2944994.0675972863,2793991.1874939646,2851165.141405481
2008-06-27,2917688.413765194,2737837.630421419,2907489.2572380207,2742094.7741781217,2737047.7488979436,2984262.5600038557,2724421.926325543,2875876.958813354,2691055.01254101,2693526.705304634,2743754.734643487,2820545.1615367755,2867245.875291481,2963061.2179184267,2914158.3355802153,2874299.7754687746,2905414.249181511,2912292.1773453485,2972906.278979228,3020304.960470962,2695808.596433212,2792792.453461277,2899018.9243913093,3015909.8173466716,3014508.942142508,2969021.567394274,2911933.355033329,2945578.3918170477,2794545.5508248163,2851730.8487748075
2008-06-30,2918267.3201964963,2738380.8521734867,2908066.140027155,2742638.84060157,2737590.813927487,2984854.675591158,2724962.48623156,2876447.569321055,2691588.9520276254,2694061.13520648,2744299.13042417,2821104.793513271,2867814.7732826103,2963649.126890236,2914736.5415991796,2874870.0730432724,2905990.720262698,2912870.013094822,2973496.141336168,3020904.227328198,2696343.4790912345,2793346.5789480745,2899594.1265588473,3016508.2121517006,3015107.058996108,2969610.658975106,2912511.119587899,2946162.8319741543,2795100.0241483925,2852296.66838766
2008-07-01,2918846.3414901863,2738924.181707648,2908643.137277161,2743183.0149747054,2738133.9867080282,2985446.908661712,2725503.1533915265,2877018.293045127,2692122.997454615,2694595.671146005,2744843.634219889,2821664.536527857,2868383.784150325,2964237.152510651,2915314.8623415604,2875440.4837720506,2906567.3057230674,2913447.9634942454,2974086.1207292904,3021503.6130875885,2696878.4678767687,2793900.8143804055,2900169.4428537996,3017106.7256858577,3015705.2945236866,2970199.8674391885,2913088.998778294,2946747.3880916093,2795654.607486517,2852862.600266308
2008-07-02,2919425.4776690532,2739467.6190452883,2909220.2490107473,2743727.2973189466,2738677.2672609463,2986039.2592388275,2726043.927826723,2877589.1300080325,2692657.148842999,2695130.313144248,2745388.2460520756,2822224.390602565,2868952.907917022,2964825.2948028157,2915893.29783012,2876011.007677561,2907144.0055853142,2914026.0285663675,2974676.217181816,3022103.117772725,2697413.5628108713,2794455.159780084,2900744.8732988103,3017705.3579727,3016303.6487487904,2970789.192809712,2913666.992627258,2947332.060192421,2796209.3008610182,2853428.6444330276
2008-07-03,2920004.7287558923,2740011.1642077975,2909797.47525063,2744271.687655716,2739220.655607625,2986631.727345819,2726584.809558435,2878160.0802322403,2693191.406213801,2695665.061222253,2745932.9659421653,2822784.3557594307,2869522.1446051006,2965413.5537898797,2916471.848087626,2876581.644782259,2907720.8198721367,2914604.2083339402,2975266.4307169714,3022702.7414072035,2697948.7639146037,2795009.6151689296,2901320.4179165284,3018304.10903579,3016902.121694971,2971378.635109873,2914245.101157541,2947916.848299602,2796764.1042937287,2853994.8009100975
2008-07-04,2920584.0947735026,2740554.817216569,2910374.816019529,2744816.1860064417,2739764.151769452,2987224.3130060066,2727125.7986079506,2878731.143740223,2693725.7695880495,2696199.9154010667,2746477.793911598,2823344.4320204942,2870091.4942369666,2966001.9294949966,2917050.5131368497,2877152.395108605,2908297.7486062385,2915182.5028197207,2975856.761357987,3023302.4840146257,2698484.071209031,2795564.1805687645,2901896.0767296073,3018902.978898694,3017500.713385783,2971968.194362871,2914823.324391898,2948501.7524361694,2797319.0178064853,2854561.069719802
2008-07-07,2921163.5757446876,2741098.578093001,2910952.2713401676,2745360.792392554,2740307.7557678185,2987817.016242714,2727666.8949965634,2879302.320554457,2694260.238986777,2696734.8757017413,2747022.7299818187,2823904.6194078,2870660.9568350296,2966590.421941325,2917629.2930005672,2877723.258679063,2908874.791810327,2915760.9120464707,2976447.2091280976,3023902.3456185968,2699019.4847152233,2796118.856001417,2902471.8497607047,3019501.9675849834,3018099.423844788,2972557.870591911,2915401.6623530868,2949086.772625145,2797874.0414211294,2855127.4508844293
2008-07-08,2921743.171692256,2741642.446858496,2911529.841235275,2745905.506835489,2740851.467624122,2988409.8370792703,2728208.0987455705,2879873.6106974245,2694794.8144310205,2697269.942145333,2747567.7741742753,2824464.9179433966,2871230.5324217035,2967179.0311520277,2918208.1877015596,2878294.2355161025,2909451.949507115,2916339.436036956,2977037.7740505436,3024502.326242727,2699555.004454254,2796673.641488719,2903047.7370324824,3020101.0751182344,3018698.253095551,2973147.663820203,2915980.1150638713,2949671.908889555,2798429.1751595065,2855693.9444262716
2008-07-09,2922322.88263902,2742186.42353446,2912107.5257275836,2746450.3293566867,2741395.2873597615,2989002.7755390084,2728749.409876274,2880445.0141916103,2695329.4959418206,2697805.1147529017,2748112.926510421,2825025.3276493377,2871800.2210194063,2967767.757150272,2918787.1972626117,2878865.325642197,2910029.2217193185,2916918.0748139475,2977628.4561485695,3025102.4259106326,2700090.6304472014,2797228.537052506,2903623.738567608,3020700.3015220277,3019297.201161641,2973737.5740709607,2916558.682547019,2950257.1612524297,2798984.419043467,2856260.550367626
2008-07-10,2922902.708607798,2742730.508142304,2912685.324839831,2746995.2599775908,2741939.2149961423,2989595.831645266,2729290.8284099796,2881016.5310595054,2695864.283540222,2698340.3935455116,2748658.1870117127,2825585.848547681,2872370.022650561,2968356.5999592305,2919366.321706513,2879436.529079824,2910606.6084696595,2917496.8284002203,2978219.2554454245,3025702.644645932,2700626.3627151474,2797783.5427146195,2904199.8543887525,3021299.6468199487,3019896.2680666335,2974327.6013674033,2917137.364825302,2950842.5297368052,2799539.7730948646,2856827.268730794
2008-07-11,2923482.6496214108,2743274.7007034435,2913263.2385947593,2747540.2987196497,2742483.2505546734,2990189.005421386,2729832.3543679975,2881588.1613236046,2696399.1772472733,2698875.778544231,2749203.555699612,2826146.480660488,2872939.9373375946,2968945.5596020794,2919945.561056058,2880007.845851467,2911184.109780864,2918075.696818554,2978810.1719643623,3026302.9824722507,2701162.2012791783,2798338.658496904,2904776.0845185914,3021899.1110355877,3020495.453834107,2974917.745732754,2917716.1619214974,2951428.0143657215,2800095.237335558,2857394.099538082
2008-07-14,2924062.705702685,2743819.0012392974,2913841.2670151154,2748085.4456043164,2743027.3940567677,2990782.2968907156,2730373.987771642,2882159.905006407,2696934.1770840287,2699411.2697701324,2749749.032595584,2826707.2240098254,2873509.9651029394,2969534.6361020007,2920524.9153340454,2880579.275979612,2911761.7256756616,2918654.680091732,2979401.205728641,3026903.4394132174,2701698.1461603846,2798893.8844212093,2905352.428979805,3022498.6941925394,3021094.7584876455,2975508.0071902405,2918295.073858387,2952013.6151622226,2800650.81178741,2857961.0428118
2008-07-15,2924642.876874451,2744363.409771289,2914419.41012365,2748630.7006530473,2743571.6455238424,2991375.7060766066,2730915.7286422313,2882731.762130416,2697469.2830715454,2699946.867244293,2750294.617721099,2827268.0786177637,2874080.1059690313,2970123.8294821796,2921104.3845632784,2881150.8194867508,2912339.4561767876,2919233.778242544,2979992.3567615235,3027504.015492466,2702234.197379861,2799449.220509388,2905928.887795079,3023098.396314403,3021694.1820508377,2976098.3857630957,2918874.1006587557,2952599.332149358,2801206.496472289,2858528.0985742626
2008-07-16,2925223.163159545,2744907.926320847,2914997.667943119,2749176.0638873037,2744116.0049773194,2991969.2330024154,2731457.5770010888,2883303.7327181404,2698004.495230885,2700482.5709877936,2750840.3110976308,2827829.0445063785,2874650.359958311,2970713.139765807,2921683.968766565,2881722.4763953793,2912917.3013069816,2919812.9912937824,2980583.6250862777,3028104.710733635,2702770.354958706,2800004.666783299,2906505.460987102,3023698.217424783,3022293.7245472763,2976688.8814745564,2919453.2423453946,2953185.1653501815,2801762.2914120653,2859095.2668477893
2008-07-17,2925803.564580807,2745452.550909403,2915576.0404962823,2749721.535328551,2744660.4724386246,2992562.877691503,2731999.5328695416,2883875.8167920923,2698539.8135831137,2701018.38102172,2751386.1127466583,2828390.121697749,2875220.7270932235,2971302.566976078,2922263.667966717,2882294.2467279974,2913495.261088987,2920392.3192682452,2981175.0107261757,3028705.5251603676,2703306.618918023,2800560.2232648036,2907082.1485785674,3024298.1575472876,3022893.3860005597,2977279.4943478648,2920032.498941098,2953771.114787751,2802318.1966286153,2859662.5476547037
2008-07-18,2926384.081161081,2745997.283558393,2916154.5278059044,2750267.114998259,2745205.047929188,2993156.6401672354,2732541.59626892,2884448.0143747893,2699075.2381493007,2701554.2973671607,2751932.0226896633,2828951.310213959,2875791.207396218,2971892.111136192,2922843.4821865517,2882866.13050711,2914073.335545552,2920971.762188735,2981766.5137044946,3029306.458796312,2703842.9892789195,2801115.889975769,2907658.950592174,3024898.2167055313,3023493.16643429,2977870.224406267,2920611.8704686654,2954357.1804851294,2802874.2121438193,2860229.9410173334
2008-07-21,2926964.712923216,2746542.1242892575,2916733.129894755,2750812.8029179014,2745749.731470444,2993750.5204529827,2733083.767220561,2885020.3254887527,2699610.7689505205,2702090.3200452095,2752478.0409481335,2829512.6100770966,2876361.800889749,2972481.7722693537,2923423.4114488903,2883438.1277552266,2914651.52469943,2921551.320078058,2982358.1340445154,3029907.5116651207,2704379.4660625067,2801671.6669380656,2908235.867050625,3025498.3949231314,3024093.0658720746,2978461.071673014,2921191.3569509014,2954943.3624653844,2803430.337979562,2860797.4469580115
2008-07-22,2927545.459890066,2747087.073123442,2917311.846785607,2751358.5991089568,2746294.5230838307,2994344.5185721205,2733626.045745803,2885592.7501565083,2700146.406007852,2702626.4490769645,2753024.16754356,2830074.0213092547,2876932.507596275,2973071.550398772,2924003.4557765587,2884010.2384948605,2915229.8285733783,2922130.9929590262,2982949.871769524,3030508.683790451,2704916.0492899,2802227.554173569,2908812.897976627,3026098.6922237114,3024693.0843375255,2979052.036171362,2921770.9584106137,2955529.6607515877,2803986.5741577325,2861365.0654990748
2008-07-23,2928126.322084489,2747632.130082395,2917890.678501239,2751904.503592907,2746839.422790792,2994938.6345480275,2734168.4318659906,2886165.288400587,2700682.149342377,2703162.684483527,2753570.4024974373,2830635.5439325306,2877503.3275382584,2973661.445547661,2924583.6151923873,2884582.46274853,2915808.247190159,2922710.7808544547,2983541.726902812,3031109.975195965,2705452.7389822192,2802783.551704159,2909390.0433928925,3026699.108630899,3025293.2218542593,2979643.1179245706,2922350.674870616,2956116.075366816,2804542.920700224,2861932.7966628643
2008-07-24,2928707.2995293466,2748177.29518757,2918469.6250644336,2752450.516391239,2747384.430612774,2995532.8684040885,2734710.925602472,2886737.9402435236,2701217.9989751833,2703699.026286004,2754116.745831266,2831197.177969025,2878074.260738167,2974251.4577392377,2925163.889719211,2885154.800538758,2916386.780572538,2923290.683787164,2984133.6994676734,3031711.385905329,2705989.5351605886,2803339.659551719,2909967.303322137,3027299.6441683257,3025893.478445897,2980234.316955905,2922930.506353725,2956702.606334151,2805099.3776289346,2862500.6404717257
2008-07-25,2929288.3922475073,2748722.568460425,2919048.686497978,2752996.637525444,2747929.546571229,2996127.2201636927,2735253.5269765994,2887310.7057078574,2701753.954927361,2704235.4745055055,2754663.19756655,2831758.9234408443,2878645.307218472,2974841.5869967258,2925744.27937987,2885727.251888071,2916965.4287432865,2923870.701779979,2984725.789487409,3032312.915942215,2706526.4378461363,2803895.877738138,2910544.677787082,3027900.298859629,3026493.8541360646,2980825.6332886345,2923510.4528827635,2957289.2536766776,2805655.944965766,2863068.59694801
2008-07-28,2929869.6002618424,2749267.949922421,2919627.862824664,2753542.8670170163,2748474.7706876122,2996721.689850233,2735796.2360097296,2887883.5848161327,2702290.0172200054,2704772.0291631455,2755209.7577247974,2832320.7803700985,2879216.4670016505,2975431.833343352,2926324.784197207,2886299.8168190015,2917544.19172518,2924450.834855729,2985317.9969853233,3032914.5653302986,2707063.4470599946,2804452.2062853086,2911122.1668104525,3028501.0727284504,3027094.348948393,2981417.066946033,2924090.5144805578,2957876.0174174863,2806212.622732624,2863636.666114071
2008-07-29,2930450.9235952278,2749813.4395950246,2920207.154067288,2754089.2048874563,2749020.1029833835,2997316.277487108,2736339.0527232233,2888456.5775908977,2702826.185874216,2705308.690280043,2755756.4263275205,2832882.748778902,2879787.7401101827,2976022.196802349,2926905.4041940714,2886872.4953540848,2918123.0695409984,2925031.083037248,2985910.321984725,3033516.334093261,2707600.5628233002,2805008.645215127,2911699.7704149783,3029101.965798436,3027694.9629065176,2982008.617951379,2924670.691169939,2958462.8975796723,2806769.41095142,2864204.847992268
2008-07-30,2931032.3622705443,2750359.0374997063,2920786.5602486506,2754635.651158267,2749565.543480007,2997910.9830977204,2736881.977138446,2889029.6840547053,2703362.4609110956,2705845.4578773207,2756303.2033962365,2833444.828689374,2880359.126566554,2976612.6773969526,2927486.139393316,2887445.2875158614,2918702.0622135266,2925611.4463473745,2986502.764508928,3034118.2222547876,2708137.785157194,2805565.1945494954,2912277.488623394,3029702.9780932376,3028295.6960340785,2982600.2863279567,2925250.9829737428,2959049.8941863347,2807326.309644069,2864773.142604965
2008-07-31,2931613.9163106773,2750904.7436579405,2921366.081391557,2755182.2058509574,2750111.0921989516,2998505.806705478,2737425.0092767673,2889602.904230113,2703898.842351753,2706382.331976106,2756850.088952466,2834007.0201236377,2880930.6263932534,2977203.2751504043,2928066.989817799,2888018.1933268765,2919281.169765553,2926191.924808951,2987095.3245812515,3034720.2298385683,2708675.1140828202,2806121.854310319,2912855.3214584384,3030304.1096365103,3028896.54835472,2983192.0720990533,2925831.389914809,2959637.007260578,2807883.3188324906,2865341.549974529
