date,close
2015-01-01,0.9999980158730158
2015-01-02,0.9985519730063845
2015-01-05,1.0054540819349918
2015-01-06,0.9956055834188537
2015-01-07,1.0021716673331995
2015-01-08,1.002229599340546
2015-01-09,0.999536730003221
2015-01-12,1.006161194011378
2015-01-13,1.003535313105967
2015-01-14,0.9986161884105168
2015-01-15,0.9998144994101672
2015-01-16,0.9999348466949094
2015-01-19,1.000978702809755
2015-01-20,1.0129838548303254
2015-01-21,1.012029179469513
2015-01-22,1.0132649436268604
2015-01-23,1.0178383477762847
2015-01-27,1.0223670651116465
2015-01-28,1.0274976420520998
2015-01-29,1.0283394349857848
2015-01-30,1.0270782377399494
2015-02-02,1.0239394480761455
2015-02-03,1.0224917929403006
2015-02-04,1.006170891218281
2015-02-05,1.0089322476155531
2015-02-06,1.0108420757147234
2015-02-09,1.0046586903032728
2015-02-10,1.0012656294213744
2015-02-11,1.0142021130345718
2015-02-12,1.0178992284634911
2015-02-13,1.024712245384281
2015-02-16,1.0296876282442757
2015-02-18,1.0312527509874854
2015-02-19,1.0232596136853274
2015-02-20,1.025630348141053
2015-02-23,1.025946189004349
2015-02-24,1.0221674257598814
2015-02-25,1.0252777644330686
2015-02-26,1.0182978028671006
2015-02-27,1.0205092947094687
2015-03-02,1.0278028204120324
2015-03-03,1.0311096837904
2015-03-04,1.0264015693568889
2015-03-05,1.0266699184519166
2015-03-09,1.0151071634437425
2015-03-10,1.0145071657935636
2015-03-11,1.0094839575319932
2015-03-12,1.016330648339819
2015-03-13,1.0122881354633009
2015-03-16,1.0161616585120523
2015-03-17,1.0172789033471983
2015-03-18,1.0121579601760509
2015-03-19,1.012797695404415
2015-03-20,1.0146430627120577
2015-03-23,1.0140854147478782
2015-03-24,1.0414354227401375
2015-03-25,1.0288935141469284
2015-03-26,1.022871803231114
2015-03-27,1.012383927258754
2015-03-30,1.0154092185364143
2015-03-31,1.0115851240859062
2015-04-01,1.0188681861133084
2015-04-06,1.0219653840998437
2015-04-07,1.0207777313389803
2015-04-08,1.0208695862231882
2015-04-09,1.0187855756710607
2015-04-10,1.023767487462374
2015-04-13,1.0240743102466083
2015-04-15,1.0159069047434586
2015-04-16,1.0140301730826848
2015-04-17,1.0206472213155522
2015-04-20,1.0170945281035806
2015-04-21,1.0197084367125049
2015-04-22,1.017559172509156
2015-04-23,1.0142980763874332
2015-04-24,1.0131648208962394
2015-04-27,1.0149442795036958
2015-04-28,1.0231714861688581
2015-04-29,1.029247074635621
2015-04-30,1.0258595885110091
2015-05-04,1.0270376567700232
2015-05-05,1.0282181609160312
2015-05-06,1.011716090436607
2015-05-07,1.0231961852067788
2015-05-08,1.0229899398612416
2015-05-11,1.0215852656090445
2015-05-12,1.018246086096656
2015-05-13,1.0224277513124835
2015-05-14,1.0225459331132492
2015-05-15,1.0299302127658525
2015-05-18,1.0286429429035742
2015-05-19,1.0251144827220107
2015-05-20,1.0263305414358195
2015-05-21,1.031078613111947
2015-05-22,1.0290230233845772
2015-05-25,1.027723732156451
2015-05-26,1.0230011298581316
2015-05-27,1.0191906057144293
2015-05-28,1.015476964903129
2015-05-29,1.027634898750105
2015-06-01,1.0242370119340372
