date,close
2016-07-14,0.9999980158730158
2016-07-22,0.9992786949559205
2016-07-25,0.9982935264032146
2016-08-01,1.0125164215131002
2016-08-03,1.0109513639740684
2016-08-10,1.0200142689398175
2016-08-11,1.02532178164373
2016-08-16,1.020309429618037
2016-08-17,1.0177463615899407
2016-08-22,1.0133753253434281
2016-08-25,1.0126673633909373
2016-08-26,1.0147067939656131
2016-09-01,1.0077113323582214
2016-09-02,1.0101004950350334
2016-09-08,1.0194687918823093
2016-09-22,1.0256813378111864
2016-09-26,1.0245787623015106
2016-09-28,1.0258550905380752
2016-10-03,1.0286996132546826
2016-10-04,1.0289868705548526
2016-10-07,1.020223473211859
2016-10-10,1.0320125465562655
2016-10-13,1.0251939157070704
2016-10-14,1.0284826757625294
2016-10-17,1.025353398287865
2016-10-19,1.0184337151831009
2016-10-26,1.0300080698084644
2016-11-01,1.0286024783727332
2016-11-03,1.0244683779722707
2016-11-08,1.035132161834762
2016-11-16,1.0391091172085798
2016-11-18,1.03432727890228
2016-11-25,1.0649603677834896
2016-11-30,1.082559579515927
2016-12-01,1.0810745622725646
2016-12-07,1.0780028284000458
2016-12-09,1.0724796185296437
2016-12-12,1.0703657082078144
2016-12-13,1.0677961808381304
2016-12-16,1.0480748004905753
2016-12-26,1.0512356070183124
2017-01-02,1.060840082832399
2017-01-09,1.0739488058920044
2017-01-11,1.0767173482185588
2017-01-12,1.0843187423251226
2017-01-18,1.0940027036020976
2017-01-20,1.090458170196842
2017-02-01,1.0897461297350102
2017-02-07,1.0908104080102399
2017-02-28,1.1379080242043271
2017-03-01,1.1349633861518411
2017-03-02,1.1335573452655283
2017-03-03,1.1209335678394592
2017-03-06,1.1291532289895627
2017-03-07,1.1310440575836924
2017-03-08,1.124386942500931
2017-03-09,1.1218937825341766
2017-03-10,1.1206460691609328
2017-03-14,1.117374895256559
2017-03-15,1.1096887394962518
2017-03-16,1.1205433506601665
2017-03-17,1.1134685683914902
2017-03-20,1.1153060570633138
2017-03-21,1.1188958121321302
2017-03-22,1.116950481841286
2017-03-23,1.1210390502727305
2017-03-24,1.113526677894191
2017-03-27,1.1022717423018837
2017-03-28,1.1028601818204955
2017-03-29,1.1009991155020735
2017-03-30,1.0996438562929882
2017-03-31,1.0932048605035027
2017-04-03,1.1097675321018325
2017-04-05,1.1093855160134505
2017-04-06,1.113357537116374
2017-04-07,1.106855034865939
2017-04-10,1.0959373296887114
2017-04-11,1.0899772017407958
2017-04-12,1.0962106231982875
2017-04-13,1.0948273757571816
2017-04-17,1.100206374875263
2017-04-18,1.0942885486208498
2017-04-19,1.0933090081505288
2017-04-20,1.0947665304862908
2017-04-21,1.0967375495119984
2017-04-24,1.085297804875384
2017-04-25,1.053085121289818
2017-04-26,1.0391351119664634
2017-04-27,1.0447700640002267
2017-05-02,1.0558909982971085
2017-05-04,1.052765130032483
2017-05-10,1.0796810166590394
2017-05-15,1.079626495278586
2017-05-16,1.0854287966855267
2017-05-17,1.0854321828806042
2017-05-22,1.1017997371942658
2017-05-25,1.1138507968669527
2017-05-30,1.1224135014203345
2017-06-01,1.124949046070295
2017-06-05,1.1381440854658587
2017-06-06,1.1400412099915895
2017-06-09,1.1403050599746953
2017-06-12,1.1390529180512137
2017-06-19,1.131993462087411
2017-06-20,1.1324279419413559
2017-06-22,1.1454920695914466
2017-06-27,1.1404959180761778
2017-06-29,1.1342281437887916
2017-06-30,1.1246229233719154
2017-07-03,1.1267083820674046
2017-07-05,1.1337013686625996
2017-07-07,1.1339212747654825
2017-07-10,1.1374017934206837
2017-07-11,1.1357547334739768
2017-07-17,1.1460466838114962
2017-07-18,1.1462561383179064
2017-07-20,1.152803899076274
2017-07-21,1.159242484194796
2017-07-24,1.1653227311114431
2017-07-25,1.1639271660992754
2017-07-27,1.1548124329412521
2017-07-31,1.163268374958
2017-08-03,1.143953759438922
2017-08-07,1.1501606968684654
2017-08-08,1.1451811756310242
2017-08-09,1.1474086936398153
2017-08-14,1.1355926500986921
2017-08-17,1.1245317921690534
2017-08-21,1.1242962138145014
2017-08-28,1.103789991219954
2017-08-29,1.112260298535294
2017-08-30,1.1119629645589
2017-08-31,1.1144947839937103
2017-09-01,1.1219866901873063
2017-09-04,1.1225655913808232
2017-09-06,1.1229223853687065
2017-09-11,1.1194469360602004
2017-09-13,1.118049296137434
2017-09-18,1.1154200336634932
2017-09-19,1.1113177312604359
2017-09-21,1.1160163205867024
2017-09-22,1.1098717176770998
2017-09-25,1.1050864426334017
2017-10-03,1.1157438429833713
2017-10-05,1.1091028984307665
2017-10-06,1.1079305050564414
2017-10-09,1.1199857337853072
2017-10-10,1.1138463617650558
2017-10-11,1.1153948675111123
2017-10-16,1.1232806826231743
2017-10-23,1.1138784858638002
2017-10-25,1.112818280070466
2017-10-27,1.104977928441833
2017-10-30,1.1135801325069883
2017-11-01,1.102852527682355
2017-11-02,1.0999658434355255
2017-11-06,1.108383387780624
2017-11-07,1.1141004867359452
2017-11-10,1.1125789304088851
2017-11-13,1.1153141366087065
2017-11-20,1.1543072483476593
2017-11-21,1.1622942497325526
2017-11-23,1.1698729336339744
2017-11-24,1.164056141208281
2017-11-27,1.164887305767284
2017-12-01,1.1565828313166824
2017-12-04,1.1596811745703988
2017-12-06,1.1410247269825473
2017-12-08,1.1396851498952336
2017-12-11,1.1443776643484076
2017-12-12,1.1452511385243913
2017-12-13,1.1358275596211567
2017-12-14,1.144571107386184
2017-12-18,1.1577270539667612
2017-12-19,1.158457809563318
2017-12-22,1.160555379176036
2017-12-26,1.170718819639382
2017-12-27,1.1857756475553831
2017-12-29,1.1964282178271215
2018-01-01,1.1980587645819811
2018-01-02,1.1949916956395485
2018-01-03,1.1896650314867507
2018-01-04,1.190320927251684
2018-01-05,1.1934424967678428
2018-01-08,1.1973469811046666
2018-01-09,1.197214951292637
2018-01-10,1.1933880827837404
2018-01-11,1.1844842162511282
2018-01-12,1.1969712252493336
2018-01-15,1.20231188771049
2018-01-16,1.1998164452026001
2018-01-17,1.203549313511581
2018-01-18,1.200220773701674
2018-01-19,1.2110543307904333
2018-01-22,1.2125657710704933
2018-01-23,1.2134687859885447
2018-01-24,1.217490548992502
2018-01-25,1.2232124932779234
2018-01-29,1.2377223123523968
2018-01-30,1.2242821403522444
2018-01-31,1.2205482146741868
2018-02-01,1.2225152482789468
2018-02-02,1.2247528103834595
2018-02-05,1.2081263879661146
2018-02-06,1.1967344736888763
2018-02-07,1.2092536005079735
2018-02-08,1.2045254739344258
2018-02-09,1.2139469885565257
2018-02-12,1.214710846917769
2018-02-14,1.199736678584361
2018-02-15,1.2094855610958488
2018-02-16,1.2157490659442785
2018-02-19,1.2295661432739524
2018-02-21,1.2177937771229064
2018-02-22,1.2200628907152073
2018-02-23,1.220619761971237
2018-02-26,1.2319043566691878
2018-02-27,1.2342009034815093
2018-02-28,1.2329422891640258
2018-03-05,1.2387634002429886
2018-03-06,1.232679042769752
2018-03-07,1.230436588607278
2018-03-08,1.2363192907440748
2018-03-09,1.2417286289744613
2018-03-12,1.24117804089175
2018-03-13,1.2460037507032329
2018-03-15,1.2410019431212749
2018-03-16,1.249263278829545
2018-03-19,1.2452112346673727
2018-03-20,1.24837960757591
2018-03-21,1.2469955796511931
2018-03-26,1.2435844409650725
2018-03-27,1.244166342522019
2018-04-02,1.2453197152887663
2018-04-04,1.2423419519469068
2018-04-05,1.2259401521452489
2018-04-06,1.231636046918141
