date,close
2015-01-01,0.9999980158730158
2015-01-02,1.0037050636624294
2015-01-05,1.003042629543035
2015-01-06,0.9948608902635948
2015-01-07,0.9933775326795399
2015-01-08,0.998147631881541
2015-01-09,1.000075126434646
2015-01-12,1.0021960090490771
2015-01-13,1.000734495272161
2015-01-14,1.0004631512848663
2015-01-15,1.0087679424564775
2015-01-16,1.0106628286655455
2015-01-19,1.011182561626974
2015-01-20,1.0167853920515495
2015-01-21,1.0186556992773563
2015-01-22,1.019942079309493
2015-01-23,1.0233426120623594
2015-01-27,1.025958379527936
2015-01-28,1.0258984723150812
2015-01-29,1.027552101517102
2015-01-30,1.0250245893057208
2015-02-02,1.0240095940096727
2015-02-03,1.0220350950751411
2015-02-04,1.0210121108084018
2015-02-05,1.0205640620251344
2015-02-06,1.0199223772465404
2015-02-09,1.0144501659252114
2015-02-10,1.015751202705694
2015-02-11,1.0189990984800432
2015-02-12,1.0216475339157494
2015-02-13,1.0246699350687427
2015-02-16,1.0265261757024091
2015-02-18,1.0278036067539418
2015-02-19,1.0264081802880418
2015-02-20,1.0244337758167275
2015-02-23,1.0199520145693863
2015-02-24,1.0216332061940747
2015-02-25,1.0209895336669281
2015-02-26,1.019182310381513
2015-02-27,1.0253402146030277
2015-03-02,1.0273928109128991
2015-03-03,1.0303964178972458
2015-03-04,1.0265269544490856
2015-03-05,1.0285776065964525
2015-03-09,1.0218205452971139
2015-03-10,1.0209805843608397
2015-03-11,1.0213047153594452
2015-03-12,1.0233776477320127
2015-03-13,1.0182804808692212
2015-03-16,1.0186055423070826
2015-03-17,1.0212776121625602
2015-03-18,1.0200449374416167
2015-03-19,1.0176371628707046
2015-03-20,1.0171779376945689
2015-03-23,1.0159321282316047
2015-03-24,1.0164552573415224
2015-03-25,1.0157969597617316
2015-03-26,1.0098127515589856
2015-03-27,1.0085435751210534
2015-03-30,1.013076758680653
2015-03-31,1.0132055236516868
2015-04-01,1.0173053240902423
2015-04-06,1.0201931534536561
2015-04-07,1.0205188254660222
2015-04-08,1.022608057899432
2015-04-09,1.0248855502933552
2015-04-10,1.02540469327804
2015-04-13,1.0270895518935197
2015-04-15,1.0248950508411487
2015-04-16,1.0234680225272414
2015-04-17,1.0206688923948237
2015-04-20,1.0139234469757235
2015-04-21,1.011463239851886
2015-04-22,1.0133936938727865
2015-04-23,1.0117267631073377
2015-04-24,1.0080503666842222
2015-04-27,1.0047476907375952
2015-04-28,1.0079237820441613
2015-04-29,1.005627541408705
2015-04-30,1.0045371553939113
2015-05-04,1.0043948255844113
2015-05-05,1.0045873142163833
2015-05-06,1.0047798397381047
2015-05-07,1.0049724021566453
2015-05-08,1.0051650014790763
2015-05-11,1.00535763771247
2015-05-12,1.0055503108639006
2015-05-13,1.005743020940443
2015-05-14,1.0059357679491738
2015-05-15,1.0061285518971712
2015-05-18,1.0063213727915141
2015-05-19,1.0065142306392834
2015-05-20,1.006707125447561
2015-05-21,1.0069000572234301
2015-05-22,1.0070930259739757
2015-05-25,1.0072860317062837
2015-05-26,1.0074790744274416
2015-05-27,1.007672154144538
2015-05-28,1.0078652708646632
2015-05-29,1.0080584245949085
2015-06-01,1.008247483781951
2015-06-02,1.0042117810229259
2015-06-03,0.9975406935119937
2015-06-04,0.9980729881513972
2015-06-05,0.9973893930036781
2015-06-08,0.9950805367320533
