date,close
2016-07-14,1.0
2016-07-22,1.0032051282051282
2016-07-25,1.0038461538461538
2016-08-01,1.0147435897435897
2016-08-03,1.0108974358974359
2016-08-10,1.021153846153846
2016-08-11,1.0205128205128204
2016-08-16,1.0224358974358974
2016-08-17,1.0198717948717948
2016-08-22,1.0198717948717948
2016-08-25,1.0198717948717948
2016-08-26,1.0224358974358974
2016-09-01,1.0262820512820514
2016-09-02,1.0230769230769232
2016-09-08,1.0301282051282052
2016-09-22,1.0301282051282052
2016-09-26,1.0384615384615385
2016-09-28,1.0397435897435896
2016-10-03,1.044871794871795
2016-10-04,1.0474358974358975
2016-10-07,1.0512820512820513
2016-10-10,1.0487179487179488
2016-10-13,1.0512820512820513
2016-10-14,1.0532051282051282
2016-10-17,1.0455128205128204
2016-10-19,1.0525641025641026
2016-10-26,1.0512820512820513
2016-11-01,1.0480769230769231
2016-11-03,1.0506410256410257
2016-11-08,1.0493589743589744
2016-11-16,1.073076923076923
2016-11-18,1.0782051282051281
2016-11-25,1.0935897435897435
2016-11-30,1.0967948717948717
2016-12-01,1.0987179487179488
2016-12-07,1.098076923076923
2016-12-09,1.0833333333333333
2016-12-12,1.0782051282051281
2016-12-13,1.0775641025641025
2016-12-16,1.0775641025641025
2016-12-26,1.0737179487179487
2017-01-02,1.0833333333333333
2017-01-09,1.0833333333333333
2017-01-11,1.0762820512820512
2017-01-12,1.0826923076923078
2017-01-18,1.0871794871794873
2017-01-20,1.0826923076923078
2017-02-01,1.0878205128205127
2017-02-07,1.0884615384615386
2017-02-28,1.058974358974359
2017-03-01,1.0576923076923077
2017-03-02,1.0576923076923077
2017-03-03,1.060897435897436
2017-03-06,1.0602564102564103
2017-03-07,1.0596153846153846
2017-03-08,1.0596153846153846
2017-03-09,1.0596153846153846
2017-03-10,1.0596153846153846
2017-03-14,1.0576923076923077
2017-03-15,1.0576923076923077
2017-03-16,1.0666666666666667
2017-03-17,1.0634615384615385
2017-03-20,1.0628205128205128
2017-03-21,1.0628205128205128
2017-03-22,1.0653846153846154
2017-03-23,1.069871794871795
2017-03-24,1.069871794871795
2017-03-27,1.0724358974358974
2017-03-28,1.0775641025641025
2017-03-29,1.076923076923077
2017-03-30,1.075
2017-03-31,1.0788461538461538
2017-04-03,1.0814102564102566
2017-04-05,1.0807692307692307
2017-04-06,1.0807692307692307
2017-04-07,1.0807692307692307
2017-04-10,1.067948717948718
2017-04-11,1.0705128205128205
2017-04-12,1.0717948717948718
2017-04-13,1.0743589743589745
2017-04-17,1.0782051282051281
2017-04-18,1.075
2017-04-19,1.0775641025641025
2017-04-20,1.0775641025641025
2017-04-21,1.0756410256410258
2017-04-24,1.0756410256410258
2017-04-25,1.0737179487179487
2017-04-26,1.0737179487179487
2017-04-27,1.073076923076923
2017-05-02,1.0717948717948718
2017-05-04,1.0673076923076923
2017-05-10,1.0756410256410258
2017-05-15,1.0833333333333333
2017-05-16,1.0833333333333333
2017-05-17,1.082051282051282
2017-05-22,1.083974358974359
2017-05-25,1.0871794871794873
2017-05-30,1.0916666666666668
2017-06-01,1.0923076923076922
2017-06-05,1.0961538461538463
2017-06-06,1.0948717948717948
2017-06-09,1.0974358974358975
2017-06-12,1.108974358974359
2017-06-19,1.1076923076923078
2017-06-20,1.108974358974359
2017-06-22,1.1121794871794872
2017-06-27,1.1102564102564103
2017-06-29,1.1057692307692308
2017-06-30,1.1057692307692308
2017-07-03,1.1
2017-07-05,1.098076923076923
2017-07-07,1.0961538461538463
2017-07-10,1.1064102564102565
2017-07-11,1.1096153846153844
2017-07-17,1.105128205128205
2017-07-18,1.1064102564102565
2017-07-20,1.1064102564102565
2017-07-21,1.1134615384615385
2017-07-24,1.1173076923076923
2017-07-25,1.1173076923076923
2017-07-27,1.1115384615384616
2017-07-31,1.1153846153846154
2017-08-03,1.116025641025641
2017-08-07,1.1185897435897436
2017-08-08,1.1173076923076923
2017-08-09,1.1185897435897436
2017-08-14,1.1153846153846154
2017-08-17,1.1083333333333334
2017-08-21,1.1153846153846154
2017-08-28,1.1153846153846154
2017-08-29,1.1153846153846154
2017-08-30,1.1153846153846154
2017-08-31,1.1153846153846154
2017-09-01,1.117948717948718
2017-09-04,1.1115384615384616
2017-09-06,1.116025641025641
2017-09-11,1.1108974358974357
2017-09-13,1.1102564102564103
2017-09-18,1.1147435897435898
2017-09-19,1.1083333333333334
2017-09-21,1.1185897435897436
2017-09-22,1.108974358974359
2017-09-25,1.1102564102564103
2017-10-03,1.1141025641025641
2017-10-05,1.1121794871794872
2017-10-06,1.101923076923077
2017-10-09,1.1108974358974357
2017-10-10,1.1006410256410257
2017-10-11,1.1025641025641026
2017-10-16,1.1108974358974357
2017-10-23,1.108974358974359
2017-10-25,1.1012820512820514
2017-10-27,1.1006410256410257
2017-10-30,1.108974358974359
2017-11-01,1.1
2017-11-02,1.1057692307692308
2017-11-06,1.1012820512820514
2017-11-07,1.1006410256410257
2017-11-10,1.101923076923077
2017-11-13,1.1
2017-11-20,1.1025641025641026
2017-11-21,1.1025641025641026
2017-11-23,1.0967948717948717
2017-11-24,1.0967948717948717
2017-11-27,1.0987179487179488
2017-12-01,1.098076923076923
2017-12-04,1.0955128205128206
2017-12-06,1.0967948717948717
2017-12-08,1.0993589743589742
2017-12-11,1.0987179487179488
2017-12-12,1.0923076923076922
2017-12-13,1.0897435897435899
2017-12-14,1.0961538461538463
2017-12-18,1.0961538461538463
2017-12-19,1.0948717948717948
2017-12-22,1.0916666666666668
2017-12-26,1.0948717948717948
2017-12-27,1.0935897435897435
2017-12-29,1.0852564102564102
2018-01-01,1.085897435897436
2018-01-02,1.0865384615384615
2018-01-03,1.0833333333333333
2018-01-04,1.0871794871794873
2018-01-05,1.089102564102564
2018-01-08,1.092948717948718
2018-01-09,1.0884615384615386
2018-01-10,1.0846153846153848
2018-01-11,1.0846153846153848
2018-01-12,1.083974358974359
2018-01-15,1.0833333333333333
2018-01-16,1.0782051282051281
2018-01-17,1.0801282051282053
2018-01-18,1.0814102564102566
2018-01-19,1.0833333333333333
2018-01-22,1.0794871794871794
2018-01-23,1.0833333333333333
2018-01-24,1.085897435897436
2018-01-25,1.0833333333333333
2018-01-29,1.082051282051282
2018-01-30,1.076923076923077
2018-01-31,1.0775641025641025
2018-02-01,1.0743589743589745
2018-02-02,1.0564102564102564
2018-02-05,1.0634615384615385
2018-02-06,1.0653846153846154
2018-02-07,1.0692307692307692
2018-02-08,1.0717948717948718
2018-02-09,1.0756410256410258
2018-02-12,1.0724358974358974
2018-02-14,1.073076923076923
2018-02-15,1.0705128205128205
2018-02-16,1.0705128205128205
2018-02-19,1.076923076923077
2018-02-21,1.0653846153846154
2018-02-22,1.0596153846153846
2018-02-23,1.058974358974359
2018-02-26,1.0647435897435897
2018-02-27,1.0634615384615385
2018-02-28,1.066025641025641
2018-03-05,1.0628205128205128
2018-03-06,1.0621794871794872
2018-03-07,1.0628205128205128
2018-03-08,1.0653846153846154
2018-03-09,1.067948717948718
2018-03-12,1.0705128205128205
2018-03-13,1.0717948717948718
2018-03-15,1.067948717948718
2018-03-16,1.073076923076923
2018-03-19,1.0775641025641025
2018-03-20,1.0737179487179487
2018-03-21,1.0711538461538461
2018-03-26,1.0775641025641025
2018-03-27,1.0967948717948717
2018-04-02,1.0961538461538463
2018-04-04,1.1006410256410257
2018-04-05,1.1025641025641026
2018-04-06,1.1141025641025641
2018-04-09,1.1134615384615385
2018-04-10,1.1044871794871796
2018-04-11,1.0974358974358975
2018-04-12,1.092948717948718
2018-04-13,1.092948717948718
2018-04-16,1.0961538461538463
2018-04-17,1.0942307692307693
2018-04-18,1.0923076923076922
2018-04-19,1.0865384615384615
2018-04-20,1.0814102564102566
2018-04-23,1.0814102564102566
2018-04-24,1.0814102564102566
2018-04-25,1.0788461538461538
2018-04-26,1.0788461538461538
2018-04-27,1.0775641025641025
2018-04-30,1.0961538461538463
2018-05-02,1.0801282051282053
2018-05-03,1.0814102564102566
2018-05-04,1.0801282051282053
2018-05-07,1.0852564102564102
2018-05-08,1.0903846153846155
2018-05-09,1.0878205128205127
2018-05-10,1.0826923076923078
2018-05-11,1.082051282051282
2018-05-14,1.082051282051282
2018-05-15,1.076923076923077
2018-05-16,1.073076923076923
2018-05-17,1.0717948717948718
2018-05-18,1.076923076923077
2018-05-21,1.0762820512820512
2018-05-22,1.076923076923077
2018-05-23,1.076923076923077
2018-05-24,1.0756410256410258
2018-05-25,1.076923076923077
2018-05-28,1.0884615384615386
2018-05-29,1.0871794871794873
2018-05-30,1.0884615384615386
2018-05-31,1.0814102564102566
2018-06-01,1.0801282051282053
2018-06-04,1.0782051282051281
2018-06-05,1.0794871794871794
2018-06-06,1.0826923076923078
2018-06-07,1.0743589743589745
2018-06-08,1.0737179487179487
2018-06-11,1.0737179487179487
2018-06-12,1.0743589743589745
2018-06-13,1.075
2018-06-14,1.076923076923077
2018-06-15,1.076923076923077
2018-06-18,1.0814102564102566
2018-06-19,1.0807692307692307
2018-06-20,1.082051282051282
2018-06-21,1.0865384615384615
2018-06-22,1.0865384615384615
2018-06-25,1.0846153846153848
2018-06-26,1.0826923076923078
2018-06-27,1.0846153846153848
2018-06-28,1.0807692307692307
2018-06-29,1.0814102564102566
2018-07-02,1.085897435897436
2018-07-03,1.0826923076923078
2018-07-04,1.0852564102564102
2018-07-05,1.0826923076923078
2018-07-06,1.0826923076923078
2018-07-09,1.083974358974359
2018-07-10,1.0833333333333333
2018-07-11,1.0826923076923078
2018-07-12,1.0871794871794873
2018-07-13,1.0897435897435899
2018-07-16,1.085897435897436
2018-07-20,1.0948717948717948
2018-07-23,1.0948717948717948
