date,baseline,vwap,htf,rsi50,cpr,bb,confluence,fast_pair
2025-06-19,-3220.06,-3220.06,-2855.30,-3220.06,-3537.29,-3220.06,-2855.30,-4963.28
2025-06-20,-2088.16,-2088.16,-8535.95,-2088.16,-5979.85,-2088.16,-8535.95,-9810.02
2025-06-23,-4071.74,-4071.74,-5817.70,-4071.74,-2425.32,-4071.74,-5817.70,-5857.06
2025-06-24,-3447.23,-1626.46,-2008.85,-3447.23,-556.62,-3447.23,-188.07,5480.82
2025-06-25,-2.54,-1533.93,-2753.30,-2.54,244.03,-368.73,-2924.09,-6425.87
2025-06-26,-6249.59,-6249.59,-615.35,-6249.59,-7263.97,-6249.59,-1888.10,-2351.13
2025-06-27,-89.35,-89.35,-479.47,-89.35,-3005.12,-89.35,-479.47,-7186.08
2025-07-01,-7699.07,-7699.07,-3730.64,-7699.07,-3465.88,-7699.07,-3730.64,-292.20
2025-07-02,-7945.48,-4776.03,-570.82,-7945.48,-7945.48,-7945.48,-41.47,-13184.86
2025-07-03,-3626.11,-3626.11,-3991.51,-3626.11,-4763.61,-3626.11,-3089.88,-6264.92
2025-07-04,-575.63,1185.69,0.00,-575.63,-1949.09,-575.63,0.00,-7920.10
2025-07-07,-8265.52,-8265.52,-5030.78,-8265.52,-6261.47,-8265.52,-5030.78,-5009.04
2025-07-09,-4871.94,-4871.94,-1144.84,-4871.94,-2257.94,-4871.94,-1511.85,-12709.15
2025-07-10,-4160.45,-4160.45,-3960.40,-4160.45,-2200.54,-4160.45,-3960.40,-9186.06
2025-07-11,-2174.35,-2174.35,1673.68,-2174.35,1841.09,-2174.35,1673.68,-3433.17
2025-07-14,629.98,629.98,1106.45,381.86,-1173.51,629.98,1106.45,-2586.25
2025-07-15,-1335.77,-1335.77,-2692.43,-1335.77,-1578.53,-1335.77,-2692.43,-9640.37
2025-07-17,2825.85,2825.85,1108.04,2825.85,2825.85,2825.85,1108.04,-12972.04
2025-07-18,-3904.31,-3904.31,0.00,-3904.31,-4424.25,-3904.31,0.00,-5526.01
2025-07-21,-2821.27,-2821.27,-1459.99,-2821.27,788.26,-2821.27,-1459.99,1122.56
2025-07-22,-1428.94,-1428.94,1145.42,-1428.94,-1895.68,-1428.94,1145.42,-4050.85
2025-07-23,188.93,188.93,-601.80,1159.76,-376.00,188.93,-601.80,-8343.59
2025-07-25,2335.09,1750.82,2460.16,2335.09,1013.99,2335.09,1875.89,161.58
2025-07-28,-1894.59,-1819.83,-5221.96,-1894.59,-1894.59,-1894.59,-5221.96,-8456.58
2025-07-29,-956.48,-956.48,-4610.33,-956.48,-1573.66,-956.48,-4610.33,-14586.74
2025-07-30,-7492.59,-7492.59,-2328.08,-7492.59,-6250.42,-7492.59,-2328.08,-6480.70
2025-07-31,-5477.73,-5477.73,-4757.98,-5477.73,-218.13,-5477.73,-4757.98,-6160.92
2025-08-04,6723.45,6723.45,0.00,6723.45,5676.75,6723.45,0.00,-1616.21
2025-08-05,-7503.68,-7503.68,-6738.63,-7503.68,-3838.50,-7503.68,-6738.63,-11411.87
2025-08-06,-7957.37,-5954.41,-4886.79,-7957.37,-7640.59,-7957.37,-4886.79,-5038.65
2025-08-07,-2242.20,-2242.20,-256.81,-2242.20,-1058.44,-2242.20,-256.81,-452.34
2025-08-08,-376.70,-376.70,-2449.70,-376.70,-1017.54,-376.70,-2449.70,405.94
2025-08-11,-9388.46,-6246.42,52.93,-9388.46,-3492.69,-7680.89,52.93,-10637.24
2025-08-12,-6397.57,-6397.57,-5389.02,-6397.57,-5497.94,-6397.57,-5389.02,-14995.39
2025-08-13,-3079.69,-858.89,-3771.62,-3079.69,-3897.44,-3079.69,-2411.21,-6734.94
2025-08-14,-247.92,-247.92,1137.34,-247.92,-1582.23,-247.92,529.12,-5275.13
2025-08-18,-1847.09,-1847.09,0.00,-1847.09,-1847.09,-1847.09,0.00,-7356.85
2025-08-19,-6140.03,-6222.63,-4177.07,-6222.63,-5803.57,-6140.03,-4177.07,-3146.59
2025-08-20,3582.37,3582.37,1910.09,3582.37,2305.47,3582.37,1910.09,-1649.28
2025-08-21,1969.02,1969.02,-116.17,1969.02,528.78,1969.02,-116.17,-9891.30
2025-08-22,-2616.25,-2616.25,-1450.91,-2616.25,-2248.36,-2616.25,-1450.91,-6317.87
2025-08-26,-4005.24,-4005.24,0.00,-4005.24,-2675.33,-4005.24,0.00,-2727.61
2025-08-28,-5036.65,-5036.65,-3892.20,-5036.65,-5087.62,-5036.65,-3892.20,-4764.87
2025-08-29,-9060.27,-9060.27,-5354.49,-9060.27,-5047.74,-9060.27,-6351.17,-9697.13
2025-09-01,-3798.18,-3798.18,-1287.53,-3798.18,-3348.45,-3798.18,-1287.53,-9311.31
2025-09-03,-2833.42,-884.29,-515.27,-2833.42,-2833.42,-2833.42,-515.27,-3583.73
2025-09-04,-2368.74,-2368.74,-1190.38,-2368.74,-2368.74,-2368.74,-1190.38,-2446.11
2025-09-05,-11729.65,-11729.65,-11768.54,-11729.65,-7000.65,-11729.65,-11768.54,-10448.29
2025-09-08,-686.52,-686.52,-1375.11,-686.52,-686.52,-686.52,-1375.11,-3878.84
2025-09-09,-3071.33,-3071.33,-959.44,-3071.33,-3071.33,-3071.33,-959.44,-12856.75
2025-09-11,-5149.52,-5149.52,-1441.92,-5149.52,-1348.82,-5149.52,-1441.92,-3437.86
2025-09-12,1383.15,1383.15,1126.69,1383.15,1793.03,1383.15,1126.69,-2966.94
2025-09-15,-2604.56,-2604.56,-788.18,-2604.56,-1004.59,-3400.39,-1488.26,-5510.80
2025-09-16,-3187.39,-3187.39,-1982.44,-3187.39,-1822.58,-3187.39,-1982.44,-4296.80
2025-09-17,-3450.13,-3450.13,-3882.30,-3450.13,-3287.72,-3450.13,-3882.30,-5462.57
2025-09-19,-1947.55,-1828.55,-1697.77,-1947.55,-1407.28,-1947.55,-1578.78,-3631.12
2025-09-22,-3124.24,-3124.24,-2146.39,-3124.24,-4000.42,-3124.24,-2146.39,-8301.62
2025-09-23,-5495.06,-5495.06,-1965.42,-5495.06,-3387.76,-5495.06,-1965.42,-3073.47
2025-09-24,-5220.68,-5220.68,-4886.33,-5220.68,-5220.68,-5220.68,-4886.33,-1472.59
2025-09-25,-7951.01,-7951.01,-6150.70,-7951.01,-10589.63,-7951.01,-3309.19,-14114.24
2025-09-29,-190.87,-190.87,170.83,-190.87,-3345.95,-190.87,170.83,-13591.31
2025-09-30,2508.57,2894.40,1100.77,2508.57,1159.83,2508.57,1100.77,-8086.34
2025-10-01,-10631.86,-10631.86,-6979.09,-10631.86,-12080.63,-10707.75,-5440.40,-2839.86
2025-10-03,801.53,2930.79,4217.79,801.53,2406.20,801.53,4364.35,-7595.06
2025-10-06,-4828.27,-4828.27,-4842.77,-4828.27,-2206.83,-4828.27,-4842.77,-5936.70
2025-10-07,-1765.49,-1765.49,-3750.46,-1765.49,-1765.49,-1765.49,-3750.46,-5714.80
2025-10-08,-2554.14,-2554.14,-5169.66,-2554.14,-1205.44,-2554.14,-5169.66,-6741.88
2025-10-09,-2601.64,-4100.96,2636.75,-2601.64,-1252.89,-2601.64,0.00,-9738.82
2025-10-10,-2500.53,-2500.53,-1339.81,-2500.53,-3251.38,-2500.53,-1339.81,-2904.80
2025-10-13,-2753.17,-771.25,2434.10,-2753.17,-1166.34,-3032.81,2434.10,-3401.83
2025-10-14,1363.47,1363.47,2925.63,1363.47,1363.47,1363.47,2925.63,2204.59
2025-10-15,-812.56,-812.56,-1921.69,-812.56,-654.42,-812.56,-1921.69,-4767.21
2025-10-16,-3290.35,-3290.35,-2646.21,-3290.35,-4379.68,-3290.35,-1191.58,-8360.97
2025-10-17,2875.79,5360.92,1891.25,2875.79,2152.87,2875.79,1891.25,-2224.23
2025-10-21,-7994.02,-736.22,-2897.98,-7994.02,-7994.02,-7994.02,-587.42,-7637.36
2025-10-23,-2155.39,-2155.39,-2818.99,-2155.39,-3112.52,-2155.39,-2818.99,-6476.91
2025-10-24,1514.80,1514.80,0.00,1514.80,1514.80,1514.80,0.00,-6032.91
2025-10-27,-1450.44,-1450.44,-1704.99,-1602.55,-1602.55,-1450.44,-346.17,-8847.14
2025-10-29,-339.15,-339.15,-895.41,-339.15,1417.35,-339.15,-895.41,-1727.06
2025-10-30,-11942.92,-11942.92,-6153.29,-11942.92,-11901.82,-11942.92,-6153.29,-12332.98
2025-10-31,-3009.65,-5293.96,-5167.56,-3009.65,-3029.40,-3009.65,-3877.64,-6607.34
2025-11-03,-3310.30,-3310.30,16.93,-3310.30,-1444.28,-3310.30,16.93,-11303.98
2025-11-04,1660.09,1660.09,-3033.62,1660.09,614.18,1660.09,-3033.62,-4702.27
2025-11-06,1112.50,1112.50,751.87,1112.50,3075.91,1112.50,751.87,-4606.41
2025-11-07,7084.35,7084.35,-333.73,7084.35,1410.97,7084.35,-333.73,1504.86
2025-11-10,-5490.15,-5490.15,-4683.15,-5490.15,-3644.05,-5490.15,-4683.15,-2122.80
2025-11-11,4918.40,4918.40,2977.63,4918.40,1933.78,4918.40,2977.63,9393.70
2025-11-12,-5535.77,-5535.77,-2537.90,-5535.77,-4304.16,-5535.77,-2537.90,-6130.33
2025-11-14,2543.64,2543.64,-1066.92,2543.64,62.07,2543.64,-1066.92,-5924.52
2025-11-17,-2472.01,-2472.01,-1456.58,-2472.01,-4303.74,-2472.01,-1456.58,-6757.92
2025-11-18,-2301.95,-2341.91,-3622.21,-2301.95,1338.84,-2301.95,-3622.21,-6606.19
2025-11-19,-3664.13,-3664.13,-2069.18,-3664.13,-3078.20,-3664.13,-2069.18,-2662.74
2025-11-20,-5160.38,-5160.38,-4193.10,-5160.38,-5190.92,-5160.38,-3119.60,-9057.82
2025-11-24,-894.32,11.36,-1288.04,-894.32,-1465.81,-894.32,-1288.04,-4145.90
2025-11-25,-7462.63,-7462.63,-3992.71,-7462.63,-6923.62,-7462.63,-2527.47,-8650.80
2025-11-26,124.34,124.34,124.34,124.34,124.34,124.34,124.34,-2501.73
2025-11-27,-8145.24,-8145.24,-454.34,-8145.24,-5589.74,-8145.24,-454.34,-4988.47
2025-11-28,-7252.71,-7252.71,-3224.02,-7252.71,-5411.77,-7252.71,-3224.02,-6501.09
2025-12-01,-6542.51,-6542.51,-4565.60,-6542.51,-5348.06,-6542.51,-4565.60,-2256.85
2025-12-02,-2572.23,-2572.23,-3645.12,-2773.41,-2572.23,-2572.23,-2427.32,-1016.54
2025-12-03,-1556.60,-1556.60,-3806.55,-1556.60,-2783.25,-1556.60,-3806.55,-4992.27
2025-12-04,-7361.33,-7361.33,-368.17,-5207.94,-4771.31,-7361.33,-368.17,-2539.33
2025-12-05,-4264.59,-4406.86,944.28,-4264.59,-1372.20,-4264.59,-111.65,-1508.95
2025-12-08,-1075.40,-1075.40,-533.35,-1075.40,549.40,-1075.40,-533.35,-745.28
2025-12-09,2249.59,2249.59,-1457.60,2249.59,369.75,2249.59,-1457.60,5210.34
2025-12-10,-3272.77,-3272.77,-1261.48,-3272.77,-1740.37,-3272.77,-1261.48,-2260.86
2025-12-11,-13719.50,-13719.50,-10275.54,-13719.50,-13433.37,-13719.50,-9372.67,-11203.30
2025-12-12,-1179.41,-1179.41,-1179.41,-1179.41,-2837.14,-1179.41,-1179.41,306.60
2025-12-16,-160.51,-1602.50,-2790.24,-160.51,916.59,-160.51,-2790.24,-7314.02
2025-12-17,-854.01,-789.77,-1257.74,-854.01,246.27,-854.01,-1257.74,-734.58
2025-12-18,-5923.50,-5923.50,-2442.14,-5923.50,-5763.50,-5923.50,-1189.88,-4495.52
2025-12-19,-3868.68,-3868.68,-4532.75,-3868.68,-3876.96,-3868.68,-4532.75,-3487.08
2025-12-22,-3596.81,-3596.81,1008.72,-3596.81,-119.48,-3596.81,1316.87,-4883.82
2025-12-24,-4544.37,-4199.46,-3580.35,-4544.37,-2032.45,-4544.37,-3580.35,-8191.26
2025-12-26,-5535.37,-5535.37,-2487.61,-5535.37,-3615.79,-5535.37,-3162.29,-7480.37
2025-12-29,2748.85,2748.85,-1438.95,2748.85,995.94,2748.85,-1438.95,3227.20
2025-12-30,-4040.21,-4040.21,-2978.44,-4040.21,-2986.53,-4040.21,-2978.44,11.94
2026-01-01,-431.76,-431.76,-919.14,-431.76,-397.76,-431.76,-919.14,-415.40
2026-01-02,-3051.53,-3051.53,-650.98,-3051.53,-2772.77,-3051.53,-650.98,-6194.65
2026-01-05,-942.31,-942.31,617.36,-942.31,-1014.80,-942.31,617.36,-2531.98
2026-01-06,-4200.77,-4200.77,-3282.31,-4200.77,-2761.30,-4200.77,-3913.96,-9306.34
2026-01-07,4655.71,4655.71,2640.52,4655.71,4174.95,4655.71,2640.52,-8169.87
2026-01-09,-3261.15,-3261.15,-1682.14,-3261.15,-3261.15,-3261.15,-1682.14,-2460.10
2026-01-12,-7142.57,-7142.57,-36.59,-7142.57,-7766.63,-7142.57,-36.59,757.20
2026-01-13,-5181.00,-5181.00,-946.08,-5181.00,-1619.89,-5181.00,-946.08,-5129.44
2026-01-14,-4324.97,-4324.97,-2524.06,-4324.97,-2736.54,-4324.97,-2524.06,-6243.16
2026-01-19,-3784.81,-3784.81,-2851.90,-3784.81,-3699.36,-3784.81,-2851.90,-6791.12
2026-01-20,-7112.50,-7112.50,-3013.79,-7112.50,-7112.50,-7112.50,-3013.79,1203.70
2026-01-21,-6032.35,-6032.35,-1751.91,-6032.35,-6032.35,-6032.35,-1751.91,-17197.35
2026-01-22,-1804.59,-1804.59,-139.39,-1804.59,-3435.07,-1804.59,-139.39,-5519.28
2026-01-23,-3978.02,-3978.02,2716.77,-3978.02,-1362.40,-3978.02,2716.77,10124.27
2026-01-27,-6168.17,-6168.17,-1351.04,-6168.17,-7896.23,-6168.17,-1351.04,-22265.58
2026-01-28,1511.65,1360.96,-2912.82,1511.65,1511.65,1511.65,-2912.82,-9848.15
2026-01-29,-7976.02,-7976.02,-429.08,-7976.02,-6272.14,-7976.02,-429.08,-7229.57
2026-01-30,-1906.90,-1647.42,-2023.65,-1906.90,-3340.80,-1906.90,-2023.65,370.01
2026-02-02,5542.66,2683.69,2683.69,5542.66,5542.66,5542.66,2683.69,6741.43
2026-02-03,154.92,154.92,0.00,154.92,0.00,154.92,0.00,-7122.23
2026-02-04,-3012.93,-3012.93,-3143.49,-3012.93,-3168.81,-3012.93,-2351.24,-9793.89
2026-02-05,-8446.54,-8446.54,4935.42,-8446.54,-6542.26,-8446.54,4935.42,2013.15
2026-02-06,-6495.40,-6495.40,-8551.57,-6495.40,-6065.17,-6495.40,-6961.95,-5109.12
2026-02-10,-581.65,-581.65,3080.31,-581.65,-581.65,-581.65,3080.31,-10069.69
2026-02-11,-1653.76,-1653.76,-1289.97,-1653.76,-2802.80,-1653.76,-1289.97,-2808.40
2026-02-12,929.84,-2857.03,-5436.30,929.84,2290.57,929.84,-5436.30,-7283.98
2026-02-13,-1876.30,-1876.30,-1602.55,-1876.30,737.69,-1876.30,-1602.55,-476.64
2026-02-16,4320.84,4320.84,665.24,4320.84,3822.43,4320.84,2029.76,698.27
2026-02-18,-2167.84,-2167.84,-2167.84,-2167.84,-2167.84,-2167.84,-2167.84,-7289.76
2026-02-19,-2824.79,-2824.79,-412.40,-2824.79,-3274.87,-2824.79,994.76,2490.33
2026-02-20,-4135.08,-4135.08,-4128.60,-4135.08,-5138.37,-4135.08,-4128.60,-4065.01
2026-02-23,-1618.08,-1618.08,-4243.07,-1618.08,1446.76,1446.93,-4243.07,-7150.32
2026-02-24,-3878.29,-3878.29,-8316.75,-3878.29,-3774.65,-3878.29,-8316.75,1237.15
2026-02-26,-1160.03,-1160.03,-2250.36,-1160.03,127.48,-1160.03,-2250.36,-7444.59
2026-02-27,-10361.65,-10361.65,-5435.73,-11788.90,-7794.00,-10361.65,-5435.73,-13233.44
2026-03-02,361.01,361.01,0.00,361.01,361.01,361.01,0.00,-76.69
2026-03-04,2368.38,2368.38,361.03,2368.38,678.90,2368.38,361.03,12127.66
2026-03-06,-1433.86,-1433.86,-2876.23,-1433.86,-1947.42,-1433.86,-2876.23,-3389.78
2026-03-09,-3985.08,-3985.08,-337.97,-3985.08,-3985.08,-3985.08,-337.97,-1889.85
2026-03-10,6334.55,56.65,-952.69,6334.55,7287.24,6334.55,-952.69,-9717.69
2026-03-11,9678.45,9678.45,6846.24,9678.45,10472.93,9678.45,6846.24,8390.55
2026-03-12,7561.57,7561.57,1624.57,7561.57,2245.18,7561.57,1624.57,-7454.91
