variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
baseline,INDUSINDBK,2024-07-16,SHORT,2024-07-16T10:00:00,1436.20,1441.18,1428.73,208,4.98,2024-07-16T10:30:00,1441.18,STOP,-1035.65,-1484.52
baseline,INDUSINDBK,2024-07-19,SHORT,2024-07-19T10:00:00,1445.90,1451.06,1438.16,207,5.16,2024-07-19T10:45:00,1438.16,TARGET,1602.23,1154.48
baseline,INDUSINDBK,2024-07-23,SHORT,2024-07-23T10:15:00,1419.20,1424.38,1411.43,211,5.18,2024-07-23T11:15:00,1424.38,STOP,-1093.44,-1543.44
baseline,INDUSINDBK,2024-07-26,LONG,2024-07-26T10:30:00,1391.85,1384.82,1402.40,215,7.03,2024-07-26T12:15:00,1395.70,TIME_STOP,827.75,378.26
baseline,INDUSINDBK,2024-07-31,SHORT,2024-07-31T10:00:00,1418.55,1424.12,1410.19,211,5.57,2024-07-31T11:45:00,1424.12,STOP,-1175.63,-1625.48
baseline,INDUSINDBK,2024-08-01,SHORT,2024-08-01T14:15:00,1426.60,1430.22,1421.17,210,3.62,2024-08-01T14:15:00,1421.17,TARGET,1140.52,691.99
baseline,INDUSINDBK,2024-08-07,SHORT,2024-08-07T10:15:00,1378.50,1385.34,1368.24,217,6.84,2024-08-07T11:00:00,1368.24,TARGET,2225.99,1778.96
baseline,INDUSINDBK,2024-08-08,LONG,2024-08-08T13:45:00,1350.10,1344.32,1358.76,222,5.78,2024-08-08T15:15:00,1347.95,EOD,-477.30,-926.53
baseline,INDUSINDBK,2024-08-09,SHORT,2024-08-09T12:30:00,1345.50,1350.43,1338.11,222,4.93,2024-08-09T13:00:00,1338.11,TARGET,1640.80,1193.97
baseline,INDUSINDBK,2024-08-12,LONG,2024-08-12T11:15:00,1353.25,1347.67,1361.63,221,5.58,2024-08-12T13:00:00,1354.20,TIME_STOP,209.95,-238.81
baseline,INDUSINDBK,2024-08-13,SHORT,2024-08-13T13:15:00,1346.10,1351.17,1338.50,222,5.07,2024-08-13T13:30:00,1351.17,STOP,-1124.99,-1574.08
baseline,INDUSINDBK,2024-08-16,LONG,2024-08-16T13:00:00,1352.95,1347.83,1360.63,221,5.12,2024-08-16T13:30:00,1360.63,TARGET,1697.66,1247.88
baseline,INDUSINDBK,2024-08-19,SHORT,2024-08-19T12:45:00,1355.60,1360.61,1348.08,221,5.01,2024-08-19T14:30:00,1350.40,TIME_STOP,1149.20,700.68
baseline,INDUSINDBK,2024-08-20,LONG,2024-08-20T10:00:00,1368.55,1363.42,1376.25,219,5.13,2024-08-20T10:30:00,1376.25,TARGET,1686.09,1235.26
baseline,INDUSINDBK,2024-08-21,SHORT,2024-08-21T10:00:00,1374.40,1378.87,1367.70,218,4.47,2024-08-21T10:00:00,1367.70,TARGET,1461.28,1012.94
baseline,INDUSINDBK,2024-08-23,SHORT,2024-08-23T12:45:00,1379.45,1383.68,1373.11,217,4.23,2024-08-23T14:00:00,1381.50,REVERSE,-444.85,-894.19
baseline,INDUSINDBK,2024-09-04,LONG,2024-09-04T14:15:00,1437.90,1434.17,1443.49,208,3.73,2024-09-04T14:45:00,1434.17,STOP,-775.63,-1223.67
baseline,INDUSINDBK,2024-09-05,SHORT,2024-09-05T11:45:00,1433.95,1438.14,1427.66,209,4.19,2024-09-05T13:15:00,1427.66,TARGET,1314.50,865.95
baseline,INDUSINDBK,2024-09-09,LONG,2024-09-09T11:15:00,1417.50,1411.76,1426.12,211,5.74,2024-09-09T12:30:00,1411.76,STOP,-1212.05,-1659.78
baseline,INDUSINDBK,2024-09-11,SHORT,2024-09-11T12:30:00,1428.80,1433.43,1421.86,209,4.63,2024-09-11T14:15:00,1421.86,TARGET,1450.07,1003.23
baseline,INDUSINDBK,2024-09-12,LONG,2024-09-12T12:15:00,1426.30,1421.85,1432.97,210,4.45,2024-09-12T12:45:00,1432.97,TARGET,1401.71,951.38
baseline,INDUSINDBK,2024-09-17,SHORT,2024-09-17T10:15:00,1463.00,1467.74,1455.89,205,4.74,2024-09-17T10:45:00,1467.74,STOP,-971.69,-1422.29
baseline,INDUSINDBK,2024-09-18,LONG,2024-09-18T10:00:00,1476.10,1471.41,1483.13,203,4.69,2024-09-18T10:30:00,1471.41,STOP,-951.77,-1400.53
baseline,INDUSINDBK,2024-09-19,SHORT,2024-09-19T12:45:00,1480.40,1486.99,1470.52,202,6.59,2024-09-19T12:45:00,1486.99,STOP,-1330.24,-1779.80
baseline,INDUSINDBK,2024-09-20,LONG,2024-09-20T11:00:00,1485.95,1479.71,1495.32,201,6.24,2024-09-20T12:45:00,1490.30,TIME_STOP,874.35,425.68
baseline,INDUSINDBK,2024-09-26,LONG,2024-09-26T10:15:00,1441.55,1436.98,1448.41,208,4.57,2024-09-26T11:45:00,1438.35,REVERSE,-665.60,-1114.86
baseline,INDUSINDBK,2024-10-04,LONG,2024-10-04T11:00:00,1405.85,1399.30,1415.67,213,6.55,2024-10-04T12:45:00,1399.30,STOP,-1394.99,-1843.11
baseline,INDUSINDBK,2024-10-08,LONG,2024-10-08T11:45:00,1365.00,1355.66,1379.01,219,9.34,2024-10-08T13:30:00,1360.80,TIME_STOP,-919.80,-1367.51
baseline,INDUSINDBK,2024-10-10,LONG,2024-10-10T14:15:00,1356.00,1351.18,1363.23,221,4.82,2024-10-10T15:15:00,1358.10,EOD,464.10,14.24
baseline,INDUSINDBK,2024-10-11,SHORT,2024-10-11T11:30:00,1344.40,1349.89,1336.16,223,5.49,2024-10-11T13:15:00,1343.35,TIME_STOP,234.15,-215.38
baseline,INDUSINDBK,2024-10-15,SHORT,2024-10-15T10:45:00,1356.00,1360.06,1349.91,221,4.06,2024-10-15T10:45:00,1360.06,STOP,-897.21,-1347.40
baseline,INDUSINDBK,2024-10-18,LONG,2024-10-18T14:00:00,1347.80,1343.12,1354.81,222,4.68,2024-10-18T14:30:00,1354.81,TARGET,1556.89,1106.91
baseline,INDUSINDBK,2024-10-23,LONG,2024-10-23T13:45:00,1282.10,1277.68,1288.73,233,4.42,2024-10-23T14:15:00,1277.68,STOP,-1029.91,-1477.23
baseline,INDUSINDBK,2024-10-31,SHORT,2024-10-31T12:45:00,1050.45,1055.73,1042.53,285,5.28,2024-10-31T14:30:00,1050.35,TIME_STOP,28.50,-420.55
baseline,INDUSINDBK,2024-11-06,SHORT,2024-11-06T10:30:00,1074.00,1079.31,1066.03,279,5.31,2024-11-06T12:15:00,1070.85,TIME_STOP,878.85,430.04
baseline,INDUSINDBK,2024-11-11,LONG,2024-11-11T11:30:00,1059.10,1053.94,1066.84,283,5.16,2024-11-11T12:45:00,1066.84,TARGET,2191.51,1740.28
baseline,INDUSINDBK,2024-11-12,LONG,2024-11-12T11:00:00,1062.00,1057.32,1069.02,282,4.68,2024-11-12T12:45:00,1057.32,STOP,-1319.35,-1767.58
baseline,INDUSINDBK,2024-11-13,SHORT,2024-11-13T10:15:00,1054.15,1059.14,1046.67,284,4.99,2024-11-13T11:15:00,1046.67,TARGET,2124.57,1677.09
baseline,INDUSINDBK,2024-11-19,LONG,2024-11-19T11:15:00,1029.95,1024.47,1038.18,291,5.48,2024-11-19T12:00:00,1024.47,STOP,-1595.97,-2044.35
baseline,INDUSINDBK,2024-11-25,SHORT,2024-11-25T13:00:00,1002.25,1007.03,995.09,299,4.78,2024-11-25T14:45:00,1005.00,TIME_STOP,-822.25,-1272.38
baseline,INDUSINDBK,2024-11-27,LONG,2024-11-27T13:00:00,1004.25,1000.44,1009.97,298,3.81,2024-11-27T14:45:00,1000.44,STOP,-1136.56,-1584.60
baseline,INDUSINDBK,2024-11-28,SHORT,2024-11-28T11:15:00,1000.40,1004.71,993.94,299,4.31,2024-11-28T13:00:00,995.60,TIME_STOP,1435.20,987.60
baseline,INDUSINDBK,2024-12-05,SHORT,2024-12-05T10:00:00,996.70,1000.34,991.24,300,3.64,2024-12-05T11:30:00,991.24,TARGET,1639.03,1191.74
baseline,INDUSINDBK,2024-12-10,LONG,2024-12-10T11:30:00,985.35,982.79,989.19,304,2.56,2024-12-10T12:15:00,982.79,STOP,-778.16,-1226.89
baseline,INDUSINDBK,2024-12-11,SHORT,2024-12-11T10:30:00,982.00,984.67,978.00,305,2.67,2024-12-11T10:45:00,984.25,REVERSE,-686.25,-1136.03
baseline,INDUSINDBK,2024-12-13,LONG,2024-12-13T13:30:00,984.00,979.26,991.12,304,4.74,2024-12-13T15:15:00,986.30,TIME_STOP,699.20,249.97
baseline,INDUSINDBK,2024-12-17,SHORT,2024-12-17T10:15:00,992.85,995.96,988.18,302,3.11,2024-12-17T10:30:00,988.18,TARGET,1409.66,960.95
baseline,INDUSINDBK,2024-12-19,LONG,2024-12-19T13:15:00,963.40,959.44,969.34,311,3.96,2024-12-19T13:15:00,960.05,REVERSE,-1041.85,-1490.49
baseline,INDUSINDBK,2024-12-26,LONG,2024-12-26T10:15:00,939.00,935.12,944.83,319,3.88,2024-12-26T10:15:00,935.12,STOP,-1239.17,-1687.55
baseline,INDUSINDBK,2024-12-30,SHORT,2024-12-30T14:15:00,955.10,959.53,948.45,314,4.43,2024-12-30T15:00:00,959.53,STOP,-1391.85,-1842.75
baseline,INDUSINDBK,2025-01-07,LONG,2025-01-07T11:00:00,981.95,976.03,990.83,305,5.92,2025-01-07T12:15:00,990.83,TARGET,2708.44,2257.17
baseline,INDUSINDBK,2025-01-09,SHORT,2025-01-09T11:00:00,974.90,980.20,966.96,307,5.30,2025-01-09T12:15:00,980.20,STOP,-1625.99,-2076.15
baseline,INDUSINDBK,2025-01-14,SHORT,2025-01-14T14:00:00,960.40,964.95,953.57,312,4.55,2025-01-14T14:00:00,964.35,REVERSE,-1232.40,-1682.79
baseline,INDUSINDBK,2025-01-15,SHORT,2025-01-15T13:30:00,962.85,967.39,956.04,311,4.54,2025-01-15T14:00:00,956.04,TARGET,2117.64,1670.06
baseline,INDUSINDBK,2025-01-20,LONG,2025-01-20T11:15:00,971.55,965.49,980.64,308,6.06,2025-01-20T13:00:00,975.55,TIME_STOP,1232.00,782.22
baseline,INDUSINDBK,2025-01-28,LONG,2025-01-28T11:15:00,945.85,939.60,955.23,317,6.25,2025-01-28T11:45:00,939.60,STOP,-1981.40,-2429.67
baseline,INDUSINDBK,2025-02-03,LONG,2025-02-03T10:45:00,1017.20,1008.37,1030.44,283,8.83,2025-02-03T12:30:00,1017.70,TIME_STOP,141.50,-290.41
baseline,INDUSINDBK,2025-02-10,SHORT,2025-02-10T10:30:00,1066.30,1072.33,1057.26,281,6.03,2025-02-10T12:15:00,1071.35,TIME_STOP,-1419.05,-1869.56
baseline,INDUSINDBK,2025-02-12,LONG,2025-02-12T13:45:00,1045.00,1038.12,1055.32,287,6.88,2025-02-12T13:45:00,1038.12,STOP,-1974.48,-2422.87
baseline,INDUSINDBK,2025-02-13,LONG,2025-02-13T10:30:00,1045.65,1038.94,1055.72,286,6.71,2025-02-13T12:00:00,1055.72,TARGET,2880.38,2429.63
baseline,INDUSINDBK,2025-02-17,LONG,2025-02-17T13:15:00,1043.10,1037.33,1051.75,287,5.77,2025-02-17T15:00:00,1048.20,TIME_STOP,1463.70,1013.55
baseline,INDUSINDBK,2025-02-19,LONG,2025-02-19T10:30:00,1038.10,1032.66,1046.26,288,5.44,2025-02-19T11:00:00,1032.66,STOP,-1567.14,-2014.43
baseline,INDUSINDBK,2025-02-21,SHORT,2025-02-21T12:00:00,1044.25,1048.48,1037.91,287,4.23,2025-02-21T13:45:00,1040.85,TIME_STOP,975.80,526.98
baseline,INDUSINDBK,2025-02-25,LONG,2025-02-25T10:00:00,1037.40,1033.26,1043.61,289,4.14,2025-02-25T11:45:00,1040.10,TIME_STOP,780.30,330.00
baseline,INDUSINDBK,2025-03-03,LONG,2025-03-03T14:00:00,975.15,967.23,987.03,307,7.92,2025-03-03T15:15:00,984.70,EOD,2931.85,2480.59
baseline,INDUSINDBK,2025-03-04,SHORT,2025-03-04T13:45:00,984.25,989.49,976.39,304,5.24,2025-03-04T14:15:00,989.49,STOP,-1592.75,-2042.76
baseline,INDUSINDBK,2025-03-05,SHORT,2025-03-05T10:45:00,981.70,986.46,974.57,305,4.76,2025-03-05T11:45:00,986.46,STOP,-1450.43,-1900.64
baseline,INDUSINDBK,2025-03-12,LONG,2025-03-12T13:45:00,695.15,684.26,711.48,229,10.89,2025-03-12T15:00:00,684.26,STOP,-2493.11,-2730.03
baseline,INDUSINDBK,2025-03-13,SHORT,2025-03-13T10:00:00,676.00,687.02,659.46,226,11.02,2025-03-13T10:30:00,687.02,STOP,-2491.45,-2722.48
baseline,INDUSINDBK,2025-03-17,SHORT,2025-03-17T13:00:00,681.00,686.87,672.19,425,5.87,2025-03-17T14:45:00,680.35,TIME_STOP,276.25,-157.68
baseline,INDUSINDBK,2025-03-19,LONG,2025-03-19T10:00:00,690.15,684.45,698.70,434,5.70,2025-03-19T10:30:00,698.70,TARGET,3712.64,3260.57
baseline,INDUSINDBK,2025-03-20,SHORT,2025-03-20T11:15:00,687.35,690.81,682.17,436,3.46,2025-03-20T13:00:00,688.60,TIME_STOP,-545.00,-994.94
baseline,INDUSINDBK,2025-03-24,SHORT,2025-03-24T11:45:00,676.05,679.43,670.97,443,3.38,2025-03-24T13:15:00,670.97,TARGET,2248.49,1800.94
baseline,INDUSINDBK,2025-03-27,LONG,2025-03-27T10:00:00,651.30,645.98,659.28,460,5.32,2025-03-27T11:15:00,659.28,TARGET,3672.45,3220.30
baseline,INDUSINDBK,2025-03-28,SHORT,2025-03-28T12:30:00,656.90,661.17,650.49,456,4.27,2025-03-28T12:45:00,650.49,TARGET,2920.80,2473.67
baseline,INDUSINDBK,2025-04-04,SHORT,2025-04-04T10:15:00,685.90,691.15,678.02,437,5.25,2025-04-04T12:00:00,678.02,TARGET,3444.09,2997.06
baseline,INDUSINDBK,2025-04-09,SHORT,2025-04-09T10:30:00,675.40,680.35,667.97,444,4.95,2025-04-09T11:45:00,680.35,STOP,-2199.32,-2650.79
baseline,INDUSINDBK,2025-04-23,LONG,2025-04-23T13:15:00,799.60,794.92,806.63,375,4.68,2025-04-23T14:30:00,794.92,STOP,-1756.46,-2204.92
baseline,INDUSINDBK,2025-04-25,LONG,2025-04-25T13:15:00,822.60,817.03,830.96,364,5.57,2025-04-25T15:00:00,822.90,TIME_STOP,109.20,-340.02
baseline,INDUSINDBK,2025-04-29,SHORT,2025-04-29T12:15:00,832.05,836.98,824.65,360,4.93,2025-04-29T12:45:00,836.98,STOP,-1775.82,-2226.45
baseline,INDUSINDBK,2025-04-30,LONG,2025-04-30T13:15:00,836.95,830.81,846.16,358,6.14,2025-04-30T15:00:00,836.25,TIME_STOP,-250.60,-699.85
baseline,INDUSINDBK,2025-05-08,SHORT,2025-05-08T11:00:00,827.15,832.71,818.81,362,5.56,2025-05-08T12:45:00,825.25,TIME_STOP,687.80,239.17
baseline,INDUSINDBK,2025-05-12,SHORT,2025-05-12T10:45:00,816.85,822.12,808.94,367,5.27,2025-05-12T11:30:00,808.94,TARGET,2901.36,2453.86
baseline,INDUSINDBK,2025-05-15,LONG,2025-05-15T14:00:00,778.80,775.03,784.46,385,3.77,2025-05-15T15:15:00,780.40,EOD,616.00,165.78
baseline,INDUSINDBK,2025-05-20,SHORT,2025-05-20T13:30:00,786.15,789.68,780.85,381,3.53,2025-05-20T14:45:00,789.68,STOP,-1345.67,-1795.97
baseline,INDUSINDBK,2025-05-22,LONG,2025-05-22T10:30:00,794.45,784.47,809.42,250,9.98,2025-05-22T10:45:00,784.47,STOP,-2494.64,-2790.69
baseline,INDUSINDBK,2025-05-28,SHORT,2025-05-28T10:15:00,813.60,817.56,807.66,368,3.96,2025-05-28T11:00:00,817.56,STOP,-1458.16,-1908.36
baseline,INDUSINDBK,2025-05-30,LONG,2025-05-30T10:15:00,815.10,811.00,821.26,368,4.10,2025-05-30T12:00:00,814.05,TIME_STOP,-386.40,-836.05
baseline,INDUSINDBK,2025-06-02,SHORT,2025-06-02T11:45:00,813.60,816.89,808.66,368,3.29,2025-06-02T13:30:00,811.60,TIME_STOP,736.00,287.44
baseline,INDUSINDBK,2025-06-03,LONG,2025-06-03T10:00:00,814.95,812.02,819.35,368,2.93,2025-06-03T10:00:00,812.02,STOP,-1078.26,-1527.30
baseline,INDUSINDBK,2025-06-04,LONG,2025-06-04T10:45:00,809.60,806.62,814.06,370,2.98,2025-06-04T11:15:00,814.06,TARGET,1651.89,1201.32
baseline,INDUSINDBK,2025-06-05,SHORT,2025-06-05T10:45:00,806.90,809.73,802.65,371,2.83,2025-06-05T12:30:00,805.60,TIME_STOP,482.30,33.62
baseline,INDUSINDBK,2025-06-11,LONG,2025-06-11T11:15:00,847.00,843.96,851.56,354,3.04,2025-06-11T13:00:00,847.60,TIME_STOP,212.40,-237.52
baseline,INDUSINDBK,2025-06-16,LONG,2025-06-16T12:45:00,821.20,817.53,826.70,365,3.67,2025-06-16T14:30:00,823.90,TIME_STOP,985.50,535.15
baseline,INDUSINDBK,2025-06-19,SHORT,2025-06-19T11:15:00,840.35,844.39,834.30,356,4.04,2025-06-19T13:00:00,838.20,TIME_STOP,765.40,317.23
baseline,INDUSINDBK,2025-06-20,LONG,2025-06-20T11:00:00,843.25,839.91,848.26,355,3.34,2025-06-20T12:30:00,839.91,STOP,-1185.51,-1633.65
baseline,INDUSINDBK,2025-06-23,LONG,2025-06-23T13:30:00,841.35,837.26,847.48,356,4.09,2025-06-23T15:15:00,838.75,TIME_STOP,-925.60,-1374.19
baseline,INDUSINDBK,2025-06-24,SHORT,2025-06-24T10:15:00,833.05,838.45,824.95,360,5.40,2025-06-24T11:45:00,838.45,STOP,-1943.04,-2394.34
baseline,INDUSINDBK,2025-06-25,LONG,2025-06-25T12:00:00,834.05,830.43,839.49,359,3.62,2025-06-25T12:00:00,832.40,REVERSE,-592.35,-1041.04
baseline,INDUSINDBK,2025-06-26,LONG,2025-06-26T12:15:00,835.30,831.91,840.39,359,3.39,2025-06-26T12:30:00,831.91,STOP,-1218.32,-1667.22
baseline,INDUSINDBK,2025-07-03,LONG,2025-07-03T10:45:00,861.85,857.23,868.78,348,4.62,2025-07-03T10:45:00,860.00,REVERSE,-643.80,-1093.20
baseline,INDUSINDBK,2025-07-04,SHORT,2025-07-04T10:00:00,859.20,862.54,854.19,349,3.34,2025-07-04T11:45:00,855.25,TIME_STOP,1378.55,929.79
baseline,INDUSINDBK,2025-07-07,SHORT,2025-07-07T13:15:00,852.25,855.50,847.37,352,3.25,2025-07-07T15:00:00,854.50,TIME_STOP,-792.00,-1242.58
baseline,INDUSINDBK,2025-07-10,LONG,2025-07-10T12:30:00,847.75,844.65,852.40,353,3.10,2025-07-10T13:45:00,852.40,TARGET,1643.10,1192.99
baseline,INDUSINDBK,2025-07-17,SHORT,2025-07-17T10:30:00,874.90,879.41,868.13,342,4.51,2025-07-17T10:45:00,868.13,TARGET,2313.93,1866.84
baseline,INDUSINDBK,2025-07-18,LONG,2025-07-18T11:30:00,872.80,869.39,877.91,343,3.41,2025-07-18T11:30:00,869.39,STOP,-1169.03,-1617.21
baseline,INDUSINDBK,2025-07-22,SHORT,2025-07-22T11:00:00,848.45,855.86,837.34,337,7.41,2025-07-22T12:45:00,846.70,TIME_STOP,589.75,161.30
baseline,INDUSINDBK,2025-07-23,LONG,2025-07-23T12:30:00,849.35,845.86,854.58,353,3.49,2025-07-23T14:15:00,851.40,TIME_STOP,723.65,273.38
baseline,INDUSINDBK,2025-07-30,SHORT,2025-07-30T11:15:00,802.95,807.67,795.88,373,4.72,2025-07-30T13:00:00,796.95,TIME_STOP,2238.00,1790.43
baseline,INDUSINDBK,2025-07-31,LONG,2025-07-31T12:45:00,800.50,796.89,805.92,374,3.61,2025-07-31T14:15:00,805.92,TARGET,2027.10,1576.50
baseline,INDUSINDBK,2025-08-04,LONG,2025-08-04T14:00:00,798.00,794.63,803.06,375,3.37,2025-08-04T14:30:00,803.06,TARGET,1898.17,1447.87
baseline,INDUSINDBK,2025-08-06,SHORT,2025-08-06T10:00:00,811.00,815.78,803.83,369,4.78,2025-08-06T10:45:00,803.83,TARGET,2645.16,2198.26
baseline,INDUSINDBK,2025-08-08,SHORT,2025-08-08T10:45:00,795.00,798.61,789.59,377,3.61,2025-08-08T12:30:00,793.80,TIME_STOP,452.40,3.17
baseline,INDUSINDBK,2025-08-12,SHORT,2025-08-12T14:15:00,784.05,786.75,779.99,382,2.70,2025-08-12T15:15:00,782.70,EOD,515.70,66.83
baseline,INDUSINDBK,2025-08-14,SHORT,2025-08-14T11:30:00,773.80,776.41,769.89,387,2.61,2025-08-14T13:15:00,769.89,TARGET,1514.54,1066.48
baseline,INDUSINDBK,2025-08-19,LONG,2025-08-19T12:00:00,788.75,786.15,792.66,380,2.60,2025-08-19T13:45:00,786.15,STOP,-989.68,-1438.52
baseline,INDUSINDBK,2025-09-01,LONG,2025-09-01T10:00:00,749.90,747.18,753.97,400,2.72,2025-09-01T10:30:00,747.18,STOP,-1086.52,-1535.65
baseline,INDUSINDBK,2025-09-04,SHORT,2025-09-04T11:30:00,760.35,762.75,756.75,394,2.40,2025-09-04T13:15:00,759.50,TIME_STOP,334.90,-114.22
