entry_dt,cum_ret_pct,rule
2024-09-18 09:15:00,-1.673948439620077,R1_top15
2024-09-20 09:45:00,5.462870587285602,R1_top15
2024-09-25 12:45:00,7.311443492195778,R1_top15
2024-09-25 14:45:00,6.559845370618287,R1_top15
2024-09-26 12:15:00,7.777712295058438,R1_top15
2024-09-26 14:45:00,5.822154718198338,R1_top15
2024-10-03 09:45:00,5.6121875489763875,R1_top15
2024-10-03 10:15:00,3.9261526362581853,R1_top15
2024-10-21 14:15:00,2.1605409888456237,R1_top15
2024-11-05 14:15:00,2.264373741458861,R1_top15
2024-11-07 13:15:00,2.052599253304233,R1_top15
2024-11-07 14:15:00,2.1189051260384453,R1_top15
2024-11-11 11:15:00,1.6957453414783008,R1_top15
2024-11-22 09:15:00,5.2153782848918215,R1_top15
2024-11-22 13:15:00,8.05690200767346,R1_top15
2024-11-22 14:15:00,9.60993638392468,R1_top15
2024-11-26 13:15:00,9.50431872199558,R1_top15
2024-11-27 13:45:00,8.931462723442577,R1_top15
2024-11-29 09:45:00,8.736530699996983,R1_top15
2024-11-29 13:15:00,17.025254055486318,R1_top15
2024-12-03 14:15:00,16.68084064766509,R1_top15
2024-12-09 09:15:00,15.930704572672639,R1_top15
2024-12-16 09:15:00,14.888774100736343,R1_top15
2025-01-01 14:45:00,14.299106498626246,R1_top15
2025-01-06 10:15:00,11.17709006009981,R1_top15
2025-01-06 10:15:00,9.886825811263364,R1_top15
2025-01-06 12:45:00,9.804774529212077,R1_top15
2025-01-07 09:15:00,9.19577709990616,R1_top15
2025-01-07 10:15:00,8.2986069258616,R1_top15
2025-01-07 11:45:00,8.234805201918691,R1_top15
2025-01-16 14:45:00,7.360032056701489,R1_top15
2025-02-01 14:45:00,6.170579138734349,R1_top15
2025-02-04 14:45:00,5.323748462193613,R1_top15
2025-02-05 09:15:00,4.024625105900558,R1_top15
2025-02-05 11:15:00,4.1541848543282365,R1_top15
2025-02-07 11:15:00,3.688596576365088,R1_top15
2025-02-07 12:15:00,3.1326527061541505,R1_top15
2025-03-07 09:45:00,1.9970211881935478,R1_top15
2025-03-27 09:15:00,2.669310344820058,R1_top15
2025-04-24 14:45:00,1.103065072554363,R1_top15
2025-04-30 09:45:00,0.2181838262787119,R1_top15
2025-05-02 09:15:00,-0.08791084501682705,R1_top15
2025-05-14 09:45:00,-0.4044629587537662,R1_top15
2025-05-22 10:15:00,-1.636157331965375,R1_top15
2025-05-22 10:15:00,-3.4461989599489606,R1_top15
2025-05-29 14:15:00,-3.4357714477230576,R1_top15
2025-05-30 11:15:00,-3.6555809214380255,R1_top15
2025-06-10 09:15:00,-3.3547872706443784,R1_top15
2025-06-10 09:45:00,-4.138784483625613,R1_top15
2025-06-11 13:15:00,-4.652018932600734,R1_top15
2025-06-18 13:45:00,-5.911660416343309,R1_top15
2025-06-25 09:45:00,-3.47341640421425,R1_top15
2025-06-26 09:45:00,-2.2075157132291947,R1_top15
2025-06-26 12:15:00,-0.798672139736047,R1_top15
2025-06-26 14:15:00,-1.3528636787965194,R1_top15
2025-06-26 14:15:00,-1.8604130456394716,R1_top15
2025-06-27 11:45:00,-1.8954104455354674,R1_top15
2025-07-01 09:45:00,-2.090896270829336,R1_top15
2025-07-01 12:15:00,-2.0183709311700673,R1_top15
2025-07-02 09:15:00,-2.8735628757893354,R1_top15
2025-07-02 11:15:00,-3.478294736988081,R1_top15
2025-07-03 09:15:00,-2.2573918310016876,R1_top15
2025-07-03 09:15:00,-2.9091812051148835,R1_top15
2025-07-10 11:15:00,-3.203704622741691,R1_top15
2025-07-21 09:45:00,-1.7303408741674087,R1_top15
2025-07-21 10:15:00,-1.3310133431333497,R1_top15
2025-07-21 10:45:00,-1.5471708527163444,R1_top15
2025-08-04 11:45:00,-1.813495087135677,R1_top15
2025-08-07 09:15:00,-0.4240634805208461,R1_top15
2025-08-07 14:15:00,-0.7520675554872982,R1_top15
2025-08-11 14:45:00,0.09626468780896635,R1_top15
2025-08-14 09:15:00,-2.0907476737257906,R1_top15
2025-08-14 13:15:00,-3.205017706656632,R1_top15
2025-08-14 13:15:00,-3.571761272369257,R1_top15
2025-08-14 14:15:00,-4.394249674529117,R1_top15
2025-08-18 09:45:00,-6.509735396342333,R1_top15
2025-08-20 10:15:00,-6.605091792906071,R1_top15
2025-08-21 11:15:00,-7.118227386126408,R1_top15
2025-09-09 13:15:00,-7.325898987741477,R1_top15
2025-09-12 13:45:00,-2.384116257936469,R1_top15
2025-09-15 12:15:00,-2.535424621199681,R1_top15
2025-09-19 09:45:00,-3.5463616679069587,R1_top15
2025-09-19 13:45:00,-3.75590259185297,R1_top15
2025-09-22 09:15:00,-4.800430327984904,R1_top15
2025-09-23 11:45:00,-4.195060801533546,R1_top15
2025-09-25 12:15:00,-4.819702943776024,R1_top15
2025-09-25 13:45:00,-5.588483572199198,R1_top15
2025-10-01 13:15:00,-2.669907720806005,R1_top15
2025-10-07 09:15:00,-3.4401944146399943,R1_top15
2025-10-09 09:45:00,-4.2723843882547605,R1_top15
2025-10-09 10:45:00,-3.612330737408814,R1_top15
2025-10-16 12:45:00,-2.0186551642790698,R1_top15
2025-10-16 13:45:00,-2.3801907518000816,R1_top15
2025-10-23 09:15:00,-4.00303339139399,R1_top15
2025-10-23 09:45:00,-6.452739398682315,R1_top15
2025-10-23 10:15:00,-7.904526297914473,R1_top15
2025-10-23 13:15:00,-8.789306321695683,R1_top15
2025-10-23 13:15:00,-8.98104077331566,R1_top15
2025-10-23 14:45:00,-9.507108451474897,R1_top15
2025-10-30 14:15:00,-10.292636199026594,R1_top15
2025-10-31 09:45:00,-9.29810883584252,R1_top15
2025-11-06 09:15:00,-10.450740414789893,R1_top15
2025-11-17 09:15:00,-11.529692935592633,R1_top15
2025-11-25 10:15:00,-10.146165972552277,R1_top15
2025-11-27 14:15:00,-10.429830458519405,R1_top15
2025-11-27 14:45:00,-11.051193928888713,R1_top15
2025-11-28 09:15:00,-9.708032114674506,R1_top15
2025-12-03 09:15:00,-10.530942823285882,R1_top15
2025-12-16 13:45:00,-11.233780160474614,R1_top15
2025-12-17 09:15:00,-11.480623038595025,R1_top15
2025-12-19 14:15:00,-10.022367591787523,R1_top15
2025-12-26 09:45:00,-10.357385218109483,R1_top15
2025-12-26 13:15:00,-10.631884285442055,R1_top15
2026-01-01 09:15:00,-11.923501051909128,R1_top15
2026-01-02 13:15:00,-12.312049293568274,R1_top15
2026-01-02 13:15:00,-12.668355782169376,R1_top15
2026-01-07 09:45:00,-14.835076693479392,R1_top15
2026-02-03 10:45:00,-14.598647800904086,R1_top15
2026-02-05 13:45:00,-15.096036390174604,R1_top15
2026-02-06 09:15:00,-14.999957958802055,R1_top15
2026-02-06 10:15:00,-15.891324247113724,R1_top15
2026-02-06 14:45:00,-16.603809523909966,R1_top15
2026-02-10 12:45:00,-16.05737894493301,R1_top15
2026-02-11 14:15:00,-16.4597396845539,R1_top15
2026-02-19 14:15:00,-15.19819112812346,R1_top15
2026-02-19 14:45:00,-14.25158442329926,R1_top15
2026-02-27 14:45:00,-15.422289209723665,R1_top15
2024-09-18 09:15:00,-1.673948439620077,R2_top20
2024-09-20 09:45:00,5.462870587285602,R2_top20
2024-09-25 12:45:00,7.311443492195778,R2_top20
2024-09-25 14:45:00,6.559845370618287,R2_top20
2024-09-26 09:15:00,7.055518214989841,R2_top20
2024-09-26 12:15:00,8.273385139429992,R2_top20
2024-09-26 14:45:00,6.317827562569892,R2_top20
2024-10-03 09:45:00,6.107860393347941,R2_top20
2024-10-03 10:15:00,4.421825480629739,R2_top20
2024-10-21 14:15:00,2.656213833217177,R2_top20
2024-10-28 14:15:00,1.255152868290669,R2_top20
2024-11-05 14:15:00,1.3589856209039062,R2_top20
2024-11-07 13:15:00,1.1472111327492782,R2_top20
2024-11-07 14:15:00,1.2135170054834903,R2_top20
2024-11-07 14:45:00,0.458852521031779,R2_top20
2024-11-11 11:15:00,0.0356927364716344,R2_top20
2024-11-22 09:15:00,3.5553256798851556,R2_top20
2024-11-22 13:15:00,6.396849402666794,R2_top20
2024-11-22 14:15:00,7.949883778918014,R2_top20
2024-11-26 13:15:00,7.844266116988915,R2_top20
2024-11-27 13:45:00,7.271410118435913,R2_top20
2024-11-28 13:15:00,6.358825172945617,R2_top20
2024-11-29 09:45:00,6.163893149500024,R2_top20
2024-11-29 13:15:00,14.452616504989358,R2_top20
2024-12-03 14:15:00,14.10820309716813,R2_top20
2024-12-05 13:15:00,19.768769499227766,R2_top20
2024-12-09 09:15:00,19.018633424235315,R2_top20
2024-12-13 12:45:00,17.961936546088285,R2_top20
2024-12-16 09:15:00,16.92000607415199,R2_top20
2024-12-31 13:15:00,16.79156833986384,R2_top20
2025-01-01 14:15:00,16.273397383265312,R2_top20
2025-01-01 14:45:00,15.683729781155215,R2_top20
2025-01-03 12:15:00,15.477569919939816,R2_top20
2025-01-06 10:15:00,12.355553481413379,R2_top20
2025-01-06 10:15:00,11.065289232576934,R2_top20
2025-01-06 12:45:00,10.983237950525647,R2_top20
2025-01-07 09:15:00,10.374240521219729,R2_top20
2025-01-07 10:15:00,9.47707034717517,R2_top20
2025-01-07 11:45:00,9.41326862323226,R2_top20
2025-01-16 14:45:00,8.538495478015058,R2_top20
2025-02-01 14:45:00,7.349042560047918,R2_top20
2025-02-04 14:45:00,6.502211883507182,R2_top20
2025-02-05 09:15:00,5.203088527214127,R2_top20
2025-02-05 11:15:00,5.332648275641805,R2_top20
2025-02-07 11:15:00,4.867059997678657,R2_top20
2025-02-07 12:15:00,4.31111612746772,R2_top20
2025-03-07 09:45:00,3.1754846095071176,R2_top20
2025-03-27 09:15:00,3.847773766133628,R2_top20
2025-04-24 14:45:00,2.281528493867933,R2_top20
2025-04-30 09:45:00,1.396647247592282,R2_top20
2025-05-02 09:15:00,1.090552576296743,R2_top20
2025-05-14 09:45:00,0.7740004625598038,R2_top20
2025-05-22 10:15:00,-0.457693910651805,R2_top20
2025-05-22 10:15:00,-2.2677355386353906,R2_top20
2025-05-29 14:15:00,-2.2573080264094876,R2_top20
2025-05-30 11:15:00,-2.4771175001244554,R2_top20
2025-06-10 09:15:00,-2.1763238493308084,R2_top20
2025-06-10 09:45:00,-2.960321062312042,R2_top20
2025-06-11 13:15:00,-3.4735555112871634,R2_top20
2025-06-18 13:45:00,-4.733196995029738,R2_top20
2025-06-25 09:45:00,-2.2949529829006794,R2_top20
2025-06-26 09:45:00,-1.029052291915624,R2_top20
2025-06-26 12:15:00,0.37979128157752373,R2_top20
2025-06-26 14:15:00,-0.17440025748294863,R2_top20
2025-06-26 14:15:00,-0.681949624325901,R2_top20
2025-06-27 11:45:00,-0.7169470242218968,R2_top20
2025-07-01 09:45:00,-0.9124328495157656,R2_top20
2025-07-01 12:15:00,-0.8399075098564966,R2_top20
2025-07-02 09:15:00,-1.6950994544757647,R2_top20
2025-07-02 11:15:00,-2.29983131567451,R2_top20
2025-07-03 09:15:00,-1.0789284096881167,R2_top20
2025-07-03 09:15:00,-1.7307177838013124,R2_top20
2025-07-10 11:15:00,-2.02524120142812,R2_top20
2025-07-21 09:45:00,-0.5518774528538373,R2_top20
2025-07-21 10:15:00,-0.15254992181977822,R2_top20
2025-07-21 10:45:00,-0.3687074314027728,R2_top20
2025-08-04 11:45:00,-0.6350316658221056,R2_top20
2025-08-07 09:15:00,0.7543999407927253,R2_top20
2025-08-07 14:15:00,0.42639586582627326,R2_top20
2025-08-11 14:45:00,1.2747281091225378,R2_top20
2025-08-14 09:15:00,-0.9122842524122192,R2_top20
2025-08-14 13:15:00,-2.0265542853430607,R2_top20
2025-08-14 13:15:00,-2.3932978510556855,R2_top20
2025-08-14 14:15:00,-3.2157862532155455,R2_top20
2025-08-18 09:45:00,-5.331271975028761,R2_top20
2025-08-20 10:15:00,-5.426628371592499,R2_top20
2025-08-21 11:15:00,-5.939763964812835,R2_top20
2025-09-09 13:15:00,-6.1474355664279035,R2_top20
2025-09-12 13:45:00,-1.205652836622896,R2_top20
2025-09-15 12:15:00,-1.356961199886108,R2_top20
2025-09-19 09:45:00,-2.367898246593386,R2_top20
2025-09-19 13:45:00,-2.5774391705393973,R2_top20
2025-09-22 09:15:00,-3.6219669066713314,R2_top20
2025-09-23 11:45:00,-3.0165973802199737,R2_top20
2025-09-25 12:15:00,-3.641239522462452,R2_top20
