symbol,date,entry_price,max_gain,fixed_sl,FIXED_return,FIXED_exit,FIXED_days,TRAIL-10%_return,TRAIL-10%_exit,TRAIL-10%_days,TRAIL-15%_return,TRAIL-15%_exit,TRAIL-15%_days,TRAIL-20%_return,TRAIL-20%_exit,TRAIL-20%_days,TRAIL-25%_return,TRAIL-25%_exit,TRAIL-25%_days,TRAIL-30%_return,TRAIL-30%_exit,TRAIL-30%_days,RATCHET-10%_return,RATCHET-10%_exit,RATCHET-10%_days,RATCHET-15%_return,RATCHET-15%_exit,RATCHET-15%_days,RATCHET-20%_return,RATCHET-20%_exit,RATCHET-20%_days,RATCHET-25%_return,RATCHET-25%_exit,RATCHET-25%_days,RATCHET-30%_return,RATCHET-30%_exit,RATCHET-30%_days
GRASIM,2017-02-10,1007.1,35.9894747294211,936.603,4.910138020057584,OPEN,124,8.41823056300269,STOP,67,15.591053520007925,STOP,107,8.791579783536896,STOP,107,1.9921060470658212,STOP,107,4.910138020057584,OPEN,124,8.41823056300269,STOP,67,15.591053520007925,STOP,107,8.791579783536896,STOP,107,1.9921060470658212,STOP,107,4.910138020057584,OPEN,124
ULTRACEMCO,2017-03-14,3998.95,13.357256279773456,3635.04555,5.533952662573931,OPEN,124,2.0215306517961116,STOP,51,-3.6463321621925657,STOP,72,5.533952662573931,OPEN,124,5.533952662573931,OPEN,124,5.533952662573931,OPEN,124,2.0215306517961116,STOP,51,-3.6463321621925657,STOP,72,5.533952662573931,OPEN,124,5.533952662573931,OPEN,124,5.533952662573931,OPEN,124
TATACONSUM,2017-07-10,164.5,91.67173252279636,138.509,90.69908814589664,OPEN,124,-3.1063829787234125,STOP,22,-8.489361702127662,STOP,24,90.69908814589664,OPEN,124,90.69908814589664,OPEN,124,90.69908814589664,OPEN,124,-3.1063829787234125,STOP,22,-8.489361702127662,STOP,24,90.69908814589664,OPEN,124,90.69908814589664,OPEN,124,90.69908814589664,OPEN,124
M&M,2017-12-15,741.7,25.85951193204799,660.113,23.216934070378848,OPEN,124,-2.616286908453564,STOP,43,23.216934070378848,OPEN,124,23.216934070378848,OPEN,124,23.216934070378848,OPEN,124,23.216934070378848,OPEN,124,-2.616286908453564,STOP,43,23.216934070378848,OPEN,124,23.216934070378848,OPEN,124,23.216934070378848,OPEN,124,23.216934070378848,OPEN,124
ASIANPAINT,2018-05-11,1286.45,15.86925259434878,1141.08115,-11.300000000000004,STOP,111,4.282327334913904,STOP,80,-1.5111352948035333,STOP,91,-7.304597924520971,STOP,100,-0.12048661043957826,OPEN,124,-0.12048661043957826,OPEN,124,4.282327334913904,STOP,80,-1.5111352948035333,STOP,91,-7.304597924520971,STOP,100,-11.300000000000004,STOP,111,-11.300000000000004,STOP,111
BERGEPAINT,2018-05-22,244.55,19.239419341647928,221.0732,-9.6,STOP,94,-6.246166428133308,STOP,11,1.3535064404007369,STOP,78,-4.608464526681653,STOP,90,-10.570435493764053,STOP,104,6.951543651604989,OPEN,124,-6.246166428133308,STOP,11,1.3535064404007369,STOP,78,-4.608464526681653,STOP,90,-9.6,STOP,94,-9.6,STOP,94
BERGEPAINT,2018-05-22,244.55,19.239419341647928,215.204,6.951543651604989,OPEN,124,-6.246166428133308,STOP,11,1.3535064404007369,STOP,78,-4.608464526681653,STOP,90,-10.570435493764053,STOP,104,6.951543651604989,OPEN,124,-6.246166428133308,STOP,11,1.3535064404007369,STOP,78,-4.608464526681653,STOP,90,-10.570435493764053,STOP,104,6.951543651604989,OPEN,124
DABUR,2018-07-31,421.55,16.391887083382745,365.48385,-13.299999999999997,STOP,62,4.752698375044471,STOP,29,-1.066895979124673,STOP,39,-6.886490333293803,STOP,45,-12.706084687462948,STOP,62,6.143992408966902,OPEN,124,4.752698375044471,STOP,29,-1.066895979124673,STOP,39,-6.886490333293803,STOP,45,-12.706084687462948,STOP,62,-13.299999999999997,STOP,62
DABUR,2018-07-31,421.55,16.391887083382745,365.48385,-13.299999999999997,STOP,62,4.752698375044471,STOP,29,-1.066895979124673,STOP,39,-6.886490333293803,STOP,45,-12.706084687462948,STOP,62,6.143992408966902,OPEN,124,4.752698375044471,STOP,29,-1.066895979124673,STOP,39,-6.886490333293803,STOP,45,-12.706084687462948,STOP,62,-13.299999999999997,STOP,62
PFIZER,2018-08-13,2836.55,35.64717702843242,2510.34675,-11.5,STOP,36,9.717790978477378,STOP,7,15.300100474167541,STOP,24,8.517741622745929,STOP,24,1.7353827713243009,STOP,25,-5.046976080097312,STOP,34,9.717790978477378,STOP,7,15.300100474167541,STOP,24,8.517741622745929,STOP,24,1.7353827713243009,STOP,25,-5.046976080097312,STOP,34
GLAXO,2018-09-10,1795.05,0.2785437731539512,1629.9054,-9.199999999999992,STOP,6,-9.749310604161437,STOP,6,-14.76323779281914,STOP,7,-19.77716498147684,STOP,7,-24.79109217013454,STOP,15,-29.80501935879224,STOP,30,-9.199999999999992,STOP,6,-9.199999999999992,STOP,6,-9.199999999999992,STOP,6,-9.199999999999992,STOP,6,-9.199999999999992,STOP,6
CUB,2019-03-22,200.55,13.188730989778103,176.484,10.895038643729741,OPEN,124,-1.0471204188481646,STOP,72,-6.544502617801061,STOP,90,10.895038643729741,OPEN,124,10.895038643729741,OPEN,124,10.895038643729741,OPEN,124,-1.0471204188481646,STOP,72,-6.544502617801061,STOP,90,10.895038643729741,OPEN,124,10.895038643729741,OPEN,124,10.895038643729741,OPEN,124
BAJFINANCE,2019-05-17,330.0,29.6969696969697,279.84,25.454545454545453,OPEN,124,2.545454545454556,STOP,35,-3.151515151515162,STOP,45,-8.848484848484844,STOP,48,25.454545454545453,OPEN,124,25.454545454545453,OPEN,124,2.545454545454556,STOP,35,-3.151515151515162,STOP,45,-8.848484848484844,STOP,48,25.454545454545453,OPEN,124,25.454545454545453,OPEN,124
UPL,2019-05-20,651.55,4.389532652904616,597.47135,-8.29999999999999,STOP,22,-7.7967922645997945,STOP,21,-12.91919269434425,STOP,22,-18.041593124088706,STOP,22,-21.707850510321542,STOP,56,-19.79126697874299,OPEN,124,-7.7967922645997945,STOP,21,-8.29999999999999,STOP,22,-8.29999999999999,STOP,22,-8.29999999999999,STOP,22,-8.29999999999999,STOP,22
UPL,2019-05-20,651.55,4.389532652904616,575.9702,-11.599999999999998,STOP,22,-7.7967922645997945,STOP,21,-12.91919269434425,STOP,22,-18.041593124088706,STOP,22,-21.707850510321542,STOP,56,-19.79126697874299,OPEN,124,-7.7967922645997945,STOP,21,-11.599999999999998,STOP,22,-11.599999999999998,STOP,22,-11.599999999999998,STOP,22,-11.599999999999998,STOP,22
MANAPPURAM,2019-05-24,138.2,25.759768451519555,112.49479999999998,-18.600000000000005,STOP,45,-7.460202604920398,STOP,9,-10.848408104196821,STOP,39,-16.092619392185238,STOP,42,-21.33683068017366,STOP,46,15.66570188133141,OPEN,124,-7.460202604920398,STOP,9,-10.848408104196821,STOP,39,-16.092619392185238,STOP,42,-18.600000000000005,STOP,45,-18.600000000000005,STOP,45
HDFCAMC,2019-07-18,1065.0,77.13615023474179,925.485,46.525821596244135,OPEN,124,-1.718309859154925,STOP,3,50.565727699530505,STOP,92,41.70892018779343,STOP,94,32.852112676056336,STOP,95,46.525821596244135,OPEN,124,-1.718309859154925,STOP,3,50.565727699530505,STOP,92,41.70892018779343,STOP,94,32.852112676056336,STOP,95,46.525821596244135,OPEN,124
BERGEPAINT,2019-08-06,289.0,72.14532871972318,243.338,65.69204152249137,OPEN,124,38.51903114186851,STOP,62,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124,38.51903114186851,STOP,62,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124
BERGEPAINT,2019-08-06,289.0,72.14532871972318,252.297,65.69204152249137,OPEN,124,38.51903114186851,STOP,62,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124,38.51903114186851,STOP,62,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124,65.69204152249137,OPEN,124
HDFCLIFE,2019-08-16,540.15,19.67046190872906,475.332,6.257521058965115,OPEN,124,7.703415717856153,STOP,52,1.7198926224196915,STOP,114,6.257521058965115,OPEN,124,6.257521058965115,OPEN,124,6.257521058965115,OPEN,124,7.703415717856153,STOP,52,1.7198926224196915,STOP,114,6.257521058965115,OPEN,124,6.257521058965115,OPEN,124,6.257521058965115,OPEN,124
BRIGADE,2019-08-28,200.4,27.195608782435126,167.9352,16.41716566866268,OPEN,124,-7.48502994011976,STOP,15,-5.414171656686638,STOP,30,16.41716566866268,OPEN,124,16.41716566866268,OPEN,124,16.41716566866268,OPEN,124,-7.48502994011976,STOP,15,-5.414171656686638,STOP,30,16.41716566866268,OPEN,124,16.41716566866268,OPEN,124,16.41716566866268,OPEN,124
BRIGADE,2019-08-28,200.4,27.195608782435126,171.54240000000001,16.41716566866268,OPEN,124,-7.48502994011976,STOP,15,-5.414171656686638,STOP,30,16.41716566866268,OPEN,124,16.41716566866268,OPEN,124,16.41716566866268,OPEN,124,-7.48502994011976,STOP,15,-5.414171656686638,STOP,30,16.41716566866268,OPEN,124,16.41716566866268,OPEN,124,16.41716566866268,OPEN,124
METROPOLIS,2019-08-30,1162.0,70.65404475043029,1005.13,64.03184165232358,OPEN,124,2.392426850258172,STOP,5,8.846815834767638,STOP,66,64.03184165232358,OPEN,124,64.03184165232358,OPEN,124,64.03184165232358,OPEN,124,2.392426850258172,STOP,5,8.846815834767638,STOP,66,64.03184165232358,OPEN,124,64.03184165232358,OPEN,124,64.03184165232358,OPEN,124
METROPOLIS,2019-08-30,1162.0,70.65404475043029,979.5659999999999,64.03184165232358,OPEN,124,2.392426850258172,STOP,5,8.846815834767638,STOP,66,64.03184165232358,OPEN,124,64.03184165232358,OPEN,124,64.03184165232358,OPEN,124,2.392426850258172,STOP,5,8.846815834767638,STOP,66,64.03184165232358,OPEN,124,64.03184165232358,OPEN,124,64.03184165232358,OPEN,124
JBCHEPHARM,2019-09-13,202.3,48.26989619377161,176.6079,-12.700000000000006,STOP,8,-8.57637172516065,STOP,8,-13.655462184873961,STOP,9,-18.73455264458725,STOP,26,11.202422145328702,STOP,124,3.7889273356401203,STOP,124,-8.57637172516065,STOP,8,-12.700000000000006,STOP,8,-12.700000000000006,STOP,8,-12.700000000000006,STOP,8,-12.700000000000006,STOP,8
GODFRYPHLP,2019-11-27,445.0,11.01123595505618,375.135,-15.700000000000003,STOP,47,-3.7303370786516776,STOP,9,-5.6404494382022525,STOP,44,-11.191011235955047,STOP,45,-16.741573033707866,STOP,47,-22.292134831460682,STOP,74,-3.7303370786516776,STOP,9,-5.6404494382022525,STOP,44,-11.191011235955047,STOP,45,-15.700000000000003,STOP,47,-15.700000000000003,STOP,47
DIVISLAB,2020-02-06,2023.0,62.77805239742956,1800.47,-10.999999999999998,STOP,24,0.49703410776074325,STOP,23,-5.08613445378152,STOP,23,-10.669303015323784,STOP,24,-16.25247157686605,STOP,24,54.117647058823536,OPEN,124,0.49703410776074325,STOP,23,-5.08613445378152,STOP,23,-10.669303015323784,STOP,24,-10.999999999999998,STOP,24,-10.999999999999998,STOP,24
HINDUNILVR,2020-02-12,2260.35,15.659079346118975,1907.7353999999998,-15.600000000000005,STOP,20,-8.094764085208034,STOP,18,-13.200610524918712,STOP,20,-18.30645696462937,STOP,24,-13.255690490410768,STOP,54,-3.824628929148133,OPEN,124,-8.094764085208034,STOP,18,-13.200610524918712,STOP,20,-15.600000000000005,STOP,20,-15.600000000000005,STOP,20,-15.600000000000005,STOP,20
BIOCON,2020-06-01,385.5,23.994811932555123,320.736,9.014267185473411,OPEN,124,4.346303501945524,STOP,40,-1.4507133592736783,STOP,65,9.014267185473411,OPEN,124,9.014267185473411,OPEN,124,9.014267185473411,OPEN,124,4.346303501945524,STOP,40,-1.4507133592736783,STOP,65,9.014267185473411,OPEN,124,9.014267185473411,OPEN,124,9.014267185473411,OPEN,124
JBCHEPHARM,2020-08-11,384.4,49.57075962539024,330.584,31.217481789802292,OPEN,124,33.96982310093654,STOP,27,26.527055150884504,STOP,27,19.656607700312193,STOP,31,31.217481789802292,OPEN,124,31.217481789802292,OPEN,124,33.96982310093654,STOP,27,26.527055150884504,STOP,27,19.656607700312193,STOP,31,31.217481789802292,OPEN,124,31.217481789802292,OPEN,124
JBCHEPHARM,2020-08-11,384.4,49.57075962539024,348.6508,31.217481789802292,OPEN,124,33.96982310093654,STOP,27,26.527055150884504,STOP,27,19.656607700312193,STOP,31,31.217481789802292,OPEN,124,31.217481789802292,OPEN,124,33.96982310093654,STOP,27,26.527055150884504,STOP,27,19.656607700312193,STOP,31,31.217481789802292,OPEN,124,31.217481789802292,OPEN,124
AMBER,2020-08-18,1832.35,80.91521816246897,1641.7856,73.8778071874915,OPEN,124,-1.77040412584931,STOP,18,-1.9393129041940598,STOP,25,73.8778071874915,OPEN,124,73.8778071874915,OPEN,124,73.8778071874915,OPEN,124,-1.77040412584931,STOP,18,-1.9393129041940598,STOP,25,73.8778071874915,OPEN,124,73.8778071874915,OPEN,124,73.8778071874915,OPEN,124
AFFLE,2020-08-21,463.05,142.50080984774866,412.57755000000003,131.9619911456646,OPEN,124,19.689018464528672,STOP,5,13.039628549832619,STOP,6,6.390238635136589,STOP,7,131.9619911456646,OPEN,124,131.9619911456646,OPEN,124,19.689018464528672,STOP,5,13.039628549832619,STOP,6,6.390238635136589,STOP,7,131.9619911456646,OPEN,124,131.9619911456646,OPEN,124
TCS,2020-10-05,2705.8,23.43114790450144,2364.8692,19.702121368911225,OPEN,124,11.088033114051296,STOP,97,19.702121368911225,OPEN,124,19.702121368911225,OPEN,124,19.702121368911225,OPEN,124,19.702121368911225,OPEN,124,11.088033114051296,STOP,97,19.702121368911225,OPEN,124,19.702121368911225,OPEN,124,19.702121368911225,OPEN,124,19.702121368911225,OPEN,124
COLPAL,2020-10-27,1542.55,8.651259278467476,1321.96535,-3.6789731289099223,OPEN,124,-2.213866649379266,STOP,62,-3.6789731289099223,OPEN,124,-3.6789731289099223,OPEN,124,-3.6789731289099223,OPEN,124,-3.6789731289099223,OPEN,124,-2.213866649379266,STOP,62,-3.6789731289099223,OPEN,124,-3.6789731289099223,OPEN,124,-3.6789731289099223,OPEN,124,-3.6789731289099223,OPEN,124
GILLETTE,2020-11-17,5878.05,5.477156540009013,5219.7084,-6.770102329854286,OPEN,124,-5.070559113991888,STOP,18,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124,-5.070559113991888,STOP,18,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124
GILLETTE,2020-11-17,5878.05,5.477156540009013,5219.7084,-6.770102329854286,OPEN,124,-5.070559113991888,STOP,18,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124,-5.070559113991888,STOP,18,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124,-6.770102329854286,OPEN,124
POWERINDIA,2020-11-26,1055.05,85.77318610492395,895.73745,82.73067627126677,OPEN,124,10.468698165963703,STOP,2,12.823088953130203,STOP,16,25.79498601961993,STOP,73,82.73067627126677,OPEN,124,82.73067627126677,OPEN,124,10.468698165963703,STOP,2,12.823088953130203,STOP,16,25.79498601961993,STOP,73,82.73067627126677,OPEN,124,82.73067627126677,OPEN,124
JKCEMENT,2020-11-27,2029.95,55.166383408458344,1774.1763,40.210350008620885,OPEN,124,-0.908889381511862,STOP,8,-6.413951082538981,STOP,14,40.210350008620885,OPEN,124,40.210350008620885,OPEN,124,40.210350008620885,OPEN,124,-0.908889381511862,STOP,8,-6.413951082538981,STOP,14,40.210350008620885,OPEN,124,40.210350008620885,OPEN,124,40.210350008620885,OPEN,124
SUMICHEM,2020-12-07,317.95,23.21119672904545,264.85235,14.5463123132568,OPEN,124,-8.881899669759399,STOP,11,-9.506211668501344,STOP,66,-14.829375688001251,STOP,67,14.5463123132568,OPEN,124,14.5463123132568,OPEN,124,-8.881899669759399,STOP,11,-9.506211668501344,STOP,66,-14.829375688001251,STOP,67,14.5463123132568,OPEN,124,14.5463123132568,OPEN,124
RADICO,2021-01-07,488.05,69.04005737117099,422.16325,59.45087593484275,OPEN,124,19.864767954103062,STOP,41,13.205614178875113,STOP,45,6.546460403647165,STOP,49,59.45087593484275,OPEN,124,59.45087593484275,OPEN,124,19.864767954103062,STOP,41,13.205614178875113,STOP,45,6.546460403647165,STOP,49,59.45087593484275,OPEN,124,59.45087593484275,OPEN,124
RADICO,2021-01-07,488.05,69.04005737117099,440.22110000000004,59.45087593484275,OPEN,124,19.864767954103062,STOP,41,13.205614178875113,STOP,45,6.546460403647165,STOP,49,59.45087593484275,OPEN,124,59.45087593484275,OPEN,124,19.864767954103062,STOP,41,13.205614178875113,STOP,45,6.546460403647165,STOP,49,59.45087593484275,OPEN,124,59.45087593484275,OPEN,124
JBCHEPHARM,2021-02-11,598.2,61.960882647943826,477.9618,48.52056168505516,OPEN,124,-4.989969909729191,STOP,5,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124,-4.989969909729191,STOP,5,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124
JBCHEPHARM,2021-02-11,598.2,61.960882647943826,490.52400000000006,48.52056168505516,OPEN,124,-4.989969909729191,STOP,5,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124,-4.989969909729191,STOP,5,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124,48.52056168505516,OPEN,124
POWERINDIA,2021-02-15,1357.7,53.56853502246446,1200.2068000000002,38.18221993076526,OPEN,124,9.972748029756213,STOP,9,3.863150916991958,STOP,9,-2.2464461957722617,STOP,19,38.18221993076526,OPEN,124,38.18221993076526,OPEN,124,9.972748029756213,STOP,9,3.863150916991958,STOP,9,-2.2464461957722617,STOP,19,38.18221993076526,OPEN,124,38.18221993076526,OPEN,124
POWERINDIA,2021-02-18,1434.75,45.32148457919498,1187.9730000000002,26.018470116745075,OPEN,124,4.066910611604819,STOP,6,-1.7145844223732454,STOP,6,-7.496079456351278,STOP,16,26.018470116745075,OPEN,124,26.018470116745075,OPEN,124,4.066910611604819,STOP,6,-1.7145844223732454,STOP,6,-7.496079456351278,STOP,16,26.018470116745075,OPEN,124,26.018470116745075,OPEN,124
INTELLECT,2021-03-15,522.6,70.68503635667814,424.8738,21.34519709146574,OPEN,124,7.979334098737093,STOP,1,1.9804822043627837,STOP,1,36.54802908534251,STOP,92,28.013777267508605,STOP,99,19.479525449674696,STOP,100,7.979334098737093,STOP,1,1.9804822043627837,STOP,1,36.54802908534251,STOP,92,28.013777267508605,STOP,99,19.479525449674696,STOP,100
LALPATHLAB,2021-03-31,2707.05,56.8312369553573,2236.0233000000003,35.82312849781127,OPEN,124,13.014905524463904,STOP,8,6.736299661993684,STOP,11,0.45769379952347855,STOP,28,35.82312849781127,OPEN,124,35.82312849781127,OPEN,124,13.014905524463904,STOP,8,6.736299661993684,STOP,11,0.45769379952347855,STOP,28,35.82312849781127,OPEN,124,35.82312849781127,OPEN,124
TATACONSUM,2021-04-06,666.25,31.797373358348974,581.63625,18.81425891181989,OPEN,124,-6.866041275797357,STOP,21,18.81425891181989,OPEN,124,18.81425891181989,OPEN,124,18.81425891181989,OPEN,124,18.81425891181989,OPEN,124,-6.866041275797357,STOP,21,18.81425891181989,OPEN,124,18.81425891181989,OPEN,124,18.81425891181989,OPEN,124,18.81425891181989,OPEN,124
BAJAJFINSV,2021-04-29,1117.65,72.90743971726388,896.3553000000002,61.15957589585289,OPEN,124,61.15957589585289,OPEN,124,61.15957589585289,OPEN,124,61.15957589585289,OPEN,124,61.15957589585289,OPEN,124,61.15957589585289,OPEN,124,61.15957589585289,OPEN,124,61.15957589585289,OPEN,124,61.15957589585289,OPEN,124,61.15957589585289,OPEN,124,61.15957589585289,OPEN,124
SHAREINDIA,2021-04-29,70.05,136.83083511777303,61.573949999999996,131.33476088508212,OPEN,124,2.1413276231263385,STOP,2,28.01570306923626,STOP,29,20.485367594575315,STOP,35,131.33476088508212,OPEN,124,131.33476088508212,OPEN,124,2.1413276231263385,STOP,2,28.01570306923626,STOP,29,20.485367594575315,STOP,35,131.33476088508212,OPEN,124,131.33476088508212,OPEN,124
CAMS,2021-05-24,2536.35,60.36430303388729,2199.01545,17.404932284582188,OPEN,124,27.74262227216276,STOP,37,20.645809923709272,STOP,37,17.985293827744613,STOP,55,10.611212963510567,STOP,55,17.404932284582188,OPEN,124,27.74262227216276,STOP,37,20.645809923709272,STOP,37,17.985293827744613,STOP,55,10.611212963510567,STOP,55,17.404932284582188,OPEN,124
VGUARD,2021-05-27,262.7,8.488770460601451,217.5156,-7.270650932622762,OPEN,124,-2.360106585458694,STOP,15,-7.784545108488766,STOP,51,-13.208983631518839,STOP,122,-7.270650932622762,OPEN,124,-7.270650932622762,OPEN,124,-2.360106585458694,STOP,15,-7.784545108488766,STOP,51,-13.208983631518839,STOP,122,-7.270650932622762,OPEN,124,-7.270650932622762,OPEN,124
SOLARINDS,2021-05-31,1554.4,89.01183736489962,1203.1056,67.10306227483271,OPEN,124,-4.754246011322703,STOP,1,55.7330802882141,STOP,100,46.57231085949562,STOP,100,37.41154143077715,STOP,100,67.10306227483271,OPEN,124,-4.754246011322703,STOP,1,55.7330802882141,STOP,100,46.57231085949562,STOP,100,37.41154143077715,STOP,100,67.10306227483271,OPEN,124
MAXHEALTH,2021-06-03,244.9,64.3936300530829,212.0834,53.184973458554495,OPEN,124,6.463862801143329,STOP,33,39.734585545120474,STOP,86,31.514904042466323,STOP,98,53.184973458554495,OPEN,124,53.184973458554495,OPEN,124,6.463862801143329,STOP,33,39.734585545120474,STOP,86,31.514904042466323,STOP,98,53.184973458554495,OPEN,124,53.184973458554495,OPEN,124
OBEROIRLTY,2021-06-03,661.45,59.029405094867336,570.1699,28.445082772696345,OPEN,124,-7.339934991306987,STOP,11,29.495048756519772,STOP,98,27.223524075893874,STOP,120,28.445082772696345,OPEN,124,28.445082772696345,OPEN,124,-7.339934991306987,STOP,11,29.495048756519772,STOP,98,27.223524075893874,STOP,120,28.445082772696345,OPEN,124,28.445082772696345,OPEN,124
CAMS,2021-06-07,2751.05,47.849003107904245,2489.7002500000003,6.208538558005115,OPEN,124,17.77321386379745,STOP,27,11.230257538030926,STOP,27,8.777375911015803,STOP,45,1.9787899165773066,STOP,45,6.208538558005115,OPEN,124,17.77321386379745,STOP,27,11.230257538030926,STOP,27,8.777375911015803,STOP,45,1.9787899165773066,STOP,45,6.208538558005115,OPEN,124
METROPOLIS,2021-06-07,2859.5,18.866934778807483,2250.4265,13.755901381360374,OPEN,124,-2.4934429095995707,STOP,7,-3.933205105787718,STOP,46,13.755901381360374,OPEN,124,13.755901381360374,OPEN,124,13.755901381360374,OPEN,124,-2.4934429095995707,STOP,7,-3.933205105787718,STOP,46,13.755901381360374,OPEN,124,13.755901381360374,OPEN,124,13.755901381360374,OPEN,124
MFSL,2021-06-25,1084.55,5.854962887833664,963.0803999999999,-11.200000000000001,STOP,79,-4.730533400949708,STOP,31,-10.023281545341385,STOP,78,-15.31602968973306,STOP,100,-12.484440551380755,OPEN,124,-12.484440551380755,OPEN,124,-4.730533400949708,STOP,31,-10.023281545341385,STOP,78,-11.200000000000001,STOP,79,-11.200000000000001,STOP,79,-11.200000000000001,STOP,79
GRAVITA,2021-07-05,139.65,130.71965628356602,124.84710000000001,130.46902971715002,OPEN,124,30.182599355531693,STOP,25,22.9502327246688,STOP,25,130.46902971715002,OPEN,124,130.46902971715002,OPEN,124,130.46902971715002,OPEN,124,30.182599355531693,STOP,25,22.9502327246688,STOP,25,130.46902971715002,OPEN,124,130.46902971715002,OPEN,124,130.46902971715002,OPEN,124
JKCEMENT,2021-07-12,3238.75,18.502508683905827,2723.7887499999997,9.915862601312238,OPEN,124,2.8146661520648495,STOP,20,-2.897259745272097,STOP,22,9.915862601312238,OPEN,124,9.915862601312238,OPEN,124,9.915862601312238,OPEN,124,2.8146661520648495,STOP,20,-2.897259745272097,STOP,22,9.915862601312238,OPEN,124,9.915862601312238,OPEN,124,9.915862601312238,OPEN,124
FSL,2021-07-16,229.7,5.72485851110144,185.36789999999996,-19.30000000000001,STOP,16,-4.847627340008703,STOP,2,-10.13387026556378,STOP,7,-15.420113191118844,STOP,9,-20.706356116673923,STOP,16,-25.992599042229003,STOP,81,-4.847627340008703,STOP,2,-10.13387026556378,STOP,7,-15.420113191118844,STOP,9,-19.30000000000001,STOP,16,-19.30000000000001,STOP,16
SRF,2021-07-30,1731.75,54.756748953370874,1449.4747499999999,38.66608921611087,OPEN,124,31.901255954958874,STOP,55,24.57340840190557,STOP,58,17.245560848852325,STOP,81,38.66608921611087,OPEN,124,38.66608921611087,OPEN,124,31.901255954958874,STOP,55,24.57340840190557,STOP,58,17.245560848852325,STOP,81,38.66608921611087,OPEN,124,38.66608921611087,OPEN,124
TATACONSUM,2021-08-13,797.55,10.099680270829424,737.73375,-7.499999999999997,STOP,76,-0.9102877562535111,STOP,33,-6.415271769794993,STOP,71,-11.92025578333646,STOP,86,-13.184126387060372,OPEN,124,-13.184126387060372,OPEN,124,-0.9102877562535111,STOP,33,-6.415271769794993,STOP,71,-7.499999999999997,STOP,76,-7.499999999999997,STOP,76,-7.499999999999997,STOP,76
TATACONSUM,2021-08-13,797.55,10.099680270829424,718.59255,-9.9,STOP,85,-0.9102877562535111,STOP,33,-6.415271769794993,STOP,71,-11.92025578333646,STOP,86,-13.184126387060372,OPEN,124,-13.184126387060372,OPEN,124,-0.9102877562535111,STOP,33,-6.415271769794993,STOP,71,-9.9,STOP,85,-9.9,STOP,85,-9.9,STOP,85
POWERINDIA,2021-08-26,2159.4,58.84041863480596,1740.4764000000002,48.272668333796425,OPEN,124,5.029174770769654,STOP,4,-0.8057793831619937,STOP,4,3.658423636195239,STOP,43,48.272668333796425,OPEN,124,48.272668333796425,OPEN,124,5.029174770769654,STOP,4,-0.8057793831619937,STOP,4,3.658423636195239,STOP,43,48.272668333796425,OPEN,124,48.272668333796425,OPEN,124
VOLTAS,2021-09-07,1187.25,14.289324068224898,955.7362499999999,-2.8384923141714085,OPEN,124,2.860391661402404,STOP,30,-2.8540745420088434,STOP,31,-2.8384923141714085,OPEN,124,-2.8384923141714085,OPEN,124,-2.8384923141714085,OPEN,124,2.860391661402404,STOP,30,-2.8540745420088434,STOP,31,-2.8384923141714085,OPEN,124,-2.8384923141714085,OPEN,124,-2.8384923141714085,OPEN,124
SOLARINDS,2021-09-30,2118.3,38.696124250578286,1904.3517000000002,32.016239437284604,OPEN,124,3.8379832884860368,STOP,2,14.276306472171077,STOP,15,7.554170797337487,STOP,15,0.8320351225038946,STOP,15,32.016239437284604,OPEN,124,3.8379832884860368,STOP,2,14.276306472171077,STOP,15,7.554170797337487,STOP,15,0.8320351225038946,STOP,15,32.016239437284604,OPEN,124
MCX,2021-10-07,1819.9,17.31413813945821,1576.0334,-13.400000000000004,STOP,37,5.582724325512386,STOP,8,-0.2829825814605248,STOP,10,-6.148689488433435,STOP,11,-12.014396395406346,STOP,35,-17.880103302379254,STOP,74,5.582724325512386,STOP,8,-0.2829825814605248,STOP,10,-6.148689488433435,STOP,11,-12.014396395406346,STOP,35,-13.400000000000004,STOP,37
