date,pnl,nav,cum_return_pct,daily_return_pct
2024-03-18,851.3089005235469,1000851.3089005236,0.08513089005235397,0.08513089005235469
2024-03-21,3480.656289935601,1004331.9651904592,0.4331965190459197,0.34776956966357425
2024-03-27,799.999999999992,1005131.9651904592,0.5131965190459109,0.07965493758314085
2024-04-04,800.0000000000003,1005931.9651904592,0.5931965190459243,0.07959153899243578
2024-04-08,-2626.0162601626325,1003305.9489302965,0.3305948930296454,-0.26105306830223185
2024-04-15,-5871.546111468768,997434.4028188278,-0.2565597181172219,-0.5852199040311568
2024-04-23,-3999.99999999997,993434.4028188278,-0.6565597181172222,-0.4010288785604002
2024-04-24,-1764.6056031810112,991669.7972156467,-0.8330202784353258,-0.1776267862451731
2024-04-30,1599.9999999999686,993269.7972156467,-0.6730202784353323,0.16134402847524007
2024-05-07,799.9999999999255,994069.7972156466,-0.5930202784353411,0.08054206442625167
2024-05-10,799.9999999999686,994869.7972156466,-0.5130202784353388,0.08047724639061961
2024-05-13,4.75210981676355e-11,994869.7972156467,-0.5130202784353277,4.77661481940987e-15
2024-05-15,1117.6280758369624,995987.4252914836,-0.40125747085163477,0.11233913010173599
2024-05-16,1599.9999999999939,997587.4252914836,-0.2412574708516413,0.1606445984528109
2024-05-17,-4625.789326178637,992961.635965305,-0.7038364034694933,-0.4636976378112459
2024-05-23,338.6911261556447,993300.3270914606,-0.6699672908539456,0.03410918547989893
2024-05-31,1599.999999999951,994900.3270914606,-0.509967290853941,0.16107917780365605
2024-06-11,-1599.999999999998,993300.3270914606,-0.6699672908539456,-0.16082013006041668
2024-06-14,-2291.484985602641,991008.8421058579,-0.8991157894142066,-0.2306940733939421
2024-06-18,-1454.56095481669,989554.2811510413,-1.044571884895873,-0.14677577969191483
2024-06-19,-1815.1930746036637,987739.0880764376,-1.2260911923562379,-0.18343542230874352
2024-06-25,2399.99999999992,990139.0880764375,-0.9860911923562532,0.24297914590722286
2024-06-27,2399.9999999999836,992539.0880764375,-0.7460911923562574,0.2423901882979401
2024-07-01,-181.25058591918045,992357.8374905183,-0.7642162509481687,-0.018261304576976216
2024-07-02,799.9999999999926,993157.8374905183,-0.6842162509481664,0.08061608119335645
2024-07-03,3999.999999999921,997157.8374905182,-0.28421625094817715,0.4027557200884606
2024-07-04,-1988.1348596527055,995169.7026308655,-0.48302973691345397,-0.19938015677198245
2024-07-10,5599.99999999999,1000769.7026308655,0.07697026308655097,0.5627180957374037
2024-07-11,800.000000000002,1001569.7026308655,0.15697026308654216,0.07993847114844987
2024-07-12,2399.999999999938,1003969.7026308655,0.39697026308656014,0.23962386179371808
2024-07-16,-2397.8547564621645,1001571.8478744032,0.15718478744033426,-0.23883736234058406
2024-07-18,799.9999999999762,1002371.8478744032,0.23718478744032545,0.07987444951630629
2024-07-19,8799.999999999873,1011171.8478744031,1.1171847874403174,0.877917712739126
2024-07-29,800.0000000000116,1011971.8478744031,1.1971847874403085,0.07911612666844924
2024-08-01,-1600.0000000000318,1010371.8478744031,1.037184787440304,-0.15810716507190917
2024-08-05,3999.9999999999463,1014371.8478744031,1.4371847874403043,0.39589384922145776
2024-08-06,2399.9999999999663,1016771.847874403,1.6771847874403,0.23659962616560393
2024-08-12,3868.967278857622,1020640.8151532606,2.064081515326066,0.38051479168565033
2024-08-13,2399.9999999999163,1023040.8151532606,2.304081515326062,0.23514638689415232
2024-08-14,4694.522921808528,1027735.3380750691,2.7735338075069116,0.45887933817237264
2024-08-20,799.9999999999832,1028535.3380750691,2.8535338075069028,0.07784105210378088
