symbol,system,direction,entry_time,exit_time,entry_price,exit_price,bars_held,gross_ret_pct,net_ret_pct,exit_reason,capital_used,risk_rs,nav_at_entry,nav_after,exit_date
BANDHANBNK,LONG_TC,long,2024-03-21 09:55:00,2024-03-21 14:55:00,181.65,180.3,60,-0.7431874483897574,-0.8431874483897573,EOD,668573.0284242776,10028.595426364163,1002859.5426364164,1007919.3872322117,2024-03-21
CHOLAFIN,LONG_TC,long,2024-03-21 10:00:00,2024-03-21 14:30:00,1055.0,1060.2749999999999,54,0.49999999999998707,0.39999999999998703,TP,670355.889833409,10055.338347501134,1005533.8347501134,1010600.8107915452,2024-03-21
M&MFIN,LONG_TC,long,2024-03-21 10:05:00,2024-03-21 15:05:00,246.9,247.6,60,0.28351559335763005,0.18351559335763004,EOD,672138.7512425403,10082.081268638105,1008208.1268638105,1011834.2902090745,2024-03-21
GALAXYSURF,LONG_TC,long,2024-03-21 10:30:00,2024-03-21 10:30:00,2310.1,2321.6504999999997,0,0.4999999999999926,0.3999999999999926,TP,675704.4740608031,10135.567110912045,1013556.7110912044,1014537.1081053177,2024-03-21
DBL,LONG_TC,long,2024-03-27 10:00:00,2024-03-27 10:00:00,423.7,425.8185,0,0.499999999999996,0.399999999999996,TP,676358.0720702119,10145.371081053177,1014537.1081053177,1017242.5403935985,2024-03-27
TIINDIA,SHORT,short,2024-04-04 09:50:00,2024-04-04 14:10:00,3662.95,3644.63525,52,0.5000000000000001,0.40000000000000013,TP,678161.6935957324,10172.425403935986,1017242.5403935985,1019955.1871679814,2024-04-04
JKPAPER,LONG_TC,long,2024-04-08 10:00:00,2024-04-08 10:35:00,356.4,358.18199999999996,7,0.49999999999999506,0.399999999999995,TP,679970.1247786543,10199.551871679814,1019955.1871679814,1022675.067667096,2024-04-08
SOBHA,LONG_TC,long,2024-04-08 10:00:00,2024-04-08 13:35:00,1535.85,1512.81225,43,-1.4999999999999976,-1.5999999999999976,SL,679970.1247786543,10199.551871679814,1019955.1871679814,1011795.5456706376,2024-04-08
WHIRLPOOL,LONG_TC,long,2024-04-08 10:10:00,2024-04-08 11:05:00,1390.0,1396.9499999999998,11,0.4999999999999869,0.3999999999999869,TP,679970.1247786543,10199.551871679814,1019955.1871679814,1014515.4261697521,2024-04-08
INDIANB,LONG_TC,long,2024-04-08 10:25:00,2024-04-08 15:25:00,528.9,524.6,60,-0.8130081300812922,-0.9130081300812922,EOD,679970.1247786543,10199.551871679814,1019955.1871679814,1008307.2436483991,2024-04-08
APLAPOLLO,LONG_TC,long,2024-04-08 10:35:00,2024-04-08 12:00:00,1578.0,1585.8899999999999,17,0.49999999999999195,0.3999999999999919,TP,681783.3784447308,10226.750676670961,1022675.067667096,1011034.377162178,2024-04-08
CDSL,SHORT,short,2024-04-15 09:50:00,2024-04-15 10:05:00,972.55,987.1382499999999,3,-1.49999999999999,-1.59999999999999,SL,674022.9181081188,10110.343771621781,1011034.377162178,1000250.0104724482,2024-04-15
LTTS,SHORT,short,2024-04-15 09:50:00,2024-04-15 11:10:00,5550.0,5522.25,16,0.5,0.4,TP,674022.9181081188,10110.343771621781,1011034.377162178,1002946.1021448807,2024-04-15
SUZLON,SHORT,short,2024-04-15 09:50:00,2024-04-15 10:05:00,40.1,40.701499999999996,3,-1.4999999999999858,-1.5999999999999859,SL,674022.9181081188,10110.343771621781,1011034.377162178,992161.7354551508,2024-04-15
ZEEL,SHORT,short,2024-04-15 09:50:00,2024-04-15 14:50:00,139.77,139.82,60,-0.03577305573440863,-0.13577305573440862,EOD,674022.9181081188,10110.343771621781,1011034.377162178,991246.5939428852,2024-04-15
NAM-INDIA,SHORT,short,2024-04-23 09:50:00,2024-04-23 10:50:00,565.35,562.5232500000001,12,0.4999999999999906,0.3999999999999906,TP,660831.0626285902,9912.465939428852,991246.5939428852,993889.9181933994,2024-04-23
EDELWEISS,SHORT,short,2024-04-23 09:50:00,2024-04-23 10:25:00,77.75,78.91624999999999,7,-1.4999999999999882,-1.5999999999999883,SL,660831.0626285902,9912.465939428852,991246.5939428852,983316.6211913421,2024-04-23
BAYERCROP,SHORT,short,2024-04-23 09:50:00,2024-04-23 10:25:00,5579.55,5551.65225,7,0.5000000000000016,0.4000000000000016,TP,660831.0626285902,9912.465939428852,991246.5939428852,985959.9454418565,2024-04-23
NATIONALUM,SHORT,short,2024-04-23 09:50:00,2024-04-23 09:55:00,180.35,179.44825,1,0.499999999999996,0.399999999999996,TP,660831.0626285902,9912.465939428852,991246.5939428852,988603.2696923709,2024-04-23
RAIN,SHORT,short,2024-04-23 09:50:00,2024-04-23 10:30:00,177.8,180.46699999999998,8,-1.499999999999985,-1.599999999999985,SL,660831.0626285902,9912.465939428852,991246.5939428852,978029.9726903136,2024-04-23
WELCORP,LONG_TC,long,2024-04-24 09:55:00,2024-04-24 09:55:00,579.6,582.4979999999999,0,0.49999999999998457,0.3999999999999846,TP,652019.9817935425,9780.299726903137,978029.9726903136,980638.0526174876,2024-04-24
BANDHANBNK,LONG_TC,long,2024-04-24 09:55:00,2024-04-24 14:55:00,184.9,183.95,60,-0.5137912385073105,-0.6137912385073104,EOD,652019.9817935425,9780.299726903137,978029.9726903136,976636.0110959219,2024-04-24
GRINDWELL,LONG_TC,long,2024-04-24 10:00:00,2024-04-24 15:00:00,2116.65,2096.15,60,-0.9685115630831739,-1.0685115630831739,EOD,653758.7017449918,9806.380526174877,980638.0526174876,969650.5237731142,2024-04-24
JKPAPER,LONG_TC,long,2024-04-24 10:10:00,2024-04-24 10:25:00,367.5,369.3375,3,0.49999999999999384,0.3999999999999938,TP,653758.7017449918,9806.380526174877,980638.0526174876,972265.5585800941,2024-04-24
CCL,LONG_TC,long,2024-04-30 09:55:00,2024-04-30 12:00:00,593.85,596.81925,25,0.499999999999998,0.399999999999998,TP,648177.0390533961,9722.655585800941,972265.5585800941,974858.2667363076,2024-04-30
AMBER,LONG_TC,long,2024-04-30 10:05:00,2024-04-30 10:05:00,3822.7,3841.8134999999993,0,0.4999999999999863,0.39999999999998626,TP,648177.0390533961,9722.655585800941,972265.5585800941,977450.9748925212,2024-04-30
AMBER,SHORT,short,2024-05-07 09:50:00,2024-05-07 10:15:00,4042.0,4021.79,5,0.5000000000000009,0.4000000000000009,TP,651633.9832616808,9774.509748925211,977450.9748925212,980057.5108255679,2024-05-07
KNRCON,SHORT,short,2024-05-07 09:50:00,2024-05-07 10:05:00,252.7,251.4365,3,0.4999999999999974,0.39999999999999736,TP,651633.9832616808,9774.509748925211,977450.9748925212,982664.0467586146,2024-05-07
SUZLON,SHORT,short,2024-05-07 09:50:00,2024-05-07 10:25:00,40.1,39.8995,7,0.49999999999999534,0.39999999999999536,TP,651633.9832616808,9774.509748925211,977450.9748925212,985270.5826916613,2024-05-07
RCF,SHORT,short,2024-05-07 09:50:00,2024-05-07 10:20:00,145.15,144.42425,6,0.5000000000000034,0.40000000000000346,TP,651633.9832616808,9774.509748925211,977450.9748925212,987877.118624708,2024-05-07
BANDHANBNK,SHORT,short,2024-05-07 09:50:00,2024-05-07 10:15:00,185.55,184.62225,5,0.5000000000000017,0.4000000000000017,TP,651633.9832616808,9774.509748925211,977450.9748925212,990483.6545577548,2024-05-07
DCBBANK,LONG_MR,long,2024-05-07 11:45:00,2024-05-07 13:10:00,133.3,131.3005,17,-1.5000000000000089,-1.600000000000009,SL,660322.4363718366,9904.836545577547,990483.6545577548,979918.4955758053,2024-05-07
CGCL,LONG_MR,long,2024-05-07 11:45:00,2024-05-07 12:50:00,214.85,211.62725,13,-1.4999999999999958,-1.5999999999999959,SL,660322.4363718366,9904.836545577547,990483.6545577548,969353.336593856,2024-05-07
ALKEM,LONG_MR,long,2024-05-07 11:50:00,2024-05-07 12:05:00,5045.15,5070.375749999999,3,0.4999999999999923,0.39999999999999225,TP,660322.4363718366,9904.836545577547,990483.6545577548,971994.6263393433,2024-05-07
BOSCHLTD,LONG_MR,long,2024-05-07 11:50:00,2024-05-07 13:20:00,29370.0,29516.85,18,0.49999999999999506,0.399999999999995,TP,660322.4363718366,9904.836545577547,990483.6545577548,974635.9160848305,2024-05-07
BALRAMCHIN,LONG_MR,long,2024-05-07 11:50:00,2024-05-07 13:35:00,377.7,379.58849999999995,21,0.49999999999999073,0.3999999999999907,TP,660322.4363718366,9904.836545577547,990483.6545577548,977277.2058303178,2024-05-07
AUROPHARMA,LONG_MR,long,2024-05-07 13:20:00,2024-05-07 14:05:00,1106.15,1111.68075,9,0.49999999999999073,0.3999999999999907,TP,649757.277389887,9746.359160848306,974635.9160848305,979876.2349398773,2024-05-07
ASTRAZEN,LONG_TC,long,2024-05-10 10:30:00,2024-05-10 11:55:00,5118.85,5144.44425,17,0.49999999999998423,0.39999999999998426,TP,653250.8232932515,9798.762349398772,979876.2349398773,982489.2382330502,2024-05-10
NATIONALUM,SHORT,short,2024-05-13 09:50:00,2024-05-13 10:00:00,166.25,165.41875,2,0.5000000000000069,0.4000000000000069,TP,654992.8254887001,9824.892382330501,982489.2382330502,985109.209535005,2024-05-13
ASHOKA,SHORT,short,2024-05-13 09:50:00,2024-05-13 11:30:00,163.45,165.90174999999996,20,-1.4999999999999851,-1.5999999999999852,SL,654992.8254887001,9824.892382330501,982489.2382330502,974629.324327186,2024-05-13
IDEA,SHORT,short,2024-05-13 09:50:00,2024-05-13 09:55:00,12.45,12.387749999999999,1,0.5000000000000047,0.4000000000000047,TP,654992.8254887001,9824.892382330501,982489.2382330502,977249.2956291408,2024-05-13
NAM-INDIA,SHORT,short,2024-05-13 09:50:00,2024-05-13 10:20:00,565.85,563.02075,6,0.5000000000000002,0.40000000000000024,TP,654992.8254887001,9824.892382330501,982489.2382330502,979869.2669310956,2024-05-13
AARTIIND,SHORT,short,2024-05-13 09:50:00,2024-05-13 09:55:00,661.7,658.3915000000001,1,0.49999999999999706,0.399999999999997,TP,654992.8254887001,9824.892382330501,982489.2382330502,982489.2382330504,2024-05-13
PNBHOUSING,LONG_TC,long,2024-05-15 09:55:00,2024-05-15 14:55:00,743.7,742.65,60,-0.14118596208149362,-0.24118596208149362,EOD,654992.8254887003,9824.892382330505,982489.2382330504,980909.4874853308,2024-05-15
GALAXYSURF,LONG_TC,long,2024-05-15 09:55:00,2024-05-15 13:00:00,2524.0,2536.62,37,0.49999999999999567,0.3999999999999957,TP,654992.8254887003,9824.892382330505,982489.2382330504,983529.4587872856,2024-05-15
INDIANB,LONG_TC,long,2024-05-15 10:05:00,2024-05-15 10:30:00,514.85,517.4242499999999,5,0.49999999999997913,0.39999999999997915,TP,654992.8254887003,9824.892382330505,982489.2382330504,986149.4300892403,2024-05-15
BANDHANBNK,SHORT,short,2024-05-16 09:50:00,2024-05-16 10:20:00,182.2,181.289,6,0.5000000000000008,0.4000000000000008,TP,657432.953392827,9861.494300892404,986149.4300892403,988779.1619028116,2024-05-16
RCF,SHORT,short,2024-05-16 09:50:00,2024-05-16 11:15:00,145.0,144.275,17,0.4999999999999961,0.39999999999999614,TP,657432.953392827,9861.494300892404,986149.4300892403,991408.8937163829,2024-05-16
SUZLON,SHORT,short,2024-05-17 09:50:00,2024-05-17 14:50:00,42.3,42.6,60,-0.7092198581560385,-0.8092198581560385,EOD,660939.2624775886,9914.08893716383,991408.8937163829,986060.4419540642,2024-05-17
NAM-INDIA,SHORT,short,2024-05-17 09:50:00,2024-05-17 12:25:00,576.05,584.6907499999999,31,-1.499999999999985,-1.599999999999985,SL,660939.2624775886,9914.08893716383,991408.8937163829,975485.4137544229,2024-05-17
NATCOPHARM,SHORT,short,2024-05-17 09:50:00,2024-05-17 14:50:00,993.25,991.3,60,0.19632519506670482,0.09632519506670481,EOD,660939.2624775886,9914.08893716383,991408.8937163829,976122.0647882769,2024-05-17
CESC,LONG_MR,long,2024-05-23 12:20:00,2024-05-23 15:25:00,137.37,137.74,37,0.26934556307782237,0.16934556307782236,EOD,650748.0431921845,9761.220647882768,976122.0647882769,977224.0777262386,2024-05-23
APLAPOLLO,LONG_MR,long,2024-05-31 11:25:00,2024-05-31 12:05:00,1474.8,1482.1739999999998,8,0.49999999999998623,0.39999999999998626,TP,651482.7184841591,9772.240777262386,977224.0777262386,979830.0086001751,2024-05-31
AUROPHARMA,LONG_MR,long,2024-05-31 12:25:00,2024-05-31 12:45:00,1171.75,1177.6087499999999,4,0.4999999999999892,0.39999999999998914,TP,653220.0057334501,9798.300086001751,979830.0086001751,982442.8886231089,2024-05-31
IDEA,SHORT,short,2024-06-11 09:50:00,2024-06-11 10:25:00,15.72,15.6414,7,0.4999999999999986,0.3999999999999986,TP,654961.9257487392,9824.428886231088,982442.8886231089,985062.7363261038,2024-06-11
TCIEXP,SHORT,short,2024-06-11 09:50:00,2024-06-11 12:25:00,1086.6,1102.899,31,-1.499999999999998,-1.599999999999998,SL,654961.9257487392,9824.428886231088,982442.8886231089,974583.345514124,2024-06-11
RCF,SHORT,short,2024-06-11 09:50:00,2024-06-11 14:35:00,164.56,163.7372,57,0.5000000000000006,0.4000000000000006,TP,654961.9257487392,9824.428886231088,982442.8886231089,977203.193217119,2024-06-11
BAYERCROP,SHORT,short,2024-06-14 09:50:00,2024-06-14 12:05:00,5996.6,6086.549,27,-1.4999999999999936,-1.5999999999999936,SL,651468.7954780794,9772.03193217119,977203.193217119,966779.6924894698,2024-06-14
IDEA,SHORT,short,2024-06-14 09:50:00,2024-06-14 10:55:00,16.18,16.0991,13,0.49999999999999845,0.39999999999999847,TP,651468.7954780794,9772.03193217119,977203.193217119,969385.5676713821,2024-06-14
BANDHANBNK,SHORT,short,2024-06-14 09:50:00,2024-06-14 14:50:00,194.48,194.18,60,0.1542575071986749,0.05425750719867489,EOD,651468.7954780794,9772.03193217119,977203.193217119,969739.0383999858,2024-06-14
KNRCON,SHORT,short,2024-06-18 09:50:00,2024-06-18 09:50:00,385.9,383.97049999999996,0,0.5000000000000049,0.4000000000000049,TP,646492.6922666573,9697.390383999858,969739.0383999858,972325.0091690525,2024-06-18
CDSL,SHORT,short,2024-06-18 09:50:00,2024-06-18 10:20:00,1053.3,1048.0335,6,0.49999999999999534,0.39999999999999536,TP,646492.6922666573,9697.390383999858,969739.0383999858,974910.9799381191,2024-06-18
AMBER,SHORT,short,2024-06-18 09:50:00,2024-06-18 10:05:00,3980.75,4040.46125,3,-1.499999999999996,-1.599999999999996,SL,646492.6922666573,9697.390383999858,969739.0383999858,964567.0968618526,2024-06-18
NATIONALUM,SHORT,short,2024-06-18 09:50:00,2024-06-18 10:05:00,186.28,185.3486,3,0.4999999999999981,0.39999999999999813,TP,646492.6922666573,9697.390383999858,969739.0383999858,967153.0676309192,2024-06-18
EDELWEISS,SHORT,short,2024-06-18 09:50:00,2024-06-18 10:15:00,69.65,69.30175,5,0.5000000000000104,0.40000000000001046,TP,648216.6727793684,9723.250091690525,972325.0091690525,969745.9343220367,2024-06-18
TCIEXP,SHORT,short,2024-06-18 09:50:00,2024-06-18 14:50:00,1173.0,1185.05,60,-1.0272804774083508,-1.127280477408351,EOD,648216.6727793684,9723.250091690525,972325.0091690525,962438.7143184888,2024-06-18
APLLTD,LONG_MR,long,2024-06-18 12:30:00,2024-06-18 12:35:00,875.5,879.8774999999999,1,0.4999999999999932,0.39999999999999325,TP,646497.2895480245,9697.459343220367,969745.9343220367,965024.7034766809,2024-06-18
CDSL,SHORT,short,2024-06-19 09:50:00,2024-06-19 14:50:00,1028.1,1027.15,60,0.09240346269816342,-0.007596537301836584,EOD,643349.8023177873,9650.24703476681,965024.7034766809,964975.8311689666,2024-06-19
NATIONALUM,SHORT,short,2024-06-19 09:50:00,2024-06-19 10:30:00,181.52,180.6124,8,0.5000000000000011,0.40000000000000113,TP,643349.8023177873,9650.24703476681,965024.7034766809,967549.2303782378,2024-06-19
TCIEXP,SHORT,short,2024-06-19 09:50:00,2024-06-19 14:50:00,1174.25,1174.25,60,-0.0,-0.1,EOD,643349.8023177873,9650.24703476681,965024.7034766809,966905.88057592,2024-06-19
RAIN,SHORT,short,2024-06-19 09:50:00,2024-06-19 10:05:00,167.25,169.75875,3,-1.4999999999999953,-1.5999999999999954,SL,643349.8023177873,9650.24703476681,965024.7034766809,956612.2837388354,2024-06-19
NETWORK18,SHORT,short,2024-06-19 09:50:00,2024-06-19 10:25:00,83.3,82.8835,7,0.49999999999999906,0.399999999999999,TP,643349.8023177873,9650.24703476681,965024.7034766809,959185.6829481066,2024-06-19
WHIRLPOOL,LONG_TC,long,2024-06-25 09:55:00,2024-06-25 10:10:00,1853.65,1862.91825,3,0.499999999999992,0.39999999999999203,TP,639457.1219654044,9591.856829481065,959185.6829481066,961743.5114359681,2024-06-25
WELCORP,LONG_TC,long,2024-06-25 10:15:00,2024-06-25 10:20:00,520.65,523.2532499999999,1,0.4999999999999787,0.3999999999999787,TP,641162.3409573121,9617.435114359681,961743.5114359681,964308.1607997972,2024-06-25
GODFRYPHLP,LONG_TC,long,2024-06-25 10:30:00,2024-06-25 11:55:00,1459.0,1466.2949999999998,17,0.49999999999998945,0.3999999999999895,TP,642872.1071998648,9643.081607997972,964308.1607997972,966879.6492285966,2024-06-25
RCF,SHORT,short,2024-06-27 09:50:00,2024-06-27 10:10:00,190.09,189.13955,4,0.4999999999999944,0.39999999999999436,TP,644586.4328190645,9668.796492285966,966879.6492285966,969457.9949598728,2024-06-27
TIINDIA,SHORT,short,2024-06-27 09:50:00,2024-06-27 13:50:00,4203.95,4182.930249999999,48,0.5000000000000092,0.40000000000000924,TP,644586.4328190645,9668.796492285966,966879.6492285966,972036.3406911491,2024-06-27
CGCL,LONG_MR,long,2024-06-27 12:25:00,2024-06-27 12:30:00,213.63,214.69814999999997,1,0.49999999999998807,0.39999999999998803,TP,646305.3299732485,9694.579949598728,969457.9949598728,974621.562011042,2024-06-27
CGCL,LONG_MR,long,2024-07-01 12:00:00,2024-07-01 15:25:00,213.34,213.36,41,0.009374707040409783,-0.09062529295959022,EOD,649747.7080073614,9746.21562011042,974621.562011042,974032.7262471621,2024-07-01
TIINDIA,SHORT,short,2024-07-02 09:50:00,2024-07-02 12:55:00,4172.0,4151.14,37,0.4999999999999921,0.39999999999999214,TP,649355.1508314414,9740.327262471621,974032.7262471621,976630.1468504878,2024-07-02
IDEA,SHORT,short,2024-07-02 09:50:00,2024-07-02 12:35:00,17.42,17.332900000000002,33,0.49999999999999717,0.39999999999999714,TP,649355.1508314414,9740.327262471621,974032.7262471621,979227.5674538135,2024-07-02
BANDHANBNK,SHORT,short,2024-07-02 09:50:00,2024-07-02 12:45:00,204.6,203.577,35,0.4999999999999981,0.39999999999999813,TP,649355.1508314414,9740.327262471621,974032.7262471621,981824.9880571392,2024-07-02
KNRCON,SHORT,short,2024-07-02 09:50:00,2024-07-02 11:25:00,343.05,341.33475,19,0.5000000000000075,0.40000000000000757,TP,649355.1508314414,9740.327262471621,974032.7262471621,984422.408660465,2024-07-02
TCIEXP,SHORT,short,2024-07-02 09:50:00,2024-07-02 11:30:00,1235.35,1253.8802499999997,20,-1.4999999999999836,-1.5999999999999837,SL,649355.1508314414,9740.327262471621,974032.7262471621,974032.7262471621,2024-07-02
APLAPOLLO,LONG_MR,long,2024-07-02 13:20:00,2024-07-02 13:30:00,1586.15,1594.0807499999999,2,0.4999999999999849,0.3999999999999849,TP,649355.1508314414,9740.327262471621,974032.7262471621,976630.1468504878,2024-07-02
CDSL,SHORT,short,2024-07-03 09:50:00,2024-07-03 09:50:00,1165.0,1159.175,0,0.5000000000000039,0.4000000000000039,TP,651086.764566992,9766.301468504878,976630.1468504878,979234.4939087558,2024-07-03
PRAJIND,SHORT,short,2024-07-03 09:50:00,2024-07-03 09:55:00,738.8,735.106,1,0.4999999999999946,0.3999999999999946,TP,652822.9959391705,9792.344939087558,979234.4939087558,981845.7858925125,2024-07-03
WELCORP,LONG_TC,long,2024-07-03 10:05:00,2024-07-03 10:10:00,584.25,587.17125,1,0.49999999999999767,0.3999999999999977,TP,654563.8572616751,9818.457858925125,981845.7858925125,984464.0413215592,2024-07-03
CHOLAFIN,LONG_TC,long,2024-07-03 10:05:00,2024-07-03 15:00:00,1418.5,1425.5924999999997,59,0.49999999999998207,0.39999999999998204,TP,654563.8572616751,9818.457858925125,981845.7858925125,987082.2967506058,2024-07-03
ZYDUSWELL,LONG_TC,long,2024-07-03 10:15:00,2024-07-03 10:40:00,395.3,397.27649999999994,5,0.4999999999999824,0.39999999999998237,TP,656309.3608810395,9844.640413215593,984464.0413215592,989707.5341941299,2024-07-03
DIXON,LONG_TC,long,2024-07-04 10:00:00,2024-07-04 10:40:00,12836.95,12644.39575,8,-1.500000000000008,-1.600000000000008,SL,659805.0227960866,9897.0753419413,989707.5341941299,979150.6538293924,2024-07-04
GODFRYPHLP,LONG_TC,long,2024-07-04 10:05:00,2024-07-04 10:55:00,1466.0,1473.33,10,0.49999999999999506,0.399999999999995,TP,659805.0227960866,9897.0753419413,989707.5341941299,981789.8739205768,2024-07-04
HINDZINC,LONG_TC,long,2024-07-04 10:00:00,2024-07-04 15:00:00,685.05,686.1,60,0.15327348368733207,0.05327348368733206,EOD,659805.0227960866,9897.0753419413,989707.5341941299,982141.3750417642,2024-07-04
WELCORP,LONG_TC,long,2024-07-04 10:00:00,2024-07-04 13:00:00,607.05,610.0852499999999,36,0.49999999999998446,0.3999999999999845,TP,659805.0227960866,9897.0753419413,989707.5341941299,984780.5951329485,2024-07-04
AAVAS,LONG_MR,long,2024-07-04 11:45:00,2024-07-04 15:25:00,1798.55,1795.9,44,-0.14734091351365622,-0.24734091351365622,EOD,654526.5826137179,9817.898739205768,981789.8739205768,983161.683104322,2024-07-04
HEG,SHORT,short,2024-07-10 09:50:00,2024-07-10 09:50:00,438.35,436.15825,0,0.500000000000003,0.400000000000003,TP,655441.1220695479,9831.616831043219,983161.683104322,985783.4475926001,2024-07-10
AARTIIND,SHORT,short,2024-07-10 09:50:00,2024-07-10 09:55:00,697.05,693.56475,1,0.499999999999993,0.39999999999999303,TP,657188.9650617335,9857.834475926002,985783.4475926001,988412.203452847,2024-07-10
BANDHANBNK,SHORT,short,2024-07-10 09:50:00,2024-07-10 10:00:00,198.1,197.1095,2,0.4999999999999986,0.3999999999999986,TP,657188.9650617335,9857.834475926002,985783.4475926001,991040.9593130939,2024-07-10
NETWORK18,SHORT,short,2024-07-10 09:50:00,2024-07-10 10:00:00,83.73,83.31135,2,0.4999999999999994,0.39999999999999936,TP,657188.9650617335,9857.834475926002,985783.4475926001,993669.7151733409,2024-07-10
BAYERCROP,SHORT,short,2024-07-10 09:50:00,2024-07-10 10:05:00,6543.1,6510.3845,3,0.5000000000000038,0.4000000000000038,TP,657188.9650617335,9857.834475926002,985783.4475926001,996298.4710335878,2024-07-10
RCF,SHORT,short,2024-07-10 09:50:00,2024-07-10 10:00:00,222.6,221.487,2,0.49999999999999983,0.3999999999999998,TP,657188.9650617335,9857.834475926002,985783.4475926001,998927.2268938348,2024-07-10
ALKEM,LONG_MR,long,2024-07-10 11:50:00,2024-07-10 11:50:00,5186.5,5212.4325,0,0.49999999999999795,0.3999999999999979,TP,665951.4845958899,9989.272268938348,998927.2268938348,1001591.0328322183,2024-07-10
HEG,SHORT,short,2024-07-11 09:50:00,2024-07-11 10:55:00,430.25,428.09875,13,0.500000000000001,0.400000000000001,TP,667727.3552214789,10015.910328322183,1001591.0328322183,1004261.9422531043,2024-07-11
JKPAPER,LONG_TC,long,2024-07-12 09:55:00,2024-07-12 09:55:00,561.25,564.05625,0,0.49999999999999595,0.3999999999999959,TP,669507.9615020695,10042.619422531043,1004261.9422531043,1006939.9740991126,2024-07-12
PNBHOUSING,LONG_TC,long,2024-07-12 10:00:00,2024-07-12 11:05:00,808.5,812.5424999999999,13,0.49999999999998823,0.39999999999998825,TP,671293.3160660751,10069.399740991126,1006939.9740991126,1009625.1473633768,2024-07-12
GODFRYPHLP,LONG_TC,long,2024-07-12 10:00:00,2024-07-12 10:00:00,1396.0,1402.9799999999998,0,0.499999999999985,0.39999999999998503,TP,671293.3160660751,10069.399740991126,1006939.9740991126,1012310.320627641,2024-07-12
BANDHANBNK,LONG_TC,long,2024-07-16 09:55:00,2024-07-16 10:25:00,200.33,197.32505,6,-1.500000000000004,-1.600000000000004,SL,674873.547085094,10123.10320627641,1012310.320627641,1001512.3438742795,2024-07-16
M&MFIN,LONG_TC,long,2024-07-16 09:55:00,2024-07-16 14:55:00,284.35,283.5,60,-0.29892737823106125,-0.3989273782310613,EOD,674873.547085094,10123.10320627641,1012310.320627641,998820.088526518,2024-07-16
INDIACEM,LONG_TC,long,2024-07-16 10:00:00,2024-07-16 10:15:00,314.2,315.77099999999996,3,0.4999999999999903,0.39999999999999025,TP,674873.547085094,10123.10320627641,1012310.320627641,1001519.5827148582,2024-07-16
WHIRLPOOL,LONG_TC,long,2024-07-16 10:00:00,2024-07-16 10:35:00,2019.95,2030.04975,7,0.499999999999993,0.39999999999999303,TP,674873.547085094,10123.10320627641,1012310.320627641,1004219.0769031986,2024-07-16
