family,params,tp_pct,sl_pct,max_hold_bars,n_stocks,n_trades,win_rate,avg_win,avg_loss,profit_factor,sharpe,max_dd_pct,total_return_pct,trades_per_stock_year,aws,passes_gates
inside_bar_breakout,"{'min_inside': 2, 'rsi_min': 50, 'vwap_align': True}",0.5,0.3,12,30,1964,0.4109,0.3444,-0.2527,0.951,-0.715,25.003,-14.41,37.2,0.0,0
inside_bar_breakout,"{'min_inside': 2, 'rsi_min': 50, 'vwap_align': True}",0.8,0.4,24,30,1964,0.3915,0.4918,-0.3389,0.934,-0.907,35.672,-26.76,37.2,0.0,0
inside_bar_breakout,"{'min_inside': 2, 'rsi_min': 50, 'vwap_align': True}",1.0,0.5,36,30,1964,0.4094,0.5762,-0.4099,0.974,-0.341,30.112,-12.24,37.2,0.0,0
inside_bar_breakout,"{'min_inside': 2, 'rsi_min': 50, 'vwap_align': True}",1.5,0.7,48,30,1964,0.4129,0.6562,-0.4898,0.942,-0.727,42.404,-32.58,37.2,0.0,0
inside_bar_breakout,"{'min_inside': 2, 'rsi_min': 50, 'vwap_align': True}",2.0,1.0,60,30,1964,0.4313,0.7056,-0.5741,0.932,-0.819,58.426,-43.64,37.2,0.0,0
inside_bar_breakout,"{'min_inside': 2, 'rsi_min': 55, 'vwap_align': True}",0.5,0.3,12,30,1665,0.4078,0.3535,-0.2528,0.963,-0.511,15.188,-9.22,31.5,0.0,0
inside_bar_breakout,"{'min_inside': 2, 'rsi_min': 55, 'vwap_align': True}",0.8,0.4,24,30,1665,0.3934,0.5007,-0.3407,0.953,-0.634,32.579,-16.14,31.5,0.0,0
inside_bar_breakout,"{'min_inside': 2, 'rsi_min': 55, 'vwap_align': True}",1.0,0.5,36,30,1665,0.406,0.5787,-0.4118,0.96,-0.521,25.974,-16.12,31.5,0.0,0
inside_bar_breakout,"{'min_inside': 2, 'rsi_min': 55, 'vwap_align': True}",1.5,0.7,48,30,1665,0.409,0.649,-0.4956,0.906,-1.182,48.586,-45.65,31.5,0.0,0
inside_bar_breakout,"{'min_inside': 2, 'rsi_min': 55, 'vwap_align': True}",2.0,1.0,60,30,1665,0.4246,0.6982,-0.5731,0.899,-1.197,66.526,-55.38,31.5,0.0,0
inside_bar_breakout,"{'min_inside': 3, 'rsi_min': 50, 'vwap_align': True}",0.5,0.3,12,30,310,0.3935,0.3462,-0.2355,0.954,-0.376,7.59,-2.04,5.9,0.0,0
inside_bar_breakout,"{'min_inside': 3, 'rsi_min': 50, 'vwap_align': True}",0.8,0.4,24,30,310,0.3677,0.4739,-0.3261,0.845,-1.316,16.108,-9.9,5.9,0.0,0
inside_bar_breakout,"{'min_inside': 3, 'rsi_min': 50, 'vwap_align': True}",1.0,0.5,36,30,310,0.4065,0.5714,-0.3957,0.989,-0.09,12.149,-0.82,5.9,0.0,0
inside_bar_breakout,"{'min_inside': 3, 'rsi_min': 50, 'vwap_align': True}",1.5,0.7,48,30,310,0.4194,0.5724,-0.4751,0.87,-1.033,23.869,-11.1,5.9,0.0,0
inside_bar_breakout,"{'min_inside': 3, 'rsi_min': 50, 'vwap_align': True}",2.0,1.0,60,30,310,0.4323,0.6797,-0.5554,0.932,-0.492,29.715,-6.68,5.9,0.0,0
inside_bar_breakout,"{'min_inside': 3, 'rsi_min': 55, 'vwap_align': True}",0.5,0.3,12,30,263,0.3802,0.3573,-0.2375,0.923,-0.642,7.346,-2.98,5.0,0.0,0
inside_bar_breakout,"{'min_inside': 3, 'rsi_min': 55, 'vwap_align': True}",0.8,0.4,24,30,263,0.3612,0.4841,-0.3279,0.835,-1.384,14.189,-9.1,5.0,0.0,0
inside_bar_breakout,"{'min_inside': 3, 'rsi_min': 55, 'vwap_align': True}",1.0,0.5,36,30,263,0.3954,0.5805,-0.395,0.961,-0.313,10.989,-2.43,5.0,0.0,0
inside_bar_breakout,"{'min_inside': 3, 'rsi_min': 55, 'vwap_align': True}",1.5,0.7,48,30,263,0.3992,0.5807,-0.4658,0.828,-1.388,20.415,-12.63,5.0,0.0,0
inside_bar_breakout,"{'min_inside': 3, 'rsi_min': 55, 'vwap_align': True}",2.0,1.0,60,30,263,0.4068,0.6756,-0.5418,0.855,-1.07,28.815,-12.23,5.0,0.0,0
