symbol,system,direction,entry_time,exit_time,entry_price,exit_price,bars_held,gross_ret_pct,net_ret_pct,exit_reason,capital_used,risk_rs,nav_at_entry,nav_after,exit_date
DBL,LONG_TC,long,2024-03-27 10:00:00,2024-03-27 10:05:00,423.7,432.174,1,1.9999999999999976,1.7999999999999976,TP,200000.0,3000.0,1006244.0756545577,1009844.0756545577,2024-03-27
TIINDIA,SHORT,short,2024-04-04 09:50:00,2024-04-04 14:50:00,3662.95,3599.95,60,1.7199251969041347,1.5199251969041347,EOD,200000.0,3000.0,1009844.0756545577,1012883.9260483659,2024-04-04
SOBHA,LONG_TC,long,2024-04-08 10:00:00,2024-04-08 13:35:00,1535.85,1512.81225,43,-1.4999999999999976,-1.6999999999999975,SL,200000.0,3000.0,1012883.9260483659,1009483.9260483659,2024-04-08
JKPAPER,LONG_TC,long,2024-04-08 10:00:00,2024-04-08 14:40:00,356.4,363.52799999999996,56,1.9999999999999962,1.7999999999999963,TP,200000.0,3000.0,1012883.9260483659,1013083.9260483659,2024-04-08
WHIRLPOOL,LONG_TC,long,2024-04-08 10:10:00,2024-04-08 11:20:00,1390.0,1417.8,14,1.9999999999999967,1.7999999999999967,TP,200000.0,3000.0,1012883.9260483659,1016683.9260483659,2024-04-08
INDIANB,LONG_TC,long,2024-04-08 10:25:00,2024-04-08 15:25:00,528.9,524.6,60,-0.8130081300812922,-1.0130081300812923,EOD,200000.0,3000.0,1012883.9260483659,1014657.9097882033,2024-04-08
APLAPOLLO,LONG_TC,long,2024-04-08 10:35:00,2024-04-08 12:40:00,1578.0,1609.56,25,1.9999999999999967,1.7999999999999967,TP,200000.0,3000.0,1012883.9260483659,1018257.9097882033,2024-04-08
CDSL,SHORT,short,2024-04-15 09:50:00,2024-04-15 10:05:00,972.55,987.1382499999999,3,-1.49999999999999,-1.69999999999999,SL,200000.0,3000.0,1018257.9097882033,1014857.9097882033,2024-04-15
LTTS,SHORT,short,2024-04-15 09:50:00,2024-04-15 14:50:00,5550.0,5487.1,60,1.1333333333333269,0.9333333333333269,EOD,200000.0,3000.0,1018257.9097882033,1016724.5764548699,2024-04-15
SUZLON,SHORT,short,2024-04-15 09:50:00,2024-04-15 10:05:00,40.1,40.701499999999996,3,-1.4999999999999858,-1.6999999999999857,SL,200000.0,3000.0,1018257.9097882033,1013324.5764548699,2024-04-15
ZEEL,SHORT,short,2024-04-15 09:50:00,2024-04-15 14:50:00,139.77,139.82,60,-0.03577305573440863,-0.23577305573440865,EOD,200000.0,3000.0,1018257.9097882033,1012853.0303434011,2024-04-15
NAM-INDIA,SHORT,short,2024-04-23 09:50:00,2024-04-23 14:50:00,565.35,559.9,60,0.9640045989210304,0.7640045989210305,EOD,200000.0,3000.0,1012853.0303434011,1014381.0395412432,2024-04-23
EDELWEISS,SHORT,short,2024-04-23 09:50:00,2024-04-23 10:25:00,77.75,78.91624999999999,7,-1.4999999999999882,-1.6999999999999882,SL,200000.0,3000.0,1012853.0303434011,1010981.0395412432,2024-04-23
BAYERCROP,SHORT,short,2024-04-23 09:50:00,2024-04-23 14:50:00,5579.55,5573.85,60,0.10215877624539288,-0.09784122375460713,EOD,200000.0,3000.0,1012853.0303434011,1010785.357093734,2024-04-23
NATIONALUM,SHORT,short,2024-04-23 09:50:00,2024-04-23 14:50:00,180.35,180.01,60,0.188522317715555,-0.011477682284445012,EOD,200000.0,3000.0,1012853.0303434011,1010762.4017291651,2024-04-23
RAIN,SHORT,short,2024-04-23 09:50:00,2024-04-23 10:30:00,177.8,180.46699999999998,8,-1.499999999999985,-1.6999999999999849,SL,200000.0,3000.0,1012853.0303434011,1007362.4017291651,2024-04-23
BANDHANBNK,LONG_TC,long,2024-04-24 09:55:00,2024-04-24 14:55:00,184.9,183.95,60,-0.5137912385073105,-0.7137912385073104,EOD,200000.0,3000.0,1007362.4017291651,1005934.8192521505,2024-04-24
WELCORP,LONG_TC,long,2024-04-24 09:55:00,2024-04-24 10:15:00,579.6,570.9060000000001,4,-1.499999999999993,-1.6999999999999929,SL,200000.0,3000.0,1007362.4017291651,1002534.8192521505,2024-04-24
GRINDWELL,LONG_TC,long,2024-04-24 10:00:00,2024-04-24 15:00:00,2116.65,2096.15,60,-0.9685115630831739,-1.168511563083174,EOD,200000.0,3000.0,1007362.4017291651,1000197.7961259842,2024-04-24
JKPAPER,LONG_TC,long,2024-04-24 10:10:00,2024-04-24 15:10:00,367.5,369.0,60,0.40816326530612246,0.20816326530612245,EOD,200000.0,3000.0,1007362.4017291651,1000614.1226565964,2024-04-24
CCL,LONG_TC,long,2024-04-30 09:55:00,2024-04-30 14:55:00,593.85,593.0,60,-0.14313378799360488,-0.3431337879936049,EOD,200000.0,3000.0,1000614.1226565964,999927.8550806091,2024-04-30
AMBER,LONG_TC,long,2024-04-30 10:05:00,2024-04-30 10:10:00,3822.7,3899.154,1,2.000000000000005,1.800000000000005,TP,200000.0,3000.0,1000614.1226565964,1003527.8550806091,2024-04-30
AMBER,SHORT,short,2024-05-07 09:50:00,2024-05-07 11:15:00,4042.0,3961.16,17,2.0000000000000036,1.8000000000000036,TP,200000.0,3000.0,1003527.8550806091,1007127.8550806091,2024-05-07
SUZLON,SHORT,short,2024-05-07 09:50:00,2024-05-07 11:35:00,40.1,39.298,21,1.9999999999999991,1.7999999999999992,TP,200000.0,3000.0,1003527.8550806091,1010727.8550806091,2024-05-07
RCF,SHORT,short,2024-05-07 09:50:00,2024-05-07 11:25:00,145.15,142.247,19,1.9999999999999942,1.7999999999999943,TP,200000.0,3000.0,1003527.8550806091,1014327.8550806091,2024-05-07
BANDHANBNK,SHORT,short,2024-05-07 09:50:00,2024-05-07 11:15:00,185.55,181.839,17,2.0000000000000067,1.8000000000000067,TP,200000.0,3000.0,1003527.8550806091,1017927.8550806091,2024-05-07
DCBBANK,LONG_MR,long,2024-05-07 11:45:00,2024-05-07 13:10:00,133.3,131.3005,17,-1.5000000000000089,-1.7000000000000088,SL,200000.0,3000.0,1017927.8550806091,1014527.8550806091,2024-05-07
CGCL,LONG_MR,long,2024-05-07 11:45:00,2024-05-07 12:50:00,214.85,211.62725,13,-1.4999999999999958,-1.6999999999999957,SL,200000.0,3000.0,1017927.8550806091,1011127.8550806091,2024-05-07
KNRCON,SHORT,short,2024-05-07 09:50:00,2024-05-07 14:50:00,252.7,248.4,60,1.7016224772457393,1.5016224772457394,EOD,200000.0,3000.0,1003527.8550806091,1014131.1000351006,2024-05-07
ALKEM,LONG_MR,long,2024-05-07 11:50:00,2024-05-07 15:25:00,5045.15,5116.0,43,1.4043189994351084,1.2043189994351085,EOD,200000.0,3000.0,1017927.8550806091,1016539.7380339708,2024-05-07
BOSCHLTD,LONG_MR,long,2024-05-07 11:50:00,2024-05-07 15:25:00,29370.0,29527.95,43,0.5377936670071527,0.3377936670071527,EOD,200000.0,3000.0,1017927.8550806091,1017215.3253679852,2024-05-07
AUROPHARMA,LONG_MR,long,2024-05-07 13:20:00,2024-05-07 15:25:00,1106.15,1121.5,25,1.3876960629209336,1.1876960629209337,EOD,200000.0,3000.0,1011127.8550806091,1019590.717493827,2024-05-07
ASTRAZEN,LONG_TC,long,2024-05-10 10:30:00,2024-05-10 13:40:00,5118.85,5221.227000000001,38,2.0000000000000075,1.8000000000000076,TP,200000.0,3000.0,1019590.717493827,1023190.717493827,2024-05-10
NATIONALUM,SHORT,short,2024-05-13 09:50:00,2024-05-13 11:35:00,166.25,168.74374999999998,21,-1.4999999999999862,-1.6999999999999862,SL,200000.0,3000.0,1023190.717493827,1019790.717493827,2024-05-13
ASHOKA,SHORT,short,2024-05-13 09:50:00,2024-05-13 11:30:00,163.45,165.90174999999996,20,-1.4999999999999851,-1.699999999999985,SL,200000.0,3000.0,1023190.717493827,1016390.717493827,2024-05-13
IDEA,SHORT,short,2024-05-13 09:50:00,2024-05-13 14:50:00,12.45,12.6,60,-1.2048192771084365,-1.4048192771084365,EOD,200000.0,3000.0,1023190.717493827,1013581.0789396102,2024-05-13
NAM-INDIA,SHORT,short,2024-05-13 09:50:00,2024-05-13 14:50:00,565.85,564.95,60,0.15905275249624057,-0.04094724750375944,EOD,200000.0,3000.0,1023190.717493827,1013499.1844446027,2024-05-13
AARTIIND,SHORT,short,2024-05-13 09:50:00,2024-05-13 14:30:00,661.7,671.6255,56,-1.4999999999999913,-1.6999999999999913,SL,200000.0,3000.0,1023190.717493827,1010099.1844446027,2024-05-13
PNBHOUSING,LONG_TC,long,2024-05-15 09:55:00,2024-05-15 14:55:00,743.7,742.65,60,-0.14118596208149362,-0.34118596208149365,EOD,200000.0,3000.0,1010099.1844446027,1009416.8125204397,2024-05-15
GALAXYSURF,LONG_TC,long,2024-05-15 09:55:00,2024-05-15 14:55:00,2524.0,2538.4,60,0.5705229793977848,0.37052297939778484,EOD,200000.0,3000.0,1010099.1844446027,1010157.8584792353,2024-05-15
INDIANB,LONG_TC,long,2024-05-15 10:05:00,2024-05-15 13:40:00,514.85,525.147,43,2.000000000000005,1.800000000000005,TP,200000.0,3000.0,1010099.1844446027,1013757.8584792353,2024-05-15
BANDHANBNK,SHORT,short,2024-05-16 09:50:00,2024-05-16 13:10:00,182.2,178.55599999999998,40,2.000000000000003,1.8000000000000032,TP,200000.0,3000.0,1013757.8584792353,1017357.8584792353,2024-05-16
