date,pnl,nav,cum_return_pct,daily_return_pct
2024-03-18,-7429.952315525748,992570.0476844743,-0.7429952315525679,-0.7429952315525749
2024-03-21,11239.77311986142,1003809.8208043356,0.3809820804335562,1.132390922543172
2024-03-27,5399.999999999993,1009209.8208043356,0.9209820804335633,0.5379505049744447
2024-04-04,4559.775590712405,1013769.5963950481,1.3769596395048156,0.451816410890481
2024-04-08,8999.999999999967,1022769.5963950481,2.2769596395048053,0.8877756870993028
2024-04-15,-8000.00000000008,1014769.596395048,1.4769596395048046,-0.7821898527486197
2024-04-23,-5235.942921354064,1009533.6534736939,0.9533653473693837,-0.5159735707449912
2024-04-24,-8716.883919603562,1000816.7695540903,0.08167695540903797,-0.8634564969290253
2024-04-30,4370.598636019201,1005187.3681901095,0.5187368190109565,0.43670317774216577
2024-05-07,18094.293619826778,1023281.6618099363,2.3281661809936294,1.8000916239533
2024-05-10,5400.000000000024,1028681.6618099363,2.8681661809936365,0.5277139424592773
2024-05-13,-14522.841742511242,1014158.8200674251,1.4158820067425193,-1.4117916437781843
2024-05-15,2911.5689381933653,1017070.3890056184,1.7070389005618303,0.28709200971104243
2024-05-16,6041.379310344825,1023111.7683159633,2.31117683159634,0.5939981515194277
2024-05-17,-7211.024414799887,1015900.7439011633,1.5900743901163361,-0.7048129674697414
2024-05-23,208.0366892334671,1016108.7805903968,1.6108780590396776,0.02047805265252438
2024-05-31,9472.498399829336,1025581.2789902262,2.558127899022611,0.9322327078332561
2024-06-11,-6979.630529897919,1018601.6484603282,1.860164846032819,-0.6805536209445995
2024-06-14,-7337.227478403984,1011264.4209819243,1.1264420981924372,-0.7203235425246565
2024-06-18,1274.6926665707515,1012539.113648495,1.2539113648495137,0.12604939322724734
2024-06-19,-11722.789611905537,1000816.3240365895,0.08163240365894886,-1.1577616562055228
2024-06-25,4695.54489376287,1005511.8689303524,0.5511868930352382,0.4691714934089347
2024-06-27,8482.126726233968,1013993.9956565864,1.3993995656586433,0.8435630635824438
2024-07-01,-571.8758788787708,1013422.1197777076,1.3422119777707575,-0.05639834962814222
2024-07-02,1562.0889817541843,1014984.2087594618,1.4984208759461826,0.15414001246556824
2024-07-03,13753.231906828525,1028737.4406662902,2.8737440666290137,1.355019298638947
2024-07-04,-10304.69647505615,1018432.7441912341,1.8432744191234196,-1.0016838182133263
2024-07-10,18230.98655807345,1036663.7307493075,3.666373074930762,1.7901021606047425
2024-07-11,2642.3009877977765,1039306.0317371053,3.930603173710523,0.254885061512464
2024-07-12,2906.864564007433,1042212.8963011128,4.22128963011128,0.2796928407265061
2024-07-16,5703.217865306832,1047916.1141664196,4.79161141664195,0.5472219625709829
2024-07-18,1818.4434566413122,1049734.557623061,4.973455762306078,0.17352948695591153
2024-07-19,16317.581499605154,1066052.139122666,6.605213912266605,1.5544483489762826
2024-07-29,-1952.146931369637,1064099.9921912965,6.409999219129658,-0.18311927341341902
2024-08-01,-10799.999999999996,1053299.9921912965,5.329999219129644,-1.014942212127979
2024-08-05,9353.863585192117,1062653.8557764885,6.265385577648863,0.8880531334413322
2024-08-06,-10799.999999999989,1051853.8557764885,5.185385577648849,-1.01632341907877
2024-08-12,-8019.312191357227,1043834.5435851314,4.38345435851315,-0.7623979459995699
2024-08-13,-4428.4961108172065,1039406.0474743141,3.9406047474314088,-0.42425268813266037
2024-08-14,-1335.8426878509915,1038070.2047864632,3.807020478646317,-0.12851981101100945
2024-08-20,5400.000000000003,1043470.2047864632,4.347020478646324,0.5201960305864682
2024-08-22,1717.9936584439374,1045188.1984449071,4.518819844490718,0.16464233004099138
2024-08-26,10173.777422164887,1055361.975867072,5.536197586707181,0.973391915188292
2024-08-27,-4456.501625594394,1050905.4742414777,5.090547424147762,-0.4222723319108583
2024-08-28,1464.5316140339198,1052370.0058555114,5.237000585551144,0.13935902418730753
2024-08-29,9889.907192575403,1062259.913048087,6.225991304808698,0.9397747120828975
2024-08-30,-6235.075207836018,1056024.837840251,5.602483784025103,-0.5869632404695446
2024-09-02,-1266.255565184435,1054758.5822750665,5.475858227506647,-0.11990774457295356
2024-09-03,1799.9999999999882,1056558.5822750665,5.655858227506649,0.17065516510114284
2024-09-05,646.6161564171862,1057205.1984314837,5.720519843148364,0.06120021807260705
2024-09-06,-3600.0000000000023,1053605.1984314837,5.360519843148381,-0.3405204595419244
2024-09-12,-5736.611062335372,1047868.5873691483,4.786858736914823,-0.5444744455395192
2024-09-13,408.7470853370537,1048277.3344544853,4.827733445448534,0.039007475771678825
2024-09-19,11248.03764808107,1059525.3721025663,5.9525372102566365,1.0730020843133514
2024-09-20,1608.664975343905,1061134.0370779103,6.113403707791032,0.1518288299365218
2024-09-23,6221.205012785567,1067355.2420906958,6.735524209069577,0.5862789049644627
2024-09-27,-3599.999999999989,1063755.2420906958,6.375524209069572,-0.3372822709849106
2024-09-30,5399.999999999996,1069155.2420906958,6.915524209069579,0.5076355712604415
