family,params,tp_pct,sl_pct,max_hold_bars,n_stocks,n_trades,win_rate,avg_win,avg_loss,profit_factor,sharpe,max_dd_pct,total_return_pct,trades_per_stock_year,aws,passes_gates
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.0, 'nifty_filter': 'b3_change_pos_strong'}",1.0,1.5,60,4,7,0.2857,0.6762,-1.0355,0.261,-9.205,3.652,-3.82,1.0,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.0, 'nifty_filter': 'b3_change_pos_strong'}",0.7,1.0,36,4,7,0.4286,0.4691,-0.9534,0.369,-6.596,2.106,-2.41,1.0,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.0, 'nifty_filter': 'not_crashing'}",0.5,1.5,60,5,36,0.6111,0.4247,-0.8732,0.764,-1.711,4.803,-2.88,4.1,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.0, 'nifty_filter': 'not_crashing'}",1.0,1.5,60,5,36,0.5556,0.4054,-0.865,0.586,-3.194,7.869,-5.73,4.1,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.0, 'nifty_filter': 'not_crashing'}",0.7,1.0,36,5,36,0.5278,0.4553,-0.645,0.789,-1.638,2.875,-2.31,4.1,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.0, 'nifty_filter': 'bouncing'}",0.5,1.5,60,4,9,0.6667,0.4306,-0.6494,1.326,1.882,1.865,0.64,1.3,1.2774,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.0, 'nifty_filter': 'bouncing'}",1.0,1.5,60,4,9,0.5556,0.3031,-0.8621,0.439,-4.741,2.89,-1.93,1.3,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.0, 'nifty_filter': 'bouncing'}",0.7,1.0,36,4,9,0.5556,0.558,-0.3595,1.94,4.041,1.378,1.35,1.3,1.8615,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'none'}",0.5,1.5,60,5,46,0.6739,0.4093,-0.7546,1.121,0.722,2.5,1.37,5.3,0.6997,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'none'}",1.0,1.5,60,5,46,0.6522,0.4556,-0.8012,1.066,0.389,3.908,0.85,5.3,0.3476,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'none'}",0.7,1.0,36,5,46,0.587,0.4656,-0.5607,1.18,1.129,2.002,1.92,5.3,1.0036,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'above_vwap_b3'}",0.5,1.5,60,5,18,0.6667,0.3966,-0.5981,1.326,1.707,1.701,1.17,2.1,1.4809,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'above_vwap_b3'}",1.0,1.5,60,5,18,0.6667,0.4241,-0.5981,1.418,1.975,1.701,1.5,2.1,1.8324,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'above_vwap_b3'}",0.7,1.0,36,5,18,0.5556,0.342,-0.5635,0.759,-1.99,1.992,-1.09,2.1,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'first_bullish'}",0.5,1.5,60,5,19,0.6316,0.4233,-1.0226,0.71,-2.207,3.331,-2.08,2.2,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'first_bullish'}",1.0,1.5,60,5,19,0.6316,0.3422,-1.0226,0.574,-3.295,3.916,-3.05,2.2,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'first_bullish'}",0.7,1.0,36,5,19,0.5789,0.4437,-0.639,0.955,-0.295,1.877,-0.23,2.2,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'both'}",0.5,1.5,60,5,7,0.5714,0.3741,-0.97,0.514,-3.916,1.737,-1.41,0.8,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'both'}",1.0,1.5,60,5,7,0.5714,0.2999,-0.97,0.412,-4.945,1.737,-1.71,0.8,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'both'}",0.7,1.0,36,5,7,0.5714,0.2624,-0.63,0.555,-3.532,0.89,-0.84,0.8,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'b3_change_pos'}",0.5,1.5,60,4,12,0.5,0.4324,-0.9259,0.467,-4.852,3.004,-2.96,1.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'b3_change_pos'}",1.0,1.5,60,4,12,0.5,0.3702,-0.9259,0.4,-5.437,3.442,-3.33,1.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'b3_change_pos'}",0.7,1.0,36,4,12,0.5,0.3981,-0.6458,0.616,-2.886,1.79,-1.49,1.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'b3_change_pos_strong'}",0.5,1.5,60,3,6,0.3333,0.5,-0.9194,0.272,-8.534,2.504,-2.68,1.1,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'b3_change_pos_strong'}",1.0,1.5,60,3,6,0.3333,0.6762,-0.9194,0.368,-6.505,2.504,-2.32,1.1,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'b3_change_pos_strong'}",0.7,1.0,36,3,6,0.5,0.4691,-0.9379,0.5,-4.343,1.814,-1.41,1.1,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'not_crashing'}",0.5,1.5,60,5,32,0.6562,0.4211,-0.8159,0.985,-0.095,2.572,-0.13,3.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'not_crashing'}",1.0,1.5,60,5,32,0.625,0.3989,-0.8729,0.762,-1.622,4.951,-2.5,3.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'not_crashing'}",0.7,1.0,36,5,32,0.5625,0.4417,-0.6236,0.911,-0.642,1.906,-0.78,3.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'bouncing'}",0.5,1.5,60,4,9,0.6667,0.4306,-0.6494,1.326,1.882,1.865,0.64,1.3,1.2774,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'bouncing'}",1.0,1.5,60,4,9,0.5556,0.3031,-0.8621,0.439,-4.741,2.89,-1.93,1.3,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 20.0, 'dev_atr': 2.5, 'nifty_filter': 'bouncing'}",0.7,1.0,36,4,9,0.5556,0.558,-0.3595,1.94,4.041,1.378,1.35,1.3,1.8615,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'none'}",0.5,1.5,60,5,186,0.6022,0.4035,-0.5757,1.061,0.441,6.63,2.59,21.3,0.4908,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'none'}",1.0,1.5,60,5,186,0.5484,0.5013,-0.5757,1.057,0.393,7.049,2.78,21.3,0.3974,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'none'}",0.7,1.0,36,5,186,0.5484,0.4486,-0.5494,0.992,-0.063,5.594,-0.39,21.3,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'above_vwap_b3'}",0.5,1.5,60,5,74,0.6081,0.4064,-0.5673,1.111,0.745,4.457,1.83,8.5,0.7244,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'above_vwap_b3'}",1.0,1.5,60,5,74,0.5405,0.5368,-0.5604,1.127,0.808,4.829,2.42,8.5,0.7087,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'above_vwap_b3'}",0.7,1.0,36,5,74,0.5541,0.4225,-0.549,0.956,-0.317,4.171,-0.79,8.5,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'first_bullish'}",0.5,1.5,60,5,73,0.5753,0.4065,-0.701,0.786,-1.741,6.97,-4.66,8.4,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'first_bullish'}",1.0,1.5,60,5,73,0.5068,0.4317,-0.6682,0.664,-2.64,9.77,-8.08,8.4,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'first_bullish'}",0.7,1.0,36,5,73,0.5479,0.4229,-0.6676,0.768,-1.882,5.261,-5.11,8.4,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'both'}",0.5,1.5,60,5,32,0.5938,0.3904,-0.7695,0.742,-2.149,4.783,-2.58,3.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'both'}",1.0,1.5,60,5,32,0.5,0.5048,-0.7624,0.662,-2.889,5.779,-4.12,3.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'both'}",0.7,1.0,36,5,32,0.5625,0.4259,-0.7243,0.756,-1.959,3.671,-2.47,3.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'b3_change_pos'}",0.5,1.5,60,5,47,0.617,0.367,-0.7717,0.766,-1.797,5.173,-3.25,5.4,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'b3_change_pos'}",1.0,1.5,60,5,47,0.5532,0.4354,-0.7479,0.721,-2.05,5.82,-4.39,5.4,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'b3_change_pos'}",0.7,1.0,36,5,47,0.617,0.4013,-0.6933,0.933,-0.463,3.853,-0.84,5.4,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'b3_change_pos_strong'}",0.5,1.5,60,5,19,0.6316,0.4207,-0.8521,0.846,-1.234,1.763,-0.92,2.2,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'b3_change_pos_strong'}",1.0,1.5,60,5,19,0.5263,0.6332,-0.8516,0.826,-1.304,3.574,-1.33,2.2,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'b3_change_pos_strong'}",0.7,1.0,36,5,19,0.6316,0.5363,-0.7644,1.203,1.311,2.373,1.08,2.2,0.9946,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'not_crashing'}",0.5,1.5,60,5,138,0.587,0.4175,-0.6016,0.986,-0.098,5.999,-0.47,15.8,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'not_crashing'}",1.0,1.5,60,5,138,0.529,0.487,-0.5926,0.923,-0.527,8.336,-2.97,15.8,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'not_crashing'}",0.7,1.0,36,5,138,0.5362,0.445,-0.5529,0.931,-0.514,4.85,-2.45,15.8,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'bouncing'}",0.5,1.5,60,5,38,0.6053,0.4251,-0.5352,1.218,1.382,3.011,1.75,4.4,1.2439,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'bouncing'}",1.0,1.5,60,5,38,0.5263,0.4251,-0.6134,0.77,-1.689,5.74,-2.54,4.4,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 1.5, 'nifty_filter': 'bouncing'}",0.7,1.0,36,5,38,0.6053,0.4619,-0.6602,1.073,0.528,6.06,0.72,4.4,0.4183,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'none'}",0.5,1.5,60,5,167,0.6048,0.4084,-0.6214,1.006,0.039,6.336,0.23,19.2,0.041,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'none'}",1.0,1.5,60,5,167,0.5509,0.483,-0.5849,1.013,0.088,7.797,0.57,19.2,0.0843,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'none'}",0.7,1.0,36,5,167,0.5449,0.4399,-0.5536,0.952,-0.363,7.504,-2.04,19.2,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'above_vwap_b3'}",0.5,1.5,60,5,67,0.5821,0.4004,-0.6301,0.885,-0.8,5.04,-2.03,7.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'above_vwap_b3'}",1.0,1.5,60,5,67,0.5224,0.5072,-0.5858,0.947,-0.366,4.829,-0.99,7.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'above_vwap_b3'}",0.7,1.0,36,5,67,0.5522,0.4032,-0.5498,0.905,-0.705,3.643,-1.57,7.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'first_bullish'}",0.5,1.5,60,5,67,0.5672,0.4174,-0.7425,0.737,-2.101,7.161,-5.67,7.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'first_bullish'}",1.0,1.5,60,5,67,0.5075,0.4151,-0.6775,0.631,-2.972,8.929,-8.24,7.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'first_bullish'}",0.7,1.0,36,5,67,0.5373,0.4197,-0.6421,0.759,-1.947,5.909,-4.79,7.7,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'both'}",0.5,1.5,60,5,31,0.5484,0.3775,-0.8216,0.558,-3.732,5.601,-5.08,3.6,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'both'}",1.0,1.5,60,5,31,0.4839,0.4717,-0.7624,0.58,-3.799,5.779,-5.12,3.6,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'both'}",0.7,1.0,36,5,31,0.5484,0.4098,-0.7061,0.705,-2.437,3.416,-2.92,3.6,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'b3_change_pos'}",0.5,1.5,60,5,44,0.5909,0.382,-0.8079,0.683,-2.395,5.662,-4.61,5.0,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'b3_change_pos'}",1.0,1.5,60,5,44,0.5455,0.4359,-0.7429,0.704,-2.215,5.989,-4.4,5.0,0.0,0
oversold_bounce_long,"{'entry_bar': 6, 'rsi_max': 25.0, 'dev_atr': 2.0, 'nifty_filter': 'b3_change_pos'}",0.7,1.0,36,5,44,0.5909,0.4119,-0.6127,0.971,-0.192,3.628,-0.32,5.0,0.0,0
