family,params,tp_pct,sl_pct,max_hold_bars,n_stocks,n_trades,win_rate,avg_win,avg_loss,profit_factor,sharpe,max_dd_pct,total_return_pct,trades_per_stock_year,aws,passes_gates
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 55, 'max_bar_idx': 12}",0.5,0.3,12,30,2787,0.3904,0.4149,-0.2814,0.944,-0.92,48.187,-26.76,52.8,0.0,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 55, 'max_bar_idx': 12}",0.8,0.4,24,30,2787,0.3753,0.608,-0.3657,0.999,-0.017,31.703,-0.7,52.8,0.0,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 55, 'max_bar_idx': 12}",1.0,0.5,36,30,2787,0.3861,0.7211,-0.4509,1.006,0.081,48.326,4.4,52.8,0.0832,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 55, 'max_bar_idx': 12}",1.5,0.7,48,30,2787,0.4112,0.8694,-0.5936,1.023,0.302,44.903,22.18,52.8,0.3362,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 55, 'max_bar_idx': 12}",2.0,1.0,60,30,2787,0.437,0.9691,-0.7422,1.014,0.168,66.242,15.8,52.8,0.1973,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 55, 'max_bar_idx': 18}",0.5,0.3,12,30,3092,0.392,0.4077,-0.2798,0.939,-1.043,51.003,-31.96,58.6,0.0,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 55, 'max_bar_idx': 18}",0.8,0.4,24,30,3092,0.379,0.5982,-0.3642,1.002,0.04,29.959,1.73,58.6,0.0405,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 55, 'max_bar_idx': 18}",1.0,0.5,36,30,3092,0.3875,0.7139,-0.4488,1.006,0.091,45.561,5.18,58.6,0.0953,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 55, 'max_bar_idx': 18}",1.5,0.7,48,30,3092,0.4146,0.8511,-0.5923,1.018,0.244,46.354,19.16,58.6,0.276,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 55, 'max_bar_idx': 18}",2.0,1.0,60,30,3092,0.4382,0.9535,-0.7416,1.003,0.038,75.237,3.82,58.6,0.0445,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 60, 'max_bar_idx': 12}",0.5,0.3,12,30,2459,0.3985,0.416,-0.2835,0.973,-0.434,31.478,-11.52,46.6,0.0,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 60, 'max_bar_idx': 12}",0.8,0.4,24,30,2459,0.3774,0.6203,-0.3655,1.029,0.426,24.235,16.09,46.6,0.4305,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 60, 'max_bar_idx': 12}",1.0,0.5,36,30,2459,0.3876,0.7179,-0.451,1.007,0.101,43.045,4.91,46.6,0.103,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 60, 'max_bar_idx': 12}",1.5,0.7,48,30,2459,0.4067,0.879,-0.5934,1.015,0.196,39.061,13.26,46.6,0.211,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 60, 'max_bar_idx': 12}",2.0,1.0,60,30,2459,0.4343,0.9803,-0.7465,1.008,0.097,56.246,8.56,46.6,0.1103,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 60, 'max_bar_idx': 18}",0.5,0.3,12,30,2723,0.3948,0.4138,-0.2818,0.958,-0.701,39.528,-19.57,51.6,0.0,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 60, 'max_bar_idx': 18}",0.8,0.4,24,30,2723,0.3775,0.6134,-0.3653,1.018,0.281,25.603,11.3,51.6,0.2844,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 60, 'max_bar_idx': 18}",1.0,0.5,36,30,2723,0.3867,0.7161,-0.4517,1.0,-0.005,44.368,-0.25,51.6,0.0,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 60, 'max_bar_idx': 18}",1.5,0.7,48,30,2723,0.4058,0.8692,-0.593,1.001,0.014,39.724,0.99,51.6,0.0147,0
gap_and_go,"{'gap_min_pct': 0.3, 'rsi_min': 60, 'max_bar_idx': 18}",2.0,1.0,60,30,2723,0.4333,0.9709,-0.7456,0.996,-0.05,61.896,-4.74,51.6,0.0,0
gap_and_go,"{'gap_min_pct': 0.5, 'rsi_min': 55, 'max_bar_idx': 12}",0.5,0.3,12,30,1943,0.3819,0.4274,-0.2854,0.925,-1.158,36.576,-25.56,36.8,0.0,0
gap_and_go,"{'gap_min_pct': 0.5, 'rsi_min': 55, 'max_bar_idx': 12}",0.8,0.4,24,30,1943,0.3711,0.6365,-0.3711,1.012,0.169,24.508,5.37,36.8,0.1602,0
gap_and_go,"{'gap_min_pct': 0.5, 'rsi_min': 55, 'max_bar_idx': 12}",1.0,0.5,36,30,1943,0.3819,0.7601,-0.4579,1.026,0.342,27.465,14.09,36.8,0.3382,0
gap_and_go,"{'gap_min_pct': 0.5, 'rsi_min': 55, 'max_bar_idx': 12}",1.5,0.7,48,30,1943,0.4143,0.9131,-0.6042,1.069,0.834,21.252,47.42,36.8,0.9321,0
gap_and_go,"{'gap_min_pct': 0.5, 'rsi_min': 55, 'max_bar_idx': 12}",2.0,1.0,60,30,1943,0.4411,1.0172,-0.7609,1.055,0.628,27.258,45.47,36.8,0.7379,0
gap_and_go,"{'gap_min_pct': 0.5, 'rsi_min': 55, 'max_bar_idx': 18}",0.5,0.3,12,30,2127,0.3818,0.4215,-0.284,0.917,-1.316,40.808,-31.16,40.3,0.0,0
gap_and_go,"{'gap_min_pct': 0.5, 'rsi_min': 55, 'max_bar_idx': 18}",0.8,0.4,24,30,2127,0.3724,0.6255,-0.3701,1.003,0.037,31.784,1.26,40.3,0.0353,0
gap_and_go,"{'gap_min_pct': 0.5, 'rsi_min': 55, 'max_bar_idx': 18}",1.0,0.5,36,30,2127,0.3818,0.7527,-0.4564,1.018,0.254,30.618,11.04,40.3,0.2524,0
