symbol,system,direction,entry_time,exit_time,entry_price,exit_price,bars_held,gross_ret_pct,net_ret_pct,exit_reason,capital_used,risk_rs,nav_at_entry,nav_after,exit_date
SJVN,SHORT,short,2024-03-18 09:50:00,2024-03-18 09:50:00,126.0,126.62999999999998,0,-0.49999999999998507,-0.6999999999999851,SL,600000.0,3000.0,1000000.0,995800.0000000001,2024-03-18
RAIN,SHORT,short,2024-03-18 09:50:00,2024-03-18 09:50:00,159.7,160.49849999999998,0,-0.4999999999999938,-0.6999999999999937,SL,600000.0,3000.0,995800.0000000001,991600.0000000001,2024-03-18
AMBER,SHORT,short,2024-03-18 09:50:00,2024-03-18 09:55:00,3405.25,3381.41325,1,0.6999999999999982,0.49999999999999817,TP,600000.0,3000.0,995800.0000000001,994600.0000000001,2024-03-18
TCIEXP,SHORT,short,2024-03-18 09:50:00,2024-03-18 10:10:00,1010.5,1003.4265,4,0.6999999999999967,0.4999999999999967,TP,600000.0,3000.0,995800.0000000001,997600.0000000001,2024-03-18
KNRCON,SHORT,short,2024-03-18 09:50:00,2024-03-18 09:55:00,238.75,239.94374999999997,1,-0.4999999999999857,-0.6999999999999857,SL,600000.0,3000.0,991600.0000000001,993400.0000000002,2024-03-18
BANDHANBNK,SHORT,short,2024-03-18 09:50:00,2024-03-18 09:55:00,183.85,184.76924999999997,1,-0.49999999999998745,-0.6999999999999875,SL,600000.0,3000.0,991600.0000000001,989200.0000000003,2024-03-18
ALKEM,LONG_MR,long,2024-03-18 12:00:00,2024-03-18 12:25:00,4949.2,4983.844399999999,5,0.6999999999999843,0.4999999999999843,TP,600000.0,3000.0,989200.0000000003,992200.0000000002,2024-03-18
JKCEMENT,LONG_TC,long,2024-03-21 09:55:00,2024-03-21 10:35:00,4065.25,4093.7067499999994,8,0.6999999999999845,0.4999999999999845,TP,600000.0,3000.0,992200.0000000002,995200.0000000001,2024-03-21
PNBHOUSING,LONG_TC,long,2024-03-21 09:55:00,2024-03-21 10:50:00,634.5,638.9414999999999,11,0.6999999999999851,0.49999999999998507,TP,600000.0,3000.0,992200.0000000002,998200.0,2024-03-21
WELCORP,LONG_TC,long,2024-03-21 09:55:00,2024-03-21 10:40:00,517.2,520.8204,9,0.6999999999999814,0.4999999999999814,TP,600000.0,3000.0,992200.0000000002,1001199.9999999999,2024-03-21
BANDHANBNK,LONG_TC,long,2024-03-21 09:55:00,2024-03-21 10:40:00,181.65,180.74175,9,-0.5000000000000052,-0.7000000000000053,SL,600000.0,3000.0,992200.0000000002,996999.9999999999,2024-03-21
MGL,LONG_TC,long,2024-03-21 09:55:00,2024-03-21 11:40:00,1301.25,1294.74375,21,-0.499999999999993,-0.6999999999999931,SL,600000.0,3000.0,992200.0000000002,992799.9999999999,2024-03-21
DBL,LONG_TC,long,2024-03-27 10:00:00,2024-03-27 10:00:00,423.7,426.66589999999997,0,0.6999999999999945,0.4999999999999945,TP,600000.0,3000.0,992799.9999999999,995799.9999999999,2024-03-27
TIINDIA,SHORT,short,2024-04-04 09:50:00,2024-04-04 10:05:00,3662.95,3681.2647499999994,3,-0.4999999999999877,-0.6999999999999877,SL,600000.0,3000.0,995799.9999999999,991600.0,2024-04-04
SOBHA,LONG_TC,long,2024-04-08 10:00:00,2024-04-08 10:00:00,1535.85,1528.17075,0,-0.4999999999999942,-0.6999999999999942,SL,600000.0,3000.0,991600.0,987400.0,2024-04-08
