family,params,tp_pct,sl_pct,max_hold_bars,n_stocks,n_trades,win_rate,avg_win,avg_loss,profit_factor,sharpe,max_dd_pct,total_return_pct,trades_per_stock_year,aws,passes_gates
donchian_breakout,"{'lookback': 12, 'vol_mult': 1.0, 'vwap_align': True}",0.5,0.3,12,30,9169,0.4116,0.3498,-0.253,0.967,-0.822,61.703,-44.81,173.7,0.0,0
donchian_breakout,"{'lookback': 12, 'vol_mult': 1.0, 'vwap_align': True}",0.8,0.4,24,30,9169,0.4065,0.4881,-0.3367,0.993,-0.156,60.3,-13.36,173.7,0.0,0
donchian_breakout,"{'lookback': 12, 'vol_mult': 1.0, 'vwap_align': True}",1.0,0.5,36,30,9169,0.406,0.5904,-0.4058,0.995,-0.105,90.142,-11.94,173.7,0.0,0
donchian_breakout,"{'lookback': 12, 'vol_mult': 1.0, 'vwap_align': True}",1.5,0.7,48,30,9169,0.4222,0.6856,-0.5048,0.992,-0.135,88.933,-20.68,173.7,0.0,0
donchian_breakout,"{'lookback': 12, 'vol_mult': 1.0, 'vwap_align': True}",2.0,1.0,60,30,9169,0.4421,0.7388,-0.5835,1.004,0.056,77.188,10.79,173.7,0.0759,0
donchian_breakout,"{'lookback': 12, 'vol_mult': 1.5, 'vwap_align': True}",0.5,0.3,12,30,8140,0.4036,0.3519,-0.2529,0.942,-1.462,86.671,-71.77,154.2,0.0,0
donchian_breakout,"{'lookback': 12, 'vol_mult': 1.5, 'vwap_align': True}",0.8,0.4,24,30,8140,0.3979,0.4908,-0.3353,0.967,-0.703,71.95,-53.77,154.2,0.0,0
donchian_breakout,"{'lookback': 12, 'vol_mult': 1.5, 'vwap_align': True}",1.0,0.5,36,30,8140,0.405,0.5903,-0.4041,0.994,-0.106,75.12,-10.77,154.2,0.0,0
donchian_breakout,"{'lookback': 12, 'vol_mult': 1.5, 'vwap_align': True}",1.5,0.7,48,30,8140,0.422,0.6808,-0.4994,0.995,-0.081,91.609,-11.04,154.2,0.0,0
donchian_breakout,"{'lookback': 12, 'vol_mult': 1.5, 'vwap_align': True}",2.0,1.0,60,30,8140,0.4381,0.7364,-0.5741,1.0,0.001,86.509,0.19,154.2,0.0014,0
donchian_breakout,"{'lookback': 20, 'vol_mult': 1.0, 'vwap_align': True}",0.5,0.3,12,30,7835,0.406,0.3497,-0.255,0.937,-1.441,87.003,-74.24,148.4,0.0,0
donchian_breakout,"{'lookback': 20, 'vol_mult': 1.0, 'vwap_align': True}",0.8,0.4,24,30,7835,0.4029,0.4806,-0.336,0.965,-0.704,81.928,-54.48,148.4,0.0,0
donchian_breakout,"{'lookback': 20, 'vol_mult': 1.0, 'vwap_align': True}",1.0,0.5,36,30,7835,0.4064,0.5769,-0.3987,0.991,-0.168,63.706,-17.4,148.4,0.0,0
donchian_breakout,"{'lookback': 20, 'vol_mult': 1.0, 'vwap_align': True}",1.5,0.7,48,30,7835,0.4208,0.6665,-0.4891,0.99,-0.162,73.294,-22.15,148.4,0.0,0
donchian_breakout,"{'lookback': 20, 'vol_mult': 1.0, 'vwap_align': True}",2.0,1.0,60,30,7835,0.4403,0.7043,-0.5522,1.003,0.052,69.527,8.43,148.4,0.0685,0
donchian_breakout,"{'lookback': 20, 'vol_mult': 1.5, 'vwap_align': True}",0.5,0.3,12,30,6977,0.4002,0.3555,-0.2543,0.932,-1.527,84.098,-71.92,132.1,0.0,0
donchian_breakout,"{'lookback': 20, 'vol_mult': 1.5, 'vwap_align': True}",0.8,0.4,24,30,6977,0.3943,0.4899,-0.3364,0.948,-1.053,86.899,-73.86,132.1,0.0,0
donchian_breakout,"{'lookback': 20, 'vol_mult': 1.5, 'vwap_align': True}",1.0,0.5,36,30,6977,0.404,0.5811,-0.4007,0.983,-0.303,64.754,-27.81,132.1,0.0,0
donchian_breakout,"{'lookback': 20, 'vol_mult': 1.5, 'vwap_align': True}",1.5,0.7,48,30,6977,0.4192,0.6684,-0.4872,0.99,-0.155,76.305,-19.12,132.1,0.0,0
donchian_breakout,"{'lookback': 20, 'vol_mult': 1.5, 'vwap_align': True}",2.0,1.0,60,30,6977,0.4386,0.7076,-0.554,0.998,-0.033,83.395,-4.74,132.1,0.0,0
donchian_breakout,"{'lookback': 30, 'vol_mult': 1.0, 'vwap_align': True}",0.5,0.3,12,30,5848,0.407,0.3451,-0.2547,0.93,-1.45,70.633,-61.98,110.8,0.0,0
donchian_breakout,"{'lookback': 30, 'vol_mult': 1.0, 'vwap_align': True}",0.8,0.4,24,30,5848,0.3887,0.4832,-0.3339,0.92,-1.482,106.185,-95.16,110.8,0.0,0
donchian_breakout,"{'lookback': 30, 'vol_mult': 1.0, 'vwap_align': True}",1.0,0.5,36,30,5848,0.4017,0.5625,-0.3936,0.959,-0.683,76.407,-56.08,110.8,0.0,0
donchian_breakout,"{'lookback': 30, 'vol_mult': 1.0, 'vwap_align': True}",1.5,0.7,48,30,5848,0.4251,0.6349,-0.466,1.007,0.109,54.425,11.68,110.8,0.135,0
donchian_breakout,"{'lookback': 30, 'vol_mult': 1.0, 'vwap_align': True}",2.0,1.0,60,30,5848,0.4455,0.6592,-0.5121,1.034,0.453,44.793,56.59,110.8,0.603,0
donchian_breakout,"{'lookback': 30, 'vol_mult': 1.5, 'vwap_align': True}",0.5,0.3,12,30,5244,0.4039,0.3513,-0.2555,0.932,-1.33,66.84,-54.56,99.3,0.0,0
donchian_breakout,"{'lookback': 30, 'vol_mult': 1.5, 'vwap_align': True}",0.8,0.4,24,30,5244,0.3865,0.4897,-0.3355,0.92,-1.413,96.575,-86.71,99.3,0.0,0
donchian_breakout,"{'lookback': 30, 'vol_mult': 1.5, 'vwap_align': True}",1.0,0.5,36,30,5244,0.3989,0.5652,-0.3952,0.949,-0.843,82.689,-63.15,99.3,0.0,0
donchian_breakout,"{'lookback': 30, 'vol_mult': 1.5, 'vwap_align': True}",1.5,0.7,48,30,5244,0.423,0.6411,-0.4701,0.999,-0.008,54.596,-0.72,99.3,0.0,0
donchian_breakout,"{'lookback': 30, 'vol_mult': 1.5, 'vwap_align': True}",2.0,1.0,60,30,5244,0.4439,0.6644,-0.5215,1.017,0.234,49.319,26.22,99.3,0.3023,0
