family,params,tp_pct,sl_pct,max_hold_bars,n_stocks,n_trades,win_rate,avg_win,avg_loss,profit_factor,sharpe,max_dd_pct,total_return_pct,trades_per_stock_year,aws,passes_gates
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 2, 'rsi_min': 40}",0.5,0.3,12,30,10458,0.4121,0.3489,-0.2586,0.946,-1.317,107.331,-85.86,198.1,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 2, 'rsi_min': 40}",0.8,0.4,24,30,10458,0.4021,0.4996,-0.3405,0.987,-0.286,96.329,-27.91,198.1,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 2, 'rsi_min': 40}",1.0,0.5,36,30,10458,0.4021,0.5974,-0.4197,0.957,-0.919,150.19,-112.51,198.1,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 2, 'rsi_min': 40}",1.5,0.7,48,30,10458,0.4219,0.6973,-0.5346,0.952,-0.885,192.526,-155.77,198.1,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 2, 'rsi_min': 40}",2.0,1.0,60,30,10458,0.4431,0.7759,-0.6535,0.945,-0.898,234.432,-210.23,198.1,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 2, 'rsi_min': 50}",0.5,0.3,12,30,9433,0.4087,0.3459,-0.2557,0.935,-1.594,110.696,-92.79,178.7,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 2, 'rsi_min': 50}",0.8,0.4,24,30,9433,0.4005,0.4922,-0.3377,0.974,-0.58,109.298,-50.1,178.7,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 2, 'rsi_min': 50}",1.0,0.5,36,30,9433,0.4038,0.5875,-0.4165,0.955,-0.943,155.709,-104.44,178.7,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 2, 'rsi_min': 50}",1.5,0.7,48,30,9433,0.4248,0.6811,-0.5273,0.954,-0.831,194.741,-132.02,178.7,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 2, 'rsi_min': 50}",2.0,1.0,60,30,9433,0.4431,0.756,-0.6346,0.948,-0.84,230.908,-173.66,178.7,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 3, 'rsi_min': 40}",0.5,0.3,12,30,10411,0.4125,0.3489,-0.26,0.942,-1.396,116.085,-91.94,197.2,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 3, 'rsi_min': 40}",0.8,0.4,24,30,10411,0.4048,0.4985,-0.3427,0.989,-0.236,82.177,-23.02,197.2,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 3, 'rsi_min': 40}",1.0,0.5,36,30,10411,0.4016,0.5978,-0.4194,0.957,-0.9,137.957,-113.26,197.2,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 3, 'rsi_min': 40}",1.5,0.7,48,30,10411,0.4206,0.6965,-0.5362,0.943,-1.056,209.164,-184.07,197.2,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 3, 'rsi_min': 40}",2.0,1.0,60,30,10411,0.4416,0.7774,-0.6558,0.938,-1.017,267.838,-237.83,197.2,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 3, 'rsi_min': 50}",0.5,0.3,12,30,9533,0.4098,0.3452,-0.2581,0.929,-1.739,123.457,-103.31,180.5,0.0,0
vwap_rejection,"{'max_dip_atr': 1.0, 'reclaim_window': 3, 'rsi_min': 50}",0.8,0.4,24,30,9533,0.4007,0.4924,-0.3403,0.968,-0.718,119.609,-62.89,180.5,0.0,0
