family,params,tp_pct,sl_pct,max_hold_bars,n_stocks,n_trades,win_rate,avg_win,avg_loss,profit_factor,sharpe,max_dd_pct,total_return_pct,trades_per_stock_year,aws,passes_gates
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'none'}",0.5,1.0,60,15,490,0.6857,0.4711,-0.779,1.319,2.407,7.267,38.3,18.5,4.2042,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'none'}",0.5,1.5,60,15,490,0.7122,0.4709,-0.9442,1.234,1.629,7.863,31.21,18.5,2.958,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'none'}",1.0,1.5,60,15,490,0.6245,0.7833,-0.9089,1.433,2.627,13.279,72.44,18.5,4.1594,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'none'}",0.7,1.0,48,15,490,0.6469,0.6188,-0.7698,1.473,3.255,7.755,62.98,18.5,4.4284,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'not_below_vwap_b3'}",0.5,1.0,60,15,198,0.697,0.4701,-0.7272,1.487,3.448,3.932,21.24,7.5,4.1139,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'not_below_vwap_b3'}",0.5,1.5,60,15,198,0.7222,0.4711,-0.8016,1.528,3.372,5.564,23.28,7.5,4.3814,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'not_below_vwap_b3'}",1.0,1.5,60,15,198,0.6111,0.7888,-0.7783,1.593,3.462,6.714,35.51,7.5,3.8637,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'not_below_vwap_b3'}",0.7,1.0,48,15,198,0.6566,0.6201,-0.7335,1.616,4.157,4.063,30.74,7.5,4.2126,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'first_bullish'}",0.5,1.0,60,15,158,0.7405,0.4618,-0.7079,1.862,4.851,3.544,25.01,6.0,5.2408,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'first_bullish'}",0.5,1.5,60,15,158,0.7595,0.4591,-0.8081,1.794,4.208,4.5,24.38,6.0,5.1801,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'first_bullish'}",1.0,1.5,60,15,158,0.6582,0.7741,-0.7513,1.984,4.224,6.084,39.94,6.0,4.9657,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'first_bullish'}",0.7,1.0,48,15,158,0.6899,0.5893,-0.7172,1.828,4.445,4.704,29.09,6.0,4.7935,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'b3_not_crashing'}",0.5,1.0,60,15,384,0.7031,0.4678,-0.7301,1.518,3.552,4.413,43.08,14.5,4.7642,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'b3_not_crashing'}",0.5,1.5,60,15,384,0.7266,0.4673,-0.8493,1.462,3.087,7.234,41.19,14.5,4.7425,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'b3_not_crashing'}",1.0,1.5,60,15,384,0.6276,0.7743,-0.8297,1.573,3.444,10.924,67.96,14.5,4.4071,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'b3_not_crashing'}",0.7,1.0,48,15,384,0.6615,0.6119,-0.7331,1.631,4.134,5.612,60.12,14.5,4.8165,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'b3_change_pos'}",0.5,1.0,60,15,112,0.6964,0.4455,-0.6902,1.481,3.479,3.246,11.28,4.2,3.6563,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'b3_change_pos'}",0.5,1.5,60,15,112,0.7232,0.4475,-0.7725,1.514,3.033,4.492,12.3,4.2,3.8811,0
long_late_reversal,"{'drop_pct': -1.0, 'window': (24, 48), 'rsi_oversold': 30, 'rsi_lift': 35, 'nifty_filter': 'b3_change_pos'}",1.0,1.5,60,15,112,0.6429,0.7428,-0.7176,1.863,4.215,6.31,24.77,4.2,4.2463,0
