seg_idx,seg_dir,cst_idx,cst_dt,cst_close,cst_atr,continuation_pts,reversal_pts,outcome
7,1,341,2020-02-05 10:45:00,12032.25,42.434452483343065,214.25,52.350000000000364,TREND_CONTINUED
7,1,352,2020-02-06 09:45:00,12113.35,39.40592006191641,133.14999999999964,122.55000000000109,TREND_CONTINUED
7,1,360,2020-02-06 13:45:00,12126.45,37.02245101889188,120.04999999999927,135.65000000000146,CST_CORRECT
7,1,394,2020-02-11 11:15:00,12136.7,29.851085393703382,109.79999999999927,37.75,TREND_CONTINUED
7,1,400,2020-02-11 14:15:00,12117.1,27.432248371673627,129.39999999999964,18.149999999999636,TREND_CONTINUED
7,1,407,2020-02-12 11:15:00,12215.15,27.963434204894117,31.350000000000364,116.19999999999891,CST_CORRECT
8,-1,442,2020-02-17 09:15:00,12119.65,31.287660925588302,211.35000000000036,5.050000000001091,TREND_CONTINUED
8,-1,447,2020-02-17 11:45:00,12093.45,28.93850806135383,185.15000000000146,2.0499999999992724,TREND_CONTINUED
8,-1,454,2020-02-17 15:15:00,12050.15,27.538859034822412,141.85000000000036,-21.25,TREND_CONTINUED
8,-1,456,2020-02-18 09:45:00,11971.45,30.11551839893184,63.150000000001455,41.5,TREND_CONTINUED
8,-1,461,2020-02-18 12:15:00,11920.15,27.98897439769044,11.850000000000364,92.80000000000109,CST_CORRECT
9,1,477,2020-02-19 13:45:00,12099.5,29.226132473780087,51.70000000000073,27.600000000000364,TREND_CONTINUED
9,1,482,2020-02-20 09:45:00,12113.65,28.028633698357744,37.55000000000109,41.75,CST_CORRECT
9,1,487,2020-02-20 12:15:00,12140.9,25.27727077139985,0.7000000000007276,69.0,CST_CORRECT
10,-1,506,2020-02-24 15:15:00,11835.85,30.192191616271153,3359.7000000000007,47.04999999999927,TREND_CONTINUED
10,-1,512,2020-02-25 11:45:00,11856.25,31.697850275184514,3380.1000000000004,15.950000000000728,TREND_CONTINUED
10,-1,517,2020-02-25 14:15:00,11809.45,33.045378757917845,3333.300000000001,10.199999999998909,TREND_CONTINUED
10,-1,525,2020-02-26 11:45:00,11714.85,34.19014965360231,3238.7000000000007,67.75,TREND_CONTINUED
10,-1,537,2020-02-27 11:15:00,11568.15,37.99819607504791,3092.0,74.39999999999964,TREND_CONTINUED
10,-1,550,2020-02-28 11:15:00,11296.4,48.19292421448155,2820.25,136.39999999999964,TREND_CONTINUED
10,-1,552,2020-02-28 12:15:00,11266.35,48.64267502447307,2790.2000000000007,166.4499999999989,TREND_CONTINUED
10,-1,559,2020-03-02 09:15:00,11364.9,56.27441085903026,2888.75,54.20000000000073,TREND_CONTINUED
10,-1,595,2020-03-04 14:15:00,11177.6,63.96601189225118,2701.4500000000007,210.54999999999927,TREND_CONTINUED
10,-1,617,2020-03-06 12:15:00,10949.45,66.26837285101385,2473.300000000001,85.04999999999927,TREND_CONTINUED
10,-1,628,2020-03-09 11:15:00,10530.3,71.37847003972993,2054.1499999999996,36.20000000000073,TREND_CONTINUED
10,-1,633,2020-03-09 13:45:00,10417.5,75.34369009902932,1941.3500000000004,127.25,TREND_CONTINUED
10,-1,654,2020-03-12 11:15:00,9692.5,96.03865173153079,1216.3500000000004,146.0,TREND_CONTINUED
11,1,672,2020-03-13 13:45:00,9970.55,200.64467913136883,56.55000000000109,952.4499999999989,CST_CORRECT
11,1,676,2020-03-16 09:15:00,9438.5,218.9828145732438,163.25,420.39999999999964,CST_CORRECT
12,-1,704,2020-03-18 10:15:00,8879.0,144.0234180113072,1044.3999999999996,6.200000000000728,TREND_CONTINUED
12,-1,709,2020-03-18 12:45:00,8612.55,137.8943909776431,777.9499999999989,127.0,TREND_CONTINUED
12,-1,714,2020-03-18 15:15:00,8539.3,136.167997994775,704.6999999999989,200.25,TREND_CONTINUED
12,-1,718,2020-03-19 10:45:00,8360.55,170.53691326743478,242.6999999999989,379.0,CST_CORRECT
14,-1,745,2020-03-23 11:15:00,7828.7,197.66434006958514,316.4499999999998,546.9499999999998,CST_CORRECT
14,-1,747,2020-03-23 12:15:00,7803.45,190.30609076606362,291.1999999999998,572.1999999999998,CST_CORRECT
14,-1,754,2020-03-24 09:15:00,7672.2,179.62255636310303,159.94999999999982,703.4499999999998,CST_CORRECT
15,1,783,2020-03-26 10:45:00,8599.45,139.55274992403122,439.0499999999993,355.0,TREND_CONTINUED
15,1,788,2020-03-26 13:15:00,8573.8,135.9961956883291,464.7000000000007,329.34999999999854,TREND_CONTINUED
15,1,794,2020-03-27 09:45:00,8824.6,146.6414418357928,95.0,580.1499999999996,CST_CORRECT
15,1,827,2020-03-31 13:15:00,8561.0,101.10176908114623,116.54999999999927,310.2000000000007,CST_CORRECT
15,1,830,2020-03-31 14:45:00,8602.75,98.63753942869764,-0.5,351.9500000000007,CST_CORRECT
16,-1,843,2020-04-01 14:45:00,8251.95,80.78344508990892,195.7500000000009,215.14999999999964,CST_CORRECT
16,-1,850,2020-04-03 11:45:00,8132.5,79.1121154353529,76.30000000000018,334.60000000000036,CST_CORRECT
16,-1,858,2020-04-07 09:15:00,8446.05,88.5795256130817,66.04999999999927,13.5,NEUTRAL
17,1,867,2020-04-07 13:45:00,8687.45,78.13299684238261,702.75,29.100000000000364,TREND_CONTINUED
17,1,870,2020-04-07 15:15:00,8779.3,76.44849095551886,610.9000000000015,120.94999999999891,TREND_CONTINUED
17,1,873,2020-04-08 10:15:00,9043.25,87.79809714330534,346.9500000000007,342.9500000000007,TREND_CONTINUED
17,1,892,2020-04-09 13:15:00,9040.35,88.55485396603007,349.85000000000036,217.14999999999964,TREND_CONTINUED
17,1,897,2020-04-13 09:15:00,8932.45,86.69993707092347,457.75,109.25,TREND_CONTINUED
17,1,914,2020-04-15 11:15:00,9212.45,75.20480460860797,177.75,389.25,CST_CORRECT
17,1,938,2020-04-17 10:15:00,9185.0,80.28435773795599,205.20000000000073,214.70000000000073,CST_CORRECT
18,-1,971,2020-04-21 13:45:00,8943.45,61.13593895009247,4.450000000000728,307.34999999999854,CST_CORRECT
19,1,991,2020-04-23 10:45:00,9261.2,54.92713810216579,627.8499999999985,118.95000000000073,TREND_CONTINUED
19,1,995,2020-04-23 12:45:00,9289.4,52.663479704169134,599.6499999999996,147.14999999999964,TREND_CONTINUED
19,1,1000,2020-04-23 15:15:00,9302.9,50.820377520864746,586.1499999999996,160.64999999999964,TREND_CONTINUED
19,1,1018,2020-04-27 11:15:00,9354.05,55.39346121378759,535.0,93.75,TREND_CONTINUED
19,1,1022,2020-04-27 13:15:00,9330.1,50.852054926733295,558.9499999999989,69.80000000000109,TREND_CONTINUED
19,1,1042,2020-04-29 10:15:00,9466.65,44.05411252518287,422.39999999999964,4.600000000000364,TREND_CONTINUED
19,1,1048,2020-04-29 13:15:00,9498.9,38.875179318902624,390.14999999999964,7.799999999999272,TREND_CONTINUED
19,1,1051,2020-04-29 14:45:00,9551.35,40.203583257879316,337.6999999999989,26.700000000000728,TREND_CONTINUED
19,1,1057,2020-04-30 11:15:00,9836.05,48.03344783838675,53.0,69.25,CST_CORRECT
19,1,1059,2020-04-30 12:15:00,9849.15,47.637821168604695,35.350000000000364,82.35000000000036,CST_CORRECT
20,-1,1070,2020-05-04 11:15:00,9364.05,64.548247933962,319.9499999999989,85.95000000000073,TREND_CONTINUED
20,-1,1078,2020-05-04 15:15:00,9305.7,55.596328838789184,261.60000000000036,144.29999999999927,TREND_CONTINUED
20,-1,1093,2020-05-06 09:45:00,9282.05,65.56174149972703,237.9499999999989,157.45000000000073,TREND_CONTINUED
20,-1,1116,2020-05-07 14:45:00,9202.1,56.27318299430234,158.0,237.39999999999964,CST_CORRECT
20,-1,1146,2020-05-12 10:15:00,9093.6,52.1613554183669,49.5,146.75,CST_CORRECT
20,-1,1151,2020-05-12 12:45:00,9100.1,50.39609093623635,26.55000000000109,140.25,CST_CORRECT
21,-1,1188,2020-05-15 11:45:00,9066.0,48.830940037461914,258.5,99.54999999999927,TREND_CONTINUED
21,-1,1201,2020-05-18 11:45:00,8868.9,53.27010636190558,61.399999999999636,214.70000000000073,CST_CORRECT
21,-1,1209,2020-05-19 09:15:00,8935.45,54.920596343827334,79.5,148.14999999999964,CST_CORRECT
22,1,1238,2020-05-21 10:45:00,9129.7,47.669692019535155,1197.949999999999,160.5,TREND_CONTINUED
22,1,1240,2020-05-21 11:45:00,9134.7,45.55198822633569,1192.949999999999,165.5,TREND_CONTINUED
22,1,1264,2020-05-26 10:45:00,9104.5,46.18997196797351,1223.1499999999996,107.5,TREND_CONTINUED
22,1,1283,2020-05-27 13:45:00,9269.95,46.26481219927119,1057.699999999999,25.400000000001455,TREND_CONTINUED
22,1,1291,2020-05-28 11:15:00,9477.5,47.136116452726434,850.1499999999996,99.60000000000036,TREND_CONTINUED
22,1,1300,2020-05-29 09:15:00,9437.0,46.79569034020267,890.6499999999996,18.450000000000728,TREND_CONTINUED
22,1,1305,2020-05-29 11:45:00,9473.65,46.76094216050208,854.0,12.5,TREND_CONTINUED
22,1,1312,2020-05-29 15:15:00,9568.45,45.38295238703799,759.1999999999989,-143.9499999999989,TREND_CONTINUED
22,1,1319,2020-06-01 12:15:00,9886.9,51.187964539888945,440.75,84.75,TREND_CONTINUED
22,1,1327,2020-06-02 09:45:00,9871.75,53.85496199118538,455.89999999999964,27.950000000000728,TREND_CONTINUED
22,1,1335,2020-06-02 13:45:00,9964.2,48.7546594012224,363.4499999999989,19.600000000000364,TREND_CONTINUED
22,1,1340,2020-06-03 09:45:00,10089.4,51.220510103425966,238.25,144.79999999999927,TREND_CONTINUED
22,1,1347,2020-06-03 13:15:00,10120.95,45.36612343750695,206.6999999999989,176.35000000000036,TREND_CONTINUED
22,1,1350,2020-06-03 14:45:00,10049.95,47.13833144369451,277.6999999999989,105.35000000000036,TREND_CONTINUED
22,1,1376,2020-06-05 14:45:00,10138.55,45.7361133817764,189.10000000000036,45.69999999999891,TREND_CONTINUED
22,1,1380,2020-06-08 10:15:00,10285.35,49.79335071849804,24.149999999999636,192.5,CST_CORRECT
23,-1,1404,2020-06-10 09:15:00,10072.6,54.104760181230425,527.6499999999996,75.04999999999927,TREND_CONTINUED
23,-1,1424,2020-06-11 12:45:00,10014.5,49.108282943022125,469.5499999999993,6.549999999999272,TREND_CONTINUED
23,-1,1429,2020-06-11 15:15:00,9910.15,48.68604804770273,365.1999999999989,17.350000000000364,TREND_CONTINUED
24,1,1460,2020-06-16 11:15:00,9954.2,64.80958071282454,598.5499999999993,225.20000000000073,TREND_CONTINUED
24,1,1478,2020-06-17 13:45:00,9946.85,62.721118846180175,605.8999999999996,96.60000000000036,TREND_CONTINUED
24,1,1493,2020-06-18 14:45:00,10083.65,52.807816251829244,469.10000000000036,10.600000000000364,TREND_CONTINUED
24,1,1502,2020-06-19 12:45:00,10169.15,52.1749786260018,383.60000000000036,14.049999999999272,TREND_CONTINUED
24,1,1509,2020-06-22 09:45:00,10332.65,55.3844145558208,220.10000000000036,54.69999999999891,TREND_CONTINUED
24,1,1519,2020-06-22 14:45:00,10316.95,51.26925629577446,235.79999999999927,14.700000000000728,TREND_CONTINUED
24,1,1530,2020-06-23 13:45:00,10410.65,43.83167231416135,142.10000000000036,69.14999999999964,TREND_CONTINUED
24,1,1536,2020-06-24 10:15:00,10513.85,43.224440003020895,24.649999999999636,172.35000000000036,CST_CORRECT
25,-1,1555,2020-06-25 13:15:00,10313.9,56.86528974609083,89.94999999999891,132.75,CST_CORRECT
25,-1,1577,2020-06-29 11:15:00,10240.3,52.31887372548704,2.4499999999989086,206.35000000000036,CST_CORRECT
25,-1,1579,2020-06-29 12:15:00,10306.45,50.92754986438728,57.80000000000109,140.1999999999989,CST_CORRECT
26,1,1615,2020-07-02 10:45:00,10505.5,42.222652528457154,387.9500000000007,14.350000000000364,TREND_CONTINUED
26,1,1620,2020-07-02 13:15:00,10570.65,40.06401571387745,322.8000000000011,31.049999999999272,TREND_CONTINUED
26,1,1632,2020-07-03 12:45:00,10588.65,35.88704276170357,304.8000000000011,25.600000000000364,TREND_CONTINUED
26,1,1645,2020-07-06 12:45:00,10795.05,33.5317301057578,98.40000000000146,117.54999999999927,CST_CORRECT
26,1,1665,2020-07-08 09:45:00,10788.1,35.68055438655805,105.35000000000036,110.60000000000036,CST_CORRECT
26,1,1690,2020-07-10 09:15:00,10798.1,36.39162054846562,95.35000000000036,99.80000000000109,CST_CORRECT
27,-1,1720,2020-07-14 11:15:00,10664.95,41.83391307964558,101.70000000000073,145.5,CST_CORRECT
27,-1,1724,2020-07-14 13:15:00,10622.2,43.63515146848943,28.600000000000364,188.25,CST_CORRECT
27,-1,1729,2020-07-15 09:15:00,10727.6,45.5216092229762,4.850000000000364,82.85000000000036,CST_CORRECT
28,1,1739,2020-07-15 14:15:00,10691.1,46.23617750483729,649.9499999999989,112.25,TREND_CONTINUED
28,1,1759,2020-07-17 11:15:00,10813.35,47.28828627834869,527.6999999999989,31.30000000000109,TREND_CONTINUED
28,1,1768,2020-07-20 09:15:00,11001.6,45.66189372944494,339.4499999999989,48.20000000000073,TREND_CONTINUED
28,1,1781,2020-07-21 09:15:00,11148.0,45.10591712151621,193.04999999999927,90.75,TREND_CONTINUED
28,1,1789,2020-07-21 13:15:00,11154.2,38.84524018269431,186.84999999999854,96.95000000000073,TREND_CONTINUED
28,1,1794,2020-07-22 09:15:00,11124.7,40.79372343745213,216.34999999999854,67.45000000000073,TREND_CONTINUED
28,1,1813,2020-07-23 12:15:00,11206.5,38.008639793224766,134.54999999999927,117.25,TREND_CONTINUED
28,1,1820,2020-07-24 09:15:00,11157.1,39.071178408395454,183.9499999999989,67.85000000000036,TREND_CONTINUED
28,1,1854,2020-07-28 13:15:00,11248.45,37.49868268498911,92.59999999999854,158.0,CST_CORRECT
28,1,1858,2020-07-28 15:15:00,11292.0,37.62402692087275,49.04999999999927,201.54999999999927,CST_CORRECT
28,1,1877,2020-07-30 11:45:00,11279.2,39.02918764750039,3.6999999999989086,188.75,CST_CORRECT
29,-1,1885,2020-07-31 09:15:00,11130.55,44.31472689325628,248.1999999999989,19.5,TREND_CONTINUED
29,-1,1892,2020-07-31 12:45:00,11080.95,45.44811222699245,198.60000000000036,23.349999999998545,TREND_CONTINUED
29,-1,1894,2020-07-31 13:45:00,11093.25,47.17164374330374,210.89999999999964,11.049999999999272,TREND_CONTINUED
29,-1,1902,2020-08-03 11:15:00,10985.7,45.482830045374776,103.35000000000036,118.59999999999854,CST_CORRECT
29,-1,1907,2020-08-03 13:45:00,10911.2,43.90137457305762,28.850000000000364,193.09999999999854,CST_CORRECT
29,-1,1911,2020-08-04 09:15:00,10947.1,42.712257915627944,0.8500000000003638,157.1999999999989,CST_CORRECT
30,1,1926,2020-08-05 10:15:00,11196.5,41.17858374114402,176.35000000000036,131.60000000000036,TREND_CONTINUED
30,1,1946,2020-08-06 13:45:00,11208.45,40.97112556002106,164.39999999999964,78.0,TREND_CONTINUED
30,1,1969,2020-08-10 12:15:00,11310.65,34.95482108647259,62.20000000000073,72.29999999999927,CST_CORRECT
30,1,1979,2020-08-11 10:45:00,11325.85,36.37160766056327,40.25,82.39999999999964,CST_CORRECT
30,1,1987,2020-08-11 14:45:00,11323.25,33.710785133020394,42.850000000000364,79.79999999999927,CST_CORRECT
30,1,2005,2020-08-13 10:45:00,11348.2,29.904347228572398,17.899999999999636,86.95000000000073,CST_CORRECT
30,1,2022,2020-08-14 12:45:00,11326.65,28.263922059936384,0.25,65.39999999999964,CST_CORRECT
31,-1,2027,2020-08-14 15:15:00,11183.05,35.252369062811354,37.69999999999891,139.3000000000011,CST_CORRECT
32,1,2055,2020-08-19 09:45:00,11432.15,33.78366662422235,362.0,142.0,TREND_CONTINUED
32,1,2062,2020-08-19 13:15:00,11427.4,30.03794695313345,366.75,137.25,TREND_CONTINUED
32,1,2064,2020-08-19 14:15:00,11425.2,29.695189980166393,368.9499999999989,135.0500000000011,TREND_CONTINUED
32,1,2089,2020-08-21 13:45:00,11400.0,29.0232285573537,394.14999999999964,37.600000000000364,TREND_CONTINUED
32,1,2096,2020-08-24 10:45:00,11430.7,27.884835930124744,363.4499999999989,8.0,TREND_CONTINUED
32,1,2101,2020-08-24 13:15:00,11469.8,26.189333815789183,324.35000000000036,46.19999999999891,TREND_CONTINUED
32,1,2132,2020-08-27 09:15:00,11592.6,28.392326028331837,201.54999999999927,50.55000000000109,TREND_CONTINUED
32,1,2139,2020-08-27 12:45:00,11581.4,25.496868347054004,212.75,39.350000000000364,TREND_CONTINUED
32,1,2151,2020-08-28 12:15:00,11640.1,28.619459416148153,154.04999999999927,21.55000000000109,TREND_CONTINUED
32,1,2160,2020-08-31 10:15:00,11715.9,33.7392496201587,-0.25,64.79999999999927,CST_CORRECT
33,-1,2165,2020-08-31 12:45:00,11513.15,42.41952748830352,327.85000000000036,71.39999999999964,TREND_CONTINUED
33,-1,2169,2020-08-31 14:45:00,11403.4,50.590562821707806,218.10000000000036,181.14999999999964,TREND_CONTINUED
33,-1,2224,2020-09-07 09:45:00,11315.25,48.135394669823036,129.95000000000073,121.20000000000073,TREND_CONTINUED
33,-1,2251,2020-09-09 10:15:00,11250.9,43.39111131614109,65.60000000000036,172.45000000000073,CST_CORRECT
33,-1,2256,2020-09-09 12:45:00,11240.75,41.311880928422525,21.5,182.60000000000036,CST_CORRECT
34,1,2275,2020-09-11 09:15:00,11448.6,40.31074120483688,169.0,64.85000000000036,TREND_CONTINUED
34,1,2294,2020-09-14 12:15:00,11537.95,34.93250712049421,79.64999999999964,154.20000000000073,CST_CORRECT
34,1,2316,2020-09-16 10:15:00,11556.65,36.144372416865295,60.95000000000073,112.94999999999891,CST_CORRECT
34,1,2325,2020-09-16 14:45:00,11601.15,31.8261777452546,13.200000000000728,157.4499999999989,CST_CORRECT
35,-1,2363,2020-09-21 14:15:00,11315.3,39.59492622597866,524.4499999999989,2.25,TREND_CONTINUED
35,-1,2367,2020-09-22 09:45:00,11160.15,49.88839499054711,369.2999999999993,98.60000000000036,TREND_CONTINUED
35,-1,2372,2020-09-22 12:15:00,11194.8,51.10656431360316,403.9499999999989,63.95000000000073,TREND_CONTINUED
35,-1,2389,2020-09-23 14:15:00,11091.0,54.1508242735809,300.14999999999964,59.20000000000073,TREND_CONTINUED
35,-1,2397,2020-09-24 11:45:00,10924.55,54.653729664445066,133.6999999999989,147.65000000000146,CST_CORRECT
35,-1,2405,2020-09-25 09:15:00,10924.4,57.92864532175891,68.19999999999891,147.8000000000011,CST_CORRECT
36,1,2424,2020-09-28 12:15:00,11193.3,51.89805334420554,830.1500000000015,11.75,TREND_CONTINUED
36,1,2431,2020-09-29 09:15:00,11271.75,47.127264727088765,751.7000000000007,90.20000000000073,TREND_CONTINUED
36,1,2455,2020-09-30 14:45:00,11247.4,41.411187742792585,776.0500000000011,25.899999999999636,TREND_CONTINUED
36,1,2462,2020-10-01 11:45:00,11407.8,41.11303103875277,615.6500000000015,23.399999999999636,TREND_CONTINUED
36,1,2467,2020-10-01 14:15:00,11393.2,38.07220002003119,630.25,6.300000000001091,TREND_CONTINUED
36,1,2471,2020-10-05 09:45:00,11539.45,40.36508478054401,484.0,86.70000000000073,TREND_CONTINUED
36,1,2487,2020-10-06 11:15:00,11586.5,40.239860165338406,436.9500000000007,13.899999999999636,TREND_CONTINUED
36,1,2491,2020-10-06 13:15:00,11587.9,36.97809876776738,435.5500000000011,3.0499999999992724,TREND_CONTINUED
36,1,2499,2020-10-07 10:45:00,11710.6,37.600673377242586,312.85000000000036,20.80000000000109,TREND_CONTINUED
36,1,2505,2020-10-07 13:45:00,11737.35,36.136547835054046,286.10000000000036,16.850000000000364,TREND_CONTINUED
36,1,2507,2020-10-07 14:45:00,11733.4,35.702084204130635,290.0500000000011,3.399999999999636,TREND_CONTINUED
36,1,2515,2020-10-08 12:15:00,11879.6,34.88670502677486,143.85000000000036,87.89999999999964,TREND_CONTINUED
36,1,2528,2020-10-09 12:15:00,11903.1,39.13181334432188,120.35000000000036,85.60000000000036,TREND_CONTINUED
36,1,2536,2020-10-12 09:45:00,11973.65,40.10219583868702,49.80000000000109,156.14999999999964,CST_CORRECT
36,1,2553,2020-10-13 11:45:00,11956.85,38.60779778472052,66.60000000000036,139.35000000000036,CST_CORRECT
36,1,2574,2020-10-15 09:15:00,11939.2,40.727098523387475,43.849999999998545,121.70000000000073,CST_CORRECT
37,-1,2587,2020-10-16 09:15:00,11736.4,50.03908138832989,67.94999999999891,187.5500000000011,CST_CORRECT
38,1,2618,2020-10-20 11:45:00,11938.8,39.29430576174095,79.30000000000109,102.5,CST_CORRECT
38,1,2629,2020-10-21 10:45:00,11998.3,36.36428507410555,18.25,162.0,CST_CORRECT
38,1,2633,2020-10-21 12:45:00,11991.2,33.33792587377117,0.3499999999985448,154.90000000000146,CST_CORRECT
39,-1,2637,2020-10-21 14:45:00,11950.05,46.28500722334518,413.9499999999989,24.200000000000728,TREND_CONTINUED
39,-1,2672,2020-10-26 12:45:00,11778.6,37.72215652647816,242.5,150.75,TREND_CONTINUED
39,-1,2700,2020-10-28 13:45:00,11732.9,43.26390047805296,196.79999999999927,102.20000000000073,TREND_CONTINUED
39,-1,2705,2020-10-29 09:45:00,11704.45,45.78053637257504,168.35000000000036,130.64999999999964,TREND_CONTINUED
39,-1,2724,2020-10-30 12:45:00,11579.4,51.09739214238243,21.649999999999636,255.70000000000073,CST_CORRECT
40,1,2757,2020-11-04 09:45:00,11861.75,48.98331893795655,1101.1499999999996,105.14999999999964,TREND_CONTINUED
40,1,2763,2020-11-04 12:45:00,11816.05,50.831869632173536,1146.8500000000004,59.44999999999891,TREND_CONTINUED
40,1,2773,2020-11-05 11:15:00,12066.9,52.84472489316755,896.0,8.549999999999272,TREND_CONTINUED
40,1,2778,2020-11-05 13:45:00,12083.3,47.776196183232564,879.6000000000004,2.099999999998545,TREND_CONTINUED
40,1,2783,2020-11-06 09:45:00,12195.7,44.643628055805685,767.1999999999989,51.95000000000073,TREND_CONTINUED
40,1,2791,2020-11-06 13:45:00,12253.45,39.791245562309044,709.4499999999989,56.75,TREND_CONTINUED
40,1,2797,2020-11-09 10:15:00,12410.95,45.56134079198679,551.9499999999989,43.05000000000109,TREND_CONTINUED
40,1,2808,2020-11-10 09:15:00,12522.55,41.22990620981246,440.35000000000036,7.449999999998909,TREND_CONTINUED
40,1,2812,2020-11-10 11:15:00,12564.95,41.14710971030585,397.9499999999989,44.55000000000109,TREND_CONTINUED
40,1,2817,2020-11-10 13:45:00,12531.9,43.03720154643055,431.0,11.5,TREND_CONTINUED
40,1,2823,2020-11-11 10:15:00,12730.1,46.790356368939214,232.79999999999927,158.14999999999964,TREND_CONTINUED
40,1,2834,2020-11-12 09:15:00,12683.05,53.58210480544011,279.85000000000036,74.75,TREND_CONTINUED
40,1,2861,2020-11-14 18:45:00,12767.55,46.72257268015843,195.35000000000036,21.099999999998545,TREND_CONTINUED
40,1,2889,2020-11-19 09:45:00,12951.4,40.898493920994284,11.5,204.9499999999989,CST_CORRECT
40,1,2895,2020-11-19 12:45:00,12921.95,37.60557308163239,8.599999999998545,175.5,CST_CORRECT
41,-1,2907,2020-11-20 12:15:00,12757.9,46.002201159495264,-0.4500000000007276,209.60000000000036,CST_CORRECT
42,1,2931,2020-11-24 11:15:00,13012.2,44.89030376265859,132.4499999999989,49.5,TREND_CONTINUED
42,1,2938,2020-11-24 14:45:00,13050.9,38.50990904905391,93.75,88.19999999999891,TREND_CONTINUED
42,1,2940,2020-11-25 09:15:00,13122.75,39.57384040730517,9.799999999999272,160.04999999999927,CST_CORRECT
43,-1,2954,2020-11-26 09:45:00,12833.25,49.74305019843587,42.399999999999636,228.95000000000073,CST_CORRECT
43,-1,2960,2020-11-26 12:45:00,12902.45,49.0298072096545,33.900000000001455,159.75,CST_CORRECT
44,1,2984,2020-12-01 11:45:00,13075.9,46.45187568217217,701.1000000000004,92.0,TREND_CONTINUED
44,1,2991,2020-12-01 15:15:00,13097.85,41.69044101257231,679.1499999999996,113.95000000000073,TREND_CONTINUED
44,1,3006,2020-12-03 09:45:00,13158.45,44.02798640035309,618.5499999999993,50.20000000000073,TREND_CONTINUED
