label,axis,slots,slot_pct,select,idle,cost_bps,rot_score,rot_margin,rot_max_per_day,rot_entrant,trim_mult,trim_when,min_fill_frac,rot_sell_only,hard_stop,hard_stop_pct,seed,cagr,maxdd,calmar,sharpe,trades,trades_per_yr,win_rate,avg_win,avg_loss,expectancy,max_loss_streak,invested_pct,w1_cagr,w1_dd,w2_cagr,w2_dd,days_signal,days_bind,days_full,turned_away,cash_refused,entries_taken,swaps,swap_attempts,swaps_per_yr,trims,trims_per_yr,trim_notional,partial_fills,tax_paid,tax_st,tax_lt,turnover_x,pos_rs_med,cap_pct_med,cap_pct_p95,cap_over1pct,profit_total,top10_share,top10_share_all,mult_all,mult_drop10
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,2,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,3,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,4,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,5,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,6,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,7,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,8,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,9,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,10,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
CTRL_sel_rs,CTRL,16,0.0625,rs,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,11,20.9,-32.64,0.64,1.191,693,32.0,49.5,36.52,-11.73,12.152,14,72.9,19.33,-32.64,22.4,-32.51,1880,465,41,987,1939,693,0,0,0.0,0,0.0,0.0,0,8.703106e+06,7.661758e+06,1.041347e+06,2.536,570582.0,0.443,5.78,34.5,67022114.0,36.4,36.4,7.528595720956197e+20,6942268636266496.0
