label,axis,slots,slot_pct,select,idle,cost_bps,rot_score,rot_margin,rot_max_per_day,rot_entrant,trim_mult,trim_when,min_fill_frac,seeds,cagr_med,cagr_min,cagr_max,maxdd_med,maxdd_worst,calmar_med,calmar_min,cagr_med,maxdd_med,calmar_med,sharpe_med,trades_med,trades_per_yr_med,win_rate_med,avg_win_med,avg_loss_med,expectancy_med,max_loss_streak_med,invested_pct_med,w1_cagr_med,w1_dd_med,w2_cagr_med,w2_dd_med,days_signal_med,days_bind_med,days_full_med,turned_away_med,cash_refused_med,entries_taken_med,swaps_med,swap_attempts_med,swaps_per_yr_med,trims_med,trims_per_yr_med,trim_notional_med,partial_fills_med,tax_paid_med,tax_st_med,tax_lt_med,turnover_x_med,pos_rs_med_med,cap_pct_med_med,cap_pct_p95_med,cap_over1pct_med,profit_total_med,top10_share_med,top10_share_all_med,mult_all_med,mult_drop10_med,med_seed,secs
PROOF_050,P,16,0.0625,random,0.05,25.0,,0.0,1,tv,0.0,month,0.0,30,20.935,19.81,21.74,-35.5,-36.96,0.601,0.549,20.935,-35.5,0.601,1.19,688.0,31.7,49.0,37.41,-11.58,12.314,14.0,72.89,18.935,-32.705,22.9,-35.5,1880.0,472.0,41.0,977.5,1955.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8322651.0,7354846.0,985292.5,2.47,542587.5,0.426,4.704,32.9,67352130.0,39.55,39.55,9.23786201681212e+20,7667506881757184.0,29,2.7
PROOF_052,P,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,30,20.975,20.01,21.72,-34.045,-36.92,0.613,0.556,20.975,-34.045,0.613,1.192,689.0,31.8,49.1,37.18,-11.595,12.268,14.0,72.91,19.025,-32.615,22.85,-33.98,1880.0,472.0,41.0,978.5,1953.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8466719.5,7461325.0,1001508.0,2.479,548749.0,0.429,4.772,33.1,67504935.5,36.8,36.8,8.850774110402416e+20,8141952323158016.0,16,2.6
PROOF_055,P,16,0.0625,random,0.055,25.0,,0.0,1,tv,0.0,month,0.0,30,21.26,19.87,21.89,-34.805,-35.91,0.618,0.553,21.26,-34.805,0.618,1.203,687.0,31.7,49.2,37.23,-11.56,12.427,14.0,72.89,19.165,-32.485,23.32,-34.805,1880.0,470.5,41.0,978.0,1954.5,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8712435.5,7684792.0,1003023.0,2.472,552620.5,0.432,4.764,33.1,71159754.0,39.4,39.4,1.289113594300763e+21,1.0393129903456256e+16,16,3.2
