label,axis,slots,slot_pct,select,idle,cost_bps,rot_score,rot_margin,rot_max_per_day,rot_entrant,trim_mult,trim_when,min_fill_frac,rot_sell_only,hard_stop,hard_stop_pct,seed,cagr,maxdd,calmar,sharpe,trades,trades_per_yr,win_rate,avg_win,avg_loss,expectancy,max_loss_streak,invested_pct,w1_cagr,w1_dd,w2_cagr,w2_dd,days_signal,days_bind,days_full,turned_away,cash_refused,entries_taken,swaps,swap_attempts,swaps_per_yr,trims,trims_per_yr,trim_notional,partial_fills,tax_paid,tax_st,tax_lt,turnover_x,pos_rs_med,cap_pct_med,cap_pct_p95,cap_over1pct,profit_total,top10_share,top10_share_all,mult_all,mult_drop10
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,1025,21.88,-32.13,0.681,1.207,787,36.3,45.0,37.25,-10.07,11.215,16,73.22,21.52,-32.13,22.1,-31.73,1880,461,36,913,2065,787,146,2876,6.73,0,0.0,0.0,0,1.0185129e+07,8.573552e+06,1.611578e+06,2.962,747609.0,0.563,6.766,40.8,79897415.0,43.2,43.2,1.3649248541856112e+22,1.0766751148644762e+17
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,1026,22.04,-32.13,0.686,1.215,777,35.8,45.9,36.88,-10.07,11.502,16,73.06,21.52,-32.13,22.43,-31.74,1880,484,36,957,2023,777,138,2892,6.36,0,0.0,0.0,0,1.0347166e+07,9.052316e+06,1.29485e+06,2.867,742712.0,0.553,6.58,40.2,82115923.0,35.8,35.8,7.761141508400272e+22,7.156713626051543e+17
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,1027,21.8,-32.13,0.678,1.192,784,36.2,44.6,37.68,-10.03,11.265,16,73.07,21.51,-32.13,21.96,-31.74,1880,458,36,901,2080,784,146,2879,6.73,0,0.0,0.0,0,1.0201276e+07,8.638964e+06,1.562311e+06,2.939,744754.0,0.543,6.373,40.1,78886931.0,42.7,42.7,1.4767831225204166e+22,1.1649096345033114e+17
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,1028,21.67,-32.13,0.675,1.208,775,35.7,45.0,37.7,-10.26,11.341,16,73.18,21.52,-32.13,21.69,-31.74,1880,470,36,919,2070,775,145,2871,6.69,0,0.0,0.0,0,9.527277e+06,7.459065e+06,2.068213e+06,2.866,742364.0,0.563,6.418,39.9,76651758.0,44.0,44.0,5.79350036644363e+21,3.3846388844396544e+16
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,1029,21.56,-32.13,0.671,1.204,782,36.1,45.9,36.61,-10.3,11.235,16,73.15,21.52,-32.13,21.45,-31.69,1880,487,36,960,2021,782,144,2869,6.64,0,0.0,0.0,0,9.226409e+06,7.565814e+06,1.660595e+06,2.909,744151.0,0.55,6.316,40.4,74931670.0,37.6,37.6,1.0069761662324184e+22,6.653213149652582e+16
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,1030,22.37,-32.13,0.696,1.227,770,35.5,45.7,37.52,-10.1,11.667,15,73.27,21.52,-32.13,23.1,-31.73,1880,474,36,936,2051,770,138,2887,6.36,0,0.0,0.0,0,1.0576002e+07,8.771191e+06,1.804811e+06,2.826,739492.0,0.551,6.608,39.7,86941101.0,42.7,42.7,6.419184561954288e+22,5.0635595963590246e+17
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1001,22.44,-36.21,0.62,1.257,712,32.8,48.0,38.79,-11.14,12.845,16,73.23,18.73,-31.78,26.23,-36.21,1880,530,93,1043,1914,712,50,2928,2.31,0,0.0,0.0,0,1.063099e+07,8.630491e+06,2.000499e+06,2.595,525086.0,0.422,6.175,32.9,88218483.0,41.2,41.2,3.466474000842655e+22,1.5189596800915866e+17
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1002,22.31,-33.26,0.671,1.263,707,32.6,48.5,38.71,-11.27,12.977,16,73.12,18.84,-31.78,25.89,-33.26,1880,519,93,1032,1933,707,53,2937,2.44,0,0.0,0.0,0,1.0247972e+07,9.004578e+06,1.243393e+06,2.529,552411.0,0.425,5.666,33.4,85962574.0,38.1,38.1,6.019413533831491e+22,2.5141089283342336e+17
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1003,21.36,-35.58,0.6,1.215,713,32.9,48.1,37.86,-11.31,12.342,16,73.14,18.84,-31.78,23.92,-35.58,1880,537,93,1080,1883,713,57,2929,2.63,0,0.0,0.0,0,8.631954e+06,7.40704e+06,1.224914e+06,2.536,541459.0,0.424,5.656,32.7,72302195.0,39.5,39.5,2.819665164624858e+21,1.1776806768082944e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1004,22.12,-33.26,0.665,1.247,714,32.9,47.9,38.98,-11.34,12.76,16,73.13,18.84,-31.78,25.5,-33.26,1880,503,93,987,1975,714,57,2928,2.63,0,0.0,0.0,0,9.805312e+06,8.560559e+06,1.244754e+06,2.591,555576.0,0.437,5.908,34.3,82971126.0,39.3,39.3,2.320977580941454e+22,9.693957653423718e+16
