label,axis,slots,slot_pct,select,idle,cost_bps,rot_score,rot_margin,rot_max_per_day,rot_entrant,trim_mult,trim_when,min_fill_frac,rot_sell_only,hard_stop,hard_stop_pct,seeds,seedbase,cagr_med,cagr_min,cagr_max,maxdd_med,maxdd_worst,calmar_med,calmar_min,cagr_med,maxdd_med,calmar_med,sharpe_med,trades_med,trades_per_yr_med,win_rate_med,avg_win_med,avg_loss_med,expectancy_med,max_loss_streak_med,invested_pct_med,w1_cagr_med,w1_dd_med,w2_cagr_med,w2_dd_med,days_signal_med,days_bind_med,days_full_med,turned_away_med,cash_refused_med,entries_taken_med,swaps_med,swap_attempts_med,swaps_per_yr_med,trims_med,trims_per_yr_med,trim_notional_med,partial_fills_med,tax_paid_med,tax_st_med,tax_lt_med,turnover_x_med,pos_rs_med_med,cap_pct_med_med,cap_pct_p95_med,cap_over1pct_med,profit_total_med,top10_share_med,top10_share_all_med,mult_all_med,mult_drop10_med,med_seed,secs
BASE_rand_b60,BASE,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,30,1000,19.355,18.08,20.31,-33.98,-39.12,0.561,0.462,19.355,-33.98,0.561,1.114,685.0,31.6,47.75,36.935,-11.9,11.508,14.0,72.875,18.11,-32.83,20.65,-33.98,1880.0,467.0,41.0,955.5,1979.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6340855.5,5504286.0,828053.5,2.442,488555.5,0.391,4.036,28.95,49840944.5,38.5,38.5,5.631334893997785e+18,48855380918272.0,1007,3.4
A_unre_m010_b60,SEL,16,0.0625,random,0.052,60.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,30,1000,20.83,19.93,22.6,-34.96,-37.93,0.59,0.56,20.83,-34.96,0.59,1.183,739.5,34.1,46.6,37.905,-11.045,11.704,15.0,73.27,19.65,-32.03,22.11,-34.96,1880.0,525.0,84.0,1025.5,1946.5,739.5,93.0,2912.5,4.29,0.0,0.0,0.0,0.0,8140931.5,6872872.5,1133373.5,2.676,554094.5,0.411,4.976,32.05,65977445.0,41.5,41.5,5.228914023060839e+20,2811527467892736.0,1019,6.6
X_entrs_unre_m010_b60,SEL,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,30,1000,20.975,19.88,22.41,-32.13,-33.64,0.647,0.613,20.975,-32.13,0.647,1.185,743.5,34.3,46.1,38.545,-11.23,11.748,15.0,73.24,19.17,-32.02,22.9,-32.13,1880.0,502.5,84.0,987.0,1982.0,743.5,96.0,2913.5,4.43,0.0,0.0,0.0,0.0,8695540.5,7655893.0,1090479.0,2.745,564373.0,0.44,5.763,34.55,67964696.0,45.1,45.1,5.162026772501365e+20,2408629739192320.0,1024,6.4
X_entage_unre_m010_b60,SEL,16,0.0625,random,0.052,60.0,unreal,10.0,1,age,0.0,month,0.0,0,0,0.92,30,1000,20.805,18.6,22.52,-38.75,-39.34,0.534,0.473,20.805,-38.75,0.534,1.169,749.0,34.5,45.4,38.93,-11.22,11.518,15.0,73.34,19.43,-32.02,22.16,-38.75,1880.0,501.5,84.0,988.5,1985.0,749.0,98.5,2912.0,4.545,0.0,0.0,0.0,0.0,8503696.0,7218677.5,1110419.5,2.736,536192.5,0.43,5.434,33.1,65763842.5,46.35,46.35,1.6811236800164843e+20,878134115172352.0,1012,6.4
