label,axis,slots,slot_pct,select,idle,cost_bps,rot_score,rot_margin,rot_max_per_day,rot_entrant,trim_mult,trim_when,min_fill_frac,rot_sell_only,hard_stop,hard_stop_pct,seed,cagr,maxdd,calmar,sharpe,trades,trades_per_yr,win_rate,avg_win,avg_loss,expectancy,max_loss_streak,invested_pct,w1_cagr,w1_dd,w2_cagr,w2_dd,days_signal,days_bind,days_full,turned_away,cash_refused,entries_taken,swaps,swap_attempts,swaps_per_yr,trims,trims_per_yr,trim_notional,partial_fills,tax_paid,tax_st,tax_lt,turnover_x,pos_rs_med,cap_pct_med,cap_pct_p95,cap_over1pct,profit_total,top10_share,top10_share_all,mult_all,mult_drop10
BASE_rand,BASE,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1021,20.94,-32.64,0.642,1.189,690,31.8,48.8,37.47,-11.72,12.305,14,72.89,18.99,-32.64,22.84,-32.51,1880,473,41,1002,1927,690,0,0,0.0,0,0.0,0.0,0,7.92365e+06,6.905542e+06,1.018108e+06,2.508,568638.0,0.432,4.956,33.0,66706795.0,41.0,41.0,6.193120805453887e+20,4656476840787968.0
BASE_rand,BASE,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1022,21.55,-32.58,0.661,1.223,683,31.5,49.5,37.34,-11.47,12.688,14,73.03,19.16,-32.58,23.91,-32.07,1880,478,53,968,1968,683,0,0,0.0,0,0.0,0.0,0,9.044018e+06,8.014581e+06,1.029438e+06,2.445,558670.0,0.432,4.688,33.5,74891610.0,39.8,39.8,4.596849472404969e+21,3.4562703490023424e+16
BASE_rand,BASE,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1023,21.17,-32.59,0.65,1.203,690,31.8,49.9,36.48,-11.66,12.343,14,72.93,19.06,-32.59,23.23,-32.52,1880,469,41,991,1938,690,0,0,0.0,0,0.0,0.0,0,9.235985e+06,8.229762e+06,1.006223e+06,2.519,555342.0,0.434,5.4,33.5,70582080.0,35.6,35.6,2.2041608775644112e+21,2.0325037227638784e+16
BASE_rand,BASE,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1024,21.39,-32.58,0.657,1.217,689,31.8,49.2,37.44,-11.61,12.524,14,72.89,19.1,-32.58,23.66,-32.07,1880,473,53,996,1934,689,0,0,0.0,0,0.0,0.0,0,8.773531e+06,7.769712e+06,1.003818e+06,2.486,558629.0,0.435,5.184,33.5,72764980.0,39.7,39.7,2.5144069597570353e+21,1.890525633105101e+16
BASE_rand,BASE,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1025,20.89,-37.69,0.554,1.188,690,31.8,49.0,37.11,-11.67,12.228,14,72.79,19.16,-32.58,22.55,-37.69,1880,472,53,962,1967,690,0,0,0.0,0,0.0,0.0,0,8.511081e+06,7.539196e+06,971886.0,2.485,539889.0,0.423,4.528,33.0,66690590.0,35.5,35.5,8.05492859465722e+20,7427618731196416.0
BASE_rand,BASE,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1026,20.58,-35.93,0.573,1.17,693,32.0,48.6,37.08,-11.66,12.044,14,72.75,19.06,-32.59,22.03,-35.93,1880,476,41,978,1948,693,0,0,0.0,0,0.0,0.0,0,7.96766e+06,6.988746e+06,978914.0,2.522,542688.0,0.437,4.753,33.8,62921957.0,36.0,36.0,3.359498493002598e+20,3097867031937024.0
BASE_rand,BASE,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1027,20.83,-36.92,0.564,1.178,687,31.7,48.6,37.56,-11.7,12.246,14,72.84,18.95,-32.65,22.65,-36.92,1880,464,41,949,1983,687,0,0,0.0,0,0.0,0.0,0,7.781038e+06,6.807917e+06,973121.0,2.448,531711.0,0.425,4.458,32.8,65410409.0,40.7,40.7,2.9395891969335493e+20,2210217685155840.0
BASE_rand,BASE,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1028,21.07,-32.59,0.646,1.201,682,31.4,49.4,36.96,-11.52,12.433,13,72.83,19.06,-32.59,23.02,-32.52,1880,471,41,969,1968,682,0,0,0.0,0,0.0,0.0,0,8.856453e+06,7.85622e+06,1.000234e+06,2.429,553278.0,0.429,5.179,33.4,69044129.0,35.3,35.3,1.702202047996671e+21,1.5696377816285184e+16
BASE_rand,BASE,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1029,21.01,-35.44,0.593,1.19,687,31.7,48.5,37.84,-11.64,12.342,14,72.85,18.95,-32.65,23.03,-35.44,1880,466,41,954,1978,687,0,0,0.0,0,0.0,0.0,0,8.077086e+06,7.095207e+06,981878.0,2.455,539322.0,0.425,4.762,32.6,67651545.0,40.4,40.4,5.201620274178509e+20,3910989166673920.0
BASE_rand,BASE,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,1030,20.37,-32.58,0.625,1.174,699,32.2,49.4,35.95,-11.66,11.838,14,72.83,19.1,-32.58,21.56,-32.07,1880,476,53,970,1950,699,0,0,0.0,0,0.0,0.0,0,8.298408e+06,7.283881e+06,1.014527e+06,2.57,563376.0,0.426,4.979,33.0,61056544.0,36.9,36.9,2.6043820545437126e+20,2401554854313984.0
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1001,22.61,-33.52,0.674,1.264,740,34.1,47.4,38.37,-10.66,12.594,15,73.15,20.55,-31.79,24.67,-33.52,1880,513,84,991,1985,740,97,2907,4.47,0,0.0,0.0,0,1.1329261e+07,9.731525e+06,1.597736e+06,2.715,633228.0,0.486,6.875,35.8,91134955.0,38.8,38.8,1.1791389396216067e+23,4.8101888240490906e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1002,22.05,-33.52,0.658,1.254,753,34.7,47.4,37.42,-10.7,12.113,15,73.17,20.55,-31.79,23.54,-33.52,1880,544,84,1082,1880,753,96,2906,4.43,0,0.0,0.0,0,1.0138563e+07,8.533066e+06,1.605497e+06,2.795,636854.0,0.488,6.779,36.7,82280533.0,38.7,38.7,2.750377791012721e+22,1.1219918302006477e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1003,21.71,-34.78,0.624,1.213,749,34.5,47.5,37.13,-10.8,11.985,15,73.11,20.55,-31.79,22.82,-34.78,1880,526,84,1029,1934,749,93,2907,4.29,0,0.0,0.0,0,1.0205157e+07,8.949051e+06,1.256107e+06,2.777,650057.0,0.48,6.15,35.9,77778365.0,39.5,39.5,1.6596317443714537e+22,9.141411828780237e+16
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1004,21.9,-33.52,0.653,1.226,742,34.2,47.8,37.19,-10.73,12.196,15,73.23,20.55,-31.79,23.23,-33.52,1880,517,84,1018,1952,742,93,2911,4.29,0,0.0,0.0,0,9.78595e+06,8.18956e+06,1.596392e+06,2.72,634094.0,0.465,6.468,35.8,79978507.0,39.9,39.9,2.244366622500273e+22,9.15567799215063e+16
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1005,21.45,-33.52,0.64,1.207,747,34.4,47.5,36.74,-10.69,11.85,15,73.2,20.55,-31.79,22.3,-33.52,1880,522,84,1024,1945,747,97,2906,4.47,0,0.0,0.0,0,9.493984e+06,8.271398e+06,1.222586e+06,2.743,634910.0,0.46,5.805,35.1,74030693.0,39.7,39.7,7.755789092833133e+21,4.271961733175706e+16
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1006,23.5,-33.43,0.703,1.296,736,33.9,48.2,38.44,-10.71,12.997,14,73.27,20.42,-31.79,26.66,-33.43,1880,517,84,996,1977,736,90,2914,4.15,0,0.0,0.0,0,1.1849938e+07,9.418029e+06,2.43191e+06,2.691,629278.0,0.47,6.775,36.0,105959180.0,46.9,46.9,8.3865311684953e+23,3.5130001238838477e+18
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1007,22.29,-33.52,0.665,1.246,745,34.4,48.2,37.0,-10.57,12.352,15,73.27,20.55,-31.79,24.02,-33.52,1880,554,84,1084,1879,745,89,2912,4.1,0,0.0,0.0,0,1.1183399e+07,9.882718e+06,1.300681e+06,2.781,634282.0,0.486,6.45,35.7,86508201.0,38.8,38.8,1.2533093523887192e+23,6.903345602520678e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1008,23.0,-33.52,0.686,1.272,743,34.3,47.2,38.65,-10.69,12.621,15,73.43,20.55,-31.79,25.49,-33.52,1880,531,84,1036,1932,743,92,2914,4.24,0,0.0,0.0,0,1.0961166e+07,9.30643e+06,1.654734e+06,2.749,634111.0,0.485,6.459,35.8,96876814.0,48.9,48.9,1.1286493544151337e+23,4.727750534574899e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1009,23.28,-33.52,0.695,1.282,737,34.0,48.2,38.28,-10.71,12.887,15,73.46,20.55,-31.79,26.07,-33.52,1880,515,84,1010,1961,737,89,2920,4.1,0,0.0,0.0,0,1.1282165e+07,9.32409e+06,1.958074e+06,2.685,632264.0,0.475,6.392,35.5,101796393.0,47.3,47.3,4.395882171195078e+23,1.841370127539372e+18
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1010,21.91,-34.42,0.636,1.23,741,34.2,48.2,36.84,-10.73,12.186,15,73.01,20.42,-31.79,23.37,-34.42,1880,530,84,1021,1950,741,93,2910,4.29,0,0.0,0.0,0,1.0373024e+07,9.156767e+06,1.216257e+06,2.702,650663.0,0.475,5.901,35.9,80519368.0,38.9,38.9,4.093231629324496e+22,2.254589480843346e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1011,22.01,-33.52,0.657,1.251,740,34.1,48.5,36.56,-10.71,12.219,15,73.2,20.55,-31.79,23.44,-33.52,1880,534,84,1045,1928,740,94,2922,4.33,0,0.0,0.0,0,9.488167e+06,8.251871e+06,1.236295e+06,2.676,633228.0,0.465,5.975,34.9,81086738.0,41.6,41.6,3.391247448926928e+22,1.574315795582812e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1012,23.71,-33.43,0.709,1.299,741,34.2,48.3,38.34,-10.65,13.021,15,73.28,20.42,-31.79,27.11,-33.43,1880,525,84,1029,1940,741,91,2914,4.2,0,0.0,0.0,0,1.3797513e+07,1.2001808e+07,1.795705e+06,2.775,630225.0,0.527,7.096,37.0,111448151.0,44.0,44.0,2.4419745041005236e+24,1.1893283137234403e+19
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1013,23.62,-33.43,0.706,1.306,738,34.0,48.4,38.37,-10.75,13.011,15,73.32,20.42,-31.79,26.91,-33.43,1880,534,84,1039,1931,738,89,2917,4.1,0,0.0,0.0,0,1.2079389e+07,1.0062911e+07,2.016478e+06,2.711,629481.0,0.49,7.216,36.4,108184571.0,46.9,46.9,8.636310171316492e+23,3.6176266267260355e+18
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1014,23.02,-35.04,0.657,1.28,747,34.4,47.7,38.34,-10.79,12.626,15,73.29,20.42,-31.79,25.67,-35.04,1880,531,84,1034,1938,747,100,2906,4.61,0,0.0,0.0,0,1.1595167e+07,9.398923e+06,2.196244e+06,2.757,642455.0,0.497,6.907,36.0,97792624.0,44.4,44.4,1.4903950497321606e+23,5.486061714019451e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1015,21.88,-35.06,0.624,1.226,743,34.3,48.2,36.78,-10.74,12.155,15,73.28,20.55,-31.79,23.19,-35.06,1880,539,84,1047,1923,743,94,2907,4.33,0,0.0,0.0,0,9.510852e+06,8.254552e+06,1.2563e+06,2.723,647116.0,0.481,6.363,35.7,79470907.0,43.0,43.0,2.514989725548817e+22,1.1675334300244378e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1016,23.56,-33.43,0.705,1.296,743,34.3,48.0,38.45,-10.69,12.919,15,73.21,20.42,-31.79,26.79,-33.43,1880,522,84,1024,1941,743,89,2912,4.1,0,0.0,0.0,0,1.2209684e+07,1.0091806e+07,2.117879e+06,2.777,630297.0,0.489,6.842,36.6,107282488.0,47.6,47.6,9.279676399684132e+23,3.887126822298583e+18
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1017,22.9,-33.43,0.685,1.276,739,34.1,48.0,38.26,-10.66,12.839,15,73.18,20.42,-31.79,25.42,-33.43,1880,544,84,1069,1905,739,94,2924,4.33,0,0.0,0.0,0,1.1108176e+07,9.502802e+06,1.605374e+06,2.694,629495.0,0.515,6.447,37.3,95427368.0,42.4,42.4,3.138505617982881e+23,1.1011725088092324e+18
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1018,23.05,-34.42,0.669,1.272,737,34.0,47.4,38.88,-10.55,12.86,15,73.33,20.55,-31.79,25.58,-34.42,1880,517,84,1008,1964,737,90,2912,4.15,0,0.0,0.0,0,1.1389348e+07,9.396139e+06,1.993209e+06,2.715,658344.0,0.497,6.276,36.1,97907902.0,49.2,49.2,2.0756665542745792e+23,6.597062207513559e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1019,22.8,-33.52,0.68,1.273,736,33.9,48.1,38.16,-10.76,12.773,14,73.27,20.55,-31.79,25.08,-33.52,1880,516,84,1035,1939,736,91,2918,4.2,0,0.0,0.0,0,1.2034373e+07,1.0185877e+07,1.848495e+06,2.707,631270.0,0.487,6.488,36.0,94800849.0,39.1,39.1,2.4074442168071723e+23,9.820952620821381e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1020,23.55,-34.42,0.684,1.3,741,34.2,48.2,38.59,-10.81,12.991,15,73.21,20.42,-31.79,26.76,-34.42,1880,514,84,997,1975,741,94,2908,4.33,0,0.0,0.0,0,1.1725306e+07,9.506533e+06,2.218773e+06,2.737,650663.0,0.485,6.531,36.0,106577488.0,46.8,46.8,9.138747598416633e+23,3.8280893700788716e+18
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1021,21.69,-34.42,0.63,1.223,746,34.4,48.1,36.54,-10.71,12.025,15,73.2,20.55,-31.79,22.79,-34.42,1880,542,84,1057,1911,746,95,2904,4.38,0,0.0,0.0,0,9.798502e+06,8.407294e+06,1.391208e+06,2.759,659541.0,0.486,6.215,35.5,77238005.0,39.8,39.8,2.1637274193723906e+22,1.1918011119383347e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1022,23.5,-33.52,0.701,1.287,734,33.8,48.9,37.91,-10.81,13.023,15,73.34,20.55,-31.79,26.53,-33.52,1880,526,84,1027,1945,734,87,2918,4.01,0,0.0,0.0,0,1.2008958e+07,9.853466e+06,2.155492e+06,2.677,630170.0,0.463,6.245,35.6,106103797.0,47.0,47.0,9.994651303278843e+23,4.186620045809418e+18
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1023,21.99,-33.52,0.656,1.247,742,34.2,48.2,36.61,-10.65,12.152,15,73.27,20.55,-31.79,23.4,-33.52,1880,546,84,1106,1867,742,96,2912,4.43,0,0.0,0.0,0,1.0201401e+07,8.744419e+06,1.456982e+06,2.701,634844.0,0.466,5.779,35.6,81499982.0,36.6,36.6,5.5655047345880735e+22,3.0655301587409306e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1024,22.73,-33.52,0.678,1.26,740,34.1,47.4,38.63,-10.62,12.742,15,73.26,20.55,-31.79,24.92,-33.52,1880,541,84,1077,1896,740,94,2919,4.33,0,0.0,0.0,0,1.0584779e+07,9.006407e+06,1.578372e+06,2.701,633228.0,0.498,6.293,37.0,92275919.0,42.8,42.8,1.593638539965756e+23,5.591421728556319e+17
A_unre_m010,SEL,16,0.0625,random,0.052,25.0,unreal,10.0,1,tv,0.0,month,0.0,0,0,0.92,1025,22.66,-33.43,0.678,1.28,749,34.5,47.0,38.59,-10.72,12.455,15,73.3,20.42,-31.79,24.93,-33.43,1880,523,84,1026,1943,749,99,2904,4.57,0,0.0,0.0,0,1.0172616e+07,8.075628e+06,2.096989e+06,2.755,633282.0,0.473,6.471,35.5,90974422.0,48.7,48.7,3.819716764955218e+22,1.2140156276860518e+17
