label,axis,slots,slot_pct,select,idle,cost_bps,rot_score,rot_margin,rot_max_per_day,rot_entrant,trim_mult,trim_when,min_fill_frac,rot_sell_only,hard_stop,hard_stop_pct,seed,cagr,maxdd,calmar,sharpe,trades,trades_per_yr,win_rate,avg_win,avg_loss,expectancy,max_loss_streak,invested_pct,w1_cagr,w1_dd,w2_cagr,w2_dd,days_signal,days_bind,days_full,turned_away,cash_refused,entries_taken,swaps,swap_attempts,swaps_per_yr,trims,trims_per_yr,trim_notional,partial_fills,tax_paid,tax_st,tax_lt,turnover_x,pos_rs_med,cap_pct_med,cap_pct_p95,cap_over1pct,profit_total,top10_share,top10_share_all,mult_all,mult_drop10
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,18,21.63,-32.13,0.673,1.207,779,35.9,45.7,36.92,-10.22,11.318,16,73.08,21.52,-32.13,21.61,-31.74,1880,489,36,960,2025,779,145,2875,6.69,0,0.0,0.0,0,9.064462e+06,7.404652e+06,1.65981e+06,2.883,742919.0,0.543,6.168,40.1,75734107.0,37.0,37.0,1.4372746192493648e+22,9.496240551939277e+16
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,19,22.41,-32.13,0.697,1.231,769,35.5,45.8,37.43,-10.04,11.69,15,73.18,21.51,-32.13,23.2,-31.7,1880,469,36,925,2060,769,135,2900,6.23,0,0.0,0.0,0,1.1099276e+07,8.92989e+06,2.169386e+06,2.821,736085.0,0.545,6.753,40.2,87993247.0,41.9,41.9,8.191326245526627e+22,6.461442945785528e+17
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,20,22.59,-32.13,0.703,1.238,775,35.7,45.8,37.42,-10.16,11.637,16,73.24,21.51,-32.13,23.57,-31.7,1880,438,36,861,2125,775,142,2890,6.55,0,0.0,0.0,0,1.2089604e+07,9.828073e+06,2.261532e+06,2.897,742592.0,0.563,6.829,40.6,91648729.0,42.9,42.9,8.034456863306058e+22,6.337708030364221e+17
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,21,21.56,-32.13,0.671,1.207,786,36.2,44.9,37.36,-10.25,11.135,16,73.12,21.51,-32.13,21.48,-31.7,1880,475,36,935,2049,786,151,2856,6.96,0,0.0,0.0,0,9.30361e+06,7.142172e+06,2.161438e+06,2.955,746858.0,0.556,6.303,39.7,75055055.0,43.6,43.6,4.0083038734514504e+21,2.3417046461054976e+16
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,22,21.75,-32.13,0.677,1.216,788,36.3,45.6,36.54,-10.06,11.168,16,72.99,21.51,-32.13,21.87,-31.74,1880,492,36,970,2006,788,145,2878,6.69,0,0.0,0.0,0,9.616508e+06,8.338568e+06,1.27794e+06,2.932,746858.0,0.543,6.289,39.6,77748382.0,35.4,35.4,2.744352199891281e+22,2.5306265135611904e+17
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,23,22.41,-32.13,0.697,1.233,786,36.2,45.9,36.87,-10.15,11.448,16,73.26,21.52,-32.13,23.18,-31.74,1880,464,36,915,2060,786,142,2876,6.55,0,0.0,0.0,0,1.1036856e+07,9.088277e+06,1.94858e+06,2.994,747017.0,0.563,6.841,40.5,87942785.0,40.9,40.9,7.558638952595409e+22,5.962373930743235e+17
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,24,21.89,-32.13,0.681,1.21,781,36.0,45.1,37.36,-10.1,11.291,16,73.2,21.51,-32.13,22.14,-31.7,1880,457,36,896,2087,781,145,2877,6.69,0,0.0,0.0,0,1.0154655e+07,8.341583e+06,1.813072e+06,2.908,743618.0,0.545,6.571,40.1,80043882.0,43.1,43.1,1.4473931943021501e+22,1.1417263459323085e+17
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,25,21.84,-32.13,0.68,1.208,771,35.6,45.4,37.26,-10.06,11.425,15,73.16,21.51,-32.13,22.05,-31.7,1880,468,36,926,2061,771,139,2891,6.41,0,0.0,0.0,0,1.0206764e+07,8.578114e+06,1.62865e+06,2.813,737134.0,0.538,6.431,39.6,79455170.0,43.4,43.4,1.6821857713053252e+22,1.3269335820730368e+17
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,26,21.02,-32.13,0.654,1.179,796,36.7,45.2,36.04,-10.09,10.775,16,72.98,21.52,-32.13,20.36,-31.74,1880,496,36,1016,1955,796,148,2861,6.82,0,0.0,0.0,0,9.506008e+06,8.20629e+06,1.299718e+06,2.997,760606.0,0.58,6.068,41.0,68820651.0,36.3,36.3,4.703620812370669e+21,4.33730450662359e+16
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,27,22.7,-32.13,0.707,1.236,765,35.3,46.0,37.73,-10.13,11.888,15,73.27,21.52,-32.13,23.79,-31.7,1880,458,36,898,2089,765,133,2903,6.13,0,0.0,0.0,0,1.1020758e+07,8.73697e+06,2.283788e+06,2.794,734472.0,0.541,6.689,40.5,92263818.0,43.2,43.2,1.5178166572152867e+23,1.197277315499819e+18
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,28,21.12,-32.13,0.658,1.186,783,36.1,45.5,36.63,-10.25,11.064,16,73.07,21.52,-32.13,20.58,-31.73,1880,483,36,952,2034,783,150,2869,6.92,0,0.0,0.0,0,8.780608e+06,7.120796e+06,1.659811e+06,2.912,745152.0,0.538,5.893,39.6,69379608.0,38.9,38.9,3.547983355713541e+21,2.344197230375731e+16
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,29,21.65,-32.13,0.674,1.208,774,35.7,45.9,37.0,-10.29,11.402,15,73.05,21.52,-32.13,21.64,-31.73,1880,480,36,942,2045,774,142,2882,6.55,0,0.0,0.0,0,9.211498e+06,7.551694e+06,1.659804e+06,2.832,742186.0,0.535,6.286,39.7,76061663.0,38.1,38.1,1.3562934803197743e+22,8.961200155000832e+16
X_entrs_unre_m075,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,7.5,1,rs,0.0,month,0.0,0,0,0.92,30,21.82,-32.13,0.679,1.194,782,36.1,46.0,36.53,-10.1,11.366,16,72.93,21.51,-32.13,22.0,-31.74,1880,472,36,940,2038,782,141,2887,6.5,0,0.0,0.0,0,9.883366e+06,8.607292e+06,1.276075e+06,2.898,743589.0,0.531,6.336,39.6,78824973.0,35.8,35.8,5.381692117236798e+22,4.962571858529485e+17
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,1,20.05,-36.21,0.554,1.159,722,33.3,47.5,37.02,-11.55,11.523,16,73.1,18.84,-31.78,21.22,-36.21,1880,526,93,1041,1916,722,60,2917,2.77,0,0.0,0.0,0,7.149024e+06,5.970196e+06,1.178829e+06,2.603,537491.0,0.407,4.991,31.3,56912252.0,37.0,37.0,7.091970505629604e+19,351451805122560.0
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,2,20.66,-35.58,0.581,1.187,719,33.2,47.8,37.18,-11.38,11.853,16,73.07,18.84,-31.78,22.48,-35.58,1880,531,93,1065,1889,719,54,2919,2.49,0,0.0,0.0,0,8.358286e+06,7.133372e+06,1.224914e+06,2.599,543579.0,0.416,5.06,31.8,64162057.0,35.8,35.8,5.069390718837981e+20,2512203412406272.0
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,3,21.08,-33.26,0.634,1.195,714,32.9,47.9,37.89,-11.42,12.2,16,73.14,18.84,-31.78,23.33,-33.26,1880,522,93,1002,1959,714,56,2923,2.58,0,0.0,0.0,0,7.83709e+06,6.612392e+06,1.224698e+06,2.555,555576.0,0.425,5.447,33.1,68210723.0,40.3,40.3,1.0351622963440376e+21,4323531244437504.0
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,4,21.69,-33.26,0.652,1.23,704,32.5,47.6,38.73,-11.2,12.558,16,73.29,18.85,-31.78,24.59,-33.26,1880,504,93,982,1988,704,55,2939,2.54,0,0.0,0.0,0,9.032597e+06,7.008629e+06,2.023969e+06,2.516,550600.0,0.415,5.789,33.2,76672558.0,40.5,40.5,4.6056295213535047e+21,2.0181177298059264e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,5,21.49,-33.26,0.646,1.219,711,32.8,47.7,38.64,-11.35,12.488,16,73.15,18.84,-31.78,24.19,-33.26,1880,517,93,1013,1950,711,55,2931,2.54,0,0.0,0.0,0,9.406858e+06,8.162104e+06,1.244754e+06,2.561,554904.0,0.436,5.87,33.9,74561704.0,35.3,35.3,6.215381253987049e+21,3.0801136772448256e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,6,21.68,-33.26,0.652,1.234,711,32.8,48.0,38.58,-11.28,12.632,16,73.2,18.84,-31.78,24.57,-33.26,1880,525,93,1052,1911,711,55,2931,2.54,0,0.0,0.0,0,9.056233e+06,7.811479e+06,1.244754e+06,2.542,554904.0,0.407,5.378,32.8,76525792.0,38.8,38.8,1.0546064610714702e+22,4.404744512602112e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,7,21.29,-33.26,0.64,1.214,718,33.1,47.9,37.94,-11.37,12.257,16,73.04,18.84,-31.78,23.76,-33.26,1880,498,93,965,1988,718,52,2923,2.4,0,0.0,0.0,0,9.208718e+06,7.964285e+06,1.244433e+06,2.63,556791.0,0.426,5.968,33.8,71848605.0,35.0,35.0,3.652077024225792e+21,1.809835653018419e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,8,21.8,-33.26,0.656,1.237,708,32.6,48.6,37.86,-11.21,12.63,16,73.12,18.85,-31.78,24.83,-33.26,1880,526,93,1050,1916,708,55,2935,2.54,0,0.0,0.0,0,9.110077e+06,7.877836e+06,1.232241e+06,2.528,552417.0,0.408,5.632,32.2,78147315.0,38.7,38.7,1.587905727856091e+22,6.632155783993754e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,9,20.89,-33.26,0.628,1.199,717,33.1,48.1,37.2,-11.31,12.031,16,73.09,18.84,-31.78,22.94,-33.26,1880,519,93,1035,1923,717,56,2928,2.58,0,0.0,0.0,0,8.3704e+06,7.139492e+06,1.230908e+06,2.619,555931.0,0.418,5.231,32.5,66604433.0,35.7,35.7,1.4511404425196014e+21,7191321978601472.0
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,10,21.93,-33.26,0.659,1.237,712,32.8,48.0,38.72,-11.36,12.697,16,73.14,18.73,-31.78,25.18,-33.26,1880,511,93,996,1963,712,52,2930,2.4,0,0.0,0.0,0,9.406294e+06,8.186616e+06,1.219677e+06,2.57,548773.0,0.422,5.314,34.0,80122674.0,38.8,38.8,1.4844247177781481e+22,6.199951507010355e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,11,21.79,-33.26,0.655,1.231,709,32.7,48.2,38.39,-11.31,12.663,16,73.12,18.73,-31.78,24.88,-33.26,1880,518,93,1026,1941,709,57,2933,2.63,0,0.0,0.0,0,9.274642e+06,8.064236e+06,1.210407e+06,2.532,545781.0,0.42,5.161,32.9,78098010.0,39.0,39.0,1.230269139357075e+22,5.138432730438042e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,12,21.27,-36.21,0.588,1.21,714,32.9,47.9,38.07,-11.31,12.34,16,73.09,18.85,-31.78,23.74,-36.21,1880,546,93,1084,1873,714,52,2928,2.4,0,0.0,0.0,0,9.217926e+06,8.002192e+06,1.215732e+06,2.585,532695.0,0.424,6.065,33.3,71809748.0,35.6,35.6,3.57547248341408e+21,1.7718709338505216e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,13,21.35,-35.58,0.6,1.22,712,32.8,48.3,37.54,-11.32,12.286,16,73.08,18.84,-31.78,23.89,-35.58,1880,531,93,1049,1911,712,53,2928,2.44,0,0.0,0.0,0,9.201433e+06,7.97652e+06,1.224914e+06,2.552,541152.0,0.408,5.54,32.4,72622507.0,34.9,34.9,4.039447672249601e+21,2.001801793293517e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,14,20.85,-33.26,0.627,1.192,709,32.7,48.0,37.56,-11.24,12.166,16,73.14,18.73,-31.78,22.94,-33.26,1880,521,93,1048,1916,709,54,2933,2.49,0,0.0,0.0,0,8.47528e+06,7.280148e+06,1.195132e+06,2.542,546933.0,0.399,5.418,32.2,66295937.0,35.2,35.2,1.6825816940075664e+21,8338250045325312.0
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,15,20.78,-33.26,0.625,1.189,718,33.1,47.2,38.1,-11.22,12.064,16,73.25,18.73,-31.78,22.79,-33.26,1880,527,93,1070,1886,718,55,2922,2.54,0,0.0,0.0,0,8.168496e+06,6.937508e+06,1.230988e+06,2.605,550176.0,0.416,5.288,33.4,65284102.0,37.2,37.2,1.1748643789975354e+21,5822190020722688.0
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,16,22.37,-33.26,0.672,1.26,705,32.5,47.9,39.02,-11.12,12.916,16,73.28,18.84,-31.78,26.01,-33.26,1880,520,93,1026,1941,705,53,2937,2.44,0,0.0,0.0,0,9.438205e+06,7.420876e+06,2.017329e+06,2.534,551234.0,0.402,5.437,32.3,86090779.0,45.1,45.1,2.267829701018929e+22,8.546807966387405e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,17,21.91,-33.26,0.659,1.244,709,32.7,48.7,37.95,-11.3,12.664,16,73.09,18.85,-31.78,25.06,-33.26,1880,513,93,1019,1946,709,55,2934,2.54,0,0.0,0.0,0,9.261671e+06,8.04242e+06,1.219252e+06,2.549,554162.0,0.416,5.421,32.4,79663154.0,38.5,38.5,1.6619346600409097e+22,6.941348332149146e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,18,20.92,-33.3,0.628,1.193,721,33.2,47.7,37.71,-11.29,12.087,16,73.16,18.73,-31.78,23.08,-33.3,1880,499,93,989,1960,721,51,2921,2.35,0,0.0,0.0,0,9.120934e+06,7.893446e+06,1.227488e+06,2.656,556035.0,0.423,5.809,33.4,67655765.0,35.7,35.7,2.0091179997398313e+21,9956449304182784.0
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,19,22.1,-33.26,0.665,1.249,709,32.7,47.8,39.05,-11.33,12.759,16,73.23,18.84,-31.78,25.46,-33.26,1880,512,93,998,1965,709,53,2934,2.44,0,0.0,0.0,0,9.798865e+06,7.79493e+06,2.003934e+06,2.568,553193.0,0.424,5.752,32.9,82728205.0,41.4,41.4,1.4714185472342835e+22,6.447544345716326e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,20,21.01,-33.26,0.632,1.2,716,33.0,48.0,37.52,-11.3,12.155,16,73.11,18.85,-31.78,23.19,-33.26,1880,529,93,1074,1885,716,56,2927,2.58,0,0.0,0.0,0,8.766118e+06,7.531792e+06,1.234327e+06,2.613,555827.0,0.416,4.972,32.0,68281190.0,35.8,35.8,2.3586023973733626e+21,1.168834010546176e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,21,22.28,-35.58,0.626,1.259,708,32.6,48.4,38.39,-11.25,12.794,16,73.21,18.73,-31.78,25.9,-35.58,1880,509,93,1004,1957,708,50,2936,2.31,0,0.0,0.0,0,9.578578e+06,7.786236e+06,1.792342e+06,2.529,532693.0,0.421,5.66,32.9,84958469.0,44.5,44.5,1.64960391685116e+22,6.216884415574835e+16
X_entrs_unre_m125,SEL_PLAT,16,0.0625,random,0.052,25.0,unreal,12.5,1,rs,0.0,month,0.0,0,0,0.92,22,22.43,-36.21,0.619,1.261,709,32.7,47.5,39.65,-11.3,12.918,16,73.24,18.84,-31.78,26.14,-36.21,1880,524,93,1039,1924,709,53,2935,2.44,0,0.0,0.0,0,9.645848e+06,7.603311e+06,2.042537e+06,2.543,529011.0,0.425,6.013,32.9,87183592.0,44.6,44.6,1.706386426852954e+22,6.430882879084954e+16
