underlying,timeframe,atr_period,multiplier,label,n_trades,raw_n_flips,filter_rate,trades_per_month,avg_entry_lag_bars,avg_trend_bars,avg_trend_cal_days,median_trend_cal_days,pct_in_market,pct_bars_long,pct_bars_short,dominant_direction_pct,mean_mae_pts,mean_mfe_pts,mfe_mae_ratio,weekly_alignment_pct,total_bars,calendar_days_span,passed_gates,score
BANKNIFTY,60min,7,5.0,BANKNIFTY_60min_p7_m5.0,57,60,0.050000000000000044,2.3766267123287674,2.6379310344827585,56.35087719298246,11.38450292397661,9.958333333333334,0.9339924396626926,0.4515847630125036,0.482407676650189,0.482407676650189,613.9666940789474,1230.8270970394738,2.0047131365748103,0.7719298245614035,3439,730,1,0.39883208445252366
BANKNIFTY,15min,50,4.0,BANKNIFTY_15min_p50_m4.0,171,189,0.09523809523809523,6.902934350132626,3.9127906976744184,60.251461988304094,3.6675194931773873,3.0104166666666665,0.9095162429378532,0.513329802259887,0.3961864406779661,0.513329802259887,235.58302722953204,785.4046737938593,3.333876311168325,0.30409356725146197,11328,754,1,0.39818881750138674
BANKNIFTY,60min,21,2.5,BANKNIFTY_60min_p21_m2.5,128,138,0.07246376811594202,5.336986301369864,2.131782945736434,23.484375,4.595703125,3.166666666666667,0.8740913056120966,0.5263157894736842,0.34777551613841234,0.5263157894736842,298.005615234375,872.2153930664062,2.926842141482561,0.3203125,3439,730,1,0.39591230204688743
NIFTY50,60min,14,2.5,NIFTY50_60min_p14_m2.5,130,148,0.1216216216216216,5.420376712328768,2.145038167938931,23.2,4.7086538461538465,3.8125,0.8769991276533876,0.509450421634196,0.36754870601919165,0.509450421634196,112.89737079326923,351.9615685096154,3.1175355638184516,0.35384615384615387,3439,730,1,0.3937963206928463
BANKNIFTY,30min,30,5.0,BANKNIFTY_30min_p30_m5.0,82,89,0.0786516853932584,3.310179045092838,3.0120481927710845,61.207317073170735,7.837144308943088,5.520833333333333,0.9231193672981424,0.5050579363619643,0.41806143093617804,0.5050579363619643,431.92493330792706,1061.8262766768287,2.458358373860843,0.5365853658536586,5437,754,1,0.3933929947004347
BANKNIFTY,30min,50,4.0,BANKNIFTY_30min_p50_m4.0,105,119,0.11764705882352944,4.238643899204244,3.047169811320755,45.65714285714286,5.730753968253967,4.145833333333333,0.8817362516093434,0.508736435534302,0.3729998160750414,0.508736435534302,338.6614062500003,966.4376785714281,2.853698888434906,0.44761904761904764,5437,754,1,0.39220547636224823
NIFTY50,60min,50,2.0,NIFTY50_60min_p50_m2.0,162,180,0.09999999999999998,6.754623287671233,1.822085889570552,18.425925925925927,3.5378086419753085,2.8125,0.8679848793253853,0.5071241640011631,0.36086071532422215,0.5071241640011631,92.5160831404321,313.2379677854938,3.3857677190032285,0.2345679012345679,3439,730,1,0.39218384222447983
BANKNIFTY,30min,10,3.0,BANKNIFTY_30min_p10_m3.0,148,163,0.09202453987730064,5.974469496021221,2.865771812080537,32.62162162162162,4.040822072072072,2.9791666666666665,0.8879897002023175,0.5179326834651462,0.37005701673717123,0.5179326834651462,251.95780722128384,789.5037320523649,3.1334759607547196,0.28378378378378377,5437,754,1,0.392122132647898
BANKNIFTY,15min,21,5.0,BANKNIFTY_15min_p21_m5.0,134,145,0.07586206896551728,5.409316976127321,4.777777777777778,76.63432835820896,4.717428482587064,3.791666666666667,0.9065148305084746,0.5256002824858758,0.3809145480225989,0.5256002824858758,302.41755480410467,875.4760902518653,2.8949248360233835,0.3283582089552239,11328,754,1,0.39110533645156803
BANKNIFTY,15min,21,4.0,BANKNIFTY_15min_p21_m4.0,173,191,0.09424083769633507,6.983670424403183,3.5114942528735633,59.84971098265896,3.6554672447013483,3.0104166666666665,0.914018361581921,0.5217161016949152,0.3923022598870056,0.5217161016949152,240.16619851878608,766.031800939306,3.189590398914467,0.2774566473988439,11328,754,1,0.39107663925398345
BANKNIFTY,15min,30,5.0,BANKNIFTY_15min_p30_m5.0,136,145,0.06206896551724139,5.490053050397878,4.7226277372262775,76.07352941176471,4.704963235294118,3.21875,0.9133121468926554,0.5331920903954802,0.3801200564971751,0.5331920903954802,309.1783432904414,867.2705824908085,2.8050819254054176,0.33088235294117646,11328,754,1,0.39076558871186096
BANKNIFTY,60min,14,3.5,BANKNIFTY_60min_p14_m3.5,82,90,0.0888888888888889,3.419006849315069,1.8795180722891567,38.073170731707314,7.602134146341462,4.979166666666666,0.907822041291073,0.49665600465251525,0.4111660366385577,0.49665600465251525,421.0291539634146,1092.8085461128048,2.5955650240025054,0.5,3439,730,1,0.3894901369621199
BANKNIFTY,60min,14,2.5,BANKNIFTY_60min_p14_m2.5,131,142,0.07746478873239437,5.4620719178082195,2.196969696969697,23.206106870229007,4.5636132315521625,3.125,0.8839779005524862,0.5277697004943297,0.35620820005815645,0.5277697004943297,298.26306059160305,859.0154759064885,2.880059884729394,0.3282442748091603,3439,730,1,0.3889772655207349
BANKNIFTY,60min,7,2.5,BANKNIFTY_60min_p7_m2.5,124,136,0.08823529411764708,5.170205479452055,1.944,24.411290322580644,4.760416666666667,3.1875,0.8801977318988078,0.5071241640011631,0.3730735678976447,0.5071241640011631,290.1548324092742,896.2788873487904,3.088967638093842,0.3387096774193548,3439,730,1,0.3889714421067327
NIFTY50,30min,14,4.0,NIFTY50_30min_p14_m4.0,108,121,0.1074380165289256,4.35974801061008,3.669724770642202,44.379629629629626,5.730516975308643,4.84375,0.8815523266507265,0.47802096744528233,0.4035313592054442,0.47802096744528233,119.16158130787065,384.3610930266201,3.2255454216705077,0.4722222222222222,5437,754,1,0.38717097233005876
BANKNIFTY,30min,7,3.0,BANKNIFTY_30min_p7_m3.0,146,167,0.12574850299401197,5.893733421750663,2.7891156462585034,32.84931506849315,4.0268264840182635,3.020833333333333,0.8821041015265771,0.5127827846238735,0.3693213169027037,0.5127827846238735,253.15105415239722,801.0760541523973,3.1644191916741877,0.2876712328767123,5437,754,1,0.38716739422253205
NIFTY50,30min,14,3.5,NIFTY50_30min_p14_m3.5,132,149,0.11409395973154357,5.328580901856764,2.5789473684210527,36.49242424242424,4.735953282828282,4.041666666666667,0.8859665256575318,0.5010115872723928,0.3849549383851389,0.5010115872723928,108.90227864583355,345.35417850378775,3.17123004952845,0.3939393939393939,5437,754,1,0.38707782475233465
NIFTY50,30min,10,4.0,NIFTY50_30min_p10_m4.0,111,123,0.09756097560975607,4.480852122015915,3.9017857142857144,43.126126126126124,5.5491741741741745,4.791666666666667,0.8804487768990252,0.4699282692661394,0.4105205076328858,0.4699282692661394,114.01440737612643,380.9315174549547,3.3410822914536173,0.4594594594594595,5437,754,1,0.38289856985629006
NIFTY50,60min,10,2.0,NIFTY50_60min_p10_m2.0,165,182,0.09340659340659341,6.87970890410959,1.8132530120481927,18.303030303030305,3.5813131313131312,3.0,0.8781622564699041,0.4902587961616749,0.38790346030822914,0.4902587961616749,88.76122159090909,313.85031960227275,3.5358945491847225,0.26666666666666666,3439,730,1,0.3820163106079337
BANKNIFTY,60min,21,3.0,BANKNIFTY_60min_p21_m3.0,110,116,0.051724137931034475,4.586472602739726,2.324324324324324,27.70909090909091,5.355681818181818,3.9375,0.886304158185519,0.5478336725792381,0.3384704856062809,0.5478336725792381,378.3751775568182,902.2947798295454,2.3846563763925914,0.39090909090909093,3439,730,1,0.3809340498851161
BANKNIFTY,60min,14,2.0,BANKNIFTY_60min_p14_m2.0,148,164,0.09756097560975607,6.170890410958904,1.9932885906040267,20.195945945945947,3.941441441441441,3.104166666666667,0.8691480081419017,0.5190462343704565,0.3501017737714452,0.5190462343704565,263.8479465793919,810.5144636824324,3.071899835455223,0.25675675675675674,3439,730,1,0.3801912349483152
NIFTY50,60min,30,2.0,NIFTY50_60min_p30_m2.0,160,180,0.11111111111111116,6.671232876712329,2.0559006211180124,18.44375,3.5684895833333337,2.895833333333333,0.8580982843849957,0.49927304448967724,0.3588252398953184,0.49927304448967724,93.46536865234376,317.9130859375,3.401399796752719,0.25,3439,730,1,0.38009115564131013
BANKNIFTY,60min,10,3.0,BANKNIFTY_60min_p10_m3.0,101,108,0.06481481481481477,4.211215753424658,1.9705882352941178,30.673267326732674,6.037541254125412,4.041666666666667,0.9008432683919744,0.49898226228554815,0.4018610061064263,0.49898226228554815,346.3282410272277,981.816676980198,2.8349310297886143,0.4158415841584158,3439,730,1,0.3767992796824987
BANKNIFTY,15min,30,4.0,BANKNIFTY_15min_p30_m4.0,176,195,0.09743589743589742,7.104774535809018,3.5141242937853105,58.97727272727273,3.569069602272727,3.0,0.9163135593220338,0.5214512711864406,0.3948622881355932,0.5214512711864406,242.3369406960226,756.2923117897724,3.1208296581511856,0.2840909090909091,11328,754,1,0.3765556973548679
BANKNIFTY,60min,7,4.0,BANKNIFTY_60min_p7_m4.0,72,78,0.07692307692307687,3.0020547945205482,2.410958904109589,43.486111111111114,8.813657407407408,6.604166666666666,0.9104390811282349,0.46815934864786274,0.4422797324803722,0.46815934864786274,452.70545789930554,1171.713107638889,2.5882460376687373,0.5833333333333334,3439,730,1,0.37289718004449857
BANKNIFTY,30min,30,4.0,BANKNIFTY_30min_p30_m4.0,104,121,0.14049586776859502,4.198275862068965,2.980952380952381,46.15384615384615,5.772836538461538,4.166666666666667,0.8828398013610447,0.5032186867757955,0.3796211145852492,0.5032186867757955,346.30724909855803,966.9610802283652,2.7922057154315327,0.4519230769230769,5437,754,1,0.37282659506020394
NIFTY50,60min,21,2.0,NIFTY50_60min_p21_m2.0,163,180,0.09444444444444444,6.796318493150685,2.0548780487804876,18.300613496932517,3.512014314928425,2.8333333333333335,0.8674033149171271,0.4981099156731608,0.36929339924396626,0.4981099156731608,93.55553824769939,315.7693155674847,3.3752070853512484,0.24539877300613497,3439,730,1,0.3711719029709186
BANKNIFTY,30min,50,2.5,BANKNIFTY_30min_p50_m2.5,174,195,0.10769230769230764,7.024038461538462,2.6914285714285713,27.114942528735632,3.3589559386973176,2.5,0.8677579547544602,0.5015633621482435,0.3661945926062167,0.5015633621482435,217.59776849856325,731.7948455459768,3.363062271251227,0.23563218390804597,5437,754,1,0.37099406740930624
BANKNIFTY,30min,7,2.5,BANKNIFTY_30min_p7_m2.5,182,197,0.07614213197969544,7.3469827586206895,2.8360655737704916,26.093406593406595,3.15625,2.1041666666666665,0.8734596284715836,0.5048740114033474,0.36858561706823617,0.5048740114033474,207.80082846840662,698.2335164835163,3.3601093972042246,0.23626373626373626,5437,754,1,0.3703270217920419
NIFTY50,30min,7,3.5,NIFTY50_30min_p7_m3.5,129,147,0.12244897959183676,5.2074767904509285,3.0846153846153848,36.736434108527135,4.73514211886305,4.0625,0.8716203788854148,0.46680154496965237,0.40481883391576234,0.46680154496965237,98.53838723352722,342.38797541182157,3.4746659147200423,0.40310077519379844,5437,754,1,0.3679665561006133
NIFTY50,30min,10,3.5,NIFTY50_30min_p10_m3.5,129,145,0.1103448275862069,5.2074767904509285,3.076923076923077,37.04651162790697,4.778423772609819,4.0625,0.8789773772300902,0.47268714364539266,0.40629023358469746,0.47268714364539266,102.35854530038773,346.48953488372086,3.3850572403788193,0.3953488372093023,5437,754,1,0.36647020849193374
NIFTY50,60min,10,2.5,NIFTY50_60min_p10_m2.5,134,150,0.10666666666666669,5.587157534246575,1.9703703703703703,22.723880597014926,4.584266169154229,3.854166666666667,0.8854318115731318,0.5045071241640011,0.38092468740913055,0.5045071241640011,113.85536672108209,343.3007229477612,3.015235318584185,0.35074626865671643,3439,730,1,0.36230337711835203
BANKNIFTY,60min,14,3.0,BANKNIFTY_60min_p14_m3.0,109,114,0.04385964912280704,4.544777397260274,2.018181818181818,28.559633027522935,5.597094801223242,4.0,0.905205001453911,0.5315498691480082,0.37365513230590286,0.5315498691480082,378.02426175458714,912.0104644495412,2.412571246661457,0.4036697247706422,3439,730,1,0.3584516744103282
BANKNIFTY,60min,10,2.0,BANKNIFTY_60min_p10_m2.0,156,172,0.09302325581395354,6.504452054794521,1.980891719745223,19.147435897435898,3.6837606837606836,3.020833333333333,0.8685664437336436,0.5152660657167781,0.35330037801686537,0.5152660657167781,256.70863381410254,776.8453776041666,3.02617549734118,0.24358974358974358,3439,730,1,0.35613991177526105
BANKNIFTY,60min,50,2.0,BANKNIFTY_60min_p50_m2.0,154,178,0.1348314606741573,6.421061643835617,1.9161290322580644,18.876623376623378,3.6907467532467533,3.0,0.8453038674033149,0.5100319860424543,0.3352718813608607,0.5100319860424543,254.8633573457792,781.3641690340909,3.0658160402948607,0.24675324675324675,3439,730,1,0.35278130440885447
NIFTY50,30min,7,4.0,NIFTY50_30min_p7_m4.0,113,125,0.09599999999999997,4.561588196286472,4.105263157894737,42.15929203539823,5.461836283185842,4.791666666666667,0.8762185028508369,0.45411072282508735,0.4221077800257495,0.45411072282508735,110.21417311946927,371.8570554480087,3.3739495105128214,0.46017699115044247,5437,754,1,0.35249255896406967
BANKNIFTY,60min,30,3.0,BANKNIFTY_60min_p30_m3.0,109,118,0.07627118644067798,4.544777397260274,2.4909090909090907,27.495412844036696,5.287844036697248,3.9583333333333335,0.8714742657749346,0.536783948822332,0.3346903169526025,0.536783948822332,387.1207353784404,907.5691298738532,2.344408467261859,0.3944954128440367,3439,730,1,0.35112106374437074
NIFTY50,30min,7,3.0,NIFTY50_30min_p7_m3.0,151,167,0.09580838323353291,6.095573607427056,3.2039473684210527,31.417218543046356,3.8972130242825607,2.9375,0.8725400036784992,0.4759977929004966,0.39654221077800256,0.4759977929004966,91.54239962748359,314.6099260140727,3.4367673044875917,0.32450331125827814,5437,754,1,0.3511105154841518
BANKNIFTY,15min,14,4.0,BANKNIFTY_15min_p14_m4.0,183,201,0.08955223880597019,7.387350795755968,2.9510869565217392,56.71584699453552,3.4616347905282328,2.9166666666666665,0.9162252824858758,0.52295197740113,0.3932733050847458,0.52295197740113,244.98118169398904,727.6710467896171,2.970314053340496,0.25136612021857924,11328,754,1,0.3508431304847041
BANKNIFTY,60min,7,3.0,BANKNIFTY_60min_p7_m3.0,105,114,0.07894736842105265,4.377996575342466,2.018867924528302,29.247619047619047,5.777777777777778,4.0,0.8929921488804885,0.4981099156731608,0.39488223320732774,0.4981099156731608,350.6480654761905,957.2827752976191,2.730038661407131,0.3904761904761905,3439,730,1,0.34879448059131496
BANKNIFTY,60min,7,2.0,BANKNIFTY_60min_p7_m2.0,161,178,0.0955056179775281,6.712928082191781,1.9197530864197532,18.540372670807454,3.5825569358178058,2.9583333333333335,0.8679848793253853,0.5207909275952312,0.3471939517301541,0.5207909275952312,259.8874223602484,756.602169060559,2.9112688955442367,0.2422360248447205,3439,730,1,0.3447557625252944
NIFTY50,30min,21,2.5,NIFTY50_30min_p21_m2.5,185,205,0.09756097560975607,7.468086870026525,2.629032258064516,25.783783783783782,3.2070945945945946,2.0208333333333335,0.8773220526025381,0.49255103917601617,0.384771013426522,0.49255103917601617,86.50032305743264,289.77564611486474,3.3499949580820143,0.2594594594594595,5437,754,1,0.3438838210120117
BANKNIFTY,30min,7,3.5,BANKNIFTY_30min_p7_m3.5,127,141,0.099290780141844,5.126740716180372,2.390625,38.32283464566929,4.734580052493439,3.0833333333333335,0.8951627735883759,0.505609711237815,0.389553062350561,0.505609711237815,302.8449249507877,853.903930856299,2.819607860343238,0.33070866141732286,5437,754,1,0.3424030009870357
BANKNIFTY,60min,50,3.0,BANKNIFTY_60min_p50_m3.0,108,116,0.06896551724137934,4.503082191780822,2.4128440366972477,27.75925925925926,5.313657407407407,3.9375,0.8717650479790637,0.5388194242512359,0.3329456237278279,0.5388194242512359,399.95421006944446,898.5586660879629,2.2466538505294027,0.4166666666666667,3439,730,1,0.3408308009278002
NIFTY50,15min,50,4.0,NIFTY50_15min_p50_m4.0,191,209,0.0861244019138756,7.710295092838196,3.3229166666666665,54.18324607329843,3.3866710296684124,2.1041666666666665,0.91357697740113,0.4973516949152542,0.4162252824858757,0.4973516949152542,90.00684309554984,292.7756237729056,3.2528151605328457,0.24083769633507854,11328,754,1,0.340448800892394
BANKNIFTY,30min,21,4.0,BANKNIFTY_30min_p21_m4.0,108,121,0.1074380165289256,4.35974801061008,3.220183486238532,44.5,5.559413580246913,4.15625,0.883943351112746,0.4969652381828214,0.38697811292992457,0.4969652381828214,342.3398726851853,922.2597077546293,2.693988580765573,0.4351851851851852,5437,754,1,0.33605995062167204
BANKNIFTY,30min,7,5.0,BANKNIFTY_30min_p7_m5.0,84,91,0.07692307692307687,3.3909151193633953,3.0,58.976190476190474,7.574404761904762,5.885416666666666,0.9111642449880448,0.44215560051498987,0.469008644473055,0.469008644473055,404.89462425595246,1054.4738002232136,2.6043166222840055,0.5714285714285714,5437,754,1,0.33481542220551685
BANKNIFTY,15min,14,5.0,BANKNIFTY_15min_p14_m5.0,141,147,0.04081632653061229,5.691893236074271,5.450704225352113,73.19858156028369,4.505466903073286,3.25,0.9111052259887006,0.5199505649717514,0.3911546610169492,0.5199505649717514,315.14115691489377,829.03047983156,2.6306639473797637,0.3120567375886525,11328,754,1,0.32864498431894157
NIFTY50,60min,7,2.5,NIFTY50_60min_p7_m2.5,133,150,0.11333333333333329,5.545462328767123,2.1343283582089554,22.63157894736842,4.533208020050126,3.8333333333333335,0.875254434428613,0.4914219249781913,0.38383250945042163,0.4914219249781913,115.3098713580827,341.94547403665416,2.9654484044542757,0.3458646616541353,3439,730,1,0.32693170896298857
BANKNIFTY,30min,14,4.0,BANKNIFTY_30min_p14_m4.0,106,121,0.12396694214876036,4.279011936339523,3.3551401869158877,45.132075471698116,5.570754716981131,4.177083333333334,0.8798970020231746,0.4888725400036785,0.39102446201949603,0.4888725400036785,341.7028228183964,930.0268867924526,2.721741889989392,0.4339622641509434,5437,754,1,0.3259288482637227
BANKNIFTY,60min,10,5.0,BANKNIFTY_60min_p10_m5.0,53,56,0.0535714285714286,2.2098458904109592,3.0555555555555554,58.0188679245283,11.809748427672954,10.0,0.894155277697005,0.4547833672579238,0.43937191043908114,0.4547833672579238,644.5923496462265,1134.4282871462265,1.7599158410254763,0.7924528301886793,3439,730,1,0.32453688977812445
BANKNIFTY,30min,21,5.0,BANKNIFTY_30min_p21_m5.0,85,89,0.0449438202247191,3.4312831564986737,3.395348837209302,59.09411764705882,7.572549019607843,5.208333333333333,0.9238550671326099,0.48372264116240576,0.44013242597020413,0.48372264116240576,443.60993566176495,1028.199439338235,2.3178007449368683,0.5294117647058824,5437,754,1,0.3171834071246987
NIFTY50,60min,7,2.0,NIFTY50_60min_p7_m2.0,171,190,0.09999999999999998,7.129880136986301,1.9709302325581395,17.350877192982455,3.368908382066276,2.1666666666666665,0.8627507996510614,0.4826984588543181,0.3800523407967432,0.4826984588543181,91.51022249634502,298.50005710891816,3.261931278998261,0.23976608187134502,3439,730,1,0.3156189427649718
BANKNIFTY,15min,10,5.0,BANKNIFTY_15min_p10_m5.0,144,155,0.07096774193548383,5.812997347480106,4.875862068965517,71.06944444444444,4.433376736111111,3.223958333333333,0.9034251412429378,0.511917372881356,0.3915077683615819,0.511917372881356,308.7421332465279,823.50169813368,2.667279938355939,0.3263888888888889,11328,754,1,0.31517119666439014
NIFTY50,30min,14,2.5,NIFTY50_30min_p14_m2.5,188,209,0.1004784688995215,7.589190981432361,2.4603174603174605,25.48936170212766,3.16866134751773,2.0208333333333335,0.8813684016921096,0.48169946661762003,0.3996689350744896,0.48169946661762003,85.37982047872367,283.14865359042534,3.316341636733529,0.23404255319148937,5437,754,1,0.31464635405481206
BANKNIFTY,60min,10,3.5,BANKNIFTY_60min_p10_m3.5,85,92,0.07608695652173914,3.5440924657534247,2.313953488372093,36.62352941176471,7.252450980392157,4.958333333333333,0.905205001453911,0.47077638848502473,0.4344286129688863,0.47077638848502473,422.42881433823527,1055.3599724264707,2.498314358786739,0.49411764705882355,3439,730,1,0.3092146501084866
NIFTY50,30min,10,2.5,NIFTY50_30min_p10_m2.5,188,209,0.1004784688995215,7.589190981432361,2.7936507936507935,25.143617021276597,3.132203014184397,2.0208333333333335,0.8694132793820122,0.469008644473055,0.40040463490895717,0.469008644473055,81.89258228058536,281.78003864694136,3.440849351672529,0.23404255319148937,5437,754,1,0.3080585555082636
NIFTY50,15min,50,5.0,NIFTY50_15min_p50_m5.0,158,169,0.0650887573964497,6.378149867374005,3.930817610062893,65.43037974683544,3.9930775316455698,3.005208333333333,0.9126059322033898,0.4998234463276836,0.4127824858757062,0.4998234463276836,110.68736896756357,316.9841574367086,2.863778951414044,0.2848101265822785,11328,754,1,0.3065572595078671
BANKNIFTY,30min,10,4.0,BANKNIFTY_30min_p10_m4.0,108,121,0.1074380165289256,4.35974801061008,3.2018348623853212,44.23148148148148,5.470486111111111,3.5625,0.8786095273128564,0.4927349641346331,0.3858745631782233,0.4927349641346331,362.5222222222226,917.1324146412035,2.5298653666505726,0.4074074074074074,5437,754,1,0.298910175472713
BANKNIFTY,60min,7,3.5,BANKNIFTY_60min_p7_m3.5,87,94,0.07446808510638303,3.627482876712329,1.7954545454545454,36.04597701149425,7.192528735632186,5.0,0.9118929921488805,0.4704856062808956,0.4414073858679849,0.4704856062808956,420.9478268678161,1036.197018678161,2.4615806343229854,0.5057471264367817,3439,730,1,0.2988889857875185
BANKNIFTY,15min,10,4.0,BANKNIFTY_15min_p10_m4.0,184,203,0.09359605911330049,7.427718832891247,3.308108108108108,55.65760869565217,3.365375905797101,2.536458333333333,0.9040430790960452,0.5076800847457628,0.3963629943502825,0.5076800847457628,252.29135105298894,715.1510614809778,2.834623773253226,0.24456521739130435,11328,754,1,0.29532920135671814
NIFTY50,15min,30,4.0,NIFTY50_15min_p30_m4.0,195,211,0.07582938388625593,7.8717672413793105,3.739795918367347,52.702564102564104,3.2796474358974357,2.125,0.9072210451977402,0.4849046610169492,0.422316384180791,0.4849046610169492,90.78080528846178,284.21663461538435,3.130800984990912,0.2205128205128205,11328,754,1,0.29193569973147565
BANKNIFTY,15min,7,5.0,BANKNIFTY_15min_p7_m5.0,153,169,0.09467455621301779,6.176309681697613,4.064935064935065,66.87581699346406,4.106549564270152,3.0729166666666665,0.9032485875706214,0.5139477401129944,0.3893008474576271,0.5139477401129944,306.1503829656864,767.964996936274,2.508456757417639,0.29411764705882354,11328,754,1,0.28245232738343795
NIFTY50,15min,14,5.0,NIFTY50_15min_p14_m5.0,147,155,0.05161290322580647,5.934101458885942,4.736486486486487,70.61224489795919,4.3664257369614505,3.9895833333333335,0.9163135593220338,0.4683968926553672,0.4479166666666667,0.4683968926553672,109.01973054846958,328.39963329081604,3.0122954041315606,0.3401360544217687,11328,754,1,0.27933014572929615
NIFTY50,15min,21,5.0,NIFTY50_15min_p21_m5.0,151,161,0.06211180124223603,6.095573607427056,3.8552631578947367,68.6887417218543,4.248689293598233,3.2395833333333335,0.9156073446327684,0.4786370056497175,0.4369703389830508,0.4786370056497175,110.44105960264923,319.8920296978474,2.896495477757748,0.31788079470198677,11328,754,1,0.27715954445855945
BANKNIFTY,30min,10,5.0,BANKNIFTY_30min_p10_m5.0,86,93,0.07526881720430112,3.4716511936339525,3.9885057471264367,57.04651162790697,7.325096899224807,5.520833333333333,0.9023358469744345,0.4432591502666912,0.45907669670774326,0.45907669670774326,419.1860283430235,1013.0418695494182,2.41668805984258,0.5465116279069767,5437,754,1,0.27603255877879823
NIFTY50,15min,30,5.0,NIFTY50_15min_p30_m5.0,154,165,0.06666666666666665,6.216677718832892,3.4516129032258065,67.88311688311688,4.1816829004329,3.2291666666666665,0.9228460451977402,0.493114406779661,0.4297316384180791,0.493114406779661,115.37012479707828,313.99640574269444,2.7216439810130666,0.3116883116883117,11328,754,1,0.27571418059817365
BANKNIFTY,30min,7,4.0,BANKNIFTY_30min_p7_m4.0,109,119,0.08403361344537819,4.4001160477453585,3.4545454545454546,44.25688073394495,5.557530581039754,4.020833333333333,0.88725400036785,0.4664336950524186,0.4208203053154313,0.4664336950524186,346.01747419724813,935.1426175458713,2.7025878381297903,0.42201834862385323,5437,754,1,0.2743582686342804
BANKNIFTY,15min,7,4.0,BANKNIFTY_15min_p7_m4.0,187,209,0.10526315789473684,7.548822944297083,3.7127659574468086,54.0855614973262,3.249331550802139,2.25,0.8928319209039548,0.4962040960451977,0.3966278248587571,0.4962040960451977,242.9013452540104,695.9285929144382,2.865066853321382,0.24598930481283424,11328,754,1,0.2734096614478549
BANKNIFTY,30min,14,5.0,BANKNIFTY_30min_p14_m5.0,87,95,0.08421052631578951,3.512019230769231,3.4886363636363638,56.62068965517241,7.300047892720306,5.104166666666667,0.9060143461467721,0.46312304579731467,0.4428913003494574,0.46312304579731467,441.4924479166669,1010.9730334051724,2.2898988152023763,0.5172413793103449,5437,754,1,0.26198724562518416
NIFTY50,30min,7,2.5,NIFTY50_30min_p7_m2.5,189,215,0.1209302325581395,7.629559018567639,2.7421052631578946,24.75132275132275,3.0029761904761907,2.0,0.8604009564097848,0.4620194960456134,0.39838146036417144,0.4620194960456134,82.82727141203723,268.6304191468253,3.2432605175471885,0.2328042328042328,5437,754,1,0.25870326273626293
NIFTY50,15min,10,5.0,NIFTY50_15min_p10_m5.0,150,161,0.06832298136645965,6.055205570291777,4.801324503311259,68.72666666666667,4.211041666666667,3.2395833333333335,0.9100459039548022,0.4454449152542373,0.464600988700565,0.464600988700565,112.01169010416697,314.59130208333295,2.8085577656294087,0.3333333333333333,11328,754,1,0.23389422704863747
NIFTY50,15min,21,4.0,NIFTY50_15min_p21_m4.0,201,217,0.07373271889400923,8.113975464190982,3.5742574257425743,51.09950248756219,3.1186256218905473,2.0416666666666665,0.906691384180791,0.4674258474576271,0.4392655367231638,0.4674258474576271,95.47937461131858,272.66190920397986,2.855715282111381,0.20398009950248755,11328,754,1,0.20678720589309713
NIFTY50,15min,7,5.0,NIFTY50_15min_p7_m5.0,160,175,0.08571428571428574,6.458885941644563,4.515527950310559,63.78125,3.7748046875,2.947916666666667,0.9008651129943502,0.4382944915254237,0.4625706214689266,0.4625706214689266,109.69846923828143,294.85652832031224,2.687881885387479,0.28125,11328,754,1,0.19650799356277693
NIFTY50,15min,14,4.0,NIFTY50_15min_p14_m4.0,199,217,0.08294930875576034,8.033239389920425,3.915,51.50251256281407,3.0910804020100513,2.0625,0.9047492937853108,0.4606285310734463,0.4441207627118644,0.4606285310734463,95.05680158605558,270.28515428706004,2.843406781811073,0.20100502512562815,11328,754,1,0.19078261659615828
NIFTY50,15min,10,4.0,NIFTY50_15min_p10_m4.0,200,217,0.07834101382488479,8.073607427055704,3.54228855721393,51.255,3.069583333333333,2.1041666666666665,0.9049258474576272,0.4650423728813559,0.4398834745762712,0.4650423728813559,96.5215058593753,262.10999414062485,2.715560556240179,0.2,11328,754,1,0.17840908795221397
