underlying,timeframe,atr_period,multiplier,label,n_flips,flips_per_month,avg_trend_bars,avg_trend_cal_days,median_trend_cal_days,pct_bars_long,pct_bars_short,dominant_direction_pct,mean_mae_pts,mean_mfe_pts,mfe_mae_ratio,weekly_alignment_pct,total_bars,calendar_days_span,passed_gates
NIFTY50,60min,14,3.0,NIFTY50_60min_p14_m3.0,118,4.920034246575343,28.97457627118644,5.742937853107345,4.125,0.5524861878453039,0.44344286129688865,0.5524861878453039,214.76054356461864,387.65891485699154,1.8050751242411065,0.4491525423728814,3439,730,1
NIFTY50,60min,14,3.5,NIFTY50_60min_p14_m3.5,84,3.502397260273973,40.70238095238095,8.10763888888889,6.104166666666666,0.5606280895609189,0.4353009595812736,0.5606280895609189,219.52783203125,495.95361328125,2.2591833057899033,0.5714285714285714,3439,730,1
NIFTY50,60min,14,4.0,NIFTY50_60min_p14_m4.0,74,3.085445205479452,46.2027027027027,9.266328828828827,6.5625,0.5437627217214307,0.45216632742076185,0.5437627217214307,241.85399070945945,519.9136138091217,2.1497003720467727,0.6081081081081081,3439,730,1
NIFTY50,60min,14,5.0,NIFTY50_60min_p14_m5.0,56,2.334931506849315,61.107142857142854,12.407738095238093,8.75,0.5251526606571678,0.47077638848502473,0.5251526606571678,282.16971261160717,597.6294991629464,2.1179789057855203,0.7678571428571429,3439,730,1
NIFTY50,60min,21,1.5,NIFTY50_60min_p21_m1.5,238,9.923458904109589,14.336134453781513,2.5500700280112047,1.8125,0.5632451293980808,0.43064844431520793,0.5632451293980808,157.31135930934875,272.896353072479,1.7347530036647596,0.15966386554621848,3439,730,0
NIFTY50,60min,21,2.0,NIFTY50_60min_p21_m2.0,180,7.505136986301371,18.955555555555556,3.5567129629629632,2.875,0.5571387031113696,0.43675487060191914,0.5571387031113696,176.85882161458332,318.81420355902776,1.802648014096794,0.25555555555555554,3439,730,1
NIFTY50,60min,21,2.5,NIFTY50_60min_p21_m2.5,148,6.170890410958904,23.054054054054053,4.464808558558559,3.1666666666666665,0.5678976446641466,0.4259959290491422,0.5678976446641466,213.72394953547297,338.8871806376689,1.585630348747705,0.35135135135135137,3439,730,1
NIFTY50,60min,21,3.0,NIFTY50_60min_p21_m3.0,120,5.0034246575342465,28.433333333333334,5.632291666666666,4.083333333333333,0.5644082582145973,0.42948531549869146,0.5644082582145973,219.631982421875,387.042138671875,1.7622303200288658,0.45,3439,730,1
NIFTY50,60min,21,3.5,NIFTY50_60min_p21_m3.5,88,3.669178082191781,38.77272727272727,7.709753787878787,5.958333333333333,0.5812736260540855,0.41261994765920323,0.5812736260540855,233.95787464488637,478.77676669034093,2.0464229614713916,0.5454545454545454,3439,730,1
NIFTY50,60min,21,4.0,NIFTY50_60min_p21_m4.0,72,3.0020547945205482,47.388888888888886,9.528935185185183,7.020833333333334,0.5670252980517593,0.4268682756615295,0.5670252980517593,243.44718424479166,545.0688205295139,2.2389612852594545,0.625,3439,730,1
NIFTY50,60min,21,5.0,NIFTY50_60min_p21_m5.0,54,2.251541095890411,63.25925925925926,12.837962962962964,9.625,0.5359116022099447,0.457981971503344,0.5359116022099447,272.59273726851853,621.2286964699074,2.2789627584903838,0.7777777777777778,3439,730,1
NIFTY50,60min,30,1.5,NIFTY50_60min_p30_m1.5,242,10.090239726027399,14.061983471074381,2.4774449035812673,1.25,0.5588833963361443,0.43239313753998254,0.5588833963361443,162.10126388171489,267.795793517562,1.6520277948787143,0.15289256198347106,3439,730,0
NIFTY50,60min,30,2.0,NIFTY50_60min_p30_m2.0,180,7.505136986301371,18.905555555555555,3.5134259259259255,2.8333333333333335,0.5641174760104681,0.4271590578656586,0.5641174760104681,182.29303385416668,317.80915798611113,1.7433971626165186,0.25555555555555554,3439,730,1
NIFTY50,60min,30,2.5,NIFTY50_60min_p30_m2.5,148,6.170890410958904,22.993243243243242,4.4324324324324325,3.1666666666666665,0.5760395463797615,0.41523698749636523,0.5760395463797615,213.36213312922297,338.5189373944257,1.5865933304547597,0.3581081081081081,3439,730,1
NIFTY50,60min,30,3.0,NIFTY50_60min_p30_m3.0,118,4.920034246575343,28.838983050847457,5.6733757062146895,4.0625,0.5748764175632451,0.41640011631288165,0.5748764175632451,230.06938559322035,387.39074086334745,1.683799606212201,0.4322033898305085,3439,730,1
NIFTY50,60min,30,3.5,NIFTY50_60min_p30_m3.5,94,3.9193493150684935,36.202127659574465,7.141400709219856,5.104166666666666,0.5809828438499564,0.4102936900261704,0.5809828438499564,249.76751579122342,448.93087184175533,1.79739495113932,0.5212765957446809,3439,730,1
NIFTY50,60min,30,4.0,NIFTY50_60min_p30_m4.0,74,3.085445205479452,45.986486486486484,9.255630630630632,6.583333333333334,0.5862169235242803,0.40505961035184646,0.5862169235242803,244.9789643158784,529.5872835726351,2.16176635839549,0.6216216216216216,3439,730,1
NIFTY50,60min,30,5.0,NIFTY50_60min_p30_m5.0,50,2.084760273972603,68.14,13.698333333333332,10.125,0.5478336725792381,0.44344286129688865,0.5478336725792381,267.7100390625,665.3480078125,2.485330808446697,0.8,3439,730,1
NIFTY50,60min,50,1.5,NIFTY50_60min_p50_m1.5,234,9.756678082191781,14.457264957264957,2.5721153846153846,1.8125,0.5440535039255597,0.4414073858679849,0.5440535039255597,161.3365468082265,275.7149105235043,1.7089426790027569,0.1623931623931624,3439,730,0
NIFTY50,60min,50,2.0,NIFTY50_60min_p50_m2.0,180,7.505136986301371,18.794444444444444,3.508796296296297,2.8333333333333335,0.5629543471939518,0.4225065425995929,0.5629543471939518,185.13165147569444,316.01387803819443,1.706968395297242,0.25,3439,730,1
NIFTY50,60min,50,2.5,NIFTY50_60min_p50_m2.5,150,6.254280821917809,22.553333333333335,4.304444444444445,3.1666666666666665,0.5652806048269846,0.42018028496656007,0.5652806048269846,205.11263020833334,340.1640234375,1.6584255347512957,0.3333333333333333,3439,730,1
NIFTY50,60min,50,3.0,NIFTY50_60min_p50_m3.0,124,5.170205479452055,27.282258064516128,5.294690860215053,4.0,0.5696423378889212,0.4158185519046234,0.5696423378889212,230.59228515625,372.0298324092742,1.6133663455270661,0.3790322580645161,3439,730,1
NIFTY50,60min,50,3.5,NIFTY50_60min_p50_m3.5,96,4.002739726027397,35.239583333333336,6.9444444444444455,4.916666666666666,0.574294853154987,0.4111660366385577,0.574294853154987,247.68218994140625,441.302734375,1.78172978234486,0.4791666666666667,3439,730,1
NIFTY50,60min,50,4.0,NIFTY50_60min_p50_m4.0,76,3.1688356164383564,44.51315789473684,8.930921052631579,6.0,0.5818551904623437,0.40360569933120094,0.5818551904623437,255.04731188322367,517.6409076891447,2.0295877806630345,0.5526315789473685,3439,730,1
NIFTY50,60min,50,5.0,NIFTY50_60min_p50_m5.0,50,2.084760273972603,67.72,13.626666666666665,9.5,0.5495783658040128,0.43588252398953187,0.5495783658040128,263.2019921875,673.8080859375,2.560041739568187,0.78,3439,730,1
BANKNIFTY,15min,7,1.5,BANKNIFTY_15min_p7_m1.5,682,27.531001326259947,16.59530791788856,0.798906402737048,0.17708333333333334,0.5261299435028248,0.4732521186440678,0.5261299435028248,252.96147704362184,340.798257652126,1.3472338224581017,0.013196480938416423,11328,754,0
BANKNIFTY,15min,7,2.0,BANKNIFTY_15min_p7_m2.0,482,19.457393899204245,23.483402489626556,1.1819891078838174,0.765625,0.517037429378531,0.4823446327683616,0.517037429378531,279.8287976530085,420.4061446447094,1.5023691205864333,0.04149377593360996,11328,754,0
BANKNIFTY,15min,7,2.5,BANKNIFTY_15min_p7_m2.5,363,14.653597480106102,31.049586776859503,1.629074839302112,1.0,0.5244526836158192,0.4749293785310734,0.5244526836158192,315.64430096418766,488.51270876377384,1.5476683953156483,0.07988980716253444,11328,754,0
BANKNIFTY,15min,7,3.0,BANKNIFTY_15min_p7_m3.0,299,12.070043103448276,37.69565217391305,2.0964673913043477,1.0520833333333333,0.5258651129943502,0.4735169491525424,0.5258651129943502,348.32338001672247,548.6667302466553,1.575164808691035,0.13712374581939799,11328,754,0
BANKNIFTY,15min,7,3.5,BANKNIFTY_15min_p7_m3.5,253,10.213113395225465,44.54940711462451,2.5769927536231885,1.25,0.5429025423728814,0.4564795197740113,0.5429025423728814,358.56307744565225,609.9001729249011,1.7009564321840813,0.19367588932806323,11328,754,0
BANKNIFTY,15min,7,4.0,BANKNIFTY_15min_p7_m4.0,209,8.43691976127321,53.92822966507177,3.1836124401913874,2.1145833333333335,0.5579978813559322,0.4413841807909605,0.5579978813559322,394.5229552930624,682.2167651016741,1.7292194432511663,0.24880382775119617,11328,754,1
BANKNIFTY,15min,7,5.0,BANKNIFTY_15min_p7_m5.0,169,6.822198275862069,66.6923076923077,3.9946992110453645,2.9791666666666665,0.573093220338983,0.4262888418079096,0.573093220338983,442.90969397189366,757.7891087278101,1.7109336712235028,0.2958579881656805,11328,754,1
BANKNIFTY,15min,10,1.5,BANKNIFTY_15min_p10_m1.5,684,27.611737400530505,16.542397660818715,0.7855598196881093,0.16666666666666666,0.5290430790960452,0.4700741525423729,0.5290430790960452,255.43585754751481,340.8649339820906,1.3344443386092915,0.011695906432748537,11328,754,0
BANKNIFTY,15min,10,2.0,BANKNIFTY_15min_p10_m2.0,482,19.457393899204245,23.477178423236513,1.1886021784232366,0.25,0.5187146892655368,0.4804025423728814,0.5187146892655368,285.4361595565355,420.2026160529045,1.4721422005738423,0.04979253112033195,11328,754,0
BANKNIFTY,15min,10,2.5,BANKNIFTY_15min_p10_m2.5,367,14.815069628647215,30.70299727520436,1.6145265667574933,0.9895833333333334,0.52392302259887,0.475194209039548,0.52392302259887,316.1476392200274,486.67306496934583,1.5393854155293532,0.08719346049046321,11328,754,0
BANKNIFTY,15min,10,3.0,BANKNIFTY_15min_p10_m3.0,299,12.070043103448276,37.68561872909699,2.12123745819398,1.0625,0.5253354519774012,0.4737817796610169,0.5253354519774012,344.8070364757526,552.1030021948158,1.6011941282806175,0.14046822742474915,11328,754,0
BANKNIFTY,15min,10,3.5,BANKNIFTY_15min_p10_m3.5,235,9.486488726790451,47.94893617021277,2.7961436170212766,1.9270833333333333,0.5549081920903954,0.4442090395480226,0.5549081920903954,353.64067486702135,651.4193550531913,1.8420374163637794,0.2127659574468085,11328,754,0
BANKNIFTY,15min,10,4.0,BANKNIFTY_15min_p10_m4.0,203,8.194711538461538,55.50738916256157,3.2776580459770117,2.125,0.5618820621468926,0.4372351694915254,0.5618820621468926,389.22461514778365,705.207893318965,1.8118275820022496,0.23645320197044334,11328,754,1
BANKNIFTY,15min,10,5.0,BANKNIFTY_15min_p10_m5.0,155,6.25704575596817,72.69677419354839,4.442943548387097,3.1666666666666665,0.5706214689265536,0.4284957627118644,0.5706214689265536,430.643185483871,815.0400352822578,1.8926110124475284,0.32903225806451614,11328,754,1
BANKNIFTY,15min,14,1.5,BANKNIFTY_15min_p14_m1.5,696,28.096153846153847,16.251436781609197,0.7675257423371648,0.16666666666666666,0.5310734463276836,0.4676906779661017,0.5310734463276836,254.05665184985645,340.37337015086206,1.3397538213328004,0.010057471264367816,11328,754,0
BANKNIFTY,15min,14,2.0,BANKNIFTY_15min_p14_m2.0,483,19.497761936339522,23.320910973084885,1.179865424430642,0.25,0.5256885593220338,0.4730755649717514,0.5256885593220338,285.23858210403733,418.491736218944,1.4671638497568475,0.045548654244306416,11328,754,0
BANKNIFTY,15min,14,2.5,BANKNIFTY_15min_p14_m2.5,375,15.138013925729444,30.037333333333333,1.6009722222222222,0.9791666666666666,0.5315148305084746,0.4672492937853107,0.5315148305084746,315.6871708333335,481.4837562499998,1.5251926613900897,0.088,11328,754,0
BANKNIFTY,15min,14,3.0,BANKNIFTY_15min_p14_m3.0,301,12.150779177718833,37.42192691029901,2.1226813399778512,1.0520833333333333,0.5256002824858758,0.4731638418079096,0.5256002824858758,340.5191081810633,553.5425197259133,1.6255843106213577,0.13953488372093023,11328,754,0
BANKNIFTY,15min,14,3.5,BANKNIFTY_15min_p14_m3.5,237,9.567224801061009,47.527426160337555,2.771184950773558,1.9583333333333333,0.5458156779661016,0.4529484463276836,0.5458156779661016,356.83671545358663,645.8700586761602,1.809987679813648,0.20675105485232068,11328,754,0
BANKNIFTY,15min,14,4.0,BANKNIFTY_15min_p14_m4.0,201,8.113975464190982,56.039800995024876,3.3681592039800994,2.2395833333333335,0.5700918079096046,0.4286723163841808,0.5700918079096046,376.1842506218908,717.6423507462683,1.9076884520282136,0.24875621890547264,11328,754,1
BANKNIFTY,15min,14,5.0,BANKNIFTY_15min_p14_m5.0,147,5.934101458885942,76.62585034013605,4.659580498866212,3.875,0.5748587570621468,0.4239053672316384,0.5748587570621468,434.2363786139459,849.654071003401,1.9566625756124838,0.3401360544217687,11328,754,1
BANKNIFTY,15min,21,1.5,BANKNIFTY_15min_p21_m1.5,694,28.01541777188329,16.28962536023055,0.769992795389049,0.15625,0.5263064971751412,0.4718396892655367,0.5263064971751412,253.2377971902019,343.31472104646963,1.3557009453395803,0.011527377521613832,11328,754,0
BANKNIFTY,15min,21,2.0,BANKNIFTY_15min_p21_m2.0,509,20.547330901856764,22.11591355599214,1.1184102815979045,0.23958333333333334,0.5315148305084746,0.4666313559322034,0.5315148305084746,294.46402259332035,403.27337917485255,1.3695166411952713,0.043222003929273084,11328,754,0
BANKNIFTY,15min,21,2.5,BANKNIFTY_15min_p21_m2.5,377,15.21875,29.859416445623342,1.6352508841732978,0.96875,0.5256885593220338,0.4724576271186441,0.5256885593220338,313.3371187002655,484.0835730271881,1.5449289092693057,0.09018567639257294,11328,754,0
BANKNIFTY,15min,21,3.0,BANKNIFTY_15min_p21_m3.0,287,11.585626657824934,39.22299651567944,2.227388211382114,1.0729166666666667,0.539989406779661,0.4581567796610169,0.539989406779661,335.09043717334504,582.1672473867594,1.737343662497893,0.13937282229965156,11328,754,0
BANKNIFTY,15min,21,3.5,BANKNIFTY_15min_p21_m3.5,245,9.890169098143236,45.946938775510205,2.699234693877551,1.9270833333333333,0.5504060734463276,0.4477401129943503,0.5504060734463276,355.48735012755117,628.8630835459182,1.7690167690081746,0.2,11328,754,0
BANKNIFTY,15min,21,4.0,BANKNIFTY_15min_p21_m4.0,191,7.710295092838196,58.93717277486911,3.547174956369983,2.9270833333333335,0.5638241525423728,0.4343220338983051,0.5638241525423728,372.7559350458118,748.7228403141356,2.008614135740367,0.27225130890052357,11328,754,1
BANKNIFTY,15min,21,5.0,BANKNIFTY_15min_p21_m5.0,145,5.853365384615385,77.63448275862069,4.706106321839081,3.8125,0.5743290960451978,0.4238170903954802,0.5743290960451978,434.65619073275894,861.4720312499996,1.9819619497370997,0.33793103448275863,11328,754,1
BANKNIFTY,15min,30,1.5,BANKNIFTY_15min_p30_m1.5,700,28.257625994694962,16.13714285714286,0.7591666666666668,0.15625,0.5284251412429378,0.4689265536723164,0.5284251412429378,254.59898214285718,341.4969453124999,1.3413130816088012,0.011428571428571429,11328,754,0
BANKNIFTY,15min,30,2.0,BANKNIFTY_15min_p30_m2.0,503,20.305122679045095,22.387673956262425,1.1377982107355864,0.25,0.5322210451977402,0.4651306497175141,0.5322210451977402,295.52871365556655,411.664206945825,1.3929753283655961,0.04771371769383698,11328,754,0
BANKNIFTY,15min,30,2.5,BANKNIFTY_15min_p30_m2.5,385,15.541694297082229,29.215584415584416,1.61228354978355,0.9479166666666666,0.5276306497175142,0.4697210451977401,0.5276306497175142,315.952327516234,476.0078043831166,1.5065810976140341,0.09090909090909091,11328,754,0
BANKNIFTY,15min,30,3.0,BANKNIFTY_15min_p30_m3.0,291,11.747098806366049,38.65292096219931,2.1943012600229093,1.0729166666666667,0.537252824858757,0.4600988700564972,0.537252824858757,338.8131872852233,575.87237435567,1.6996752073610495,0.13745704467353953,11328,754,0
BANKNIFTY,15min,30,3.5,BANKNIFTY_15min_p30_m3.5,233,9.405752652519894,48.27467811158798,2.8466112303290414,1.9791666666666667,0.554643361581921,0.4427083333333333,0.554643361581921,354.8356089055795,661.308620574034,1.863704216760291,0.2145922746781116,11328,754,0
BANKNIFTY,15min,30,4.0,BANKNIFTY_15min_p30_m4.0,195,7.8717672413793105,57.68205128205128,3.439049145299145,2.875,0.557468220338983,0.4398834745762712,0.557468220338983,376.1709575320515,737.8818669871791,1.961559903051017,0.26666666666666666,11328,754,1
BANKNIFTY,15min,30,5.0,BANKNIFTY_15min_p30_m5.0,145,5.853365384615385,77.57241379310345,4.689727011494253,3.21875,0.5802436440677966,0.4171080508474576,0.5802436440677966,431.93097521551744,864.7386045258619,2.002029616177422,0.3310344827586207,11328,754,1
BANKNIFTY,15min,50,1.5,BANKNIFTY_15min_p50_m1.5,702,28.33836206896552,16.062678062678064,0.7611437559354227,0.15625,0.5236581920903954,0.4719279661016949,0.5236581920903954,255.18124554843305,342.69552283653843,1.342949487138134,0.01282051282051282,11328,754,0
BANKNIFTY,15min,50,2.0,BANKNIFTY_15min_p50_m2.0,509,20.547330901856764,22.084479371316306,1.1329199410609037,0.25,0.5332803672316384,0.462305790960452,0.5332803672316384,292.37257029715124,411.96886511542226,1.4090544290687734,0.04518664047151277,11328,754,0
BANKNIFTY,15min,50,2.5,BANKNIFTY_15min_p50_m2.5,383,15.460958222811671,29.31592689295039,1.606152088772846,0.9583333333333334,0.5357521186440678,0.4598340395480226,0.5357521186440678,321.0786961488252,482.6620308420365,1.5032514976275932,0.08616187989556136,11328,754,0
BANKNIFTY,15min,50,3.0,BANKNIFTY_15min_p50_m3.0,293,11.827834880636605,38.32081911262799,2.1926550056882825,1.0729166666666667,0.5432556497175142,0.4523305084745763,0.5432556497175142,344.8242107508531,574.2346656356655,1.6652968316385677,0.14675767918088736,11328,754,0
BANKNIFTY,15min,50,3.5,BANKNIFTY_15min_p50_m3.5,229,9.24428050397878,49.03056768558952,2.876637554585153,2.0104166666666665,0.5586158192090396,0.4369703389830508,0.5586158192090396,353.9547557314411,678.2771015283842,1.9162819274083118,0.2183406113537118,11328,754,0
BANKNIFTY,15min,50,4.0,BANKNIFTY_15min_p50_m4.0,189,7.629559018567639,59.407407407407405,3.566358024691358,2.8854166666666665,0.5568502824858758,0.4387358757062147,0.5568502824858758,370.2420180224869,767.0931547619045,2.0718695270165544,0.291005291005291,11328,754,1
BANKNIFTY,15min,50,5.0,BANKNIFTY_15min_p50_m5.0,139,5.611157161803714,80.77697841726619,4.9386990407673865,3.25,0.5837747175141242,0.4118114406779661,0.5837747175141242,417.7895346223025,919.2143941097119,2.2001853036857812,0.3669064748201439,11328,754,1
BANKNIFTY,30min,7,1.5,BANKNIFTY_30min_p7_m1.5,349,14.088444960212202,15.489971346704872,1.627865329512894,0.9375,0.5337502299061982,0.46496229538348355,0.5337502299061982,321.1586161353868,487.8974055336676,1.5191789384470098,0.10315186246418338,5437,754,0
BANKNIFTY,30min,7,2.0,BANKNIFTY_30min_p7_m2.0,261,10.536057692307693,20.71264367816092,2.310903575989783,1.1458333333333333,0.5383483538716204,0.4603641714180614,0.5383483538716204,363.0157118055554,577.7934895833333,1.5916487104911339,0.16475095785440613,5437,754,0
BANKNIFTY,30min,7,2.5,BANKNIFTY_30min_p7_m2.5,197,7.952503315649867,27.472081218274113,3.2925126903553306,2.1041666666666665,0.5626264484090491,0.4360860768806327,0.5626264484090491,398.7122263642134,695.3187896573603,1.7439113818952832,0.2639593908629442,5437,754,1
BANKNIFTY,30min,7,3.0,BANKNIFTY_30min_p7_m3.0,167,6.741462201591512,32.40718562874252,3.932634730538922,2.9583333333333335,0.5745815707191466,0.42413095457053523,0.5745815707191466,440.75357877994014,751.2191757110777,1.7043972230254927,0.281437125748503,5437,754,1
BANKNIFTY,30min,7,3.5,BANKNIFTY_30min_p7_m3.5,141,5.691893236074271,38.38297872340426,4.704196217494091,3.1041666666666665,0.5637299981607504,0.4349825271289314,0.5637299981607504,487.81884419326263,815.3712322695034,1.6714631711653845,0.3333333333333333,5437,754,1
BANKNIFTY,30min,7,4.0,BANKNIFTY_30min_p7_m4.0,119,4.803796419098143,45.48739495798319,5.64093137254902,4.041666666666667,0.532646680154497,0.46606584513518484,0.532646680154497,525.8092765231092,904.2697019432771,1.7197674942570829,0.42016806722689076,5437,754,1
BANKNIFTY,30min,7,5.0,BANKNIFTY_30min_p7_m5.0,91,3.6734913793103448,59.53846153846154,7.656135531135532,5.958333333333333,0.4951259885966526,0.5035865366930292,0.5035865366930292,634.2477764423076,1017.1994505494508,1.603788753119858,0.5714285714285714,5437,754,1
BANKNIFTY,30min,10,1.5,BANKNIFTY_30min_p10_m1.5,345,13.926972811671089,15.660869565217391,1.6732487922705312,0.9583333333333334,0.5392679786647048,0.45889277174912635,0.5392679786647048,323.7216213768116,494.0012862318841,1.5260064623761018,0.10434782608695652,5437,754,0
BANKNIFTY,30min,10,2.0,BANKNIFTY_30min_p10_m2.0,253,10.213113395225465,21.35573122529644,2.432806324110672,1.2083333333333333,0.5392679786647048,0.45889277174912635,0.5392679786647048,360.51345108695637,595.4037611166008,1.6515438170793482,0.17391304347826086,5437,754,0
BANKNIFTY,30min,10,2.5,BANKNIFTY_30min_p10_m2.5,191,7.710295092838196,28.319371727748692,3.4106675392670156,2.2291666666666665,0.5718226963398934,0.4263380540739378,0.5718226963398934,406.0403304973822,711.5186150196334,1.7523348337049507,0.2774869109947644,5437,754,1
BANKNIFTY,30min,10,3.0,BANKNIFTY_30min_p10_m3.0,163,6.579990053050398,33.1840490797546,4.061477505112474,3.0,0.5727423211329777,0.42541842928085344,0.5727423211329777,437.24877779907973,768.6414158358893,1.757904092276475,0.2883435582822086,5437,754,1
BANKNIFTY,30min,10,3.5,BANKNIFTY_30min_p10_m3.5,135,5.4496850132626,40.06666666666667,4.971141975308642,3.1875,0.5780761449328674,0.42008460548096377,0.5780761449328674,483.8181886574074,859.756261574074,1.7770234392383892,0.35555555555555557,5437,754,1
BANKNIFTY,30min,10,4.0,BANKNIFTY_30min_p10_m4.0,121,4.884532493368701,44.710743801652896,5.5199724517906334,4.0,0.5550855251057568,0.4430752253080743,0.5550855251057568,554.5227853822314,869.9479403409091,1.5688227125622183,0.4132231404958678,5437,754,1
BANKNIFTY,30min,10,5.0,BANKNIFTY_30min_p10_m5.0,93,3.754227453580902,58.225806451612904,7.420474910394264,5.958333333333333,0.5109435350377046,0.48721721537612656,0.5109435350377046,650.8703797043008,983.9570144489248,1.5117557122448093,0.5591397849462365,5437,754,1
BANKNIFTY,30min,14,1.5,BANKNIFTY_30min_p14_m1.5,353,14.249917108753316,15.294617563739378,1.633734655335222,0.9583333333333334,0.5300717307338606,0.46735331984550305,0.5300717307338606,327.19464412181304,481.57067324716706,1.4718171030571043,0.1048158640226629,5437,754,0
BANKNIFTY,30min,14,2.0,BANKNIFTY_30min_p14_m2.0,255,10.293849469496022,21.172549019607843,2.403186274509804,1.1875,0.5392679786647048,0.4581570719146588,0.5392679786647048,360.3712101715684,596.2435263480392,1.6545259707737885,0.17254901960784313,5437,754,0
BANKNIFTY,30min,14,2.5,BANKNIFTY_30min_p14_m2.5,189,7.629559018567639,28.597883597883598,3.468694885361552,2.8125,0.5696155968364907,0.4278094537428729,0.5696155968364907,398.8669436177249,729.2934027777776,1.8284127437663378,0.2804232804232804,5437,754,1
BANKNIFTY,30min,14,3.0,BANKNIFTY_30min_p14_m3.0,165,6.660726127320955,32.75757575757576,4.021717171717171,3.0,0.5856170682361597,0.411807982343204,0.5856170682361597,430.6006439393941,768.5739204545453,1.7848879960400617,0.3090909090909091,5437,754,1
BANKNIFTY,30min,14,3.5,BANKNIFTY_30min_p14_m3.5,139,5.611157161803714,38.884892086330936,4.817446043165468,3.1875,0.596100790877322,0.40132425970204155,0.596100790877322,478.5230834082735,834.8190254046762,1.7445741999710653,0.35251798561151076,5437,754,1
BANKNIFTY,30min,14,4.0,BANKNIFTY_30min_p14_m4.0,121,4.884532493368701,44.67768595041322,5.52703168044077,4.041666666666667,0.5536141254368218,0.44381092514254183,0.5536141254368218,552.0554235537187,873.8297520661159,1.5828659855219889,0.4462809917355372,5437,754,1
BANKNIFTY,30min,14,5.0,BANKNIFTY_30min_p14_m5.0,95,3.834963527851459,56.95789473684211,7.27017543859649,5.125,0.5190362332168476,0.4783888173625161,0.5190362332168476,655.3789638157895,973.1205016447366,1.4848210811939584,0.5263157894736842,5437,754,1
BANKNIFTY,30min,21,1.5,BANKNIFTY_30min_p21_m1.5,351,14.16918103448276,15.361823361823362,1.6594848053181386,0.9583333333333334,0.5297038808166268,0.4664336950524186,0.5297038808166268,323.08009036680915,488.92818732193734,1.51333431523692,0.10541310541310542,5437,754,0
BANKNIFTY,30min,21,2.0,BANKNIFTY_30min_p21_m2.0,255,10.293849469496022,21.145098039215686,2.409967320261438,1.1458333333333333,0.5504874011403348,0.4456501747287107,0.5504874011403348,366.4933762254901,594.6707781862743,1.6225962507447744,0.1803921568627451,5437,754,0
BANKNIFTY,30min,21,2.5,BANKNIFTY_30min_p21_m2.5,191,7.710295092838196,28.26178010471204,3.3914703315881334,2.1041666666666665,0.5618907485745815,0.43424682729446384,0.5618907485745815,407.6000163612567,717.2589209751306,1.759712689362168,0.2670157068062827,5437,754,1
BANKNIFTY,30min,21,3.0,BANKNIFTY_30min_p21_m3.0,165,6.660726127320955,32.71515151515152,3.9897727272727272,3.0,0.5880080926981791,0.4081294831708663,0.5880080926981791,433.63976799242437,772.125402462121,1.7805687103762353,0.3090909090909091,5437,754,1
BANKNIFTY,30min,21,3.5,BANKNIFTY_30min_p21_m3.5,135,5.4496850132626,39.98518518518519,5.010648148148148,3.7708333333333335,0.596100790877322,0.4000367849917234,0.596100790877322,475.2085995370371,860.4332870370367,1.8106433424717006,0.35555555555555557,5437,754,1
BANKNIFTY,30min,21,4.0,BANKNIFTY_30min_p21_m4.0,121,4.884532493368701,44.6198347107438,5.547520661157025,4.041666666666667,0.5558212249402243,0.44031635092882104,0.5558212249402243,549.6203383264462,880.3483277376032,1.6017389938993152,0.45454545454545453,5437,754,1
BANKNIFTY,30min,21,5.0,BANKNIFTY_30min_p21_m5.0,89,3.592755305039788,60.71910112359551,7.663155430711611,5.854166666666667,0.5322788302372632,0.46385874563178225,0.5322788302372632,654.4673981741571,1035.1612447331458,1.5816849664644168,0.550561797752809,5437,754,1
BANKNIFTY,30min,30,1.5,BANKNIFTY_30min_p30_m1.5,357,14.41138925729443,15.07843137254902,1.6139122315592906,0.9375,0.5298878057752437,0.4645944454662498,0.5298878057752437,328.003518907563,480.51484156162473,1.464968556319184,0.09803921568627451,5437,754,0
BANKNIFTY,30min,30,2.0,BANKNIFTY_30min_p30_m2.0,251,10.132377320954907,21.44621513944223,2.4758466135458166,1.1666666666666667,0.5569247746919257,0.4375574765495678,0.5569247746919257,369.167561005976,604.3537568476096,1.6370716733635935,0.19123505976095617,5437,754,0
BANKNIFTY,30min,30,2.5,BANKNIFTY_30min_p30_m2.5,189,7.629559018567639,28.513227513227513,3.384259259259259,2.1041666666666665,0.5552694500643738,0.43921280117711975,0.5552694500643738,413.32458664021175,721.4820560515873,1.7455580417228327,0.25925925925925924,5437,754,1
BANKNIFTY,30min,30,3.0,BANKNIFTY_30min_p30_m3.0,163,6.579990053050398,33.061349693251536,4.0163599182004095,3.0208333333333335,0.5878241677395623,0.4066580835019312,0.5878241677395623,429.92336081288346,787.0036474309815,1.8305673037700105,0.3128834355828221,5437,754,1
BANKNIFTY,30min,30,3.5,BANKNIFTY_30min_p30_m3.5,137,5.530421087533156,39.33576642335766,4.9285279805352795,3.2291666666666665,0.5944454662497701,0.4000367849917234,0.5944454662497701,485.1109945255475,848.1780964872261,1.7484206832227513,0.35766423357664234,5437,754,1
