underlying,timeframe,atr_period,multiplier,label,n_flips,flips_per_month,avg_trend_bars,avg_trend_cal_days,median_trend_cal_days,pct_bars_long,pct_bars_short,dominant_direction_pct,mean_mae_pts,mean_mfe_pts,mfe_mae_ratio,weekly_alignment_pct,total_bars,calendar_days_span,passed_gates,score
NIFTY50,60min,50,3.0,NIFTY50_60min_p50_m3.0,124,5.170205479452055,27.282258064516128,5.294690860215053,4.0,0.5696423378889212,0.4158185519046234,0.5696423378889212,230.59228515625,372.0298324092742,1.6133663455270661,0.3790322580645161,3439,730,1,0.2877320487722861
NIFTY50,15min,50,5.0,NIFTY50_15min_p50_m5.0,169,6.822198275862069,66.43786982248521,3.982433431952663,3.09375,0.5506709039548022,0.4449152542372881,0.5506709039548022,170.6464728180474,314.719214589497,1.8442761188803933,0.3076923076923077,11328,754,1,0.2822095146299888
NIFTY50,30min,14,4.0,NIFTY50_30min_p14_m4.0,121,4.884532493368701,44.66942148760331,5.630165289256198,4.895833333333333,0.5409233032922568,0.45650174728710685,0.5409233032922568,211.67771823347115,361.75905539772725,1.709008668539799,0.47107438016528924,5437,754,1,0.2799897638128331
BANKNIFTY,60min,30,2.0,BANKNIFTY_60min_p30_m2.0,170,7.0881849315068495,20.01764705882353,3.739460784313725,2.9583333333333335,0.57981971503344,0.4114568188426868,0.57981971503344,464.4865119485294,789.5846737132352,1.6999087237235653,0.25882352941176473,3439,730,1,0.27849642657738943
NIFTY50,60min,14,2.0,NIFTY50_60min_p14_m2.0,178,7.421746575342466,19.207865168539325,3.6367041198501875,2.875,0.5565571387031114,0.43937191043908114,0.5565571387031114,173.91795777738764,319.84383778089887,1.839050100796918,0.2752808988764045,3439,730,1,0.278351273333089
BANKNIFTY,15min,7,5.0,BANKNIFTY_15min_p7_m5.0,169,6.822198275862069,66.6923076923077,3.9946992110453645,2.9791666666666665,0.573093220338983,0.4262888418079096,0.573093220338983,442.90969397189366,757.7891087278101,1.7109336712235028,0.2958579881656805,11328,754,1,0.2780726349956088
BANKNIFTY,30min,7,3.0,BANKNIFTY_30min_p7_m3.0,167,6.741462201591512,32.40718562874252,3.932634730538922,2.9583333333333335,0.5745815707191466,0.42413095457053523,0.5745815707191466,440.75357877994014,751.2191757110777,1.7043972230254927,0.281437125748503,5437,754,1,0.2778420294086697
BANKNIFTY,30min,7,3.5,BANKNIFTY_30min_p7_m3.5,141,5.691893236074271,38.38297872340426,4.704196217494091,3.1041666666666665,0.5637299981607504,0.4349825271289314,0.5637299981607504,487.81884419326263,815.3712322695034,1.6714631711653845,0.3333333333333333,5437,754,1,0.27568572549031367
BANKNIFTY,30min,7,4.0,BANKNIFTY_30min_p7_m4.0,119,4.803796419098143,45.48739495798319,5.64093137254902,4.041666666666667,0.532646680154497,0.46606584513518484,0.532646680154497,525.8092765231092,904.2697019432771,1.7197674942570829,0.42016806722689076,5437,754,1,0.2700212275920199
BANKNIFTY,30min,10,2.5,BANKNIFTY_30min_p10_m2.5,191,7.710295092838196,28.319371727748692,3.4106675392670156,2.2291666666666665,0.5718226963398934,0.4263380540739378,0.5718226963398934,406.0403304973822,711.5186150196334,1.7523348337049507,0.2774869109947644,5437,754,1,0.26937090034115024
BANKNIFTY,30min,21,4.0,BANKNIFTY_30min_p21_m4.0,121,4.884532493368701,44.6198347107438,5.547520661157025,4.041666666666667,0.5558212249402243,0.44031635092882104,0.5558212249402243,549.6203383264462,880.3483277376032,1.6017389938993152,0.45454545454545453,5437,754,1,0.26867051487244636
BANKNIFTY,60min,7,2.0,BANKNIFTY_60min_p7_m2.0,178,7.421746575342466,19.247191011235955,3.601357677902622,2.9583333333333335,0.5833091014829892,0.414655423088107,0.5833091014829892,451.44599280196627,749.7196936446629,1.6607073838255089,0.25280898876404495,3439,730,1,0.2656026217107107
BANKNIFTY,15min,10,4.0,BANKNIFTY_15min_p10_m4.0,203,8.194711538461538,55.50738916256157,3.2776580459770117,2.125,0.5618820621468926,0.4372351694915254,0.5618820621468926,389.22461514778365,705.207893318965,1.8118275820022496,0.23645320197044334,11328,754,1,0.2651966248223693
NIFTY50,60min,21,2.0,NIFTY50_60min_p21_m2.0,180,7.505136986301371,18.955555555555556,3.5567129629629632,2.875,0.5571387031113696,0.43675487060191914,0.5571387031113696,176.85882161458332,318.81420355902776,1.802648014096794,0.25555555555555554,3439,730,1,0.2643828470381079
NIFTY50,30min,10,4.0,NIFTY50_30min_p10_m4.0,123,4.965268567639257,43.97560975609756,5.571985094850949,4.895833333333333,0.5273128563546073,0.47084789405922384,0.5273128563546073,207.5350038109757,361.1072662601626,1.7399824590027309,0.4796747967479675,5437,754,1,0.2627102663222398
NIFTY50,30min,21,3.0,NIFTY50_30min_p21_m3.0,169,6.822198275862069,31.93491124260355,3.952416173570019,2.9791666666666665,0.548464226595549,0.4476733492734964,0.548464226595549,171.43255131286978,308.30503651997043,1.7984042946272443,0.3136094674556213,5437,754,1,0.26159205007161757
NIFTY50,30min,21,4.0,NIFTY50_30min_p21_m4.0,123,4.965268567639257,43.886178861788615,5.5564024390243905,4.791666666666667,0.5331984550303476,0.4629391208386978,0.5331984550303476,212.937839811992,363.26989011686993,1.7059903042014972,0.4634146341463415,5437,754,1,0.2615313173876463
NIFTY50,15min,50,4.0,NIFTY50_15min_p50_m4.0,209,8.43691976127321,53.72248803827751,3.221989633173844,2.09375,0.5415783898305084,0.4540077683615819,0.5415783898305084,150.57104515550247,287.5294239683014,1.909593067321509,0.23923444976076555,11328,754,1,0.2585341614377856
NIFTY50,60min,50,2.5,NIFTY50_60min_p50_m2.5,150,6.254280821917809,22.553333333333335,4.304444444444445,3.1666666666666665,0.5652806048269846,0.42018028496656007,0.5652806048269846,205.11263020833334,340.1640234375,1.6584255347512957,0.3333333333333333,3439,730,1,0.2582043221224888
BANKNIFTY,30min,14,4.0,BANKNIFTY_30min_p14_m4.0,121,4.884532493368701,44.67768595041322,5.52703168044077,4.041666666666667,0.5536141254368218,0.44381092514254183,0.5536141254368218,552.0554235537187,873.8297520661159,1.5828659855219889,0.4462809917355372,5437,754,1,0.25758838128706113
NIFTY50,60min,30,2.5,NIFTY50_60min_p30_m2.5,148,6.170890410958904,22.993243243243242,4.4324324324324325,3.1666666666666665,0.5760395463797615,0.41523698749636523,0.5760395463797615,213.36213312922297,338.5189373944257,1.5865933304547597,0.3581081081081081,3439,730,1,0.25726206680445873
NIFTY50,60min,30,2.0,NIFTY50_60min_p30_m2.0,180,7.505136986301371,18.905555555555555,3.5134259259259255,2.8333333333333335,0.5641174760104681,0.4271590578656586,0.5641174760104681,182.29303385416668,317.80915798611113,1.7433971626165186,0.25555555555555554,3439,730,1,0.25586833822479893
NIFTY50,60min,10,2.0,NIFTY50_60min_p10_m2.0,182,7.5885273972602745,18.807692307692307,3.5505952380952377,2.854166666666667,0.5527769700494329,0.444315207909276,0.5527769700494329,173.0406722184066,311.9917475103022,1.8029966221843836,0.26373626373626374,3439,730,1,0.25567247323056275
BANKNIFTY,30min,10,4.0,BANKNIFTY_30min_p10_m4.0,121,4.884532493368701,44.710743801652896,5.5199724517906334,4.0,0.5550855251057568,0.4430752253080743,0.5550855251057568,554.5227853822314,869.9479403409091,1.5688227125622183,0.4132231404958678,5437,754,1,0.25530674108450746
NIFTY50,30min,14,3.5,NIFTY50_30min_p14_m3.5,149,6.0148375331564985,36.2751677852349,4.561521252796421,3.9791666666666665,0.5479124517196984,0.44951259885966527,0.5479124517196984,188.47013684983224,323.65167785234905,1.7172570851913038,0.3624161073825503,5437,754,1,0.2549396039148829
BANKNIFTY,30min,21,2.5,BANKNIFTY_30min_p21_m2.5,191,7.710295092838196,28.26178010471204,3.3914703315881334,2.1041666666666665,0.5618907485745815,0.43424682729446384,0.5618907485745815,407.6000163612567,717.2589209751306,1.759712689362168,0.2670157068062827,5437,754,1,0.25305254969502033
NIFTY50,15min,14,5.0,NIFTY50_15min_p14_m5.0,155,6.25704575596817,72.67096774193548,4.382325268817204,3.78125,0.5194209039548022,0.4793432203389831,0.5194209039548022,175.50614163306457,330.5467741935484,1.8833914934135552,0.3419354838709677,11328,754,1,0.2525792341264487
NIFTY50,60min,14,2.5,NIFTY50_60min_p14_m2.5,148,6.170890410958904,23.10135135135135,4.46677927927928,3.1875,0.5673160802558883,0.4286129688863042,0.5673160802558883,209.51986116976352,338.2264041385135,1.6142928037951756,0.35135135135135137,3439,730,1,0.2514494496696591
BANKNIFTY,30min,7,5.0,BANKNIFTY_30min_p7_m5.0,91,3.6734913793103448,59.53846153846154,7.656135531135532,5.958333333333333,0.4951259885966526,0.5035865366930292,0.5035865366930292,634.2477764423076,1017.1994505494508,1.603788753119858,0.5714285714285714,5437,754,1,0.24969279815589224
NIFTY50,30min,30,2.5,NIFTY50_30min_p30_m2.5,207,8.356183687002654,26.02415458937198,3.133856682769726,1.9791666666666667,0.5606032738642633,0.4338789773772301,0.5606032738642633,155.7280363073672,276.304578049517,1.7742763897963922,0.25120772946859904,5437,754,1,0.24553297603926627
NIFTY50,60min,10,2.5,NIFTY50_60min_p10_m2.5,150,6.254280821917809,22.82,4.4077777777777785,3.208333333333333,0.5533585344576912,0.44373364350101774,0.5533585344576912,199.8559375,335.3426822916667,1.6779220396775385,0.36,3439,730,1,0.24525037966501534
BANKNIFTY,30min,7,2.5,BANKNIFTY_30min_p7_m2.5,197,7.952503315649867,27.472081218274113,3.2925126903553306,2.1041666666666665,0.5626264484090491,0.4360860768806327,0.5626264484090491,398.7122263642134,695.3187896573603,1.7439113818952832,0.2639593908629442,5437,754,1,0.24502412395231535
NIFTY50,60min,21,2.5,NIFTY50_60min_p21_m2.5,148,6.170890410958904,23.054054054054053,4.464808558558559,3.1666666666666665,0.5678976446641466,0.4259959290491422,0.5678976446641466,213.72394953547297,338.8871806376689,1.585630348747705,0.35135135135135137,3439,730,1,0.24259492474955602
NIFTY50,60min,50,2.0,NIFTY50_60min_p50_m2.0,180,7.505136986301371,18.794444444444444,3.508796296296297,2.8333333333333335,0.5629543471939518,0.4225065425995929,0.5629543471939518,185.13165147569444,316.01387803819443,1.706968395297242,0.25,3439,730,1,0.24103813429869733
NIFTY50,30min,7,4.0,NIFTY50_30min_p7_m4.0,125,5.046004641909814,43.296,5.506999999999999,4.9375,0.513518484458341,0.4851940408313408,0.513518484458341,202.59362500000003,354.54597812500003,1.750035215199886,0.472,5437,754,1,0.23775766001099866
BANKNIFTY,30min,30,2.5,BANKNIFTY_30min_p30_m2.5,189,7.629559018567639,28.513227513227513,3.384259259259259,2.1041666666666665,0.5552694500643738,0.43921280117711975,0.5552694500643738,413.32458664021175,721.4820560515873,1.7455580417228327,0.25925925925925924,5437,754,1,0.2362890387340867
NIFTY50,30min,10,3.0,NIFTY50_30min_p10_m3.0,165,6.660726127320955,32.775757575757574,3.9921717171717166,2.9791666666666665,0.5416590031267243,0.45650174728710685,0.5416590031267243,176.38152225378786,309.4330184659092,1.754339198981848,0.3212121212121212,5437,754,1,0.23616723058917738
NIFTY50,15min,30,5.0,NIFTY50_15min_p30_m5.0,165,6.660726127320955,68.16969696969697,4.073863636363637,3.1770833333333335,0.538135593220339,0.4592161016949153,0.538135593220339,177.16638494318195,312.22210937499995,1.7623100989227216,0.3151515151515151,11328,754,1,0.23430055398649588
NIFTY50,60min,7,2.5,NIFTY50_60min_p7_m2.5,150,6.254280821917809,22.84,4.4077777777777785,3.125,0.5457981971503344,0.45216632742076185,0.5457981971503344,198.28830729166665,333.7516796875,1.6831636935433476,0.35333333333333333,3439,730,1,0.2330421979732425
NIFTY50,15min,21,5.0,NIFTY50_15min_p21_m5.0,161,6.499253978779841,69.9192546583851,4.213315217391305,3.1458333333333335,0.528072033898305,0.4700741525423729,0.528072033898305,176.73448903338513,317.84999999999997,1.7984605140650172,0.32919254658385094,11328,754,1,0.23291437046079294
NIFTY50,30min,14,3.0,NIFTY50_30min_p14_m3.0,167,6.741462201591512,32.35928143712575,3.9477295409181634,3.0,0.5491999264300166,0.44822512414934707,0.5491999264300166,178.58924026946107,305.1023835142216,1.7084029421586289,0.30538922155688625,5437,754,1,0.23252250671990107
BANKNIFTY,60min,50,2.0,BANKNIFTY_60min_p50_m2.0,178,7.421746575342466,19.00561797752809,3.5341760299625475,2.9583333333333335,0.5783658040127945,0.4070950857807502,0.5783658040127945,469.91803458567415,749.0844891151686,1.594074783223919,0.24719101123595505,3439,730,1,0.2318790891568309
NIFTY50,30min,10,3.5,NIFTY50_30min_p10_m3.5,145,5.853365384615385,37.30344827586207,4.651005747126436,4.0625,0.5304395806510943,0.4677211697627368,0.5304395806510943,189.78657058189665,326.8217133620691,1.722048680051569,0.3724137931034483,5437,754,1,0.22818019602057243
BANKNIFTY,15min,7,4.0,BANKNIFTY_15min_p7_m4.0,209,8.43691976127321,53.92822966507177,3.1836124401913874,2.1145833333333335,0.5579978813559322,0.4413841807909605,0.5579978813559322,394.5229552930624,682.2167651016741,1.7292194432511663,0.24880382775119617,11328,754,1,0.22585845534146198
BANKNIFTY,30min,10,5.0,BANKNIFTY_30min_p10_m5.0,93,3.754227453580902,58.225806451612904,7.420474910394264,5.958333333333333,0.5109435350377046,0.48721721537612656,0.5109435350377046,650.8703797043008,983.9570144489248,1.5117557122448093,0.5591397849462365,5437,754,1,0.2236575817130108
BANKNIFTY,30min,14,5.0,BANKNIFTY_30min_p14_m5.0,95,3.834963527851459,56.95789473684211,7.27017543859649,5.125,0.5190362332168476,0.4783888173625161,0.5190362332168476,655.3789638157895,973.1205016447366,1.4848210811939584,0.5263157894736842,5437,754,1,0.22354375447531113
NIFTY50,30min,21,2.5,NIFTY50_30min_p21_m2.5,205,8.275447612732096,26.321951219512194,3.1557926829268292,2.0416666666666665,0.546808901967997,0.44932867390104836,0.546808901967997,157.00050114329278,279.5373094512195,1.7804867335811154,0.25853658536585367,5437,754,1,0.2230952166173876
BANKNIFTY,30min,50,2.5,BANKNIFTY_30min_p50_m2.5,195,7.8717672413793105,27.533333333333335,3.302991452991453,2.0625,0.5591318741953283,0.4316718778738275,0.5591318741953283,413.9940865384616,701.8143830128207,1.6952280378710665,0.24615384615384617,5437,754,1,0.22252831943260593
NIFTY50,60min,7,2.0,NIFTY50_60min_p7_m2.0,190,7.922089041095891,18.03157894736842,3.364035087719299,2.25,0.5545216632742076,0.44344286129688865,0.5545216632742076,174.03653371710527,298.1160978618421,1.7129512493418593,0.24210526315789474,3439,730,1,0.22119521033084893
NIFTY50,15min,30,4.0,NIFTY50_15min_p30_m4.0,211,8.517655835543767,53.308056872037916,3.198904028436019,2.09375,0.536281779661017,0.4610699152542373,0.536281779661017,155.11637848045044,282.1478469342416,1.818942974934147,0.23222748815165878,11328,754,1,0.2164445103977478
NIFTY50,30min,7,3.5,NIFTY50_30min_p7_m3.5,147,5.934101458885942,36.816326530612244,4.591269841269842,4.041666666666667,0.5331984550303476,0.46551407025933417,0.5331984550303476,191.77451371173478,320.14453922193877,1.669380007935585,0.3741496598639456,5437,754,1,0.21277308181287535
NIFTY50,30min,50,2.5,NIFTY50_30min_p50_m2.5,211,8.517655835543767,25.436018957345972,3.0768167456556084,1.9583333333333333,0.5622585984918154,0.42854515357734047,0.5622585984918154,160.42795097748817,268.2101784656399,1.6718419504296738,0.25118483412322273,5437,754,1,0.2110004953418677
NIFTY50,30min,7,3.0,NIFTY50_30min_p7_m3.0,167,6.741462201591512,32.395209580838326,3.894960079840319,2.9375,0.5311752804855618,0.4675372448041199,0.5311752804855618,178.82576487649706,303.87571341691626,1.6992837336766478,0.31736526946107785,5437,754,1,0.19472333270933062
NIFTY50,30min,14,2.5,NIFTY50_30min_p14_m2.5,209,8.43691976127321,25.851674641148325,3.125,2.0416666666666665,0.535773404450984,0.4616516461283796,0.535773404450984,159.1643708881579,272.23372458133974,1.7103936205209755,0.23923444976076555,5437,754,1,0.17678805850533408
NIFTY50,15min,10,5.0,NIFTY50_15min_p10_m5.0,161,6.499253978779841,69.98757763975155,4.147839026915114,3.0104166666666665,0.498146186440678,0.5009710451977402,0.5009710451977402,181.85281686723613,315.09655230978257,1.7327009706966632,0.32298136645962733,11328,754,1,0.15845365063929961
NIFTY50,30min,10,2.5,NIFTY50_30min_p10_m2.5,209,8.43691976127321,25.870813397129186,3.106559011164274,2.0416666666666665,0.521427257678867,0.4767334927349641,0.521427257678867,157.4392531399522,271.27320013456944,1.723034089176141,0.23444976076555024,5437,754,1,0.15411914414951527
NIFTY50,15min,21,4.0,NIFTY50_15min_p21_m4.0,217,8.759864058355438,51.87557603686636,3.0810291858678958,2.0416666666666665,0.513771186440678,0.484375,0.513771186440678,157.28252088133658,271.4870697724653,1.726110875202029,0.2119815668202765,11328,754,1,0.13859475818523584
NIFTY50,15min,14,4.0,NIFTY50_15min_p14_m4.0,217,8.759864058355438,51.90783410138249,3.0412826420890937,2.0416666666666665,0.5116525423728814,0.487111581920904,0.5116525423728814,161.23089357718914,267.7479118663594,1.6606489359818337,0.21658986175115208,11328,754,1,0.11115513625198661
NIFTY50,15min,10,4.0,NIFTY50_15min_p10_m4.0,217,8.759864058355438,51.92626728110599,3.0392665130568353,2.0416666666666665,0.5164194915254238,0.4826977401129944,0.5164194915254238,166.66268361175133,261.92787298387094,1.5716047966324869,0.21658986175115208,11328,754,1,0.0892315597600449
NIFTY50,15min,7,5.0,NIFTY50_15min_p7_m5.0,175,7.0644064986737405,64.40571428571428,3.7186904761904764,2.8645833333333335,0.4952330508474576,0.504149011299435,0.504149011299435,187.06431696428584,290.8888147321428,1.5550203237728073,0.26857142857142857,11328,754,1,0.08794160132757825
