variant,symbol,date,direction,entry_time,entry,stop,target,qty,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
5min_macd_zero,ADANIPORTS,2025-02-13,LONG,2025-02-13T11:45:00,1142.05,1137.20,1151.75,262,2025-02-13T13:10:00,1137.20,STOP,-1270.70,-1718.57
5min_macd_zero,ADANIPORTS,2025-02-24,SHORT,2025-02-24T12:45:00,1072.55,1074.25,1069.15,279,2025-02-24T12:50:00,1074.25,STOP,-474.30,-923.52
5min_macd_zero,ADANIPORTS,2025-03-13,SHORT,2025-03-13T11:40:00,1121.40,1127.60,1109.00,267,2025-03-13T13:00:00,1127.60,STOP,-1655.40,-2105.76
5min_macd_zero,ADANIPORTS,2025-04-04,SHORT,2025-04-04T13:15:00,1158.00,1163.90,1146.20,259,2025-04-04T14:10:00,1146.20,TARGET,3056.20,2608.61
5min_macd_zero,ADANIPORTS,2025-04-24,LONG,2025-04-24T10:50:00,1246.20,1242.60,1253.40,240,2025-04-24T10:55:00,1242.60,STOP,-864.00,-1311.98
5min_macd_zero,ADANIPORTS,2025-05-23,LONG,2025-05-23T10:40:00,1385.90,1381.90,1393.90,216,2025-05-23T10:45:00,1393.90,TARGET,1728.00,1277.67
5min_macd_zero,ADANIPORTS,2025-06-03,SHORT,2025-06-03T10:40:00,1445.20,1455.00,1425.60,207,2025-06-03T12:35:00,1443.50,TIME_STOP,351.90,-96.57
5min_macd_zero,ADANIPORTS,2025-06-26,LONG,2025-06-26T12:25:00,1420.60,1412.20,1437.40,211,2025-06-26T14:20:00,1426.00,TIME_STOP,1139.40,688.93
5min_macd_zero,ADANIPORTS,2025-07-09,SHORT,2025-07-09T13:15:00,1440.30,1445.20,1430.50,208,2025-07-09T13:25:00,1445.20,STOP,-1019.20,-1469.34
5min_macd_zero,ADANIPORTS,2025-07-11,LONG,2025-07-11T13:15:00,1439.40,1437.10,1444.00,208,2025-07-11T14:00:00,1437.10,STOP,-478.40,-927.13
5min_macd_zero,ADANIPORTS,2025-07-23,SHORT,2025-07-23T13:25:00,1421.20,1424.10,1415.40,211,2025-07-23T15:15:00,1420.00,EOD,253.20,-196.42
5min_macd_zero,ADANIPORTS,2025-07-28,SHORT,2025-07-28T10:40:00,1395.10,1399.40,1386.50,215,2025-07-28T12:35:00,1393.40,TIME_STOP,365.50,-84.15
5min_macd_zero,ADANIPORTS,2025-08-06,LONG,2025-08-06T13:15:00,1370.50,1367.20,1377.10,218,2025-08-06T13:20:00,1367.20,STOP,-719.40,-1167.01
5min_macd_zero,ADANIPORTS,2025-08-07,SHORT,2025-08-07T12:20:00,1325.40,1331.00,1314.20,226,2025-08-07T14:10:00,1331.00,STOP,-1265.60,-1715.86
5min_macd_zero,ADANIPORTS,2025-08-28,LONG,2025-08-28T11:10:00,1333.30,1327.40,1345.10,225,2025-08-28T12:20:00,1327.40,STOP,-1327.50,-1776.49
5min_macd_zero,ADANIPORTS,2025-09-11,SHORT,2025-09-11T12:35:00,1398.00,1403.00,1388.00,214,2025-09-11T13:00:00,1388.00,TARGET,2140.00,1692.85
5min_macd_zero,ADANIPORTS,2025-09-24,LONG,2025-09-24T12:10:00,1446.00,1439.10,1459.80,207,2025-09-24T14:05:00,1439.90,TIME_STOP,-1262.70,-1710.74
5min_macd_zero,ADANIPORTS,2025-10-13,LONG,2025-10-13T11:00:00,1418.90,1414.00,1428.70,211,2025-10-13T11:00:00,1428.70,TARGET,2067.80,1617.17
5min_macd_zero,ADANIPORTS,2025-10-15,LONG,2025-10-15T12:20:00,1446.10,1444.10,1450.10,207,2025-10-15T12:20:00,1450.10,TARGET,828.00,378.36
5min_macd_zero,ADANIPORTS,2025-10-27,SHORT,2025-10-27T10:40:00,1413.10,1416.90,1405.50,212,2025-10-27T11:30:00,1416.90,STOP,-805.60,-1255.57
5min_macd_zero,ADANIPORTS,2025-10-29,LONG,2025-10-29T12:50:00,1458.50,1455.40,1464.70,205,2025-10-29T12:55:00,1455.40,STOP,-635.50,-1083.51
5min_macd_zero,ADANIPORTS,2025-11-06,SHORT,2025-11-06T11:35:00,1447.40,1450.60,1441.00,207,2025-11-06T11:45:00,1450.60,STOP,-662.40,-1112.31
5min_macd_zero,ADANIPORTS,2025-12-05,SHORT,2025-12-05T09:50:00,1497.90,1502.50,1488.70,200,2025-12-05T10:00:00,1502.50,STOP,-920.00,-1370.06
5min_macd_zero,ADANIPORTS,2025-12-17,SHORT,2025-12-17T10:55:00,1485.60,1487.70,1481.40,201,2025-12-17T11:15:00,1487.70,STOP,-422.10,-870.32
5min_macd_zero,ADANIPORTS,2025-12-22,LONG,2025-12-22T10:35:00,1509.80,1506.50,1516.40,198,2025-12-22T12:30:00,1508.20,TIME_STOP,-316.80,-764.97
5min_macd_zero,ADANIPORTS,2026-01-05,SHORT,2026-01-05T11:10:00,1485.00,1487.00,1481.00,202,2026-01-05T12:15:00,1487.00,STOP,-404.00,-854.26
5min_macd_zero,ADANIPORTS,2026-01-06,SHORT,2026-01-06T11:50:00,1479.10,1481.10,1475.10,202,2026-01-06T12:35:00,1481.10,STOP,-404.00,-852.47
5min_macd_zero,ADANIPORTS,2026-01-12,LONG,2026-01-12T13:35:00,1438.50,1434.10,1447.30,208,2026-01-12T14:05:00,1434.10,STOP,-915.20,-1363.33
5min_macd_zero,ADANIPORTS,2026-01-13,SHORT,2026-01-13T12:25:00,1428.00,1431.70,1420.60,210,2026-01-13T14:20:00,1421.30,TIME_STOP,1407.00,958.24
5min_macd_zero,ADANIPORTS,2026-01-30,LONG,2026-01-30T12:25:00,1422.00,1417.90,1430.20,210,2026-01-30T13:00:00,1417.90,STOP,-861.00,-1308.28
5min_macd_zero,ADANIPORTS,2026-03-11,SHORT,2026-03-11T12:50:00,1431.30,1438.30,1417.30,209,2026-03-11T14:10:00,1417.30,TARGET,2926.00,2479.48
10min_macd_cross,INDUSINDBK,2024-10-22,SHORT,2024-10-22T13:20:00,1283.75,1290.70,1269.85,233,2024-10-22T15:20:00,1273.10,EOD,2481.45,2034.64
10min_macd_cross,INDUSINDBK,2025-01-08,LONG,2025-01-08T12:50:00,975.65,970.15,986.65,307,2025-01-08T15:20:00,980.80,EOD,1581.05,1130.58
10min_macd_cross,INDUSINDBK,2025-02-21,SHORT,2025-02-21T10:20:00,1046.20,1050.95,1036.70,286,2025-02-21T14:10:00,1046.35,TIME_STOP,-42.90,-491.75
10min_macd_cross,INDUSINDBK,2026-02-16,LONG,2026-02-16T11:30:00,923.85,920.30,930.95,324,2026-02-16T13:40:00,930.95,TARGET,2300.40,1849.68
10min_macd_cross,PNB,2024-08-26,LONG,2024-08-26T12:20:00,113.29,112.64,114.59,2648,2024-08-26T15:20:00,112.84,EOD,-1191.60,-1640.69
10min_macd_cross,PNB,2024-08-27,LONG,2024-08-27T10:30:00,112.91,112.65,113.43,2656,2024-08-27T10:40:00,112.65,STOP,-690.56,-1139.88
10min_macd_cross,PNB,2024-12-24,SHORT,2024-12-24T11:40:00,98.29,98.93,97.01,3052,2024-12-24T15:00:00,98.93,STOP,-1953.28,-2404.72
10min_macd_cross,PNB,2025-03-27,SHORT,2025-03-27T12:10:00,91.92,92.28,91.20,3263,2025-03-27T13:50:00,92.28,STOP,-1174.68,-1625.46
10min_macd_cross,PNB,2025-04-07,SHORT,2025-04-07T12:40:00,90.93,91.62,89.55,3299,2025-04-07T12:40:00,91.62,STOP,-2276.31,-2727.98
10min_macd_cross,PNB,2025-07-07,SHORT,2025-07-07T12:00:00,112.12,112.48,111.40,2675,2025-07-07T12:30:00,112.48,STOP,-963.00,-1413.60
10min_macd_cross,PNB,2025-09-05,LONG,2025-09-05T11:10:00,103.64,103.30,104.32,2894,2025-09-05T11:20:00,103.30,STOP,-983.96,-1433.12
10min_macd_cross,BANKBARODA,2026-01-30,SHORT,2026-01-30T10:30:00,300.85,303.70,295.15,877,2026-01-30T14:20:00,300.10,TIME_STOP,657.75,262.48
10min_macd_cross,WIPRO,2024-09-24,LONG,2024-09-24T11:10:00,255.90,254.60,258.50,1172,2024-09-24T12:00:00,254.60,STOP,-1523.60,-1972.33
10min_macd_cross,HCLTECH,2024-04-09,SHORT,2024-04-09T11:40:00,1552.00,1558.20,1539.60,193,2024-04-09T12:30:00,1539.60,TARGET,2393.20,1945.69
10min_macd_cross,HCLTECH,2025-01-23,LONG,2025-01-23T12:40:00,1819.70,1813.40,1832.30,164,2025-01-23T14:00:00,1813.40,STOP,-1033.20,-1480.07
10min_macd_cross,HCLTECH,2025-10-13,LONG,2025-10-13T12:30:00,1487.70,1478.70,1505.70,201,2025-10-13T15:20:00,1494.40,EOD,1346.70,897.15
10min_macd_cross,HCLTECH,2026-02-05,SHORT,2026-02-05T11:30:00,1613.30,1621.10,1597.70,185,2026-02-05T15:20:00,1606.60,TIME_STOP,1239.50,792.74
10min_macd_cross,HCLTECH,2026-02-18,SHORT,2026-02-18T11:50:00,1457.30,1461.90,1448.10,205,2026-02-18T12:10:00,1461.90,STOP,-943.00,-1391.83
10min_macd_cross,MARUTI,2025-11-24,SHORT,2025-11-24T11:30:00,16016.00,16042.00,15964.00,18,2025-11-24T12:30:00,15964.00,TARGET,936.00,504.27
10min_macd_cross,HEROMOTOCO,2024-10-23,LONG,2024-10-23T12:30:00,5121.00,5091.65,5179.70,58,2024-10-23T14:10:00,5091.65,STOP,-1702.30,-2146.55
10min_macd_cross,HEROMOTOCO,2025-10-07,SHORT,2025-10-07T11:50:00,5610.50,5639.00,5553.50,53,2025-10-07T15:20:00,5612.00,EOD,-79.50,-525.59
10min_macd_cross,HEROMOTOCO,2025-12-19,SHORT,2025-12-19T12:10:00,5747.00,5778.50,5684.00,52,2025-12-19T12:40:00,5778.50,STOP,-1638.00,-2087.49
10min_macd_cross,EICHERMOT,2024-09-27,LONG,2024-09-27T11:50:00,5070.95,5023.60,5165.65,52,2024-09-27T15:20:00,5060.95,EOD,-520.00,-915.14
10min_macd_cross,EICHERMOT,2025-04-17,LONG,2025-04-17T11:40:00,5654.50,5626.50,5710.50,53,2025-04-17T13:50:00,5710.50,TARGET,2968.00,2516.24
10min_macd_cross,TITAN,2024-07-04,SHORT,2024-07-04T10:00:00,3333.55,3369.00,3262.65,70,2024-07-04T13:50:00,3339.35,TIME_STOP,-406.00,-756.33
10min_macd_cross,TITAN,2024-07-09,LONG,2024-07-09T13:00:00,3205.10,3190.25,3234.80,93,2024-07-09T15:20:00,3214.10,EOD,837.00,389.26
10min_macd_cross,TITAN,2025-02-18,LONG,2025-02-18T12:40:00,3215.90,3204.60,3238.50,93,2025-02-18T15:20:00,3217.85,EOD,181.35,-267.40
10min_macd_cross,TITAN,2025-06-23,LONG,2025-06-23T11:40:00,3488.60,3480.00,3505.80,85,2025-06-23T12:00:00,3480.00,STOP,-731.00,-1175.25
10min_macd_cross,TITAN,2025-07-15,LONG,2025-07-15T12:10:00,3410.20,3404.50,3421.60,87,2025-07-15T14:10:00,3421.60,TARGET,991.80,546.03
10min_macd_cross,TITAN,2025-11-24,LONG,2025-11-24T13:50:00,3894.00,3886.90,3908.20,77,2025-11-24T14:10:00,3886.90,STOP,-546.70,-996.05
10min_macd_cross,ASIANPAINT,2024-04-30,SHORT,2024-04-30T12:20:00,2898.55,2907.00,2881.65,103,2024-04-30T15:00:00,2881.65,TARGET,1740.70,1294.18
10min_macd_cross,ASIANPAINT,2024-09-05,LONG,2024-09-05T10:50:00,3242.40,3224.05,3279.10,92,2024-09-05T14:40:00,3238.80,TIME_STOP,-331.20,-778.40
10min_macd_cross,ASIANPAINT,2024-09-18,LONG,2024-09-18T12:40:00,3300.00,3287.10,3325.80,90,2024-09-18T13:00:00,3287.10,STOP,-1161.00,-1605.63
10min_macd_cross,ASIANPAINT,2025-01-31,SHORT,2025-01-31T10:20:00,2236.55,2254.90,2199.85,134,2025-01-31T10:50:00,2254.90,STOP,-2458.90,-2910.29
10min_macd_cross,JSWSTEEL,2024-04-10,LONG,2024-04-10T12:40:00,882.85,879.15,890.25,339,2024-04-10T14:00:00,879.15,STOP,-1254.30,-1702.29
10min_macd_cross,JSWSTEEL,2024-05-31,LONG,2024-05-31T11:40:00,889.50,883.55,901.40,337,2024-05-31T15:00:00,883.55,STOP,-2005.15,-2453.29
10min_macd_cross,JSWSTEEL,2024-12-02,LONG,2024-12-02T14:10:00,985.90,981.65,994.40,304,2024-12-02T15:20:00,990.55,EOD,1413.60,962.97
10min_macd_cross,JSWSTEEL,2025-06-20,SHORT,2025-06-20T12:30:00,1010.80,1017.15,998.10,296,2025-06-20T15:20:00,1007.75,EOD,902.80,454.68
10min_macd_cross,JSWSTEEL,2025-11-28,LONG,2025-11-28T12:20:00,1171.50,1162.10,1190.30,256,2025-11-28T12:50:00,1162.10,STOP,-2406.40,-2854.45
10min_macd_cross,HINDALCO,2025-02-05,LONG,2025-02-05T14:00:00,600.95,600.00,602.85,499,2025-02-05T14:00:00,602.85,TARGET,948.10,497.58
10min_macd_cross,HINDALCO,2025-06-10,LONG,2025-06-10T13:40:00,662.70,660.10,667.90,452,2025-06-10T13:50:00,660.10,STOP,-1175.20,-1623.63
10min_macd_cross,HINDALCO,2025-06-20,SHORT,2025-06-20T12:30:00,648.30,652.85,639.20,462,2025-06-20T15:20:00,649.05,EOD,-346.50,-796.03
10min_macd_cross,HINDALCO,2025-12-19,SHORT,2025-12-19T10:40:00,857.85,859.85,853.85,349,2025-12-19T10:50:00,853.85,TARGET,1396.00,947.96
10min_macd_cross,LT,2024-05-14,LONG,2024-05-14T11:10:00,3320.45,3306.10,3349.15,90,2024-05-14T12:40:00,3349.15,TARGET,2583.00,2132.80
10min_macd_cross,LT,2024-12-26,LONG,2024-12-26T13:10:00,3635.90,3631.60,3644.50,82,2024-12-26T13:30:00,3631.60,STOP,-352.60,-799.55
10min_macd_cross,ADANIPORTS,2024-10-22,LONG,2024-10-22T11:40:00,1376.50,1364.10,1401.30,201,2024-10-22T12:20:00,1364.10,STOP,-2492.40,-2905.55
10min_macd_zero,INDUSINDBK,2024-03-22,LONG,2024-03-22T12:20:00,1500.45,1494.25,1512.85,199,2024-03-22T15:20:00,1509.15,EOD,1731.30,1282.12
10min_macd_zero,INDUSINDBK,2024-04-26,SHORT,2024-04-26T13:10:00,1473.45,1478.00,1464.35,203,2024-04-26T13:20:00,1464.35,TARGET,1847.30,1400.02
10min_macd_zero,INDUSINDBK,2024-08-20,LONG,2024-08-20T10:40:00,1376.10,1368.35,1391.60,218,2024-08-20T11:30:00,1391.60,TARGET,3379.00,2926.48
10min_macd_zero,INDUSINDBK,2024-10-11,LONG,2024-10-11T10:00:00,1369.75,1356.00,1397.25,181,2024-10-11T10:40:00,1356.00,STOP,-2488.75,-2858.77
10min_macd_zero,INDUSINDBK,2024-10-22,SHORT,2024-10-22T13:20:00,1283.75,1290.70,1269.85,233,2024-10-22T15:20:00,1273.10,EOD,2481.45,2034.64
10min_macd_zero,INDUSINDBK,2024-11-05,LONG,2024-11-05T10:10:00,1085.65,1077.00,1102.95,276,2024-11-05T14:00:00,1088.90,TIME_STOP,897.00,446.87
10min_macd_zero,INDUSINDBK,2025-01-15,LONG,2025-01-15T11:20:00,970.95,966.60,979.65,308,2025-01-15T13:00:00,966.60,STOP,-1339.80,-1787.37
10min_macd_zero,INDUSINDBK,2025-01-30,LONG,2025-01-30T10:30:00,960.50,955.80,969.90,312,2025-01-30T11:00:00,955.80,STOP,-1466.40,-1914.81
10min_macd_zero,INDUSINDBK,2025-02-11,SHORT,2025-02-11T10:40:00,1061.70,1070.90,1043.30,271,2025-02-11T14:30:00,1051.55,TIME_STOP,2750.65,2321.13
10min_macd_zero,INDUSINDBK,2025-02-19,LONG,2025-02-19T12:00:00,1035.70,1030.95,1045.20,289,2025-02-19T13:10:00,1030.95,STOP,-1372.75,-1820.70
10min_macd_zero,INDUSINDBK,2025-04-04,SHORT,2025-04-04T11:50:00,680.45,685.55,670.25,440,2025-04-04T12:30:00,685.55,STOP,-2244.00,-2694.78
10min_macd_zero,INDUSINDBK,2025-04-08,LONG,2025-04-08T12:40:00,682.25,678.05,690.65,439,2025-04-08T13:50:00,678.05,STOP,-1843.80,-2291.68
10min_macd_zero,INDUSINDBK,2025-07-01,LONG,2025-07-01T11:40:00,874.30,866.60,889.70,324,2025-07-01T13:10:00,889.70,TARGET,4989.60,4560.95
10min_macd_zero,INDUSINDBK,2025-09-12,SHORT,2025-09-12T12:20:00,743.55,746.25,738.15,403,2025-09-12T15:20:00,740.10,EOD,1390.35,941.92
10min_macd_zero,INDUSINDBK,2025-09-16,LONG,2025-09-16T11:10:00,742.10,741.00,744.30,404,2025-09-16T11:10:00,744.30,TARGET,888.80,438.42
10min_macd_zero,INDUSINDBK,2025-10-09,LONG,2025-10-09T11:10:00,750.40,748.40,754.40,399,2025-10-09T11:20:00,748.40,STOP,-798.00,-1246.52
10min_macd_zero,INDUSINDBK,2025-11-12,LONG,2025-11-12T13:10:00,865.55,856.45,883.75,274,2025-11-12T15:20:00,865.30,EOD,-68.50,-424.19
10min_macd_zero,INDUSINDBK,2025-11-20,SHORT,2025-11-20T12:20:00,832.40,834.35,828.50,360,2025-11-20T14:50:00,828.50,TARGET,1404.00,955.56
10min_macd_zero,INDUSINDBK,2025-12-01,SHORT,2025-12-01T13:30:00,846.45,849.90,839.55,354,2025-12-01T15:20:00,845.50,EOD,336.30,-112.91
10min_macd_zero,INDUSINDBK,2026-02-16,LONG,2026-02-16T11:30:00,923.85,920.30,930.95,324,2026-02-16T13:40:00,930.95,TARGET,2300.40,1849.68
10min_macd_zero,PNB,2024-08-09,SHORT,2024-08-09T12:10:00,110.98,111.17,110.60,2703,2024-08-09T13:10:00,111.17,STOP,-513.57,-963.92
10min_macd_zero,PNB,2024-08-13,LONG,2024-08-13T11:00:00,112.15,111.64,113.17,2674,2024-08-13T12:30:00,111.64,STOP,-1363.74,-1812.55
10min_macd_zero,PNB,2024-09-10,LONG,2024-09-10T12:40:00,107.12,106.57,108.22,2800,2024-09-10T14:50:00,106.57,STOP,-1540.00,-1988.75
10min_macd_zero,PNB,2024-11-04,LONG,2024-11-04T13:40:00,98.87,97.52,101.57,1851,2024-11-04T15:20:00,100.70,EOD,3387.33,3110.28
10min_macd_zero,PNB,2024-12-24,SHORT,2024-12-24T11:40:00,98.29,98.93,97.01,3052,2024-12-24T15:00:00,98.93,STOP,-1953.28,-2404.72
10min_macd_zero,PNB,2025-01-23,LONG,2025-01-23T13:50:00,96.86,96.16,98.26,3097,2025-01-23T14:50:00,96.16,STOP,-2167.90,-2616.24
10min_macd_zero,PNB,2025-03-19,LONG,2025-03-19T10:50:00,88.14,87.74,88.94,3403,2025-03-19T14:40:00,88.61,TIME_STOP,1599.41,1148.30
10min_macd_zero,PNB,2025-04-07,SHORT,2025-04-07T12:40:00,90.93,91.62,89.55,3299,2025-04-07T12:40:00,91.62,STOP,-2276.31,-2727.98
10min_macd_zero,PNB,2025-04-08,LONG,2025-04-08T12:40:00,93.93,93.26,95.27,3193,2025-04-08T15:20:00,94.22,EOD,925.97,475.40
10min_macd_zero,PNB,2025-04-16,LONG,2025-04-16T11:20:00,95.56,95.16,96.36,3139,2025-04-16T15:10:00,96.06,TIME_STOP,1569.50,1118.38
10min_macd_zero,PNB,2025-04-21,LONG,2025-04-21T11:00:00,99.12,98.63,100.10,3026,2025-04-21T14:50:00,99.63,TIME_STOP,1543.26,1092.20
10min_macd_zero,PNB,2025-05-19,LONG,2025-05-19T11:50:00,98.69,97.82,100.43,2873,2025-05-19T15:20:00,98.27,EOD,-1206.66,-1631.06
10min_macd_zero,PNB,2025-06-03,LONG,2025-06-03T10:10:00,106.50,105.44,108.62,2358,2025-06-03T11:20:00,105.44,STOP,-2499.48,-2874.30
10min_macd_zero,PNB,2025-08-05,SHORT,2025-08-05T13:30:00,103.77,104.35,102.61,2891,2025-08-05T15:20:00,103.72,EOD,144.55,-305.34
10min_macd_zero,PNB,2025-08-22,SHORT,2025-08-22T10:10:00,106.49,106.89,105.69,2817,2025-08-22T14:00:00,105.89,TIME_STOP,1690.20,1241.49
10min_macd_zero,PNB,2025-12-08,SHORT,2025-12-08T13:10:00,116.97,117.67,115.57,2564,2025-12-08T14:40:00,115.57,TARGET,3589.60,3142.43
10min_macd_zero,PNB,2025-12-29,LONG,2025-12-29T12:10:00,120.79,119.94,122.49,2483,2025-12-29T13:10:00,119.94,STOP,-2110.55,-2558.85
10min_macd_zero,PNB,2025-12-30,LONG,2025-12-30T11:50:00,121.66,120.89,123.20,2465,2025-12-30T15:20:00,122.46,EOD,1972.00,1520.68
10min_macd_zero,PNB,2026-01-02,LONG,2026-01-02T13:00:00,125.36,125.02,126.04,2393,2026-01-02T14:20:00,125.02,STOP,-813.62,-1262.99
10min_macd_zero,BANKBARODA,2024-06-10,LONG,2024-06-10T13:50:00,261.78,260.04,265.26,1146,2024-06-10T14:30:00,260.04,STOP,-1994.04,-2442.54
10min_macd_zero,BANKBARODA,2024-07-08,SHORT,2024-07-08T12:10:00,255.83,257.38,252.73,1172,2024-07-08T15:20:00,253.90,EOD,2261.96,1813.91
10min_macd_zero,BANKBARODA,2024-08-05,SHORT,2024-08-05T11:00:00,225.72,228.67,219.82,847,2024-08-05T13:40:00,228.67,STOP,-2498.65,-2787.30
10min_macd_zero,BANKBARODA,2024-08-13,LONG,2024-08-13T11:20:00,237.80,236.98,239.44,1261,2024-08-13T11:50:00,236.98,STOP,-1034.02,-1483.04
10min_macd_zero,BANKBARODA,2024-12-05,LONG,2024-12-05T13:40:00,252.88,251.92,254.80,1186,2024-12-05T13:50:00,251.92,STOP,-1138.56,-1587.58
10min_macd_zero,BANKBARODA,2025-01-08,SHORT,2025-01-08T11:50:00,222.44,223.30,220.72,1348,2025-01-08T12:20:00,223.30,STOP,-1159.28,-1609.92
10min_macd_zero,BANKBARODA,2025-02-12,LONG,2025-02-12T11:50:00,204.95,203.06,208.73,1322,2025-02-12T15:20:00,205.58,EOD,832.86,425.82
10min_macd_zero,BANKBARODA,2025-05-20,SHORT,2025-05-20T14:10:00,229.95,231.24,227.37,1304,2025-05-20T15:20:00,228.28,EOD,2177.68,1729.53
10min_macd_zero,BANKBARODA,2025-09-23,SHORT,2025-09-23T11:40:00,251.43,252.16,249.97,1193,2025-09-23T12:10:00,252.16,STOP,-870.89,-1321.48
10min_macd_zero,BANKBARODA,2025-10-06,LONG,2025-10-06T12:10:00,266.65,265.70,268.55,1125,2025-10-06T15:20:00,266.35,EOD,-337.50,-787.22
10min_macd_zero,BANKBARODA,2025-11-19,LONG,2025-11-19T14:10:00,292.30,290.90,295.10,1026,2025-11-19T15:20:00,293.30,EOD,1026.00,575.38
10min_macd_zero,BANKBARODA,2025-12-30,LONG,2025-12-30T13:20:00,289.20,288.35,290.90,1037,2025-12-30T13:50:00,290.90,TARGET,1762.90,1311.73
10min_macd_zero,BANKBARODA,2026-01-30,SHORT,2026-01-30T10:30:00,300.85,303.70,295.15,877,2026-01-30T14:20:00,300.10,TIME_STOP,657.75,262.48
10min_macd_zero,BANKBARODA,2026-02-16,LONG,2026-02-16T11:50:00,289.10,287.70,291.90,1037,2026-02-16T13:40:00,291.90,TARGET,2903.60,2451.73
10min_macd_zero,BANKBARODA,2026-02-23,LONG,2026-02-23T14:10:00,313.05,311.55,316.05,958,2026-02-23T15:20:00,313.10,EOD,47.90,-401.99
10min_macd_zero,WIPRO,2024-09-18,SHORT,2024-09-18T10:00:00,256.80,259.60,251.20,892,2024-09-18T13:50:00,256.20,TIME_STOP,535.20,192.00
10min_macd_zero,WIPRO,2024-10-03,SHORT,2024-10-03T13:50:00,252.35,253.85,249.35,1188,2024-10-03T15:00:00,253.85,STOP,-1782.00,-2233.02
10min_macd_zero,WIPRO,2024-10-30,LONG,2024-10-30T11:00:00,274.80,273.40,277.60,1091,2024-10-30T13:20:00,273.40,STOP,-1527.40,-1975.96
10min_macd_zero,WIPRO,2025-02-20,SHORT,2025-02-20T13:00:00,305.00,306.05,302.90,983,2025-02-20T15:20:00,305.30,EOD,-294.90,-744.84
10min_macd_zero,WIPRO,2025-07-04,LONG,2025-07-04T12:40:00,262.95,262.00,264.85,1140,2025-07-04T15:20:00,263.15,EOD,228.00,-221.82
10min_macd_zero,WIPRO,2025-08-18,SHORT,2025-08-18T12:00:00,239.90,240.75,238.20,1250,2025-08-18T13:30:00,240.75,STOP,-1062.50,-1513.11
10min_macd_zero,WIPRO,2025-11-25,SHORT,2025-11-25T13:30:00,239.70,240.75,237.60,1251,2025-11-25T15:20:00,240.00,EOD,-375.30,-825.38
10min_macd_zero,WIPRO,2026-03-04,SHORT,2026-03-04T14:00:00,194.76,195.70,192.88,1540,2026-03-04T14:10:00,195.70,STOP,-1447.60,-1898.58
10min_macd_zero,HCLTECH,2024-09-06,SHORT,2024-09-06T10:20:00,1754.35,1778.00,1707.05,105,2024-09-06T14:10:00,1746.15,TIME_STOP,861.00,585.34
10min_macd_zero,HCLTECH,2024-10-22,SHORT,2024-10-22T13:50:00,1834.00,1838.10,1825.80,163,2024-10-22T14:50:00,1825.80,TARGET,1336.60,889.19
10min_macd_zero,HCLTECH,2024-10-31,SHORT,2024-10-31T13:40:00,1778.60,1783.45,1768.90,168,2024-10-31T14:30:00,1783.45,STOP,-814.80,-1263.62
10min_macd_zero,HCLTECH,2024-11-28,SHORT,2024-11-28T13:10:00,1847.85,1854.00,1835.55,162,2024-11-28T14:00:00,1854.00,STOP,-996.30,-1446.07
10min_macd_zero,HCLTECH,2024-12-23,SHORT,2024-12-23T13:20:00,1905.55,1911.90,1892.85,157,2024-12-23T15:20:00,1905.25,EOD,47.10,-401.62
10min_macd_zero,HCLTECH,2025-01-27,SHORT,2025-01-27T12:40:00,1743.30,1754.90,1720.10,172,2025-01-27T14:10:00,1720.10,TARGET,3990.40,3543.62
10min_macd_zero,HCLTECH,2025-02-24,SHORT,2025-02-24T14:10:00,1639.10,1644.95,1627.40,183,2025-02-24T14:50:00,1644.95,STOP,-1070.55,-1521.29
10min_macd_zero,HCLTECH,2025-03-04,SHORT,2025-03-04T13:40:00,1535.00,1540.00,1525.00,195,2025-03-04T15:20:00,1536.05,EOD,-204.75,-653.89
10min_macd_zero,HCLTECH,2025-05-06,LONG,2025-05-06T12:00:00,1578.20,1569.50,1595.60,190,2025-05-06T12:30:00,1569.50,STOP,-1653.00,-2101.55
10min_macd_zero,HCLTECH,2025-05-30,LONG,2025-05-30T10:40:00,1659.90,1653.50,1672.70,180,2025-05-30T12:00:00,1653.50,STOP,-1152.00,-1599.31
10min_macd_zero,HCLTECH,2025-06-02,SHORT,2025-06-02T14:00:00,1629.60,1632.20,1624.40,184,2025-06-02T15:00:00,1632.20,STOP,-478.40,-928.53
10min_macd_zero,HCLTECH,2025-07-10,SHORT,2025-07-10T10:30:00,1653.70,1661.00,1639.10,181,2025-07-10T11:00:00,1661.00,STOP,-1321.30,-1771.27
10min_macd_zero,HCLTECH,2025-07-22,LONG,2025-07-22T10:50:00,1535.10,1530.50,1544.30,195,2025-07-22T12:30:00,1530.50,STOP,-897.00,-1345.34
10min_macd_zero,HCLTECH,2025-09-04,SHORT,2025-09-04T12:30:00,1452.00,1454.00,1448.00,206,2025-09-04T13:10:00,1454.00,STOP,-412.00,-860.98
10min_macd_zero,HCLTECH,2025-09-30,LONG,2025-09-30T12:30:00,1403.30,1398.90,1412.10,213,2025-09-30T13:30:00,1398.90,STOP,-937.20,-1384.85
10min_macd_zero,HCLTECH,2025-10-09,LONG,2025-10-09T14:00:00,1488.20,1483.80,1497.00,201,2025-10-09T14:50:00,1483.80,STOP,-884.40,-1332.43
10min_macd_zero,HCLTECH,2025-11-28,LONG,2025-11-28T10:00:00,1635.10,1623.00,1659.30,183,2025-11-28T13:50:00,1632.10,TIME_STOP,-549.00,-997.42
