variant,symbol,date,direction,entry_time,entry,stop,target,qty,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2024-09-24,LONG,2024-09-24T12:00:00,1046.75,1039.45,1061.35,286,2024-09-24T15:15:00,1042.25,EOD,-1287.00,-1735.09
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2024-11-12,SHORT,2024-11-12T13:00:00,901.25,907.90,887.95,332,2024-11-12T15:15:00,887.95,TARGET,4415.60,3970.09
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2024-12-03,LONG,2024-12-03T11:45:00,933.80,926.70,948.00,321,2024-12-03T12:30:00,926.70,STOP,-2279.10,-2727.02
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2024-12-27,SHORT,2024-12-27T12:30:00,928.60,933.55,918.70,323,2024-12-27T15:15:00,923.65,EOD,1598.85,1150.14
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2025-01-17,LONG,2025-01-17T10:45:00,927.55,919.95,942.75,323,2025-01-17T11:00:00,919.95,STOP,-2454.80,-2902.36
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2025-04-17,LONG,2025-04-17T10:30:00,862.50,850.60,886.30,210,2025-04-17T11:15:00,886.30,TARGET,4998.00,4722.56
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2025-04-25,SHORT,2025-04-25T11:15:00,882.50,895.95,855.60,185,2025-04-25T13:30:00,895.95,STOP,-2488.25,-2735.01
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2025-09-01,LONG,2025-09-01T14:15:00,962.35,960.10,966.85,311,2025-09-01T15:15:00,962.60,EOD,77.75,-371.24
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2025-09-30,LONG,2025-09-30T11:15:00,1064.45,1056.00,1081.35,281,2025-09-30T15:15:00,1064.05,EOD,-112.40,-560.98
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2025-10-16,LONG,2025-10-16T13:45:00,1021.30,1017.20,1029.50,293,2025-10-16T15:15:00,1022.50,EOD,351.60,-97.53
15min_macd_zero_bb_bar1_2R,JINDALSTEL,2025-12-12,LONG,2025-12-12T14:00:00,1029.50,1024.60,1039.30,291,2025-12-12T15:15:00,1029.70,EOD,58.20,-391.22
15min_macd_zero_bb_bar1_2R,LT,2024-04-26,SHORT,2024-04-26T13:30:00,3609.95,3620.80,3588.25,83,2024-04-26T13:45:00,3588.25,TARGET,1801.10,1353.01
15min_macd_zero_bb_bar1_2R,LT,2024-05-03,SHORT,2024-05-03T13:45:00,3502.25,3541.70,3423.35,63,2024-05-03T15:15:00,3501.05,EOD,75.60,-255.31
15min_macd_zero_bb_bar1_2R,LT,2024-05-08,LONG,2024-05-08T14:15:00,3469.95,3454.00,3501.85,86,2024-05-08T15:15:00,3485.85,EOD,1367.40,918.75
15min_macd_zero_bb_bar1_2R,LT,2024-07-10,SHORT,2024-07-10T13:00:00,3637.65,3655.20,3602.55,82,2024-07-10T15:15:00,3650.45,EOD,-1049.60,-1497.82
15min_macd_zero_bb_bar1_2R,LT,2024-08-05,SHORT,2024-08-05T12:45:00,3525.50,3546.05,3484.40,85,2024-08-05T13:45:00,3546.05,STOP,-1746.75,-2197.56
15min_macd_zero_bb_bar1_2R,LT,2024-09-20,LONG,2024-09-20T13:30:00,3779.80,3760.00,3819.40,79,2024-09-20T13:30:00,3760.00,STOP,-1564.20,-2010.93
15min_macd_zero_bb_bar1_2R,LT,2024-11-29,LONG,2024-11-29T10:45:00,3714.35,3690.65,3761.75,80,2024-11-29T15:15:00,3723.10,EOD,700.00,253.75
15min_macd_zero_bb_bar1_2R,LT,2025-01-06,SHORT,2025-01-06T12:00:00,3619.30,3665.70,3526.50,53,2025-01-06T15:15:00,3600.70,EOD,985.80,698.81
15min_macd_zero_bb_bar1_2R,LT,2025-02-03,SHORT,2025-02-03T10:30:00,3292.00,3307.20,3261.60,91,2025-02-03T11:00:00,3307.20,STOP,-1383.20,-1833.60
15min_macd_zero_bb_bar1_2R,LT,2025-03-12,SHORT,2025-03-12T10:15:00,3181.85,3204.90,3135.75,94,2025-03-12T15:15:00,3193.05,EOD,-1052.80,-1502.23
15min_macd_zero_bb_bar1_2R,LT,2025-05-30,LONG,2025-05-30T11:45:00,3677.20,3665.50,3700.60,81,2025-05-30T11:45:00,3665.50,STOP,-947.70,-1393.77
15min_macd_zero_bb_bar1_2R,LT,2025-06-09,LONG,2025-06-09T12:30:00,3684.90,3679.20,3696.30,81,2025-06-09T13:00:00,3679.20,STOP,-461.70,-909.07
15min_macd_zero_bb_bar1_2R,LT,2025-06-12,SHORT,2025-06-12T13:45:00,3617.50,3652.00,3548.50,72,2025-06-12T15:15:00,3602.40,EOD,1087.20,697.33
15min_macd_zero_bb_bar1_2R,LT,2025-07-22,SHORT,2025-07-22T11:30:00,3465.40,3480.00,3436.20,86,2025-07-22T15:15:00,3466.90,EOD,-129.00,-576.13
15min_macd_zero_bb_bar1_2R,LT,2025-07-28,SHORT,2025-07-28T13:45:00,3410.20,3422.10,3386.40,87,2025-07-28T14:15:00,3422.10,STOP,-1035.30,-1481.11
15min_macd_zero_bb_bar1_2R,LT,2025-12-30,LONG,2025-12-30T14:00:00,4062.70,4055.00,4078.10,73,2025-12-30T14:30:00,4055.00,STOP,-562.10,-1006.54
15min_macd_zero_bb_bar1_2R,LT,2026-01-02,LONG,2026-01-02T12:45:00,4164.90,4132.10,4230.50,72,2026-01-02T15:15:00,4165.00,EOD,7.20,-442.61
15min_macd_zero_bb_bar1_2R,LT,2026-01-23,SHORT,2026-01-23T11:00:00,3761.00,3781.00,3721.00,79,2026-01-23T13:30:00,3721.00,TARGET,3160.00,2716.69
15min_macd_zero_bb_bar1_2R,ADANIPORTS,2024-04-05,LONG,2024-04-05T14:15:00,1380.60,1375.00,1391.80,217,2024-04-05T14:30:00,1375.00,STOP,-1215.20,-1663.67
15min_macd_zero_bb_bar1_2R,ADANIPORTS,2024-08-05,SHORT,2024-08-05T12:45:00,1500.50,1515.50,1470.50,166,2024-08-05T15:15:00,1493.75,EOD,1120.50,747.72
15min_macd_zero_bb_bar1_2R,ADANIPORTS,2024-09-10,LONG,2024-09-10T11:30:00,1441.45,1436.00,1452.35,208,2024-09-10T12:30:00,1452.35,TARGET,2267.20,1815.77
15min_macd_zero_bb_bar1_2R,ADANIPORTS,2024-10-22,SHORT,2024-10-22T12:30:00,1364.85,1376.80,1340.95,209,2024-10-22T15:15:00,1364.75,EOD,20.90,-406.96
15min_macd_zero_bb_bar1_2R,ADANIPORTS,2025-03-27,SHORT,2025-03-27T11:30:00,1178.40,1182.95,1169.30,254,2025-03-27T12:15:00,1182.95,STOP,-1155.70,-1605.54
15min_macd_zero_bb_bar1_2R,ADANIPORTS,2025-06-11,SHORT,2025-06-11T13:45:00,1454.30,1460.00,1442.90,206,2025-06-11T15:15:00,1456.10,EOD,-370.80,-820.46
15min_macd_zero_bb_bar1_2R,ADANIPORTS,2025-09-08,LONG,2025-09-08T10:15:00,1341.50,1328.00,1368.50,185,2025-09-08T15:15:00,1347.90,EOD,1184.00,810.85
15min_macd_zero_bb_bar2_2R,INDUSINDBK,2024-05-16,SHORT,2024-05-16T11:30:00,1400.40,1406.00,1389.20,214,2024-05-16T12:15:00,1406.00,STOP,-1198.40,-1648.83
15min_macd_zero_bb_bar2_2R,INDUSINDBK,2024-07-15,LONG,2024-07-15T13:30:00,1445.75,1439.55,1458.15,207,2024-07-15T15:15:00,1443.80,EOD,-403.65,-852.25
15min_macd_zero_bb_bar2_2R,INDUSINDBK,2024-09-25,SHORT,2024-09-25T13:30:00,1433.65,1437.45,1426.05,209,2024-09-25T13:45:00,1437.45,STOP,-794.20,-1244.24
15min_macd_zero_bb_bar2_2R,INDUSINDBK,2024-10-29,SHORT,2024-10-29T10:30:00,1029.00,1040.50,1006.00,217,2024-10-29T11:45:00,1040.50,STOP,-2495.50,-2832.31
15min_macd_zero_bb_bar2_2R,INDUSINDBK,2025-01-15,LONG,2025-01-15T11:30:00,971.60,964.00,986.80,308,2025-01-15T13:15:00,964.00,STOP,-2340.80,-2787.92
15min_macd_zero_bb_bar2_2R,INDUSINDBK,2025-01-30,LONG,2025-01-30T10:45:00,966.00,955.55,986.90,239,2025-01-30T11:00:00,955.55,STOP,-2497.55,-2841.99
15min_macd_zero_bb_bar2_2R,INDUSINDBK,2025-04-16,LONG,2025-04-16T10:15:00,756.90,741.25,788.20,159,2025-04-16T14:15:00,788.20,TARGET,4976.70,4792.45
15min_macd_zero_bb_bar2_2R,INDUSINDBK,2025-07-10,SHORT,2025-07-10T10:15:00,841.35,844.00,836.05,356,2025-07-10T10:15:00,844.00,STOP,-943.40,-1393.39
15min_macd_zero_bb_bar2_2R,INDUSINDBK,2025-09-30,LONG,2025-09-30T14:00:00,733.20,730.25,739.10,409,2025-09-30T15:15:00,735.70,EOD,1022.50,571.91
15min_macd_zero_bb_bar2_2R,PNB,2024-04-05,LONG,2024-04-05T14:15:00,132.61,131.54,134.75,2262,2024-04-05T15:15:00,132.66,EOD,113.10,-336.93
15min_macd_zero_bb_bar2_2R,PNB,2024-07-08,SHORT,2024-07-08T13:45:00,118.08,118.55,117.14,2540,2024-07-08T15:15:00,117.86,EOD,558.80,109.33
15min_macd_zero_bb_bar2_2R,PNB,2024-08-09,SHORT,2024-08-09T10:15:00,111.08,111.76,109.72,2700,2024-08-09T13:30:00,111.76,STOP,-1836.00,-2287.25
15min_macd_zero_bb_bar2_2R,PNB,2024-12-10,SHORT,2024-12-10T14:00:00,105.91,106.08,105.57,2832,2024-12-10T14:15:00,106.08,STOP,-481.44,-931.71
15min_macd_zero_bb_bar2_2R,PNB,2024-12-19,SHORT,2024-12-19T14:00:00,100.20,100.76,99.08,2994,2024-12-19T15:00:00,100.76,STOP,-1676.64,-2127.90
15min_macd_zero_bb_bar2_2R,PNB,2025-04-25,SHORT,2025-04-25T11:15:00,95.84,96.94,93.64,2272,2025-04-25T12:15:00,96.94,STOP,-2499.20,-2827.70
15min_macd_zero_bb_bar2_2R,PNB,2025-05-19,LONG,2025-05-19T12:00:00,98.61,98.16,99.51,3042,2025-05-19T12:30:00,99.51,TARGET,2737.80,2285.79
15min_macd_zero_bb_bar2_2R,PNB,2025-06-05,SHORT,2025-06-05T12:30:00,105.95,106.23,105.39,2831,2025-06-05T15:15:00,105.97,EOD,-56.62,-506.58
15min_macd_zero_bb_bar2_2R,PNB,2025-06-13,SHORT,2025-06-13T13:15:00,103.32,103.78,102.40,2903,2025-06-13T13:45:00,103.78,STOP,-1335.38,-1786.29
15min_macd_zero_bb_bar2_2R,PNB,2025-10-10,LONG,2025-10-10T10:15:00,115.98,114.77,118.40,2066,2025-10-10T15:15:00,117.47,EOD,3078.34,2716.61
15min_macd_zero_bb_bar2_2R,PNB,2026-02-13,SHORT,2026-02-13T13:45:00,118.49,119.07,117.33,2531,2026-02-13T15:00:00,119.07,STOP,-1467.98,-1918.93
15min_macd_zero_bb_bar2_2R,PNB,2026-02-20,LONG,2026-02-20T12:15:00,129.58,129.00,130.74,2315,2026-02-20T15:15:00,129.49,EOD,-208.35,-658.16
15min_macd_zero_bb_bar2_2R,BANKBARODA,2024-09-13,LONG,2024-09-13T10:15:00,230.89,229.44,233.79,1299,2024-09-13T11:45:00,229.44,STOP,-1883.55,-2332.03
15min_macd_zero_bb_bar2_2R,BANKBARODA,2024-10-29,LONG,2024-10-29T12:45:00,243.31,242.54,244.85,1232,2024-10-29T13:00:00,242.54,STOP,-948.64,-1397.57
15min_macd_zero_bb_bar2_2R,BANKBARODA,2024-12-03,LONG,2024-12-03T10:30:00,244.85,243.87,246.81,1225,2024-12-03T15:15:00,246.36,EOD,1849.75,1398.45
15min_macd_zero_bb_bar2_2R,BANKBARODA,2024-12-19,SHORT,2024-12-19T14:00:00,239.64,240.63,237.66,1251,2024-12-19T15:15:00,240.63,STOP,-1238.49,-1689.10
15min_macd_zero_bb_bar2_2R,BANKBARODA,2025-01-23,LONG,2025-01-23T13:15:00,221.88,220.96,223.72,1352,2025-01-23T14:30:00,220.96,STOP,-1243.84,-1692.88
15min_macd_zero_bb_bar2_2R,BANKBARODA,2025-07-02,SHORT,2025-07-02T13:30:00,243.34,244.50,241.02,1232,2025-07-02T15:15:00,242.84,EOD,616.00,166.77
15min_macd_zero_bb_bar2_2R,BANKBARODA,2025-12-16,SHORT,2025-12-16T10:15:00,281.80,283.20,279.00,1064,2025-12-16T10:45:00,283.20,STOP,-1489.60,-1940.47
15min_macd_zero_bb_bar2_2R,BANKBARODA,2026-01-05,LONG,2026-01-05T11:15:00,308.90,306.05,314.60,877,2026-01-05T13:30:00,306.05,STOP,-2499.45,-2903.93
15min_macd_zero_bb_bar2_2R,WIPRO,2024-06-07,LONG,2024-06-07T11:30:00,232.25,231.45,233.85,1291,2024-06-07T11:30:00,231.45,STOP,-1032.80,-1481.78
15min_macd_zero_bb_bar2_2R,WIPRO,2024-10-30,LONG,2024-10-30T10:15:00,273.40,271.45,277.30,1097,2024-10-30T14:15:00,271.45,STOP,-2139.15,-2587.43
15min_macd_zero_bb_bar2_2R,WIPRO,2024-11-04,SHORT,2024-11-04T11:15:00,256.65,258.50,252.95,1168,2024-11-04T12:15:00,258.50,STOP,-2160.80,-2612.07
15min_macd_zero_bb_bar2_2R,WIPRO,2024-11-08,LONG,2024-11-08T13:00:00,275.30,273.65,278.60,1089,2024-11-08T13:15:00,273.65,STOP,-1796.85,-2245.20
15min_macd_zero_bb_bar2_2R,WIPRO,2024-11-12,SHORT,2024-11-12T13:30:00,273.55,274.90,270.85,1096,2024-11-12T15:15:00,272.45,EOD,1205.60,756.79
15min_macd_zero_bb_bar2_2R,WIPRO,2024-12-10,LONG,2024-12-10T11:45:00,295.70,294.55,298.00,1014,2024-12-10T14:15:00,294.55,STOP,-1166.10,-1614.99
15min_macd_zero_bb_bar2_2R,WIPRO,2025-01-27,SHORT,2025-01-27T10:30:00,300.85,303.00,296.55,997,2025-01-27T12:45:00,296.55,TARGET,4287.10,3840.39
15min_macd_zero_bb_bar2_2R,WIPRO,2025-02-18,LONG,2025-02-18T12:30:00,300.70,299.10,303.90,997,2025-02-18T15:00:00,303.90,TARGET,3190.40,2738.31
15min_macd_zero_bb_bar2_2R,WIPRO,2025-03-03,LONG,2025-03-03T13:30:00,278.90,277.40,281.90,1075,2025-03-03T14:00:00,277.40,STOP,-1612.50,-2061.02
15min_macd_zero_bb_bar2_2R,WIPRO,2025-03-17,SHORT,2025-03-17T10:30:00,254.35,257.55,247.95,781,2025-03-17T15:15:00,253.40,EOD,741.95,444.54
15min_macd_zero_bb_bar2_2R,WIPRO,2025-03-19,LONG,2025-03-19T13:30:00,257.70,254.90,263.30,892,2025-03-19T15:15:00,259.00,EOD,1159.60,813.93
15min_macd_zero_bb_bar2_2R,WIPRO,2025-06-03,SHORT,2025-06-03T12:30:00,239.65,240.10,238.75,1251,2025-06-03T12:30:00,240.10,STOP,-562.95,-1013.08
15min_macd_zero_bb_bar2_2R,WIPRO,2025-09-01,LONG,2025-09-01T11:15:00,245.50,244.60,247.30,1221,2025-09-01T12:45:00,244.60,STOP,-1098.90,-1547.71
15min_macd_zero_bb_bar2_2R,WIPRO,2025-09-25,SHORT,2025-09-25T14:15:00,235.55,236.40,233.85,1273,2025-09-25T15:15:00,236.05,EOD,-636.50,-1086.76
15min_macd_zero_bb_bar2_2R,WIPRO,2026-02-06,SHORT,2026-02-06T10:45:00,230.15,231.20,228.05,1303,2026-02-06T15:15:00,230.67,EOD,-677.56,-1127.90
15min_macd_zero_bb_bar2_2R,HCLTECH,2024-05-27,LONG,2024-05-27T14:15:00,1356.90,1353.05,1364.60,221,2024-05-27T14:45:00,1353.05,STOP,-850.85,-1300.02
15min_macd_zero_bb_bar2_2R,HCLTECH,2024-07-16,SHORT,2024-07-16T13:45:00,1571.00,1573.90,1565.20,190,2024-07-16T15:15:00,1569.10,EOD,361.00,-86.46
15min_macd_zero_bb_bar2_2R,HCLTECH,2024-09-02,LONG,2024-09-02T10:00:00,1780.45,1764.25,1812.85,154,2024-09-02T15:15:00,1807.65,EOD,4188.80,3774.37
15min_macd_zero_bb_bar2_2R,HCLTECH,2024-09-10,LONG,2024-09-10T13:00:00,1769.70,1763.05,1783.00,169,2024-09-10T13:45:00,1783.00,TARGET,2247.70,1797.40
15min_macd_zero_bb_bar2_2R,HCLTECH,2025-01-14,SHORT,2025-01-14T14:15:00,1817.90,1823.00,1807.70,165,2025-01-14T14:15:00,1823.00,STOP,-841.50,-1292.06
15min_macd_zero_bb_bar2_2R,HCLTECH,2025-01-17,SHORT,2025-01-17T13:30:00,1773.60,1779.30,1762.20,169,2025-01-17T13:30:00,1779.30,STOP,-963.30,-1413.63
15min_macd_zero_bb_bar2_2R,HCLTECH,2025-03-27,SHORT,2025-03-27T12:15:00,1616.90,1627.55,1595.60,185,2025-03-27T15:00:00,1627.55,STOP,-1970.25,-2420.42
15min_macd_zero_bb_bar2_2R,HCLTECH,2025-04-01,SHORT,2025-04-01T10:45:00,1555.30,1573.60,1518.70,136,2025-04-01T15:15:00,1529.60,EOD,3495.20,3180.54
15min_macd_zero_bb_bar2_2R,HCLTECH,2025-05-12,LONG,2025-05-12T11:45:00,1638.30,1622.30,1670.30,156,2025-05-12T13:15:00,1670.30,TARGET,4992.00,4604.89
15min_macd_zero_bb_bar2_2R,HCLTECH,2025-06-03,LONG,2025-06-03T12:15:00,1639.40,1630.00,1658.20,182,2025-06-03T13:00:00,1630.00,STOP,-1710.80,-2157.07
15min_macd_zero_bb_bar2_2R,HCLTECH,2025-06-20,LONG,2025-06-20T10:30:00,1721.70,1710.70,1743.70,174,2025-06-20T15:15:00,1741.30,EOD,3410.40,2958.48
15min_macd_zero_bb_bar2_2R,HCLTECH,2025-12-22,LONG,2025-12-22T11:00:00,1664.60,1658.90,1676.00,180,2025-12-22T15:15:00,1670.00,EOD,972.00,521.83
15min_macd_zero_bb_bar2_2R,HCLTECH,2026-02-20,SHORT,2026-02-20T13:30:00,1440.60,1444.30,1433.20,208,2026-02-20T13:30:00,1444.30,STOP,-769.60,-1219.64
15min_macd_zero_bb_bar2_2R,MARUTI,2024-05-08,LONG,2024-05-08T13:30:00,12481.55,12460.00,12524.65,24,2024-05-08T13:45:00,12460.00,STOP,-517.20,-966.15
15min_macd_zero_bb_bar2_2R,MARUTI,2024-05-13,SHORT,2024-05-13T10:15:00,12487.05,12562.60,12335.95,24,2024-05-13T10:30:00,12562.60,STOP,-1813.20,-2264.09
15min_macd_zero_bb_bar2_2R,MARUTI,2024-08-26,SHORT,2024-08-26T11:15:00,12268.00,12304.00,12196.00,24,2024-08-26T11:45:00,12304.00,STOP,-864.00,-1306.30
15min_macd_zero_bb_bar2_2R,MARUTI,2024-09-30,SHORT,2024-09-30T13:15:00,13317.30,13355.95,13240.00,22,2024-09-30T15:15:00,13240.00,TARGET,1700.60,1262.40
15min_macd_zero_bb_bar2_2R,MARUTI,2024-11-08,SHORT,2024-11-08T10:45:00,11170.00,11208.95,11092.10,26,2024-11-08T10:45:00,11208.95,STOP,-1012.70,-1449.09
15min_macd_zero_bb_bar2_2R,MARUTI,2024-11-22,LONG,2024-11-22T14:00:00,11025.60,10955.10,11166.60,27,2024-11-22T15:15:00,11072.30,EOD,1260.90,813.42
15min_macd_zero_bb_bar2_2R,MARUTI,2025-03-28,SHORT,2025-03-28T13:15:00,11533.00,11595.10,11408.80,26,2025-03-28T14:00:00,11408.80,TARGET,3229.20,2781.83
15min_macd_zero_bb_bar2_2R,MARUTI,2025-04-30,LONG,2025-04-30T12:00:00,11973.00,11885.00,12149.00,25,2025-04-30T12:15:00,12149.00,TARGET,4400.00,3947.71
15min_macd_zero_bb_bar2_2R,MARUTI,2025-11-11,LONG,2025-11-11T12:45:00,15635.00,15583.00,15739.00,19,2025-11-11T15:15:00,15641.00,EOD,114.00,-331.68
15min_macd_zero_bb_bar2_2R,MARUTI,2025-11-28,SHORT,2025-11-28T13:30:00,15861.00,15928.00,15727.00,18,2025-11-28T15:00:00,15928.00,STOP,-1206.00,-1635.15
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2024-03-22,LONG,2024-03-22T13:30:00,4572.80,4526.45,4665.50,53,2024-03-22T15:15:00,4560.05,EOD,-675.75,-1038.78
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2024-04-03,SHORT,2024-04-03T12:00:00,4433.95,4457.80,4386.25,67,2024-04-03T15:15:00,4447.80,EOD,-927.95,-1374.26
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2024-05-29,LONG,2024-05-29T13:30:00,5045.85,5019.05,5099.45,59,2024-05-29T14:00:00,5019.05,STOP,-1581.20,-2026.57
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2024-11-07,SHORT,2024-11-07T10:15:00,4706.90,4764.45,4591.80,43,2024-11-07T15:15:00,4697.75,EOD,393.45,90.15
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2024-12-23,SHORT,2024-12-23T12:45:00,4208.60,4229.25,4167.30,71,2024-12-23T13:15:00,4167.30,TARGET,2932.30,2486.28
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2025-03-20,LONG,2025-03-20T11:30:00,3608.55,3593.10,3639.45,83,2025-03-20T15:15:00,3593.10,STOP,-1282.35,-1730.65
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2025-06-27,LONG,2025-06-27T10:15:00,4321.60,4301.10,4362.60,69,2025-06-27T15:15:00,4319.90,EOD,-117.30,-564.50
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2025-09-09,SHORT,2025-09-09T12:15:00,5410.00,5437.50,5355.00,55,2025-09-09T14:00:00,5437.50,STOP,-1512.50,-1959.96
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2025-11-06,SHORT,2025-11-06T14:00:00,5340.50,5351.00,5319.50,56,2025-11-06T14:15:00,5351.00,STOP,-588.00,-1037.04
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2026-01-19,LONG,2026-01-19T13:45:00,5742.00,5720.00,5786.00,52,2026-01-19T15:00:00,5786.00,TARGET,2288.00,1838.41
15min_macd_zero_bb_bar2_2R,HEROMOTOCO,2026-02-10,LONG,2026-02-10T11:45:00,5811.50,5778.50,5877.50,51,2026-02-10T13:30:00,5778.50,STOP,-1683.00,-2126.32
15min_macd_zero_bb_bar2_2R,EICHERMOT,2024-09-26,LONG,2024-09-26T12:15:00,4960.00,4933.10,5013.80,60,2024-09-26T15:15:00,4998.00,EOD,2280.00,1831.89
15min_macd_zero_bb_bar2_2R,EICHERMOT,2025-01-09,SHORT,2025-01-09T12:45:00,5125.45,5150.90,5074.55,58,2025-01-09T15:15:00,5143.00,EOD,-1017.90,-1464.58
15min_macd_zero_bb_bar2_2R,EICHERMOT,2025-01-17,SHORT,2025-01-17T11:00:00,5034.75,5073.25,4957.75,59,2025-01-17T15:15:00,5010.00,EOD,1460.25,1015.77
15min_macd_zero_bb_bar2_2R,EICHERMOT,2025-02-11,SHORT,2025-02-11T12:45:00,5009.95,5022.00,4985.85,59,2025-02-11T13:15:00,4985.85,TARGET,1421.90,979.59
15min_macd_zero_bb_bar2_2R,EICHERMOT,2025-03-04,SHORT,2025-03-04T12:00:00,4844.00,4863.70,4804.60,61,2025-03-04T13:15:00,4804.60,TARGET,2403.40,1961.98
15min_macd_zero_bb_bar2_2R,EICHERMOT,2025-04-09,LONG,2025-04-09T12:15:00,5296.00,5257.25,5373.50,56,2025-04-09T14:15:00,5257.25,STOP,-2170.00,-2613.24
15min_macd_zero_bb_bar2_2R,EICHERMOT,2025-04-15,LONG,2025-04-15T13:00:00,5510.00,5478.00,5574.00,54,2025-04-15T15:15:00,5547.50,EOD,2025.00,1577.17
15min_macd_zero_bb_bar2_2R,EICHERMOT,2026-01-01,LONG,2026-01-01T11:30:00,7315.00,7296.50,7352.00,41,2026-01-01T13:00:00,7352.00,TARGET,1517.00,1065.99
15min_macd_zero_bb_bar2_2R,EICHERMOT,2026-01-05,LONG,2026-01-05T12:30:00,7481.50,7454.00,7536.50,40,2026-01-05T15:15:00,7479.00,EOD,-100.00,-548.82
15min_macd_zero_bb_bar2_2R,EICHERMOT,2026-02-04,LONG,2026-02-04T11:00:00,7288.00,7268.00,7328.00,41,2026-02-04T11:15:00,7268.00,STOP,-820.00,-1267.60
15min_macd_zero_bb_bar2_2R,TITAN,2024-05-14,LONG,2024-05-14T10:00:00,3271.25,3256.10,3301.55,91,2024-05-14T11:15:00,3301.55,TARGET,2757.30,2308.71
15min_macd_zero_bb_bar2_2R,TITAN,2024-05-27,SHORT,2024-05-27T10:15:00,3400.00,3423.90,3352.20,88,2024-05-27T11:45:00,3423.90,STOP,-2103.20,-2553.58
15min_macd_zero_bb_bar2_2R,TITAN,2024-10-14,LONG,2024-10-14T12:00:00,3519.00,3510.00,3537.00,85,2024-10-14T12:15:00,3510.00,STOP,-765.00,-1213.10
15min_macd_zero_bb_bar2_2R,TITAN,2025-01-02,LONG,2025-01-02T12:45:00,3314.00,3292.80,3356.40,90,2025-01-02T13:45:00,3356.40,TARGET,3816.00,3365.75
15min_macd_zero_bb_bar2_2R,TITAN,2025-03-20,LONG,2025-03-20T12:45:00,3192.00,3181.45,3213.10,93,2025-03-20T12:45:00,3181.45,STOP,-981.15,-1425.70
15min_macd_zero_bb_bar2_2R,TITAN,2025-03-28,SHORT,2025-03-28T13:15:00,3065.00,3077.15,3040.70,97,2025-03-28T14:30:00,3077.15,STOP,-1178.55,-1625.39
15min_macd_zero_bb_bar2_2R,TITAN,2025-06-25,LONG,2025-06-25T12:45:00,3654.00,3638.50,3685.00,82,2025-06-25T15:15:00,3650.30,EOD,-303.40,-752.61
15min_macd_zero_bb_bar2_2R,TITAN,2025-09-03,LONG,2025-09-03T14:00:00,3680.80,3673.20,3696.00,81,2025-09-03T14:30:00,3696.00,TARGET,1231.20,783.06
15min_macd_zero_bb_bar2_2R,TITAN,2025-09-12,SHORT,2025-09-12T14:00:00,3572.90,3579.50,3559.70,83,2025-09-12T14:30:00,3579.50,STOP,-547.80,-993.04
15min_macd_zero_bb_bar2_2R,TITAN,2025-12-17,SHORT,2025-12-17T12:45:00,3894.40,3906.00,3871.20,77,2025-12-17T13:30:00,3906.00,STOP,-893.20,-1343.67
15min_macd_zero_bb_bar2_2R,TITAN,2026-01-14,LONG,2026-01-14T10:45:00,4246.70,4227.00,4286.10,70,2026-01-14T14:15:00,4227.00,STOP,-1379.00,-1823.87
15min_macd_zero_bb_bar2_2R,TITAN,2026-01-28,SHORT,2026-01-28T12:30:00,3970.90,3985.00,3942.70,75,2026-01-28T15:00:00,3985.00,STOP,-1057.50,-1505.02
15min_macd_zero_bb_bar2_2R,TITAN,2026-02-04,LONG,2026-02-04T14:00:00,4146.80,4122.10,4196.20,72,2026-02-04T15:15:00,4144.40,EOD,-172.80,-620.52
15min_macd_zero_bb_bar2_2R,TITAN,2026-02-23,LONG,2026-02-23T11:15:00,4268.90,4250.00,4306.70,70,2026-02-23T15:15:00,4274.10,EOD,364.00,-84.51
15min_macd_zero_bb_bar2_2R,ASIANPAINT,2024-07-18,SHORT,2024-07-18T11:30:00,2925.00,2952.00,2871.00,92,2024-07-18T15:15:00,2934.85,EOD,-906.20,-1310.53
15min_macd_zero_bb_bar2_2R,ASIANPAINT,2024-08-05,LONG,2024-08-05T12:30:00,3115.80,3101.25,3144.90,96,2024-08-05T12:30:00,3101.25,STOP,-1396.80,-1844.43
15min_macd_zero_bb_bar2_2R,ASIANPAINT,2024-08-13,SHORT,2024-08-13T13:15:00,3023.40,3032.90,3004.40,99,2024-08-13T13:15:00,3032.90,STOP,-940.50,-1390.18
