,OA v3 (gated),TN incumbent,NIFTYBEES,OA v2,IPO (honest)
2016-02-01,0.9318634110386436,1.0040313672284413,0.94906837,0.8989142880786346,0.9289187476433546
2016-02-02,0.9356610631150571,1.0042333616592627,0.9391304,0.8975345710559769,0.9291104292896936
2016-02-03,0.9296973067023472,1.0044353967280077,0.92360246,0.8937419081837826,0.9293021504893881
2016-02-04,0.9299535838356886,1.0046374724428522,0.9285714,0.8933545574165347,0.9294939112506001
2016-02-05,0.9398628829827358,1.0048395888119732,0.9391304,0.9020265928039618,0.929685711581493
2016-02-08,0.9211298996281232,1.0050417458435499,0.92795026,0.8958209840822311,0.929877551490232
2016-02-09,0.9147232838276752,1.0052439435457632,0.91552794,0.8929366881039884,0.9300694309849838
2016-02-10,0.9052352167785764,1.0054461819267946,0.9086957,0.8867493464923041,0.9302613500739173
2016-02-11,0.8848856872721399,1.0056484609948286,0.8801242,0.8673367639308356,0.9304533087652022
2016-02-12,0.8839423999015896,1.0058507807580503,0.878882,0.8669119986008421,0.9306453070670108
2016-02-15,0.8942673055509752,1.0060531412246474,0.8981367,0.8763745816905161,0.9308373449875166
2016-02-16,0.8869894100037842,1.0062555424028088,0.8869565,0.8692117470576014,0.9343245968469779
2016-02-17,0.8868628966091785,1.0064579843007242,0.8925466,0.8666481158906544,0.9367279390384032
2016-02-18,0.8904401503509184,1.0066604669265864,0.9024845,0.8694363811578502,0.9382408992326503
2016-02-19,0.8897963321866703,1.006862990288589,0.90434784,0.8672820359625842,0.9402626866471057
2016-02-22,0.8917389128573988,1.0070655543949274,0.9080745,0.8682558416603967,0.9363481564924635
2016-02-23,0.8888786100228362,1.0072681592537986,0.89316773,0.8657090103657413,0.9375219641780912
2016-02-24,0.8902416293325056,1.007470804873402,0.88509315,0.8628611018838159,0.9330987380796132
2016-02-25,0.8929350394973068,1.0076734912619374,0.878882,0.8607496733928758,0.9345270250135315
2016-02-26,0.8920190050121557,1.0078762184276062,0.88571435,0.8607230430276275,0.9329871531629008
2016-02-29,0.8921332671096552,1.0080789863786135,0.8801242,0.8610489165329523,0.9328042195376788
2016-03-01,0.8920641972968888,1.0082817951231633,0.90559006,0.8686211838613237,0.9333845267427694
2016-03-02,0.8947874856250405,1.0084846446694635,0.9273292,0.8741893511405132,0.9386715513729738
2016-03-03,0.8962928325036413,1.0086875350257223,0.936646,0.8759419666385349,0.9475204321828229
2016-03-04,0.8962158243504031,1.0088904662001503,0.9416149,0.8759551717783274,0.9337144242671203
2016-03-08,0.8969197738810597,1.0090934382009593,0.94037265,0.8754681222056457,0.9279288119737705
2016-03-09,0.8978480596633168,1.0092964510363627,0.9453416,0.878617694769943,0.9400239605635275
2016-03-10,0.8972969388133969,1.0094995047145758,0.93975157,0.8792888093189551,0.9362889508484196
2016-03-11,0.8988879197585045,1.0097025992438158,0.94285715,0.8798704957268167,0.9357528181427098
2016-03-14,0.9019576197629924,1.0099057346323006,0.9503106,0.8818698272532957,0.9472739607932613
2016-03-15,0.895571381119976,1.010108910888251,0.94037265,0.8793769903080143,0.9539557968823701
2016-03-16,0.8933223305017419,1.0103121280198888,0.9453416,0.877210246953721,0.9381011555340147
2016-03-17,0.8958169696216587,1.0105153860354374,0.9459627,0.8775733149361282,0.9528142831844026
2016-03-18,0.8950280110906742,1.0107186849431218,0.9559006,0.8817352815511872,0.9629330003464384
2016-03-21,0.8968629553653993,1.0109220247511688,0.9689441,0.8883371911904697,0.9542435546911151
2016-03-22,0.8895336793783042,1.0111254054678074,0.97577643,0.8872445392345245,0.9732779066984688
2016-03-23,0.8968028239989909,1.0113288271012673,0.9745341,0.8946249652264652,0.9575356379250615
2016-03-28,0.8817421044453081,1.01153228965978,0.9689441,0.8859135345053237,0.9697917313476295
2016-03-29,0.8765593057164928,1.0117357931515796,0.9602485,0.8807498113132247,0.9691099475065168
2016-03-30,0.8872540005173047,1.0119393375849008,0.97577643,0.8857279289293507,0.9669088365670861
2016-03-31,0.8870744190041121,1.0106269824942389,0.9826087,0.883852358907483,0.9590969078244264
2016-04-01,0.88621820335228,1.0151274298150217,0.9708075,0.8713258165765,0.9702897282670981
2016-04-04,0.8908680081503629,1.0059966804413973,0.9763975,0.8699752975851615,1.0162963207039775
2016-04-05,0.8785004487350098,0.9932348252481606,0.95962733,0.8723484079296571,1.0185761318287838
2016-04-06,0.8706039251905795,1.0042584344730796,0.9602485,0.8712090244512237,1.0217484253727298
2016-04-07,0.8651502852864547,1.0010359537031561,0.9503106,0.8724892627541109,1.0234195735959633
2016-04-08,0.8742695007833955,1.0263215566053432,0.95341617,0.8792421511583549,1.0260229809792352
2016-04-11,0.8798360901460442,1.0522733958478134,0.9670807,0.8799638120480174,1.0473580170546388
2016-04-12,0.8823207907137168,1.0335471818573372,0.9701863,0.8779285331965476,1.0519312264088156
2016-04-13,0.8823123523203019,1.0386252496601867,0.98571426,0.8780702683636543,1.048488175346376
2016-04-18,0.9037703116817491,1.0441246292340483,0.99441,0.8891969191528521,1.0333010087145196
2016-04-20,0.9002623777792473,1.039638647648139,0.99503106,0.8922559631476827,1.0262643325902652
2016-04-21,0.8880207691989389,1.0387497498352964,0.99441,0.881635729469529,1.015171938572635
2016-04-22,0.8847769882636324,1.0495040775622109,0.9925466,0.8887236616150649,1.0032474492672614
2016-04-25,0.8764279793123096,1.053270604408427,0.9875776,0.8821030446944096,1.0131483789271492
2016-04-26,0.8863751574697971,1.0624430248417631,1.0018634,0.8894913937702259,1.025145464066572
2016-04-27,0.8882926104801346,1.070602113098848,1.0024844,0.8889663427396968,1.0281199241170058
2016-04-28,0.8760777547322823,1.0603190903183657,0.9869565,0.8811860210977052,1.0244188493442157
2016-04-29,0.8773404509202412,1.0577251080372627,0.9875776,0.8846376979157007,1.0243179634518702
2016-05-02,0.8859194842253924,1.0661787809102996,0.9826087,0.8909532761071483,1.0112819570996692
2016-05-03,0.8672669468880018,1.0618331788328506,0.97701865,0.8857419410499083,1.0215983764788448
2016-05-04,0.8647696824901336,1.0549474684317304,0.9708075,0.8833425671496031,1.0223757951573986
2016-05-05,0.8666064394567775,1.057337171258505,0.9782609,0.8852923060399722,1.0340620178464979
2016-05-06,0.8663435366219399,1.054428967252627,0.97577643,0.8841951056469873,1.025013137482988
2016-05-09,0.8821006424055147,1.0615283461695462,0.98944104,0.9010482386691098,1.032785617675681
2016-05-10,0.8876666692086025,1.0593294741660049,0.9919254,0.9051666283228533,1.0311440066362834
2016-05-11,0.888616019721088,1.0596251619269828,0.98571426,0.9073272826404646,1.0193001210236878
2016-05-12,0.8947150404549081,1.0585435006232453,0.9925466,0.9140520000798177,0.9997315900692206
2016-05-13,0.8875490942603548,1.0546464419346888,0.98136646,0.9127733757384607,0.9999378838893933
2016-05-16,0.8881007776698358,1.0652157608280854,0.9913044,0.9081142356102124,1.0001442202781323
2016-05-17,0.8867870760816802,1.0609745269877846,0.9919254,0.912161977766066,1.0003505992442212
2016-05-18,0.8851233999399687,1.0700174581853823,0.98881984,0.9134766961561892,1.0005570207964463
2016-05-19,0.8805522909738068,1.0640963781976391,0.978882,0.9044453342426295,1.0007634849435947
2016-05-20,0.8752341654172635,1.0498605062454678,0.97763973,0.900205017131468,1.0009699916944559
2016-05-23,0.8699138521290942,1.0469496981179223,0.9745341,0.9050055256173843,1.0011765410578213
2016-05-24,0.8689810658703491,1.0539253473004817,0.9739131,0.8978168675999864,1.001383133042484
2016-05-25,0.8715777157906593,1.0581411123525286,0.9968944,0.9078361940556916,1.0015897676572387
2016-05-26,0.8814403224941441,1.053680577685622,1.0124223,0.9105539585487727,1.001796444910882
2016-05-27,0.8931181213811012,1.0610041289993535,1.0242236,0.9240563607104247,1.0008370181517152
2016-05-30,0.8948253646354808,1.0584510907535345,1.0279503,0.9261908248341141,1.0070990980394268
2016-05-31,0.8859878039587441,1.0605518670659895,1.0267081,0.9308365397369066,0.993937066369527
2016-06-01,0.885907920501083,1.0792671981615287,1.0298136,0.930763544658609,0.9930371011971487
2016-06-02,0.8972803120530386,1.0928366560483398,1.0372671,0.938481141886586,1.0041430823193438
2016-06-03,0.8998972141175446,1.073695626776308,1.0335404,0.9380212362123668,1.0056444245546154
2016-06-06,0.8967090015655408,1.104541189857196,1.0322981,0.9465714908661516,1.0088608925979425
2016-06-07,0.9065721708285864,1.1204797391624755,1.0409938,0.9629797574010407,1.0048549940879687
2016-06-08,0.9025880615110125,1.1200873238527638,1.0440995,0.9628208555522038,1.0049061918732838
2016-06-09,0.8885998305070549,1.1258860620899533,1.0360248,0.9587681981498719,1.0076294545847422
2016-06-10,0.8819889430793485,1.1297683649595924,1.0322981,0.954977662772422,1.035771892599649
2016-06-13,0.8800724276682794,1.1258410275661057,1.0260869,0.9635576289907399,1.067150424475587
2016-06-14,0.8820733895201155,1.1434434286897543,1.0267081,0.9710751683508599,1.087937578609933
2016-06-15,0.8853772393152125,1.1445243275125108,1.0335404,0.9778648110608599,1.0837415919124305
2016-06-16,0.8802228810975362,1.1175454299241214,1.0298136,0.9667750613011934,1.063292474437537
2016-06-17,0.8860654996847791,1.1219108952028993,1.0298136,0.9706336765104626,1.2097105920472513
2016-06-20,0.888480755399978,1.1160591500395431,1.0391304,0.9766249951581154,1.2323132327765072
2016-06-21,0.8906483598951039,1.1424723301776953,1.0354037,0.976994078815317,1.2259422591377216
2016-06-22,0.8887051541581965,1.142157779510784,1.0341614,0.9738996010287098,1.2245231615498857
2016-06-23,0.8888791100757792,1.1337466512715744,1.042857,0.9720002617552155,1.218982773520558
2016-06-24,0.8792810313791972,1.1166780111092969,1.0248448,0.9564898713643316,1.2203399086605256
2016-06-27,0.8879880782377835,1.1077426171302986,1.0242236,0.9780868774950378,1.242414555819173
2016-06-28,0.8885482000406794,1.1094805849883076,1.0242236,0.9780947272170256,1.2474327264382872
2016-06-29,0.8976625400214248,1.113256204730675,1.0341614,0.9868156949835728,1.2516096780617623
2016-06-30,0.9134814023434732,1.1158666061677458,1.047205,0.995598140012043,1.2234343553155183
2016-07-01,0.922761572381476,1.1336531094840316,1.0496894,0.9986589446921794,1.1800019612690067
2016-07-04,0.9238153714524524,1.1546228111176642,1.0571429,1.0045263551114456,1.2119207610563916
2016-07-05,0.9280125658304073,1.1387643298726362,1.0515528,1.002059121464984,1.2154293846669462
2016-07-07,0.921355173478992,1.1348190679050152,1.0521739,1.0036471128869253,1.1847254164316272
2016-07-08,0.9241651584861548,1.1462878405354477,1.0503106,1.003613513142342,1.1866217036338744
2016-07-11,0.939181935887462,1.1544475318734833,1.068323,1.0147330478284293,1.1916312100123965
2016-07-12,0.9378429191190616,1.1581963658157979,1.0751553,1.01964587336447,1.186278547195891
2016-07-13,0.9336812285000674,1.139259682527689,1.0751553,1.00492192241012,1.1868754608621157
2016-07-14,0.937222415923286,1.1346708056011372,1.0801241,1.0086854606128828,1.1946911309813948
2016-07-15,0.939077424822353,1.131199783177082,1.0782609,1.0132986761994083,1.1702262036303956
2016-07-18,0.9393907079912086,1.1217641538103622,1.0745342,1.006198859428059,1.1468177885261037
2016-07-19,0.9432797447429748,1.1258919124398157,1.0763975,1.012915286974098,1.148212468708636
2016-07-20,0.9450613083660232,1.1468395791702348,1.0826087,1.0261543199587766,1.1655261156620984
2016-07-21,0.9476343932913898,1.1405202477083414,1.0751553,1.0264902440427213,1.1578786105761236
2016-07-22,0.9513150954857346,1.1485829940416656,1.0795032,1.0368477688008912,1.1531986078928345
2016-07-25,0.9574557456270684,1.1643441429227899,1.0925466,1.040847018748951,1.1679775706440827
2016-07-26,0.9659119534280692,1.1531761818152297,1.0881988,1.0269142757538374,1.171050356697596
2016-07-27,0.9670133825418766,1.1595180912052667,1.089441,1.0242208674074849,1.153699821083432
2016-07-28,0.9806576396275956,1.1627582425877574,1.09441,1.0338786664804254,1.1684201032961266
2016-07-29,0.9809159794793274,1.1594117665555737,1.09441,1.0445402029013746,1.184231160888778
2016-08-01,0.9989718286423576,1.1717708188109972,1.0925466,1.0492396187059903,1.2041929148303838
2016-08-02,1.0004517978340957,1.1503074907485495,1.0925466,1.05012568358607,1.1823099311757364
2016-08-03,0.9735178211993196,1.1318425914232981,1.0813665,1.03365975460742,1.1771883147750113
2016-08-04,0.9743605354216878,1.1328280287570416,1.0832298,1.0366237215957443,1.2000343418990729
2016-08-05,0.9941950103967258,1.1393964530150156,1.0981367,1.061090351327146,1.2509065618101018
2016-08-08,0.9967173399483672,1.1429882230925714,1.1012423,1.0695582939428905,1.273545172265451
2016-08-09,0.9961169013769332,1.1248170995286115,1.0975155,1.0703914649019122,1.2673905420887148
2016-08-10,0.9776762614741836,1.1194810177014112,1.0881988,1.0465982972999304,1.2544716342608755
2016-08-11,0.9775513107450252,1.1350043412238429,1.0863354,1.0555753714165652,1.2625283278002533
2016-08-12,0.9831910953572208,1.1369161882596377,1.0937889,1.0613190203312202,1.285659749758353
2016-08-16,0.9869491807445112,1.1432478806133448,1.0937889,1.0768303644266446,1.2601054910674963
2016-08-17,0.9913500841901636,1.1442003284884,1.089441,1.0864451734333715,1.244185999191075
2016-08-18,0.9982760674786444,1.1471760008210843,1.0962733,1.09744476143301,1.2371632383623168
2016-08-19,1.000420919564859,1.1443570205217253,1.0962733,1.1007960791885822,1.240278032855063
2016-08-22,1.0002636529142523,1.1499140377393529,1.0906832,1.093921410050696,1.2441660451824397
2016-08-23,0.9962900447084836,1.1516885954417253,1.0913043,1.0905114027849347,1.2450629253600618
2016-08-24,1.002093721672782,1.1449862377950566,1.0937889,1.1028885803124864,1.2451092659195906
2016-08-25,0.9991852887424456,1.1445323299084966,1.0900621,1.0955538587766054,1.2411711060178798
2016-08-26,1.0024815752367782,1.1438379493621826,1.0850931,1.0923318780291122,1.2500027239847316
2016-08-29,1.0098251652393695,1.146425685829475,1.0888199,1.0921012282540692,1.2579442881453367
2016-08-30,1.018903938954537,1.149801683823098,1.1049689,1.1110450283529023,1.2693154475401895
2016-08-31,1.030328586039047,1.1508879661413316,1.1130434,1.1021244428898245,1.2746345036053088
2016-09-01,1.0287907982257622,1.1426570748975098,1.1111801,1.0948762150195848,1.3138277210277314
2016-09-02,1.0311181071295925,1.1497218884029523,1.1130434,1.1036755332822343,1.3036275468764955
2016-09-06,1.04635834568985,1.1660096815008705,1.1304348,1.110277956454731,1.3109824369279388
2016-09-07,1.041153982177863,1.1754487965574365,1.1291926,1.1113407501223675,1.304535848098534
2016-09-08,1.0521910257248486,1.187501033617356,1.1335404,1.1216595398038127,1.2954517856671672
2016-09-09,1.0457453432882209,1.1868247797735203,1.1248448,1.1145348533525208,1.279808499278702
2016-09-12,1.014349581761969,1.1538522966781417,1.1068323,1.0929781962600698,1.2643219568791249
2016-09-14,1.020879085573185,1.1764953401065854,1.1080745,1.1140588814248875,1.2704819693871376
2016-09-15,1.021043415471613,1.1702407873668916,1.1068323,1.118106036685639,1.2638582887310919
2016-09-16,1.0178158862569575,1.1610275882483947,1.1118013,1.1237225494488468,1.2935877924525803
2016-09-19,1.0164209885721651,1.161354328351822,1.1149068,1.136377915254695,1.2936385964087775
2016-09-20,1.0236753816310302,1.1839007548467522,1.1142857,1.1485503397535746,1.3059743745895154
2016-09-21,1.0201253807746895,1.1842987405224414,1.1124223,1.1451650554439803,1.3306200695055883
2016-09-22,1.0428241590078349,1.1955296789407268,1.1223602,1.1581619208372411,1.335415595396768
2016-09-23,1.046243896072497,1.1918329704837531,1.1186336,1.1590541481158907,1.3349259345269595
2016-09-26,1.035945305709242,1.192467175720925,1.1080745,1.1509827265033612,1.3371098482615793
2016-09-27,1.035402748265973,1.2065849390339383,1.1037267,1.1494491696021203,1.3400479447568021
2016-09-28,1.0428114701644036,1.216701951336166,1.1086956,1.1613709165306048,1.346044649457297
2016-09-29,1.012474320718706,1.164412703528712,1.0937889,1.1119280853955849,1.3139974613775067
2016-09-30,1.021576096869256,1.1795851940264048,1.0913043,1.1325828314402053,1.3234405646879426
2016-10-03,1.0666039266907383,1.236312478317357,1.1074535,1.170832032382524,1.339226417217054
2016-10-04,1.0715618266083922,1.2437134902158653,1.1093168,1.1770702137824098,1.4024174806567549
2016-10-05,1.0656244479884307,1.2604315465855316,1.1068323,1.1877549325598837,1.397141877070967
2016-10-06,1.0545021454146457,1.2540892909999934,1.1018633,1.1773843493856968,1.3946448691876894
2016-10-07,1.0597160724391694,1.2665796864751764,1.1006211,1.1709612226668278,1.4079249183165592
2016-10-10,1.0629280375059709,1.261043593144096,1.1049689,1.173432711302778,1.4190612242808256
2016-10-13,1.0444826471002615,1.2540678357852368,1.0857143,1.1573825975038177,1.3895873156567948
2016-10-14,1.0476011022667024,1.2588425051667431,1.089441,1.1675545900479023,1.4266572690287402
2016-10-17,1.0398010889402916,1.2639652339666112,1.0795032,1.1531191713980193,1.4670955115689273
2016-10-18,1.047207310574007,1.278834381609894,1.0956521,1.1662045112278903,1.5068894496723804
2016-10-19,1.0523027875576327,1.2861352375401702,1.0956521,1.1758523330840986,1.5248250840792348
2016-10-20,1.051751479187859,1.304785236159194,1.1012423,1.174448039829049,1.537747667645507
2016-10-21,1.0494834890644047,1.3020981097109627,1.1006211,1.1727580020212667,1.5664175084873457
2016-10-24,1.0467647012127408,1.297679439893675,1.1024845,1.1737131004377064,1.5488096711828803
2016-10-25,1.0529644826145967,1.3005157914422099,1.1018633,1.1721798369840164,1.5139376781174234
2016-10-26,1.0514149435571492,1.2925252703237256,1.0919255,1.155931132554954,1.5015315358009704
2016-10-27,1.0303025207793874,1.2752501277145776,1.0937889,1.1562593536406864,1.488227988201405
2016-10-28,1.0369275972093546,1.2803361442816765,1.095031,1.1619049177114378,1.4962382099048814
2016-10-30,0.8595916967708956,1.2799634263524133,1.095031,1.1619049177114378,1.4303539317094227
2016-11-01,1.0515319559458358,1.2938474708162935,1.0956521,1.1752172392219649,1.5131656417701465
2016-11-02,1.0287032889607186,1.2700897267397506,1.083851,1.1567707593600964,1.4948174057242014
2016-11-03,1.0219235711580965,1.2706307585929886,1.0813665,1.1356572080695728,1.4920007398736361
2016-11-04,1.002381564648157,1.2514064994283678,1.0726708,1.1146607423518764,1.4510351601447036
2016-11-07,1.0146272361586284,1.2516582616260727,1.083851,1.1290357841681524,1.439262426326059
2016-11-08,1.0160766396142191,1.2519100744741494,1.095031,1.1300670322240625,1.4468193507149378
2016-11-09,0.9934631204078732,1.2521619379827877,1.0714285,1.1127343325418075,1.4616886316105366
2016-11-10,1.0047993206280714,1.2524138521621797,1.0875777,1.1164110102694904,1.4834736830912227
2016-11-11,0.9672139662786796,1.2526658170225191,1.0559006,1.0770977685074437,1.4833781138919677
2016-11-15,0.933201302687922,1.2529178325740027,1.0322981,1.062387829673651,1.480164993396142
2016-11-16,0.9273556837830206,1.2531698988268283,1.0304347,1.0684183235693552,1.4681088338890482
2016-11-17,0.9316395123333684,1.2534220157911964,1.0310559,1.06886993935026,1.5099606604094225
2016-11-18,0.9391869364168932,1.2536741834773093,1.0273292,1.0697381039297322,1.4857174588517492
2016-11-21,0.9329171476030024,1.2539264018953713,1.0099379,1.0616636011179177,1.4768925359799001
2016-11-22,0.9410060040106746,1.2541786710555887,1.0186335,1.0604153485980836,1.4722057069252357
2016-11-23,0.9447577762295584,1.2544309909681701,1.0217391,1.059909958553468,1.4657049009539462
2016-11-24,0.9482912753387764,1.2546833616433262,1.015528,1.0606183409414502,1.4712781080764243
2016-11-25,0.948900214810243,1.2549357830912693,1.0291926,1.060967910336514,1.5109191092057952
2016-11-28,0.9521260563462156,1.2551882553222142,1.0341614,1.0626394609485867,1.5116742109010064
2016-11-29,0.9505511396019054,1.2554407783463777,1.0360248,1.0608995370571437,1.5199118032818306
2016-11-30,0.9537051610339244,1.2556933521739786,1.0422361,1.0630794855512296,1.5097265946370715
2016-12-01,0.952278509987245,1.255945976815237,1.0372671,1.0596482033380246,1.484236398816045
2016-12-02,0.9521489337683628,1.2561986522803765,1.0260869,1.0550877349487817,1.4683425323181494
2016-12-05,0.959823621325908,1.2564513785796219,1.0335404,1.0558141643611472,1.468645523634342
2016-12-06,0.964648257134224,1.2567041557232004,1.0341614,1.0591958539382422,1.4689485774725521
2016-12-07,0.96597408500625,1.2569569837213401,1.0285715,1.0590888923059225,1.4692516938456812
2016-12-08,0.9693803831480658,1.257209862584273,1.0434783,1.0599859614691627,1.4695548727666332
2016-12-09,0.9720515409568988,1.257462792322232,1.0459627,1.061870334917559,1.4698581142483151
2016-12-12,0.9706056378719096,1.2577157729454522,1.0354037,1.0614386002082303,1.4666344689483466
2016-12-13,0.9670177580051288,1.257968804464171,1.0416149,1.060131438092544,1.4592500417130674
2016-12-14,0.9515871242867838,1.2582218868886275,1.0366459,1.0597754128513595,1.4513357830379638
2016-12-15,0.9701162110538454,1.2584750202290635,1.0341614,1.0616660954221009,1.4564191980142613
2016-12-16,0.970801096066046,1.2587282044957222,1.031677,1.0632108033302776,1.455581129651565
2016-12-19,0.951888906237948,1.258981439698849,1.0298136,1.062612683859563,1.4488564974649878
2016-12-20,0.9430994756569852,1.2592347258486918,1.0260869,1.0591205846414247,1.4527391274610875
2016-12-21,0.9490862345050782,1.2594880629554999,1.0248448,1.0589464968818263,1.4435089544270134
2016-12-22,0.934250976322118,1.2597414510295253,1.0136646,1.0569816454425836,1.4305966104178043
2016-12-23,0.929597233607108,1.2599948900810214,1.0142857,1.056699935793676,1.4205176043584808
2016-12-26,0.9250739422036308,1.2602483801202444,1.0037267,1.0540074811518638,1.429606261462889
2016-12-27,0.9241442187691622,1.2605019211574517,1.0167701,1.0564257824192052,1.4274782714629979
2016-12-28,0.9262954465304014,1.2607555132029038,1.0167701,1.0570005728096195,1.4294227370939903
2016-12-29,0.9309223739063374,1.2610091562668624,1.0260869,1.0584887187023515,1.4346115669974875
2016-12-30,0.9379041756045922,1.2612628503595917,1.0372671,1.059089039029698,1.43800558633476
2017-01-02,0.9414426127366234,1.2615165954913576,1.0372671,1.0577044801224498,1.4538944908163645
2017-01-03,0.9556988721180856,1.2617703916724288,1.0385092,1.0615912662966098,1.4734239516629895
2017-01-04,0.9525363497860336,1.2620242389130747,1.0385092,1.061694413110767,1.491711538024792
2017-01-05,0.9538191731049523,1.2622781372235687,1.0484473,1.0612976720218887,1.5079730048518438
2017-01-06,0.941090762984531,1.2625320866141843,1.0465839,1.0604001626873223,1.5006523779336496
2017-01-09,0.9401527261698832,1.2627860870951986,1.0447205,1.0646567661375612,1.5040114777558096
2017-01-10,0.953498576661804,1.2630401386768897,1.0490683,1.0720553125157728,1.510363941426058
2017-01-11,0.9536281528806864,1.2632942413695387,1.0614907,1.0704815533000525,1.5190502364484386
2017-01-12,0.9598744392062508,1.2635483951834277,1.0639752,1.0705632784429908,1.511539783895461
2017-01-13,0.9664543233514848,1.2638026001288418,1.063354,1.0701535522999832,1.5098762497018388
2017-01-16,0.9676286976883678,1.2640568562160677,1.0652174,1.073158822031103,1.5137502154573468
2017-01-17,0.9739235516560316,1.2643111634553943,1.0627329,1.0699203348588693,1.5170663879056654
2017-01-18,0.9856596067108604,1.2645655218571126,1.0652174,1.0695294627210101,1.5392102177126747
2017-01-19,0.9986577953940874,1.2648199314315156,1.0677018,1.0676582944124065,1.5582736474365597
2017-01-20,0.9902506552881286,1.2650743921888983,1.0571429,1.0675612366349312,1.5447523123348461
2017-01-23,0.9902231523762578,1.265328904139558,1.0614907,1.0718954569623953,1.5762529968754913
2017-01-24,0.9964533119944076,1.265583467293794,1.0720497,1.0788590407082181,1.5888051185182783
2017-01-25,1.0119070731613709,1.2658380816619075,1.0863354,1.0846333548919467,1.5812560707117556
2017-01-27,1.023050002919059,1.2660927472542016,1.0931677,1.0785951579980304,1.586125767753456
2017-01-30,1.006196968604051,1.2663474640809824,1.0925466,1.08110523498693,1.5772928370228778
2017-01-31,0.9860620868234424,1.26470517439097,1.0832298,1.0719585481858485,1.5466180121422768
2017-02-01,1.0019303293736224,1.285568268670138,1.1018633,1.081894022003871,1.6045422675131542
2017-02-02,1.016905102327709,1.3101444080299824,1.1043478,1.098782075284556,1.5872009212450726
2017-02-03,1.0217925572870028,1.31023509007826,1.1055901,1.1001777851987402,1.5856452962297296
2017-02-06,1.0294793086218004,1.3216277483029397,1.1136646,1.1021446907708399,1.6277315823515723
2017-02-07,1.0243727054601903,1.3160324147803695,1.1099379,1.101255838139026,1.6501235245028008
2017-02-08,1.0188679351426333,1.3173253213424752,1.1111801,1.0925639216800225,1.6359022237823693
2017-02-09,1.0224666286543087,1.3493280264851277,1.1111801,1.0972164592383744,1.6354705870692512
2017-02-10,1.0138318394460013,1.3512510815120162,1.1130434,1.0990192542676078,1.6235387462870121
2017-02-13,1.008854062423859,1.3502312128841176,1.1142857,1.0872700544990792,1.6282807114181697
2017-02-14,1.003171335765174,1.3435558398973204,1.1149068,1.0791497005074295,1.6401282727691977
2017-02-15,1.0043457726086749,1.3130986410460144,1.1062112,1.0652382324597596,1.6265028355040103
2017-02-16,1.0114495872250475,1.3279181527122281,1.1118013,1.0793154983737137,1.625197817083966
2017-02-17,1.0142992639345692,1.3315961474882816,1.1173912,1.080772978997372,1.5874660995177303
2017-02-20,1.0212163712833096,1.3456249380027507,1.1242236,1.091693336158255,1.5967968302532178
2017-02-21,1.0227444705708215,1.3397869616104392,1.126708,1.1007164081785006,1.5983470729372842
2017-02-22,1.0206288715817786,1.3255251052155528,1.1298137,1.0912245536956198,1.5973059200261714
2017-02-23,1.0181299195052276,1.3274208403388212,1.1322981,1.0956718246920856,1.630378507852362
2017-02-27,1.0221434069332092,1.3227380414827605,1.1273292,1.0917052941459562,1.6505567365323899
2017-02-28,1.024601104641954,1.3193733570540422,1.126087,1.0943629018910934,1.6419384426710173
2017-03-01,1.0264538007961592,1.3214885577226467,1.1378882,1.1086401523110168,1.6510603126976942
