,nav
2022-09-19,3.7353314782202567
2022-09-20,3.793659403689366
2022-09-21,3.7959941508807247
2022-09-22,3.8075858781548497
2022-09-23,3.717254564326998
2022-09-26,3.5831103618095566
2022-09-27,3.5814121820147706
2022-09-28,3.5806073468028425
2022-09-29,3.5902348661164503
2022-09-30,3.675989945435473
2022-10-03,3.618751385302919
2022-10-04,3.707759809069785
2022-10-06,3.746695681405269
2022-10-07,3.758823965487346
2022-10-10,3.729578119083358
2022-10-11,3.677161569481169
2022-10-12,3.7009393369523
2022-10-13,3.7086244006084144
2022-10-14,3.6908840223458657
2022-10-17,3.7404222672075407
2022-10-18,3.7306214795491472
2022-10-19,3.748866411231289
2022-10-20,3.7518402260839365
2022-10-21,3.731008020474168
2022-10-24,3.745531808180191
2022-10-25,3.7186122080675292
2022-10-27,3.714613534707987
2022-10-28,3.7005717980391175
2022-10-31,3.7107398745842217
2022-11-01,3.720998960764971
2022-11-02,3.729063814631374
2022-11-03,3.7727324380468783
2022-11-04,3.766973828354077
2022-11-07,3.781791897217118
2022-11-09,3.8522556075624506
2022-11-10,3.8050068551007836
2022-11-11,3.775992783235925
2022-11-14,3.74495349695149
2022-11-15,3.7529508436705736
2022-11-16,3.767187851013726
2022-11-17,3.7721468760505017
2022-11-18,3.789369199463993
2022-11-21,3.7619390452964208
2022-11-22,3.7793881427196103
2022-11-23,3.7707542286039533
2022-11-24,3.7804622564414005
2022-11-25,3.795884889312656
2022-11-28,3.7845464388542136
2022-11-29,3.778373785324521
2022-11-30,3.8636228110651216
2022-12-01,3.878520888399059
2022-12-02,3.8861254435313337
2022-12-05,3.8748059950847296
2022-12-06,3.867347705438313
2022-12-07,3.8549286405698204
2022-12-08,3.9245500117324923
2022-12-09,3.9000966727352258
2022-12-12,3.880183314408413
2022-12-13,3.98309996070834
2022-12-14,3.9747425758702204
2022-12-15,3.8996071209039256
2022-12-16,3.868866116200053
2022-12-19,3.876374661167251
2022-12-20,3.88708129473208
2022-12-21,3.734536894093662
2022-12-22,3.569309400632792
2022-12-23,3.388523259900142
2022-12-26,3.4052072763203802
2022-12-27,3.4191417516329543
2022-12-28,3.405844593796368
2022-12-29,3.4320491182003896
2022-12-30,3.4720696053694686
2023-01-02,3.4886006055891166
2023-01-03,3.481843390168934
2023-01-04,3.4307104764716962
2023-01-05,3.44663691268313
2023-01-06,3.4002234986629207
2023-01-09,3.4068849539444988
2023-01-10,3.38260513331849
2023-01-11,3.3821660868344434
2023-01-12,3.3718812479271243
2023-01-13,3.386944092705815
2023-01-16,3.361266124050884
2023-01-17,3.382531875562325
2023-01-18,3.3944588883348024
2023-01-19,3.4321836324420847
2023-01-20,3.4302924322112602
2023-01-23,3.3618191826059585
2023-01-24,3.329357995777803
2023-01-25,3.3009782410712734
2023-01-27,3.221423568220285
2023-01-30,3.2263863436541342
2023-01-31,3.2589617925797896
2023-02-01,3.2403380707932454
2023-02-02,3.246001920453328
2023-02-03,3.2267731346056263
2023-02-06,3.226344089180442
2023-02-07,3.256650797903228
2023-02-08,3.261919355711786
2023-02-09,3.2238480749149314
2023-02-10,3.240006285665495
2023-02-13,3.233489095658003
2023-02-14,3.241951741640646
2023-02-15,3.2339123904743414
2023-02-16,3.227734736415218
2023-02-17,3.2428263342381376
2023-02-20,3.2531379259779127
2023-02-21,3.2345557085856464
2023-02-22,3.1736655118360657
2023-02-23,3.201997261460057
2023-02-24,3.2881461324717756
2023-02-27,3.1719838337884023
2023-02-28,3.2238498251002325
2023-03-01,3.2814851772431406
2023-03-02,3.27933369945543
2023-03-03,3.2832496140528877
2023-03-06,3.3765419913833377
2023-03-08,3.4160121702885293
2023-03-09,3.4069874647978353
2023-03-10,3.404926496592827
2023-03-13,3.307203400159992
2023-03-14,3.3223162502329933
2023-03-15,3.3134648130870854
2023-03-16,3.2861859249348027
2023-03-17,3.205688402259589
2023-03-20,3.1693790580077668
2023-03-21,3.1782694992832368
2023-03-22,3.2129281687698685
2023-03-23,3.238423868127038
2023-03-24,3.213207948391536
2023-03-27,3.1923642415640754
2023-03-28,3.151892456613844
2023-03-29,3.1820501495595845
2023-03-31,3.2916632548471068
2023-04-03,3.2669723907018655
2023-04-05,3.283434633641837
2023-04-06,3.3322638034301884
2023-04-10,3.2938807396233076
2023-04-11,3.293138411029268
2023-04-12,3.254373806826798
2023-04-13,3.2570110860487356
2023-04-17,3.240653104147402
2023-04-18,3.2174673993609075
2023-04-19,3.268679821476099
2023-04-20,3.343951790895861
2023-04-21,3.3392875470690457
2023-04-24,3.352654462291195
2023-04-25,3.359079642557156
2023-04-26,3.3777516194527095
2023-04-27,3.4021524528909497
2023-04-28,3.4089141687876205
2023-05-02,3.4037003667763326
2023-05-03,3.429159062215712
2023-05-04,3.471917339248293
2023-05-05,3.4861946008533655
2023-05-08,3.5386771574440443
2023-05-09,3.47093298502979
2023-05-10,3.4615772444907607
2023-05-11,3.4953280678591847
2023-05-12,3.508694983081334
2023-05-15,3.496911235477056
2023-05-16,3.5068902920096665
2023-05-17,3.506518502646468
2023-05-18,3.518216991223946
2023-05-19,3.513136203295524
2023-05-22,3.5301360031493334
