date,nav
2016-01-01,1.0
2016-01-04,0.9997819126789368
2016-01-05,0.9989348787758907
2016-01-06,1.0004594897956824
2016-01-07,0.9840666240826534
2016-01-08,0.9928198703114898
2016-01-11,0.997188242486848
2016-01-12,0.9890984467669727
2016-01-13,0.9712516655801888
2016-01-14,0.9592197962030553
2016-01-15,0.9412016205094342
2016-01-18,0.9319884469351168
2016-01-19,0.9320458284658523
2016-01-20,0.9303793888041882
2016-01-21,0.9302253712750682
2016-01-22,0.9350786111344297
2016-01-25,0.9365318390299296
2016-01-27,0.9348025172114901
2016-01-28,0.932438873199256
2016-01-29,0.9314933280844027
2016-02-01,0.9317552953995577
2016-02-02,0.935548352096823
2016-02-03,0.9295805478861063
2016-02-04,0.9298332016412618
2016-02-05,0.939735078598633
2016-02-08,0.9209991962210199
2016-02-09,0.9145899667705931
2016-02-10,0.9050991991025978
2016-02-11,0.884748570446674
2016-02-12,0.8838024002606797
2016-02-15,0.8941201995552118
2016-02-16,0.8868390583703307
2016-02-17,0.8867062932600016
2016-02-18,0.8902768246311034
2016-02-19,0.8896287508722086
2016-02-22,0.8915662213805708
2016-02-23,0.8887012078062134
2016-02-24,0.8900596124096374
2016-02-25,0.8927469182586343
2016-02-26,0.8918247508044509
2016-02-29,0.8919328881118282
2016-03-01,0.8918576295464627
2016-03-02,0.8945748137959951
2016-03-03,0.896074046927466
2016-03-04,0.895990912465725
2016-03-08,0.8966886793803219
2016-03-09,0.8976109093416195
2016-03-10,0.8970535959123848
2016-03-11,0.8986384012830461
2016-03-14,0.9017028750584676
2016-03-15,0.8953112726142144
2016-03-16,0.8930569535445253
2016-03-17,0.8955462993631963
2016-03-18,0.8947525215213556
2016-03-21,0.8965831048646224
2016-03-22,0.8892498327465894
2016-03-23,0.8965150346173774
2016-03-28,0.8814515702068342
2016-03-29,0.8762656674862808
2016-03-30,0.886957446844419
2016-03-31,0.8867768012846963
2016-04-01,0.8859249543338651
2016-04-04,0.890553606132298
2016-04-05,0.8781972623259184
2016-04-06,0.8703096771201272
2016-04-07,0.8648644323832106
2016-04-08,0.8739904085333712
2016-04-11,0.8795467284120274
2016-04-12,0.882031011154457
2016-04-13,0.8820257605568734
2016-04-18,0.9034516990965035
2016-04-20,0.8999421121616404
2016-04-21,0.8877108450905569
2016-04-22,0.8844744142442712
2016-04-25,0.8761243389013212
2016-04-26,0.8860617824066102
2016-04-27,0.8879755627187319
2016-04-28,0.8757753616833516
2016-04-29,0.8770405056725519
2016-05-02,0.8856203571669
2016-05-03,0.8669796731240474
2016-05-04,0.8644763882189341
2016-05-05,0.8663087842685095
2016-05-06,0.8660498172948309
2016-05-09,0.8817971720406429
2016-05-10,0.8873563047394332
2016-05-11,0.8883099132720043
2016-05-12,0.894402856725131
2016-05-13,0.8872391664076268
2016-05-16,0.8877847910065264
2016-05-17,0.8864718915821607
2016-05-18,0.8848102649682817
2016-05-19,0.8802410574353493
2016-05-20,0.8749243898321177
2016-05-23,0.8696122227411007
2016-05-24,0.8686799291344346
2016-05-25,0.8712686612645102
2016-05-26,0.8811162195397364
2016-05-27,0.8927844850342029
2016-05-30,0.8944821782529124
2016-05-31,0.8856545485583078
2016-06-01,0.885569413868916
2016-06-02,0.8969366451019206
2016-06-03,0.8995520052625989
2016-06-06,0.8963647675151029
2016-06-07,0.9062337657304622
2016-06-08,0.9022587508240781
2016-06-09,0.8882985994843539
2016-06-10,0.8816869094913865
2016-06-13,0.8797700038235602
2016-06-14,0.881770418995812
2016-06-15,0.8850726698332354
2016-06-16,0.8799187082479825
2016-06-17,0.8857623108230005
2016-06-20,0.888177023147447
2016-06-21,0.8903440197787511
2016-06-22,0.8884007361087783
2016-06-23,0.8885735682792398
2016-06-24,0.8789763509959477
2016-06-27,0.8876824043536455
2016-06-28,0.8882424055887861
2016-06-29,0.8973563178659271
2016-06-30,0.9131718678732124
2016-07-01,0.9224499863390702
2016-07-04,0.9235036062541868
2016-07-05,0.9277007089369359
2016-07-07,0.9210442013431653
2016-07-08,0.9238530210219551
2016-07-11,0.9388657921629705
2016-07-12,0.9375266397506866
2016-07-13,0.9333647285731708
2016-07-14,0.9369048189797101
2016-07-15,0.9387597175903583
2016-07-18,0.9390718781181283
2016-07-19,0.9429623208991473
2016-07-20,0.9447437111436245
2016-07-21,0.9473161914240364
2016-07-22,0.950995297652314
2016-07-25,0.95713437135564
2016-07-26,0.9655820203036858
2016-07-27,0.9666837706966525
2016-07-28,0.9803230105126339
2016-07-29,0.9805802897942322
2016-08-01,0.9986280938599325
2016-08-02,1.0001104500705986
2016-08-03,0.9731855731830479
2016-08-04,0.9740282315881076
2016-08-05,0.9938612388322446
2016-08-08,0.996384526013867
2016-08-09,0.9957820199411446
2016-08-10,0.9773432338768056
2016-08-11,0.9772172195347983
2016-08-12,0.9828551111973431
2016-08-16,0.9866121637968921
2016-08-17,0.9910131021786918
2016-08-18,0.9979400155480196
2016-08-19,1.000083822039996
2016-08-22,0.9999264916338291
2016-08-23,0.9959542895475791
2016-08-24,1.001757887569579
2016-08-25,0.9988469312663647
2016-08-26,1.0021411186860705
2016-08-29,1.0094822041933647
2016-08-30,1.018560487415474
2016-08-31,1.0299830999515633
2016-09-01,1.0284437997599603
2016-09-02,1.0307710021246794
2016-09-06,1.0460097989902475
2016-09-07,1.0408043315429838
2016-09-08,1.0518393374645951
2016-09-09,1.0453945414662507
2016-09-12,1.0140039688267022
2016-09-14,1.020532961907727
2016-09-15,1.0206967930537594
2016-09-16,1.0174697382745874
2016-09-19,1.0160758296303598
2016-09-20,1.0233297802206114
2016-09-21,1.0197797511829314
2016-09-22,1.0424722088682719
2016-09-23,1.0458914105161594
2016-09-26,1.0355932384554518
2016-09-27,1.0350511142549412
2016-09-28,1.0424588948529705
2016-09-29,1.0121275052616927
2016-09-30,1.0212268533812505
2016-10-03,1.0662506026467138
2016-10-04,1.0712085419221775
2016-10-05,1.0652716162258218
2016-10-06,1.0541483502591138
2016-10-07,1.0593618186169813
2016-10-10,1.0625739341958857
2016-10-13,1.044129897533963
2016-10-14,1.0472473773421338
2016-10-17,1.0394449268257344
2016-10-18,1.0468457691340995
2016-10-19,1.0519408490178788
2016-10-20,1.0513891612289124
2016-10-21,1.0491192778878147
2016-10-24,1.0464001559177454
2016-10-25,1.0525986738865718
2016-10-26,1.0510477473717477
2016-10-27,1.0299385323792165
2016-10-28,1.0365670992929883
2016-10-30,0.8592671078377108
2016-11-01,1.0511722615430168
2016-11-02,1.0283475388042602
2016-11-03,1.0215658919680797
2016-11-04,1.002021855112385
2016-11-07,1.0142656861134007
2016-11-08,1.0157142259753438
2016-11-09,0.9931001522110735
2016-11-10,1.0044352547874356
2016-11-11,0.9668521648620133
2016-11-15,0.9328394187863506
2016-11-16,0.9269896905141516
2016-11-17,0.9312672398527357
2016-11-18,0.938809723281631
2016-11-21,0.9325373219039492
2016-11-22,0.9406204293626168
2016-11-23,0.944367293302569
2016-11-24,0.9478951323147465
2016-11-25,0.9484989510368649
2016-11-28,0.951719880118856
2016-11-29,0.9501415129809462
2016-11-30,0.9532902463461622
2016-12-01,0.9518580833481111
2016-12-02,0.9517261933373792
2016-12-05,0.9593966913359326
2016-12-06,0.9642159898323428
2016-12-07,0.9655370776886545
2016-12-08,0.9689384648090261
2016-12-09,0.9716039556752053
2016-12-12,0.9701550407705777
2016-12-13,0.966563882051826
2016-12-14,0.9511288128480123
2016-12-15,0.9696512334310049
2016-12-16,0.9703331235386228
2016-12-19,0.9514195334356491
2016-12-20,0.9426319082940627
2016-12-21,0.9486166519326981
2016-12-22,0.9337847763798617
