,Open Alpha - Base Age,True North,IPO Base - First Base,NIFTYBEES (index)
2006-08-21,0.933196896160508,1.0133940730103448,1.0726773128489546,0.98140200286123
2006-08-22,0.9313189289055972,1.0135979510620239,1.0723448432300202,0.9839771101573676
2006-08-23,0.9292094119181715,1.0138018701305802,1.0739306764161025,0.9728183118741058
2006-08-24,0.9297913881104661,1.0140058302242652,1.0854283989541995,0.98140200286123
2006-08-25,0.9302271576649962,1.0142098313513326,1.0925871091195751,0.988555078683834
2006-08-28,0.9291690877250725,1.0144138735200376,1.0927795070913342,0.9928469241773964
2006-08-29,0.9300549624620326,1.0146179567386373,1.1189040416953975,1.0020028612303291
2006-08-30,0.9297383211370115,1.01482208101539,1.109372011841185,1.0011444921316166
2006-08-31,0.9208298601572074,1.0135059873774896,1.090115307338716,0.9985693848354792
2006-09-01,0.9254671423635996,1.0194771579820858,1.095099636577587,1.0045779685264662
2006-09-04,0.9305555357613975,1.0283177887743498,1.0968423253262771,1.0125894134477824
2006-09-05,0.932618273331465,1.0240947981248234,1.1078868821476977,1.0143061516452074
2006-09-06,0.9312754190174093,1.0284624859085136,1.1000460785955921,1.0125894134477824
2006-09-07,0.9255877796065717,1.0247778033474952,1.1006612831428777,1.0028612303290414
2006-09-08,0.9230531399929395,1.0311402537382974,1.141020552611959,1.0123032904148783
2006-09-11,0.9070601961398933,1.0086757526175711,1.137266879289945,0.9902718168812588
2006-09-12,0.9166589469450148,1.009795891700787,1.1666330543841892,0.9899856938483548
2006-09-13,0.9281417010588999,1.0163382112223198,1.1685166786580548,1.0128755364806863
2006-09-14,0.9281618212384087,1.0207824168671638,1.1657496774234128,1.0128755364806863
2006-09-15,0.9316094139972568,1.026967509218696,1.146211348692878,1.0128755364806863
2006-09-18,0.9303251597060207,1.0398697308937115,1.1705039682919445,1.0208869814020027
2006-09-19,0.9167330562728726,1.0359180981804068,1.1849308543064359,1.009728183118741
2006-09-20,0.9242778720864617,1.0393851181993914,1.22333418057192,1.0180257510729611
2006-09-21,0.92154328818896,1.0410085040237294,1.2212277991851455,1.0300429184549356
2006-09-22,0.9239265234517878,1.042068682079021,1.2261101908199927,1.027181688125894
2006-09-25,0.919417004385277,1.040732698509883,1.2183170239690413,1.0317596566523606
2006-09-26,0.9292851979276551,1.0569015810878812,1.224295800197286,1.0346208869814018
2006-09-27,0.9292541793175788,1.0583591161329113,1.2252043530312111,1.0472103004291846
2006-09-28,0.9278801387252843,1.054259890295142,1.2171369666207679,1.044349070100143
2006-09-29,0.9394128579516166,1.0563987918547568,1.2257880877370613,1.0414878397711014
2006-10-03,0.9338969945733361,1.0616036939178801,1.2282042310924788,1.0414878397711014
2006-10-04,0.9242725067052594,1.0574939924263462,1.2164369786183193,1.0300429184549356
2006-10-05,0.9378869938381111,1.0872768519605356,1.230364172915266,1.0371959942775393
2006-10-06,0.9383803574064854,1.083506941797409,1.2362060861860502,1.0417739628040057
2006-10-09,0.942822054701235,1.0863978429942924,1.2277964806763841,1.0397711015736768
2006-10-10,0.9414749248490337,1.06823018487416,1.2236348101159902,1.044349070100143
2006-10-11,0.9364697786939539,1.0554324812341878,1.212973421067377,1.0371959942775393
2006-10-12,0.9532075883592354,1.058735569686416,1.2105286701526625,1.0529327610872674
2006-10-13,0.9577113228741375,1.069098232382769,1.2334158836565456,1.0701001430615162
2006-10-16,0.9638017012114779,1.0662266476259672,1.254354682036548,1.0801144492131616
2006-10-17,0.9638990325798522,1.0548919129307068,1.2497176317537577,1.0786838340486409
2006-10-18,0.9667175343927222,1.0515091197488684,1.2324157597545993,1.0846924177396278
2006-10-19,0.9586216771628334,1.0541929155256267,1.3064721949663582,1.075250357653791
2006-10-20,0.9589487139139341,1.0675602001288802,1.3739274915562993,1.0672389127324748
2006-10-21,0.9117259819339232,1.0675910742975065,1.408404248828588,1.115593705293276
2006-10-23,0.9600698270829856,1.0612807616614772,1.4086948719275525,1.0718168812589413
2006-10-26,0.9741620008110109,1.0593539828545475,1.408985554996363,1.0743919885550786
2006-10-27,0.9896415447502553,1.060585377610383,1.4092762980473938,1.0855507868383405
2006-10-30,0.9928024249511017,1.0603714961379562,1.4095671010930226,1.1018597997138768
2006-10-31,0.9982073758398393,1.0535255951435467,1.409857964145629,1.0972818311874106
2006-11-01,1.0063927678685427,1.065453464299777,1.4101488872175956,1.0958512160228897
2006-11-02,1.0107354571132925,1.0853746308874053,1.4104398703213068,1.1058655221745348
2006-11-03,1.0116940998328097,1.0771288911201204,1.4107309134691504,1.1070100143061514
2006-11-06,1.0140728918893294,1.0900912152985474,1.411022016673517,1.1141630901287551
2006-11-07,1.0115916545854768,1.075306520569015,1.4113131799467988,1.1158798283261802
2006-11-08,1.0059548186278993,1.0622051638611427,1.4116044033013906,1.1021459227467811
2006-11-09,1.0079111707488135,1.0622328743109637,1.4118956867496906,1.1101573676680971
2006-11-10,1.0196886854925038,1.064095956552467,1.4121870303040993,1.1187410586552218
2006-11-13,1.0328372228015623,1.1001704961101577,1.4124784339770189,1.1201716738197425
2006-11-14,1.0346579313789541,1.0999486288562303,1.4127698977808554,1.1301859799713876
2006-11-15,1.0423269054669295,1.1061686598241207,1.4130614217280162,1.1258941344778255
2006-11-16,1.0426151270383943,1.1079952588995392,1.4133530058309123,1.1301859799713876
2006-11-17,1.0358923043918244,1.0892008489652334,1.4136446501019566,1.1301859799713876
2006-11-20,1.0358881126877602,1.0759142193432873,1.4139363545535648,1.1247496423462089
2006-11-21,1.0559264701333122,1.0851874027809314,1.414228119198155,1.138769670958512
2006-11-22,1.0642070976783575,1.098574067553923,1.414519944048148,1.155650929899857
2006-11-23,1.0653090128427944,1.1086604131681088,1.4148118291159673,1.1487839771101571
2006-11-24,1.06963384542823,1.1065200222855298,1.4151037744140382,1.1519313304721028
2006-11-27,1.0633902183902968,1.105526359683022,1.4153957799547905,1.1550786838340483
2006-11-28,1.0561944038571054,1.100870924094254,1.415687845750654,1.1473533619456366
2006-11-29,1.0658172150435563,1.1060514581775645,1.4159799718140629,1.1545064377682404
2006-11-30,1.07256242138983,1.099995289294029,1.4399734328944849,1.1527896995708151
2006-12-01,1.0988845623982517,1.1090592015391616,1.4509109922550234,1.1673819742489269
2006-12-04,1.0992323061674303,1.120688619514225,1.456070935550221,1.1702432045779685
2006-12-05,1.0965918679432138,1.1094176795401791,1.4934709292240438,1.1722460658082974
2006-12-06,1.0836955035506668,1.0929607176409877,1.49547944557451,1.1673819742489269
2006-12-07,1.08274339988949,1.095037491188521,1.516753798852019,1.175107296137339
2006-12-08,1.089152347735721,1.0910586397905302,1.4949064476380913,1.161659513590844
2006-12-11,1.0507420028783594,1.0775210516922622,1.42964799280266,1.125035765379113
2006-12-12,1.0053254761796775,1.0496576600944405,1.3618381890626097,1.0829756795422032
2006-12-13,1.0143086333259084,1.061261933135927,1.3621192032920992,1.0958512160228897
2006-12-14,1.027569927474298,1.0762609884388759,1.3624002755086513,1.1173104434907009
2006-12-15,1.0381217879495719,1.0742468606483921,1.3626814057242325,1.1430615164520743
2006-12-18,1.0387683163844574,1.0733594006065807,1.3629625939508103,1.1456366237482116
2006-12-19,1.028472736695678,1.060587634203435,1.3518902105934705,1.1244635193133046
2006-12-20,1.0252697717860255,1.0562059057788242,1.3729743872997924,1.127324749642346
2006-12-21,1.0234758062805642,1.0583635754526104,1.487044911013981,1.1187410586552218
2006-12-22,1.0294384214780234,1.0646213468546384,1.5250878974136297,1.1301859799713876
2006-12-26,1.0377381631936022,1.0676973980551283,1.5254025980908734,1.1459227467811155
2006-12-27,1.042630804011595,1.079143620607058,1.5257173637063521,1.1587982832618025
2006-12-28,1.0523356049295445,1.0757863620712604,1.526032194273466,1.1673819742489269
2006-12-29,1.055211700756259,1.0759512437093801,1.5263470898056175,1.1610872675250357
2007-01-02,1.0696776068186618,1.091569187382632,1.5266620503162123,1.1759656652360515
2007-01-03,1.0809591591374579,1.107828560906741,1.5269770758186583,1.1785407725321886
2007-01-04,1.0775745257736564,1.1037911752294514,1.5152281903036648,1.1673819742489269
2007-01-05,1.0795640761907603,1.0969412100594007,1.527495011084226,1.1459227467811155
2007-01-08,1.0889275885637906,1.076988654476494,1.5356806253695545,1.129041487839771
2007-01-09,1.0944927463818677,1.059360386465247,1.5241806814308854,1.1247496423462089
2007-01-10,1.0936308481921557,1.0487996351420195,1.4946116184177372,1.1110157367668096
2007-01-11,1.1198569991775038,1.063278308998537,1.5109115153478059,1.1261802575107296
2007-01-12,1.1562358765771181,1.066690766174506,1.4973576397580888,1.1642346208869812
2007-01-15,1.1707132679086574,1.0785225054168321,1.5020493611771777,1.1711015736766808
2007-01-16,1.1758864175626365,1.107411019411618,1.5119116392497522,1.1736766809728183
2007-01-17,1.1761193086404518,1.1111404532311395,1.5251289726528199,1.1739628040057224
2007-01-18,1.1682617078695807,1.1164142926544323,1.5454128280975274,1.1759656652360515
2007-01-19,1.1605934044542556,1.121702351657681,1.5177041880633824,1.178826895565093
2007-01-22,1.174988219215727,1.1260347373690907,1.524839326700467,1.178826895565093
2007-01-23,1.1756670237719082,1.0838005978367649,1.5236651930870515,1.1679542203147353
2007-01-24,1.1811857375089525,1.0832039519804544,1.5363808601942885,1.1736766809728183
2007-01-25,1.2039683197713542,1.0738932548220876,1.5380503661352474,1.1871244635193132
2007-01-29,1.2084826173804986,1.0670283525137294,1.5451344125591773,1.180829756795422
2007-01-31,1.202069226327959,1.063832076381888,1.5253111274997193,1.1742489270386265
2007-02-01,1.217832800134604,1.0796459950138728,1.5033934319343467,1.1816881258941343
2007-02-02,1.229975579970462,1.0889719877370416,1.5052362071199175,1.1988555078683834
2007-02-05,1.257812518993659,1.1136079700326722,1.508076144340005,1.208011444921316
2007-02-06,1.261999947519865,1.1285110897377795,1.5063292596124567,1.2103004291845492
2007-02-07,1.2601667476643614,1.1295098731695692,1.506177834140136,1.2111587982832617
2007-02-08,1.2664153209130906,1.1300372378493528,1.4984969308222928,1.206008583690987
2007-02-09,1.2432973184914593,1.0892457682151677,1.4988061444746845,1.2045779685264664
2007-02-12,1.2082866971325308,1.0380108878639889,1.499115421933068,1.175107296137339
2007-02-13,1.2132717231081016,1.037364826962557,1.4994247632106095,1.1585121602288984
2007-02-14,1.225222439063731,1.0695791079761083,1.4997341683204786,1.163948497854077
2007-02-15,1.2607089865021261,1.08299331814595,1.500043637275846,1.186838340486409
2007-02-19,1.2691481442948853,1.0708360974376843,1.500353170089887,1.2017167381974247
2007-02-20,1.2585318154111018,1.078846906513653,1.5006627667757784,1.1871244635193132
2007-02-21,1.2691330541602537,1.0899332009513483,1.5009724273467004,1.1819742489270386
2007-02-22,1.2610161545759617,1.0787985649813159,1.5012821518158352,1.169384835479256
2007-02-23,1.2310969446417572,1.0506774117767874,1.5015919401963684,1.1376251788268954
2007-02-26,1.226307503577829,1.0600625224042437,1.5019017925014884,1.129041487839771
2007-02-27,1.2227206624099634,1.0678654924668602,1.5022117087443854,1.1221745350500714
2007-02-28,1.1902628726603062,1.0325934438860949,1.502521688938253,1.0829756795422032
2007-03-01,1.2028891236429462,1.046974408532107,1.5028317330962875,1.0912732474964233
2007-03-02,1.20206536996022,1.0390121336488232,1.5031418412316884,1.077539341917024
2007-03-05,1.1523670175598029,1.0392211656287027,1.503452013357657,1.0311874105865522
2007-03-06,1.1678092553328745,1.0394302396623438,1.503762249487397,1.056080114449213
2007-03-07,1.158553972758786,1.039639355758207,1.5040725496341167,1.0449213161659514
2007-03-08,1.188285813521314,1.0398485139247549,1.504382913811025,1.07725321888412
2007-03-09,1.1832514931059464,1.0400577141704508,1.5046933420313349,1.0718168812589413
2007-03-12,1.1917018008315168,1.0402669565037608,1.505003834308262,1.07725321888412
2007-03-13,1.2143911595955275,1.040476240933152,1.505314390655024,1.0812589413447782
2007-03-14,1.1969784855758852,1.0406855674670936,1.5056250110848413,1.050071530758226
2007-03-15,1.200148839027917,1.040894936114056,1.505935695610938,1.050071530758226
2007-03-16,1.19711362611492,1.041104346882512,1.5062464442465402,1.0414878397711014
2007-03-19,1.2017110032986196,1.0413137997809356,1.5065572570048769,1.058082975679542
2007-03-20,1.2017723698461218,1.0415232948178026,1.5068681338991792,1.065808297567954
2007-03-21,1.2029444541365957,1.0417328320015906,1.5071790749426819,1.0864091559370528
2007-03-22,1.2131421156184319,1.041942411340779,1.5074900801486222,1.1158798283261802
2007-03-23,1.2143311343933259,1.0421520328438485,1.5078011495302401,1.1164520743919886
2007-03-26,1.2127745031719883,1.042361696519282,1.508112283100778,1.106723891273247
2007-03-28,1.2061251191806257,1.0425714023755637,1.5084234808734813,1.0812589413447782
2007-03-29,1.215026286595358,1.0427811504211801,1.5087347428615978,1.0921316165951358
2007-03-30,1.2327276851909525,1.0429909406646183,1.5090460690783787,1.098712446351931
2007-04-02,1.1462459559487113,1.0385120172181157,1.4178603379580674,1.0572246065808295
2007-04-03,1.1558220715518854,1.038720948582878,1.4181529123135188,1.063519313304721
2007-04-04,1.1734817207749992,1.0389299219811596,1.4184455470414563,1.0712446351931328
2007-04-05,1.1800977388020093,1.0391389374214175,1.418738242154338,1.082689556509299
2007-04-09,1.1969528323470113,1.0393479949121094,1.4190309976646236,1.106151645207439
2007-04-10,1.2260567558406994,1.0395570944616952,1.4193238135847763,1.1052932761087266
2007-04-11,1.222206843325755,1.0397662360786366,1.414866299752372,1.1090128755364803
2007-04-12,1.2229568230169487,1.0399754197713968,1.4150874525204236,1.1064377682403432
2007-04-13,1.2321483916892593,1.040184645548441,1.4231589114985828,1.1236051502145925
2007-04-16,1.244508972468301,1.0403939134182354,1.446274929261376,1.1527896995708151
2007-04-17,1.2345262615708847,1.0406032233892488,1.422074744608331,1.1525035765379112
2007-04-18,1.243032570462755,1.0408125754699507,1.4254014153759602,1.1533619456366238
2007-04-19,1.2419933631911209,1.0410219696688132,1.4060338876671794,1.150500715307582
2007-04-20,1.2488236611299006,1.04123140599431,1.419629476223192,1.1676680972818312
2007-04-23,1.2505131693700782,1.041440884454916,1.4150293258721245,1.1805436337625177
2007-04-24,1.2508457391705439,1.041650405059108,1.4627521680037716,1.192846924177396
2007-04-25,1.2699079325735898,1.0418599678153648,1.5135678167872795,1.1988555078683834
2007-04-26,1.2760068619872216,1.0420695727321667,1.4909669171348912,1.2025751072961373
2007-04-27,1.2669755002442507,1.0422792198179958,1.456719090872657,1.1816881258941343
2007-04-30,1.2735614218360787,1.0409275178046287,1.4651723839269046,1.178826895565093
2007-05-03,1.272879850755215,1.03922969494441,1.4718873076224632,1.1988555078683834
2007-05-04,1.2488680931929828,1.0383758353038914,1.4612538333179952,1.1957081545064376
2007-05-07,1.2450214502072086,1.0419096502173666,1.445831883258416,1.1917024320457796
2007-05-08,1.2385784657239747,1.0347696421477455,1.428688594577866,1.179399141630901
2007-05-09,1.2478540361457349,1.0430528808455386,1.4437553673682197,1.1742489270386265
2007-05-10,1.2415736897801979,1.0378939955738868,1.4674015594008507,1.1802575107296136
2007-05-11,1.2431939510692325,1.0448489400739067,1.4741280837438404,1.1705293276108726
2007-05-14,1.27240987689552,1.0681789968323805,1.4942378060659363,1.192846924177396
2007-05-15,1.265619567813514,1.06669561377178,1.4972437312732052,1.1931330472103003
2007-05-16,1.2772385523094907,1.0815875715444772,1.5400687553771444,1.1988555078683834
2007-05-17,1.2880832452307,1.1024671134513173,1.5730630946610875,1.219170243204578
2007-05-18,1.3030918931353552,1.0987362657172628,1.5659285730797174,1.2163090128755365
2007-05-21,1.320850885744794,1.0974724710288122,1.5890890188539497,1.229470672389127
2007-05-22,1.3255764452387817,1.0863173227980827,1.5533740809250896,1.2266094420600857
2007-05-23,1.3115620695381907,1.0736673077730658,1.5573923477374507,1.2286123032904148
2007-05-24,1.3035767894615193,1.0666205753428124,1.5460861592931123,1.2165951359084406
2007-05-25,1.2966598909167701,1.0588822927465575,1.5867656806779822,1.2206008583690986
2007-05-28,1.3077104803416206,1.0797986215033062,1.5922234150609629,1.234907010014306
2007-05-29,1.3251096570741754,1.0865646923175116,1.612885155425187,1.234907010014306
2007-05-30,1.2980076914416219,1.0705812349868564,1.5820043553743057,1.2274678111587982
2007-05-31,1.2982378159947547,1.0682967244550743,1.5932775930434935,1.2380543633762515
2007-06-01,1.3188097773676988,1.0742957533578044,1.5980561959071737,1.2434907010014304
2007-06-04,1.301821639135694,1.0616578275259938,1.5765763630767602,1.2337625178826894
2007-06-05,1.3139951022453031,1.0624704481751572,1.5859375919092185,1.2371959942775392
2007-06-06,1.2878656119556788,1.0362547855395716,1.5660175525137379,1.2217453505007152
2007-06-07,1.2937020568608009,1.0276218161935409,1.5509244931499495,1.221459227467811
2007-06-08,1.286700569728033,1.0222362299571024,1.537233874166541,1.2011444921316163
2007-06-11,1.279324595754156,1.0284516402511534,1.5375510811564483,1.196280400572246
2007-06-12,1.2665223770348941,1.024702987703661,1.5378683536017659,1.190557939914163
2007-06-13,1.2653299210626674,1.018610894601308,1.5381856915160013,1.1917024320457796
2007-06-14,1.2909128969763812,1.0223345645157336,1.538503094912663,1.2071530758226034
2007-06-15,1.2996504202644412,1.0213859113370085,1.5388205638052639,1.2065808297567957
2007-06-18,1.29147039361694,1.0153546758865182,1.5391380982073188,1.2022889842632332
2007-06-19,1.317778282831543,1.0246356475623095,1.5394556981323455,1.215736766809728
2007-06-20,1.3348987950778999,1.0352564364230878,1.5397733635938646,1.2220314735336193
2007-06-21,1.3362896024864517,1.0353653142480745,1.5346294092544532,1.22689556509299
2007-06-22,1.3283787670739633,1.0333274340908671,1.5403003980923409,1.2260371959942775
2007-06-25,1.3172908714829403,1.0381992757690293,1.5643408887264918,1.2280400572246066
2007-06-26,1.3315930495845896,1.0466575286937756,1.5797260622654912,1.2357653791130183
2007-06-27,1.330322376414522,1.0488590609421526,1.5808407117080356,1.2274678111587982
2007-06-28,1.3253032299678673,1.0392969469546958,1.5740160755064518,1.2280400572246066
2007-06-29,1.3473487429875934,1.0336505924589363,1.5479815076255523,1.2417739628040056
2007-07-02,1.3580472292710384,1.0692805672168664,1.5472208013408044,1.2460658082975675
2007-07-03,1.3651874618083364,1.0741926327544846,1.5746212837511633,1.254077253218884
2007-07-04,1.3574784150295058,1.0698372307560313,1.592305730293268,1.2586552217453504
2007-07-05,1.350123315741869,1.071548334678773,1.5835493394720928,1.2452074391988557
2007-07-06,1.3481452505939016,1.0821885699758715,1.584113204983938,1.2566523605150215
2007-07-09,1.3708563223849657,1.1013674512218898,1.5796715145403355,1.2698140200286123
2007-07-10,1.3652353310687513,1.0848555857240825,1.6291247043063848,1.2698140200286123
2007-07-11,1.3796607452698926,1.096834036556343,1.7097065036982293,1.270958512160229
2007-07-12,1.4027719571309396,1.1091133410975806,1.7289197674784027,1.2861230329041489
2007-07-13,1.4032329607439369,1.1202275687299075,1.7401586968498683,1.301573676680973
2007-07-16,1.3934273912602804,1.1315689742601762,1.7968658701836007,1.300143061516452
2007-07-17,1.3890084130015594,1.1151345306311087,1.7907655339796136,1.2961373390557938
2007-07-18,1.383706326530561,1.1176145856168946,1.8010132250514204,1.2778254649499283
2007-07-19,1.3921542869018553,1.1174574973351397,1.8543431290489403,1.3161659513590842
2007-07-20,1.384851583915023,1.1073555082466406,1.8440034966756835,1.3247496423462086
2007-07-23,1.3916349347682822,1.1060607844712953,1.8450893913219357,1.3298998569384834
2007-07-24,1.3934628530766646,1.1113142404482756,1.8241715728362238,1.3301859799713875
2007-07-25,1.3795396888565141,1.1044863541111494,1.8116678026613213,1.3276108726752502
2007-07-26,1.3810963200778517,1.1042449677537793,1.7910446899848211,1.3321888412017169
2007-07-27,1.3556292866985578,1.071654471403105,1.7615602870156926,1.2875536480686691
