date,nav
2018-04-23,6.287232634535731
2018-04-24,6.332171361465095
2018-04-25,6.3593287575579645
2018-04-26,6.499291376382652
2018-04-27,6.401333089997303
2018-04-30,6.39586671797883
2018-05-02,6.332188357957882
2018-05-03,6.231636106835098
2018-05-04,6.2378048339231595
2018-05-07,6.237031993398189
2018-05-08,6.221802546217657
2018-05-09,6.22308641023513
2018-05-10,6.256594456699411
2018-05-11,6.26964226429467
2018-05-14,6.284531191976259
2018-05-15,6.299721057559552
2018-05-16,6.254493390252805
2018-05-17,6.25010779521686
2018-05-18,6.215860362147494
2018-05-21,6.215336470252171
2018-05-22,6.211675225747069
2018-05-23,6.213444360687478
2018-05-24,6.20589868381994
2018-05-25,6.207179266088029
2018-05-28,6.208460112603253
2018-05-29,6.209741223420139
2018-05-30,6.211022598593225
2018-05-31,6.212304238177061
2018-06-01,6.213586142226208
2018-06-04,6.214868310795238
2018-06-05,6.2161507439387345
2018-06-06,6.217433441711292
2018-06-07,6.218716404167518
2018-06-08,6.219999631362028
2018-06-11,6.221283123349451
2018-06-12,6.222566880184428
2018-06-13,6.207882008474442
2018-06-14,6.2112283179661345
2018-06-15,6.2153419691174845
2018-06-18,6.228669219050038
2018-06-19,6.232016028438577
2018-06-20,6.197744100423723
2018-06-21,6.211071350356276
2018-06-22,6.216722184311174
2018-06-25,6.187308169295314
2018-06-26,6.188584915425485
2018-06-27,6.189861925011208
2018-06-28,6.1911391981068435
2018-06-29,6.19241673476677
2018-07-02,6.149263604335614
2018-07-03,6.129426645971452
2018-07-04,6.1187768952438395
2018-07-05,6.102344286099695
2018-07-06,6.112205751194199
2018-07-09,6.141606184438133
2018-07-10,6.18846701474299
2018-07-11,6.141191769952233
2018-07-12,6.124636186183804
2018-07-13,6.149096138891975
2018-07-16,6.102544244838367
2018-07-17,6.125372534238967
2018-07-18,6.28022608033263
2018-07-19,6.384190627330868
2018-07-20,6.808939980638916
2018-07-23,6.771857632552014
2018-07-24,6.935609842413471
2018-07-25,6.852064082014823
2018-07-26,6.674926634186597
2018-07-27,6.806473489597385
2018-07-30,6.824187834256424
2018-07-31,6.890687112183201
2018-08-01,6.9237922809578984
2018-08-02,6.880815149254916
2018-08-03,6.877041427959311
2018-08-06,6.826342889562472
2018-08-07,6.719184501610779
2018-08-08,6.821496889530732
2018-08-09,7.013751717899481
2018-08-10,6.843220406900164
2018-08-13,6.712800318981798
2018-08-14,6.788073286464698
2018-08-16,6.798423150778412
2018-08-17,6.817132290162348
2018-08-20,6.794601939282371
2018-08-21,6.703733971250519
2018-08-23,6.705117281435062
2018-08-24,6.706500877064564
2018-08-27,6.707884758197926
2018-08-28,6.709268924894061
2018-08-29,6.710653377211895
2018-08-30,6.712038115210367
2018-08-31,6.713423138948426
2018-09-03,6.714808448485033
2018-09-04,6.716194043879164
2018-09-05,6.7175799251898045
2018-09-06,6.7060572104168985
2018-09-07,6.692541499373146
2018-09-10,6.673322465205593
2018-09-11,6.664413303604019
2018-09-12,6.663730444511451
2018-09-14,6.705383349467571
2018-09-17,6.694226651643312
2018-09-18,6.681753725421739
2018-09-19,6.627384944376558
2018-09-21,6.6732609778934515
2018-09-24,6.745405091012966
2018-09-25,6.654724802818467
2018-09-26,6.626198189262534
2018-09-27,6.605988139911238
2018-09-28,6.607351280321061
2018-10-01,6.608714702013825
2018-10-03,6.610078405047573
2018-10-04,6.61144238948036
2018-10-05,6.612806655370251
2018-10-08,6.614171202775327
2018-10-09,6.615536031753677
2018-10-10,6.616901142363403
2018-10-11,6.618266534662619
2018-10-12,6.619632208709454
2018-10-15,6.620998164562044
2018-10-16,6.62236440227854
2018-10-17,6.623730921917105
2018-10-19,6.625097723535913
2018-10-22,6.62646480719315
2018-10-23,6.627832172947015
2018-10-24,6.6291998208557175
2018-10-25,6.630567750977481
2018-10-26,6.631935963370538
2018-10-29,6.633304458093138
2018-10-30,6.634673235203539
2018-10-31,6.635390792376177
2018-11-01,6.68813940774126
2018-11-02,6.664047879009094
2018-11-05,6.689134702363005
2018-11-06,6.697623950613366
2018-11-07,6.63849389373371
2018-11-09,6.792057964229604
2018-11-12,6.777803905543301
2018-11-13,6.890182216368052
2018-11-14,6.948465189722756
2018-11-15,6.861674098995446
2018-11-16,6.850493906019394
2018-11-19,6.796897465602337
2018-11-20,6.734695800866488
2018-11-21,6.775152952565344
2018-11-22,6.748605430625427
2018-11-26,6.733123625283672
2018-11-27,6.753910335962421
2018-11-28,6.7249048212273665
2018-11-29,6.725406217764589
2018-11-30,6.722219375366988
2018-12-03,6.732557242156381
2018-12-04,6.757033191563647
2018-12-05,6.737864147080762
2018-12-06,6.748202513767001
2018-12-07,6.758251873136382
2018-12-10,6.759646433046711
2018-12-11,6.761041280723371
2018-12-12,6.762436416225742
2018-12-13,6.763831839613217
2018-12-14,6.7652275509452
2018-12-17,6.766623550281109
2018-12-18,6.768019837680373
2018-12-19,6.745227127735547
2018-12-20,6.726961396854618
2018-12-21,6.706479098218521
2018-12-24,6.707862974857835
2018-12-26,6.709247137058996
2018-12-27,6.710631584880927
2018-12-28,6.7120163183825685
2018-12-31,6.7134013376228685
2019-01-01,6.71478664266079
2019-01-02,6.716172233555307
2019-01-03,6.717558110365404
2019-01-04,6.718944273150083
2019-01-07,6.7203307219683515
2019-01-08,6.721717456879233
2019-01-09,6.723104477941762
2019-01-10,6.724491785214988
2019-01-11,6.725879378757967
2019-01-14,6.727267258629773
2019-01-15,6.72865542488949
2019-01-16,6.730043877596212
2019-01-17,6.731432616809049
2019-01-18,6.732821642587119
2019-01-21,6.734210954989557
2019-01-22,6.735600554075506
2019-01-23,6.736990439904124
2019-01-24,6.73838061253458
2019-01-25,6.739771072026054
2019-01-28,6.7411618184377415
2019-01-29,6.7425528518288464
2019-01-30,6.743944172258589
2019-01-31,6.745335779786196
2019-02-01,6.746727674470914
2019-02-04,6.748119856371994
2019-02-05,6.749512325548705
2019-02-06,6.750905082060325
2019-02-07,6.7522981259661465
2019-02-08,6.7536914573254725
2019-02-11,6.755085076197619
2019-02-12,6.756478982641913
2019-02-13,6.757873176717696
2019-02-14,6.759267658484319
2019-02-15,6.760662428001148
2019-02-18,6.762057485327561
2019-02-19,6.7634528305229455
2019-02-20,6.764848463646703
2019-02-21,6.766244384758249
2019-02-22,6.767640593917007
2019-02-25,6.769037091182419
2019-02-26,6.770433876613932
2019-02-27,6.771830950271011
2019-02-28,6.77322831221313
2019-03-01,6.774625962499775
2019-03-05,6.776023901190449
2019-03-06,6.7774221283446625
2019-03-07,6.778820644021939
2019-03-08,6.780219448281817
2019-03-11,6.7816185411838426
2019-03-12,6.783017922787578
2019-03-13,6.784417593152597
2019-03-14,6.785817552338484
2019-03-15,6.787217800404839
2019-03-18,6.788618337411272
2019-03-19,6.790019163417404
2019-03-20,6.79142027848287
2019-03-22,6.792821682667318
2019-03-25,6.794223376030407
2019-03-26,6.79562535863181
2019-03-27,6.797027630531209
2019-03-28,6.798430191788302
2019-03-29,6.799833042462798
2019-04-01,6.754630413024815
2019-04-02,6.756024225649724
2019-04-03,6.7574183258867615
2019-04-04,6.758812713795277
2019-04-05,6.7602073894346315
2019-04-08,6.761602352864196
2019-04-09,6.762997604143358
2019-04-10,6.764393143331514
2019-04-11,6.765788970488073
2019-04-12,6.767185085672459
2019-04-15,6.768581488944104
2019-04-16,6.769978180362457
2019-04-18,6.771375159986976
2019-04-22,6.77277242787713
2019-04-23,6.774169984092406
2019-04-24,6.775567828692297
2019-04-25,6.776965961736312
2019-04-26,6.778364383283971
2019-04-30,6.7797630933948065
2019-05-02,6.781162092128363
2019-05-03,6.782561379544198
2019-05-06,6.783960955701881
2019-05-07,6.785360820660993
2019-05-08,6.786760974481129
2019-05-09,6.788161417221894
2019-05-10,6.789562148942907
2019-05-13,6.790963169703799
2019-05-14,6.792364479564213
2019-05-15,6.793766078583805
2019-05-16,6.795167966822242
2019-05-17,6.796570144339205
2019-05-20,6.7979726111943855
2019-05-21,6.799375367447488
2019-05-22,6.8007784131582305
2019-05-23,6.802181748386342
2019-05-24,6.803585373191565
2019-05-27,6.804989287633651
2019-05-28,6.839406693856824
2019-05-29,6.8292337930268365
2019-05-30,6.81000925999397
2019-05-31,6.7523196641962775
2019-06-03,6.7195199323949035
2019-06-04,6.784017623347564
2019-06-06,6.7942105200514185
2019-06-07,6.777250519734023
2019-06-10,6.746714320854427
2019-06-11,6.7207036881278475
2019-06-12,6.70760258618771
2019-06-13,6.708986694657875
2019-06-14,6.710371088737724
2019-06-17,6.711755768486193
2019-06-18,6.71314073396223
2019-06-19,6.7145259852247925
2019-06-20,6.7159115223328545
2019-06-21,6.717297345345399
2019-06-24,6.718683454321422
2019-06-25,6.720069849319931
2019-06-26,6.721456530399949
2019-06-27,6.722843497620508
2019-06-28,6.72423075104065
2019-07-01,6.725618290719435
2019-07-02,6.727006116715932
2019-07-03,6.728394229089222
2019-07-04,6.729782627898398
2019-07-05,6.731171313202567
2019-07-08,6.732560285060846
2019-07-09,6.733949543532367
2019-07-10,6.73533908867627
2019-07-11,6.73672892055171
2019-07-12,6.738119039217855
2019-07-15,6.739509444733883
2019-07-16,6.740900137158986
2019-07-17,6.742291116552368
2019-07-18,6.743682382973243
2019-07-19,6.74507393648084
2019-07-22,6.746465777134398
2019-07-23,6.747857904993172
2019-07-24,6.749250320116424
2019-07-25,6.750643022563432
2019-07-26,6.752036012393484
2019-07-29,6.753429289665881
2019-07-30,6.754822854439938
2019-07-31,6.75621670677498
2019-08-01,6.757610846730346
2019-08-02,6.759005274365385
2019-08-05,6.76039998973946
2019-08-06,6.761794992911946
2019-08-07,6.763190283942229
2019-08-08,6.7645858628897075
2019-08-09,6.765981729813795
2019-08-13,6.767377884773915
2019-08-14,6.768774327829503
2019-08-16,6.770171059040006
2019-08-19,6.771568078464887
2019-08-20,6.772965386163617
2019-08-21,6.774362982195682
2019-08-22,6.775760866620578
2019-08-23,6.777159039497817
2019-08-26,6.778557500886919
2019-08-27,6.779956250847419
2019-08-28,6.781355289438863
2019-08-29,6.782754616720809
2019-08-30,6.78415423275283
2019-09-03,6.7855541375945085
2019-09-04,6.786954331305441
2019-09-05,6.788354813945233
2019-09-06,6.789755585573507
2019-09-09,6.791156646249894
2019-09-11,6.79255799603404
2019-09-12,6.793959634985602
2019-09-13,6.795361563164248
2019-09-16,6.796763780629663
2019-09-17,6.798166287441538
2019-09-18,6.799569083659581
2019-09-19,6.80097216934351
2019-09-20,6.8023755445530565
2019-09-23,6.803779209347963
2019-09-24,6.838799819084952
2019-09-25,6.7785962420452925
2019-09-26,6.817838144509864
2019-09-27,6.873044752670085
2019-09-30,6.7263605208449055
2019-10-01,6.67555150524495
2019-10-03,6.671252892260328
2019-10-04,6.715748710583531
2019-10-07,6.7085971862948925
2019-10-09,6.85610124894863
2019-10-10,6.816421436846365
2019-10-11,6.80470535445067
2019-10-14,6.821808825163062
2019-10-15,6.784412541856443
2019-10-16,6.811698911335757
2019-10-17,6.783467236919367
2019-10-18,6.845417453541334
2019-10-22,6.917463086982052
2019-10-23,7.174309586910638
2019-10-24,7.257471926427881
2019-10-25,7.242304556202689
2019-10-27,7.260123879199531
2019-10-29,7.176315173059528
2019-10-30,7.292615174646502
2019-10-31,7.252291495405711
2019-11-01,7.295916493421993
2019-11-04,7.321899131925159
2019-11-05,7.380219097646518
2019-11-06,7.562589465665815
2019-11-07,7.735430799993653
2019-11-08,7.850233110627967
2019-11-11,7.911767413073494
2019-11-13,7.969343532286989
2019-11-14,7.905904122958756
2019-11-15,7.909606858902132
2019-11-18,7.880075452684367
2019-11-19,7.812811332582166
2019-11-20,7.913092139717202
2019-11-21,8.002173757796012
2019-11-22,7.828206655769445
2019-11-25,7.710460952501865
2019-11-26,7.688006585942584
