final,x,cagr,dd,calmar,n,n_closed,tpy,win,mean,median,avg_win,avg_loss,hold,invested_pct,yearly,max_loss_streak
19184524.0,19.184524,15.362840839777947,-34.390791385996735,0.4467137922866584,682,677,32.99344370860927,40.029325513196476,2.8968492618000017,-2.124325910471553,15.3519809932743,-5.41672277412294,18.363636363636363,31.84600334328508,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 45.13, 2017: 32.86, 2018: -6.19, 2019: 9.28, 2020: 68.9, 2021: 1.03, 2022: -5.58, 2023: 20.86, 2024: 10.51, 2025: -24.3, 2026: 58.93}",16
14945671.0,14.945671,13.977755441774175,-39.564202535917644,0.3532929907808637,687,683,33.23533112582781,39.44687045123727,2.6609619588604443,-2.3809502184254927,15.260844692141767,-5.547134725560805,18.138282387190685,31.743431588412697,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 45.13, 2017: 34.61, 2018: -7.0, 2019: 9.27, 2020: 69.33, 2021: 0.26, 2022: -8.77, 2023: 26.32, 2024: -3.24, 2025: -28.48, 2026: 48.3}",18
17715138.0,17.715138,14.918981240714535,-37.16388837499689,0.4014375753736179,688,683,33.28370860927152,39.38953488372093,2.795369232528785,-2.3709781805331565,15.532353966871431,-5.482143628398929,18.036337209302324,31.61196702328114,"{2006: 54.33, 2007: 53.96, 2008: 0.9, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 47.51, 2017: 30.94, 2018: -5.97, 2019: 9.27, 2020: 65.44, 2021: 2.45, 2022: -8.77, 2023: 25.59, 2024: 1.57, 2025: -24.82, 2026: 65.9}",17
18213986.0,18.213986,15.073473353157896,-35.861449433145154,0.42032526825940697,685,681,33.138576158940396,40.0,2.863160670884129,-2.3809502184254927,15.542755069948663,-5.589902261825562,18.227737226277373,31.821323179244715,"{2006: 54.33, 2007: 53.96, 2008: 0.9, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 48.17, 2017: 33.83, 2018: -8.59, 2019: 9.28, 2020: 68.9, 2021: -0.89, 2022: -8.76, 2023: 53.53, 2024: 9.24, 2025: -22.74, 2026: 28.06}",18
14727833.0,14.727833,13.896825030625838,-46.12749347877747,0.30126989312826086,691,686,33.42884105960265,39.218523878437054,2.648172159134978,-2.3508364178738805,15.306892460465061,-5.5197164162470544,17.97250361794501,31.629356801135692,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 49.92, 2017: 33.63, 2018: -8.6, 2019: 9.28, 2020: 69.33, 2021: -2.2, 2022: -8.76, 2023: 27.51, 2024: -0.61, 2025: -30.9, 2026: 48.39}",18
19864456.0,19.864456,15.557379005281312,-43.674294960253825,0.35621362678984153,687,682,33.23533112582781,40.46579330422125,2.923388862291561,-2.305631663140917,15.375710397124859,-5.540536288524226,18.131004366812228,31.69596366722139,"{2006: 54.33, 2007: 53.96, 2008: 0.9, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 49.92, 2017: 34.21, 2018: -7.02, 2019: 9.28, 2020: 68.9, 2021: 9.79, 2022: -8.76, 2023: 28.14, 2024: 17.43, 2025: -35.39, 2026: 62.81}",18
16548368.0,16.548368,14.540825314982353,-39.14151481595491,0.371493678345203,688,683,33.28370860927152,39.97093023255814,2.7309537600407414,-2.2449518908001176,15.086442647001732,-5.496066685272267,18.085755813953487,31.659716990447105,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 45.13, 2017: 34.02, 2018: -8.58, 2019: 9.27, 2020: 65.45, 2021: 3.1, 2022: -8.76, 2023: 20.89, 2024: 8.36, 2025: -25.53, 2026: 49.63}",18
17496170.0,17.49617,14.849855710146853,-37.18810578253417,0.39931734616935666,692,687,33.477218543046355,39.45086705202312,2.7575085876450536,-2.3709781805331565,15.481209510407185,-5.5326354503360005,17.985549132947977,31.710086654903392,"{2006: 54.33, 2007: 53.96, 2008: 0.9, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 47.51, 2017: 34.48, 2018: -7.01, 2019: 9.28, 2020: 65.45, 2021: 3.08, 2022: -8.76, 2023: 24.31, 2024: -2.83, 2025: -21.72, 2026: 62.6}",17
18345094.0,18.345094,15.113408899965552,-37.850245509147065,0.3992948710547512,687,682,33.23533112582781,40.02911208151383,2.843012982846106,-2.2879725733756517,15.315059014874976,-5.48177502396928,18.229985443959244,31.924381877995465,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 49.92, 2017: 35.45, 2018: -8.82, 2019: 9.28, 2020: 65.45, 2021: 1.86, 2022: -5.58, 2023: 28.12, 2024: 15.14, 2025: -33.04, 2026: 53.88}",16
19941270.0,19.94127,15.578956790542954,-39.39156407141704,0.39548967292332576,686,681,33.186953642384104,40.67055393586006,2.8932448926928984,-2.124325910471553,15.211517102215948,-5.550976105972783,18.196793002915452,31.790344109958333,"{2006: 54.33, 2007: 53.96, 2008: 0.9, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 47.51, 2017: 30.94, 2018: -5.97, 2019: 9.27, 2020: 65.44, 2021: -1.07, 2022: -8.76, 2023: 37.91, 2024: -4.0, 2025: -24.8, 2026: 86.27}",17
22384154.0,22.384154,16.226921053994282,-35.80698864485724,0.45317748484624004,686,681,33.186953642384104,40.67055393586006,2.9933305672529187,-2.2449518908001176,15.486196607700627,-5.570575145977822,18.192419825072886,31.775296585834322,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 47.51, 2017: 30.94, 2018: -5.97, 2019: 9.28, 2020: 68.9, 2021: -2.11, 2022: -7.08, 2023: 30.22, 2024: 14.79, 2025: -22.06, 2026: 68.07}",17
16744003.0,16.744003,14.605967732658254,-37.152989971763375,0.3931303441192466,687,683,33.23533112582781,39.44687045123727,2.7639946546879663,-2.3158834791718874,15.46292076856772,-5.5086230781519685,18.160116448326054,31.75340103454826,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 47.51, 2017: 33.89, 2018: -8.59, 2019: 9.28, 2020: 68.9, 2021: 6.03, 2022: -8.76, 2023: 27.25, 2024: 3.64, 2025: -28.58, 2026: 47.09}",17
18957498.0,18.957498,15.296422016887835,-37.24800281702316,0.41066421982488227,689,684,33.33208609271523,40.20319303338171,2.856301590856422,-2.2019312082245834,15.253643171656877,-5.478804277788545,18.14368650217707,31.83947972157304,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 53.06, 2017: 32.14, 2018: -6.21, 2019: 9.28, 2020: 68.9, 2021: -2.58, 2022: -8.76, 2023: 34.68, 2024: 2.51, 2025: -25.85, 2026: 58.72}",18
17260416.0,17.260416,14.774504568513747,-34.89101064462775,0.42344730907898226,688,684,33.28370860927152,39.825581395348834,2.776605407801846,-2.3936323388595584,15.331461922582799,-5.53264745463772,18.120639534883722,31.73297515527112,"{2006: 54.33, 2007: 53.96, 2008: 0.9, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 45.13, 2017: 36.44, 2018: -7.22, 2019: 9.28, 2020: 69.33, 2021: 2.55, 2022: -8.76, 2023: 30.47, 2024: 0.43, 2025: -24.62, 2026: 51.42}",18
18281558.0,18.281558,15.09408984752536,-35.78235005496795,0.421830590342395,686,681,33.186953642384104,39.650145772594755,2.830133434472814,-2.2971726904071623,15.433949118316526,-5.450634357810976,18.199708454810494,31.793010127829724,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 48.17, 2017: 33.83, 2018: -8.59, 2019: 9.28, 2020: 65.44, 2021: 3.84, 2022: -8.76, 2023: 36.07, 2024: -2.81, 2025: -27.24, 2026: 63.23}",18
18607584.0,18.607584,15.192553736763713,-35.18449880637932,0.43179679268329224,686,682,33.186953642384104,40.67055393586006,2.8592481957012312,-2.1884054381154536,15.119278100968561,-5.545047488744925,18.259475218658892,31.869147780590225,"{2006: 54.33, 2007: 53.96, 2008: 0.9, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 44.48, 2017: 32.93, 2018: -6.19, 2019: 9.28, 2020: 69.32, 2021: 2.06, 2022: -4.84, 2023: 32.27, 2024: 7.26, 2025: -26.97, 2026: 52.88}",16
29221044.0,29.221044,17.73529351094951,-32.283431059328635,0.5493621008980305,682,678,32.99344370860927,40.615835777126094,3.240376957645679,-2.124325910471553,15.780555979388748,-5.336486225126738,18.382697947214076,31.930646120279366,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 49.92, 2017: 35.45, 2018: -8.82, 2019: 9.28, 2020: 69.33, 2021: 5.38, 2022: -8.39, 2023: 33.03, 2024: 7.28, 2025: -7.08, 2026: 77.71}",17
18702532.0,18.702532,15.220920599207343,-35.780098801724215,0.42540186050223705,680,676,32.89668874172185,40.294117647058826,2.8632110157246338,-2.291528521014796,15.326373527132105,-5.5478888072449415,18.361764705882354,31.807827361984987,"{2006: 54.33, 2007: 59.84, 2008: 0.42, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 47.51, 2017: 34.48, 2018: -7.01, 2019: 9.28, 2020: 69.33, 2021: 0.08, 2022: -8.38, 2023: 28.29, 2024: 7.35, 2025: -24.56, 2026: 53.43}",17
17686474.0,17.686474,14.909978766694154,-41.485911761181114,0.35939860385678224,685,680,33.138576158940396,40.14598540145985,2.8274278722057384,-2.2879725733756517,15.21503002686018,-5.481329670550289,18.264233576642336,31.870867774022344,"{2006: 54.33, 2007: 53.96, 2008: 0.9, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 44.48, 2017: 34.09, 2018: -8.58, 2019: 9.28, 2020: 68.9, 2021: 4.75, 2022: -4.84, 2023: 35.85, 2024: -1.44, 2025: -27.6, 2026: 54.3}",17
18333044.0,18.333044,15.10974981862776,-37.03369688323569,0.40800004024085423,692,687,33.477218543046355,39.73988439306358,2.818016265245213,-2.3936323388595584,15.573427832296135,-5.5938258952799735,17.965317919075144,31.654709422473502,"{2006: 54.33, 2007: 53.96, 2008: 0.9, 2009: 1.42, 2010: 12.28, 2011: 13.52, 2012: 0.64, 2013: 5.08, 2014: 5.0, 2015: 5.44, 2016: 45.13, 2017: 34.02, 2018: -8.58, 2019: 9.28, 2020: 69.33, 2021: 3.42, 2022: -8.38, 2023: 30.16, 2024: 9.77, 2025: -25.54, 2026: 52.33}",17
