,offset0,offset1,offset2,offset3,offset4,offset5,offset6,offset7,offset8,offset9,offset10,offset11
2018-08-16,10211252.0,10221127.0,10125100.0,10109366.0,10181135.0,9948897.0,9939909.0,10082629.0,10036620.0,9973007.0,10022721.846199086,10022721.846199086
2018-08-17,10329664.0,10336941.0,10241664.0,10205555.0,10275333.0,10064970.0,10061003.0,10195170.0,10149850.0,10101001.0,10089060.0,10024790.026897507
2018-08-20,10282413.0,10229922.0,10133509.0,10114679.0,10166520.0,9960945.0,9967169.0,10091812.0,10043070.0,10067998.0,10038211.0,9910629.0
2018-08-21,10312490.0,10260032.0,10151146.0,10168497.0,10193413.0,9950039.0,9961333.0,10126258.0,10076506.0,10127516.0,10102686.0,9976698.0
2018-08-23,10276335.0,10187415.0,10084952.0,10096421.0,10099239.0,9856397.0,9855239.0,10017250.0,9965387.0,10080707.0,10055939.0,9928975.0
2018-08-24,10212782.0,10177624.0,10068897.0,10100033.0,10090762.0,9818023.0,9808807.0,9975937.0,9923841.0,10002388.0,9969203.0,9843084.0
2018-08-27,10407323.0,10356199.0,10243485.0,10274339.0,10249237.0,9985344.0,9983467.0,10150339.0,10097848.0,10202718.0,10171330.0,10043535.0
2018-08-28,10449727.0,10384355.0,10279863.0,10336584.0,10313016.0,10015586.0,10001287.0,10187868.0,10133750.0,10242143.0,10201318.0,10070420.0
2018-08-29,10406795.0,10347633.0,10242857.0,10308081.0,10280564.0,9961436.0,9941534.0,10138357.0,10084029.0,10198443.0,10160796.0,10029622.0
2018-08-30,10398447.0,10345102.0,10240140.0,10287330.0,10260276.0,9952585.0,9931133.0,10113683.0,10060004.0,10173283.0,10138875.0,10007218.0
2018-08-31,10515158.0,10470777.0,10361839.0,10427602.0,10377839.0,10010713.0,9980401.0,10193599.0,10139661.0,10269142.0,10248683.0,10113202.0
2018-09-03,10482609.0,10415758.0,10337587.0,10401257.0,10387859.0,10006613.0,9968607.0,10191374.0,10136671.0,10247795.0,10209476.0,10073420.0
2018-09-04,10358455.0,10358161.0,10244462.0,10292020.0,10237870.0,9882233.0,9829566.0,10037078.0,9983294.0,10113574.0,10097602.0,9962775.0
2018-09-05,10238919.0,10216505.0,10149560.0,10180264.0,10114032.0,9810919.0,9763359.0,9937401.0,9886653.0,10002613.0,9999867.0,9867072.0
2018-09-06,10187328.0,10140443.0,10050665.0,10093362.0,10020927.0,9743040.0,9690454.0,9833055.0,9783296.0,9918911.0,9938757.0,9804603.0
2018-09-07,10218086.0,10203655.0,10087259.0,10124895.0,10054369.0,9751998.0,9712203.0,9849059.0,9796814.0,9926108.0,9936100.0,9799413.0
2018-09-10,10107696.0,10076748.0,9961477.0,10041901.0,9864525.0,9632080.0,9569068.0,9747192.0,9694978.0,9834922.0,9840036.0,9705302.0
2018-09-11,9974481.0,9989446.0,9871868.0,9928775.0,9734595.0,9522077.0,9409451.0,9612814.0,9559551.0,9681528.0,9711241.0,9578266.0
2018-09-12,9967983.0,9979756.0,9859017.0,9946766.0,9747673.0,9555458.0,9394515.0,9596544.0,9543088.0,9663716.0,9698351.0,9564734.0
2018-09-14,10090356.0,10079846.0,9979500.0,10041206.0,9873342.0,9625128.0,9477597.0,9698647.0,9617107.0,9753360.0,9822753.0,9688214.0
2018-09-17,10070963.0,10069670.0,9969743.0,10026855.0,9871895.0,9617021.0,9442214.0,9684647.0,9545592.0,9696820.0,9807899.0,9672957.0
2018-09-18,9992964.0,9977001.0,9869995.0,9943985.0,9779328.0,9548679.0,9390793.0,9624454.0,9467766.0,9625616.0,9739440.0,9604681.0
2018-09-19,9883266.0,9887350.0,9777144.0,9876966.0,9734165.0,9505057.0,9336596.0,9587834.0,9420815.0,9601438.0,9712023.0,9503606.0
2018-09-21,9718057.0,9702793.0,9587939.0,9760013.0,9576625.0,9420047.0,9256964.0,9492793.0,9315243.0,9498286.0,9601178.0,9327484.0
2018-09-24,9489106.0,9457334.0,9361832.0,9500465.0,9306737.0,9186851.0,9032200.0,9253763.0,9050675.0,9306305.0,9404029.0,9162731.0
2018-09-25,9450103.0,9421305.0,9319896.0,9504500.0,9310355.0,9210551.0,9048291.0,9255816.0,9076106.0,9329115.0,9428022.0,9181128.0
2018-09-26,9434093.0,9385468.0,9292840.0,9406605.0,9274561.0,9205789.0,8960097.0,9224212.0,8986365.0,9304101.0,9403092.0,9148061.0
2018-09-27,9276337.0,9202082.0,9115936.0,9299900.0,9091436.0,9106345.0,8878470.0,9112324.0,8878164.0,9222330.0,9317206.0,9056538.0
2018-09-28,9221769.0,9120443.0,9021587.0,9261624.0,9015886.0,9053944.0,8863495.0,9094422.0,8857880.0,9179511.0,9273460.0,9007751.0
2018-10-01,9173283.0,9051217.0,8948462.0,9184100.0,8986815.0,8969522.0,8815936.0,9039362.0,8830470.0,9117418.0,9207815.0,8925602.0
2018-10-03,9166651.0,8974214.0,8868379.0,9098039.0,8914603.0,8873988.0,8705330.0,8938321.0,8733289.0,9024304.0,9111950.0,8849855.0
2018-10-04,9039944.0,8729456.0,8566581.0,8851700.0,8647630.0,8653413.0,8462016.0,8716172.0,8477195.0,8830268.0,8909554.0,8711727.0
2018-10-05,8969286.0,8656214.0,8433396.0,8711025.0,8435417.0,8505449.0,8313890.0,8571819.0,8318710.5,8696115.0,8770899.0,8595828.0
2018-10-08,8912090.0,8597925.0,8395262.0,8633814.0,8217200.5,8319054.0,8196945.0,8408206.0,8138356.0,8562316.0,8637418.0,8483474.0
2018-10-09,8900258.0,8585186.0,8379228.0,8636666.0,8206546.0,8276220.0,8180111.0,8378768.0,8129919.5,8552133.0,8627196.0,8470554.0
2018-10-10,8925894.0,8609858.0,8372228.0,8641528.0,8495762.0,8477013.0,8366906.0,8581478.0,8346198.5,8707286.0,8788650.0,8600350.0
2018-10-11,8835579.0,8518232.0,8337219.5,8639355.0,8271024.0,8275475.0,8223925.0,8421007.0,8167994.5,8534144.0,8610978.0,8478734.0
2018-10-12,8916385.0,8600680.0,8385280.5,8639394.0,8474163.0,8468637.0,8449348.0,8635153.0,8371597.5,8716970.0,8795159.0,8624695.0
2018-10-15,8980139.0,8667200.0,8452664.0,8641744.0,8606063.0,8579060.0,8553996.0,8759023.0,8495183.0,8809316.0,8892994.0,8719796.0
2018-10-16,9013777.0,8702198.0,8494520.0,8667210.0,8753002.0,8676864.0,8659908.0,8873870.0,8638424.0,8831353.0,8978792.0,8810706.0
2018-10-17,8955860.0,8642207.0,8450943.0,8670668.0,8567376.0,8549558.0,8568203.0,8756924.0,8508289.0,8783467.0,8930219.0,8708969.0
2018-10-19,8948915.0,8634955.0,8426208.0,8642970.0,8323107.0,8367662.0,8386355.5,8595523.0,8324558.0,8787582.0,8916506.0,8652374.0
2018-10-22,8906949.0,8590712.0,8382421.0,8630548.0,8222936.5,8264845.0,8253608.5,8474384.0,8209590.5,8770817.0,8866688.0,8621701.0
2018-10-23,8889813.0,8573558.0,8375480.0,8624056.0,8084714.5,8151825.0,8121984.0,8338072.0,8053183.5,8768222.0,8827245.0,8587972.0
2018-10-24,8860328.0,8542522.0,8348220.0,8624801.0,8100467.0,8112714.5,8058500.0,8278049.5,7989892.5,8746242.0,8783364.0,8568429.0
2018-10-25,8858225.0,8540758.0,8340839.0,8610672.0,8049810.5,8097565.5,8064540.5,8285938.0,7979595.0,8747904.0,8778890.0,8564454.0
2018-10-26,8925461.0,8610491.0,8393656.0,8614232.0,8150486.5,8174082.5,8099749.5,8346225.5,8022845.5,8792928.0,8813954.0,8556793.0
2018-10-29,8980771.0,8668821.0,8455092.0,8626635.0,8377641.5,8306309.0,8265463.5,8488327.0,8230060.5,8828656.0,8882572.0,8590896.0
2018-10-30,8988954.0,8677815.0,8484101.0,8648888.0,8440544.0,8366988.0,8312463.5,8546797.0,8284150.5,8831158.0,8909904.0,8616939.0
2018-10-31,9070208.0,8760756.0,8559282.0,8708628.0,8718551.0,8594591.0,8537177.0,8775519.0,8532324.0,8843380.0,8974982.0,8670150.0
2018-11-01,9051501.0,8742616.0,8558728.0,8687365.0,8810485.0,8670844.0,8611719.0,8872599.0,8626434.0,8865873.0,8998284.0,8672608.0
2018-11-02,8985455.0,8702764.0,8493484.0,8659570.0,8849971.0,8699753.0,8640870.0,8852060.0,8624957.0,8846394.0,8938736.0,8634989.0
2018-11-05,8993428.0,8701909.0,8496816.0,8666649.0,8804544.0,8685187.0,8607349.0,8829268.0,8597915.0,8846336.0,8938967.0,8636984.0
2018-11-06,8993693.0,8703986.0,8487606.0,8666492.0,8786993.0,8670546.0,8594523.0,8815507.0,8583624.0,8843405.0,8940470.0,8643131.0
2018-11-07,8995130.0,8705500.0,8489080.0,8668144.0,8786993.0,8670746.0,8607778.0,8815735.0,8592846.0,8844954.0,8941771.0,8644659.0
2018-11-09,9009926.0,8707572.0,8491131.0,8677613.0,8903212.0,8715464.0,8665617.0,8862942.0,8662927.0,8847473.0,8964925.0,8666450.0
2018-11-12,9011689.0,8691891.0,8475882.0,8679404.0,8823922.0,8690405.0,8646066.0,8826431.0,8612670.0,8838738.0,8975934.0,8687672.0
2018-11-13,8982184.0,8658019.0,8442422.0,8681195.0,8759413.0,8644099.0,8608068.0,8786656.0,8550492.0,8819776.0,8968084.0,8700069.0
2018-11-14,8948447.0,8651453.0,8435528.0,8682986.0,8802551.0,8619380.0,8559069.0,8769859.0,8555630.0,8812471.0,8925556.0,8667264.0
2018-11-15,8962802.0,8650763.0,8434788.0,8684778.0,8852465.0,8629433.0,8561377.0,8772795.0,8541011.0,8816876.0,8936457.0,8675189.0
2018-11-16,8954775.0,8628700.0,8412910.0,8686570.0,8812528.0,8619924.0,8548503.0,8761068.0,8535913.0,8797612.0,8936689.0,8683555.0
2018-11-19,8980616.0,8650242.0,8434077.0,8688362.0,8846233.0,8653384.0,8561012.0,8773385.0,8533849.0,8792481.0,8940140.0,8686230.0
2018-11-20,8938827.0,8631169.0,8415189.0,8690155.0,8770050.0,8603479.0,8534838.0,8747139.0,8543259.0,8772208.0,8925380.0,8661642.0
2018-11-21,8913456.0,8625552.0,8409782.0,8691948.0,8754005.0,8598596.0,8516452.0,8728304.0,8540923.0,8759648.0,8911647.0,8644255.0
2018-11-22,8908156.0,8620418.0,8404826.0,8693742.0,8728998.0,8583298.0,8506840.0,8718844.0,8531273.0,8760838.0,8907268.0,8625220.0
2018-11-26,8921704.0,8630682.0,8414995.0,8695536.0,8763655.0,8601143.0,8508454.0,8720416.0,8521958.0,8776051.0,8931039.0,8645762.0
2018-11-27,8910540.0,8619960.0,8404525.0,8697330.0,8815771.0,8583452.0,8510662.0,8722745.0,8528182.0,8800116.0,8956236.0,8643626.0
2018-11-28,8936682.0,8643853.0,8428287.0,8699125.0,8803356.0,8611739.0,8524297.0,8735830.0,8516924.0,8783375.0,8960443.0,8656654.0
2018-11-29,8917853.0,8634416.0,8418734.0,8700920.0,8771460.0,8595051.0,8507780.0,8719592.0,8524576.0,8766121.0,8963452.0,8665156.0
2018-11-30,8967107.0,8664669.0,8448209.0,8702715.0,8898077.0,8654616.0,8532270.0,8744379.0,8526946.0,8756415.0,8946852.0,8687179.0
2018-12-03,8993450.0,8683824.0,8466781.0,8704511.0,8908419.0,8675468.0,8538436.0,8750762.0,8526828.0,8765864.0,8958090.0,8714734.0
2018-12-04,9021744.0,8705887.0,8488177.0,8706307.0,8951381.0,8720378.0,8540910.0,8753628.0,8519123.0,8788071.0,8977316.0,8750554.0
2018-12-05,9022182.0,8714150.0,8503602.0,8708104.0,8910742.0,8719195.0,8536928.0,8749561.0,8501403.0,8796470.0,8988216.0,8760359.0
2018-12-06,8920978.0,8621465.0,8464117.0,8709901.0,8695693.0,8641864.0,8469850.0,8682902.0,8489966.0,8720494.0,8939080.0,8722320.0
2018-12-07,8920332.0,8621148.0,8465476.0,8693652.0,8814001.0,8634738.0,8496096.0,8708636.0,8509364.0,8797124.0,8955362.0,8718898.0
2018-12-10,8823986.0,8528788.0,8396010.0,8627905.0,8636576.0,8609748.0,8503845.0,8715936.0,8514954.0,8762185.0,8921765.0,8674743.0
2018-12-11,8867104.0,8569607.0,8439596.0,8665496.0,8695974.0,8676722.0,8503876.0,8716287.0,8508981.0,8791364.0,8936078.0,8725222.0
2018-12-12,8936813.0,8635146.0,8487444.0,8705140.0,8756283.0,8722276.0,8541877.0,8733746.0,8508137.0,8833874.0,8978640.0,8763365.0
2018-12-13,8938393.0,8636429.0,8481320.0,8697342.0,8761017.0,8721453.0,8546364.0,8721514.0,8505654.0,8840084.0,8986560.0,8753820.0
2018-12-14,8943462.0,8641074.0,8499203.0,8712526.0,8768154.0,8742142.0,8553868.0,8731227.0,8521774.0,8834441.0,8991964.0,8765941.0
2018-12-17,8962786.0,8658546.0,8501380.0,8709002.0,8781505.0,8746032.0,8565794.0,8750153.0,8542530.0,8857820.0,9006028.0,8776420.0
2018-12-18,8976044.0,8673195.0,8527919.0,8744884.0,8847918.0,8802830.0,8627228.0,8802843.0,8583214.0,8899965.0,9041718.0,8788083.0
2018-12-19,8941757.0,8639682.0,8496696.0,8714408.0,8837920.0,8762875.0,8614221.0,8789896.0,8567824.0,8885367.0,9025668.0,8744257.0
2018-12-20,8929260.0,8627795.0,8495299.0,8714508.0,8830504.0,8760696.0,8607740.0,8781618.0,8569683.0,8886960.0,9027530.0,8745851.0
2018-12-21,8875686.0,8576633.0,8452447.0,8680158.0,8778225.0,8726366.0,8558798.0,8720381.0,8516598.0,8830780.0,8967365.0,8688580.0
2018-12-24,8827699.0,8529058.0,8406218.0,8631671.0,8696875.0,8637438.0,8482711.0,8644676.0,8455588.0,8767527.0,8902026.0,8626464.0
2018-12-26,8820976.0,8524136.0,8397200.0,8626523.0,8702625.0,8634720.0,8486986.0,8644999.0,8456855.0,8769819.0,8905056.0,8627466.0
2018-12-27,8888823.0,8587106.0,8465256.0,8681669.0,8758861.0,8698060.0,8538952.0,8710561.0,8518902.0,8833019.0,8971827.0,8694568.0
2018-12-28,8949333.0,8644763.0,8513324.0,8728438.0,8859556.0,8774998.0,8629030.0,8806680.0,8616166.0,8934896.0,9076123.0,8793262.0
2018-12-31,8970360.0,8663444.0,8522378.0,8729699.0,8854796.0,8758709.0,8625754.0,8811649.0,8623997.0,8943065.0,9085826.0,8804052.0
2019-01-01,8978489.0,8672223.0,8526382.0,8736836.0,8850430.0,8760118.0,8622678.0,8804581.0,8620349.0,8939153.0,9082423.0,8800551.0
2019-01-02,8942752.0,8672737.0,8536876.0,8753708.0,8840897.0,8765530.0,8615520.0,8790945.0,8602311.0,8920266.0,9061613.0,8781150.0
2019-01-03,8877661.0,8594521.0,8514562.0,8748749.0,8832896.0,8766204.0,8608521.0,8765218.0,8549412.0,8866087.0,9002471.0,8722937.0
2019-01-04,8899228.0,8616877.0,8525160.0,8772090.0,8868370.0,8789870.0,8639645.0,8787204.0,8572031.0,8889827.0,9024990.0,8744314.0
2019-01-07,8910121.0,8626850.0,8528457.0,8758162.0,8876133.0,8784922.0,8647888.0,8801909.0,8588794.0,8907626.0,9043893.0,8762767.0
2019-01-08,8920236.0,8636452.0,8539683.0,8769767.0,8867586.0,8781405.0,8648746.0,8804632.0,8596920.0,8916168.0,9052116.0,8771264.0
2019-01-09,8953333.0,8668111.0,8568492.0,8799408.0,8900140.0,8798271.0,8669932.0,8829082.0,8618557.0,8938774.0,9076208.0,8793964.0
2019-01-10,8995911.0,8709378.0,8604850.0,8835630.0,8939616.0,8835522.0,8694256.0,8880599.0,8668360.0,8990544.0,9128771.0,8846183.0
2019-01-11,8992635.0,8705678.0,8599211.0,8829854.0,8935780.0,8829006.0,8689515.0,8866720.0,8660770.0,8983168.0,9121888.0,8839227.0
2019-01-14,8861281.0,8580302.0,8492430.0,8721236.0,8814275.0,8717758.0,8581650.0,8757830.0,8556189.0,8855806.0,8989064.0,8711723.0
2019-01-15,8920078.0,8633590.0,8524930.0,8754177.0,8850491.0,8750647.0,8614498.0,8791014.0,8588563.0,8886356.0,9052529.0,8773062.0
2019-01-16,8897271.0,8612285.0,8508208.0,8737506.0,8832125.0,8733562.0,8597957.0,8774365.0,8572192.0,8868122.0,9034316.0,8752576.0
2019-01-17,8898506.0,8612930.0,8512452.0,8741282.0,8832536.0,8737997.0,8601187.0,8777907.0,8576156.0,8881017.0,9053808.0,8755568.0
2019-01-18,8867993.0,8582574.0,8476486.0,8704973.0,8793744.0,8701579.0,8565245.0,8741590.0,8540219.0,8838571.0,9014179.0,8712756.0
2019-01-21,8869628.0,8583928.0,8480094.0,8708981.0,8799382.0,8704056.0,8570035.0,8746694.0,8544907.0,8855946.0,9036806.0,8729168.0
2019-01-22,8845822.0,8561530.0,8471286.0,8700307.0,8787316.0,8695365.0,8560650.0,8737887.0,8535944.0,8844381.0,9024574.0,8717690.0
2019-01-23,8838312.0,8553280.0,8462997.0,8692347.0,8781382.0,8687042.0,8553293.0,8730305.0,8528365.0,8821834.0,9006994.0,8694318.0
2019-01-24,8859799.0,8573162.0,8478029.0,8707168.0,8795918.0,8702666.0,8567593.0,8744824.0,8542850.0,8838874.0,9031480.0,8712034.0
2019-01-25,8830809.0,8544974.0,8455438.0,8683798.0,8767779.0,8679796.0,8543818.0,8721018.0,8519812.0,8824415.0,9017871.0,8698319.0
2019-01-28,8800778.0,8514327.0,8429562.0,8659056.0,8739968.0,8653384.0,8518510.0,8695176.0,8494586.0,8794981.0,8993988.0,8667968.0
2019-01-29,8792291.0,8506350.0,8421562.0,8650436.0,8728636.0,8646214.0,8509049.0,8685538.0,8485488.0,8780820.0,8975011.0,8654712.0
2019-01-30,8788896.0,8505480.0,8432267.0,8660238.0,8742806.0,8657348.0,8519263.0,8694956.0,8495156.0,8795277.0,8971393.0,8669234.0
2019-01-31,8840777.0,8553579.0,8467813.0,8695831.0,8779071.0,8694263.0,8553856.0,8729917.0,8529298.0,8830914.0,9027622.0,8705898.0
2019-02-01,8879437.0,8588650.0,8477338.0,8705704.0,8787836.0,8705128.0,8563248.0,8739910.0,8538684.0,8814988.0,9027036.0,8690660.0
2019-02-04,8912918.0,8636382.0,8526036.0,8755687.0,8843492.0,8755058.0,8612537.0,8789802.0,8586727.0,8854628.0,9070300.0,8729431.0
2019-02-05,8967650.0,8674012.0,8569190.0,8800398.0,8888156.0,8799232.0,8655315.0,8833656.0,8629261.0,8899957.0,9118442.0,8774579.0
2019-02-06,9037107.0,8735462.0,8575492.0,8820136.0,8908560.0,8820595.0,8674365.0,8852542.0,8648034.0,8903700.0,9185930.0,8779349.0
2019-02-07,9056931.0,8758766.0,8599980.0,8805789.0,8927539.0,8831477.0,8688544.0,8866901.0,8661582.0,8925110.0,9199942.0,8798928.0
2019-02-08,9003970.0,8714566.0,8560169.0,8767752.0,8902627.0,8786670.0,8644637.0,8822854.0,8618334.0,8887463.0,9162042.0,8761422.0
2019-02-11,8967073.0,8685680.0,8542703.0,8749427.0,8877244.0,8755521.0,8621818.0,8799514.0,8595350.0,8873673.0,9152776.0,8746821.0
2019-02-12,9009510.0,8723557.0,8591292.0,8765836.0,8908900.0,8771817.0,8645328.0,8834941.0,8630398.0,8913476.0,9188283.0,8787149.0
2019-02-13,9012412.0,8736622.0,8601791.0,8792931.0,8940516.0,8801468.0,8680230.0,8836902.0,8630447.0,8918350.0,9198814.0,8792928.0
2019-02-14,8993327.0,8720765.0,8570017.0,8763254.0,8917253.0,8792612.0,8668041.0,8822452.0,8618954.0,8904762.0,9179108.0,8779137.0
2019-02-15,8960533.0,8694346.0,8540096.0,8734752.0,8877151.0,8768488.0,8654337.0,8795177.0,8605456.0,8896658.0,9159530.0,8766748.0
2019-02-18,8905327.0,8649164.0,8499056.0,8689563.0,8842049.0,8736286.0,8625298.0,8750272.0,8576936.0,8866930.0,9119302.0,8722006.0
2019-02-19,8893611.0,8657088.0,8490990.0,8698609.0,8851842.0,8745555.0,8631656.0,8757938.0,8583210.0,8873288.0,9122357.0,8725945.0
2019-02-20,8925126.0,8669313.0,8508011.0,8727466.0,8864793.0,8765909.0,8642560.0,8769593.0,8594142.0,8884746.0,9140526.0,8736889.0
2019-02-21,8965568.0,8699224.0,8551238.0,8752519.0,8914726.0,8812064.0,8677308.0,8798838.0,8628730.0,8920934.0,9179591.0,8773268.0
2019-02-22,8988335.0,8718199.0,8569005.0,8774046.0,8930246.0,8828998.0,8697278.0,8816837.0,8648422.0,8941354.0,9200880.0,8793270.0
2019-02-25,9004614.0,8731628.0,8587298.0,8811760.0,8966388.0,8850264.0,8715249.0,8831460.0,8665949.0,8959693.0,9222114.0,8810716.0
2019-02-26,8977498.0,8704838.0,8559364.0,8791647.0,8940501.0,8829696.0,8694940.0,8804534.0,8645923.0,8938583.0,9200889.0,8789262.0
2019-02-27,8942311.0,8670367.0,8527781.0,8767323.0,8909296.0,8801144.0,8670079.0,8769750.0,8621638.0,8912441.0,9171962.0,8763987.0
2019-02-28,8988840.0,8704227.0,8576181.0,8801359.0,8957080.0,8838117.0,8703982.0,8803060.0,8655369.0,8947560.0,9208274.0,8799207.0
2019-03-01,9007057.0,8716651.0,8599578.0,8812452.0,8972524.0,8854436.0,8717270.0,8814130.0,8668694.0,8961216.0,9222849.0,8813674.0
2019-03-05,9143460.0,8783344.0,8673504.0,8865554.0,9077736.0,8936334.0,8793292.0,8883628.0,8743114.0,9039751.0,9297274.0,8891252.0
2019-03-06,9219312.0,8853793.0,8723458.0,8933401.0,9148624.0,9006170.0,8846366.0,8940736.0,8795319.0,9094338.0,9356366.0,8944773.0
2019-03-07,9185145.0,8816751.0,8687127.0,8921838.0,9151104.0,8994190.0,8844376.0,8935853.0,8792666.0,9091966.0,9350512.0,8941550.0
2019-03-08,9222157.0,8859516.0,8728572.0,8957750.0,9186848.0,9035184.0,8875576.0,8966591.0,8823878.0,9123990.0,9384328.0,8974518.0
2019-03-11,9301926.0,8940579.0,8808171.0,9038082.0,9304900.0,9091976.0,8929358.0,9012666.0,8876586.0,9179622.0,9439416.0,9028669.0
2019-03-12,9359579.0,8987410.0,8853853.0,9085619.0,9355087.0,9137270.0,8971903.0,9051294.0,8918350.0,9223259.0,9484962.0,9072234.0
2019-03-13,9328048.0,8976880.0,8843986.0,9077622.0,9343576.0,9128516.0,8965799.0,9021646.0,8898264.0,9202300.0,9461862.0,9051549.0
2019-03-14,9282024.0,8928287.0,8796832.0,9029543.0,9291779.0,9079632.0,8889721.0,8952837.0,8858147.0,9161125.0,9418923.0,9009813.0
2019-03-15,9300302.0,8957828.0,8826024.0,9057798.0,9320740.0,9110246.0,8919104.0,8976880.0,8894392.0,9213698.0,9476731.0,9062858.0
2019-03-18,9285853.0,8961846.0,8830794.0,9062589.0,9324054.0,9116910.0,8928579.0,8985465.0,8900496.0,9203198.0,9471253.0,9060736.0
2019-03-19,9291465.0,8964166.0,8833070.0,9064876.0,9325769.0,9118939.0,8932372.0,8989268.0,8902728.0,9207361.0,9462471.0,9065488.0
2019-03-20,9266280.0,8931024.0,8801219.0,9032271.0,9290226.0,9087094.0,8894750.0,8950570.0,8871653.0,9166175.0,9447330.0,9056878.0
2019-03-22,9287062.0,8944849.0,8814514.0,9044901.0,9306094.0,9100648.0,8913442.0,8960857.0,8884077.0,9176964.0,9456673.0,9049106.0
2019-03-25,9244773.0,8904848.0,8774530.0,9004100.0,9259921.0,9058336.0,8861542.0,8923283.0,8842360.0,9139313.0,9389348.0,9009198.0
2019-03-26,9277938.0,8957975.0,8826616.0,9057175.0,9316509.0,9112717.0,8920584.0,8979909.0,8894470.0,9197109.0,9437634.0,9055265.0
2019-03-27,9283207.0,8964998.0,8833732.0,9066324.0,9326972.0,9120137.0,8930539.0,8989286.0,8902607.0,9207101.0,9438399.0,9041372.0
2019-03-28,9394030.0,9080927.0,8947524.0,9181909.0,9451476.0,9237792.0,9035208.0,9096298.0,9017442.0,9318103.0,9540096.0,9133069.0
2019-03-29,9471904.0,9161794.0,9026320.0,9262458.0,9536496.0,9319597.0,9127707.0,9187801.0,9096108.0,9414180.0,9627465.0,9209078.0
2019-04-01,9438896.0,9123395.0,8988474.0,9222201.0,9497696.0,9278735.0,9094508.0,9147059.0,9057662.0,9370398.0,9600342.0,9159973.0
2019-04-02,9412401.0,9107701.0,8972638.0,9205483.0,9481320.0,9261140.0,9080350.0,9133052.0,9041404.0,9356021.0,9582454.0,9142793.0
2019-04-03,9311214.0,8994948.0,8909751.0,9141905.0,9411669.0,9197585.0,9002097.0,9060294.0,8978619.0,9280872.0,9511602.0,9094456.0
2019-04-04,9325043.0,9008738.0,8911088.0,9136762.0,9405066.0,9192192.0,8983268.0,9054927.0,8973091.0,9275454.0,9510723.0,9094773.0
2019-04-05,9436575.0,9116328.0,9007335.0,9222802.0,9495815.0,9279210.0,9075353.0,9144381.0,9057354.0,9368108.0,9592296.0,9172885.0
2019-04-08,9408252.0,9086881.0,8983068.0,9202062.0,9459457.0,9263893.0,9066842.0,9123255.0,9041761.0,9346546.0,9579300.0,9145945.0
2019-04-09,9423941.0,9101600.0,8999061.0,9218614.0,9480479.0,9278467.0,9084833.0,9139808.0,9059606.0,9363090.0,9600695.0,9163082.0
2019-04-10,9413562.0,9091084.0,8985247.0,9195368.0,9461503.0,9262181.0,9057228.0,9125595.0,9037812.0,9348145.0,9582948.0,9151866.0
2019-04-11,9466865.0,9143561.0,9025870.0,9244520.0,9517922.0,9317073.0,9111946.0,9148357.0,9080697.0,9385187.0,9622319.0,9187747.0
2019-04-12,9500833.0,9175072.0,9048919.0,9266165.0,9551161.0,9347596.0,9141799.0,9175288.0,9108494.0,9405214.0,9643624.0,9198104.0
2019-04-15,9541024.0,9211197.0,9070375.0,9283519.0,9561839.0,9359669.0,9154171.0,9182978.0,9120557.0,9409484.0,9637419.0,9197146.0
2019-04-16,9593116.0,9262373.0,9130607.0,9341657.0,9613492.0,9407454.0,9201064.0,9213252.0,9166884.0,9458041.0,9686389.0,9237415.0
