label,axis,slots,slot_pct,select,idle,cost_bps,rot_score,rot_margin,rot_max_per_day,rot_entrant,trim_mult,trim_when,min_fill_frac,rot_sell_only,hard_stop,hard_stop_pct,rot_dest,rot_trigger,rot_spill,topup_rank,topup_split,topup_cap,seeds,seedbase,cagr_med,cagr_min,cagr_max,maxdd_med,maxdd_worst,calmar_med,calmar_min,cagr_med,maxdd_med,calmar_med,sharpe_med,trades_med,trades_per_yr_med,win_rate_med,avg_win_med,avg_loss_med,expectancy_med,max_loss_streak_med,invested_pct_med,w1_cagr_med,w1_dd_med,w2_cagr_med,w2_dd_med,w3_cagr_med,w3_dd_med,days_signal_med,days_bind_med,days_full_med,turned_away_med,cash_refused_med,entries_taken_med,swaps_med,swap_attempts_med,swaps_per_yr_med,trims_med,trims_per_yr_med,trim_notional_med,partial_fills_med,tax_paid_med,tax_st_med,tax_lt_med,turnover_x_med,pos_rs_med_med,cap_pct_med_med,cap_pct_p95_med,cap_over1pct_med,profit_total_med,top10_share_med,top10_share_all_med,mult_all_med,mult_drop10_med,topups_med,topups_per_yr_med,topup_notional_med,spills_med,topup_refused_med,elig_days_med,elig_total_med,elig_ge1_med,elig_ge2_med,elig_ge3_med,elig_max_med,elig_ge2_pct_med,elig_mean_med,max_pos_w_med,med_seed,secs
BASE_rand,PROOF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,30,1000,20.945,19.42,21.55,-34.045,-37.69,0.611,0.539,20.945,-34.045,0.611,1.19,689.0,31.8,48.9,37.225,-11.625,12.293,14.0,72.87,19.06,-32.59,22.83,-33.98,19.49,-20.29,1880.0,472.0,41.0,972.0,1954.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8414190.5,7425370.0,984244.5,2.485,548544.5,0.426,4.742,33.05,67074941.5,37.45,37.45,8.639976444812644e+20,7461064446836736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32,1002,3.2
X_entrs_unre_m010,PROOF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,30,1000,22.58,21.78,23.48,-31.78,-31.78,0.71,0.685,22.58,-31.78,0.71,1.266,745.5,34.4,47.25,38.625,-10.865,12.493,15.0,73.31,20.36,-31.78,25.15,-30.64,21.35,-21.89,1880.0,515.5,84.0,1010.5,1961.0,745.5,98.0,2915.5,4.52,0.0,0.0,0.0,0.0,10539589.5,9127718.5,1331766.5,2.795,660307.0,0.496,7.183,37.45,89972317.5,43.7,43.7,6.102501344076775e+22,2.831236943965061e+17,0.0,0.0,0.0,0.0,0.0,1413.5,111.5,99.0,10.0,2.0,3.0,0.71,0.079,19.47,1022,7.5
