label,axis,slots,slot_pct,select,idle,cost_bps,rot_score,rot_margin,rot_max_per_day,rot_entrant,trim_mult,trim_when,min_fill_frac,rot_sell_only,hard_stop,hard_stop_pct,rot_dest,rot_trigger,rot_spill,topup_rank,topup_split,topup_cap,seed,cagr,maxdd,calmar,sharpe,trades,trades_per_yr,win_rate,avg_win,avg_loss,expectancy,max_loss_streak,invested_pct,w1_cagr,w1_dd,w2_cagr,w2_dd,w3_cagr,w3_dd,days_signal,days_bind,days_full,turned_away,cash_refused,entries_taken,swaps,swap_attempts,swaps_per_yr,trims,trims_per_yr,trim_notional,partial_fills,tax_paid,tax_st,tax_lt,turnover_x,pos_rs_med,cap_pct_med,cap_pct_p95,cap_over1pct,profit_total,top10_share,top10_share_all,mult_all,mult_drop10,topups,topups_per_yr,topup_notional,spills,topup_refused,elig_days,elig_total,elig_ge1,elig_ge2,elig_ge3,elig_max,elig_ge2_pct,elig_mean,max_pos_w
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7018,21.1,-35.44,0.595,1.195,689,31.8,48.9,37.26,-11.51,12.348,14,72.93,19.1,-32.58,23.07,-35.44,21.88,-21.23,1880,475,53,966,1964,689,0,0,0.0,0,0.0,0.0,0,8.222475e+06,7.252688e+06,969787.0,2.471,547107.0,0.426,4.415,33.2,68897646.0,39.8,39.8,1.200648120182929e+21,9027418887028736.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.32
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7019,21.42,-35.93,0.596,1.221,686,31.6,48.8,37.85,-11.5,12.598,14,72.89,19.16,-32.58,23.64,-35.93,21.8,-20.48,1880,480,53,1010,1923,686,0,0,0.0,0,0.0,0.0,0,8.775863e+06,7.774194e+06,1.001668e+06,2.466,545157.0,0.431,4.774,33.2,73050818.0,39.9,39.9,2.7661790080753226e+21,2.079829537901773e+16,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.32
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7020,20.84,-32.58,0.64,1.187,685,31.6,49.3,36.81,-11.63,12.271,14,72.89,19.16,-32.58,22.45,-32.07,16.56,-20.18,1880,476,53,961,1973,685,0,0,0.0,0,0.0,0.0,0,8.626405e+06,7.635299e+06,991106.0,2.462,560097.0,0.427,4.82,33.0,66278896.0,35.4,35.4,9.481996874956061e+20,8743540339245056.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.31
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7021,20.75,-35.44,0.585,1.177,691,31.9,48.5,37.26,-11.53,12.122,14,72.85,18.94,-32.64,22.49,-35.44,17.87,-20.17,1880,471,41,1004,1924,691,0,0,0.0,0,0.0,0.0,0,8.444144e+06,7.463789e+06,980355.0,2.5,539791.0,0.423,4.659,32.7,65133550.0,36.3,36.3,4.6960665869457084e+20,4330345210052608.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.32
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7022,21.06,-32.58,0.646,1.198,691,31.9,49.1,37.14,-11.7,12.259,14,72.9,19.1,-32.58,22.97,-32.07,19.65,-21.82,1880,483,53,985,1943,691,0,0,0.0,0,0.0,0.0,0,8.788527e+06,7.78471e+06,1.003818e+06,2.512,558873.0,0.426,5.269,33.3,68888931.0,36.5,36.5,1.0477166432552862e+21,9661208957288448.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.32
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7023,21.5,-35.93,0.598,1.22,685,31.6,49.2,37.59,-11.5,12.652,14,72.92,19.16,-32.58,23.8,-35.93,21.52,-18.64,1880,477,53,967,1967,685,0,0,0.0,0,0.0,0.0,0,8.975343e+06,7.983906e+06,991438.0,2.458,544551.0,0.432,4.545,34.0,74196458.0,39.6,39.6,3.794987780876303e+21,2.853371186774016e+16,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.32
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7024,20.33,-32.58,0.624,1.169,694,32.0,49.0,36.38,-11.7,11.856,14,72.88,19.1,-32.58,21.47,-32.07,20.73,-21.37,1880,473,53,962,1963,694,0,0,0.0,0,0.0,0.0,0,7.415648e+06,6.438784e+06,976864.0,2.516,560940.0,0.425,4.888,32.6,59810269.0,35.7,35.7,1.9719466606060267e+20,1818372652138496.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.32
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7025,20.68,-36.93,0.56,1.171,692,31.9,48.0,37.89,-11.61,12.14,14,72.68,19.12,-32.59,22.17,-36.93,26.89,-22.22,1880,478,41,987,1940,692,0,0,0.0,0,0.0,0.0,0,7.192122e+06,6.253056e+06,939066.0,2.476,541017.0,0.406,4.643,31.6,63244804.0,40.1,40.1,2.7607165991241594e+20,2075723334418432.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.32
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7026,21.53,-32.58,0.661,1.222,687,31.7,49.5,37.25,-11.55,12.601,14,73.0,19.16,-32.58,23.86,-32.07,20.93,-21.03,1880,477,53,975,1957,687,0,0,0.0,0,0.0,0.0,0,8.964872e+06,7.947398e+06,1.017474e+06,2.475,561189.0,0.428,4.762,33.0,74544992.0,39.8,39.8,3.684438202298216e+21,2.770250899442893e+16,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.31
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7027,20.16,-34.89,0.578,1.153,693,32.0,48.3,36.5,-11.46,11.725,14,72.85,18.9,-32.65,21.33,-34.89,17.81,-18.96,1880,461,41,937,1989,693,0,0,0.0,0,0.0,0.0,0,7.377629e+06,6.435045e+06,942584.0,2.484,530105.0,0.416,4.546,32.2,58183500.0,35.9,35.9,9.318190401196969e+19,859249815060480.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.32
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7028,20.61,-37.69,0.547,1.175,688,31.7,48.7,37.1,-11.58,12.124,14,72.82,19.1,-32.58,22.05,-37.69,17.79,-18.4,1880,474,53,971,1960,688,0,0,0.0,0,0.0,0.0,0,8.0924e+06,7.131006e+06,961394.0,2.456,536406.0,0.434,4.502,33.0,63370410.0,35.7,35.7,3.9685480662658607e+20,3659479103045632.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.32
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7029,20.92,-35.93,0.582,1.192,685,31.6,48.2,38.16,-11.69,12.322,14,72.97,19.1,-32.58,22.69,-35.93,18.89,-20.04,1880,453,53,910,2024,685,0,0,0.0,0,0.0,0.0,0,7.928326e+06,6.581039e+06,1.347286e+06,2.446,541665.0,0.419,5.032,32.6,66570607.0,47.8,47.8,2.1101197360016602e+20,1402857785917440.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,24.4
REF_base,REF,16,0.0625,random,0.052,25.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7030,20.97,-35.93,0.584,1.189,696,32.1,48.6,37.56,-11.7,12.223,14,72.75,19.1,-32.58,22.79,-35.93,20.46,-22.32,1880,484,53,979,1944,696,0,0,0.0,0,0.0,0.0,0,8.00335e+06,7.028824e+06,974524.0,2.538,545601.0,0.437,4.86,33.5,67106858.0,40.5,40.5,5.8605809903121046e+20,4406442635296768.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.32
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7001,22.47,-31.78,0.707,1.267,744,34.3,47.3,38.29,-10.84,12.404,15,73.13,19.93,-31.78,25.05,-30.64,20.08,-21.17,1880,494,84,962,2005,744,92,2911,4.24,0,0.0,0.0,0,1.0830891e+07,9.59635e+06,1.234541e+06,2.759,634137.0,0.475,7.256,36.6,88709162.0,38.4,38.4,7.82375595473953e+22,4.309400791296246e+17,0,0.0,0.0,0,0,1412,101,92,8,1,3,0.57,0.072,19.47
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7002,23.06,-31.78,0.726,1.268,745,34.4,47.4,38.9,-10.9,12.696,15,73.32,20.36,-31.78,25.81,-31.39,22.46,-23.9,1880,520,84,1050,1924,745,100,2906,4.61,0,0.0,0.0,0,1.2196649e+07,1.0874974e+07,1.321674e+06,2.817,668080.0,0.518,7.394,37.9,98863929.0,44.2,44.2,2.0602703684444654e+23,9.564381582479852e+17,0,0.0,0.0,0,0,1419,113,100,11,2,3,0.78,0.08,19.47
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7003,22.04,-31.78,0.694,1.251,746,34.4,46.9,38.44,-10.87,12.264,15,73.3,20.36,-31.78,23.71,-30.64,24.36,-23.46,1880,526,84,1069,1905,746,101,2908,4.66,0,0.0,0.0,0,9.022335e+06,7.409746e+06,1.612589e+06,2.752,666173.0,0.48,6.692,37.1,81077335.0,42.4,42.4,1.6208124044333803e+22,5.686769487131443e+16,0,0.0,0.0,0,0,1417,118,101,14,2,4,0.99,0.083,19.62
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7004,21.94,-31.78,0.69,1.231,745,34.4,47.4,37.93,-10.93,12.221,15,73.24,19.93,-31.78,23.96,-31.39,20.69,-22.03,1880,523,84,1023,1945,745,94,2913,4.33,0,0.0,0.0,0,9.83002e+06,8.644677e+06,1.185342e+06,2.746,636236.0,0.461,6.227,36.2,80580475.0,44.3,44.3,1.6647044864017332e+22,7.728051478803251e+16,0,0.0,0.0,0,0,1411,106,94,9,3,3,0.64,0.075,19.47
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7005,22.96,-31.78,0.722,1.276,735,33.9,48.3,38.28,-10.86,12.875,15,73.35,20.36,-31.78,25.61,-30.64,19.16,-20.31,1880,502,84,988,1988,735,92,2927,4.24,0,0.0,0.0,0,1.1919114e+07,1.0315733e+07,1.603381e+06,2.738,656533.0,0.484,7.196,38.2,97103279.0,38.8,38.8,4.293310708097879e+23,1.7514185315152036e+18,0,0.0,0.0,0,0,1419,108,96,8,3,4,0.56,0.076,19.62
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7006,22.35,-31.78,0.703,1.247,743,34.3,47.1,38.89,-10.95,12.525,15,73.26,20.36,-31.78,24.34,-30.64,18.93,-24.58,1880,497,84,969,2006,743,99,2917,4.57,0,0.0,0.0,0,1.0515976e+07,8.909208e+06,1.606768e+06,2.794,662183.0,0.48,7.02,37.1,86657331.0,45.3,45.3,3.6442903004700685e+22,1.2786328093589504e+17,0,0.0,0.0,0,0,1418,117,99,12,4,5,0.85,0.083,19.62
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7007,21.59,-31.78,0.679,1.225,751,34.6,46.9,37.76,-10.93,11.893,15,73.25,20.36,-31.78,22.78,-30.93,17.69,-21.53,1880,529,84,1087,1881,751,100,2890,4.61,0,0.0,0.0,0,9.475471e+06,8.255688e+06,1.219782e+06,2.784,670115.0,0.47,6.131,36.6,75679877.0,39.5,39.5,7.392952648204355e+21,4.072113039422259e+16,0,0.0,0.0,0,0,1411,116,100,13,2,4,0.92,0.082,19.47
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7008,22.48,-31.78,0.707,1.252,747,34.4,46.9,38.81,-10.86,12.411,15,73.46,19.93,-31.78,25.06,-30.64,18.22,-23.18,1880,515,84,1010,1961,747,99,2915,4.57,0,0.0,0.0,0,1.0377937e+07,8.461116e+06,1.916821e+06,2.792,635377.0,0.497,6.706,36.7,88454395.0,47.1,47.1,2.0969998354934556e+22,7.718963328004915e+16,0,0.0,0.0,0,0,1413,113,99,13,1,3,0.92,0.08,24.72
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7009,22.11,-31.78,0.696,1.231,750,34.6,46.7,38.41,-10.89,12.113,15,73.39,20.36,-31.78,23.85,-30.64,17.82,-25.3,1880,507,84,995,1971,750,97,2910,4.47,0,0.0,0.0,0,9.56584e+06,8.091616e+06,1.474224e+06,2.81,669412.0,0.495,6.304,37.7,82503360.0,45.8,45.8,1.1524918612023958e+22,5.613048091482522e+16,0,0.0,0.0,0,0,1408,108,97,9,2,3,0.64,0.077,24.57
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7010,22.94,-31.78,0.722,1.269,749,34.5,47.9,38.17,-10.98,12.579,15,73.38,20.36,-31.78,25.57,-31.39,23.29,-20.84,1880,525,84,1021,1946,749,97,2904,4.47,0,0.0,0.0,0,1.1607592e+07,1.0308542e+07,1.299051e+06,2.86,670134.0,0.511,7.527,37.5,96498311.0,45.1,45.1,1.6756714270343245e+23,7.77895611839021e+17,0,0.0,0.0,0,0,1412,111,97,11,2,4,0.78,0.079,19.47
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7011,22.63,-31.78,0.712,1.256,750,34.6,46.9,38.83,-10.94,12.419,15,73.25,19.93,-31.78,25.39,-31.39,22.59,-21.12,1880,518,84,1021,1943,750,95,2913,4.38,0,0.0,0.0,0,1.0920815e+07,9.655511e+06,1.265303e+06,2.812,640950.0,0.511,7.188,37.6,91201376.0,45.6,45.6,4.763201971770902e+22,2.211216495906652e+17,0,0.0,0.0,0,0,1412,109,95,11,2,4,0.78,0.077,19.47
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7012,22.13,-31.78,0.696,1.252,747,34.4,47.3,38.2,-10.95,12.277,15,73.21,19.93,-31.78,24.35,-31.39,25.42,-22.3,1880,508,84,994,1972,747,94,2906,4.33,0,0.0,0.0,0,9.017867e+06,7.479078e+06,1.538789e+06,2.747,637750.0,0.46,6.532,36.4,82308729.0,41.7,41.7,1.7910877642547339e+22,6.284195572534477e+16,0,0.0,0.0,0,0,1412,106,94,9,3,3,0.64,0.075,19.62
REF_rot1,REF,16,0.0625,random,0.052,25.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7013,22.35,-31.78,0.703,1.245,757,34.9,46.0,39.48,-10.9,12.261,15,73.18,19.93,-31.78,24.79,-30.64,18.81,-27.21,1880,499,84,973,1989,757,100,2897,4.61,0,0.0,0.0,0,1.0536938e+07,8.942735e+06,1.594202e+06,2.874,644153.0,0.499,7.469,37.9,86665996.0,46.3,46.3,1.1733172940092918e+22,4.116688787000525e+16,0,0.0,0.0,0,0,1408,122,104,16,1,4,1.14,0.087,19.62
