label,axis,slots,slot_pct,select,idle,cost_bps,rot_score,rot_margin,rot_max_per_day,rot_entrant,trim_mult,trim_when,min_fill_frac,rot_sell_only,hard_stop,hard_stop_pct,rot_dest,rot_trigger,rot_spill,topup_rank,topup_split,topup_cap,seed,cagr,maxdd,calmar,sharpe,trades,trades_per_yr,win_rate,avg_win,avg_loss,expectancy,max_loss_streak,invested_pct,w1_cagr,w1_dd,w2_cagr,w2_dd,w3_cagr,w3_dd,days_signal,days_bind,days_full,turned_away,cash_refused,entries_taken,swaps,swap_attempts,swaps_per_yr,trims,trims_per_yr,trim_notional,partial_fills,tax_paid,tax_st,tax_lt,turnover_x,pos_rs_med,cap_pct_med,cap_pct_p95,cap_over1pct,profit_total,top10_share,top10_share_all,mult_all,mult_drop10,topups,topups_per_yr,topup_notional,spills,topup_refused,elig_days,elig_total,elig_ge1,elig_ge2,elig_ge3,elig_max,elig_ge2_pct,elig_mean,max_pos_w
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7001,18.74,-36.22,0.517,1.08,693,32.0,46.8,37.1,-11.82,11.055,14,72.81,17.89,-32.89,19.48,-36.22,18.1,-22.62,1880,472,41,999,1927,693,0,0,0.0,0,0.0,0.0,0,5.364729e+06,4.58836e+06,776369.0,2.448,470737.0,0.351,3.596,27.1,44186574.0,42.6,42.6,6.15552376400511e+17,4963790487552.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7002,19.51,-38.35,0.509,1.123,688,31.7,47.7,37.23,-11.89,11.529,14,72.77,18.41,-32.82,20.51,-38.35,13.79,-21.91,1880,478,53,976,1955,688,0,0,0.0,0,0.0,0.0,0,6.587618e+06,5.758542e+06,829076.0,2.468,492729.0,0.394,3.956,29.9,51525175.0,36.5,36.5,1.0163266462114906e+19,100512871481344.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.37
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7003,19.83,-33.94,0.584,1.141,686,31.6,48.3,37.21,-11.94,11.777,14,72.85,18.38,-32.83,21.2,-33.94,21.06,-26.87,1880,469,41,953,1980,686,0,0,0.0,0,0.0,0.0,0,6.644397e+06,5.773058e+06,871339.0,2.476,514969.0,0.419,4.573,31.0,54405426.0,41.6,41.6,2.1738030976387252e+19,175294560337920.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7004,20.07,-36.22,0.554,1.144,684,31.5,47.8,37.64,-11.74,11.863,14,72.99,17.98,-32.87,22.13,-36.22,19.51,-20.47,1880,466,41,964,1971,684,0,0,0.0,0,0.0,0.0,0,6.857704e+06,6.034277e+06,823427.0,2.433,472955.0,0.381,3.739,28.7,56988066.0,40.2,40.2,3.072746432224664e+19,247785337126912.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7005,19.31,-33.58,0.575,1.113,681,31.4,47.7,37.2,-11.86,11.552,14,72.86,17.98,-32.87,20.56,-33.58,17.04,-23.27,1880,465,41,942,1996,681,0,0,0.0,0,0.0,0.0,0,6.017353e+06,5.2064e+06,810952.0,2.409,475386.0,0.377,3.529,27.5,49350062.0,41.3,41.3,4.795381975835738e+18,38669800964096.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7006,19.37,-33.58,0.577,1.119,683,31.5,47.7,37.12,-11.82,11.538,14,72.83,17.94,-32.89,20.73,-33.58,21.87,-24.67,1880,460,41,930,2006,683,0,0,0.0,0,0.0,0.0,0,6.160209e+06,5.35147e+06,808739.0,2.42,473966.0,0.375,3.689,27.8,50046786.0,40.9,40.9,5.853285334837625e+18,47200679755776.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7007,18.52,-33.58,0.552,1.079,686,31.6,47.4,36.62,-12.0,11.031,14,72.87,17.98,-32.87,18.95,-33.58,15.68,-27.71,1880,456,41,928,2005,686,0,0,0.0,0,0.0,0.0,0,5.627211e+06,4.824269e+06,802943.0,2.441,476313.0,0.377,3.828,27.3,42843265.0,38.3,38.3,5.989109930362143e+17,5923127951360.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7008,19.75,-36.25,0.545,1.13,682,31.4,48.2,36.98,-11.8,11.728,14,72.96,18.38,-32.83,21.04,-36.25,13.0,-19.02,1880,477,41,967,1970,682,0,0,0.0,0,0.0,0.0,0,7.14152e+06,6.296629e+06,844891.0,2.44,492518.0,0.397,3.844,30.2,54230228.0,36.6,36.6,2.531543939191459e+19,250365354180608.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7009,19.16,-36.22,0.529,1.097,684,31.5,47.5,37.13,-11.89,11.4,14,72.96,17.98,-32.87,20.25,-36.22,12.64,-22.25,1880,483,41,1018,1917,684,0,0,0.0,0,0.0,0.0,0,6.35795e+06,5.542532e+06,815418.0,2.427,472955.0,0.38,4.186,28.5,48439184.0,38.0,38.0,3.1568771037402235e+18,31220985495552.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7010,19.41,-36.25,0.535,1.12,687,31.7,47.7,37.04,-11.88,11.476,14,72.92,18.38,-32.83,20.34,-36.25,13.49,-22.62,1880,479,41,981,1951,687,0,0,0.0,0,0.0,0.0,0,6.662161e+06,5.808044e+06,854116.0,2.474,493087.0,0.407,4.044,30.0,50728920.0,37.3,37.3,7.377086954900292e+18,72958106140672.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7011,18.81,-36.22,0.519,1.092,692,31.9,47.5,36.72,-12.03,11.148,14,72.96,18.41,-32.82,19.1,-36.22,9.43,-28.35,1880,481,53,987,1940,692,0,0,0.0,0,0.0,0.0,0,6.491078e+06,5.656044e+06,835033.0,2.494,494457.0,0.408,4.1,29.9,45810206.0,39.1,39.1,1.378655364957864e+18,13634665185280.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7012,19.87,-36.22,0.549,1.135,683,31.5,47.4,37.87,-11.76,11.781,14,73.02,17.98,-32.87,21.71,-36.22,19.45,-19.85,1880,465,41,962,1974,683,0,0,0.0,0,0.0,0.0,0,6.621436e+06,5.805371e+06,816066.0,2.422,472927.0,0.381,3.808,28.4,54875525.0,40.3,40.3,1.608827294043236e+19,129735367589888.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7013,19.54,-36.22,0.54,1.12,685,31.6,47.4,37.47,-11.8,11.576,14,72.92,17.98,-32.87,21.03,-36.22,20.23,-23.29,1880,458,41,928,2006,685,0,0,0.0,0,0.0,0.0,0,6.209561e+06,5.41288e+06,796681.0,2.426,472983.0,0.362,3.55,27.7,51517783.0,40.3,40.3,7.734228122811236e+18,62368524533760.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7014,18.84,-33.57,0.561,1.095,692,31.9,47.7,36.46,-12.03,11.095,14,72.87,17.93,-32.87,19.66,-33.57,14.85,-26.75,1880,458,41,936,1991,692,0,0,0.0,0,0.0,0.0,0,6.059707e+06,5.246154e+06,813553.0,2.49,475542.0,0.387,3.935,28.6,45670532.0,38.7,38.7,1.172960516339925e+18,11600375316480.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7015,19.37,-33.94,0.571,1.116,686,31.6,48.1,36.87,-12.0,11.507,14,72.9,18.38,-32.83,20.27,-33.94,14.61,-28.8,1880,469,41,951,1982,686,0,0,0.0,0,0.0,0.0,0,7.024987e+06,6.13723e+06,887757.0,2.482,514969.0,0.411,4.586,31.0,50759247.0,38.4,38.4,7.707876127628329e+18,76229562597376.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7016,20.1,-33.57,0.599,1.147,685,31.6,48.2,37.57,-12.01,11.875,14,72.86,17.93,-32.87,22.23,-33.57,19.3,-21.68,1880,466,41,954,1980,685,0,0,0.0,0,0.0,0.0,0,6.876102e+06,6.056858e+06,819244.0,2.445,473551.0,0.386,4.204,29.3,57206239.0,40.8,40.8,2.6728230469746295e+19,215535384002560.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7017,20.59,-33.85,0.608,1.165,682,31.4,48.4,37.87,-11.84,12.215,14,72.89,18.11,-32.83,23.05,-33.85,25.99,-21.02,1880,466,41,988,1949,682,0,0,0.0,0,0.0,0.0,0,7.224397e+06,6.382856e+06,841541.0,2.417,492644.0,0.417,4.516,30.9,62403257.0,39.1,39.1,1.78072557964648e+20,1435972252205056.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7018,19.83,-33.97,0.584,1.139,687,31.7,48.3,36.9,-11.87,11.696,14,72.82,18.41,-32.82,21.18,-33.97,12.85,-21.81,1880,477,53,968,1964,687,0,0,0.0,0,0.0,0.0,0,7.214495e+06,6.345673e+06,868822.0,2.504,513597.0,0.408,4.298,31.0,54942633.0,37.3,37.3,3.0667024168067793e+19,303291699298304.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7019,19.3,-33.99,0.568,1.115,682,31.4,47.8,37.29,-11.99,11.567,14,72.84,18.14,-32.82,20.38,-33.99,18.73,-23.34,1880,472,53,964,1973,682,0,0,0.0,0,0.0,0.0,0,5.980966e+06,5.156301e+06,824665.0,2.397,499297.0,0.382,3.852,28.7,49221851.0,41.6,41.6,4.905160515287777e+18,39555075932160.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7020,19.14,-33.85,0.565,1.109,684,31.5,48.5,36.09,-11.83,11.43,14,72.91,18.14,-32.82,20.03,-33.85,17.44,-28.23,1880,485,53,984,1951,684,0,0,0.0,0,0.0,0.0,0,6.305643e+06,5.47872e+06,826924.0,2.411,494854.0,0.385,4.209,28.8,48190123.0,35.9,35.9,7.877942538898768e+18,77911637884928.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7021,19.16,-36.22,0.529,1.105,691,31.9,47.8,36.77,-12.05,11.263,14,72.94,17.93,-32.87,20.31,-36.22,16.55,-25.0,1880,460,41,952,1976,691,0,0,0.0,0,0.0,0.0,0,6.307592e+06,5.503088e+06,804503.0,2.469,472277.0,0.375,3.999,27.9,48424513.0,36.9,36.9,2.487556547157164e+18,24601495076864.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7022,19.85,-33.94,0.585,1.147,682,31.4,48.4,36.91,-11.77,11.784,14,72.88,18.41,-32.82,21.22,-33.94,14.48,-21.63,1880,482,53,980,1957,682,0,0,0.0,0,0.0,0.0,0,7.109314e+06,6.219256e+06,890058.0,2.458,515722.0,0.407,4.353,31.1,55021314.0,37.2,37.2,3.750604806548567e+19,370928374513664.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7023,19.62,-33.99,0.577,1.13,684,31.5,47.5,37.64,-11.83,11.671,14,72.88,18.14,-32.82,21.02,-33.99,19.4,-21.28,1880,476,53,971,1964,684,0,0,0.0,0,0.0,0.0,0,6.221769e+06,5.373738e+06,848032.0,2.425,499702.0,0.391,4.188,28.5,52121368.0,42.2,42.2,8.940618328121016e+18,72096864534528.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7024,19.67,-33.94,0.58,1.132,686,31.6,48.3,37.15,-11.99,11.719,14,72.88,18.41,-32.82,20.85,-33.94,18.22,-29.48,1880,476,53,963,1970,686,0,0,0.0,0,0.0,0.0,0,6.734626e+06,5.861255e+06,873371.0,2.472,516428.0,0.412,4.33,30.3,53087175.0,42.2,42.2,1.4147921889942569e+19,114088172584960.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7025,18.56,-38.33,0.484,1.073,689,31.8,47.0,36.97,-12.02,11.017,14,72.73,18.11,-32.83,18.89,-38.33,13.53,-22.73,1880,473,41,973,1957,689,0,0,0.0,0,0.0,0.0,0,5.486284e+06,4.699268e+06,787016.0,2.43,478920.0,0.364,3.793,28.0,42964842.0,38.5,38.5,5.1805053710761984e+17,5123435134976.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7026,19.28,-33.85,0.57,1.117,692,31.9,48.3,36.24,-11.88,11.345,14,72.92,18.14,-32.82,20.33,-33.85,13.99,-21.19,1880,484,53,1024,1903,692,0,0,0.0,0,0.0,0.0,0,6.302026e+06,5.458928e+06,843098.0,2.489,496002.0,0.39,4.119,29.0,49337625.0,37.9,37.9,6.437436071465714e+18,63665185226752.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7027,18.66,-36.22,0.515,1.083,694,32.0,47.3,36.6,-11.95,11.0,14,72.82,17.89,-32.89,19.33,-36.22,13.65,-29.04,1880,464,41,948,1977,694,0,0,0.0,0,0.0,0.0,0,6.077611e+06,5.279998e+06,797613.0,2.473,470771.0,0.377,3.977,28.2,44321917.0,38.2,38.2,7.496366511766897e+17,7413764718592.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7028,19.58,-33.97,0.576,1.129,679,31.3,48.3,37.02,-11.91,11.73,14,72.85,18.41,-32.82,20.67,-33.97,12.33,-22.53,1880,485,53,981,1959,679,0,0,0.0,0,0.0,0.0,0,6.91717e+06,6.062968e+06,854201.0,2.43,512053.0,0.386,4.239,29.9,52457865.0,36.6,36.6,2.2443180768628834e+19,221959128350720.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7029,20.48,-33.94,0.603,1.171,678,31.3,48.5,37.6,-11.74,12.204,14,72.88,18.41,-32.82,22.51,-33.94,20.74,-20.5,1880,481,53,967,1974,678,0,0,0.0,0,0.0,0.0,0,7.384291e+06,6.502308e+06,881983.0,2.419,513681.0,0.407,4.115,30.8,61407828.0,40.5,40.5,1.7832936869652437e+20,1438042426441728.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_base_b60,COST,16,0.0625,random,0.052,60.0,,0.0,1,tv,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7030,19.3,-33.94,0.569,1.111,685,31.6,47.9,36.76,-11.77,11.472,14,72.79,18.41,-32.82,20.09,-33.94,13.7,-21.8,1880,478,53,962,1972,685,0,0,0.0,0,0.0,0.0,0,6.397651e+06,5.548392e+06,849259.0,2.471,516308.0,0.405,4.271,30.4,49529680.0,37.8,37.8,9.65557136603585e+18,95491970826240.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.36
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7001,21.19,-32.13,0.659,1.206,746,34.4,46.0,38.79,-11.2,11.785,15,73.16,18.75,-32.02,23.67,-32.13,21.37,-26.94,1880,489,84,954,2012,746,93,2911,4.29,0,0.0,0.0,0,8.343522e+06,7.328459e+06,1.015063e+06,2.741,541423.0,0.426,5.758,33.2,70044882.0,41.5,41.5,7.731513142729234e+20,3849442822193152.0,0,0.0,0.0,0,0,1411,102,93,8,1,3,0.57,0.072,19.52
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7002,20.47,-32.73,0.625,1.169,741,34.2,45.9,38.27,-11.15,11.528,15,73.12,19.17,-32.02,21.73,-32.73,12.23,-32.55,1880,500,84,973,1999,741,94,2922,4.33,0,0.0,0.0,0,8.926496e+06,7.837958e+06,1.088538e+06,2.742,582933.0,0.447,5.922,35.1,62633310.0,40.3,40.3,2.1965797009104306e+20,1297626389544960.0,0,0.0,0.0,0,0,1413,107,94,11,1,4,0.78,0.076,19.52
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7003,20.57,-32.13,0.64,1.173,741,34.2,46.0,38.44,-11.26,11.609,15,73.26,19.17,-32.02,21.94,-32.13,18.08,-28.23,1880,512,84,1009,1966,741,97,2917,4.47,0,0.0,0.0,0,7.574707e+06,6.245422e+06,1.329284e+06,2.703,564100.0,0.427,5.286,33.6,62478311.0,44.7,44.7,1.3051556624640613e+20,491129510297600.0,0,0.0,0.0,0,0,1413,113,97,13,2,4,0.92,0.08,19.67
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7004,20.86,-32.74,0.637,1.173,744,34.3,46.2,38.67,-11.3,11.805,15,73.14,18.75,-32.02,22.98,-32.74,15.9,-26.52,1880,501,84,974,1997,744,96,2913,4.43,0,0.0,0.0,0,8.396339e+06,7.09204e+06,1.304298e+06,2.745,558964.0,0.432,5.787,33.7,66306280.0,39.3,39.3,6.259345534286928e+20,2738592212320256.0,0,0.0,0.0,0,0,1414,107,96,9,2,3,0.64,0.076,19.68
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7005,21.48,-32.13,0.669,1.201,742,34.2,46.4,38.97,-11.37,11.966,15,73.38,19.17,-32.02,23.82,-32.13,17.37,-21.81,1880,490,84,950,2022,742,95,2918,4.38,0,0.0,0.0,0,8.731623e+06,6.976226e+06,1.755398e+06,2.749,564138.0,0.443,6.089,34.6,73863240.0,46.4,46.4,6.672519134163291e+20,2634211353690112.0,0,0.0,0.0,0,0,1416,107,95,10,2,3,0.71,0.076,25.96
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7006,20.72,-32.13,0.645,1.188,749,34.5,46.5,38.0,-11.35,11.579,15,73.32,19.17,-32.02,22.26,-32.13,11.16,-27.56,1880,510,84,1007,1964,749,101,2903,4.66,0,0.0,0.0,0,8.709146e+06,7.366958e+06,1.342189e+06,2.792,566786.0,0.433,5.969,34.0,65197528.0,41.2,41.2,2.4677970257823085e+20,1079711560105984.0,0,0.0,0.0,0,0,1412,113,101,10,2,3,0.71,0.08,19.67
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7007,21.43,-32.13,0.667,1.195,742,34.2,46.2,38.89,-11.22,11.944,15,73.57,19.17,-32.02,23.72,-32.13,18.3,-23.01,1880,515,84,996,1979,742,98,2922,4.52,0,0.0,0.0,0,8.558318e+06,7.159062e+06,1.399256e+06,2.777,564138.0,0.426,5.727,33.4,73185407.0,50.6,50.6,9.036422690510534e+20,4059686840041472.0,0,0.0,0.0,0,0,1419,110,98,10,2,3,0.7,0.078,24.77
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7008,20.77,-32.14,0.646,1.175,739,34.1,45.6,39.14,-11.31,11.699,15,73.39,18.75,-32.02,22.8,-32.14,14.25,-25.17,1880,472,84,921,2058,739,99,2919,4.57,0,0.0,0.0,0,7.732742e+06,6.311e+06,1.421741e+06,2.69,540031.0,0.413,5.302,32.5,64824329.0,47.2,47.2,1.1750874831009507e+20,463907537813504.0,0,0.0,0.0,0,0,1418,110,99,9,2,3,0.63,0.078,24.93
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7009,21.59,-32.13,0.672,1.216,743,34.3,45.5,39.52,-11.08,11.941,15,73.36,19.17,-32.02,24.05,-32.13,18.03,-23.49,1880,488,84,949,2022,743,95,2920,4.38,0,0.0,0.0,0,8.851828e+06,7.501244e+06,1.350584e+06,2.79,564464.0,0.434,6.181,34.9,75305281.0,49.8,49.8,9.313745207627266e+20,4184280083202048.0,0,0.0,0.0,0,0,1414,105,95,9,1,3,0.64,0.074,25.15
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7010,21.54,-32.73,0.658,1.217,737,34.0,46.5,38.72,-11.12,12.076,15,73.19,19.17,-32.02,23.93,-32.73,22.66,-23.67,1880,508,84,995,1978,737,91,2931,4.2,0,0.0,0.0,0,8.764064e+06,7.675538e+06,1.088526e+06,2.698,580663.0,0.432,5.952,34.9,74443947.0,42.4,42.4,2.712289216409184e+21,1.3504226508406784e+16,0,0.0,0.0,0,0,1416,100,91,8,1,3,0.56,0.071,19.52
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7011,21.53,-32.74,0.658,1.205,741,34.2,46.6,38.82,-11.28,12.047,15,73.27,18.75,-32.02,24.38,-32.74,19.68,-25.63,1880,504,84,996,1977,741,95,2920,4.38,0,0.0,0.0,0,9.487225e+06,8.41914e+06,1.068085e+06,2.719,558653.0,0.434,6.075,34.4,75210234.0,45.9,45.9,1.7419731955684915e+21,8673106096816128.0,0,0.0,0.0,0,0,1413,111,95,10,4,5,0.71,0.079,19.52
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7012,20.76,-32.74,0.634,1.176,746,34.4,45.8,38.49,-11.1,11.635,15,73.22,18.75,-32.02,22.79,-32.74,15.62,-27.8,1880,520,84,1020,1947,746,94,2915,4.33,0,0.0,0.0,0,9.049686e+06,7.998121e+06,1.051566e+06,2.767,559211.0,0.448,6.072,34.3,65952991.0,41.4,41.4,4.738576697147156e+20,2799306943758336.0,0,0.0,0.0,0,0,1413,107,94,10,1,5,0.71,0.076,19.52
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7013,20.81,-32.13,0.648,1.171,755,34.8,45.3,39.33,-11.38,11.591,15,73.25,18.75,-32.02,22.88,-32.13,16.12,-30.0,1880,510,84,1001,1965,755,102,2904,4.7,0,0.0,0.0,0,8.685168e+06,7.36267e+06,1.322498e+06,2.818,545084.0,0.434,5.997,33.9,66070384.0,47.9,47.9,1.0214006504811187e+20,384352261242880.0,0,0.0,0.0,0,0,1413,118,102,14,1,4,0.99,0.084,19.68
REF_rot1_b60,COST,16,0.0625,random,0.052,60.0,unreal,10.0,1,rs,0.0,month,0.0,0,0,0.92,entrant,signal,none,rs,1,0.0,7014,20.43,-32.13,0.636,1.153,742,34.2,46.0,38.45,-11.3,11.563,15,73.17,19.17,-32.02,21.65,-32.13,11.11,-31.92,1880,495,84,968,2004,742,95,2910,4.38,0,0.0,0.0,0,8.3044e+06,6.963071e+06,1.341329e+06,2.741,564138.0,0.434,5.766,34.4,61672735.0,41.1,41.1,1.3998081324918558e+20,612444284125184.0,0,0.0,0.0,0,0,1411,111,95,13,2,4,0.92,0.079,19.67
