variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
C1_no_regime,CENTRALBK,2018-03-16,2018-03-19,87.20,80.22,1146,3,INITIAL_STOP,-7994.50,-8186.36
C1_no_regime,HEG,2018-03-19,2018-03-23,667.00,613.64,149,4,INITIAL_STOP,-7950.64,-8141.46
C1_no_regime,TITAN,2018-03-27,2018-04-04,948.45,902.34,103,8,INITIAL_STOP,-4749.46,-4940.09
C1_no_regime,TRENT,2018-04-09,2018-04-18,367.50,341.68,266,9,INITIAL_STOP,-6869.38,-7058.02
C1_no_regime,DBL,2018-04-03,2018-04-20,1122.00,1125.00,87,17,DONCH_10_LOW,261.00,65.51
C1_no_regime,BALKRISIND,2018-04-10,2018-04-24,1290.00,1264.15,75,14,DONCH_10_LOW,-1938.75,-2130.31
C1_no_regime,KEI,2018-04-04,2018-04-25,425.05,426.00,231,21,DONCH_10_LOW,219.45,22.86
C1_no_regime,VMART,2018-04-05,2018-04-25,549.90,505.91,177,20,INITIAL_STOP,-7786.58,-7973.46
C1_no_regime,AKZOINDIA,2018-04-05,2018-04-26,1969.90,1900.40,49,21,DONCH_10_LOW,-3405.50,-3595.14
C1_no_regime,INDIGO,2018-04-06,2018-04-27,1446.70,1448.05,67,21,DONCH_10_LOW,90.45,-103.50
C1_no_regime,MRF,2018-04-04,2018-05-04,75350.00,76225.05,1,30,DONCH_10_LOW,875.05,723.47
C1_no_regime,SUDARSCHEM,2018-04-19,2018-05-04,592.40,567.00,164,15,DONCH_10_LOW,-4165.60,-4355.74
C1_no_regime,GODREJAGRO,2018-04-10,2018-05-09,718.40,696.50,136,29,DONCH_10_LOW,-2978.40,-3170.83
C1_no_regime,JAMNAAUTO,2018-04-05,2018-05-10,87.85,91.75,1114,35,DONCH_10_LOW,4344.60,4144.53
C1_no_regime,RAYMOND,2018-04-26,2018-05-10,691.10,649.75,139,14,INITIAL_STOP,-5748.28,-5934.66
C1_no_regime,ZENSARTECH,2018-04-25,2018-05-14,226.01,236.39,429,19,DONCH_10_LOW,4453.02,4254.65
C1_no_regime,VBL,2018-05-07,2018-05-14,43.10,40.29,2214,7,INITIAL_STOP,-6213.45,-6398.08
C1_no_regime,ICICIPRULI,2018-04-26,2018-05-18,438.35,423.20,219,22,DONCH_10_LOW,-3317.85,-3506.53
C1_no_regime,ATUL,2018-04-30,2018-05-18,2940.25,2779.05,32,18,DONCH_10_LOW,-5158.40,-5341.42
C1_no_regime,CYIENT,2018-04-23,2018-05-21,701.80,790.50,138,28,DONCH_10_LOW,12240.60,12034.66
C1_no_regime,YESBANK,2018-04-27,2018-05-21,365.00,340.43,262,24,INITIAL_STOP,-6437.86,-6622.69
