variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
A1_breakout_20,REDINGTON,2019-06-19,2019-07-05,55.45,51.46,1512,16,INITIAL_STOP,-6028.79,-6190.44
A1_breakout_20,BAJFINANCE,2019-05-20,2019-07-08,339.00,353.00,247,49,DONCH_10_LOW,3458.00,3287.08
A1_breakout_20,SRF,2019-06-19,2019-07-08,604.00,584.00,138,19,DONCH_10_LOW,-2760.00,-2923.94
A1_breakout_20,NTPC,2019-06-26,2019-07-08,139.50,133.62,599,12,INITIAL_STOP,-3523.34,-3686.94
A1_breakout_20,RECLTD,2019-06-26,2019-07-09,120.00,113.07,697,13,INITIAL_STOP,-4832.66,-4995.11
A1_breakout_20,UCOBANK,2019-07-08,2019-07-18,19.40,18.00,4266,10,DONCH_10_LOW,-5972.40,-6131.95
A1_breakout_20,HFCL,2019-07-12,2019-07-18,21.60,20.16,3793,6,INITIAL_STOP,-5475.88,-5634.27
A1_breakout_20,INTELLECT,2019-07-15,2019-07-18,281.25,266.51,291,3,INITIAL_STOP,-4289.79,-4449.19
A1_breakout_20,BALRAMCHIN,2019-07-15,2019-07-18,163.00,149.96,502,3,INITIAL_STOP,-6546.08,-6703.19
A1_breakout_20,CESC,2019-06-26,2019-07-19,74.44,71.38,1124,23,DONCH_10_LOW,-3439.44,-3603.34
A1_breakout_20,ADANIPOWER,2019-07-03,2019-07-19,12.85,12.15,6489,16,DONCH_10_LOW,-4542.30,-4704.52
A1_breakout_20,TRENT,2019-05-06,2019-07-23,377.65,420.10,232,78,DONCH_10_LOW,9848.40,9663.32
A1_breakout_20,HATSUN,2019-07-22,2019-07-23,546.75,516.06,144,1,INITIAL_STOP,-4419.58,-4572.62
A1_breakout_20,SJVN,2019-07-10,2019-07-24,25.70,24.35,3188,14,DONCH_10_LOW,-4303.80,-4463.36
A1_breakout_20,TORNTPOWER,2019-06-26,2019-07-30,269.00,297.65,311,34,DONCH_10_LOW,8910.15,8733.92
A1_breakout_20,SANOFI,2019-07-26,2019-07-30,5565.10,5323.13,14,4,INITIAL_STOP,-3387.56,-3540.00
A1_breakout_20,CANFINHOME,2019-07-24,2019-07-31,409.00,379.68,193,7,INITIAL_STOP,-5658.39,-5810.61
A1_breakout_20,ZYDUSWELL,2019-08-01,2019-08-02,301.00,279.99,261,1,INITIAL_STOP,-5484.32,-5635.96
A1_breakout_20,POWERGRID,2019-06-20,2019-08-05,109.30,110.40,770,46,DONCH_10_LOW,847.00,677.83
A1_breakout_20,HDFCAMC,2019-07-19,2019-08-05,1077.00,1006.00,73,17,DONCH_10_LOW,-5183.00,-5335.06
A1_breakout_20,J&KBANK,2019-08-08,2019-08-09,49.40,45.45,1574,1,INITIAL_STOP,-6220.45,-6369.74
A1_breakout_20,ORIENTELEC,2019-08-13,2019-08-21,166.25,152.95,464,8,INITIAL_STOP,-6171.20,-6319.31
A1_breakout_20,GUJGASLTD,2019-08-01,2019-08-22,171.80,180.50,458,21,DONCH_10_LOW,3984.60,3823.25
A1_breakout_20,SRF,2019-08-07,2019-08-23,596.80,554.80,130,16,DONCH_10_LOW,-5460.00,-5609.71
A1_breakout_20,BHARTIARTL,2019-08-07,2019-08-27,361.20,339.75,215,20,DONCH_10_LOW,-4611.75,-4762.45
A1_breakout_20,REDINGTON,2019-08-27,2019-08-28,56.65,52.12,1347,1,INITIAL_STOP,-6104.60,-6251.11
A1_breakout_20,PIDILITIND,2019-08-07,2019-09-03,660.00,672.80,117,27,DONCH_10_LOW,1497.60,1341.66
A1_breakout_20,ASIANPAINT,2019-07-25,2019-09-04,1481.30,1555.65,53,41,DONCH_10_LOW,3940.55,3779.59
A1_breakout_20,BERGEPAINT,2019-07-26,2019-09-04,272.50,297.75,289,40,DONCH_10_LOW,7297.25,7132.45
A1_breakout_20,HCLTECH,2019-08-09,2019-09-11,542.40,531.80,143,33,DONCH_10_LOW,-1515.80,-1669.41
A1_breakout_20,HINDUNILVR,2019-08-08,2019-09-12,1780.50,1812.50,43,35,DONCH_10_LOW,1376.00,1221.50
A1_breakout_20,VRLLOG,2019-08-27,2019-09-13,143.20,137.80,533,17,DONCH_10_LOW,-2878.20,-3027.97
A1_breakout_20,DIXON,2019-08-28,2019-09-13,512.00,498.20,148,16,DONCH_10_LOW,-2042.40,-2191.91
A1_breakout_20,JBCHEPHARM,2019-09-16,2019-09-19,201.95,191.84,375,3,INITIAL_STOP,-3791.53,-3939.20
A1_breakout_20,BRIGADE,2019-08-29,2019-09-20,200.00,187.55,376,22,DONCH_10_LOW,-4681.20,-4826.92
A1_breakout_20,FSL,2019-09-16,2019-09-26,53.25,49.61,1425,10,INITIAL_STOP,-5185.64,-5332.22
A1_breakout_20,HAL,2019-09-20,2019-09-30,375.00,352.85,201,10,INITIAL_STOP,-4452.43,-4598.73
A1_breakout_20,NAVINFLUOR,2019-08-22,2019-10-03,693.40,720.10,110,42,DONCH_10_LOW,2937.00,2781.52
A1_breakout_20,SONATSOFTW,2019-10-01,2019-10-03,124.00,114.45,597,2,INITIAL_STOP,-5698.62,-5840.98
A1_breakout_20,HINDPETRO,2019-10-04,2019-10-09,192.45,177.05,383,5,INITIAL_STOP,-5896.67,-6038.19
A1_breakout_20,GRANULES,2019-09-13,2019-10-10,104.15,100.10,733,27,DONCH_10_LOW,-2968.65,-3118.37
A1_breakout_20,SYMPHONY,2019-09-23,2019-10-14,1311.00,1248.00,57,21,DONCH_10_LOW,-3591.00,-3736.86
